OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,69992,604,611,c,611,611_c,Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69993,32.9,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69994,32.9,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69995,32.9,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69996,32.9,030,,30,030__,Zutphen - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69997,32.9,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69998,32.9,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69999,32.9,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70000,32.9,088,,88,088__,Hilversum - Baarn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70001,32.9,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70002,32.9,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70003,32.9,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70004,32.9,624,a,624,624_a,Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70005,32.9,531,c,531,531_c,Utrecht Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70006,32.9,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70007,32.9,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70008,32.9,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70009,32.9,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70010,32.9,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70011,32.9,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70012,32.9,786,,786,786__,Neerpelt (B) - Budel Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70013,32.9,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70014,32.9,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70015,32.9,109,,109,109__,Rhenen - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70016,32.9,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70017,32.9,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70018,32.9,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70019,32.9,626,c,626,626_c,Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70020,32.9,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70021,32.9,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70022,32.9,026,,26,026__,Hengelo - Oldenzaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70023,32.9,125,,125,125__,Tilburg - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70024,32.9,070,,70,070__,Schin op Geul - Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70025,32.9,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70026,32.9,049,,49,049__,Nijmegen - Beugen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70027,32.9,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70028,32.9,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70029,54.7,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70030,54.7,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70031,54.7,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70032,54.7,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70033,54.7,060,,60,060__,Roermond - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70034,54.7,053,,53,053__,Vught Aansl. - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70035,54.7,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70036,54.7,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70037,54.7,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70038,54.7,011,,11,011__,Assen - Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70039,54.7,020,,20,020__,Amersfoort Aansl. - Barneveld Noord,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70040,54.7,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70041,54.7,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70042,54.7,778,,778,778__,Gronau (D) - Enschede Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70043,54.7,075,,75,075__,Alkmaar - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70044,54.7,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70045,54.7,054,a,54,054_a,Boxtel - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70046,54.7,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70047,54.7,058,,58,058__,Budel Grens - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70048,54.7,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70049,54.7,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70050,54.7,028,,28,028__,Hengelo - Enschede Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70051,201.7,476,b,476,476_b,Rotterdam Europoort 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70052,201.7,486,c,486,486_c,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70053,201.7,523,c,523,523_c,Amsterdam Sloterdijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70054,201.7,485,f,485,485_f,Amsterdam Hemhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70055,201.7,950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70056,201.7,130,c,130,130_c,Axel Aansl. - Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70057,201.7,815,c,815,815_c,Roodeschool Eemshaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70058,201.7,477,b,477,477_b,Rotterdam Europoort 3,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70059,201.7,814,b,814,814_b,Maastricht Racc. Beatrixhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70060,201.7,469,b,469,469_b,Pernis,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70061,201.7,120,b,120,120_b,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70062,201.7,817,e,817,817_e,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70063,201.7,541,d,541,541_d,Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70064,201.7,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70065,201.7,470,e,470,470_e,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70066,201.7,474,c,474,474_c,Rotterdam Europoort 1,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70067,775.1,801,k,801,801_k,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70068,604.6,611,c,611,611_c,Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70069,9,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70070,9,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70071,9,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70072,9,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70073,9,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70074,9,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70075,9,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70076,9,084,,84,084__,Amsterdam Sloterdijk - Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70077,9,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70078,9,121,a,121,121_a,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70079,9,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70080,9,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70081,9,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70082,9,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70083,9,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70084,9,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70085,9,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70086,9,006,,6,006__,Groningen - Sauwerd,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70087,9,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70088,9,585,,585,585__,Diemen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70089,9,095,,95,095__,Hilversum - Blauwkapel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70090,9,209,,209,209__,Dieren - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70091,9,309,,309,309__,Landgraaf - Simpelveld,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70092,9,509,b,509,509_b,Baarn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70093,9,775,,775,775__,Nieuweschans Grens - Weener (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70094,9,064,,64,064__,Sittard - Heerlen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70095,9,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70096,9,122,,122,122__,Roosendaal - Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70097,9,226,,226,226__,Gouda - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70098,9,435,,435,435__,Hoorn - Medemblik,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70099,9,023,,23,023__,Apeldoorn - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70100,9,213,,213,213__,Boxtel - Uden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70101,9,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70102,9,076,,76,076__,Santpoort Noord - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70103,9,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70104,9,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70105,9,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70106,9,123,,123,123__,Breda - Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70107,9,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70108,9,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70109,9,025,,25,025__,Almelo - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70110,9,093,,93,093__,Blauwkapel - Den Dolder,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70111,9,216,,216,216__,Heerhugowaard - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70112,9,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70113,9,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70114,9,048,,48,048__,Nijmegen Grens - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70115,9,068,,68,068__,Simpelveld Grens - Simpelveld,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70116,9,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70117,9,120,a,120,120_a,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70118,9,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70119,9,042,,42,042__,Vork - Kesteren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70120,9,102,,102,102__,Woerden - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70121,9,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70122,9,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70123,9,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70124,9,801,a,801,801_a,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70125,9,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70126,9,510,b,510,510_b,Elst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70127,9,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70128,504,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70129,43.2,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70130,43.2,503,c,503,503_c,Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70131,43.2,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70132,43.2,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70133,43.2,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70134,43.2,146,,146,146__,Warmond - Leiden Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70135,43.2,664,b,664,664_b,Rotterdam Lombardijen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70136,43.2,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70137,43.2,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70138,43.2,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70139,43.2,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70140,43.2,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70141,43.2,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70142,43.2,607,b,607,607_b,Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70143,43.2,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70144,43.2,940,,940,940__,Amersfoort Bokkeduinen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70145,43.2,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70146,43.2,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70147,43.2,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70148,43.2,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70149,43.2,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70150,43.2,054,a,54,054_a,Boxtel - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70151,43.2,075,,75,075__,Alkmaar - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70152,43.2,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70153,43.2,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70154,43.2,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70155,43.2,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70156,74.9,014,,14,014__,Zwolle - Herfte Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70157,74.9,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70158,74.9,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70159,74.9,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70160,74.9,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70161,74.9,486,b,486,486_b,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70162,74.9,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70163,74.9,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70164,74.9,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70165,74.9,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70166,74.9,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70167,74.869,451,b,451,451_b,Coevorden - Coevorden Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70168,74.9,516,b,516,516_b,Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70169,74.9,788,,788,788__,Roosendaal Grens - Essen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70170,74.9,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70171,124,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70172,124,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70173,124,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70174,306.8,951,,951,951__,Waalhaven Zuid aansl. Noord - Waalhaven Zuid,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70175,306.8,479,a,479,479_a,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70176,119.5,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70177,119.5,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70178,119.5,817,a,817,817_a,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70179,119.5,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70180,136.2,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70181,136.2,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70182,143.6,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70183,143.6,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70184,71.2,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70185,71.2,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70186,71.2,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70187,71.2,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70188,71.2,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70189,71.2,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70190,71.2,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,70191,71.2,549,b,549,549_b,Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
