verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau2;stembureau_naam;partij;kandidaat;aantal_stemmen;stembureau_x;stembureau_y;latitude;longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van den Boogaard, J.G. (Hans) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Bootsma, M. (Maarten) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van Ark, A.F.J. (Elles) (v);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van der Paauw, S. (Simon) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van Engen, M.A.W. (Mark) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van der Krans, A. (Anatoli) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van Ee, J. (Jacob) (m);4;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Griffioen, A.L. (Bram) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van den Berkhof, G.A. (Gerrit Jan) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Veldhuisen, C.W. (Cor) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Helling - Zeisseink, G. (Gera) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;van Lindenberg, H. (Hijmen) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Fokker, W. (Wim) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;Vlug, A. (Arjen) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;CDA;de Jong, N.J. (Nico) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Liempdt, F.W.H. (Frank) (m);123;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Kox - Meijer, S.I.E. (Suzanne) (v);12;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Liempdt, R.J. (Ronald) (m);4;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Verwaaijen, B.L. (Bas) (m);2;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Tijdgat, O.R. (Onno) (m);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Bonhof, R. (Rein) (m);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Overdijkink, T.C. (Tessa) (v);10;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Venus, F.J. (Frank) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Doorn, K.J. (Hans) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Nuruwe, D. (Nicole) (v);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Morel, O.G. (Olaf) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Wever, L. (Lodewijk) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Laros, W. (Wijnand) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Schuurman, P.J. (Jos) (m);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Die, A. (Jos) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Lutz, L.W.M. (Leo) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Ginkel, S. (Sensimilia) (v);4;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van der Linden, D. (Dick) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Kuster, R. (René) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Broers, T. (Ties) (m);9;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Ebing, S. (Sonja) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Landzaat, M.J. (Maurice) (m);6;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Jacobs, J.W. (Jan) (m);2;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Struiksma, H. (Harry) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Struiksma, W. (Wesley) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Pronk, P.A. (Elly) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Dalhuisen, B. (Barteld) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Keuker, W.F.D. (Wim) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Jannes, D. (Daniëlle) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Nanlohij, L.C.J. (Loraine) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Dolman, O.C. (Orlando) (m);2;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Padovano, L.P. (Liliana) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Antonacci, J. (John) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Valentijn, A.J.M. (Annelies) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Laros, J. (Julia) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Heus, J.A. (Jos) (m);7;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Broekhuizen, R. (Rie-Anne) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Landzaat, M. (Michael) (m);2;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Diemer, R. (Richard) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Dalhuisen, J. (John) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Roosegaarde Bisschop, G. (Gijs) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Geurens, W.N.W. (Wout) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Ammerlaan, E.C. (Sandra) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Broekhuizen, H.C. (Henk) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Ginkel, M.C.P. (Petra) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Versteeg, A.W. (Alex) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Corbeel - Lens, M. (Ria) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Minten, E. (Erica) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;Feijen, R. (Roelof) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Lokaal Liberaal;van Liempdt, J.W.P.G. (Jan) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Roos, R. (Rob) (m);10;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Vliet, C. (Karin) (v);4;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Helling, J.W.M. (Jacques) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Farzan, A.A. (Lucien) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;de la Haije, N.H. (Niek) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Simhoffer, H.J. (Bert) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Vis - de Ceuninck van Capelle, R.G. (Renie) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Vossen, W. (Warner) (m);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van der Horst, V. (Vital) (m);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;de Graaf, D.E.J. (Dirk) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Portengen, F.C. (Chris) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van der Schaft, W. (Wouter) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Hilhorst, J.J.N. (Juran) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Sandberg van Boelens, W.I. (Wendela) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Sligtenhorst, J. (Jan) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Vossen, M. (Mireille) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Weijmer - Zweers, G.J. (Gerty) (v);1;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Nap, A.N.H. (Afien) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Geerdink - van Antwerpen, J.J. (Jet) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Leeuwen - van Vossen, S.T. (Sacha) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Pol, J.B.R. (Jaap) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Aikema, W.T. (Wilma) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Portheine - Boom, W.E. (Wendelien) (v);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;Hadderingh, E. (Eric) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Streekbelangen;van Zanten, L.T. (Leo) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2000;Druppers, R. (Ron) (m);48;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2001;Habes, H.M.T. (Riëtte) (v);6;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2002;Kroon, A.J. (Arjan) (m);3;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2003;Rijsterborgh - Plomp, G.J.A.N. (Gerry) (v);4;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2004;de Pijper, R. (Roy) (m);0;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040109;Lanenkwartier;0333100000009480;De Vondel;Maarssen 2005;Noltes, H. (Harry) (m);12;131158;461849;52.14432;5.03890;132100;461987;52.14432;5.03890;131117;461984;52.14560;5.52647;Maarssen;2
