OCE_ID;ID;GUID;WIJKCODE;WIJKNAAM;STADSDEELCODE;OPPERVLAKTE;OMTREK
104;8;{75418CAB-A0CE-2406-E040-13ACC6FD5F8B};8;Duindorp;4;847246.612750011;4043.47439230102
104;9;{75418CAB-A0D7-2406-E040-13ACC6FD5F8B};9;Geuzen- en Statenkwartier;4;1351610.480294;5206.75282011615
104;10;{75418CAB-A0CA-2406-E040-13ACC6FD5F8B};10;Zorgvliet;4;875515.807256001;3864.5401860066
104;11;{75418CAB-A0BF-2406-E040-13ACC6FD5F8B};11;Duinoord;4;678066.809544999;4274.0883645931
104;12;{75418CAB-A0C0-2406-E040-13ACC6FD5F8B};12;Bomen- en Bloemenbuurt;3;1424522.65596049;6215.74831753459
104;13;{75418CAB-A0B8-2406-E040-13ACC6FD5F8B};13;Vogelwijk;3;2716605.6162065;7919.60994189835
104;14;{75418CAB-A0D5-2406-E040-13ACC6FD5F8B};14;Bohemen en Meer en Bos;1;1268716.6786475;5800.42671517576
104;15;{75418CAB-A0D6-2406-E040-13ACC6FD5F8B};15;Kijkduin en Ockenburgh;1;4909284.42187001;11025.1992279553
104;16;{75418CAB-A0C7-2406-E040-13ACC6FD5F8B};16;Kraayenstein en Vroondaal;1;3361338.495921;8060.16559693495
104;17;{75418CAB-A0BB-2406-E040-13ACC6FD5F8B};17;Loosduinen;1;2741825.28809399;9534.91966808007
104;18;{75418CAB-A0BD-2406-E040-13ACC6FD5F8B};18;Waldeck;1;1853482.01168;5943.40407418752
104;19;{75418CAB-A0C4-2406-E040-13ACC6FD5F8B};19;Vruchtenbuurt;3;1036414.740984;4618.02219581426
104;20;{75418CAB-A0C5-2406-E040-13ACC6FD5F8B};20;Valkenboskwartier;3;1069929.0761905;4686.51200984189
104;21;{75418CAB-A0BE-2406-E040-13ACC6FD5F8B};21;Regentessekwartier;3;942399.256851006;4030.18515036145
104;22;{75418CAB-A0C3-2406-E040-13ACC6FD5F8B};22;Zeeheldenkwartier;5;812819.274363996;4064.41320389599
104;23;{75418CAB-A0DE-2406-E040-13ACC6FD5F8B};23;Willemspark;5;345817.002710499;2880.53001195005
104;24;{75418CAB-A0D9-2406-E040-13ACC6FD5F8B};24;Haagse Bos;7;1277111.93394951;6098.92145324859
104;25;{75418CAB-A0CC-2406-E040-13ACC6FD5F8B};25;Mariahoeve en Marlot;7;3091156.119669;7427.91328574834
