Version;Date_of_report;Date_of_statistics;Perc_covid_symptoms;MA_perc_covid_symptoms
1;2023-02-02 10:00:00;2022-02-08;4,10;4,09
1;2023-02-02 10:00:00;2022-02-09;3,59;3,89
1;2023-02-02 10:00:00;2022-02-10;3,96;3,77
1;2023-02-02 10:00:00;2022-02-11;3,84;3,64
1;2023-02-02 10:00:00;2022-02-12;3,05;3,60
1;2023-02-02 10:00:00;2022-02-13;3,49;3,71
1;2023-02-02 10:00:00;2022-02-14;3,48;3,76
1;2023-02-02 10:00:00;2022-02-15;3,81;3,78
1;2023-02-02 10:00:00;2022-02-16;4,37;3,93
1;2023-02-02 10:00:00;2022-02-17;4,27;3,91
1;2023-02-02 10:00:00;2022-02-18;3,99;3,95
1;2023-02-02 10:00:00;2022-02-19;4,13;3,75
1;2023-02-02 10:00:00;2022-02-20;3,31;3,53
1;2023-02-02 10:00:00;2022-02-21;3,77;3,20
1;2023-02-02 10:00:00;2022-02-22;2,43;2,92
1;2023-02-02 10:00:00;2022-02-23;2,82;2,92
1;2023-02-02 10:00:00;2022-02-24;1,93;2,95
1;2023-02-02 10:00:00;2022-02-25;2,07;2,86
1;2023-02-02 10:00:00;2022-02-26;4,12;3,09
1;2023-02-02 10:00:00;2022-02-27;3,54;3,22
1;2023-02-02 10:00:00;2022-02-28;3,09;3,74
1;2023-02-02 10:00:00;2022-03-01;4,08;4,17
1;2023-02-02 10:00:00;2022-03-02;3,68;4,39
1;2023-02-02 10:00:00;2022-03-03;5,58;4,68
1;2023-02-02 10:00:00;2022-03-04;5,12;5,02
1;2023-02-02 10:00:00;2022-03-05;5,66;5,36
1;2023-02-02 10:00:00;2022-03-06;5,53;5,69
1;2023-02-02 10:00:00;2022-03-07;5,51;5,68
1;2023-02-02 10:00:00;2022-03-08;6,45;5,81
1;2023-02-02 10:00:00;2022-03-09;6,01;5,92
1;2023-02-02 10:00:00;2022-03-10;5,50;5,82
1;2023-02-02 10:00:00;2022-03-11;5,98;5,90
1;2023-02-02 10:00:00;2022-03-12;6,46;5,79
1;2023-02-02 10:00:00;2022-03-13;4,85;5,81
1;2023-02-02 10:00:00;2022-03-14;6,02;5,79
1;2023-02-02 10:00:00;2022-03-15;5,69;5,84
1;2023-02-02 10:00:00;2022-03-16;6,17;5,77
1;2023-02-02 10:00:00;2022-03-17;5,35;6,01
1;2023-02-02 10:00:00;2022-03-18;6,35;5,95
1;2023-02-02 10:00:00;2022-03-19;5,97;5,89
1;2023-02-02 10:00:00;2022-03-20;6,49;5,74
1;2023-02-02 10:00:00;2022-03-21;5,63;5,83
1;2023-02-02 10:00:00;2022-03-22;5,26;5,57
1;2023-02-02 10:00:00;2022-03-23;5,10;5,46
1;2023-02-02 10:00:00;2022-03-24;5,98;5,27
1;2023-02-02 10:00:00;2022-03-25;4,59;5,23
1;2023-02-02 10:00:00;2022-03-26;5,18;5,31
1;2023-02-02 10:00:00;2022-03-27;5,18;5,31
1;2023-02-02 10:00:00;2022-03-28;5,33;5,10
1;2023-02-02 10:00:00;2022-03-29;5,82;5,18
1;2023-02-02 10:00:00;2022-03-30;5,08;5,11
1;2023-02-02 10:00:00;2022-03-31;4,52;4,95
1;2023-02-02 10:00:00;2022-04-01;5,13;4,90
1;2023-02-02 10:00:00;2022-04-02;4,68;4,69
1;2023-02-02 10:00:00;2022-04-03;4,08;4,57
1;2023-02-02 10:00:00;2022-04-04;5,02;4,56
1;2023-02-02 10:00:00;2022-04-05;4,35;4,49
1;2023-02-02 10:00:00;2022-04-06;4,22;4,39
1;2023-02-02 10:00:00;2022-04-07;4,43;4,40
1;2023-02-02 10:00:00;2022-04-08;4,63;4,21
1;2023-02-02 10:00:00;2022-04-09;4,02;4,22
1;2023-02-02 10:00:00;2022-04-10;4,12;4,26
1;2023-02-02 10:00:00;2022-04-11;3,73;4,14
1;2023-02-02 10:00:00;2022-04-12;4,41;4,03
1;2023-02-02 10:00:00;2022-04-13;4,47;4,03
1;2023-02-02 10:00:00;2022-04-14;3,58;3,90
1;2023-02-02 10:00:00;2022-04-15;3,86;3,79
1;2023-02-02 10:00:00;2022-04-16;4,05;3,82
1;2023-02-02 10:00:00;2022-04-17;3,22;3,75
1;2023-02-02 10:00:00;2022-04-18;2,95;3,73
1;2023-02-02 10:00:00;2022-04-19;4,60;3,59
1;2023-02-02 10:00:00;2022-04-20;3,96;3,47
1;2023-02-02 10:00:00;2022-04-21;3,46;3,51
1;2023-02-02 10:00:00;2022-04-22;2,91;3,50
1;2023-02-02 10:00:00;2022-04-23;3,17;3,29
1;2023-02-02 10:00:00;2022-04-24;3,51;3,27
1;2023-02-02 10:00:00;2022-04-25;2,89;3,16
1;2023-02-02 10:00:00;2022-04-26;3,10;3,07
1;2023-02-02 10:00:00;2022-04-27;3,86;3,09
1;2023-02-02 10:00:00;2022-04-28;2,69;3,00
1;2023-02-02 10:00:00;2022-04-29;2,30;3,01
1;2023-02-02 10:00:00;2022-04-30;3,29;3,01
1;2023-02-02 10:00:00;2022-05-01;2,90;2,74
1;2023-02-02 10:00:00;2022-05-02;2,96;2,58
1;2023-02-02 10:00:00;2022-05-03;3,04;2,63
1;2023-02-02 10:00:00;2022-05-04;2,00;2,61
1;2023-02-02 10:00:00;2022-05-05;1,56;2,59
1;2023-02-02 10:00:00;2022-05-06;2,65;2,54
1;2023-02-02 10:00:00;2022-05-07;3,15;2,41
1;2023-02-02 10:00:00;2022-05-08;2,77;2,45
1;2023-02-02 10:00:00;2022-05-09;2,64;2,53
1;2023-02-02 10:00:00;2022-05-10;2,10;2,41
1;2023-02-02 10:00:00;2022-05-11;2,25;2,29
1;2023-02-02 10:00:00;2022-05-12;2,14;2,17
1;2023-02-02 10:00:00;2022-05-13;1,85;2,14
1;2023-02-02 10:00:00;2022-05-14;2,25;2,03
1;2023-02-02 10:00:00;2022-05-15;1,93;2,17
1;2023-02-02 10:00:00;2022-05-16;2,47;2,24
1;2023-02-02 10:00:00;2022-05-17;1,34;2,25
1;2023-02-02 10:00:00;2022-05-18;3,23;2,36
1;2023-02-02 10:00:00;2022-05-19;2,64;2,38
1;2023-02-02 10:00:00;2022-05-20;1,91;2,29
1;2023-02-02 10:00:00;2022-05-21;3,00;2,54
1;2023-02-02 10:00:00;2022-05-22;2,07;2,43
1;2023-02-02 10:00:00;2022-05-23;1,82;2,43
1;2023-02-02 10:00:00;2022-05-24;3,12;2,49
1;2023-02-02 10:00:00;2022-05-25;2,43;2,33
1;2023-02-02 10:00:00;2022-05-26;2,69;2,28
1;2023-02-02 10:00:00;2022-05-27;2,28;2,32
1;2023-02-02 10:00:00;2022-05-28;1,93;2,30
1;2023-02-02 10:00:00;2022-05-29;1,68;2,27
1;2023-02-02 10:00:00;2022-05-30;2,12;2,31
1;2023-02-02 10:00:00;2022-05-31;2,96;2,49
1;2023-02-02 10:00:00;2022-06-01;2,26;2,59
1;2023-02-02 10:00:00;2022-06-02;2,94;2,78
1;2023-02-02 10:00:00;2022-06-03;3,52;2,90
1;2023-02-02 10:00:00;2022-06-04;2,63;2,80
1;2023-02-02 10:00:00;2022-06-05;3,02;2,93
1;2023-02-02 10:00:00;2022-06-06;2,97;3,01
1;2023-02-02 10:00:00;2022-06-07;2,25;2,88
1;2023-02-02 10:00:00;2022-06-08;3,16;3,01
1;2023-02-02 10:00:00;2022-06-09;3,49;3,05
1;2023-02-02 10:00:00;2022-06-10;2,63;3,15
1;2023-02-02 10:00:00;2022-06-11;3,52;3,41
1;2023-02-02 10:00:00;2022-06-12;3,30;3,50
1;2023-02-02 10:00:00;2022-06-13;3,73;3,57
1;2023-02-02 10:00:00;2022-06-14;4,03;3,59
1;2023-02-02 10:00:00;2022-06-15;3,83;NA
1;2023-02-02 10:00:00;2022-06-16;3,94;NA
1;2023-02-02 10:00:00;2022-06-17;2,78;NA
1;2023-02-02 10:00:00;2022-06-18;NA;NA
1;2023-02-02 10:00:00;2022-06-19;NA;NA
1;2023-02-02 10:00:00;2022-06-20;3,93;NA
1;2023-02-02 10:00:00;2022-06-21;3,23;NA
1;2023-02-02 10:00:00;2022-06-22;2,85;NA
1;2023-02-02 10:00:00;2022-06-23;3,86;3,56
1;2023-02-02 10:00:00;2022-06-24;3,45;3,45
1;2023-02-02 10:00:00;2022-06-25;5,12;3,48
1;2023-02-02 10:00:00;2022-06-26;2,48;3,48
1;2023-02-02 10:00:00;2022-06-27;3,14;3,40
1;2023-02-02 10:00:00;2022-06-28;3,46;3,41
1;2023-02-02 10:00:00;2022-06-29;2,84;3,23
1;2023-02-02 10:00:00;2022-06-30;3,29;3,45
1;2023-02-02 10:00:00;2022-07-01;3,55;3,55
1;2023-02-02 10:00:00;2022-07-02;3,82;3,59
1;2023-02-02 10:00:00;2022-07-03;4,07;3,66
1;2023-02-02 10:00:00;2022-07-04;3,85;3,68
1;2023-02-02 10:00:00;2022-07-05;3,73;3,75
1;2023-02-02 10:00:00;2022-07-06;3,32;3,76
1;2023-02-02 10:00:00;2022-07-07;3,39;3,71
1;2023-02-02 10:00:00;2022-07-08;4,10;3,65
1;2023-02-02 10:00:00;2022-07-09;3,88;3,70
1;2023-02-02 10:00:00;2022-07-10;3,70;3,73
1;2023-02-02 10:00:00;2022-07-11;3,45;3,71
1;2023-02-02 10:00:00;2022-07-12;4,07;3,62
1;2023-02-02 10:00:00;2022-07-13;3,49;3,58
1;2023-02-02 10:00:00;2022-07-14;3,28;3,58
1;2023-02-02 10:00:00;2022-07-15;3,45;3,52
1;2023-02-02 10:00:00;2022-07-16;3,60;3,31
1;2023-02-02 10:00:00;2022-07-17;3,74;3,23
1;2023-02-02 10:00:00;2022-07-18;3,00;3,14
1;2023-02-02 10:00:00;2022-07-19;2,64;3,10
1;2023-02-02 10:00:00;2022-07-20;2,93;2,93
1;2023-02-02 10:00:00;2022-07-21;2,60;2,76
1;2023-02-02 10:00:00;2022-07-22;3,22;2,81
1;2023-02-02 10:00:00;2022-07-23;2,40;NA
1;2023-02-02 10:00:00;2022-07-24;2,52;NA
1;2023-02-02 10:00:00;2022-07-25;3,35;NA
1;2023-02-02 10:00:00;2022-07-26;NA;NA
1;2023-02-02 10:00:00;2022-07-27;NA;NA
1;2023-02-02 10:00:00;2022-07-28;2,34;NA
1;2023-02-02 10:00:00;2022-07-29;2,90;NA
1;2023-02-02 10:00:00;2022-07-30;2,82;NA
1;2023-02-02 10:00:00;2022-07-31;2,50;2,70
1;2023-02-02 10:00:00;2022-08-01;2,51;2,69
1;2023-02-02 10:00:00;2022-08-02;3,24;2,62
1;2023-02-02 10:00:00;2022-08-03;2,56;2,52
1;2023-02-02 10:00:00;2022-08-04;2,29;2,40
1;2023-02-02 10:00:00;2022-08-05;2,44;2,35
1;2023-02-02 10:00:00;2022-08-06;2,09;2,16
1;2023-02-02 10:00:00;2022-08-07;1,69;2,00
1;2023-02-02 10:00:00;2022-08-08;2,17;2,08
1;2023-02-02 10:00:00;2022-08-09;1,88;2,05
1;2023-02-02 10:00:00;2022-08-10;1,41;1,98
1;2023-02-02 10:00:00;2022-08-11;2,90;1,98
1;2023-02-02 10:00:00;2022-08-12;2,18;1,91
1;2023-02-02 10:00:00;2022-08-13;1,61;1,85
1;2023-02-02 10:00:00;2022-08-14;1,74;1,80
1;2023-02-02 10:00:00;2022-08-15;1,64;1,56
1;2023-02-02 10:00:00;2022-08-16;1,49;1,56
1;2023-02-02 10:00:00;2022-08-17;1,07;1,57
1;2023-02-02 10:00:00;2022-08-18;1,20;1,57
1;2023-02-02 10:00:00;2022-08-19;2,20;1,53
1;2023-02-02 10:00:00;2022-08-20;1,64;1,51
1;2023-02-02 10:00:00;2022-08-21;1,76;1,56
1;2023-02-02 10:00:00;2022-08-22;1,36;1,60
1;2023-02-02 10:00:00;2022-08-23;1,31;1,55
1;2023-02-02 10:00:00;2022-08-24;1,45;1,60
1;2023-02-02 10:00:00;2022-08-25;1,48;1,66
1;2023-02-02 10:00:00;2022-08-26;1,86;1,73
1;2023-02-02 10:00:00;2022-08-27;2,00;1,78
1;2023-02-02 10:00:00;2022-08-28;2,19;1,86
1;2023-02-02 10:00:00;2022-08-29;1,85;1,89
1;2023-02-02 10:00:00;2022-08-30;1,65;1,89
1;2023-02-02 10:00:00;2022-08-31;1,96;1,99
1;2023-02-02 10:00:00;2022-09-01;1,69;1,94
1;2023-02-02 10:00:00;2022-09-02;1,88;2,00
1;2023-02-02 10:00:00;2022-09-03;2,68;2,05
1;2023-02-02 10:00:00;2022-09-04;1,87;2,05
1;2023-02-02 10:00:00;2022-09-05;2,27;2,17
1;2023-02-02 10:00:00;2022-09-06;2,03;2,29
1;2023-02-02 10:00:00;2022-09-07;1,96;2,25
1;2023-02-02 10:00:00;2022-09-08;2,47;2,40
1;2023-02-02 10:00:00;2022-09-09;2,72;2,39
1;2023-02-02 10:00:00;2022-09-10;2,44;2,45
1;2023-02-02 10:00:00;2022-09-11;2,93;2,65
1;2023-02-02 10:00:00;2022-09-12;2,15;2,71
1;2023-02-02 10:00:00;2022-09-13;2,47;2,70
1;2023-02-02 10:00:00;2022-09-14;3,39;2,93
1;2023-02-02 10:00:00;2022-09-15;2,88;3,07
1;2023-02-02 10:00:00;2022-09-16;2,67;3,37
1;2023-02-02 10:00:00;2022-09-17;4,04;3,67
1;2023-02-02 10:00:00;2022-09-18;3,90;3,79
1;2023-02-02 10:00:00;2022-09-19;4,27;4,03
1;2023-02-02 10:00:00;2022-09-20;4,52;4,38
1;2023-02-02 10:00:00;2022-09-21;4,22;4,48
1;2023-02-02 10:00:00;2022-09-22;4,60;4,60
1;2023-02-02 10:00:00;2022-09-23;5,11;4,61
1;2023-02-02 10:00:00;2022-09-24;4,72;4,74
1;2023-02-02 10:00:00;2022-09-25;4,77;5,13
1;2023-02-02 10:00:00;2022-09-26;4,30;5,46
1;2023-02-02 10:00:00;2022-09-27;5,45;5,52
1;2023-02-02 10:00:00;2022-09-28;6,93;5,71
1;2023-02-02 10:00:00;2022-09-29;6,91;5,94
1;2023-02-02 10:00:00;2022-09-30;5,55;6,25
1;2023-02-02 10:00:00;2022-10-01;6,08;6,35
1;2023-02-02 10:00:00;2022-10-02;6,38;6,38
1;2023-02-02 10:00:00;2022-10-03;6,42;6,25
1;2023-02-02 10:00:00;2022-10-04;6,17;6,35
1;2023-02-02 10:00:00;2022-10-05;7,13;6,26
1;2023-02-02 10:00:00;2022-10-06;5,99;6,16
1;2023-02-02 10:00:00;2022-10-07;6,25;6,02
1;2023-02-02 10:00:00;2022-10-08;5,46;5,77
1;2023-02-02 10:00:00;2022-10-09;5,69;5,53
1;2023-02-02 10:00:00;2022-10-10;5,45;5,65
1;2023-02-02 10:00:00;2022-10-11;4,42;5,55
1;2023-02-02 10:00:00;2022-10-12;5,46;5,61
1;2023-02-02 10:00:00;2022-10-13;6,80;5,55
1;2023-02-02 10:00:00;2022-10-14;5,56;5,48
1;2023-02-02 10:00:00;2022-10-15;5,86;5,58
1;2023-02-02 10:00:00;2022-10-16;5,32;5,50
1;2023-02-02 10:00:00;2022-10-17;4,91;5,27
1;2023-02-02 10:00:00;2022-10-18;5,14;5,15
1;2023-02-02 10:00:00;2022-10-19;4,90;5,12
1;2023-02-02 10:00:00;2022-10-20;5,18;5,11
1;2023-02-02 10:00:00;2022-10-21;4,72;5,07
1;2023-02-02 10:00:00;2022-10-22;5,69;4,94
1;2023-02-02 10:00:00;2022-10-23;5,23;4,89
1;2023-02-02 10:00:00;2022-10-24;4,62;4,68
1;2023-02-02 10:00:00;2022-10-25;4,21;4,68
1;2023-02-02 10:00:00;2022-10-26;4,60;4,54
1;2023-02-02 10:00:00;2022-10-27;3,72;4,40
1;2023-02-02 10:00:00;2022-10-28;4,68;4,25
1;2023-02-02 10:00:00;2022-10-29;4,72;4,20
1;2023-02-02 10:00:00;2022-10-30;4,24;4,16
1;2023-02-02 10:00:00;2022-10-31;3,56;4,18
1;2023-02-02 10:00:00;2022-11-01;3,86;4,12
1;2023-02-02 10:00:00;2022-11-02;4,31;4,00
1;2023-02-02 10:00:00;2022-11-03;3,92;4,04
1;2023-02-02 10:00:00;2022-11-04;4,23;4,06
1;2023-02-02 10:00:00;2022-11-05;3,86;4,05
1;2023-02-02 10:00:00;2022-11-06;4,53;4,03
1;2023-02-02 10:00:00;2022-11-07;3,69;4,00
1;2023-02-02 10:00:00;2022-11-08;3,82;3,93
1;2023-02-02 10:00:00;2022-11-09;4,19;3,90
1;2023-02-02 10:00:00;2022-11-10;3,67;3,81
1;2023-02-02 10:00:00;2022-11-11;3,78;3,87
1;2023-02-02 10:00:00;2022-11-12;3,62;3,92
1;2023-02-02 10:00:00;2022-11-13;3,91;3,86
1;2023-02-02 10:00:00;2022-11-14;4,07;4,00
1;2023-02-02 10:00:00;2022-11-15;4,18;4,10
1;2023-02-02 10:00:00;2022-11-16;3,77;4,20
1;2023-02-02 10:00:00;2022-11-17;4,65;4,26
1;2023-02-02 10:00:00;2022-11-18;4,51;4,25
1;2023-02-02 10:00:00;2022-11-19;4,28;4,19
1;2023-02-02 10:00:00;2022-11-20;4,33;4,19
1;2023-02-02 10:00:00;2022-11-21;4,02;4,10
1;2023-02-02 10:00:00;2022-11-22;3,80;4,09
1;2023-02-02 10:00:00;2022-11-23;3,76;4,33
1;2023-02-02 10:00:00;2022-11-24;3,98;4,37
1;2023-02-02 10:00:00;2022-11-25;4,44;4,52
1;2023-02-02 10:00:00;2022-11-26;5,99;4,58
1;2023-02-02 10:00:00;2022-11-27;4,63;4,77
1;2023-02-02 10:00:00;2022-11-28;5,02;4,97
1;2023-02-02 10:00:00;2022-11-29;4,23;5,19
1;2023-02-02 10:00:00;2022-11-30;5,12;5,11
1;2023-02-02 10:00:00;2022-12-01;5,37;5,33
1;2023-02-02 10:00:00;2022-12-02;5,94;5,39
1;2023-02-02 10:00:00;2022-12-03;5,47;5,48
1;2023-02-02 10:00:00;2022-12-04;6,14;5,45
1;2023-02-02 10:00:00;2022-12-05;5,47;5,50
1;2023-02-02 10:00:00;2022-12-06;4,86;5,58
1;2023-02-02 10:00:00;2022-12-07;4,88;5,64
1;2023-02-02 10:00:00;2022-12-08;5,77;5,64
1;2023-02-02 10:00:00;2022-12-09;6,49;5,66
1;2023-02-02 10:00:00;2022-12-10;5,87;5,73
1;2023-02-02 10:00:00;2022-12-11;6,11;5,83
1;2023-02-02 10:00:00;2022-12-12;5,63;5,92
1;2023-02-02 10:00:00;2022-12-13;5,34;5,92
1;2023-02-02 10:00:00;2022-12-14;5,62;5,99
1;2023-02-02 10:00:00;2022-12-15;6,39;6,01
1;2023-02-02 10:00:00;2022-12-16;6,50;6,20
1;2023-02-02 10:00:00;2022-12-17;6,35;6,50
1;2023-02-02 10:00:00;2022-12-18;6,24;6,72
1;2023-02-02 10:00:00;2022-12-19;6,98;6,85
1;2023-02-02 10:00:00;2022-12-20;7,39;7,02
1;2023-02-02 10:00:00;2022-12-21;7,20;7,16
1;2023-02-02 10:00:00;2022-12-22;7,30;7,31
1;2023-02-02 10:00:00;2022-12-23;7,71;7,37
1;2023-02-02 10:00:00;2022-12-24;7,31;7,15
1;2023-02-02 10:00:00;2022-12-25;7,25;6,98
1;2023-02-02 10:00:00;2022-12-26;7,46;7,01
1;2023-02-02 10:00:00;2022-12-27;5,82;6,85
1;2023-02-02 10:00:00;2022-12-28;6,00;6,76
1;2023-02-02 10:00:00;2022-12-29;7,51;6,72
1;2023-02-02 10:00:00;2022-12-30;6,58;6,44
1;2023-02-02 10:00:00;2022-12-31;6,69;6,39
1;2023-02-02 10:00:00;2023-01-01;6,96;6,39
1;2023-02-02 10:00:00;2023-01-02;5,49;6,13
1;2023-02-02 10:00:00;2023-01-03;5,47;6,11
1;2023-02-02 10:00:00;2023-01-04;6,01;5,89
1;2023-02-02 10:00:00;2023-01-05;5,71;5,51
1;2023-02-02 10:00:00;2023-01-06;6,45;5,30
1;2023-02-02 10:00:00;2023-01-07;5,14;5,01
1;2023-02-02 10:00:00;2023-01-08;4,30;4,66
1;2023-02-02 10:00:00;2023-01-09;4,00;4,29
1;2023-02-02 10:00:00;2023-01-10;3,45;3,87
1;2023-02-02 10:00:00;2023-01-11;3,56;3,58
1;2023-02-02 10:00:00;2023-01-12;3,12;3,40
1;2023-02-02 10:00:00;2023-01-13;3,53;3,22
1;2023-02-02 10:00:00;2023-01-14;3,11;3,16
1;2023-02-02 10:00:00;2023-01-15;3,04;3,13
1;2023-02-02 10:00:00;2023-01-16;2,73;3,13
1;2023-02-02 10:00:00;2023-01-17;3,04;3,13
1;2023-02-02 10:00:00;2023-01-18;3,36;3,07
1;2023-02-02 10:00:00;2023-01-19;3,12;2,99
1;2023-02-02 10:00:00;2023-01-20;3,54;3,05
1;2023-02-02 10:00:00;2023-01-21;2,64;3,00
1;2023-02-02 10:00:00;2023-01-22;2,47;3,00
1;2023-02-02 10:00:00;2023-01-23;3,18;3,04
1;2023-02-02 10:00:00;2023-01-24;2,68;3,02
1;2023-02-02 10:00:00;2023-01-25;3,40;3,18
1;2023-02-02 10:00:00;2023-01-26;3,38;3,33
1;2023-02-02 10:00:00;2023-01-27;3,41;3,36
1;2023-02-02 10:00:00;2023-01-28;3,77;3,45
1;2023-02-02 10:00:00;2023-01-29;3,51;3,54
1;2023-02-02 10:00:00;2023-01-30;3,38;NA
1;2023-02-02 10:00:00;2023-01-31;3,31;NA
1;2023-02-02 10:00:00;2023-02-01;3,99;NA
