FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
schutsluis.4618,196176,405863,7087,Sluis- en stuwcomplex Sambeek,46D-350,46D-350-02,Schutsluis Sambeek west,Westelijke schutsluis Sambeek in de Noordelijke Maas,Schutsluis,Nat,HVWN,,,196.176,405.863,1967,46D-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (196176 405863)
schutsluis.4619,196192,405888,7088,Sluis- en stuwcomplex Sambeek,46D-350,46D-350-03,Schutsluis Sambeek midden,Midden schutsluis Sambeek in de Noordelijke Maas,Schutsluis,Nat,HVWN,,,196.192,405.888,1967,46D-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (196192 405888)
schutsluis.4642,49334,396101,7124,Zandkreeksluis,48E-001,48E-001-01,Zandkreeksluis,Sluis in de Zandkreekdam,Schutsluis,Nat,HVWN,,,49.334,396.101,1958,48E-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (49334 396101)
schutsluis.4669,59135,392658,7151,Sluizencomplex Wemeldinge,48F-001,48F-001-01,Oostsluis,Oostsluis in het Kanaal door Zuid-Beveland,Schutsluis,Nat,HVWN,,,59.135,392.658,,48F-352-00,1217,n.v.t.,1217,,,POINT (59135 392658)
schutsluis.4687,59326,386096,7174,Hansweert,48H-353,48H-353-01,Hansweert Oostelijke Sluis,Oostelijke sluis in het kanaal door Zuid-Beveland,Schutsluis,Nat,HVWN,,,59.326,386.096,1988,48H-353-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (59326 386096)
schutsluis.4688,59261,386085,7175,Hansweert,48H-353,48H-353-02,Hansweert Westelijke Sluis,Westelijke sluis in het kanaal door Zuid-Beveland,Schutsluis,Nat,HVWN,,,59.261,386.085,1988,48H-353-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (59261 386085)
schutsluis.4690,70757,391947,7179,Bergsediepsluis,49B-001,49B-001-01,Bergsediepsluis,Sluis in de Oesterdam,Schutsluis,Nat,HVWN,,,70.757,391.947,1984,49B-352-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70757 391947)
schutsluis.4735,74638,385001,7230,Kreekraksluizen,49D-350,49D-350-01,Kreekraksluizen Oostsluis,Oostelijke sluis,Schutsluis,Nat,HVWN,,,74.638,385.001,1969,49D-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74638 385001)
schutsluis.4736,74551,384991,7231,Kreekraksluizen,49D-350,49D-350-02,Kreekraksluizen Westsluis,Westelijke sluis,Schutsluis,Nat,HVWN,,,74.551,384.991,1969,49D-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74551 384991)
schutsluis.4912,130532.99999999999,399297,7412,Sluis III,50F-350,50F-350-01,Sluis III,"Sluis III in het Wilhelminakanaal (monument, buiten gebruik)",Schutsluis,Nat,HVWN,,,130.533,399.297,1916,50F-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (130533 399297)
schutsluis.4916,142497,389940,7416,Sluis IV,51A-002,51A-002-01,Sluis IV,Sluis IV in het Wilhelminakanaal,Schutsluis,Nat,HVWN,,,142.497,389.94,1920,51A-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (142497 389940)
schutsluis.5006,168838,398695,7507,Sluis 5,51E-001,51E-001-01,Sluis 5,Sluis 5 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,168.838,398.695,1931,51E-350-00,1217,n.v.t.,1217,,,POINT (168838 398695)
schutsluis.5022,171924,394542,7524,Sluis 6,51F-001,51F-001-01,Sluis 6,Sluis 6 in de Zuid-Willemsvaart (houten puntdeuren),Schutsluis,Nat,HVWN,,,171.924,394.542,1870,51F-351-00,1217,n.v.t.,1217,,,POINT (171924 394542)
schutsluis.5054,178652,378565,7556,Sluis 11,51H-003,51H-003-01,Sluis 11,Sluis in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,178.652,378.565,2003,51H-003-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (178652 378565)
schutsluis.5064,176302,386430,7567,Sluis Helmond (DE),51H-357,51H-357-01,Sluis Helmond,Sluis in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,176.302,386.43,1989,51H-357-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (176302 386430)
schutsluis.5172,45572,372181,7683,Sluizencomplex Terneuzen,54E-001,54E-001-07,Westsluis,Westsluis in het kanaal van Gent naar Terneuzen,Schutsluis,Nat,HVWN,,,45.572,372.181,1967,54E-350-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45572 372181)
schutsluis.5173,45801,372874,7684,Sluizencomplex Terneuzen,54E-001,54E-001-01,Oostsluis,Oostsluis in het kanaal van Gent naar Terneuzen,Schutsluis,Nat,HVWN,,,45.801,372.874,1966,54E-351-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45801 372874)
schutsluis.5174,45601,372920,7685,Sluizencomplex Terneuzen,54E-001,54E-001-04,Middensluis,Middensluis in het kanaal van Gent naar Terneuzen,Schutsluis,Nat,HVWN,,,45.601,372.92,1910,54E-352-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45601 372920)
schutsluis.5203,179811,373493,7729,Sluis 12,57F-001,57F-001-01,Sluis 12,Schutsluis in de Zuid-Willemsvaart te Someren-Eind,Schutsluis,Nat,HVWN,,,179.811,373.493,2007,57F-001-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (179811 373493)
schutsluis.5225,174613,361809,7751,Sluis 16,57H-001,57H-001-01,Sluis 16,Sluis 16 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,174.613,361.809,1930,57H-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (174613 361809)
schutsluis.5227,180056,371285,7753,Sluis 13,58A-001,58A-001-01,Sluis 13,Sluis 13 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,180.056,371.285,2003,58A-352-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (180056 371285)
schutsluis.5229,180360,364912,7755,Sluis 15,58A-002,58A-002-01,Sluis 15,Sluis 15 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,180.36,364.912,1930,58A-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180360 364912)
schutsluis.5237,181089,365485,7763,Noordervaart (sluis Hulsen),58A-351,58A-351-01,Sluis Hulsen,Sluis Hulsen in de Noordervaart,Schutsluis,Nat,HVWN,,,181.089,365.485,1932,58A-351-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (181089 365485)
schutsluis.5245,188176,354024,7771,Sluis Panheel,58C-001,58C-001-01,Sluis Panheel (oude kolk),Sluis Panheel noord in het kanaal Wessem-Nederweert,Schutsluis,Nat,HVWN,,,188.176,354.024,1930,58C-351-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (188176 354024)
schutsluis.5246,188146,353979,7772,Sluis Panheel,58C-001,58C-001-04,Sluis Panheel (nieuwe kolk),Sluis Panheel zuid in het kanaal Wessem-Nederweert,Schutsluis,Nat,HVWN,,,188.146,353.979,1987,58C-352-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (188146 353979)
schutsluis.5249,189366,350341,7775,Sluiscomplex Maasbracht,58C-002,58C-002-01,Sluis Maasbracht oost,Oostelijke sluis Maasbracht in het Julianakanaal,Schutsluis,Nat,HVWN,,,189.366,350.341,1962,58C-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189366 350341)
schutsluis.5250,189339,350353,7776,Sluiscomplex Maasbracht,58C-002,58C-002-02,Sluis Maasbracht midden,Middensluis Maasbracht in het Julianakanaal ,Schutsluis,Nat,HVWN,,,189.339,350.353,1962,58C-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189339 350353)
schutsluis.5251,189296,350376,7777,Sluiscomplex Maasbracht,58C-002,58C-002-03,Sluis Maasbracht west,Westelijk sluis Maasbracht in het Julianakanaal,Schutsluis,Nat,HVWN,,,189.296,350.376,1962,58C-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189296 350376)
schutsluis.5278,192175,354130,7805,Sluiscomplex Heel,58D-001,58D-001-01,Sluis Heel west,Westelijke sluis in het Lateraalkanaal Linne-Buggenum,Schutsluis,Nat,HVWN,,,192.175,354.13,1967,58D-352-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192175 354130)
schutsluis.5279,192203,354118,7806,Sluiscomplex Heel,58D-001,58D-001-02,Sluis Heel oost,Oostelijke sluis in het Lateraalkanaal Linne-Buggenum,Schutsluis,Nat,HVWN,,,192.203,354.118,1967,58D-352-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192203 354118)
schutsluis.5281,192560,354230,7808,Sluiscomplex Linne,58D-002,58D-002-01,Sluis Linne,Sluis Linne in de Plassenmaas,Schutsluis,Nat,HVWN,,,192.56,354.23,1921,58D-351-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192560 354230)
schutsluis.5293,196500,358250,7820,Sluis/stuwcomplex Roermond,58D-350,58D-350-01,Sluis Roermond,Sluis Roermond in de afgesneden Maas en havengebied te Roermond Maas,Schutsluis,Nat,HVWN,,,196.5,358.25,1926,58D-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (196500 358250)
schutsluis.5309,205579,370472,7836,Sluis- en stuwcomplex Belfeld,58E-350,58E-350-01,Schutsluis Belfeld oost (oude sluis),Oostelijke schutsluis Belfeld in de Plassenmaas,Schutsluis,Nat,HVWN,,,205.579,370.472,1926,58E-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205579 370472)
schutsluis.5310,205488,370503,7837,Sluis- en stuwcomplex Belfeld,58E-350,58E-350-02,Schutsluis Belfeld west,Westelijke schutsluis Belfeld in de Plassenmaas,Schutsluis,Nat,HVWN,,,205.488,370.503,1968,58E-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205488 370503)
schutsluis.5311,205515,370491,7838,Sluis- en stuwcomplex Belfeld,58E-350,58E-350-03,Schutsluis Belfeld midden,Midden schutsluis Belfeld in de Plassenmaas,Schutsluis,Nat,HVWN,,,205.515,370.491,1968,58E-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (205515 370491)
schutsluis.5318,183849,338468,7845,Sluiscomplex Born,60A-001,60A-001-01,Sluis Born midden,Midden sluis Born in het Julianakanaal,Schutsluis,Nat,HVWN,,,183.849,338.468,1958,60A-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (183849 338468)
schutsluis.5319,183897,338511,7846,Sluiscomplex Born,60A-001,60A-001-02,Sluis Born oost,Oostelijke sluis Born in het Julianakanaal,Schutsluis,Nat,HVWN,,,183.897,338.511,1958,60A-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (183897 338511)
schutsluis.5407,177105,320607,7936,Sluiscomplex Limmel,61F-001,61F-001-01,Sluis Limmel west,Westelijke sluis Limmel in het Julianakanaal,Schutsluis,Nat,HVWN,,,177.105,320.607,1932,61F-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177105 320607)
schutsluis.5408,177127,320603,7937,Sluiscomplex Limmel,61F-001,61F-001-02,Sluis Limmel oost,Oostelijke sluis Limmel in het Julianakanaal,Schutsluis,Nat,HVWN,,,177.127,320.603,1932,61F-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177127 320603)
schutsluis.5410,176148,319757,7939,Sluiscomplex Bosscherveld,61F-002,61F-002-01,Sluis Bosscherveld,Sluis Bosscherveld in het verb.kan. tussen Zuid-Willemsvaart en Maas,Schutsluis,Nat,HVWN,,,176.148,319.757,1930,61F-351-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (176148 319757)
schutsluis.5414,176846,320008,7943,Sluis/stuwcomplex Borgharen,61F-004,61F-004-02,Sluis Borgharen,Sluis in de Maas te Borgharen,Schutsluis,Nat,HVWN,,,176.846,320.008,1928,61F-353-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (176846 320008)
schutsluis.5672,176843,380878,8283,Sluis 10,51H-004,51H-004-01,Sluis 10,Sluis in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,176.843,380.878,1976,51H-353-00,1217,n.v.t.,1217,,,POINT (176843 380878)
schutsluis.5679,70161,409183,8295,Krammersluizen,43C-002,43C-002-01,2e Jachtensluis (Noord),2e jachtensluis noord in de Philipsdam,Schutsluis,Nat,HVWN,,,70.161,409.183,1987,43C-002-16,1672,RWS ZD / ZD District Noord,1672,,,POINT (70161 409183)
schutsluis.5680,183778,338557,8297,Sluiscomplex Born,60A-001,60A-001-06,Sluis Born west ,Westelijke sluis Born in het Julianakanaal,Schutsluis,Nat,HVWN,,,183.778,338.557,1933,60A-001-06,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (183778 338557)
schutsluis.5905,176847,380855,8568,Sluis 10,51H-004,51H-004-03,Sluis 10,Schutsluis in de Zuid-Willemsvaart te Lierop,Schutsluis,Nat,HVWN,,,176.847,380.855,2007,51H-004-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (176847 380855)
schutsluis.6206,164998,402208,9131,Sluis 4,45G-350,45G-350-03,Sluis 4,Sluis in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,164.998,402.208,2009,45G-350-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (164998 402208)
schutsluis.6208,168838,398693,9133,Sluis 5,51E-001,51E-001-04,Sluis 5,Schutsluis 5 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,168.838,398.693,2009,51E-001-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (168838 398693)
schutsluis.6210,172095,394307,9135,Sluis 6,51F-001,51F-001-04,Sluis 6,Schutsluis in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,172.095,394.307,2009,51F-001-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (172095 394307)
schutsluis.6485,13000,305000,9485,Schutsluizen,85K-100-37,85K-100-3737,Schutsluizen,v. 2010-11,Schutsluis,Droog,HWN,,,13,305,,85K-100-37,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
schutsluis.6553,111590,488771,9563,Oude Spoorbrug Halfweg,25B-137,25B-137-02,Zuidersluizen Halfweg,Oostsluis Halfweg,Schutsluis,Nat,HVWN,,,111.59,488.771,1868,25B-137-02,883,Nog niet bekend/Nog niet bekend,883,,,POINT (111590 488771)
schutsluis.6638,142497,389940,9717,Proefinspectie objecten 2012 2013,88A-100,88A-100-03,Sluis IV 51A-002-01 (Dummy),Sluis IV in het Wilhelminakanaal (E/W Dummy),Schutsluis,Nat,HVWN,,,142.497,389.94,1920,88A-100-03,883,Nog niet bekend/Nog niet bekend,883,,,POINT (142497 389940)
schutsluis.6655,142497,389940,9739,Blauwdrukken Proefobjecten,87A-100,87A-100-03,Sluis IV 51A-002-01 (Dummy),Sluis IV in het Wilhelminakanaal (51A-002-01 Dummy E/W),Schutsluis,Nat,HVWN,,,142.497,389.94,1920,87A-100-03,883,Nog niet bekend/Nog niet bekend,883,,,POINT (142497 389940)
schutsluis.6676,196192,405888,9760,Blauwdrukken Proefobjecten,87A-100,87A-10018,Sluis Sambeek midden 46D-350-03 (Dummy),Midden sluis Sambeek 46D-350-03 (Dummy) E/W,Schutsluis,Nat,HVWN,,,196.192,405.888,1967,87A-100-18,883,Nog niet bekend/Nog niet bekend,883,,,POINT (196192 405888)
schutsluis.6677,196192,405888,9761,Proefinspectie objecten 2012 2013,88A-100,88A-10018,Sluis Sambeek midden 46D-350-03 (Dummy),Midden sluis Sambeek in de Noordelijke Maas (E/W Dummy),Schutsluis,Nat,HVWN,,,196.192,405.888,1967,88A-100-18,883,Nog niet bekend/Nog niet bekend,883,,,POINT (196192 405888)
schutsluis.6680,200265,502606,9765,Blauwdrukken Proefobjecten,87A-100,87A-10020,Spooldersluis 21G-350-01 (Dummy),Sluis in het Zwolle-IJsselkanaal 21G-350-01(Dummy) E/W,Schutsluis,Nat,HVWN,,,200.265,502.606,1961,87A-100-20,883,Nog niet bekend/Nog niet bekend,883,,,POINT (200265 502606)
schutsluis.6681,200265,502606,9766,Proefinspectie objecten 2012 2013,88A-100,88A-10020,Spooldersluis 21G-350-01 (Dummy),Sluis in het Zwolle-IJsselkanaal (E/W Dummy),Schutsluis,Nat,HVWN,,,200.265,502.606,1961,88A-100-20,883,Nog niet bekend/Nog niet bekend,883,,,POINT (200265 502606)
schutsluis.6701,153022,412235,9790,Sluis Hintham,45D-358,45D-358-01,Sluis Hintham,Schutsluis in het Maximakanaal,Schutsluis,Nat,HVWN,,,153.022,412.235,2012,45D-358-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (153022 412235)
schutsluis.6806,258469,593762,9926,Zeesluizen Farmsum,07F-002,07F-002-01,Zeesluizen Farmsum,Grote schutsluis in het Eemskanaal te Farmsum,Schutsluis,Nat,HVWN,,,258.469,593.762,1958,07F-002-00,1687,RWS NN / NN District Oost,1687,,,POINT (258469 593762)
schutsluis.6807,258485,593746,9927,Zeesluizen Farmsum,07F-002,07F-002-02,Zeesluizen Farmsum,Kleine schutsluis in het Eemskanaal te Farmsum,Schutsluis,Nat,HVWN,,,258.485,593.746,1958,07F-002-00,1687,RWS NN / NN District Oost,1687,,,POINT (258485 593746)
schutsluis.6817,229893,586088,9937,Dorkwerdersluis,07C-003,07C-003-01,Dorkwerdersluis,Schutsluis in het Reitdiep te Dorkwerd,Schutsluis,Nat,HVWN,,,229.893,586.088,1929,07C-003-00,1687,RWS NN / NN District Oost,1687,,,POINT (229893 586088)
schutsluis.6827,235749,582747,9947,Oostersluis,07D-002,07D-002-01,Oostersluis,Schutsluis in het Van Starkenborghkanaal te Groningen,Schutsluis,Nat,HVWN,,,235.749,582.747,1938,07D-002-00,1217,n.v.t.,1217,,,POINT (235749 582747)
schutsluis.6828,235509,582922,9948,Oostersluis,07D-002,07D-002-04,Oostersluis,Schutsluis in het van Starkenborghkanaal te Groningen,Schutsluis,Nat,HVWN,,,235.509,582.922,1994,07D-002-00,1687,RWS NN / NN District Oost,1687,,,POINT (235509 582922)
schutsluis.6832,239048,584053,9952,Jan B. Bronssluis,07D-134,07D-134-01,Jan B. Bronssluis,Schutsluis in het Damsterdiep te Garmerwolde,Schutsluis,Nat,HVWN,,,239.048,584.053,1983,07D-134-00,885,PROVINCIE,885,,,POINT (239048 584053)
schutsluis.6833,239363,584010,9953,Slochtersluis,07D-135,07D-135-01,Slochtersluis,Schutsluis in het Slochterdiep te Garmerwolde,Schutsluis,Nat,HVWN,,,239.363,584.01,1963,07D-135-00,1687,RWS NN / NN District Oost,1687,,,POINT (239363 584010)
schutsluis.6835,252250,591789,9955,Groevesluis-Zuid,07F-124,07F-124-01,Groevesluis-Zuid,Schutsluis in de Groeve-Zuid te Appingedam,Schutsluis,Nat,HVWN,,,252.25,591.789,1963,07F-124-00,1687,RWS NN / NN District Oost,1687,,,POINT (252250 591789)
schutsluis.6837,252339,592129,9957,Groevesluis-Noord,07F-125,07F-125-01,Groevesluis-Noord,Schutsluis in de Groeve-Noord te Appingedam,Schutsluis,Nat,HVWN,,,252.339,592.129,1960,07F-125-00,1687,RWS NN / NN District Oost,1687,,,POINT (252339 592129)
schutsluis.7147,216686,585038,10270,Gaarkeuken,06H-350,06H-350-01,Gaarkeuken,Tweede schutsluis in het Hoendiep te Gaarkeuken,Schutsluis,Nat,HVWN,,,216.686,585.038,1923,06H-350-00,1217,n.v.t.,1217,,,POINT (216686 585038)
schutsluis.7153,235749,582746,10276,Driewegsluis,07D-136,07D-136-01,Driewegsluis,Driewegsluis in het Damsterdiep,Schutsluis,Nat,HVWN,,,235.749,582.746,1934,07D-136-00,1687,RWS NN / NN District Oost,1687,,,POINT (235749 582746)
schutsluis.7487,178630,378580,10693,Sluis 11,51H-003,51H-003-03,Sluis Nr. 11,Sluis in de Zuid-Willemsvaart (houten puntedeuren),Schutsluis,Nat,HVWN,,,178.63,378.58,,51H-352-00,1217,n.v.t.,1217,,,POINT (178630 378580)
schutsluis.7489,179792,373666,10695,Sluis 12,57F-001,57F-001-04,Sluis 12,Sluis in de Zuid-Willemsvaart te Someren-Eind,Schutsluis,Nat,HVWN,,,179.792,373.666,,57F-350-00,1217,n.v.t.,1217,,,POINT (179792 373666)
schutsluis.7491,180056,371306,10697,Sluis 13,58A-001,58A-001-04,Sluis 13,Sluis 13 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,180.056,371.306,,58A-352-00,1217,n.v.t.,1217,,,POINT (180056 371306)
schutsluis.7591,13000,305000,10814,Schutsluizen,86K-100-32,86K-100-3232,Schutsluizen,v.1.3,Schutsluis,Droog,HWN,,,13,305,,86K-100-32,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
schutsluis.7696,130538.99999999999,399265,10920,Sluis III,50F-350,50F-350-02,Sluis III,Sluis III in het Wilhelminakanaal,Schutsluis,Nat,HVWN,,,130.539,399.265,2015,50F-350-02,1682,RWS ZN / ZN District West,1682,,,POINT (130539 399265)
schutsluis.7747,201857,517136.99999999994,10972,Meppelerdiepsluis,21E-002,21E-002-03,Meppelerdiepsluis,Sluis in het Meppelerdiep,Schutsluis,Nat,HVWN,,,201.857,517.137,2016,21E-002-03,1679,RWS ON / ON District Noord,1679,,,POINT (201857 517137)
schutsluis.8018,136007,447257,11251,Prs. Beatrixsluis,38F-352,38F-352-05,Prinses Beatrixsluis sluis 3,Oostelijke Prinses Beatrixsluis in het Lekkanaal,Schutsluis,Nat,HVWN,,,136.007,447.257,2018,38F-352-05,1676,RWS MN / MN District Zuid,1676,,,POINT (136007 447257)
schutsluis.8130,186922,503568,11367,Reevesluiscomplex,21C-108,21C-108-01,Reevesluiscomplex,Schutsluis in het Drontermeer,Schutsluis,Nat,HVWN,,,186.922,503.568,2020,21C-108-01,1675,RWS MN / MN District Noord,1675,,,POINT (186922 503568)
schutsluis.8145,213008,463952,11382,Sluiscomplex Eefde,33F-001,33F-00115,Noordersluis,Noordelijke sluis in het Twenthekanaal,Schutsluis,Nat,HVWN,,,213.008,463.952,2020,33F-350-15,1678,RWS ON / ON District Oost,1678,,,POINT (213008 463952)
schutsluis.8246,102178,497926,11484,IJmuiden sluizen,25A-001,25A-00122,Nieuwe zeesluis IJmuiden,Nieuwe zeesluis in het Noordzeekanaal,Schutsluis,Nat,HVWN,,,102.178,497.926,,25A-001-22,1667,RWS WNN / WNN District Noord,1667,,,POINT (102178 497926)
schutsluis.8343,151634,564705,11581,Lorentzsluizen,10B-001,10B-00141,Lorentzsluizen,Grote sluis tussen Voorhaven en Binnenhaven,Schutsluis,Nat,HVWN,,,151.634,564.705,,10B-001-41,1675,RWS MN / MN District Noord,1675,,,POINT (151634 564705)
