Ministerie;Leverancier;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Aan een externe partij uitbestede ICT-dienstverlening;Eindtotaal
EZK;De Staffing Groep Nederland B.V.;;1;;;;;;7;7
EZK;Decos Software Engineering B.V.;2;;;;1;;;;2
EZK;Detron Communication Solutions;1;2;;4;4;;4;4;6
EZK;Detron ICT Rental Solutions;;1;;;;;;;1
EZK;Digidentity B.V.;;;;;1;;;;1
EZK;Digitale Zaken;1;;;;;;;;1
EZK;Direct Teleservice B.V.;;;;;;;1;;1
EZK;Doclogic B.V.;;;;;6;;;;6
EZK;Documentaal B.V.;;;;;;;;2;2
EZK;DPC Software GmbH;;;;;2;;;;2
EZK;Dry Hire Europe B.V.;;;;;;;1;;1
EZK;DTG B.V.;1;;;;;;;;1
EZK;Ducomat;;1;;;;;;;1
EZK;DUMMY PROJECTCORRECTIE;;2;;;;;;;
EZK;Dutch Card Printing;;1;;;;;;;1
EZK;Electrostart B.V.;;;;;;;1;;1
EZK;Elektramat B.V.;;1;;;;;;;1
EZK;Elzinga Catering;;;;;;;;1;1
EZK;Equinix (Netherlands) B.V.;;;;;1;;;2;2
EZK;Exact Software Nederland B.V.;;;;;1;;;;1
EZK;Expo Display Service;;;;;;;1;;1
EZK;Facilion B.V.;2;;;;;;;;2
EZK;Fidato B.V.;;;;;;;2;;2
EZK;Fidato Finance B.V.;;;;;;;1;;1
EZK;FinTouch CostEffect B.V.;;;;;;;;2;2
EZK;FlashBay Limited;;1;;;;;;;1
EZK;Flex-I.D. B.V.;;;;;2;;;;2
EZK;Fox-IT;;2;4;;;;;1;5
EZK;GAMS Software GmbH;;;;;2;;;;2
EZK;Geodan B.V.;;;;;1;;;1;1
EZK;GH+O;;;;;;;;1;1
EZK;Gispen Groningen;;1;;;;;;;1
EZK;Global Knowledge Network Netherlands B.V.;1;;;;;;;;1
EZK;Gosi Design B.V.;;;;;;;;1;1
EZK;GTT Netherlands B.V.;;;;;;;1;;1
EZK;GW Cross Media B.V.;;;;;;1;;;1
EZK;H. Venema Technisch Bedrijf B.V.;;;;;;;1;;1
EZK;Hamburgisches WeltWirtschafts Institut HWWI;1;;;;;;;;1
EZK;Happy on Web B.V.;;;;;;;1;;1
EZK;Haver Analytics;;;;;1;;;;1
EZK;HeadFirst B.V.;;;;;;;;7;7
EZK;Het Drents Kwartiertje;;;;;;;;1;1
EZK;Hettema Verhuurt Praktisch Alles!;;1;;;;;;;1
EZK;Heuvelman Sound & Vision B.V.;;;;;1;;;;1
EZK;Houben Souren Verhuur B.V.;;;;;;;;1;1
EZK;Human Inference;;;;;;;;1;1
EZK;Huygens XC B.V.;;;;;6;;;4;7
EZK;Hyland Netherlands B.V.;;;;;1;;;;1
EZK;IBM Nederland B.V.;;;;;2;;6;6;7
EZK;ICreative;;;;;;;;1;1
EZK;Ilumy Innovation B.V.;;;;;;;;2;2
EZK;Infactor;;;;;;;;1;1
EZK;Infotopics B.V.;;;;;1;;;;1
EZK;ING Lease (Nederland) B.V;;6;;;;;;;6
EZK;Inkesta B.V.;1;;;;;;;;1
EZK;Innovero Software Solutions B.V.;;;;1;;;;;1
EZK;Inscene Company B.V.;1;;;;;;;;1
EZK;InsightsWorld B.V.;;;;;1;;;;1
EZK;Intermax Cloudsourcing;;;;;2;5;;;5
EZK;IPMA Certificering B.V.;;;;;1;;;;1
EZK;Itera B.V.;;;1;;;1;;;1
EZK;iWelcome B.V.;;;;;2;;;4;4
EZK;Jaarbeurs B.V.;;;;;;;;1;1
EZK;Jacobs Breda Electronics (J.B.E.);;;;;;;1;;1
EZK;Jibes Data Analytics B.V.;;;;;1;;;;1
EZK;Kabelshop B.V.;;;;;;;;;
EZK;KCM Survey B.V.;;;;;;;;2;2
EZK;Keysight Technologies Netherlands B.V.;;;;;;;1;;1
EZK;Kiwa CMR B.V.;;;;;;;;2;2
EZK;Kodision B.V.;;;;;;;;1;1
EZK;Koning & Hartman B.V.;;;;;;;;1;1
EZK;Kools & Ravenhorst Brandkasten B.V.;;;;;;;1;;1
EZK;KPMG Staffing & Facility Services B.V.;;;;;;;;2;2
EZK;KPN B.V.;;1;4;;;1;4;;5
EZK;KPN Consulting B.V.;;;;;;;;2;2
EZK;KPN XL;;;;;;;2;;2
EZK;Kruizinga B.V.;;1;;;;;;;1
EZK;Kunststofshop B.V.;;;;;;;1;;1
EZK;Landesamt fr Geoinformation und Landesvermessung Niedersachsen;;;;;;;;1;1
EZK;Leaseplan Nederland N.V.;;4;;;;;;;4
EZK;LINKIT B.V.;;;;;;;;3;3
EZK;Live Action Play;;;;;2;;;;2
EZK;Locatus;;;;;1;;;;1
EZK;Logan ICT Services B.V.;;;;;;;;2;2
EZK;LogMeIn Inc.;;;;;1;;;;1
EZK;Lone Rooftop B.V.;2;;;;;;;;2
EZK;Loo Van Eck B.V.;;;;;;;;1;1
EZK;Magna Cura Automatisering B.V.;;;;;1;;1;;1
EZK;Mansystems Nederland B.V.;;;;;;;;2;2
EZK;Manutan B.V.;;;;;;;1;;1
EZK;Marosel B.V.;;;;;4;;;2;4
EZK;Maxd'Oro B.V.;;;;;;;;1;1
EZK;Media Markt Utrecht Hoog Catharijne B.V.;;;;;;;1;;1
EZK;Mentimeter AB;;;;;1;;;;1
EZK;Metis IT Support B.V.;;;;;;;;5;5
EZK;Mett;;;;;;2;;;2
EZK;Mini-Circuits Europe;;;;;;;1;;1
EZK;Mitel Gebruikersgroep Nederland;;;;;;;;1;1
EZK;MNM Computers;;;;;;;1;;1
EZK;Mouser Electronics;;;;;;;1;;1
EZK;Myler;;;;;;;;6;6
EZK;National Institute of Economic and Social Research;;;;;2;;;;2
EZK;NCC Group Escrow Europe B.V.;1;;;;;;;;1
EZK;Need Staffing;;;;;;;;1;1
EZK;Negometrix B.V.;;;;;1;;;;1
EZK;Neptune Global, LLC;;;;;1;;;;1
EZK;Network Innovations Services;;;;;1;;;;1
EZK;NewTelco B.V.;;;;;;;1;;1
EZK;NiVo Engineering B.V.;;;;;;;;4;4
EZK;NL Oracle User Group;;;;;1;;;;1
EZK;OCLC B.V.;1;;;;;;;;1
EZK;Office Depot B.V.;;2;;;1;;;;2
EZK;Onderzoekdoen.nl;;1;;;;;;;1
EZK;Onsight Solutions B.V.;3;;;;;;;;3
EZK;ONSOLVE, LLC;;;;1;;;;;1
EZK;Opensesame ICT B.V.;;2;;;;;;;2
EZK;Optelec Nederland B.V.;;1;;;;;;;1
EZK;Oracle Nederland;;;;7;7;;;;7
EZK;Orcavoice B.V.;;;;;;;1;;1
EZK;Ordina Beheer & Outsourcing;;;;;2;3;;3;4
EZK;Pardon Consult;;;;;1;;;;1
EZK;Ping Online B.V.;;;;;;;;3;3
EZK;pinniq;;;;;;;;1;1
EZK;Priority;;;1;;;;;;1
EZK;Protinus IT B.V.;3;7;2;6;9;2;3;6;9
EZK;QuoVadis Trustlink B.V.;;1;;1;3;;;1;3
EZK;Raatwerk B.V.;;;;;2;;;;2
EZK;RCM Products;;;;;;;2;;2
EZK;Reconi B.V.;;;;;;;;1;1
EZK;RedNose IT B.V.;1;;;;;;;;1
EZK;Refinitiv Netherlands B.V.;;1;;;;;;;1
EZK;Repromat B.V.;;;;;;;;1;1
EZK;Restaurant & Catering Mennega;;;;;;;;1;1
EZK;Rohde & Schwarz Benelux B.V.;;6;;;2;;;4;7
EZK;RS Components B.V.;;;;;;;1;;1
EZK;Rys Electronics;;;;;;;1;;1
EZK;Satcomm.;;2;;;;;1;;2
EZK;Scan Sys B.V.;;;;;;;;1;1
EZK;SCC Services B.V.;2;;;;;;;;2
EZK;Schildersbedrijf Klappe V.O.F.;;;;;;;;1;1
EZK;Sectra Communications B.V.;;1;;;3;;;;3
EZK;SecureLink Nederland B.V.;1;;;;;;;;1
EZK;Simac Electronics B.V.;;;;;;;1;;1
EZK;SLTN IT Products B.V.;;;;;1;;;;1
EZK;Small Connection B.V.;;;2;;;;;;2
EZK;Smarp Oy;;;;;;;;1;1
EZK;Snelpas Business Service B.V.;;1;;;;;;;1
EZK;Softw. Qual. Measurement and Improvement B.V.;;;;;;;;2;2
EZK;SoftwareONE B.V.;;;;8;7;;;1;8
EZK;Sogeti Nederland B.V.;;;;;7;;;4;7
EZK;Solvinity;;;;;;2;;;2
EZK;Stanley Security Nederland B.V.;;2;;;;3;;1;4
EZK;Staples Nederland B.V.;;1;;;;;;;1
EZK;Start People;;;;;;;;1;1
EZK;Stellar Data Recovery B.V.;;;;;;;;1;1
EZK;Stg. Pens.fonds Benelux-Bur. Intell. Eigendom;;;;;;;;6;6
EZK;Stichting Akvo;;;;;;;;2;2
EZK;Stichting Centerdata;2;;;;;;;;2
EZK;Stichting Dutch Hospital Data;2;;;;;;;;2
EZK;stichting government roaming nederland;;;;;1;;;1;1
EZK;Stichting Pleio;;;;;;;;3;3
EZK;Stichting Videma;;;;;1;;;;1
EZK;SURFmarket;;2;;;;;;;2
EZK;SURFnet B.V.;3;;;;;;;;3
EZK;T&T Compet&t.b.v.;;;;;1;;;1;1
EZK;Tangelo Software B.V.;;;;;4;;;;4
EZK;TCN SIG Telehousing Exploitatie B.V.;;;;;;6;;;6
EZK;TechNet B.V.;;2;;;;;;;2
EZK;Tele2-Versatel;;3;4;;2;2;5;2;6
EZK;Telegrootgebruik B.V.;;;;;;;1;;1
EZK;Telfort Zakelijk B.V.;;;;;;1;1;;1
EZK;Telindus-ISIT B.V.;3;7;;2;4;;;1;7
EZK;The MathWorks B.V.;;;;;2;;;;2
EZK;Thin Scale Technology;;;;;1;;;;1
EZK;Toolspot B.V.;;1;;;;;;;1
EZK;Total Design B.V.;1;;;;;;;;1
EZK;Transportbedrijf Van Veen B.V.;;;;;;;;1;1
EZK;Turnitin, LLC;;;;;1;;;;1
EZK;UnifiedPost B.V.;;;;;1;;;1;1
EZK;Unisys Nederland N.V.;;;;;6;;;3;6
EZK;Uselab B.V.;;;;;1;;;;1
EZK;USoft B.V.;;;;;2;;;;2
EZK;V.I.A. B.V.;;;;;;;;2;2
EZK;Van Dorp installaties B.V.;;2;;;;;;;2
EZK;VEVIDA B.V.;;;;;1;1;;;1
EZK;Vicrea Solutions B.V.;;;;;1;;;;1
EZK;Vodafone;;1;1;;;1;7;1;7
EZK;Vodafone Libertel B.V.;;;;;;;3;;3
EZK;Webfleet Solutions Sales B.V.;;;;;2;;;;2
EZK;Wedomedia B.V.;1;;;;;;;;1
EZK;Welbo;;;;;;;;1;1
EZK;WHC;;;;;;;;1;1
EZK;Wizzbit B.V.;;;;;;;;1;1
EZK;Xerox (Nederland) B.V.;4;3;2;4;;4;;1;6
EZK;Xim Systems;;;;;;;;2;2
EZK;Xolphin B.V.;1;;;;1;;;;1
EZK;XS4ALL Internet B.V.;;;;;;;2;;2
EZK;Ymor E-Services B.V.;;;;;;;;2;2
EZK;Ziggo B.V.;1;;;;;;1;;1
EZK;Ziggo Services B.V.;;;;;;;1;;1
FIN;2-Advise;;;;1;;;;;1
FIN;Abiom Communication Systems (A.C.S.) B.V.;;;;;;;5;;5
FIN;AC Analytical Controls B.V.;;5;;;;;;;5
FIN;Actis B.V.;;3;;;;;;;3
FIN;Agilent Technologies Netherlands B.V.;;3;;;;;;;3
FIN;Alphatron Marine B.V.;;2;;;;;;;2
FIN;Anadis Instruments Benelux B.V.;;1;;;;;;;1
FIN;Anton Paar Benelux BVBA;;1;;;;;;;1
FIN;Applied Biosystems;;2;;;;;;;2
FIN;ARCADIZ TELECOM;;5;;;;;;;5
FIN;Askey Dataloggers B.V.;;1;;;;;;;1
FIN;Autotelex B.V.;;;;2;;;;;2
FIN;Avast Software B.V.;;;;1;;;;;1
FIN;Avetica B.V.;;;;;1;;;;1
FIN;Axiell ALM Netherlands B.V.;;;;;1;;;;1
FIN;B.V.D.A. International B.V.;;2;;;;;;;2
FIN;BÃ¶we Systec Nederland B.V.;;4;5;;1;;;;5
FIN;Banque Cantonale de Geneve;;;;;;;1;;1
FIN;Bax-shop.nl B.V.;;1;;;;;;;1
FIN;Biek & CO;;;;;;;;1;1
FIN;BIS Bedrijfs Informatie Systemen B.V.;;8;;;;;;;8
FIN;BIT B.V.;;;;;;;1;;1
FIN;Bizzdesign Consultancy B.V.;;;;;7;;;;7
FIN;Boom uitgevers Amsterdam B.V.;;;;1;;;;;1
FIN;BPI Services B.V.;;;;1;1;;;;1
FIN;Buyitdirect.com B.V.;;1;;;;;7;;7
FIN;Bwise B.V.;;;;2;;;;;2
FIN;CA software B.V.;;;;;7;;;;7
FIN;CaseWare Nederland;;;;;7;;;;7
FIN;Cash Software BV;;;;1;;;;;1
FIN;CASRA;;;;1;;;;;1
FIN;CBizz B.V.;;;;;;;1;;1
FIN;Central Point Nederland B.V.;;1;;;;;;;1
FIN;CISOfy;;;;;1;;;;1
FIN;CM Telecom B.V.;;;;;;;2;;2
FIN;COMPAREX Nederland B.V.;;1;;6;7;;;;7
FIN;Conrad Electronic Benelux B.V.;;1;;;;;;;1
FIN;Coolblue B.V.;;2;;;;;;;2
FIN;Coöperatie 40Fingers UA;;;;;1;;;;1
FIN;Coosto Holding B.V.;;;;;3;;;;3
FIN;Cornelese Technical Systems B.V.;;4;;;;;;;4
FIN;DataExpert B.V.;;2;;5;5;;;;6
FIN;DCE Nederland B.V.;;2;;;;;;;2
FIN;De Hosting Makelaar B.V.;;;;;;;1;;1
FIN;De Klantcontact Monitor B.V.;;;;;;;;2;2
FIN;Deciso Sales B.V.;;1;;;;;;;1
FIN;Deep Orange Connect;;;;2;;;;;2
FIN;Dell Benelux Call Centre;;7;1;;;;;;7
FIN;Delphi;;;1;;;;;;1
FIN;Detron Communication Solutions;;1;;2;;;6;;6
FIN;DifferentLab B.V.;;;;1;;;;;1
FIN;Document Dialog B.V.;;;;;2;;;;2
FIN;D-RT Group Netherlands B.V.;;;;;;;1;;1
FIN;DutchTrainingProfessionals B.V.;;;;;;;;1;1
FIN;Duvak Automatisering B.V.;;;;;;;1;;1
FIN;Ecotax;;1;;;;;;;1
FIN;E-Democracy B.V.;;;;;;;2;;2
FIN;Eikelboom & De Bondt It Services B.V.;;;;;4;;;;4
FIN;Elfa Elementenfabriek B.V.;;3;;;;;;;3
FIN;Escherware B.V.;;;;;1;;;;1
FIN;ESCROW4ALL B.V.;;;;;1;;;;1
FIN;Eskes Media B.V.;;;;;;;;1;1
FIN;Exact Holding B.V.;;;;;1;;;;1
FIN;Fibonacci;;;;;;;;2;2
FIN;Flash Rental Services B.V.;;;;;;;1;;1
FIN;Flexera Software Limited;;;;;2;;;;2
FIN;Flexwebhosting B.V.;;;;;;;;1;1
FIN;FlightMaster;;;;;3;;;;3
FIN;Flipbase B.V.;;;;1;;;;;1
FIN;Fofic;;2;;;;;;;2
FIN;Fox-IT;;;;1;2;;;;3
FIN;Fujitsu Technology Solutions B.V.;;6;7;7;10;;;;10
FIN;Gartner Nederland B.V.;;;;;;;;2;2
FIN;Gemnet B.V.;;;;;;;2;;2
FIN;Generallzolldirektorat Deutschland;;;;5;;;;;5
FIN;Genesys Telecommunications Laboratories B.V.;;;;;7;;;;7
FIN;GEVEG;;;;;1;;;;1
FIN;Go Wonder B.V.;;;;1;;;;;1
FIN;Groningen Airport Eelde N.V.;;;;1;;;;;1
FIN;Haaklink B.V.;;5;;;;;;;5
FIN;Hartwig Instruments B.V.;;1;;;;;;;1
FIN;Heijnen B.V.;;;;;1;;;;1
FIN;Hestel Electroninics B.V.;;1;;;;;;;1
FIN;Hewlett-Packard Nederland B.V.;;8;;4;7;;;;9
FIN;Hobbit Imaging Software B.V.;;;;1;;;;;1
FIN;Holland Inbouw;;1;;;;;;;1
FIN;Hollander Techniek B.V.;;;;;;;1;;1
FIN;Hostnet B.V.;;;;;;;;1;1
FIN;Huisaanhuis.nu B.V.;;;;;;;;1;1
FIN;i3 groep;;8;7;7;4;2;;;9
FIN;IBM Nederland B.V.;;9;5;9;10;;;;11
FIN;ID Ware International B.V.;;;;1;;;;;1
FIN;In Management B.V.;;1;;;;;;;1
FIN;InEar Systems;;;;;4;;;;4
FIN;Infopact Netwerkdiensten B.V.;;;;;;;1;;1
FIN;Infradax B.V.;;;2;;;;;;2
FIN;ING Bank;;;;1;1;;;;1
FIN;Ingenieursbureau B-Ware B.V.;;;;;4;;;;4
FIN;Insight Enterprises Netherlands B.V.;;;;2;7;;;;7
FIN;Instrument Solutions Benelux B.V.;;1;;;;;;;1
FIN;Inter-Engineering Services Ltd.;;;;;3;;;;3
FIN;Intermax outsourcing;;;;;;;1;;1
FIN;Internedservices;;;;;1;;1;;1
FIN;Inven Technology Benelux B.V.;;1;;;;;;;1
FIN;I-Refact B.V.;;;;2;2;;;;3
FIN;iWelcome B.V.;;;;;3;;;;3
FIN;JCC Software B.V.;;4;;;;;;;4
FIN;John Verzijden B.V.;;;;;;;1;;1
FIN;Joint Analytical Systems Benelux B.V.;;1;;;;;;;1
FIN;KE Business B.V.;;;;;2;;;;2
FIN;KERN Nederland B.V.;;;1;;;;;;1
FIN;Koning & Hartman B.V.;;;2;;;;;;2
FIN;Koning & Hartman Network Services B.V.;;;1;;;;;;1
FIN;KPN B.V.;;;;;;;4;;4
FIN;KPN Consulting B.V.;;2;;;;;;;2
FIN;KPN Corporate Market;;6;;;;;1;;6
FIN;KPN XL;;;;;;;1;;1
FIN;LeaseWeb Netherlands B.V.;;;1;;;;;;1
FIN;Live Presence B.V.;;;;;3;;;;3
FIN;Loyals Online B.V.;;;;;1;;1;;1
FIN;M. J. Schuuring;;1;;;;;;;1
FIN;M2C Telecom B.V.;;1;;;;;;;1
FIN;Marenco;;1;;;;;;;1
FIN;MetorX B.V.;;1;;;;;;;1
FIN;Metrohm Nederland B.V.;;2;;;;;;;2
FIN;Mettler-Toledo B.V.;;1;;;;;;;1
FIN;Micro Focus N.V.;;;;;1;;;;1
FIN;Misco Solutions B.V.;;4;;;;;;;4
FIN;Monkey Mining BV;;;;1;;;;;1
FIN;Nextgem B.V.;;;;2;;;;;2
FIN;NL Digitaal B.V.;;;;;;;1;;1
FIN;Opticon Benelux Naarden B.V.;;2;;;;;;;2
FIN;Oracle Nederland;;;;;6;;;;6
FIN;Ordina Nederland B.V.;;;;;6;;;;6
FIN;OSN Nederland B.V.;;;4;;;;;;4
FIN;Parabots;;;;;1;;;;1
FIN;PIENter BOUWen;;;;;3;;;;3
FIN;Pinewood B.V.;;4;;;2;;;;4
FIN;Ping Castle SAS;;;;;1;;;;1
FIN;Postcode.NL B.V.;;;;;;;;1;1
FIN;PQR Holding;;;;;3;;;;3
FIN;PreFIS a.s.;;;;;;;;2;2
FIN;Priority;;;;;;;1;;1
FIN;PROCOS Nederland B.V.;;;;2;;;;;2
FIN;Proflite BV;;;;;;;;1;1
FIN;Protinus IT B.V.;;7;2;8;7;;2;;8
FIN;QA Sourcing B.V.;;;;;;;;2;2
FIN;Qpr Costcontrol B.V.;;;;;2;;;;2
FIN;QuoVadis Trustlink B.V.;;1;;3;;;1;;3
FIN;RÃ©seaux IP EuropÃ©ens Network Coord. Centre;;;;;;;1;;1
FIN;Rae Benelux B.V.;;4;;;;;;;4
FIN;SafeNet Europe B.V.;;;;3;;;;1;3
FIN;SAIT B.V.;;1;;;;;;;1
FIN;SAP Nederland B.V.;;;;1;2;;;;2
FIN;Schiphol Telematics B.V.;;;;;;;;5;5
FIN;Scholten Awater B.V.;;;3;1;;;;;3
FIN;Scienta;;;;2;;;;;2
FIN;Sdu Uitgevers B.V.;;;;4;2;;;;4
FIN;Sectra Communications B.V.;;;;;;;2;;2
FIN;Secure Logistics B.V.;;1;;;;;;;1
FIN;SecureLink Nederland B.V.;;6;;1;7;;;;7
FIN;Securitech Detection & Verification B.V.;;1;;;;;;;1
FIN;SENTRON EUROPE B.V.;;1;;;;;;;1
FIN;Sidekiq;;;;1;;;;;1
FIN;SkillSource;;;;1;;;;;1
FIN;SLTN IT Products B.V.;;;;;5;;;;5
FIN;SmartBear Limited;;;;;1;;;;1
FIN;SmartDC B.V.;;;;;;;;1;1
FIN;Smiths Detection Benelux B.V.;;3;;;;;;;3
FIN;Snel.com B.V.;;;;;;;1;;1
FIN;SoftwareONE B.V.;;;;7;7;;;;7
FIN;SoHosted Webhosting B.V.;;;;;;;;1;1
FIN;Square Information Solutions B.V.;;;;3;;;;;3
FIN;Square Mobile Business Solutions B.V.;;;;3;;;;;3
FIN;Sticht. Internet Domeinregistratie Nederland;;;;;;;;2;2
FIN;Syspart B.V.;;;;;;;;6;6
FIN;Tamson Instruments B.V.;;2;;;;;;;2
FIN;Tanti S.A.R.L.;;;;;1;;;;1
FIN;Tectrade B.V.;;2;;;;;;;2
FIN;Tedas B.V.;;2;;;;;;;2
FIN;Tele2 Nederland B.V.;;;;;;;7;;7
FIN;TELECOM PAPER;;;;;;;;1;1
FIN;Teleflex Holding Netherlands B.V.;;;;;;;1;;1
FIN;Telfort Zakelijk;;;;;;;1;;1
FIN;Telindus-ISIT B.V.;;7;;;;;;;7
FIN;Ten Holter / Noordam;;1;;;;;;;1
FIN;Tensing Safety & Security B.V.;;;;;1;;2;;2
FIN;The Last Resort;;;;1;;;;;1
FIN;Thermo Fisher Scientific B.V.;;3;;;;;;;3
FIN;Trend-It B.V.;;;2;;;;;;2
FIN;TriageExpert B.V.;;;;;1;;;;1
FIN;Unisys Nederland N.V.;;;2;;;;;;2
FIN;Vastgoeddata Nederland B.V.;;;;1;;;;;1
FIN;Vastgoedjournaal.nl B.V.;;;;;;;;1;1
FIN;Vodafone;;;;;;;7;;7
FIN;Wolters Kluwer Poland Holding B.V.;;;;4;;;;;4
FIN;World Customs Organization;;;;;1;;;;1
FIN;XS4ALL Internet B.V.;;;;;;;1;;1
FIN;Xtac Analytical B.V.;;1;;;;;;;1
FIN;Your Hosting B.V.;;;;;;;;1;1
FIN;ZDS Impex B.V.;;;;;;;1;;1
FIN;Ziggo B.V.;;;;;;;9;;9
FIN;Ziggo Services B.V.;;;;;;;1;;1
FIN;Ziggo Zakelijk Services B.V.;;;;;;;1;;1
I & W;A. Agterberg B.V.;;;1;;;;;;1
I & W;Aannemersbedrijf Klein Kranenbarg B.V.;;;1;;;;;;1
I & W;Aarhus University;;;;;2;;;;2
I & W;ABDIJ SINT BENEDICTUSBERG;;;1;;;;;;1
I & W;ABR Kantoorinrichting B.V.;1;;;;;;;;1
I & W;ACADEMY OF ATHENS - RESEARCH COMMIT;;;;;2;;;;2
I & W;ACES Direct B.V.;;;1;;;;;;1
I & W;Activiteitenboerderij 't Geveltje;;;1;;;;;;1
I & W;Advantec Electronics B.V.;;;1;;;;;;1
I & W;Air Products Nederland B.V.;;;2;;;;;;2
I & W;All Sensors GmbH;;;1;;;;;;1
I & W;Allinco Systems B.V.;;;;;;;2;;2
I & W;Altran Netherlands B.V.;;;2;;;;;;2
I & W;Amazon Web Services EMEA SARL;;;;;;;1;2;2
I & W;Amplimo B.V.;;;1;;;;;;1
I & W;anoniem_IenW_276;;;1;;;;;;1
I & W;anoniem_IenW_302;;;1;;;;;;1
I & W;anoniem_IenW_303;;;1;;;;;;1
I & W;anoniem_IenW_304;;;1;;;;;;1
I & W;anoniem_IenW_305;;;1;;;;;;1
I & W;anoniem_IenW_306;;;1;;;;;;1
I & W;anoniem_IenW_307;;;1;;;;;;1
I & W;anoniem_IenW_308;;;1;;1;;;;1
I & W;anoniem_IenW_309;;;1;;;;;;1
I & W;anoniem_IenW_310;;;1;;;;;;1
I & W;anoniem_IenW_311;;;1;;;;;;1
I & W;anoniem_IenW_312;;;1;;;;;;1
I & W;anoniem_IenW_397;;;1;;;;;;1
I & W;anoniem_IenW_404;;;1;;;;;;1
I & W;anoniem_IenW_405;;;1;;;;;;1
I & W;anoniem_IenW_406;;;1;;;;;;1
I & W;anoniem_IenW_407;;;1;;;;;;1
I & W;anoniem_IenW_415;;;1;;;;;;1
I & W;anoniem_IenW_421;;;1;;;;;;1
I & W;anoniem_IenW_422;;;1;;;;;;1
I & W;anoniem_IenW_423;;;1;;;;;;1
I & W;anoniem_IenW_426;;;1;;;;;;1
I & W;anoniem_IenW_427;;;1;;;;;;1
I & W;anoniem_IenW_429;;;1;;;;;;1
I & W;anoniem_IenW_432;;;1;;;;;;1
I & W;anoniem_IenW_433;;;1;;;;;;1
I & W;anoniem_IenW_446;;;1;;;;;;1
I & W;anoniem_IenW_450;;;1;;;;;;1
I & W;anoniem_IenW_451;;;1;;;;;;1
I & W;anoniem_IenW_452;;;1;;;;;;1
I & W;anoniem_IenW_453;;;1;;;;;;1
I & W;anoniem_IenW_454;;;1;;;;;;1
I & W;anoniem_IenW_455;;;1;;;;;;1
I & W;anoniem_IenW_456;;;1;;;;;;1
I & W;anoniem_IenW_457;;;1;;;;;;1
I & W;anoniem_IenW_458;;;1;;;;;;1
I & W;anoniem_IenW_459;;;1;;;;;;1
I & W;anoniem_IenW_460;;;1;;;;;;1
I & W;anoniem_IenW_461;;;1;;;;;;1
I & W;anoniem_IenW_462;;;1;;;;;;1
I & W;anoniem_IenW_463;;;1;;;;;;1
I & W;anoniem_IenW_464;;;1;;;;;;1
I & W;anoniem_IenW_465;;;1;;;;;;1
I & W;anoniem_IenW_466;;;1;;;;;;1
I & W;anoniem_IenW_467;;;1;;;;;;1
I & W;anoniem_IenW_468;;;1;;;;;;1
I & W;anoniem_IenW_469;;;1;;;;;;1
I & W;anoniem_IenW_470;;;1;;;;;;1
I & W;anoniem_IenW_471;;;1;;;;;;1
I & W;anoniem_IenW_472;;;1;;;;;;1
I & W;anoniem_IenW_473;;;1;;;;;;1
I & W;anoniem_IenW_474;;;1;;;;;;1
I & W;anoniem_IenW_475;;;1;;;;;;1
I & W;anoniem_IenW_476;;;1;;;;;;1
I & W;anoniem_IenW_477;;;1;;;;;;1
I & W;anoniem_IenW_478;;;1;;;;;;1
I & W;anoniem_IenW_479;;;1;;;;;;1
I & W;anoniem_IenW_480;;;1;;;;;;1
I & W;anoniem_IenW_481;;;1;;;;;;1
I & W;anoniem_IenW_482;;;1;;;;;;1
I & W;anoniem_IenW_483;;;1;;;;;;1
I & W;anoniem_IenW_484;;;1;;;;;;1
I & W;anoniem_IenW_485;;;1;;;;;;1
I & W;anoniem_IenW_486;;;1;;;;;;1
I & W;anoniem_IenW_487;;;1;;;;;;1
I & W;anoniem_IenW_488;;;1;;;;;;1
I & W;anoniem_IenW_489;;;1;;;;;;1
I & W;anoniem_IenW_490;;;1;;;;;;1
I & W;anoniem_IenW_491;;;1;;;;;;1
I & W;anoniem_IenW_492;;;1;;;;;;1
I & W;anoniem_IenW_493;;;1;;;;;;1
I & W;anoniem_IenW_494;;;1;;;;;;1
I & W;anoniem_IenW_495;;;1;;;;;;1
I & W;anoniem_IenW_496;;;1;;;;;;1
I & W;anoniem_IenW_497;;;1;;;;;;1
I & W;anoniem_IenW_498;;;1;;;;;;1
I & W;anoniem_IenW_499;;;1;;;;;;1
I & W;anoniem_IenW_500;;;1;;;;;;1
I & W;anoniem_IenW_501;;;1;;;;;;1
I & W;anoniem_IenW_502;;;1;;;;;;1
I & W;anoniem_IenW_503;;;1;;;;;;1
I & W;anoniem_IenW_504;;;1;;;;;;1
I & W;anoniem_IenW_505;;;1;;;;;;1
I & W;anoniem_IenW_506;;;1;;;;;;1
I & W;anoniem_IenW_507;;;1;;;;;;1
I & W;anoniem_IenW_508;;;1;;;;;;1
I & W;anoniem_IenW_509;;;1;;;;;;1
I & W;anoniem_IenW_510;;;1;;;;;;1
I & W;anoniem_IenW_511;;;1;;;;;;1
I & W;anoniem_IenW_512;;;1;;;;;;1
