FID,invent_oms,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
bebouwde_kommen_wegvak.67,GRONINGEN,,474564014,2021-10-01T00:00:00,0,282,047456401420211001,LTK0000492319,R,I,,"LINESTRING (237032.03500000015 582343.5909999982, 236921.63969999924 582603.0031999983)"
bebouwde_kommen_wegvak.68,GRONINGEN,,474563014,2021-04-01T00:00:00,0,504,047456301420210401,LTK0000492319,R,I,,"LINESTRING (237238.49300000072 581884.6009999998, 237200.6640000008 581962.5289999992, 237142.563000001 582081.8539999984, 237073.84200000018 582237.6229999997, 237032.03500000015 582343.5909999982)"
bebouwde_kommen_wegvak.69,GRONINGEN,,600983599,2022-11-01T00:00:00,31,32,060098359920221101,LTK0000492319,L,I,,"LINESTRING (236904.83210000023 582616.3099000007, 236905.0293999985 582615.8018000014)"
bebouwde_kommen_wegvak.70,GRONINGEN,,600983600,2022-11-01T00:00:00,0,34,060098360020221101,LTK0000492319,L,I,,"LINESTRING (236905.0293999985 582615.8018000014, 236916.51000000164 582584.2489)"
bebouwde_kommen_wegvak.71,GRONINGEN,,600151909,2022-11-01T00:00:00,0,194,060015190920221101,LTK0000492319,L,I,,"LINESTRING (236916.51000000164 582584.2489, 236979.0236000009 582436.9532000013, 236990.7210999988 582404.8610000014)"
bebouwde_kommen_wegvak.72,GRONINGEN,,600151910,2022-11-01T00:00:00,0,341,060015191020221101,LTK0000492319,L,I,,"LINESTRING (236990.7210999988 582404.8610000014, 236996.17159999907 582391.8260000013, 237002.4642000012 582376.9948000014, 237015.4160999991 582345.8024000004, 237032.28929999843 582305.4499000013, 237044.07979999855 582277.3761, 237061.21570000052 582236.694699999, 237081.07440000027 582189.5493000001, 237093.81870000064 582159.2939999998, 237121.3392000012 582094.3953999989, 237123.29890000075 582090.2556999996)"
bebouwde_kommen_wegvak.73,LEIDSCHENDAM VOORBURG,,171311091,2022-02-01T00:00:00,0,429,017131109120220201,LTK0000474841,L,I,,"LINESTRING (85917.99390000105 455694.14649999887, 85895.01920000091 455746.8541000001, 85875.28519999981 455792.61740000173, 85803.82059999928 455957.83199999854, 85795.52050000057 455976.0295000002, 85787.58590000123 455994.3892999999, 85779.94519999996 456012.87959999964, 85772.0588000007 456031.2608000003, 85749.57409999892 456088.2895000018)"
bebouwde_kommen_wegvak.74,LEIDSCHENDAM VOORBURG,,171312078,2022-02-01T00:00:00,0,17,017131207820220201,LTK0000474841,L,I,,"LINESTRING (85749.57409999892 456088.2895000018, 85744.11659999937 456104.57279999927)"
bebouwde_kommen_wegvak.75,LEIDSCHENDAM VOORBURG,,171312076,2022-02-01T00:00:00,0,718,017131207620220201,LTK0000474841,L,I,,"LINESTRING (85744.11659999937 456104.57279999927, 85734.0634999983 456135.8440999985, 85730.32699999958 456147.3159000017, 85718.50470000133 456189.19260000065, 85713.77629999816 456208.63109999895, 85698.28700000048 456278.5340999998, 85693.81590000167 456298.0546000004, 85688.19060000032 456320.99540000036, 85682.76909999922 456340.2074000016, 85676.96090000123 456359.3462000005, 85673.06190000102 456371.32609999925, 85666.45300000161 456390.2287000008, 85657.97610000148 456412.56230000034, 85650.34899999946 456431.0509000011, 85642.316300001 456449.3720000014, 85633.90320000052 456467.53610000014, 85488.21510000154 456772.06610000134)"
bebouwde_kommen_wegvak.76,LEIDSCHENDAM VOORBURG,,600944565,2022-06-01T00:00:00,0,216,060094456520220601,LTK0000474841,L,I,,"LINESTRING (85488.21510000154 456772.06610000134, 85478.26630000025 456791.3951999992, 85470.84290000051 456804.8990000002, 85460.46409999952 456822.067400001, 85452.84270000085 456833.51520000026, 85441.0326000005 456849.7628999986, 85428.42339999974 456865.2879999988, 85416.03579999879 456879.3236999996, 85401.97150000185 456893.63379999995, 85388.7648999989 456906.15790000185, 85358.8060999997 456932.7061999999, 85352.94200000167 456938.05150000006)"
bebouwde_kommen_wegvak.77,LEIDSCHENDAM VOORBURG,,600106351,2022-02-01T00:00:00,0,1399,060010635120220201,LTK0000474841,R,I,,"LINESTRING (85913.35319999978 455674.19029999897, 85932.43320000172 455624.00879999995, 85950.17810000107 455583.0747000016, 85962.59699999914 455555.1693000011, 85971.09769999981 455537.065200001, 85975.8051000014 455527.47520000115, 85985.11890000105 455509.7736000009, 85995.51000000164 455491.36080000177, 86004.8759999983 455475.7296000011, 86015.6827000007 455458.8913999982, 86026.83049999923 455442.6563999988, 86038.52560000122 455426.4219999984, 86050.7862999998 455410.61080000177, 86063.44110000134 455395.08769999817, 86079.14809999987 455376.7060999982, 86105.45690000057 455346.57119999826, 86421.65329999849 454987.19579999894, 86448.28180000186 454957.34739999846, 86466.21139999852 454937.73910000175, 86493.46209999919 454908.45589999855, 86521.01209999993 454879.45589999855, 86548.89999999851 454850.77529999986, 86579.44440000132 454820.0843000002, 86608.0084999986 454792.08260000125, 86642.36039999872 454759.22399999946, 86671.64229999855 454731.9739000015, 86701.16160000116 454704.97850000113, 86721.41919999942 454685.746199999, 86748.83839999884 454656.52320000157, 86762.2639000006 454641.69420000166, 86788.7798999995 454611.74439999834, 86796.7137000002 454602.6394999996)"
bebouwde_kommen_wegvak.78,LEIDSCHENDAM VOORBURG,,600106343,2022-02-01T00:00:00,0,15,060010634320220201,LTK0000474841,R,I,,"LINESTRING (85907.11600000039 455687.7100000009, 85913.35319999978 455674.19029999897)"
bebouwde_kommen_wegvak.79,LEIDSCHENDAM VOORBURG,,173309076,2022-02-01T00:00:00,66,1463,017330907620220201,LTK0000474841,L,I,,"LINESTRING (86809.27760000154 454614.4461000003, 86795.71810000017 454628.99760000035, 86782.2974999994 454643.70800000057, 86768.52180000022 454658.2344000004, 86754.7377000004 454671.65850000083, 86729.53590000048 454694.22289999947, 86698.14200000092 454721.9974000007, 86683.2976000011 454735.4032000005, 86667.17669999972 454750.3519000001, 86638.184799999 454777.9129999988, 86597.71110000089 454817.4455999993, 86567.34219999984 454847.5044, 86553.2846999988 454861.69359999895, 86518.71759999916 454897.4243000001, 86504.94280000031 454911.93609999865, 86479.83669999987 454938.81269999966, 86439.64029999822 454983.32349999994, 86412.77600000054 455013.6572000012, 86095.03189999983 455374.60080000013, 86076.13500000164 455396.558699999, 86063.41910000145 455412.0144000016, 86051.1640000008 455427.8200000003, 86039.43679999933 455444.0379999988, 86024.8462000005 455465.97260000184, 86015.05050000176 455482.0379999988, 86006.29520000145 455497.17330000177, 85996.93259999901 455514.88120000064, 85988.21489999816 455532.47190000117, 85979.72619999945 455550.5324999988, 85976.12810000032 455558.70490000024, 85968.377700001 455577.11300000176, 85959.98380000144 455595.26889999956, 85951.2938000001 455613.2934000008, 85943.32189999893 455631.6365999989, 85923.41849999875 455680.51150000095)"
bebouwde_kommen_wegvak.80,LEIDSCHENDAM VOORBURG,,171311087,2022-02-01T00:00:00,0,15,017131108720220201,LTK0000474841,L,I,,"LINESTRING (85923.41849999875 455680.51150000095, 85917.99390000105 455694.14649999887)"
bebouwde_kommen_wegvak.81,LEIDSCHENDAM VOORBURG,,600106342,2022-02-01T00:00:00,0,429,060010634220220201,LTK0000474841,R,I,,"LINESTRING (85739.62700000033 456083.04100000113, 85761.22239999846 456027.02760000154, 85772.07299999893 456001.9345000014, 85873.35429999977 455760.743999999, 85877.69550000131 455750.5599000007, 85907.11600000039 455687.7100000009)"
bebouwde_kommen_wegvak.82,LEIDSCHENDAM VOORBURG,,600106346,2019-02-01T00:00:00,0,17,060010634620190201,LTK0000474841,R,I,,"LINESTRING (85732.3049999997 456098.91600000113, 85739.62700000033 456083.04100000113)"
bebouwde_kommen_wegvak.83,LEIDSCHENDAM VOORBURG,,600952348,2022-06-01T00:00:00,0,15,060095234820220601,LTK0000474841,R,I,,"LINESTRING (85727.23559999838 456113.1440999992, 85732.3049999997 456098.91600000113)"
bebouwde_kommen_wegvak.84,LEIDSCHENDAM VOORBURG,,600952349,2022-06-01T00:00:00,0,701,060095234920220601,LTK0000474841,R,I,,"LINESTRING (85481.5700000003 456765.6099999994, 85490.54679999873 456746.1994000003, 85623.7089000009 456467.8269999996, 85632.19779999927 456449.7162999995, 85638.99949999899 456434.57119999826, 85646.77369999886 456416.1413999982, 85654.09970000014 456397.5304999985, 85660.99810000136 456378.7558999993, 85664.78599999845 456367.69900000095, 85670.86309999973 456348.64389999956, 85676.47030000016 456329.44480000064, 85679.33240000159 456319.04630000144, 85684.23800000176 456299.6458999999, 85688.63919999823 456280.131000001, 85692.9448999986 456258.4525000006, 85697.19150000066 456233.58900000155, 85701.29210000113 456214.03620000184, 85704.32779999822 456194.2357000001, 85706.24309999868 456185.2159000002, 85711.80050000176 456164.383200001, 85721.9140000008 456128.0799999982, 85727.23559999838 456113.1440999992)"
bebouwde_kommen_wegvak.85,LEIDSCHENDAM VOORBURG,,600106430,2022-02-01T00:00:00,751,969,060010643020220201,LTK0000474841,R,I,,"LINESTRING (85344.13170000166 456932.8786999993, 85351.01940000057 456926.6607999988, 85371.50549999997 456908.7296999991, 85386.45729999989 456895.3936999999, 85400.8627000004 456881.5192000009, 85405.7723999992 456876.5181999989, 85419.25250000134 456861.6821999997, 85430.29470000044 456848.4112999998, 85442.37829999998 456832.38699999824, 85453.57860000059 456815.8154999986, 85457.49670000002 456809.54360000044, 85467.53620000184 456792.191300001, 85476.80160000175 456774.43200000003, 85481.5700000003 456765.6099999994)"
bebouwde_kommen_wegvak.86,WASSENAAR,,600105887,2022-02-01T00:00:00,0,112,060010588720220201,LTK0000474838,L,I,,"LINESTRING (84066.53200000152 458440.19900000095, 84037.44649999961 458467.6926999986, 84023.33190000057 458481.8625999987, 84008.6136999987 458496.33630000055, 83994.18149999902 458510.2941999994, 83985.93980000168 458517.7309000008)"
bebouwde_kommen_wegvak.87,WASSENAAR,,167317032,2022-02-01T00:00:00,0,27,016731703220220201,LTK0000474838,R,I,,"LINESTRING (83978.54410000145 458511.3625999987, 83997.97910000011 458492.6019000001)"
bebouwde_kommen_wegvak.88,WASSENAAR,,600105043,2019-02-01T00:00:00,0,16,060010504320190201,LTK0000474838,L,I,,"LINESTRING (84077.89200000092 458429.34600000083, 84066.53200000152 458440.19900000095)"
bebouwde_kommen_wegvak.89,WASSENAAR,,600944565,2022-06-01T00:00:00,216,970,060094456520220601,LTK0000474838,L,I,,"LINESTRING (85352.94200000167 456938.05150000006, 85339.71869999915 456950.1052000001, 85325.56089999899 456964.1354999989, 85316.11879999936 456974.2791999988, 85303.17289999872 456989.50560000166, 85290.9160999991 457005.3099000007, 85279.50730000064 457021.07129999995, 85267.99949999899 457037.40410000086, 85053.13560000062 457343.90520000085, 85042.14519999921 457360.60240000114, 85031.6763000004 457377.6570999995, 85021.02380000055 457394.5901999995, 85009.84980000183 457411.1785000004, 85003.15089999884 457420.45540000126, 84991.12000000104 457436.54780000076, 84978.40450000018 457451.98530000076, 84965.2098999992 457467.02980000153, 84954.74639999866 457478.2664999999, 84940.67390000075 457492.52320000157, 84919.94839999825 457512.03929999843, 84894.79259999841 457534.33359999955)"
bebouwde_kommen_wegvak.90,WASSENAAR,,600944564,2022-06-01T00:00:00,0,21,060094456420220601,LTK0000474838,L,I,,"LINESTRING (84894.79259999841 457534.33359999955, 84879.37999999896 457547.9930000007)"
bebouwde_kommen_wegvak.91,WASSENAAR,,169315073,2014-11-01T00:00:00,0,36,016931507320141101,LTK0000474838,L,I,,"LINESTRING (84868.4459999986 457558.3200000003, 84849.46400000155 457577.58999999985, 84843.74700000137 457583.86400000006)"
bebouwde_kommen_wegvak.92,WASSENAAR,,169315083,2021-10-01T00:00:00,0,520,016931508320211001,LTK0000474838,L,I,,"LINESTRING (84843.74700000137 457583.86400000006, 84829.67049999908 457598.1127999984, 84816.42590000108 457613.0987999998, 84803.63280000165 457628.4849999994, 84790.72729999945 457644.8949000016, 84778.7622999996 457660.87530000135, 84743.97540000081 457708.44469999894, 84731.98600000143 457724.45270000026, 84711.51359999925 457751.2153999992, 84699.19330000132 457766.9688999988, 84686.71480000019 457782.59860000014, 84664.57959999889 457809.6886, 84651.78759999946 457825.0647, 84625.83159999922 457855.4996000007, 84611.01509999856 457872.40100000054, 84584.28460000083 457902.16110000014, 84557.06740000099 457931.47940000147, 84547.92100000009 457942.1429999992, 84509.71400000155 457981.5009999983)"
bebouwde_kommen_wegvak.93,WASSENAAR,,169315093,2021-10-01T00:00:00,0,558,016931509320211001,LTK0000474838,L,I,,"LINESTRING (84509.71400000155 457981.5009999983, 84475.4748999998 458016.8627000004, 84298.3414000012 458201.98000000045, 84256.49579999968 458244.9785999991, 84169.93980000168 458333.0846000016, 84136.6790000014 458370.7179999985, 84122.72300000116 458383.9050000012)"
bebouwde_kommen_wegvak.94,WASSENAAR,,168316069,2014-11-01T00:00:00,0,64,016831606920141101,LTK0000474838,L,I,,"LINESTRING (84122.72300000116 458383.9050000012, 84077.89200000092 458429.34600000083)"
bebouwde_kommen_wegvak.95,WASSENAAR,,600106430,2022-02-01T00:00:00,0,751,060010643020220201,LTK0000474838,R,I,,"LINESTRING (84885.1099999994 457524.2950000018, 84903.73099999875 457507.99500000104, 84918.95129999891 457495.003800001, 84930.93809999898 457483.6141999997, 84945.06670000032 457469.440200001, 84955.49190000072 457458.2569000013, 84968.63199999928 457443.15399999917, 84979.49500000104 457429.7943999991, 84991.64180000126 457413.8702000007, 85003.36219999939 457397.66420000046, 85014.56280000135 457381.80370000005, 85249.72159999982 457046.3654999994, 85272.73530000076 457013.6484000012, 85280.81969999894 457002.4464999996, 85292.9571999982 456986.5637000017, 85305.76550000161 456971.1832000017, 85308.83100000024 456967.7457000017, 85322.49810000136 456953.27849999815, 85336.90340000018 456939.4041999988, 85344.13170000166 456932.8786999993)"
bebouwde_kommen_wegvak.96,WASSENAAR,,600106336,2019-02-01T00:00:00,0,15,060010633620190201,LTK0000474838,R,I,,"LINESTRING (84858.48299999908 457548.11499999836, 84869.41800000146 457538.0309999995)"
bebouwde_kommen_wegvak.97,WASSENAAR,,600106422,2021-10-01T00:00:00,0,554,060010642220211001,LTK0000474838,R,I,,"LINESTRING (84503.93400000036 457973.47399999946, 84533.85399999842 457942.3200000003, 84574.62929999828 457898.30359999835, 84588.09079999849 457883.5117999986, 84616.89649999887 457850.97190000117, 84642.87110000104 457820.5520000011, 84655.67960000038 457805.19110000134, 84683.18840000033 457771.4268999994, 84695.5971999988 457755.74010000005, 84720.01880000159 457724.06069999933, 84730.60460000113 457709.9741999991, 84742.45109999925 457693.8535999991, 84792.7985999994 457624.23330000043, 84804.97199999914 457608.371199999, 84829.5709999986 457578.1259999983, 84836.00899999961 457570.8440000005, 84858.48299999908 457548.11499999836)"
bebouwde_kommen_wegvak.98,WASSENAAR,,600106427,2021-10-01T00:00:00,0,613,060010642720211001,LTK0000474838,R,I,,"LINESTRING (84077.86699999869 458413.5329999998, 84091.48710000142 458398.8728, 84280.06799999997 458206.68829999864, 84355.95160000026 458127.8830000013, 84466.42289999872 458012.3434999995, 84503.93400000036 457973.47399999946)"
bebouwde_kommen_wegvak.99,WASSENAAR,,168316062,2022-02-01T00:00:00,0,93,016831606220220201,LTK0000474838,R,I,,"LINESTRING (83997.97910000011 458492.6019000001, 84015.27679999918 458476.09600000083, 84043.46240000054 458447.7089000009, 84063.95600000024 458427.4970000014)"
bebouwde_kommen_wegvak.100,WASSENAAR,,169315077,2014-11-01T00:00:00,0,15,016931507720141101,LTK0000474838,L,I,,"LINESTRING (84879.37999999896 457547.9930000007, 84868.4459999986 457558.3200000003)"
bebouwde_kommen_wegvak.101,WASSENAAR,,600106421,2019-02-01T00:00:00,0,21,060010642120190201,LTK0000474838,R,I,,"LINESTRING (84869.41800000146 457538.0309999995, 84885.1099999994 457524.2950000018)"
bebouwde_kommen_wegvak.102,WASSENAAR,,600106750,2019-02-01T00:00:00,0,20,060010675020190201,LTK0000474838,R,I,,"LINESTRING (84063.95600000024 458427.4970000014, 84077.86699999869 458413.5329999998)"
bebouwde_kommen_wegvak.103,WASSENAAR,,600480483,2022-02-01T00:00:00,0,984,060048048320220201,LTK0000475690,L,I,,"LINESTRING (84688.87150000036 458126.58309999853, 84717.78709999844 458154.22239999846, 84732.12779999897 458168.16600000113, 84760.66250000149 458196.2083999999, 84785.21440000087 458220.6854999997, 84910.25499999896 458348.7237999998, 85018.60660000145 458459.1649999991, 85130.8284999989 458572.8979000002, 85279.11580000073 458722.01630000025, 85332.0987999998 458775.1042000018, 85382.59540000185 458824.8968000002)"
bebouwde_kommen_wegvak.104,WASSENAAR,,600480474,2022-02-01T00:00:00,0,281,060048047420220201,LTK0000475690,L,I,,"LINESTRING (85382.59540000185 458824.8968000002, 85384.82310000062 458827.0934999995, 85439.39829999954 458879.7478, 85493.92570000142 458931.6966000013, 85522.75189999864 458959.43299999833, 85542.85110000148 458979.1534000002, 85576.87799999863 459013.0469999984, 85583.74850000069 459020.7712999992)"
bebouwde_kommen_wegvak.105,WASSENAAR,,600480448,2022-02-01T00:00:00,0,363,060048044820220201,LTK0000475690,L,I,,"LINESTRING (85583.74850000069 459020.7712999992, 85590.09899999946 459027.79300000146, 85620.06450000033 459058.1614000015, 85675.35799999908 459115.9785999991, 85717.05070000142 459159.12629999965, 85831.63800000027 459276.4519999996, 85836.71909999847 459281.5546000004)"
bebouwde_kommen_wegvak.106,WASSENAAR,,600480449,2022-02-01T00:00:00,0,461,060048044920220201,LTK0000475690,L,I,,"LINESTRING (85844.9787000008 459289.73580000177, 85854.12000000104 459299.02899999917, 85881.83920000121 459327.8674999997, 85937.57770000026 459385.2544, 85990.76749999821 459437.84809999913, 86018.94509999827 459466.22949999943, 86046.87900000066 459494.8601000011, 86074.66800000146 459523.63280000165, 86094.3198999986 459544.66600000113, 86107.66169999912 459559.62150000036, 86120.77309999987 459574.7265000008, 86161 459625)"
bebouwde_kommen_wegvak.107,WASSENAAR,,172319029,2021-10-01T00:00:00,0,189,017231902920211001,LTK0000475690,L,I,,"LINESTRING (86161 459625, 86198.56190000102 459671.78830000013, 86244.28159999847 459729.7996999994, 86272 459763, 86279.13199999928 459772.29300000146)"
bebouwde_kommen_wegvak.108,WASSENAAR,,172319028,2021-10-01T00:00:00,0,152,017231902820211001,LTK0000475690,L,I,,"LINESTRING (86279.13199999928 459772.29300000146, 86305 459806, 86317.49460000172 459821.69729999825, 86330.81269999966 459836.62519999966, 86344.16079999879 459850.86129999906, 86360.89570000023 459867.71269999817, 86380.76099999994 459885.0309999995)"
bebouwde_kommen_wegvak.109,WASSENAAR,,600415726,2021-10-01T00:00:00,0,2210,060041572620211001,LTK0000475690,L,I,,"LINESTRING (86380.76099999994 459885.0309999995, 86399.88940000162 459905.26139999926, 86420.9908999987 459925.320700001, 86559.69220000133 460059.57829999924, 86573.84849999845 460073.71829999983, 86587.38190000132 460088.4464999996, 86596.69409999996 460099.2820999995, 86626.70529999956 460135.2602000013, 86790.69409999996 460333.4158000015, 86816.43670000136 460364.0192999989, 86829.48710000142 460379.1750999987, 87402.45589999855 461032.25759999827, 87572.46680000052 461225.40309999883, 87599.02969999984 461255.31010000035, 87612.47170000151 461270.120099999, 87637.81579999998 461297.1724999994, 87651.66919999942 461311.6070000008, 87665.7452000007 461325.81540000066, 87687.2666000016 461346.7237999998, 87701.88309999928 461360.3612000011, 87720.57499999925 461377.22030000016, 87750.61439999938 461403.62860000134, 87765.89680000022 461416.5375000015, 87781.40819999948 461429.186999999, 87832.26619999856 461469.75019999966, 87877.42300000042 461506.30370000005)"
bebouwde_kommen_wegvak.110,WASSENAAR,,600415722,2020-10-01T00:00:00,0,20,060041572220201001,LTK0000475690,L,I,,"LINESTRING (87877.42300000042 461506.30370000005, 87893.48550000042 461518.4904000014)"
bebouwde_kommen_wegvak.111,WASSENAAR,,600415709,2020-10-01T00:00:00,0,50,060041570920201001,LTK0000475690,L,I,,"LINESTRING (87893.48550000042 461518.4904000014, 87932.50919999927 461550.47140000015)"
bebouwde_kommen_wegvak.112,WASSENAAR,,600480526,2022-02-01T00:00:00,0,157,060048052620220201,LTK0000475690,L,I,,"LINESTRING (87932.50919999927 461550.47140000015, 87958 461573, 87973.47549999878 461585.7212000005, 87984.9578000009 461595.8718999997, 88000.29199999943 461608.6314999983, 88034 461636, 88053.48699999973 461650.3980999999)"
bebouwde_kommen_wegvak.113,WASSENAAR,,176323051,2022-02-01T00:00:00,0,58,017632305120220201,LTK0000475690,L,I,,"LINESTRING (88059.16519999877 461654.5934999995, 88094.95399999991 461681.7589999996, 88105.65799999982 461690.0080000013)"
bebouwde_kommen_wegvak.114,WASSENAAR,,176323050,2021-10-01T00:00:00,0,191,017632305020211001,LTK0000475690,L,I,,"LINESTRING (88105.65799999982 461690.0080000013, 88198.35069999844 461761.6319000013, 88214.3359999992 461773.6561000012, 88257.77899999917 461805.3449999988)"
bebouwde_kommen_wegvak.115,WASSENAAR,,176323057,2021-10-01T00:00:00,0,152,017632305720211001,LTK0000475690,L,I,,"LINESTRING (88257.77899999917 461805.3449999988, 88321.99740000069 461850.6325000003, 88338.4299999997 461862.0370000005, 88381.1559999995 461893.52800000086)"
bebouwde_kommen_wegvak.116,WASSENAAR,,176323056,2018-04-01T00:00:00,0,38,017632305620180401,LTK0000475690,L,I,,"LINESTRING (88381.1559999995 461893.52800000086, 88386 461897, 88412.90199999884 461915.07499999925)"
bebouwde_kommen_wegvak.117,WASSENAAR,,600944610,2022-06-01T00:00:00,0,40,060094461020220601,LTK0000475690,L,I,,"LINESTRING (88412.90199999884 461915.07499999925, 88446.30050000176 461937.5144000016)"
bebouwde_kommen_wegvak.118,WASSENAAR,,176323043,2021-10-01T00:00:00,0,275,017632304320211001,LTK0000475690,L,I,,"LINESTRING (88461 461948, 88512.07629999891 461979.5452999994, 88690.3238000013 462099.70710000023)"
bebouwde_kommen_wegvak.174,GRONINGEN,,600151906,2022-11-01T00:00:00,0,234,060015190620221101,LTK0000492319,L,I,,"LINESTRING (237123.29890000075 582090.2556999996, 237133.80000000075 582075.0542000011, 237156.37480000034 582025.3211000003, 237177.58830000088 581980.6845000014, 237203.47370000184 581927.8403999992, 237227.42720000073 581880.621199999)"
bebouwde_kommen_wegvak.211,DEN HAAG,,174308022,2014-11-01T00:00:00,0,10,017430802220141101,LTK0000458303,R,I,,"LINESTRING (87109 454253, 87116 454246)"
bebouwde_kommen_wegvak.119,ALKMAAR,,600945230,2022-06-01T00:00:00,0,1066,060094523020220601,LTK0000474456,R,I,,"LINESTRING (109540.4338000007 515576.6911999993, 109515.65249999985 515606.94530000165, 109502.7060999982 515622.1983000003, 109489.99529999867 515637.6411000006, 109469.78599999845 515663.0379000008, 109457.5091000013 515678.8299999982, 109437.95749999955 515704.9704999998, 109426.19079999998 515721.14290000126, 109414.6154000014 515737.4554999992, 109403.20300000161 515753.88749999925, 109387.62060000002 515777.12150000036, 109376.67229999974 515793.8605999984, 109365.90329999849 515810.72019999847, 109352.01179999858 515833.1831, 109331.62849999964 515867.53990000114, 109324.46719999984 515880.2393999994, 109315.27369999886 515897.9959000014, 109309.23889999837 515911.0982999988, 109301.78579999879 515929.6693999991, 109296.54839999974 515945.85920000076, 109291.72639999911 515965.2928000018, 109289.36439999938 515978.26579999924, 109288.08040000126 515987.0733000003, 109286.36210000142 516006.9902999997, 109286.0636 516026.99760000035, 109287.28620000184 516046.97260000184, 109290.0709999986 516066.7923000008, 109291.82660000026 516075.84329999983, 109296.52760000154 516095.22150000185, 109298.28400000185 516100.9096000008, 109303.11960000172 516114.9538999982, 109310.87420000136 516133.38639999926, 109315.8348999992 516143.5617999993, 109325.5859999992 516160.97199999914, 109337.00840000063 516177.99390000105, 109349.21519999951 516193.8403000012, 109352.8770999983 516198.1072999984, 109366.34360000119 516212.9107999988, 109372.62339999899 516219.3676000014, 109401.30249999836 516247.2659999989, 109488.4327000007 516329.84149999917, 109502.5736999996 516343.9847000018, 109558.40179999918 516401.2936999984, 109587 516433, 109601 516447)"
bebouwde_kommen_wegvak.120,ALKMAAR,,600952787,2022-06-01T00:00:00,0,22,060095278720220601,LTK0000474456,R,I,,"LINESTRING (110602.44750000164 514784.32719999924, 110585 514797)"
bebouwde_kommen_wegvak.121,ALKMAAR,,220434063,2014-11-01T00:00:00,0,10,022043406320141101,LTK0000474456,R,I,,"LINESTRING (110230 517185, 110236 517193)"
bebouwde_kommen_wegvak.122,ALKMAAR,,219432052,2022-02-01T00:00:00,0,206,021943205220220201,LTK0000474456,R,I,,"LINESTRING (109610 516455, 109653.35599999875 516496.47630000114, 109677.94060000032 516518.49340000004, 109708.2509999983 516544.6037000008, 109724.61630000174 516558.36089999974, 109740.0738000013 516571.11100000143, 109764.81929999962 516590.8112999983)"
bebouwde_kommen_wegvak.123,ALKMAAR,,219432043,2022-02-01T00:00:00,0,12,021943204320220201,LTK0000474456,R,I,,"LINESTRING (109601 516447, 109610 516455)"
bebouwde_kommen_wegvak.124,ALKMAAR,,600945229,2022-06-01T00:00:00,0,16,060094522920220601,LTK0000474456,R,I,,"LINESTRING (109552 515565, 109541 515576, 109540.4338000007 515576.6911999993)"
bebouwde_kommen_wegvak.125,ALKMAAR,,600119363,2021-11-01T00:00:00,0,11,060011936320211101,LTK0000474456,R,I,,"LINESTRING (109560 515557, 109552 515565)"
bebouwde_kommen_wegvak.126,ALKMAAR,,600446178,2021-11-01T00:00:00,0,855,060044617820211101,LTK0000474456,R,I,,"LINESTRING (110243 515046, 110069 515158, 110000.53700000048 515204.0879999995, 109960 515232, 109859 515299, 109715 515410, 109687 515433, 109621 515497, 109588 515530, 109560 515557)"
bebouwde_kommen_wegvak.127,ALKMAAR,,600121401,2021-10-01T00:00:00,52,314,060012140120211001,LTK0000474456,L,I,,"LINESTRING (110797.43829999864 518209.1939000003, 110767.66860000044 518157.6576000005, 110753.87070000172 518132.74639999866, 110735.24130000174 518097.32820000127, 110716.18910000101 518062.14919999987, 110696.39169999957 518027.39180000126, 110668 517982)"
bebouwde_kommen_wegvak.128,ALKMAAR,,600121022,2019-02-01T00:00:00,0,14,060012102220190201,LTK0000474456,L,I,,"LINESTRING (110668 517982, 110660 517970)"
bebouwde_kommen_wegvak.129,ALKMAAR,,600121021,2021-10-01T00:00:00,0,291,060012102120211001,LTK0000474456,L,I,,"LINESTRING (110660 517970, 110591.17000000179 517848.08839999884, 110581.21779999882 517829.877700001, 110543.41120000184 517759.3612000011, 110533.84090000018 517741.7982000001, 110518.98259999976 517715.2034999989)"
bebouwde_kommen_wegvak.130,ALKMAAR,,600121018,2021-10-01T00:00:00,0,134,060012101820211001,LTK0000474456,L,I,,"LINESTRING (110518.98259999976 517715.2034999989, 110452.56509999931 517598.75549999997)"
bebouwde_kommen_wegvak.131,ALKMAAR,,600121016,2021-10-01T00:00:00,0,460,060012101620211001,LTK0000474456,L,I,,"LINESTRING (110452.56509999931 517598.75549999997, 110334.00510000065 517390.1160000004, 110323.4908999987 517373.08850000054, 110312.6959999986 517356.2212000005, 110302.14770000055 517339.2131999992, 110292.18070000038 517321.8735000007, 110252.73099999875 517252.27629999816, 110224 517200)"
bebouwde_kommen_wegvak.132,ALKMAAR,,600121015,2019-02-01T00:00:00,0,10,060012101520190201,LTK0000474456,L,I,,"LINESTRING (110224 517200, 110219 517191)"
