Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Corridor,BK19040208,Broekdijk West,8,b,,3621LV,Breukelen,127998.55,464664.86,4.992515,52.169477,0311100000002742,0311200000001729,"POLYGON ((127992.141 464664.417,127995.108 464659.433,127995.231 464659.506,128000 464662.338,128004.913 464665.268,128001.919 464670.234,128000 464669.09,127992.141 464664.417))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Wilhelminastraat,7,,,3626AL,Nieuwer Ter Aa,127064.93,467111.21,4.978667,52.191417,0311100000001736,0311200000000266,"POLYGON ((127053.815 467120.276,127050.803 467108.712,127076.041 467102.139,127079.052 467113.703,127053.815 467120.276))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Spengen,BK19040503,Spengen,9,,,3628EV,Kockengen,123337.29,462843.98,4.924551,52.152864,0311100000001606,0311200000001738,"POLYGON ((123340.992 462850.799,123329.639 462845.058,123333.591 462837.152,123338.633 462839.673,123338.986 462838.966,123341.215 462840.08,123340.776 462840.958,123344.886 462843.013,123340.992 462850.799))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Wilhelminastraat,3,,,3626AL,Nieuwer Ter Aa,127033.68,467052.85,4.978214,52.190891,0311100000001951,0311200000000262,"POLYGON ((127024.868 467050.266,127025.347 467049.163,127026.455 467048.183,127027.996 467047.84,127038.514 467047.023,127039.354 467057.841,127028.836 467058.657,127025.744 467058.924,127025.515 467055.61,127028.23 467055.402,127028.087 467052.823,127026.782 467052.879,127025.852 467052.374,127025.117 467051.642,127024.868 467050.266))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Vreelandseweg,26,,,3632ER,Loenen aan de Vecht,130476.19,470165.73,5.028332,52.219033,0329100000002790,0329200000001912,"POLYGON ((130493.766 470169.796,130468.704 470182.057,130465.711 470175.939,130466.628 470175.491,130465.621 470173.434,130464.705 470173.882,130462.824 470170.038,130460.228 470171.308,130460.928 470173.08,130457.679 470177.909,130451.765 470177.655,130449.262 470172.257,130452.615 470167.487,130458.611 470167.709,130459.219 470169.115,130461.672 470167.917,130459.785 470164.053,130489.77 470149.408,130494.582 470159.244,130488.734 470162.105,130489.745 470164.171,130490.769 470163.67,130493.766 470169.796))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Vreelandseweg,26,,,3632ER,Loenen aan de Vecht,130476.19,470165.73,5.028332,52.219033,0329100000002790,0329200000001912,"POLYGON ((130493.766 470169.796,130468.704 470182.057,130465.711 470175.939,130466.628 470175.491,130465.621 470173.434,130464.705 470173.882,130462.824 470170.038,130460.228 470171.308,130460.928 470173.08,130457.679 470177.909,130451.765 470177.655,130449.262 470172.257,130452.615 470167.487,130458.611 470167.709,130459.219 470169.115,130461.672 470167.917,130459.785 470164.053,130489.77 470149.408,130494.582 470159.244,130488.734 470162.105,130489.745 470164.171,130490.769 470163.67,130493.766 470169.796))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,34,,,3621LX,Breukelen,127998.82,462456.79,4.992694,52.149631,0311100000005269,0311200000005118,"POLYGON ((127973.979 462457.862,127978.347 462448.972,127989.035 462454.225,127992.406 462447.365,128000 462451.474,128009.513 462456.621,128004.325 462466.21,128000 462463.87,127996.755 462462.114,127997.202 462461.205,127987.91 462456.638,127984.715 462463.138,127973.979 462457.862))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Mijnden,BK19040306,Mijndensedijk,18,,,3632NV,Loenen aan de Vecht,129978.78,468400.25,5.021184,52.203143,0329100000001743,0329200000001183,"POLYGON ((129973.853 468404.447,129974.183 468402.338,129974.912 468397.682,129975.399 468394.565,129983.747 468395.87,129983.101 468400,129982.172 468405.937,129973.853 468404.447))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Vreelandseweg,27,,,3632ER,Loenen aan de Vecht,130735.5,470440.02,5.032107,52.221509,0329100000002792,0329200000001915,"POLYGON ((130740.69 470433.192,130738.938 470456.937,130729.633 470456.25,130731.377 470432.618,130727.987 470432.368,130727.795 470434.971,130721.956 470434.467,130722.882 470423.119,130728.525 470423.579,130728.468 470424.277,130731.658 470424.58,130731.714 470423.822,130740.609 470424.479,130739.97 470433.139,130740.69 470433.192))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Mijnden,BK19040306,Mijndensedijk,16,,,3632NV,Loenen aan de Vecht,129978.78,468400.25,5.021184,52.203143,0329100000001743,0329200000001181,"POLYGON ((129973.853 468404.447,129974.183 468402.338,129974.912 468397.682,129975.399 468394.565,129983.747 468395.87,129983.101 468400,129982.172 468405.937,129973.853 468404.447))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwersluis,WK190409,Polder Sticht,BK19040903,Rijksstraatweg,70,,,3631AD,Nieuwersluis,129581.84,467936.88,5.015412,52.19896,0329100000004621,0329200000003182,"POLYGON ((129573.926 467935.683,129579.958 467925.569,129580.489 467925.878,129581.568 467924.086,129585.536 467926.315,129584.363 467928.126,129585.219 467928.623,129582.248 467933.744,129591.009 467938.83,129585.45 467948.208,129576.356 467942.833,129578.926 467938.548,129573.926 467935.683))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,36,,,3633ER,Vreeland,130770.63,471560.81,5.032541,52.231584,0329100000005702,0329200000003881,"POLYGON ((130762.865 471559.991,130766.082 471554.17,130776.85 471559.973,130775.266 471562.913,130777.74 471564.246,130776.023 471567.433,130770.099 471564.077,130767.216 471562.449,130764.75 471561.003,130762.865 471559.991))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Nigtevechtseweg,62,,,3633XW,Vreeland,130736.88,472006.06,5.032015,52.235584,0329100000005974,0329200000004068,"POLYGON ((130726.695 472010.698,130733.368 472007.954,130731.258 472002.682,130738.736 472000,130738.406 471999.176,130740.038 471998.462,130740.231 471998.541,130741.155 471998.92,130743.298 472004.238,130742.748 472005.357,130740.278 472006.547,130741.213 472008.852,130728.239 472014.003,130726.695 472010.698))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Dannestraat,6,,,3621AE,Breukelen,128788,464893.46,5.004037,52.171569,0311100000006357,0311200000001149,"POLYGON ((128783.659 464893.561,128784.466 464889.795,128785.274 464889.996,128792.714 464891.846,128792.183 464893.981,128795.138 464894.555,128795.245 464894.005,128800.762 464895.076,128800.363 464897.13,128796.785 464896.573,128794.784 464896.263,128794.528 464896.824,128791.933 464896.246,128791.977 464895.682,128783.659 464893.561))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,16,a,18,3628AC,Kockengen,124878.72,462344.99,4.947118,52.148465,0311100000008732,0311200000000760,"POLYGON ((124866.299 462356.194,124872.892 462344.656,124871.544 462343.886,124880.017 462329.024,124889.229 462334.301,124883.774 462347.301,124882.584 462346.598,124874.463 462360.947,124868.068 462357.224,124866.299 462356.194))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,14,,,3628AC,Kockengen,124891.2,462341.43,4.947301,52.148434,0311100000001417,0311200000000759,"POLYGON ((124885.483 462345.293,124889.762 462334.641,124896.886 462337.524,124892.704 462348.223,124891.616 462347.757,124885.483 462345.293))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,34,,,3633ER,Vreeland,130760.3,471553.82,5.03239,52.231521,0329100000005701,0329200000003880,"POLYGON ((130754.198 471555.879,130754.432 471555.538,130757.85 471547.66,130762.684 471550.036,130761.973 471551.956,130766.082 471554.17,130762.865 471559.991,130762.23 471559.73,130754.198 471555.879))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Klapstraat,12,,,3633BJ,Vreeland,130845.11,471526.17,5.033634,52.231276,0329100000004717,0329200000003255,"POLYGON ((130837.86 471518.602,130842.629 471517.9,130843.265 471517.768,130844.397 471523.238,130845.162 471523.079,130845.402 471524.239,130847.652 471523.774,130847.961 471525.266,130853.927 471523.965,130854.674 471528.027,130848.802 471529.107,130849.522 471533.021,130841.515 471534.493,130841.263 471534.54,130837.86 471518.602))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Breedstraat,10,,,,Vreeland,130860.37,471387.98,5.033867,52.230035,0329100000005811,0329200000003956,"POLYGON ((130856.353 471393.363,130858.51 471381.108,130864.21 471383.604,130862.349 471394.409,130862.294 471394.741,130856.393 471393.898,130856.498 471393.388,130856.353 471393.363))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Componistenbuurt,BK19040108,Binnenweg,42,,,3604AD,Maarssen,131637,460876,5.045959,52.135589,0333100000020426,0333200000001764,"POLYGON ((131642.569 460883.585,131639.581 460882.799,131639.555 460882.896,131630.28 460880.457,131630.25 460880.573,131629.67 460880.42,131629.821 460879.84,131629.937 460879.87,131630.892 460876.213,131630.776 460876.182,131630.882 460875.776,131630.998 460875.806,131631.433 460874.142,131631.317 460874.112,131631.423 460873.705,131631.539 460873.736,131632.491 460870.087,131632.375 460870.057,131632.522 460869.496,131633.102 460869.649,131633.071 460869.765,131637.955 460871.049,131639.169 460866.436,131643.472 460867.568,131642.259 460872.181,131642.366 460872.209,131641.205 460876.621,131645.096 460877.644,131643.471 460883.822,131642.569 460883.585))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,12,,,3633ER,Vreeland,130776.17,471482.52,5.032628,52.230881,0329100000005687,0329200000003869,"POLYGON ((130772.597 471489.041,130772.585 471477.515,130774.404 471477.514,130774.403 471476.013,130779.746 471476.105,130779.749 471478.887,130780.999 471478.883,130781.196 471489.037,130772.597 471489.041))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Lindengracht,23,,,3633AS,Vreeland,130887.63,471366.7,5.034267,52.229845,0329100000005102,0329200000003491,"POLYGON ((130882.848 471367.99,130883.522 471363.378,130892.418 471364.679,130892.045 471368.712,130891.967 471369.556,130891.924 471370.022,130885.74 471368.772,130882.848 471367.99))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Dannestraat,5,,,3621AE,Breukelen,128764.67,464917.71,5.003694,52.171786,0311100000008448,0311200000006967,"POLYGON ((128754.791 464922.613,128755.331 464920.114,128759.345 464921.315,128762.246 464911.975,128770.068 464913.874,128767.066 464923.524,128766.135 464926.518,128763.428 464925.731,128758.681 464924.276,128758.874 464923.684,128754.791 464922.613))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Nigtevechtseweg,7,,,3633XR,Vreeland,130654.46,471601.21,5.030838,52.231942,0329100000005485,0329200000003737,"POLYGON ((130645.669 471608.453,130649.918 471601.433,130650.192 471600.98,130648.071 471599.696,130649.121 471597.961,130651.242 471599.245,130656.2 471591.056,130656.765 471590.122,130663.317 471593.734,130652.319 471612.314,130645.669 471608.453))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,34,,,3603AW,Maarssen,131273.8,461309.84,5.040624,52.139473,0333100000016098,0333200000003770,"POLYGON ((131271.819 461304.531,131277.23 461304.241,131277.279 461305.117,131281.795 461304.943,131282.526 461319.787,131264.891 461320.196,131263.512 461320.228,131263.449 461317.533,131269.281 461317.343,131269.318 461318.442,131270.437 461318.405,131270.349 461315.756,131270.129 461315.763,131269.888 461308.567,131268.929 461308.6,131268.94 461308.929,131258.655 461309.273,131258.527 461305.441,131258.512 461304.976,131271.819 461304.531))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,8,,,3633ER,Vreeland,130776.49,471468.98,5.032633,52.230759,0329100000005683,0329200000003866,"POLYGON ((130779.746 471476.105,130774.403 471476.013,130774.403 471474.864,130772.403 471474.902,130772.202 471465.159,130773.452 471465.134,130773.39 471462.074,130779.313 471461.858,130779.373 471464.918,130780.623 471464.893,130780.827 471474.734,130779.745 471474.756,130779.746 471476.105))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,6,,,3628AC,Kockengen,124909.94,462348.06,4.947574,52.148494,0311100000001414,0311200000000750,"POLYGON ((124903.209 462354.187,124904.247 462351.606,124904.349 462351.35,124905.322 462348.912,124906.003 462347.09,124907.905 462347.804,124910.979 462340.783,124916.375 462342.911,124913.387 462350.124,124909.603 462348.571,124907.933 462352.835,124907.489 462352.651,124906.392 462355.346,124903.209 462354.187))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Straatweg,45,,,3621BH,Breukelen,128677.99,464765.93,5.002438,52.170418,0311100000006983,0311200000006008,"POLYGON ((128665.489 464760.439,128666.853 464757.722,128683.063 464765.864,128682.309 464767.365,128686.393 464769.416,128683.969 464774.242,128675.23 464769.852,128671.834 464768.147,128673.827 464764.179,128672.084 464763.304,128671.905 464763.661,128665.489 464760.439))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Brugstraat,19,,,3632EH,Loenen aan de Vecht,130137.44,468954.37,5.023464,52.20813,0329100000000220,0329200000000169,"POLYGON ((130127.379 468954.74,130131.397 468946.539,130132.729 468946.092,130139.108 468949.321,130140.869 468945.842,130149.665 468954.418,130147.918 468954.716,130143.741 468962.858,130127.379 468954.74))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Brugstraat,17,,,3632EH,Loenen aan de Vecht,130132.91,468951.29,5.023398,52.208102,0329100000000220,1904200000033315,"POLYGON ((130127.379 468954.74,130131.397 468946.539,130132.729 468946.092,130139.108 468949.321,130140.869 468945.842,130149.665 468954.418,130147.918 468954.716,130143.741 468962.858,130127.379 468954.74))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Componistenbuurt,BK19040108,Kerkweg,31,,,3603CL,Maarssen,131273.97,461145.4,5.040637,52.137995,0333100000019116,0333200000002739,"POLYGON ((131264.185 461155.289,131265.655 461140.113,131269.726 461140.509,131269.59 461142.026,131269.499 461145.366,131271.579 461145.571,131272.331 461144.914,131273.146 461144.566,131274.029 461144.367,131275.04 461144.511,131275.979 461144.666,131276.666 461145.239,131277.349 461145.972,131279.907 461146.348,131280.046 461142.855,131285.124 461143.555,131284.346 461151.331,131285.174 461151.33,131284.886 461155.717,131283.392 461155.724,131283.308 461157.203,131264.185 461155.289))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Straatweg,47,,,3621BH,Breukelen,128676.21,464776.3,5.002412,52.170511,0311100000006984,0311200000006010,"POLYGON ((128668.825 464777.613,128671.886 464771.519,128673.888 464772.524,128675.23 464769.852,128683.969 464774.242,128679.566 464783.008,128670.8 464778.605,128668.825 464777.613))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,5,,,3628AB,Kockengen,124919.38,462330.22,4.947714,52.148335,0311100000001409,0311200000000749,"POLYGON ((124913.394 462334.928,124917.785 462323.248,124923.571 462325.33,124922.785 462327.408,124923.592 462327.718,124923.162 462328.778,124924.044 462329.086,124923.423 462330.675,124921.918 462331.756,124920.68 462335.085,124919.949 462334.799,124918.994 462337.196,124913.615 462335.017,124913.394 462334.928))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Straatweg,49,,,3621BH,Breukelen,128671.35,464784.18,5.00234,52.170582,0311100000006985,0311200000006012,"POLYGON ((128662.778 464786.045,128666.408 464778.816,128669.831 464780.535,128670.8 464778.605,128679.566 464783.008,128677.088 464787.941,128673.354 464786.064,128671.495 464789.764,128662.778 464786.045))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Straatweg,61,,,3621BH,Breukelen,128584.94,464960.28,5.001063,52.17216,0311100000006987,0311200000006015,"POLYGON ((128576.095 464966.346,128577.457 464953.941,128583.222 464954.574,128583.457 464952.436,128587.82 464952.915,128587.586 464955.052,128593.61 464955.714,128592.248 464968.119,128576.095 464966.346))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,4,,,3628AC,Kockengen,124916.6,462349.05,4.947671,52.148504,0311100000001413,0311200000000748,"POLYGON ((124912.196 462353.252,124913.387 462350.124,124916.375 462342.911,124921.017 462344.742,124920.444 462346.245,124917.039 462355.184,124912.196 462353.252))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Nieuwstraat,3,,,3628AB,Kockengen,124926.89,462332.8,4.947823,52.148358,0311100000001408,0311200000000747,"POLYGON ((124926.939 462340.345,124920.128 462337.599,124925.787 462327.324,124927.777 462327.986,124928.925 462325.26,124932.206 462326.647,124931.224 462328.945,124932.811 462329.49,124926.939 462340.345))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,40,,,3621ND,Breukelen,128805.06,465252.45,5.004258,52.174797,0311100000005312,0311200000007288,"POLYGON ((128799.07 465254.342,128799.787 465250,128799.997 465248.727,128807.708 465250,128811.047 465250.551,128810.121 465256.165,128799.07 465254.342))"
Stichtse Vecht,G1904,1880,Verbouwing pand,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,18,,,3621AR,Breukelen,128797.72,465002.63,5.00417,52.172551,0311100000006187,1904200000034115,"POLYGON ((128773.062 464989.494,128795.494 464998.646,128802.639 465001.578,128802.59 465001.686,128799.823 465007.816,128799.371 465007.594,128798.666 465009.03,128792.486 465005.917,128792.96 465004.82,128770.73 464995.202,128773.062 464989.494))"
Stichtse Vecht,G1904,1880,Verbouwing pand,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,18,,,3621AR,Breukelen,128797.72,465002.63,5.00417,52.172551,0311100000006187,1904200000034115,"POLYGON ((128773.062 464989.494,128795.494 464998.646,128802.639 465001.578,128802.59 465001.686,128799.823 465007.816,128799.371 465007.594,128798.666 465009.03,128792.486 465005.917,128792.96 465004.82,128770.73 464995.202,128773.062 464989.494))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Lindengracht,31,,,3633AS,Vreeland,130879.71,471418.21,5.034148,52.230307,0329100000005202,0329200000003565,"POLYGON ((130874.488 471419.919,130874.74 471418.157,130875.99 471417.184,130877.465 471417.394,130877.807 471415.109,130884.993 471416.177,130884.259 471421.315,130874.488 471419.919))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,14,,,3628AH,Kockengen,124905.24,462277.86,4.947512,52.147863,0311100000001386,0311200000002040,"POLYGON ((124903.584 462273.579,124909.948 462276.965,124906.877 462282.15,124900.453 462278.914,124903.584 462273.579))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Otterspoorbroek,BK19040103,Straatweg,21,,,3603CV,Maarssen,130622.22,461653,5.031081,52.142529,0333100000012795,0333200000017060,"POLYGON ((130621.193 461647.093,130636.418 461654.565,130636.639 461654.116,130637.33 461654.455,130638.233 461652.615,130642.865 461654.888,130641.962 461656.728,130642.662 461657.072,130637.442 461667.71,130631.436 461664.763,130631.656 461664.314,130616.413 461656.833,130621.193 461647.093))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Nieuwer Ter Aa,WK190404,Polder Oukoop,BK19040401,Oukoop,3,,,3626AW,Nieuwer Ter Aa,127997.61,470548.55,4.992032,52.222358,0311100000001923,0311200000000143,"POLYGON ((127987.045 470554.658,127990.316 470541.942,128000 470544.448,128007.258 470546.327,128004.97 470555.168,127999.524 470553.723,127998.464 470557.57,127987.045 470554.658))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Portengen,BK19040501,Portengen,35,,,3628EB,Kockengen,125835.95,463358.17,4.961016,52.157623,0311100000001832,0311200000000882,"POLYGON ((125825.533 463360.664,125828.01 463350.602,125848.594 463355.67,125846.117 463365.732,125825.533 463360.664))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Nigtevechtseweg,9,,,3633XR,Vreeland,130611.5,471738.02,5.030199,52.23317,0329100000005589,0329200000003804,"POLYGON ((130605.979 471733.931,130607.814 471733.607,130615.158 471732.354,130616.842 471742.206,130608.111 471743.695,130605.979 471733.931))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,123,,,3621NJ,Breukelen,130004.76,463045.39,5.021959,52.155016,0311100000004554,0311200000007525,"POLYGON ((129998.758 463043.448,130000 463042.844,130000.052 463042.819,130006.414 463039.356,130010.75 463047.279,130003.024 463051.42,129999.999 463045.767,129998.758 463043.448))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,42,,,3632VD,Loenen aan de Vecht,130553.6,469187.71,5.029536,52.210246,0329100000001816,0329200000001239,"POLYGON ((130551.563 469193.387,130548.303 469184.834,130555.651 469182.034,130558.84 469190.401,130551.563 469193.387))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Nigtevechtseweg,15,,,3633XR,Vreeland,130638.31,471902.2,5.03058,52.234647,0329100000005608,0329200000003810,"POLYGON ((130630.986 471902.88,130633.123 471902.532,130632.248 471897.15,130642.474 471895.486,130644.148 471905.77,130639.361 471906.549,130639.605 471908.045,130639.273 471908.942,130638.548 471909.541,130636.631 471909.876,130635.742 471909.55,130635.137 471908.827,130634.885 471907.277,130631.784 471907.782,130630.986 471902.88))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,44,,,3632VD,Loenen aan de Vecht,130556.97,469196.55,5.029584,52.210326,0329100000001820,0329200000001242,"POLYGON ((130551.563 469193.387,130558.84 469190.401,130562.462 469199.905,130555.114 469202.705,130551.563 469193.387))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,122,,,3621NJ,Breukelen,129966.12,463048.59,5.021394,52.155043,0311100000004553,0311200000007524,"POLYGON ((129962.953 463045.88,129968.501 463045.187,129968.827 463045.146,129969.216 463048.357,129973.01 463047.897,129972.615 463044.64,129974.328 463044.432,129975.696 463046.11,129976.268 463050.827,129973.637 463051.146,129963.777 463052.342,129963.663 463051.445,129962.953 463045.88))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Loenersloot,WK190410,Loenersloot Dorp,BK19041003,Rijksstraatweg,234,,,3634AN,Loenersloot,128430.97,471416.92,4.998306,52.230183,0329100000003178,0329200000002164,"POLYGON ((128433.792 471426.613,128430.481 471425.81,128431.562 471421.289,128431.727 471421.328,128431.996 471420.286,128425.331 471418.708,128426.259 471414.776,128425.917 471414.689,128426.802 471411.075,128427.209 471411.173,128428.151 471407.236,128437.96 471409.6,128435.221 471421.035,128434.603 471420.889,128434.328 471422.019,128434.886 471422.158,128433.792 471426.613))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,121,,,3621NJ,Breukelen,129967.31,463057.44,5.021411,52.155122,0311100000004552,0311200000007523,"POLYGON ((129963.777 463052.342,129973.637 463051.146,129974.31 463056.182,129975.122 463056.074,129975.101 463055.915,129976.087 463055.783,129976.276 463057.194,129970.129 463058.015,129970.554 463061.362,129972.87 463061.06,129973.248 463063.963,129970.921 463064.253,129965.387 463064.959,129963.777 463052.342))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Spengen,BK19040503,Spengen,22,,,3628EX,Kockengen,123092.77,463373.58,4.920929,52.15761,0311100000001639,0311200000001986,"POLYGON ((123084.527 463374.519,123090.256 463364.224,123100.397 463369.867,123102.247 463370.604,123095.004 463382.938,123089.003 463379.599,123090.103 463377.621,123084.527 463374.519))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,36,,,3628AJ,Kockengen,124804.06,462418.55,4.946021,52.149122,0311100000001401,0311200000002108,"POLYGON ((124797.634 462419.064,124801.561 462412.477,124801.865 462412.647,124801.915 462412.572,124803.23 462413.354,124803.111 462413.505,124808.897 462417.183,124810.431 462418.161,124806.151 462424.629,124797.634 462419.064))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Voorstraat,35,,,3628AJ,Kockengen,124808.86,462412.57,4.946092,52.149069,0311100000001400,0311200000002107,"POLYGON ((124808.897 462417.183,124803.111 462413.505,124803.23 462413.354,124801.915 462412.572,124803.154 462410.719,124804.726 462411.764,124808.497 462406.158,124808.842 462406.368,124811.84 462408.195,124813.806 462409.37,124808.897 462417.183))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Dannestraat,7,,,3621AE,Breukelen,128764.67,464917.71,5.003694,52.171786,0311100000008448,0311200000007456,"POLYGON ((128754.791 464922.613,128755.331 464920.114,128759.345 464921.315,128762.246 464911.975,128770.068 464913.874,128767.066 464923.524,128766.135 464926.518,128763.428 464925.731,128758.681 464924.276,128758.874 464923.684,128754.791 464922.613))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Kockengen,WK190405,Polder Spengen,BK19040503,Spengen,53,,,3628EW,Kockengen,122427.81,463723.03,4.911178,52.160712,0311100000001629,0311200000002106,"POLYGON ((122425.59 463730.24,122425.656 463715.788,122430.672 463715.811,122430.649 463720.731,122430.011 463720.728,122429.995 463724.276,122433.197 463724.29,122433.169 463730.275,122432.402 463730.271,122425.59 463730.24))"
Stichtse Vecht,G1904,1880,Pand in gebruik,Maarssen,WK190401,Bethunepolder-zuid,BK19040102,Machinekade,22,,,3601AS,Maarssen,131124.08,462849.36,5.038328,52.153303,0333100000019843,0333200000008277,"POLYGON ((131126.181 462859.395,131127.9 462860.376,131128.485 462859.352,131131.977 462861.344,131128.8 462866.911,131125.317 462864.924,131127.185 462861.649,131125.457 462860.663,131122.855 462865.223,131114.356 462860.373,131122.783 462845.606,131131.297 462850.43,131126.181 462859.395))"
