OBJECTID,NAAM,SOORT,Shape__Area,Shape__Length,NAAM_AFKORTING,SOORT_NAAM_AFKORTING,PPLG_1,PPLG_2
240,Veenendaal Centrum,PPLG,188850.06926695,18145.1608056533,VNDC,PPLG_VNDC,-,-
241,Delft - Delft Aansl.,Vrije baan,3421.995733845,331.974090485558,DT-DTA,Vrije baan_DT-DTA,DT,DTA
242,Zoetermeer Oost,PPLG,81393.874610815,6711.79003370522,ZTMO,PPLG_ZTMO,-,-
243,Wehl,PPLG,42555.67794358,3998.46019599133,WL,PPLG_WL,-,-
244,Doetinchem,PPLG,30201.18322588,2769.82973289682,DTC,PPLG_DTC,-,-
245,Doetinchem - Wehl,Vrije baan,69699.709522405,7009.98500161477,DTC-WL,Vrije baan_DTC-WL,DTC,WL
246,Lekbrug Aansl.,PPLG,72845.73575173,6151.58303008342,LEK,PPLG_LEK,-,-
247,Nieuwerkerk IVO - Rotterdam Noord Goederenstation,Vrije baan,156099.75718809,12980.0069532977,NWKI-RTNG,Vrije baan_NWKI-RTNG,NWKI,RTNG
248,Zevenaar - Velperbroek Aansl.,Vrije baan,209764.04109936,17331.993275944,ZV-VA,Vrije baan_ZV-VA,ZV,VA
249,Maasvlakte Europahaven Noord,NCBG,27968.025459835,2241.73495968765,MVTEN,NCBG_MVTEN,-,-
250,Den Haag Centraal,NCBG,8131.49835113,1363.58949301188,GVC,NCBG_GVC,-,-
251,Den Haag Binckhorst,PPLG,8609.947757255,1412.72212841087,BKH,PPLG_BKH,-,-
252,Kleine Binckhorst,NCBG,43805.69140109,2812.84906557976,BKHK,NCBG_BKHK,-,-
253,Leidschendam Werkplaats,NCBG,74714.085392415,4106.65327035031,LDD,NCBG_LDD,-,-
254,Winterswijk,NCBG,4713.759447065,538.668268006512,WW_20a,NCBG_WW_20a,-,-
255,Barneveld Aansl.,PPLG,31521.47490901,3413.22002473151,BNVA,PPLG_BNVA,-,-
256,Grote Binckhorst,NCBG,80348.221791095,2887.78989245173,BKHG,NCBG_BKHG,-,-
257,Den Haag HS,PPLG,121425.58694924,5927.45350295562,GV,PPLG_GV,-,-
258,Den Haag HS - Den Haag Binckhorst,Vrije baan,5912.465775085,1046.46770092154,GV-BKH,Vrije baan_GV-BKH,GV,BKH
259,Blauwkapel Oost Aansl.,PPLG,28177.34448207,2248.90144095946,BLOA,PPLG_BLOA,-,-
260,Moordrecht Aansl. - Waddinxveen,Vrije baan,80581.858246925,8098.73800353302,MDA-WAD,Vrije baan_MDA-WAD,MDA,WAD
261,Utrecht Industrieterrein Lage Weide,NCBG,62939.741360475,5943.1818909783,UTILW,NCBG_UTILW,-,-
262,Schiedam Centrum - Delft,Vrije baan,132189.01169647,11043.341357714,SDM-DT,Vrije baan_SDM-DT,SDM,DT
263,Maasvlakte Yangtzehaven Zuid,NCBG,63064.67027157,6034.1943463157,MVTYZ,NCBG_MVTYZ,-,-
264,Winterswijk,PPLG,38754.293069955,4238.41629973558,WW,PPLG_WW,-,-
265,Velperbroek Aansl.,PPLG,91737.272317605,7451.21009118427,VA,PPLG_VA,-,-
266,Rotterdam Noord Goederenstation,NCBG,53636.829003265,3646.06615000962,RTNG,NCBG_RTNG,-,-
267,Elst Aansl. - Arnhem,Vrije baan,211704.124909,17950.0545039395,ESTA-AH,Vrije baan_ESTA-AH,ESTA,AH
268,Arnhem,PPLG,136507.926052425,5702.75162763956,AH,PPLG_AH,-,-
269,Wolfheze - Arnhem,Vrije baan,117020.73403905,9802.98432283273,WF-AH,Vrije baan_WF-AH,WF,AH
270,Rotterdam Stadion,NCBG,54174.017791445,3458.71385632427,RTST,NCBG_RTST,-,-
271,Kijfhoek,PPLG,408527.795307265,19745.5531537297,KFH,PPLG_KFH,-,-
272,Rotterdam Barendrecht Vork,PPLG,36490.771841885,2956.83483428878,BRDV,PPLG_BRDV,-,-
273,Geldermalsen - Wadenoijen,Vrije baan,159783.176951075,13373.6824361875,GDM-WNN,Vrije baan_GDM-WNN,GDM,WNN
274,Den Haag Ypenburg,PPLG,56559.09277965,3228.49750711945,YPB,PPLG_YPB,-,-
275,Den Haag HS - Delft Aansl.,Vrije baan,163914.27388785,7874.76412970763,GV-DTA,Vrije baan_GV-DTA,GV,DTA
276,Zoetermeer Oost - Moordrecht Aansl. Zuid,Vrije baan,227831.326347335,19398.7567456685,ZTMO-MDAZ,Vrije baan_ZTMO-MDAZ,ZTMO,MDAZ
277,Dieren - Velperbroek Aansl.,Vrije baan,329821.513316535,27131.7032931544,DR-VA,Vrije baan_DR-VA,DR,VA
278,Bodegraven,PPLG,27905.694424235,2644.11533358078,BDG,PPLG_BDG,-,-
279,Eemshaven Industrie Aansluiting,NCBG,201312.05728136,5587.70026397004,EEMIA,NCBG_EEMIA,-,-
280,Utrecht Centraal - Vleuten,Vrije baan,30783.477521735,1919.70034729119,UT-VTN,Vrije baan_UT-VTN,UT,VTN
281,Dieren,PPLG,42062.260346875,3435.94469552533,DR,PPLG_DR,-,-
282,Velperbroek Aansl. - Arnhem,Vrije baan,24392.28476301,2060.59514503345,VA-AH,Vrije baan_VA-AH,VA,AH
283,Kesteren,PPLG,9866.262817885,1013.40285832486,KTR,PPLG_KTR,-,-
284,Kesteren - Elst Aansl.,Vrije baan,427118.286217685,36162.4213676171,KTR-ESTA,Vrije baan_KTR-ESTA,KTR,ESTA
285,"Rotterdam, Emplacement Maasvlakte West - Maasvlakte Yangtzehaven Zuid",Vrije baan,9847.91914589,1158.84572294708,MVTW-MVTYZ,Vrije baan_MVTW-MVTYZ,MVTW,MVTYZ
286,De Haar Aansl.,PPLG,48152.78102295,3750.23110188085,HAR,PPLG_HAR,-,-
287,Moordrecht Overloopw.,PPLG,17111.21083844,1484.23829762779,MDO,PPLG_MDO,-,-
288,Lekbrug Aansl. - Houten,Vrije baan,124110.066129785,9773.80395864499,LEK-HTN,Vrije baan_LEK-HTN,LEK,HTN
289,Harmelen Aansl. - Woerden,Vrije baan,36060.633247175,3800.4878605587,HMLA-WD,Vrije baan_HMLA-WD,HMLA,WD
290,Dieren,NCBG,135776.672167215,13976.2249842226,DR,NCBG_DR,-,-
291,Vleuten,PPLG,208250.984570475,11190.1386277605,VTN,PPLG_VTN,-,-
292,Utrecht Maliebaan,NCBG,81468.673449875,5564.64389613681,UTM,NCBG_UTM,-,-
293,Moordrecht Aansl.,PPLG,17370.84927273,1636.09720228521,MDA,PPLG_MDA,-,-
294,Laren = Almen - Lochem,Vrije baan,104558.41255018,10495.8988616632,LR-LC,Vrije baan_LR-LC,LR,LC
295,Moordrecht Overloopw. - Nieuwerkerk IVO,Vrije baan,82918.09344791,6996.98023720545,MDO-NWKI,Vrije baan_MDO-NWKI,MDO,NWKI
296,Blauwkapel,PPLG,132451.589753255,10378.7096608698,BKP,PPLG_BKP,-,-
297,Harmelen Aansl.,PPLG,243765.8434658,14002.9238872916,HMLA,PPLG_HMLA,-,-
298,Eemshaven Industrie Aansluiting - Emshaven,Vrije baan,121643.29393013,5401.20283978656,EEMIA-EEM,Vrije baan_EEMIA-EEM,EEMIA,EEM
299,Woerden - Bodegraven,Vrije baan,135591.65937223,13834.8975088219,WD-BDG,Vrije baan_WD-BDG,WD,BDG
300,Houten,PPLG,149417.21544161,7454.24812052739,HTN,PPLG_HTN,-,-
301,Moordrecht Aansl. Zuid,PPLG,21150.12215926,1807.14967453072,MDAZ,PPLG_MDAZ,-,-
302,Delden Racc. SERVO,NCBG,17292.13497254,1675.5391449824,DDNSER,NCBG_DDNSER,-,-
303,Bilthoven - Blauwkapel Oost Aansl.,Vrije baan,41558.195108755,3522.40145487551,BHV-BLOA,Vrije baan_BHV-BLOA,BHV,BLOA
304,Bilthoven,PPLG,32102.077590065,3988.35928860346,BHV,PPLG_BHV,-,-
305,Hoofddorp - Groene Hart Tunnel,PPLG,382458.07054608,31460.8639790374,HFDGHT,PPLG_HFDGHT,-,-
306,Harmelen Aansl. - Breukelen Aansl.,Vrije baan,94456.661297755,7939.00586896721,HMLA-BKLA,Vrije baan_HMLA-BKLA,HMLA,BKLA
307,Zoeterwoude West - Leiden Centraal,Vrije baan,13805.949944605,1420.60280665974,ZTWW-LEDN,Vrije baan_ZTWW-LEDN,ZTWW,LEDN
308,PON-lijn,NCBG,114470.200365435,11063.6810657229,PON,NCBG_PON,-,-
309,Zutphen,NCBG,2366.24390897,628.83688400721,ZP_520,NCBG_ZP_520,-,-
310,Amersfoort,NCBG,30946.268713425,1438.44270336927,AMF,NCBG_AMF,-,-
311,Blerick - Gekkengraaf,Vrije baan,105946.083410505,10220.914775306,BR-GKGF,Vrije baan_BR-GKGF,BR,GKGF
312,Amersfoort Hoofdwerkplaats,NCBG,184873.388496895,7686.88647918252,AMFWPH,NCBG_AMFWPH,-,-
313,Driebergen = Zeist,PPLG,71496.18367704,4934.38646939263,DB,PPLG_DB,-,-
314,Maarn Goederenemplacement,NCBG,18126.955601615,1788.75562478578,MRG_WEST,NCBG_MRG_WEST,-,-
315,Horst = Sevenum - Gekkengraaf,Vrije baan,1512.0153964,190.968558104326,HRT-GKGF,Vrije baan_HRT-GKGF,HRT,GKGF
316,Zoetermeer Oost - Den Haag Ypenburg,Vrije baan,83487.459930115,7068.4528462902,ZTMO-YPB,Vrije baan_ZTMO-YPB,ZTMO,YPB
317,Leidschendam Werkplaats - Den Haag Ypenburg,Vrije baan,30107.45733585,3596.67782873501,LDD-YPB,Vrije baan_LDD-YPB,LDD,YPB
318,Den Haag Ypenburg - Den Haag Binckhorst,Vrije baan,77303.38674931,6732.61529985238,YPB-BKH,Vrije baan_YPB-BKH,YPB,BKH
319,Den Haag Centraal,PPLG,70697.669809275,3425.54045039719,GVC,PPLG_GVC,-,-
320,De Haar Aansl. - Veenendaal Centrum,Vrije baan,126043.18479629,10603.2107696014,HAR-VNDC,Vrije baan_HAR-VNDC,HAR,VNDC
321,De Haar Aansl. - Ede = Wageningen,Vrije baan,313416.343860535,26173.4139507308,HAR-ED,Vrije baan_HAR-ED,HAR,ED
322,Deventer,NCBG,33785.83529003,3118.40528716736,DV,NCBG_DV,-,-
323,Apeldoorn - Deventer,Vrije baan,307618.2943357,25594.3466867614,APD-DV,Vrije baan_APD-DV,APD,DV
324,Olst,PPLG,35200.771919025,2779.89546093844,OST,PPLG_OST,-,-
325,Gaasperdammerweg Aansl.,PPLG,143153.86025001,8378.3502892554,GPDA,PPLG_GPDA,-,-
326,Hengelo,NCBG,34786.244751505,3719.28893347555,HGL,NCBG_HGL,-,-
327,Hengelo,PPLG,80484.30067914,5639.24122798695,HGL,PPLG_HGL,-,-
328,Amersfoort - Amersfoort Bokkeduinen,Vrije baan,11958.570696685,1068.96854745677,AMF-BKD,Vrije baan_AMF-BKD,AMF,BKD
329,Barneveld Aansl. - Barneveld Centrum,Vrije baan,39356.131976365,3975.71217124225,BNVA-BNC,Vrije baan_BNVA-BNC,BNVA,BNC
330,Zutphen - Deventer,Vrije baan,246358.35760248,20700.5410825102,ZP-DV,Vrije baan_ZP-DV,ZP,DV
331,Oudewater Wachtspoor - Woerden,Vrije baan,98882.91377127,8266.73391255358,ODW-WD,Vrije baan_ODW-WD,ODW,WD
332,Amersfoort - Den Dolder,Vrije baan,141080.7375619,12586.273864947,AMF-DLD,Vrije baan_AMF-DLD,AMF,DLD
333,Barneveld Aansl. - Amersfoort,Vrije baan,328940.19220851,27818.3016992496,BNVA-AMF,Vrije baan_BNVA-AMF,BNVA,AMF
334,Lochem,PPLG,47522.43936665,4359.8775200525,LC,PPLG_LC,-,-
335,Weesp - Gaasperdammerweg Aansl.,Vrije baan,61888.616705935,3283.2690345715,WP-GPDA,Vrije baan_WP-GPDA,WP,GPDA
336,Deventer - Olst,Vrije baan,159413.88578403,15981.5010639951,DV-OST,Vrije baan_DV-OST,DV,OST
337,Bilthoven - Den Dolder,Vrije baan,53521.752843755,8864.56186035085,BHV-DLD,Vrije baan_BHV-DLD,BHV,DLD
338,Alphen a/d Rijn Industrieterrein Rijnhaven,NCBG,31683.13931124,3240.12311169198,APNIR,NCBG_APNIR,-,-
339,Barneveld Centrum,NCBG,8568.674335035,1194.12476715585,BNC,NCBG_BNC,-,-
340,Zutphen - Dieren,Vrije baan,257343.191250835,21531.0278592588,ZP-DR,Vrije baan_ZP-DR,ZP,DR
341,Breukelen Aansl. - Maarssen,Vrije baan,28821.726385495,2843.86377197229,BKLA-MAS,Vrije baan_BKLA-MAS,BKLA,MAS
342,Nijkerk - Putten,Vrije baan,171048.852400515,14354.5253369227,NKK-PT,Vrije baan_NKK-PT,NKK,PT
343,Oldenzaal,PPLG,52308.00193143,3598.06210795136,ODZ,PPLG_ODZ,-,-
344,Schiphol,PPLG,97574.84642938,3944.61412491455,SHL,PPLG_SHL,-,-
345,Zoeterwoude Oost,PPLG,12679.92080717,1198.83901738334,ZTWO,PPLG_ZTWO,-,-
346,Alphen a/d Rijn,PPLG,34017.14749829,2474.79399362601,APN,PPLG_APN,-,-
347,Zoeterwoude Oost - Alphen a/d Rijn,Vrije baan,125825.93461586,12919.4749307996,ZTWO-APN,Vrije baan_ZTWO-APN,ZTWO,APN
348,Maarn Goederenemplacement,NCBG,15405.89515958,1677.56668180603,MRG_OOST,NCBG_MRG_OOST,-,-
349,Driebergen = Zeist - Maarn Goederenemplacement,Vrije baan,85494.736861995,7499.07039034098,DB-MRG,Vrije baan_DB-MRG,DB,MRG
350,Maarn Goederenemplacement - De Haar Aansl.,Vrije baan,166759.38403397,13531.8992796358,MRG-HAR,Vrije baan_MRG-HAR,MRG,HAR
351,Maarn Goederenemplacement,PPLG,32055.662307275,2771.55634094759,MRG,PPLG_MRG,-,-
352,Amersfoort Vlasakkers,NCBG,62009.503678235,4290.66516585399,AMFV,NCBG_AMFV,-,-
353,Zoeterwoude West,PPLG,17881.072732265,1722.33485616002,ZTWW,PPLG_ZTWW,-,-
354,Apeldoorn - Klarenbeek,Vrije baan,143036.96597006,14343.737752833,APD-KBK,Vrije baan_APD-KBK,APD,KBK
355,Apeldoorn,NCBG,99399.82166022,8286.50397711112,APD,NCBG_APD,-,-
356,Apeldoorn,PPLG,89293.56284278,5742.99820885844,APD,PPLG_APD,-,-
357,Goor,PPLG,32829.072869745,2998.5981468387,GO,PPLG_GO,-,-
358,Rijssen,PPLG,50089.28632234,3638.67424648211,RSN,PPLG_RSN,-,-
359,Diemen Zuid,PPLG,68391.39926638,5475.07719231497,DMNZ,PPLG_DMNZ,-,-
360,Amersfoort - Baarn,Vrije baan,136549.786924875,11579.8058558018,AMF-BRN,Vrije baan_AMF-BRN,AMF,BRN
361,Apeldoorn - Stroe,Vrije baan,432215.368610535,35947.6213906226,APD-STO,Vrije baan_APD-STO,APD,STO
362,Lochem - Goor,Vrije baan,232141.082776785,23149.6531695668,LC-GO,Vrije baan_LC-GO,LC,GO
363,Baarn,PPLG,68770.06240304,4495.21170530023,BRN,PPLG_BRN,-,-
364,Halfweg,PPLG,39868.013551095,2845.16059908688,HW,PPLG_HW,-,-
365,Amsterdam Sloterdijk,PPLG,187798.757353005,10460.9579242056,ASS,PPLG_ASS,-,-
366,Duivendrecht Aansl. West - Amsterdam Bijlmer Arena,Vrije baan,40745.444640605,3860.30386210951,DVAW-ASB,Vrije baan_DVAW-ASB,DVAW,ASB
367,Amsterdam Bijlmer ArenA,PPLG,200760.86032923,11707.9699671688,ASB,PPLG_ASB,-,-
368,Hengelo - Oldenzaal,Vrije baan,229665.56344462,19161.6461489753,HGL-ODZ,Vrije baan_HGL-ODZ,HGL,ODZ
369,Nijkerk - Amersfoort Vathorst,Vrije baan,114474.292810005,10094.9752455677,NKK-AVAT,Vrije baan_NKK-AVAT,NKK,AVAT
370,Hilversum - Blauwkapel,Vrije baan,272226.942174625,22981.7732275572,HVS-BKP,Vrije baan_HVS-BKP,HVS,BKP
371,Baarn - Hilversum,Vrije baan,129930.386468,10787.1158598915,BRN-HVS,Vrije baan_BRN-HVS,BRN,HVS
372,Nijkerk,PPLG,17510.95516653,1534.78928069894,NKK,PPLG_NKK,-,-
373,Amsterdam Muiderpoort - Watergraafsmeer,Vrije baan,11846.33512314,1950.14102393253,ASDM-WGM,Vrije baan_ASDM-WGM,ASDM,WGM
374,Schiphol - Amsterdam Riekerpolder Aansl.,Vrije baan,152535.812457345,11069.213067189,SHL-ASRA,Vrije baan_SHL-ASRA,SHL,ASRA
375,Schin op Geul - Valkenburg,Vrije baan,24308.94731468,4075.4640473022,SOG-VK,Vrije baan_SOG-VK,SOG,VK
376,Heerlen - Schin op Geul,Vrije baan,90263.902038995,15027.018437943,HRL-SOG,Vrije baan_HRL-SOG,HRL,SOG
377,Delden,PPLG,41406.417939205,3786.09021120308,DDN,PPLG_DDN,-,-
378,Leiden Centraal - Hoofddorp,Vrije baan,365397.84936551,33618.8700397625,LEDN-HFD,Vrije baan_LEDN-HFD,LEDN,HFD
379,Schiphol - Hoofddorp,Vrije baan,102218.30179376,5430.93865597268,SHL-HFD,Vrije baan_SHL-HFD,SHL,HFD
380,Keverdijk - Muiderberg Aansl.,Vrije baan,29282.584403165,2997.5109973021,KV-MBGA,Vrije baan_KV-MBGA,KV,MBGA
381,Diemen,PPLG,11700.321183615,1666.39221625755,DMN,PPLG_DMN,-,-
382,Deventer,PPLG,130381.135430725,8709.57042383473,DV,PPLG_DV,-,-
383,Hilversum,NCBG,9639.72543251,1186.59714224558,HVS,NCBG_HVS,-,-
384,Enschede,PPLG,57170.4998744,2784.4917321115,ES,PPLG_ES,-,-
385,Enschede - Enschede Grens,Vrije baan,178154.8267671,17855.5463370479,ES-ESG,Vrije baan_ES-ESG,ES,ESG
386,Laren = Almen,PPLG,21291.18186036,1861.52601652192,LR,PPLG_LR,-,-
387,Zutphen - Laren = Almen,Vrije baan,126010.625539135,12641.1142443301,ZP-LR,Vrije baan_ZP-LR,ZP,LR
388,Soest,PPLG,16852.925382145,1475.30174386517,ST,PPLG_ST,-,-
389,Zutphen - Klarenbeek,Vrije baan,141789.838762325,14219.0248307262,ZP-KBK,Vrije baan_ZP-KBK,ZP,KBK
390,Leiden Centraal,PPLG,175266.316172935,9075.70587564077,LEDN,PPLG_LEDN,-,-
391,Amersfoort,PPLG,345751.13279534,19149.0728295693,AMF,PPLG_AMF,-,-
392,Klarenbeek,PPLG,24577.666837125,2185.28818985447,KBK,PPLG_KBK,-,-
393,Zoeterwoude West - Zoeterwoude Oost,Vrije baan,86188.67719237,7198.43932723194,ZTWW-ZTWO,Vrije baan_ZTWW-ZTWO,ZTWW,ZTWO
394,Barneveld Centrum,PPLG,43884.764170895,4745.06835605759,BNC,PPLG_BNC,-,-
395,Harderwijk,PPLG,19973.93277154,1626.15849572576,HD,PPLG_HD,-,-
396,Weesp,PPLG,70346.93996485,3388.0986907673,WP,PPLG_WP,-,-
397,Oldenzaal Grens - Oldenzaal,Vrije baan,327765.89625425,27684.6189212497,ODZG-ODZ,Vrije baan_ODZG-ODZ,ODZG,ODZ
398,Amsterdam Muiderpoort - Gaasperdammerweg Aansl.,Vrije baan,37673.459673435,6215.82351354855,ASDM-GPDA,Vrije baan_ASDM-GPDA,ASDM,GPDA
399,Watergraafsmeer,NCBG,147123.124170425,6586.64617754706,WGM,NCBG_WGM,-,-
400,Amsterdam Lelylaan,PPLG,18265.376320455,1493.17982975836,ASDL,PPLG_ASDL,-,-
401,Muiderberg Aansl. - Almere Muziekwijk Overloopw.,Vrije baan,216294.68654226,17959.2717716297,MBGA-ALMMO,Vrije baan_MBGA-ALMMO,MBGA,ALMMO
402,Almelo - Hengelo,Vrije baan,325810.461685395,27238.2945962433,AML-HGL,Vrije baan_AML-HGL,AML,HGL
403,Lisse,PPLG,38122.717438315,2592.71288409669,LIS,PPLG_LIS,-,-
404,Amersfoort Vathorst,PPLG,10025.141164845,1254.00317031067,AVAT,PPLG_AVAT,-,-
405,Baarn - Soest,Vrije baan,61584.59880187,6198.60354289485,BRN-ST,Vrije baan_BRN-ST,BRN,ST
406,Diemen Zuid - Watergraafsmeer Ringbaan Aansl.,Vrije baan,17367.574340935,1829.60332746039,DMNZ-WGMRBA,Vrije baan_DMNZ-WGMRBA,DMNZ,WGMRBA
407,Diemen - Gaasperdammerweg Aansl.,Vrije baan,8146.041375345,1424.21462789088,DMN-GPDA,Vrije baan_DMN-GPDA,DMN,GPDA
408,Hoofddorp Opstelterrein,NCBG,34639.519403625,2163.45952607434,HFDO,NCBG_HFDO,-,-
409,Crailoo,PPLG,63756.78277275,5560.01191763215,CR,PPLG_CR,-,-
410,Breukelen Aansl.,PPLG,370224.99224986,30648.7266415988,BKLA,PPLG_BKLA,-,-
411,Keverdijk,PPLG,48996.25289714,4948.19611737446,KV,PPLG_KV,-,-
412,Amsterdam Bijlmer ArenA - Abcoude,Vrije baan,34644.971459945,2086.17385708867,ASB-AC,Vrije baan_ASB-AC,ASB,AC
413,Putten,PPLG,47107.10066952,3463.15472435229,PT,PPLG_PT,-,-
414,Almere Muziekwijk Overloopw.,PPLG,10703.16382639,962.824513975459,ALMMO,PPLG_ALMMO,-,-
415,Diemen Zuid - De Diem Overloopw.,Vrije baan,29853.505210645,3784.59357556125,DMNZ-DDM,Vrije baan_DMNZ-DDM,DMNZ,DDM
416,Amsterdam Lijnwerkplaats,NCBG,89155.142349645,3273.59200643131,ASDWPL,NCBG_ASDWPL,-,-
417,Raalte,PPLG,19700.54322291,1777.33464486738,RAT,PPLG_RAT,-,-
418,Haarlem,PPLG,203712.56451226,13893.1550766368,HLM,PPLG_HLM,-,-
419,Almere Centrum - Almere Oostvaarders,Vrije baan,139426.233002225,11261.2309971075,ALM-ALMO,Vrije baan_ALM-ALMO,ALM,ALMO
420,Almere Centrum,PPLG,41511.44390483,2520.16461991012,ALM,PPLG_ALM,-,-
421,Hilversum,PPLG,61633.830906205,4080.24227916444,HVS,PPLG_HVS,-,-
422,Hengelo - Enschede,Vrije baan,134167.23107847,11987.1200948261,HGL-ES,Vrije baan_HGL-ES,HGL,ES
423,Goor - Delden,Vrije baan,157093.936069055,15830.6060060238,GO-DDN,Vrije baan_GO-DDN,GO,DDN
424,Watergraafsmeer Ringbaan Aansl.,PPLG,12130.511076165,1887.22502270731,WGMRBA,PPLG_WGMRBA,-,-
425,Amsterdam Riekerpolder Aansl. - Duivendrecht Aansluiting West,Vrije baan,162920.48492932,25084.6261250919,ASRA-DVAW,Vrije baan_ASRA-DVAW,ASRA,DVAW
426,Wierden - Rijssen,Vrije baan,131272.9562836,10961.5570982455,WDN-RSN,Vrije baan_WDN-RSN,WDN,RSN
427,Amsterdam Muiderpoort - Duivendrecht,Vrije baan,174619.50144648,10976.0627968761,ASDM-DVD,Vrije baan_ASDM-DVD,ASDM,DVD
428,Nijverdal - Wierden,Vrije baan,146506.21617536,14755.0433514781,NVD-WDN,Vrije baan_NVD-WDN,NVD,WDN
429,Almelo,PPLG,76138.81641434,4037.37682778205,AML,PPLG_AML,-,-
430,Almelo Dollegoor,NCBG,32184.39945152,3620.96182245375,AMLDOL,NCBG_AMLDOL,-,-
431,Hengelo,NCBG,3231.1134392,539.239736862878,HGL_22-23,NCBG_HGL_22-23,-,-
432,Hengelo Tractieterrein,NCBG,15157.022568665,849.278415516833,HGL_Tractie,NCBG_HGL_Tractie,-,-
433,Hengelo - Delden,Vrije baan,77428.38031426,8051.73043227515,HGL-DDN,Vrije baan_HGL-DDN,HGL,DDN
434,Barneveld Aansl. - Stroe,Vrije baan,140171.046414325,12354.6737478828,BNVA-STO,Vrije baan_BNVA-STO,BNVA,STO
435,Stroe,PPLG,44429.5776753,3295.99490295091,STO,PPLG_STO,-,-
436,Amersfoort - Amersfoort Vathorst,Vrije baan,39062.307215585,3283.41144085604,AMF-AVAT,Vrije baan_AMF-AVAT,AMF,AVAT
437,Abcoude - Breukelen Aansl.,Vrije baan,43595.6539438,4919.83532727085,AC-BKLA,Vrije baan_AC-BKLA,AC,BKLA
438,Harderwijk - Putten,Vrije baan,201502.1909073,16199.1166881409,HD-PT,Vrije baan_HD-PT,HD,PT
439,Kijfhoek - Rotterdam Barendrecht Vork,Vrije baan,22639.59564393,5910.21207372589,KFH-BRDV,Vrije baan_KFH-BRDV,KFH,BRDV
440,Eindhoven - Acht,Vrije baan,87365.79800417,4641.58262368994,EHV-AT,Vrije baan_EHV-AT,EHV,AT
441,Almere Muziekwijk Overloopw. - Almere Centrum,Vrije baan,65745.29181136,5524.45211585969,ALMMO-ALM,Vrije baan_ALMMO-ALM,ALMMO,ALM
442,Amsterdam Muiderpoort,PPLG,86689.22674164,6462.8158439329,ASDM,PPLG_ASDM,-,-
443,Amsterdam Dijksgracht,NCBG,48705.895491835,2696.00571367653,DGR,NCBG_DGR,-,-
444,Gaasperdammerweg Aansl. - Watergraafsmeer Ringbaan Aansl.,Vrije baan,13165.66041424,1571.11780232275,GPDA-WGMRBA,Vrije baan_GPDA-WGMRBA,GPDA,WGMRBA
445,Betuweroute Centraal Uitwissel Punt,PPLG,57822.965850375,4650.34613275939,BRCUP,PPLG_BRCUP,*,-
446,Betuweroute Echteld - Betuweroute Valburg,Vrije baan,43666.994168625,3661.25679303726,BROCH-BRVAL,Vrije baan_BROCH-BRVAL,BROCH,BRVAL
447,Nunspeet,PPLG,30593.20378047,2292.74873499991,NS,PPLG_NS,-,-
448,Amsterdam Erasmusgracht - Amsterdam Singelgracht Aansl.,Vrije baan,92625.64650316,7069.55444830735,AEG-SGRA,Vrije baan_AEG-SGRA,AEG,ASS
449,Halfweg - Amsterdam Singelgracht Aansl.,Vrije baan,180880.66127599,15934.6477326477,HW-SGRA,Vrije baan_HW-SGRA,HW,SGRA
450,Betuweroute Meteren - Betuweroute Echteld,Vrije baan,29435.09077372,2481.91003375496,BRMET-BROCH,Vrije baan_BRMET-BROCH,BRMET,BROCH
451,Betuweroute Meteren,PPLG,237115.470566095,17989.4020333208,BRMET,PPLG_BRMET,*,-
452,Amsterdam Muiderpoort - Diemen,Vrije baan,16337.995524265,3366.28526734606,ASDM-DMN,Vrije baan_ASDM-DMN,ASDM,DMN
453,De Diem Overloopw.,PPLG,16099.081622165,1381.72651867374,DDM,PPLG_DDM,-,-
454,Amsterdam Erasmusgracht = Aansl.,PPLG,44222.17679677,3124.96038867764,AEG,PPLG_AEG,-,-
455,Amsterdam Centraal,PPLG,148413.06753842,6114.07780605468,ASD,PPLG_ASD,-,-
456,Amsterdam Centraal,NCBG,4655.849746145,686.217481085112,ASD,NCBG_ASD,-,-
457,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente,Vrije baan,39874.88954385,4027.55037483409,AML-AMLBP,Vrije baan_AML-AMLBP,AML,AMLBP
458,Almelo Racc. Bedrijvenpark N.W. Twente,PPLG,1800.4946301,216.93455703524,AMLBP,PPLG_AMLBP,-,-
459,Weesp - Muiderberg Aansl.,Vrije baan,51957.242097735,4467.38632842622,WP-MBGA,Vrije baan_WP-MBGA,WP,MBGA
460,Deventer - Rijssen,Vrije baan,545148.875408525,45321.5526780124,DV-RSN,Vrije baan_DV-RSN,DV,RSN
461,Santpoort Noord - Beverwijk,Vrije baan,39672.39142183,2986.16273531402,SPTN-BV,Vrije baan_SPTN-BV,SPTN,BV
462,Zaandam,NCBG,30119.179900215,2428.56399708838,ZD,NCBG_ZD,-,-
463,Zaandam,PPLG,102389.161135285,5603.53037051853,ZD,PPLG_ZD,-,-
464,Nijverdal,PPLG,63227.43964626,5443.44247689846,NVD,PPLG_NVD,-,-
465,Hemtunnel Aansl. - Amsterdam Sloterdijk,Vrije baan,58471.12832162,3978.31156234592,HMTA-ASS,Vrije baan_HMTA-ASS,HMTA,ASS
466,Raalte - Nijverdal,Vrije baan,220256.38471796,22065.7449984348,RAT-NVD,Vrije baan_RAT-NVD,RAT,NVD
