Case code;Gem code;Gem Naam;Landcode;Periode;Jaar;Klant naam;Poststuk inhoud;Beleidskader;Soort subsidie;Klant kvk;Bedrag aanvraag;Toegekend bedrag
15SUB0292;0355;Zeist;NLD;2016;2016;Het Beauforthuis;transitie Beauforthuis concertzaal naar Beauforthuis Cultuurcentrum ;Cultuur;E. Overige incidentele subsidies;41183273;€ 0,00;€ 75.000,00
15SUB0293;0355;Zeist;NLD;2016;2016;Muz.Ver. Voorwaarts;Aanvraag subsidie incidentele activiteiten kunst en cultuur;Cultuur;D. Incidentele subsidie beleidsregels;40477846;€ 2.000,00;€ 1.000,00
15SUB0294;0355;Zeist;NLD;2016;;Netwerk Gewoon Samen;jongerenvrijwilligersnetwerk 2016;Welzijn en zorg;E. Overige incidentele subsidies;0;€ 5.000,00;€ 0,00
15SUB0295;0355;Zeist;NLD;2016;2016;Muziekvereniging Dr.Engelhard;amateurkunstbeoefening 2016;Cultuur;C. Waarderingssubsidie;40476969;€ 0,00;€ 3.680,50
15SUB0296;0355;Zeist;NLD;2016;2016;Zeister Mannenkoor;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40476849;€ 0,00;€ 697,50
15SUB0297;0355;Zeist;NLD;2016;2016;Millenium Mannenkoor;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30151702;€ 0,00;€ 697,50
15SUB0298;0355;Zeist;NLD;2016;2016;V.V. Jonathan ;tegemoetkoming loonkosten dhr. E.M. el Azahaf 2016;Sport en recreatie;B. Prestatiesubsidie;40478673;€ 17.090,00;€ 16.971,00
15SUB0300;0355;Zeist;NLD;2016;;Stichting Cultuur Zeist ;on stage april 2016;Cultuur;D. Incidentele subsidie beleidsregels;30171959;€ 1.500,00;€ 0,00
15SUB0301;0355;Zeist;NLD;2016;;Het Sticht ;schakelklas 2016;Onderwijs;F. Specifieke regelingen;41177647;€ 0,00;€ 0,00
15SUB0304;0355;Zeist;NLD;2016;;WereldKidz ;verlenging schakelklassen in 2016;Onderwijs;F. Specifieke regelingen;30200523;€ 0,00;€ 0,00
16SUB0002;0355;Zeist;NLD;2016;2016;S.B.V. Kindervreugd;Cursus BHV 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40477384;€ 1.214,00;€ 1.050,00
16SUB0003;0355;Zeist;NLD;2016;2016;Sport Dojo Otoshi Zeist;3e Zeister Judotoernooi op 25 juni 2016;Sport en recreatie;D. Incidentele subsidie beleidsregels;55575668;€ 1.000,00;€ 1.000,00
16SUB0004;0355;Zeist;NLD;2016;2016;Stichting Componist;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;41185220;€ 500,00;€ 500,00
16SUB0005;0355;Zeist;NLD;2016;2016;WereldKidz;schakelklas 2016;Onderwijs;F. Specifieke regelingen;30200523;€ 0,00;€ 70.000,00
16SUB0006;0355;Zeist;NLD;2016;2016;Stichting De Kameel;Subsidieaanvraag 2016;Welzijn en zorg;B. Prestatiesubsidie;0;€ 14.616,00;€ 14.616,00
16SUB0007;0355;Zeist;NLD;2016;2016;Youke Sterke Jeugd;observatie en diagnostiekgroep de Regenboog 2016;Welzijn en zorg;E. Overige incidentele subsidies;30178730;€ 48.168,00;€ 48.168,00
16SUB0008;0355;Zeist;NLD;2016;2016;S.V. Phoenix;jeugsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 9.959,92
16SUB0009;0355;Zeist;NLD;2016;2016;Reinaerde;De Regenboog 2016;Welzijn en zorg;E. Overige incidentele subsidies;30170001;€ 23.222,70;€ 23.222,70
16SUB0010;0355;Zeist;NLD;2016;2016;Stichting Platform Centrummanagem.Zeist;activiteiten in het Centrum van Zeist 2016;Economische zaken;A. Budgetsubsidie;30265945;€ 200.000,00;€ 172.000,00
16SUB0011;0355;Zeist;NLD;2016;2016;Stichting Vrouwen in Zeist;feestelijke opening nieuwe stichting februari 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;0;€ 2.143,65;€ 1.356,00
16SUB0012;0355;Zeist;NLD;2016;2016;Vereniging het Socrateskoor ;dubbelconcert op 9 en 10 april 2016;Cultuur;D. Incidentele subsidie beleidsregels;30216336;€ 800,00;€ 800,00
16SUB0013;0355;Zeist;NLD;2016;2016;Zwemclub Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.895,36
16SUB0014;0355;Zeist;NLD;2016;2016;Afghaanse stichting Zeist ;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;30278651;€ 0,00;€ 500,00
16SUB0015;0355;Zeist;NLD;2016;2016;Afghaanse stichting Zeist ;diverse ctiviteiten 2016;Welzijn en zorg;E. Overige incidentele subsidies;30278651;€ 1.805,00;€ 605,00
16SUB0016;0355;Zeist;NLD;2016;2016;Stichting Milieuzorg Zeist e.o.;aanvraag 2016 t/m 2018;Milieu;E. Overige incidentele subsidies;0;€ 3.000,00;€ 3.000,00
16SUB0019;0355;Zeist;NLD;2016;;Hageman-Boog;jubileum traditioneel oranjeconcert 27 april 2016;Cultuur;D. Incidentele subsidie beleidsregels;0;€ 555,00;€ 0,00
16SUB0020;0355;Zeist;NLD;2016;2016;Tennisvereniging Griffensteijn;Jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 3.258,03
16SUB0021;0355;Zeist;NLD;2016;2016;Zeister tennisclub Shot;Jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 5.215,33
16SUB0022;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist;Cultuureducatie met Kwaliteit 2016;Cultuur;E. Overige incidentele subsidies;41177820;€ 15.000,00;€ 15.000,00
16SUB0023;0355;Zeist;NLD;2016;2016;Atletiekvereniging Fit;Jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 2.874,01
16SUB0024;0355;Zeist;NLD;2016;2016;Schaakclub Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 136,27
16SUB0025;0355;Zeist;NLD;2016;2016;Euritmie-Atelier J. van Lelieveld Evritm;Dansvoorstellingen met verteller 2016;Cultuur;D. Incidentele subsidie beleidsregels;0;€ 1.500,00;€ 750,00
16SUB0026;0355;Zeist;NLD;2016;2016;ME van Es;KSS gymnastiek leider 3 bij MARS;Welzijn en zorg;D. Incidentele subsidie beleidsregels;0;€ 961,50;€ 350,00
16SUB0027;0355;Zeist;NLD;2016;2016;S.V. Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.350,29
16SUB0028;0355;Zeist;NLD;2016;2016;BC Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 545,07
16SUB0029;0355;Zeist;NLD;2016;2016;Zeister Sportvereniging Schaerweijde;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 15.249,59
16SUB0030;0355;Zeist;NLD;2016;2016;Zeister Sportvereniging Schaerweijde;Golf Vitaal 2016;Sport en recreatie;D. Incidentele subsidie beleidsregels;0;€ 600,00;€ 600,00
16SUB0031;0355;Zeist;NLD;2016;2016;Stichting Leerkansen Zeist;toekenning eenmalige startsubsidie;Economische zaken;E. Overige incidentele subsidies;0;€ 24.000,00;€ 20.000,00
16SUB0032;0355;Zeist;NLD;2016;;Korfbalvereniging RDZ;ondersteuning 75 jarig jubileum;Sport en recreatie;D. Incidentele subsidie beleidsregels;40476463;€ 0,00;€ 0,00
16SUB0033;0355;Zeist;NLD;2016;2016;Volleybalvereniging Cito;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.028,20
16SUB0034;0355;Zeist;NLD;2016;2016;ZGV Hygiea;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 4.893,25
16SUB0035;0355;Zeist;NLD;2016;;Volleybalvereniging Cito;topvolleybal 2016;Sport en recreatie;D. Incidentele subsidie beleidsregels;0;€ 1.000,00;€ 0,00
16SUB0036;0355;Zeist;NLD;2016;2016;Zeister Sportvereniging Schaerweijde;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 718,50
16SUB0037;0355;Zeist;NLD;2016;2016;Honk- softbalvereniging Phoenix;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 470,74
16SUB0038;0355;Zeist;NLD;2016;2016;Sticht. scholen v. Christ.Basis Onderw.;schakelklassen 2016;Onderwijs;F. Specifieke regelingen;0;€ 31.500,00;€ 23.333,00
16SUB0039;0355;Zeist;NLD;2016;2016;Sport Dojo Otoshi Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;55575668;€ 0,00;€ 3.753,55
16SUB0040;0355;Zeist;NLD;2016;2016;Chr. Gymnastiekver MARS;spec. lesuur voor 6-8 kinderen met een ontw.sachterstand;Sport en recreatie;E. Overige incidentele subsidies;40479130;€ 1.182,00;€ 1.000,00
16SUB0041;0355;Zeist;NLD;2016;2016;Stichting Abrona ;Op eigen kracht en samen sterk!;Welzijn en zorg;E. Overige incidentele subsidies;41265769;€ 60.000,00;€ 60.000,00
16SUB0042;0355;Zeist;NLD;2016;2016;Zeister Kamerkoor ;eenmalige subsidie concerten van het Zeister Kamerkoor;Cultuur;D. Incidentele subsidie beleidsregels;40482910;€ 1.500,00;€ 500,00
16SUB0043;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist ;Oranjeconcert 27 april 2016;Cultuur;D. Incidentele subsidie beleidsregels;41177820;€ 500,00;€ 500,00
16SUB0044;0355;Zeist;NLD;2016;;Stichting Zeister Muziekschool;Town Hall Party 17 juni 2016;Cultuur;D. Incidentele subsidie beleidsregels;41178335;€ 1.500,00;€ 0,00
16SUB0045;0355;Zeist;NLD;2016;;Millenium Mannenkoor ;amateurkunstsubsidie;Cultuur;C. Waarderingssubsidie;30151702;€ 0,00;€ 0,00
16SUB0046;0355;Zeist;NLD;2016;;Stichting Wolkentheater;Sinterklaasfeest AZC 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;0;€ 1.000,00;€ 0,00
16SUB0047;0355;Zeist;NLD;2016;2016;Dolderse Sportclub D.O.S.C. Algemeen;Jeugdsportsubsidie 2016 schaken;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 371,64
16SUB0048;0355;Zeist;NLD;2016;2016;Dolderse Sportclub D.O.S.C. Algemeen;Jeugdsportsubsidie 2016 Voetbal;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 6.912,48
16SUB0049;0355;Zeist;NLD;2016;2016;Dolderse Sportclub D.O.S.C. Algemeen;Jeugdsportsubsidie 2016 Gymnastiek;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.077,75
16SUB0050;0355;Zeist;NLD;2016;2016;Club de Petanque les Cailloux;Jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 123,88
16SUB0051;0355;Zeist;NLD;2016;2016;Dolderse Sportclub D.O.S.C. Algemeen;Jeugdsportsubsidie 2016 volleybal;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 260,15
16SUB0052;0355;Zeist;NLD;2016;2016;Dolderse Sportclub D.O.S.C. Algemeen;Jeugdsportsubsidie 2016 badminton;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 99,10
16SUB0053;0355;Zeist;NLD;2016;2016;S.H.S. Geronimo;opleiding handboogtrainer 2;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40479086;€ 250,00;€ 250,00
16SUB0054;0355;Zeist;NLD;2016;2016;V.V. Jonathan;Jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;40478673;€ 0,00;€ 13.341,84
16SUB0055;0355;Zeist;NLD;2016;2016;S.V. Austerlitz sectie voetbal;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 483,13
16SUB0056;0355;Zeist;NLD;2016;2016;S.V. Austerlitz sectie tennis;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 495,52
16SUB0058;0355;Zeist;NLD;2016;;Stichting Scouting Rambonnet;subsidie 2017;Welzijn en zorg;C. Waarderingssubsidie;41177682;€ 0,00;€ 0,00
16SUB0062;0355;Zeist;NLD;2016;2016;Tafeltennisvereniging Z.T.T.V.;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 136,27
16SUB0063;0355;Zeist;NLD;2016;2016;VV FZO;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;30066338;€ 0,00;€ 1.412,23
16SUB0064;0355;Zeist;NLD;2016;2016;Chr. Gymnastiekver MARS;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;40479130;€ 0,00;€ 1.783,87
16SUB0065;0355;Zeist;NLD;2016;2016;Basketball vereniging Zeist BZ 72;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 966,26
16SUB0066;0355;Zeist;NLD;2016;2016;Stichting MeanderOmnium;Hulpkaart, meedoen in Zeist-Noord 2016;Welzijn en zorg;E. Overige incidentele subsidies;30216524;€ 14.235,00;€ 14.235,00
16SUB0067;0355;Zeist;NLD;2016;;Zeister Mannenkoor;Investeringssubsidie nieuwe koorkleding in 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40476849;€ 0,00;€ 0,00
16SUB0068;0355;Zeist;NLD;2016;2016;Korfbalvereniging RDZ;jeugdsportsubsidie2016;Sport en recreatie;C. Waarderingssubsidie;40476463;€ 0,00;€ 1.015,81
16SUB0069;0355;Zeist;NLD;2016;2016;Tennisvereniging Bosch en Duin;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.523,72
16SUB0070;0355;Zeist;NLD;2016;2016;Schaats- en Inline vereniging Zeist;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;40478458;€ 0,00;€ 1.882,97
16SUB0071;0355;Zeist;NLD;2016;2016;Stichting Lobbus;kindervakantiespektakel Lobbus 2016;Sport en recreatie;B. Prestatiesubsidie;0;€ 29.000,00;€ 21.759,25
16SUB0073;0355;Zeist;NLD;2016;2016;S.V.Arma;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 1.461,78
16SUB0074;0355;Zeist;NLD;2016;2016;St. Theatergroep Demasqué;investeringssubsidie stofzuiger en fotolampenset;Welzijn en zorg;D. Incidentele subsidie beleidsregels;30148484;€ 440,00;€ 152,98
16SUB0076;0355;Zeist;NLD;2016;2016;Stichting Literaire Activiteiten Zeist;stadsdichter 2016-2017;Cultuur;D. Incidentele subsidie beleidsregels;30193492;€ 1.500,00;€ 1.500,00
16SUB0077;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist ;de uitv. van  Kunst, Kennis en Kansen en wijkger. Act. 2016;Cultuur;E. Overige incidentele subsidies;41177820;€ 137.333,00;€ 40.500,00
16SUB0078;0355;Zeist;NLD;2016;2016;Z.S.C. Patria A.Helsdingen;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;40476028;€ 0,00;€ 247,76
16SUB0079;0355;Zeist;NLD;2016;2016;Stichting Schuldhulpmaatje Zeist;14 schuldhulpmaatjes in 2016;Welzijn en zorg;E. Overige incidentele subsidies;0;€ 10.000,00;€ 10.000,00
16SUB0080;0355;Zeist;NLD;2016;2016;S.V. Saestum;jeugdsportsubsidie 2016;Sport en recreatie;C. Waarderingssubsidie;0;€ 0,00;€ 5.227,72
16SUB0083;0355;Zeist;NLD;2016;2016;Stichting Balans;"""Come together, let's make music"" 2016";Cultuur;E. Overige incidentele subsidies;0;€ 1.000,00;€ 1.000,00
16SUB0089;0355;Zeist;NLD;2016;;hervormde Vrouwen Dienst Pniel;bezoeken en hand- en spandiensten 75+ ouderen in 2016;Welzijn en zorg;C. Waarderingssubsidie;0;€ 0,00;€ 0,00
16SUB0090;0355;Zeist;NLD;2016;2016;Fanfarecorps Erica;Promsconcerten 2016;Cultuur;D. Incidentele subsidie beleidsregels;40477868;€ 500,00;€ 500,00
16SUB0099;0355;Zeist;NLD;2016;2016;Stichting Cultuur Zeist ;vrijwilligersavond 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;30171959;€ 1.300,00;€ 1.000,00
16SUB0102;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist ;MUZEIST vleugelproject 2016;Cultuur;D. Incidentele subsidie beleidsregels;41177820;€ 500,00;€ 500,00
16SUB0103;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist ;investeringssubsidie vleugelproject 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;41177820;€ 2.500,00;€ 2.500,00
16SUB0106;0355;Zeist;NLD;2016;2016;Atelier Totem;dagbestedingsactiviteiten in 2016;Welzijn en zorg;E. Overige incidentele subsidies;51671719;€ 30.000,00;€ 30.000,00
16SUB0111;0355;Zeist;NLD;2016;2016;V.V. Jonathan ; door KNVB trainen/opleiden van 3 vrijw. tot TC3 jeugdtrainer;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40478673;€ 2.848,00;€ 1.050,00
16SUB0113;0355;Zeist;NLD;2016;;V.V. Jonathan;investeringssubsidie 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40478673;€ 2.600,00;€ 0,00
16SUB0115;0355;Zeist;NLD;2016;2016;Kwintes Regiokantoor;een creatieve cursus tekenen en schilderen ism het Kunstenhuis;Welzijn en zorg;E. Overige incidentele subsidies;30211012;€ 16.264,52;€ 16.264,52
16SUB0118;0355;Zeist;NLD;2016;2016;Muziekvereniging Dr.Engelhard ;investeringssubsidie drumstel 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40476969;€ 833,00;€ 1.036,83
16SUB0121;0355;Zeist;NLD;2016;2018;Stichting Energie Zeist;project verduurzaming bestaande woningbouw t/m 2018;Fysieke leefomgeving;E. Overige incidentele subsidies;65959523;€ 300.000,00;€ 300.000,00
16SUB0122;0355;Zeist;NLD;2016;;Stichting Groen Valckenbosch;activiteiten 2016;;;30229848;€ 0,00;€ 0,00
16SUB0126;0355;Zeist;NLD;2016;;Penn.mr.Wijkgemeente De Bron;activiteiten kunst en cultuur september 2016;Cultuur;D. Incidentele subsidie beleidsregels;0;€ 1.500,00;€ 0,00
16SUB0132;0355;Zeist;NLD;2016;;Stichting MSIVO;organiseren voetbaltoernooi op basisschool De Sluis in 2016;Sport en recreatie;D. Incidentele subsidie beleidsregels;30185938;€ 1.425,00;€ 0,00
16SUB0134;0355;Zeist;NLD;2016;2016;Stichting Tolerance Vluchtelingen Zeist;aanvraag subsidie 2016 voor activiteiten vluchtelingen;Welzijn en zorg;E. Overige incidentele subsidies;65041739;€ 500,00;€ 500,00
16SUB0135;0355;Zeist;NLD;2016;2016;Zeloo Sports B.V. Strongher;Strongher festival 2016;Economische zaken;E. Overige incidentele subsidies;17228825;€ 1.815,00;€ 1.815,00
16SUB0164;0355;Zeist;NLD;2016;;Stichting Bigband Zeist;Bestuurskosten en opstartkosten 2016;Cultuur;E. Overige incidentele subsidies;62150367;€ 1.500,00;€ 0,00
16SUB0176;0355;Zeist;NLD;2016;2016;Virtus Praktijk Rouw/Verliesbegeleiding;wereldlichtjesdag 2016;Welzijn en zorg;E. Overige incidentele subsidies;0;€ 500,00;€ 500,00
16SUB0186;0355;Zeist;NLD;2016;2016;Stichting Service Rotaryclub;autunno concert op 4 november;Cultuur;D. Incidentele subsidie beleidsregels;0;€ 1.986,00;€ 1.250,00
16SUB0188;0355;Zeist;NLD;2016;2016;DE LOODS ZORG B.V.;activiteiten 2016-2017;Welzijn en zorg;E. Overige incidentele subsidies;64763013;€ 30.000,00;€ 30.000,00
16SUB0190;0355;Zeist;NLD;2016;;Stichting Be Aware;voorlichtingsactiviteiten schooljaar 2016 en 2017;Welzijn en zorg;B. Prestatiesubsidie;557413471;€ 10.850,00;€ 0,00
16SUB0192;0355;Zeist;NLD;2016;2016;Happy 2 serve u;Slot van Sinterklaas 2016;Sport en recreatie;E. Overige incidentele subsidies;65800931;€ 10.000,00;€ 10.000,00
16SUB0195;0355;Zeist;NLD;2016;;Volleybalvereniging Cito;het opstarten van een volleybalspeeltuin voor kinderen van 4-6 jaar;Sport en recreatie;D. Incidentele subsidie beleidsregels;0;€ 550,00;€ 550,00
