FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
knooppunt__triangle__66.2492,9593,2671,P1.2,Knooppunt (triangle),A58, ,De Stok,A17,9593, ,951,937,937,953, ,-1,1,0,0,1, ,2713,3352,7700,9594,9592,0,1,1,0, , ,0,0,58,577,,POINT (88642.95800000057 393881.02650000155)
knooppunt__triangle__66.2503,9607,2682,P1.2,Knooppunt (triangle),A58, ,Princeville,A16,9607, ,726,708,712,714, ,-1,0,1,1,0, ,2601,3352,7596,0,9663,0,1,1,0, , ,0,0,58,577,,POINT (109118.45279999822 399169.2622999996)
knooppunt__triangle__66.2504,9615,2683,P1.2,Knooppunt (triangle),A58, ,Galder,A16,9615, ,622,618,618,633, ,-1,1,0,0,1, ,2601,3354,7591,21856,0,0,1,1,0, , ,0,0,58,577,,POINT (110295.16420000046 393440.51520000026)
knooppunt__triangle__66.2508,9621,2687,P1.2,Knooppunt (triangle),A58, ,Sint Annabosch,A27,9621, ,558,549,556,570, ,-1,1,1,1,1, ,2601,3354,8290,9622,9620,0,1,1,0, , ,0,0,58,577,,POINT (116594.4261999987 396023.41800000146)
knooppunt__triangle__66.2521,9639,2700,P1.2,Knooppunt (triangle),A58, ,De Baars,A65,9639, ,364,330,334,366, ,-1,1,1,1,1, ,2636,3354,9980,9640,9638,0,1,1,0, , ,0,0,58,577,,POINT (136716.77490000054 395761.1853)
knooppunt__triangle__66.2531,9655,2710,P1.2,Knooppunt (triangle),A58, ,Batadorp,A2,9655, ,134,116,128,134, ,-1,1,1,1,1, ,2606,3355,7925,0,21875,0,1,1,0, , ,0,0,58,578,,POINT (156034.55950000137 387993.11780000106)
knooppunt__triangle__66.2533,9658,2712,P1.2,Knooppunt (triangle),A50, ,Ekkersweijer,A2,9658, ,933,955,952,931, ,1,1,1,1,1, ,2606,3349,7929,9659,0,0,1,1,0, , ,0,0,50,578,,POINT (157274.33469999954 388590.0593000017)
knooppunt__triangle__66.2553,9747,2732,P1.2,Knooppunt (triangle),N59, ,Hellegatsplein,A29,9747, ,498,512,510,495, ,1,0,0,1,1, ,2491,3387,8670,0,9748,0,1,1,0, , ,0,0,59,509,,POINT (86460.65100000054 412523.2318999991)
knooppunt__triangle__66.2556,9754,2735,P1.2,Knooppunt (triangle),A59, ,Sabina,A29/A4,9754, ,570,575,576,564, ,1,1,1,1,1, ,2728,3366,22139,9755,0,0,1,1,0, , ,0,0,59,577,,POINT (88017.63500000164 408351.9871000014)
knooppunt__triangle__66.2561,9761,2740,P1.2,Knooppunt (triangle),A59, ,Noordhoek,A17,9761, ,652,669,662,655, ,1,0,1,1,0, ,2728,3366,7714,0,9760,0,1,1,0, , ,0,0,59,577,,POINT (96501.14180000126 405492.8090999983)
knooppunt__triangle__66.2564,9780,2743,P1.2,Knooppunt (triangle),A59, ,Zonzeel,A16,9780, ,886,892,891,881, ,1,1,0,0,1, ,2728,3374,7601,9779,0,0,1,1,0, , ,0,0,59,577,,POINT (106877.89420000091 406500.92540000007)
knooppunt__triangle__66.2595,9820,2774,P1.2,Knooppunt (triangle),A59, ,Empel,A2,9820, ,1343,1356,1344,1344, ,1,0,1,1,0, ,2615,3374,21886,0,9819,0,1,1,0, , ,0,0,59,578,,POINT (150707.0267000012 414996.2307000011)
knooppunt__triangle__66.2597,9822,2776,P1.2,Knooppunt (triangle),A59, ,Hintham,A2,9822, ,1402,1402,1402,1397, ,1,1,0,0,1, ,2615,3375,7949,9824,0,0,1,1,0, , ,0,0,59,578,,POINT (152581.22320000082 412271.6035999991)
knooppunt__triangle__66.2682,22139,7346,P1.2,Knooppunt (triangle),A4, ,Sabina,A29/A59,22139, ,1046,1032,1031,1041, ,-1,1,1,1,1, ,2728,3290,8665,0,22150,0,1,1,0, , ,0,0,4,577,,POINT (88012.97980000079 408350.7686999999)
knooppunt__triangle__66.3502,12667,4088,P1.2,Knooppunt (triangle),N281, ,Ten Esschen,A76,12667, ,317,324,324,317, ,1,0,1,1,0, ,2665,4270,10425,0,12662,0,1,1,0, , ,0,0,0,0,,POINT (192690.22890000045 324271.2729999982)
knooppunt__triangle__66.4519,14981,5117,P1.2,Knooppunt (triangle),N370, ,Boterdiep,N46,14981, ,568,573,571,571, ,1,1,1,1,1, ,2205,6330,15905,0,22511,0,1,1,0, , ,0,0,0,0,,POINT (234185.53440000117 585431.6099000014)
knooppunt__triangle__66.4896,15905,5496,P1.2,Knooppunt (triangle),N46, ,Boterdiep,N370,15905, ,85,88,88,85, ,1,1,1,1,1, ,2205,5386,14981,22510,22509,0,1,1,0, , ,0,0,0,0,,POINT (234199.00290000066 585475.992899999)
knooppunt__triangle__66.5278,17908,5892,P1.2,Knooppunt (triangle),N702, ,Gooimeer,A6,17908, ,2,2,4,3, ,1,1,0,0,1, ,2212,5610,9940,17906,0,0,1,1,0, , ,0,0,0,0,,POINT (140634.5775000006 483922.6587000005)
knooppunt__triangle__66.5928,22279,7462,P1.2,Knooppunt (triangle),A208, ,IJmuiden,A22,22279, ,84,92,80,80, ,1,0,1,1,0, ,2462,3141,22281,0,22278,0,1,1,0, , ,0,0,708,409,,POINT (105443.5207999982 496257.0163999982)
knooppunt__triangle__66.5929,22281,7463,P1.2,Knooppunt (triangle),A22, ,IJmuiden,A208,22281, ,111,111,111,111, ,1,1,0,0,1, ,2462,3463,22279,22282,8232,0,1,1,0, , ,0,0,22,409,,POINT (105383.58240000159 496548.0245000012)
knooppunt__triangle__66.6005,19646,6491,P1.2,Knooppunt (triangle),A5, ,De Hoek,A4,19646, ,10,10,15,5, ,1,1,0,0,1, ,966,6338,9240,19648,0,0,1,1,0, , ,0,0,5,421,,POINT (110232.5412000008 478424.4957000017)
knooppunt__triangle__66.6386,21532,6873,P1.2,Knooppunt (triangle),N62, ,Drie Klauwen,N254,21532, ,353,361,359,352, ,1,1,1,1,1, ,2570,4020,21536,21533,21531,0,1,1,0, , ,0,0,0,0,,POINT (40600.648699998856 386644.8465999998)
knooppunt__triangle__66.6390,21536,6877,P1.2,Knooppunt (triangle),N254, ,Drie Klauwen,N62,21536, ,210,201,210,211, ,-1,0,1,1,0, ,2570,4030,21532,0,21535,0,1,1,0, , ,0,0,0,0,,POINT (40598.710400000215 386647.30490000173)
knooppunt__triangle__66.6425,21585,6912,P1.2,Knooppunt (triangle),N62, ,Stelleplas,A58,21585, ,401,411,411,401, ,1,0,1,1,0, ,2571,4020,9553,0,22325,0,1,1,0, , ,0,0,0,0,,POINT (44453.36730000004 390001.00780000165)
knooppunt__triangle__66.6541,21739,7030,P1.2,Knooppunt (triangle),A73, ,Het Vonderen,A2,21739, ,52,52,47,47, ,1,1,0,0,1, ,2659,3410,21740,8041,0,0,1,1,0, , ,0,0,73,550,,POINT (189597.24309999868 348186.1576000005)
knooppunt__triangle__66.6542,21740,7031,P1.2,Knooppunt (triangle),A2, ,Het Vonderen,A73,21740, ,2217,2217,2222,2222, ,-1,0,1,1,0, ,2659,3102,21739,7879,8040,0,1,1,0, , ,0,0,2,550,,POINT (189659.38419999927 348197.68360000104)
knooppunt__triangle__66.6602,21826,7091,P1.2,Knooppunt (triangle),N46, ,Euvelgunne,N7,21826, ,36,39,39,36, ,1,1,1,1,1, ,2205,5386,21828,15909,0,0,1,1,0, , ,0,0,46,712,,POINT (237235.63870000094 581882.0333000012)
knooppunt__triangle__66.6604,21828,7093,P1.2,Knooppunt (triangle),N7, ,Euvelgunne,N46,21828, ,2009,2018,2040,2034, ,1,1,1,1,1, ,2205,3412,21826,22501,22500,0,1,1,0, , ,0,0,7,712,,POINT (237242.63610000163 581848.1149999984)
knooppunt__triangle__66.6649,21886,7137,P1.2,Knooppunt (triangle),A2 hrb,A2 Hoofdrijbaan 's-Hertogen,Empel,A2,21886, ,1109,1109,1111,1111, ,-1,0,1,1,0, ,2615,3115,7954,0,21885,0,1,1,0, , ,0,0,2,578,,POINT (150536.8284999989 415149.96979999915)
knooppunt__triangle__66.6673,21923,7161,P1.2,Knooppunt (triangle),A58, ,Arnestein,N57,21923, ,1670,1664,1660,1668, ,-1,1,1,1,1, ,2577,3351,21928,21925,21924,0,1,1,0, , ,0,0,58,508,,POINT (34446.5438000001 389457.28229999915)
knooppunt__triangle__66.6678,21928,7166,P1.2,Knooppunt (triangle),N57, ,Arnestein,A58,21928, ,831,827,828,836, ,-1,1,0,0,1, ,2577,5409,21923,21927,0,0,1,1,0, , ,0,0,57,508,,POINT (34481.75899999961 389359.3354000002)
knooppunt__triangle__66.6683,21933,7171,P1.2,Knooppunt (triangle),A73, ,Tiglia,A74,21933, ,398,398,399,399, ,1,1,0,0,1, ,2692,3410,21935,21934,21758,0,1,1,0, , ,0,0,73,550,,POINT (208684.14979999885 373303.6405999996)
knooppunt__triangle__66.6685,21935,7173,P1.2,Knooppunt (triangle),A74, ,Tiglia,A73,21935, ,1017,1017,1016,1016, ,-1,1,0,0,1, ,2692,6501,21933,21936,0,0,1,1,0, , ,0,0,74,550,,POINT (208676.84930000082 373367.1473999992)
knooppunt__triangle__66.6724,21978,7212,P1.2,Knooppunt (triangle),A10, ,Westrandweg,A5,21978, ,278,278,278,278, ,1,1,0,0,1, ,2415,3014,21979,7217,7209,0,1,1,0, , ,0,0,10,421,,POINT (118130.40509999916 490105.0711000003)
knooppunt__triangle__66.6725,21979,7213,P1.2,Knooppunt (triangle),A5,Westrandweg,Westrandweg,A10,21979, ,190,190,193,193, ,1,0,1,1,0, ,2415,6338,21978,0,19655,0,1,1,0, , ,0,0,5,421,,POINT (118305.48930000141 490371.14829999954)
knooppunt__triangle__66.6794,22375,7545,P1.2,Knooppunt (triangle),N2, ,Kruisdonk,A2/A79,22375, ,2540,2536,2538,2538, ,-1,0,1,1,0, ,2674,3121,7854,0,22391,0,1,1,0, , ,0,0,2,550,,POINT (179059.76099999994 319997.1741000004)
