FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.1015,2029,2012-11-01T00:00:00,L,9, ,144,B,,POINT (103049.23690000176 442397.39020000026)
kilometermarkeringen.1016,2029,2012-11-01T00:00:00,R,11, ,2130,B,,POINT (103964.69079999998 440795.0175999999)
kilometermarkeringen.1017,2029,2012-11-01T00:00:00,R,14, ,5214,B,,POINT (102269.43510000035 438723.0111999996)
kilometermarkeringen.1018,2029,2012-11-01T00:00:00,L,16, ,7249,B,,POINT (100858.89079999924 437849.1656000018)
kilometermarkeringen.1019,2032,2012-11-01T00:00:00,L,5, ,321,B,,POINT (105989.67210000008 444498.4880999997)
kilometermarkeringen.1020,2431,2012-11-01T00:00:00,R,22, ,754,O,,POINT (120825.23649999872 490358.4118999988)
kilometermarkeringen.1021,2718,2012-11-01T00:00:00,R,251, ,109,B,,POINT (117375.45010000095 414030.79300000146)
kilometermarkeringen.1022,2725,2012-11-01T00:00:00,R,252, ,152,B,,POINT (116582.05519999936 413831.1239)
kilometermarkeringen.1023,2739,2012-11-01T00:00:00,R,135, ,1902,B,,POINT (201450.9710999988 396696.9637000002)
kilometermarkeringen.1024,2756,2018-03-01T00:00:00,R,103, ,1169,B,,POINT (205825.19159999862 372367.5482000001)
kilometermarkeringen.1025,2756,2018-03-01T00:00:00,R,105, ,3168,B,,POINT (207176.80649999902 373781.04560000077)
kilometermarkeringen.1026,2756,2018-03-01T00:00:00,R,107, ,5182,O,,POINT (208490.57829999924 375248.0555000007)
kilometermarkeringen.1027,2756,2018-03-01T00:00:00,R,109, ,7141,B,,POINT (209196.7637999989 376916.685899999)
kilometermarkeringen.1028,2757,2012-11-01T00:00:00,R,136, ,857,B,,POINT (200566.5705000013 397052.2190999985)
kilometermarkeringen.1029,2757,2012-11-01T00:00:00,R,138, ,2863,B,,POINT (200147.21330000088 398931.26209999993)
kilometermarkeringen.1030,2757,2012-11-01T00:00:00,L,140, ,4819,P,,POINT (199464.75250000134 400644.1748000011)
kilometermarkeringen.1031,2757,2012-11-01T00:00:00,L,142, ,6841,P,,POINT (199115.35960000008 402586.4494000003)
kilometermarkeringen.1032,2757,2012-11-01T00:00:00,R,144, ,8836,B,,POINT (198357.18169999868 404326.1554000005)
kilometermarkeringen.1033,3631,2012-11-01T00:00:00,R,867, ,394,B,,POINT (200289.16409999877 431666.3942999989)
kilometermarkeringen.1034,3631,2012-11-01T00:00:00,R,869, ,2341,P,,POINT (199062.7437000014 433118.94420000166)
kilometermarkeringen.1035,3631,2012-11-01T00:00:00,R,871, ,4190,B,,POINT (198361.38760000095 434787.13749999925)
kilometermarkeringen.1036,3631,2012-11-01T00:00:00,R,873, ,6156,B,,POINT (196692.1849000007 435804.60880000144)
kilometermarkeringen.1037,3631,2012-11-01T00:00:00,R,875, ,8161,B,,POINT (195512.6763000004 437410.0777999982)
kilometermarkeringen.1038,3631,2012-11-01T00:00:00,R,877, ,10145,B,,POINT (194502.39119999856 439040.35709999874)
kilometermarkeringen.1039,4151,2012-11-01T00:00:00,R,930, ,1040,B,,POINT (150890.9701000005 440813.38170000166)
kilometermarkeringen.1040,4151,2012-11-01T00:00:00,R,932, ,2994,B,,POINT (149160.60979999974 441418.9492999986)
kilometermarkeringen.1041,4151,2012-11-01T00:00:00,L,934, ,4988,B,,POINT (147212.0672999993 441792.8456999995)
kilometermarkeringen.1042,4151,2012-11-01T00:00:00,R,936, ,6991,B,,POINT (145601.46829999983 442941.7047000006)
kilometermarkeringen.1043,4151,2012-11-01T00:00:00,L,939, ,9915,B,,POINT (143677.89319999889 441983.1788999997)
kilometermarkeringen.1044,1891,2012-11-01T00:00:00,R,952, ,1359,P,,POINT (133470.53350000083 445411.4222000018)
kilometermarkeringen.1045,1891,2012-11-01T00:00:00,L,954, ,3324,B,,POINT (131955.0064000003 444209.15129999816)
kilometermarkeringen.1046,1891,2012-11-01T00:00:00,L,956, ,5334,B,,POINT (130883.20560000092 442579.59209999815)
kilometermarkeringen.1047,1891,2012-11-01T00:00:00,L,958, ,7341,B,,POINT (129230.97370000184 442978.0648000017)
kilometermarkeringen.1048,1891,2012-11-01T00:00:00,L,960, ,9322,B,,POINT (127497.83810000122 442853.3308000006)
kilometermarkeringen.1049,1891,2012-11-01T00:00:00,R,962, ,11310,B,,POINT (126249.97740000114 441372.2424999997)
kilometermarkeringen.1050,1892,2012-11-01T00:00:00,R,964, ,1926,B,,POINT (124296.49819999933 441777.8203999996)
kilometermarkeringen.1051,1892,2012-11-01T00:00:00,R,966, ,3919,B,,POINT (123322.54699999839 440133.91690000147)
kilometermarkeringen.1052,1892,2012-11-01T00:00:00,R,968, ,5893,B,,POINT (121668.15810000151 439293.4979000017)
kilometermarkeringen.1053,1892,2012-11-01T00:00:00,R,970, ,7906,B,,POINT (119684.34109999985 438976.00450000167)
kilometermarkeringen.1054,1893,2012-11-01T00:00:00,R,972, ,882,B,,POINT (117718.10590000078 439346.3649000004)
kilometermarkeringen.1055,1893,2012-11-01T00:00:00,R,974, ,2938,P,,POINT (116080.55200000107 438261.58150000125)
kilometermarkeringen.1056,1893,2012-11-01T00:00:00,R,976, ,4914,B,,POINT (114526.7399000004 437147.13500000164)
kilometermarkeringen.1057,1894,2012-11-01T00:00:00,L,978, ,1126,B,,POINT (112573.42799999937 436630.4952000007)
kilometermarkeringen.1058,1894,2012-11-01T00:00:00,R,979, ,2132,B,,POINT (111673.63289999962 436201.7314000018)
kilometermarkeringen.1059,1894,2012-11-01T00:00:00,L,981, ,4084,B,,POINT (110104.98020000011 435049.3649000004)
kilometermarkeringen.1060,1894,2012-11-01T00:00:00,R,983, ,6138,B,,POINT (108176.20439999923 434519.56280000135)
kilometermarkeringen.1061,1895,2012-11-01T00:00:00,R,985, ,398,O,,POINT (106273.53090000153 434017.5879999995)
kilometermarkeringen.1062,1895,2012-11-01T00:00:00,R,987, ,2396,O,,POINT (104364.51350000128 433707.4477000013)
kilometermarkeringen.1063,1895,2012-11-01T00:00:00,L,989, ,4360,B,,POINT (102436.66580000147 433697.5366999991)
kilometermarkeringen.1064,1904,2012-11-01T00:00:00,R,949, ,1062,B,,POINT (135910.68409999833 446063.04100000113)
kilometermarkeringen.1065,2024,2012-11-01T00:00:00,R,2, ,631,B,,POINT (108297.49390000105 446148.51099999994)
kilometermarkeringen.1066,2028,2012-11-01T00:00:00,L,8, ,1081,B,,POINT (103767.29580000043 442851.99219999835)
kilometermarkeringen.1067,2029,2012-11-01T00:00:00,R,10, ,1135,B,,POINT (103700.46020000055 441654.63060000166)
kilometermarkeringen.1068,2029,2012-11-01T00:00:00,R,12, ,3157,B,,POINT (103478.32090000063 439986.98910000175)
kilometermarkeringen.1069,2029,2012-11-01T00:00:00,R,13, ,4137,B,,POINT (103218.75059999898 439046.05480000004)
kilometermarkeringen.1070,2029,2012-11-01T00:00:00,L,15, ,6230,B,,POINT (101819.00239999965 437814.49020000175)
kilometermarkeringen.1071,2029,2012-11-01T00:00:00,R,17, ,8237,O,,POINT (100021.91220000014 437334.13650000095)
kilometermarkeringen.1072,2032,2012-11-01T00:00:00,R,6, ,1318,P,,POINT (105583.50589999929 443645.04199999943)
kilometermarkeringen.1073,2739,2012-11-01T00:00:00,R,134, ,916,B,,POINT (202224.5212999992 396119.70600000024)
kilometermarkeringen.1074,2756,2018-03-01T00:00:00,R,102, ,147,B,,POINT (205948.1447999999 371357.4070000015)
kilometermarkeringen.1075,2756,2018-03-01T00:00:00,R,104, ,2170,B,,POINT (206447.2087999992 373102.7540999986)
kilometermarkeringen.1076,2756,2018-03-01T00:00:00,R,106, ,4164,B,,POINT (207945.6367000006 374410.13540000096)
kilometermarkeringen.1077,2756,2018-03-01T00:00:00,R,108, ,6149,B,,POINT (209090.69839999825 376005.06760000065)
kilometermarkeringen.1078,2756,2018-03-01T00:00:00,R,110, ,8155,O,,POINT (208756.31760000065 377829.19849999994)
kilometermarkeringen.1079,2757,2012-11-01T00:00:00,R,137, ,1849,B,,POINT (200124.57349999994 397927.3352999985)
kilometermarkeringen.1080,2757,2012-11-01T00:00:00,R,139, ,3837,B,,POINT (200060.50459999964 399868.2511)
kilometermarkeringen.1081,2757,2012-11-01T00:00:00,L,141, ,5826,P,,POINT (199115.1563999988 401572.5822999999)
kilometermarkeringen.1082,2757,2012-11-01T00:00:00,L,143, ,7836,P,,POINT (198989.0700000003 403563.9371000007)
kilometermarkeringen.1083,2757,2012-11-01T00:00:00,R,145, ,9837,B,,POINT (197644.94700000063 405025.3390999995)
kilometermarkeringen.1084,3620,2012-11-01T00:00:00,L,1010, ,223,B,,POINT (84390.17709999904 435037.9004999995)
kilometermarkeringen.1085,3631,2012-11-01T00:00:00,R,868, ,1343,B,,POINT (199551.2776999995 432256.0020000003)
kilometermarkeringen.1086,3631,2012-11-01T00:00:00,R,870, ,3333,B,,POINT (198834.07779999822 434082.9558000006)
kilometermarkeringen.1087,3631,2012-11-01T00:00:00,R,872, ,5149,B,,POINT (197529.60289999843 435254.5388999991)
kilometermarkeringen.1088,3631,2012-11-01T00:00:00,R,876, ,9125,B,,POINT (194832.6512000002 438090.00290000066)
kilometermarkeringen.1089,3631,2012-11-01T00:00:00,R,878, ,11135,B,,POINT (194229.08590000123 439977.4816999994)
kilometermarkeringen.1090,4151,2012-11-01T00:00:00,R,929, ,36,O,,POINT (151707.25400000066 441363.41230000183)
kilometermarkeringen.1091,4151,2012-11-01T00:00:00,R,931, ,1996,B,,POINT (149964.39880000055 440830.15100000054)
kilometermarkeringen.1092,4151,2012-11-01T00:00:00,R,933, ,3983,B,,POINT (148192.00409999862 441574.9246000014)
kilometermarkeringen.1093,4151,2012-11-01T00:00:00,R,935, ,5981,B,,POINT (146334.65909999982 442253.4494000003)
kilometermarkeringen.1094,4151,2012-11-01T00:00:00,R,937, ,7938,B,,POINT (144846.18950000033 443429.26680000126)
kilometermarkeringen.1095,4151,2012-11-01T00:00:00,R,938, ,8897,B,,POINT (144104.50580000132 442906.1158999987)
kilometermarkeringen.1096,209,2022-09-01T00:00:00,L,1, ,6,O,,POINT (186411.11679999903 566957.2619000003)
kilometermarkeringen.1097,1349,2018-03-01T00:00:00,L,19, ,274,P,,POINT (150263.45059999824 479344.8586000018)
kilometermarkeringen.1098,1349,2018-03-01T00:00:00,L,21, ,2160,P,,POINT (151566.51830000058 477981.4294999987)
kilometermarkeringen.1099,1350,2018-03-01T00:00:00,L,23, ,1698,P,,POINT (152990.14820000157 476585.1024999991)
kilometermarkeringen.1100,1351,2013-01-01T00:00:00,L,25, ,407,P,,POINT (154452.93210000172 475166.87319999933)
kilometermarkeringen.1101,1352,2013-01-01T00:00:00,L,26, ,633,P,,POINT (155154.7250000015 474467.7639000006)
kilometermarkeringen.1102,1352,2013-01-01T00:00:00,L,27, ,1733,P,,POINT (155998.34899999946 473775.34540000185)
kilometermarkeringen.1103,1352,2013-01-01T00:00:00,L,28, ,2923,P,,POINT (157156.8198999986 473789.15399999917)
kilometermarkeringen.1104,1352,2013-01-01T00:00:00,L,29, ,3922,P,,POINT (158115.9904000014 474068.4208999984)
kilometermarkeringen.1105,1352,2013-01-01T00:00:00,L,30, ,4986,P,,POINT (159136.46189999953 474369.5778999999)
kilometermarkeringen.1106,1352,2013-01-01T00:00:00,L,31, ,5894,P,,POINT (160001.5892000012 474645.2897000015)
kilometermarkeringen.1107,1353,2013-01-01T00:00:00,L,27, ,481,O,,POINT (171235.17080000043 487298.7949000001)
kilometermarkeringen.1108,1353,2013-01-01T00:00:00,L,26, ,1453,O,,POINT (171908.37539999932 487998.26680000126)
kilometermarkeringen.1109,1353,2013-01-01T00:00:00,L,25, ,2445,O,,POINT (172607.32569999993 488702.2006999999)
kilometermarkeringen.1110,1353,2013-01-01T00:00:00,L,24, ,3433,O,,POINT (173310.91180000082 489395.8220000006)
kilometermarkeringen.1111,1353,2013-01-01T00:00:00,L,23, ,4345,O,,POINT (174041.21319999918 489928.7884000018)
kilometermarkeringen.1112,1353,2013-01-01T00:00:00,L,22, ,5339,O,,POINT (174929.9246999994 490374.01630000025)
kilometermarkeringen.1113,1353,2013-01-01T00:00:00,L,21, ,6339,O,,POINT (175824.00070000067 490821.9316000007)
kilometermarkeringen.1114,1353,2013-01-01T00:00:00,L,20, ,7251,O,,POINT (176660.1420999989 491178.4979000017)
kilometermarkeringen.1115,1353,2013-01-01T00:00:00,L,19, ,8156,P,,POINT (177544.3214999996 491370.97989999875)
kilometermarkeringen.1116,1353,2013-01-01T00:00:00,L,18, ,9180,P,,POINT (178547.69530000165 491575.4717999995)
kilometermarkeringen.1117,1353,2013-01-01T00:00:00,L,17, ,10191,P,,POINT (179528.43250000104 491807.26729999855)
kilometermarkeringen.1118,1353,2013-01-01T00:00:00,L,16, ,11213,O,,POINT (180345.82239999995 492414.84910000116)
kilometermarkeringen.1119,1353,2013-01-01T00:00:00,L,15, ,12195,O,,POINT (181103.23950000107 493039.8568999991)
kilometermarkeringen.1120,1353,2013-01-01T00:00:00,L,14, ,13226,O,,POINT (181900.22069999948 493693.90729999915)
kilometermarkeringen.1121,1353,2013-01-01T00:00:00,L,13, ,14214,O,,POINT (182663.96220000088 494320.67920000106)
kilometermarkeringen.1122,1353,2013-01-01T00:00:00,L,12, ,15330,O,,POINT (183344.9188000001 495191.1466999985)
kilometermarkeringen.1123,1353,2013-01-01T00:00:00,L,11, ,16329,O,,POINT (183837.3973999992 496060.3220000006)
kilometermarkeringen.1124,1356,2013-01-01T00:00:00,L,1, ,1136,O,,POINT (186377.29890000075 507395.5150000006)
kilometermarkeringen.1125,1356,2013-01-01T00:00:00,L,2, ,2141,O,,POINT (185701.9875999987 508139.813099999)
kilometermarkeringen.1126,1356,2013-01-01T00:00:00,L,3, ,3165,O,,POINT (185010.04630000144 508894.64339999855)
kilometermarkeringen.1127,1356,2013-01-01T00:00:00,L,4, ,4162,O,,POINT (184332.98319999874 509626.4866000004)
kilometermarkeringen.1128,1356,2013-01-01T00:00:00,L,5, ,5166,O,,POINT (183590.78119999915 510286.36389999837)
kilometermarkeringen.1129,1356,2013-01-01T00:00:00,L,6, ,6212,O,,POINT (182554.03590000048 510369.8643999994)
kilometermarkeringen.1130,1356,2013-01-01T00:00:00,L,7, ,7169,O,,POINT (181597.83879999816 510351.5672999993)
kilometermarkeringen.1131,1360,2020-08-01T00:00:00,L,9, ,2920,P,,POINT (141445.86389999837 481694.0172000006)
kilometermarkeringen.1132,1363,2013-01-01T00:00:00,L,35, ,3285,P,,POINT (163920.45650000125 475775.14499999955)
kilometermarkeringen.1133,1363,2013-01-01T00:00:00,L,37, ,5762,P,,POINT (165412.42700000107 477464.05530000106)
kilometermarkeringen.1134,1408,2013-01-01T00:00:00,R,979, ,1258,P,,POINT (200760.26889999956 500604.1262000017)
kilometermarkeringen.1135,1413,2013-01-01T00:00:00,R,1003, ,923,P,,POINT (184456.91959999874 510711.80249999836)
kilometermarkeringen.1136,1413,2013-01-01T00:00:00,R,1005, ,2903,P,,POINT (182477.58579999954 510735.88489999995)
kilometermarkeringen.1137,1415,2013-01-01T00:00:00,L,10, ,1894,O,,POINT (178859.82140000165 511330.7932000011)
kilometermarkeringen.1138,1415,2013-01-01T00:00:00,L,12, ,3858,O,,POINT (176982.39220000058 511907.4695000015)
kilometermarkeringen.1139,1415,2013-01-01T00:00:00,L,14, ,5877,O,,POINT (175052.3872999996 512500.29509999976)
kilometermarkeringen.1140,1415,2013-01-01T00:00:00,L,16, ,7538,O,,POINT (173464.89059999958 512988.9406999983)
kilometermarkeringen.1141,1420,2013-01-01T00:00:00,R,953, ,1621,P,,POINT (203817.00349999964 480460.19860000163)
kilometermarkeringen.1142,1420,2013-01-01T00:00:00,L,955, ,3620,B,,POINT (203182.04899999872 482199.9210000001)
kilometermarkeringen.1143,1420,2013-01-01T00:00:00,L,957, ,5615,B,,POINT (203790.66679999977 483971.3172999993)
kilometermarkeringen.1144,1420,2013-01-01T00:00:00,R,959, ,7637,P,,POINT (203167.91739999875 485771.0489999987)
kilometermarkeringen.1145,1420,2013-01-01T00:00:00,L,961, ,9652,B,,POINT (202076.24240000173 487068.4723000005)
kilometermarkeringen.1146,1420,2013-01-01T00:00:00,R,963, ,11660,P,,POINT (203880.379900001 487799.6037000008)
kilometermarkeringen.1147,1420,2013-01-01T00:00:00,L,965, ,13592,B,,POINT (205306.5529000014 488873.1726000011)
kilometermarkeringen.1148,1420,2013-01-01T00:00:00,R,967, ,15591,P,,POINT (205622.81799999997 490779.37220000103)
kilometermarkeringen.1149,1420,2013-01-01T00:00:00,R,969, ,17583,P,,POINT (205661.0320999995 492695.2120000012)
kilometermarkeringen.1150,1420,2013-01-01T00:00:00,R,971, ,19582,P,,POINT (204639.45490000024 494389.08100000024)
kilometermarkeringen.1151,1420,2013-01-01T00:00:00,R,974, ,22590,P,,POINT (203656.55480000004 496953.89020000026)
kilometermarkeringen.1152,1420,2013-01-01T00:00:00,R,976, ,24581,P,,POINT (203019.2377000004 498764.17159999907)
kilometermarkeringen.1153,1421,2013-01-01T00:00:00,R,998, ,43,B,,POINT (189089.20100000128 509552.3883000016)
kilometermarkeringen.1154,1424,2013-01-01T00:00:00,R,905, ,1889,P,,POINT (205362.44729999825 449852.46620000154)
kilometermarkeringen.1155,1424,2013-01-01T00:00:00,R,912, ,4304,O,,POINT (205269.74399999902 451695.53929999843)
kilometermarkeringen.1156,1424,2013-01-01T00:00:00,R,914, ,6259,P,,POINT (206729.1862999983 452945.12249999866)
kilometermarkeringen.1157,1424,2013-01-01T00:00:00,R,916, ,8230,P,,POINT (208157.95230000094 454256.89119999856)
kilometermarkeringen.1158,1424,2013-01-01T00:00:00,R,918, ,10222,P,,POINT (208959.53759999946 455963.8071999997)
kilometermarkeringen.1159,1424,2013-01-01T00:00:00,R,920, ,12163,O,,POINT (210736.90700000152 456486.87310000136)
kilometermarkeringen.1160,1424,2013-01-01T00:00:00,R,922, ,14164,B,,POINT (211940.3924999982 457407.5133999996)
kilometermarkeringen.1161,1424,2013-01-01T00:00:00,R,924, ,16176,B,,POINT (210739.95190000162 458731.42550000176)
kilometermarkeringen.1162,1424,2013-01-01T00:00:00,R,926, ,18174,P,,POINT (209727.02199999988 459933.53869999945)
kilometermarkeringen.1163,1424,2013-01-01T00:00:00,R,928, ,20177,B,,POINT (209907.8953000009 461856.82510000095)
kilometermarkeringen.1164,1425,2013-01-01T00:00:00,R,932, ,826,P,,POINT (210193.8099000007 465534.3251999989)
kilometermarkeringen.1165,1425,2013-01-01T00:00:00,R,934, ,2814,P,,POINT (208757.89669999853 466796.6796000004)
kilometermarkeringen.1166,1425,2013-01-01T00:00:00,R,936, ,4801,P,,POINT (207602.9910000004 467979.3669000007)
kilometermarkeringen.1167,1425,2013-01-01T00:00:00,R,938, ,6792,P,,POINT (209291.53869999945 468710.94750000164)
kilometermarkeringen.1168,1425,2013-01-01T00:00:00,R,940, ,8731,P,,POINT (209739.28350000083 470311.43890000135)
kilometermarkeringen.1169,1425,2013-01-01T00:00:00,R,942, ,10739,P,,POINT (208307.4288999997 471675.8920999989)
kilometermarkeringen.1170,1486,2013-01-01T00:00:00,R,44, ,162,O,,POINT (134750.5100999996 449294.90129999816)
kilometermarkeringen.1171,1486,2013-01-01T00:00:00,R,46, ,2226,O,,POINT (135154.87739999965 447429.61470000073)
kilometermarkeringen.1172,1499,2013-01-01T00:00:00,R,233, ,99,B,,POINT (138047.71049999818 418551.60539999977)
kilometermarkeringen.1173,1499,2013-01-01T00:00:00,R,235, ,2109,B,,POINT (137882.89620000124 420351.80530000106)
kilometermarkeringen.1174,1499,2013-01-01T00:00:00,R,237, ,4100,B,,POINT (136180.7489 421296.3383000009)
kilometermarkeringen.1175,1499,2013-01-01T00:00:00,R,239, ,6112,B,,POINT (134504.47830000147 422029.3878999986)
kilometermarkeringen.1176,1499,2013-01-01T00:00:00,R,241, ,8079,B,,POINT (132917.62159999833 421346.07939999923)
kilometermarkeringen.1177,1874,2013-01-01T00:00:00,R,38, ,700,P,,POINT (179776.0998999998 513859.0773999989)
kilometermarkeringen.1178,1874,2013-01-01T00:00:00,R,36, ,3932,P,,POINT (177581.76740000024 513267.3942999989)
kilometermarkeringen.1179,1874,2013-01-01T00:00:00,R,33, ,6938,P,,POINT (174579.7921999991 513111.8911000006)
kilometermarkeringen.1180,1875,2013-01-01T00:00:00,R,55, ,381,P,,POINT (195835.6116000004 517443.2873999998)
kilometermarkeringen.1181,2543,2013-01-01T00:00:00,R,982, ,403,B,,POINT (100677.1735999994 424447.47619999945)
kilometermarkeringen.1182,2543,2013-01-01T00:00:00,R,983, ,1393,B,,POINT (99701.80550000072 424598.1843000017)
kilometermarkeringen.1183,2543,2013-01-01T00:00:00,R,984, ,2388,O,,POINT (98761.13309999928 424882.5813000016)
kilometermarkeringen.1184,2548,2013-01-01T00:00:00,R,985, ,510,B,,POINT (98107.12669999897 425615.64279999956)
kilometermarkeringen.1185,2548,2013-01-01T00:00:00,R,986, ,1541,B,,POINT (97850.99859999865 426601.7056000009)
kilometermarkeringen.1186,2548,2013-01-01T00:00:00,R,987, ,2617,O,,POINT (97161.13910000026 427361.09209999815)
kilometermarkeringen.1187,2548,2013-01-01T00:00:00,R,988, ,3592,O,,POINT (96199.0549999997 427301.8530000001)
kilometermarkeringen.1188,2549,2013-01-01T00:00:00,R,989, ,647,B,,POINT (95114.12449999899 427307.5183000006)
kilometermarkeringen.1189,2549,2013-01-01T00:00:00,R,991, ,2573,B,,POINT (93289.92100000009 427862.3165999986)
kilometermarkeringen.1190,2549,2013-01-01T00:00:00,R,993, ,4601,B,,POINT (91301.94579999894 427482.5775000006)
kilometermarkeringen.1191,2549,2013-01-01T00:00:00,R,995, ,6570,B,,POINT (89428.41589999944 427865.22399999946)
kilometermarkeringen.1192,2569,2018-03-01T00:00:00,R,1015, ,1640,B,,POINT (74166.50299999863 405104.373399999)
kilometermarkeringen.1193,2569,2018-03-01T00:00:00,R,1017, ,3622,B,,POINT (72634.60550000146 403905.810800001)
kilometermarkeringen.1194,2569,2018-03-01T00:00:00,L,1019, ,5619,B,,POINT (72083.25560000166 402018.6270000003)
kilometermarkeringen.1195,2569,2018-03-01T00:00:00,L,1021, ,7533,B,,POINT (72727.10049999878 400251.5839000009)
kilometermarkeringen.1196,2569,2018-03-01T00:00:00,L,1023, ,9611,B,,POINT (74022.58879999816 398626.95270000026)
kilometermarkeringen.1197,2569,2018-03-01T00:00:00,L,1025, ,11655,B,,POINT (75071.69909999892 396896.5399999991)
kilometermarkeringen.1198,2569,2018-03-01T00:00:00,L,1027, ,13667,B,,POINT (74934.24350000173 394924.03020000085)
kilometermarkeringen.1199,2647,2013-01-01T00:00:00,R,969, ,739,P,,POINT (112566.09820000082 425365.8337999992)
kilometermarkeringen.1200,2784,2013-01-01T00:00:00,L,29, ,1895,O,,POINT (136564.75809999928 394708.2809000015)
kilometermarkeringen.1201,2784,2013-01-01T00:00:00,L,31, ,3899,O,,POINT (137587.83320000023 393042.33779999986)
kilometermarkeringen.1202,2784,2013-01-01T00:00:00,R,33, ,5911,O,,POINT (139041.97780000046 391651.8145000003)
kilometermarkeringen.1203,2784,2013-01-01T00:00:00,R,36, ,8901,O,,POINT (141632.3024000004 390169.36730000004)
kilometermarkeringen.1204,2784,2013-01-01T00:00:00,R,39, ,11905,O,,POINT (144587.50780000165 389970.0117000006)
kilometermarkeringen.1205,2784,2013-01-01T00:00:00,R,41, ,13907,O,,POINT (146589.34580000117 389995.2391999997)
kilometermarkeringen.1206,2784,2013-01-01T00:00:00,R,43, ,15916,O,,POINT (148594.66200000048 390099.5443999991)
kilometermarkeringen.1207,2784,2013-01-01T00:00:00,R,44, ,16902,O,,POINT (149576.936999999 390184.310899999)
kilometermarkeringen.1208,2784,2013-01-01T00:00:00,R,45, ,17905,O,,POINT (150573.55319999903 390225.08520000055)
kilometermarkeringen.1209,2784,2013-01-01T00:00:00,R,47, ,19919,O,,POINT (152548.22289999947 389829.6601999998)
kilometermarkeringen.1210,2784,2013-01-01T00:00:00,R,48, ,20915,O,,POINT (153523.0538999997 389625.4065999985)
kilometermarkeringen.1211,2784,2013-01-01T00:00:00,L,49, ,21908,O,,POINT (154495.371199999 389423.7985999994)
kilometermarkeringen.1212,2785,2013-01-01T00:00:00,R,51, ,1212,O,,POINT (156358.811999999 389789.29520000145)
kilometermarkeringen.1213,2785,2013-01-01T00:00:00,R,54, ,4224,O,,POINT (159202.04069999978 390538.9316999987)
kilometermarkeringen.1214,2785,2013-01-01T00:00:00,L,56, ,6210,O,,POINT (161185.29989999905 390643.1944999993)
kilometermarkeringen.1215,2785,2013-01-01T00:00:00,R,58, ,8190,O,,POINT (163157.1686999984 390800.86780000106)
kilometermarkeringen.1216,2785,2013-01-01T00:00:00,L,60, ,10215,O,,POINT (165158.16530000046 391111.6898000017)
kilometermarkeringen.1217,2785,2013-01-01T00:00:00,L,62, ,12220,O,,POINT (167139.5423000008 391418.5401000008)
kilometermarkeringen.1218,2785,2013-01-01T00:00:00,L,64, ,14232,O,,POINT (169137.68829999864 391627.86199999973)
kilometermarkeringen.1219,2785,2013-01-01T00:00:00,L,66, ,16222,O,,POINT (171120.30750000104 391746.2448000014)
kilometermarkeringen.1220,2787,2013-01-01T00:00:00,L,2, ,1880,O,,POINT (117943.29890000075 409120.7131000012)
kilometermarkeringen.1221,2792,2013-01-01T00:00:00,L,27, ,1744,O,,POINT (135878.31819999963 396608.2234000005)
kilometermarkeringen.1222,3645,2013-01-01T00:00:00,R,967, ,1862,P,,POINT (114503.97929999977 425580.50019999966)
kilometermarkeringen.1223,4183,2013-01-01T00:00:00,R,30, ,2284,P,,POINT (47801.61419999972 396905.8878999986)
kilometermarkeringen.1224,4550,2013-01-01T00:00:00,R,999, ,318,P,,POINT (188335.15019999817 510213.71979999915)
kilometermarkeringen.1225,4551,2013-01-01T00:00:00,R,1001, ,1255,P,,POINT (186370.63809999824 510558.87579999864)
kilometermarkeringen.1226,4598,2013-01-01T00:00:00,R,1020, ,1177,B,,POINT (75563.69689999893 437537.23490000144)
kilometermarkeringen.1227,4598,2013-01-01T00:00:00,R,1023, ,4079,B,,POINT (73512.76429999992 439535.8953000009)
kilometermarkeringen.1228,4598,2013-01-01T00:00:00,R,1025, ,6059,B,,POINT (71849.18829999864 440600.30220000073)
kilometermarkeringen.1229,4599,2013-01-01T00:00:00,R,1027, ,953,B,,POINT (70325.51669999957 441902.33729999885)
kilometermarkeringen.1230,4599,2013-01-01T00:00:00,R,1029, ,2974,B,,POINT (68753.00499999896 443170.6944000013)
kilometermarkeringen.1231,2031,1998-01-01T00:00:00,R,4, ,52,B,,POINT (106650.02899999917 445218.9690000005)
kilometermarkeringen.1232,2046,2003-03-01T00:00:00,R,62, ,334,O,,POINT (152885.34699999914 440605.44099999964)
kilometermarkeringen.1233,1882,1998-01-01T00:00:00,L,921, ,388,B,,POINT (157470.53700000048 443594.4219999984)
kilometermarkeringen.1234,1882,1998-01-01T00:00:00,L,922, ,1270,B,,POINT (156697.9690000005 443187.0859999992)
kilometermarkeringen.1235,1882,1998-01-01T00:00:00,L,923, ,2312,B,,POINT (155718.89699999988 442833.13800000027)
kilometermarkeringen.1236,1887,1998-01-01T00:00:00,R,928, ,160,P,,POINT (152337.02100000158 442146.9829999991)
kilometermarkeringen.1237,2047,2003-03-01T00:00:00,R,65, ,2569,O,,POINT (155386.98200000077 438964.9770000018)
kilometermarkeringen.1238,2047,2003-03-01T00:00:00,R,64, ,1560,O,,POINT (154581.11899999902 439572.1409999989)
kilometermarkeringen.1239,2047,2003-03-01T00:00:00,R,63, ,556,O,,POINT (153741.72199999914 440120.6220000014)
