FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.1004,51,-510,dieptepunt, ,,,POINT (148729.5207999982 547202.9270000011)
dieptepunten_1905.1005,51,-510,dieptepunt, ,,,POINT (148502.24960000068 546265.2690999992)
dieptepunten_1905.1006,54,-540,dieptepunt, ,,,POINT (149787.27950000018 546056.6961999983)
dieptepunten_1905.1007,42,-420,dieptepunt, ,,,POINT (150438.06170000136 545956.9985000007)
dieptepunten_1905.1008,44,-440,dieptepunt, ,,,POINT (151714.81049999967 546407.7591999993)
dieptepunten_1905.1009,51,-510,dieptepunt, ,,,POINT (152292.93690000102 546480.1554999985)
dieptepunten_1905.1010,27,-270,dieptepunt, ,,,POINT (154061.45760000125 546183.680399999)
dieptepunten_1905.1011,24,-240,dieptepunt,Waarde afgelezen van originele kaart,,,POINT (154275.84629999846 545787.1660999991)
dieptepunten_1905.1012,37,-370,dieptepunt, ,,,POINT (152899.56219999865 546209.9459999986)
dieptepunten_1905.1013,42,-420,dieptepunt, ,,,POINT (152475.0604000017 545912.1662999988)
dieptepunten_1905.1014,52,-520,dieptepunt, ,,,POINT (151826.23919999972 545740.4439999983)
dieptepunten_1905.1015,48,-480,dieptepunt, ,,,POINT (151372.95479999855 545767.3645000011)
dieptepunten_1905.1016,45,-450,dieptepunt, ,,,POINT (150799.37860000134 545758.4023999982)
dieptepunten_1905.1017,27,-270,dieptepunt, ,,,POINT (153159.93569999933 545173.1823000014)
dieptepunten_1905.1018,36,-360,dieptepunt, ,,,POINT (152608.88699999824 545136.7089999989)
dieptepunten_1905.1019,42,-420,dieptepunt, ,,,POINT (152195.52430000156 544730.5439999998)
dieptepunten_1905.1020,60,-600,dieptepunt, ,,,POINT (151801.4210000001 545009.9208999984)
dieptepunten_1905.1021,36,-360,dieptepunt, ,,,POINT (151112.002700001 545379.5546999983)
dieptepunten_1905.1022,51,-510,dieptepunt, ,,,POINT (151677.97370000184 544369.5328000002)
dieptepunten_1905.1023,44,-440,dieptepunt, ,,,POINT (151103.8071999997 544522.748300001)
dieptepunten_1905.1024,47,-470,dieptepunt, ,,,POINT (150671.5720999986 544676.116799999)
dieptepunten_1905.1025,54,-540,dieptepunt, ,,,POINT (149845.57789999992 544811.7892000005)
dieptepunten_1905.1026,48,-480,dieptepunt, ,,,POINT (149341.37110000104 545209.0802000016)
dieptepunten_1905.1027,44,-440,dieptepunt, ,,,POINT (149139.8735000007 544902.5196999982)
dieptepunten_1905.1028,55,-550,dieptepunt, ,,,POINT (148680.8300999999 544776.6090999991)
dieptepunten_1905.1029,35,-350,dieptepunt, ,,,POINT (147861.97780000046 549303.9901)
dieptepunten_1905.1030,42,-420,dieptepunt, ,,,POINT (145803.73680000007 549378.5998000018)
dieptepunten_1905.1031,51,-510,dieptepunt, ,,,POINT (145099.74190000072 549118.4244000018)
dieptepunten_1905.1032,40,-400,dieptepunt, ,,,POINT (144499.2846999988 548948.2985999994)
dieptepunten_1905.1033,46,-460,dieptepunt, ,,,POINT (143636.28610000014 549850.5813999996)
dieptepunten_1905.1034,56,-560,dieptepunt, ,,,POINT (142615.5727000013 549573.5069000013)
dieptepunten_1905.1035,45,-450,dieptepunt, ,,,POINT (146482.27600000054 548296.2609999999)
dieptepunten_1905.1036,48,-480,dieptepunt, ,,,POINT (145755.83509999886 548351.4012999982)
dieptepunten_1905.1037,45,-450,dieptepunt, ,,,POINT (143555.0199000016 547959.0117000006)
dieptepunten_1905.1038,52,-520,dieptepunt, ,,,POINT (143085.20870000124 548194.4252000004)
dieptepunten_1905.1039,48,-480,dieptepunt, ,,,POINT (142386.05840000138 547970.9233999997)
dieptepunten_1905.1040,43,-430,dieptepunt, ,,,POINT (147866.5064000003 547086.5478000008)
dieptepunten_1905.1041,33,-330,dieptepunt, ,,,POINT (147369.95699999854 546735.4351000004)
dieptepunten_1905.1042,56,-560,dieptepunt, ,,,POINT (145205.6372999996 547000.0976000018)
dieptepunten_1905.1043,43,-430,dieptepunt, ,,,POINT (144473.38769999892 547046.5487999991)
dieptepunten_1905.1044,53,-530,dieptepunt, ,,,POINT (143211.10440000147 547166.5324999988)
dieptepunten_1905.1045,50,-500,dieptepunt, ,,,POINT (142435.1970999986 547177.5394000001)
dieptepunten_1905.1046,47,-470,dieptepunt, ,,,POINT (142375.0918999985 546681.6884000003)
dieptepunten_1905.1047,56,-560,dieptepunt, ,,,POINT (143287.89059999958 546345.6644000001)
dieptepunten_1905.1048,62,-620,dieptepunt, ,,,POINT (144566.6387999989 546613.5232999995)
dieptepunten_1905.1049,45,-450,dieptepunt, ,,,POINT (147818.47520000115 546536.5287000015)
dieptepunten_1905.1050,48,-480,dieptepunt, ,,,POINT (148410.7311999984 545670.0280999988)
dieptepunten_1905.1051,45,-450,dieptepunt, ,,,POINT (147377.21620000154 545806.4668999985)
dieptepunten_1905.1052,50,-500,dieptepunt, ,,,POINT (146114.08559999987 546033.6581999995)
dieptepunten_1905.1053,47,-470,dieptepunt, ,,,POINT (145666.0639999993 545871.9849999994)
dieptepunten_1905.1054,56,-560,dieptepunt, ,,,POINT (144775.0427000001 545837.4250000007)
dieptepunten_1905.1055,53,-530,dieptepunt, ,,,POINT (143167.87829999998 545696.3018999994)
dieptepunten_1905.1056,46,-460,dieptepunt, ,,,POINT (142375.16200000048 545698.064199999)
dieptepunten_1905.1057,41,-410,dieptepunt, ,,,POINT (142058.07889999822 546123.0912999995)
dieptepunten_1905.1058,41,-410,dieptepunt, ,,,POINT (148061.87840000167 545210.2741999999)
dieptepunten_1905.1059,44,-440,dieptepunt, ,,,POINT (147422.11400000006 545220.0164999999)
dieptepunten_1905.1060,47,-470,dieptepunt, ,,,POINT (145705.53460000083 544969.678199999)
dieptepunten_1905.1061,68,-680,dieptepunt, ,,,POINT (144595.11829999834 545314.4365000017)
dieptepunten_1905.1062,50,-500,dieptepunt, ,,,POINT (141965.12680000067 545319.8335000016)
dieptepunten_1905.1063,44,-440,dieptepunt, ,,,POINT (148030.44680000097 544596.7850000001)
dieptepunten_1905.1064,46,-460,dieptepunt, ,,,POINT (146882.14699999988 544471.7459000014)
dieptepunten_1905.1065,45,-450,dieptepunt, ,,,POINT (145586.10240000114 544311.061900001)
dieptepunten_1905.1066,51,-510,dieptepunt, ,,,POINT (144995.37530000135 544302.9415000007)
dieptepunten_1905.1067,56,-560,dieptepunt, ,,,POINT (144223.87370000035 544620.1363000013)
dieptepunten_1905.1068,53,-530,dieptepunt, ,,,POINT (143130.10550000146 544459.7206000015)
dieptepunten_1905.1069,43,-430,dieptepunt, ,,,POINT (142052.61230000108 544380.7261000015)
dieptepunten_1905.1070,46,-460,dieptepunt, ,,,POINT (142605.10429999977 544117.7490999997)
dieptepunten_1905.1071,41,-410,dieptepunt, ,,,POINT (143239.6975999996 544008.1631999984)
dieptepunten_1905.1072,62,-620,dieptepunt, ,,,POINT (144558.09600000083 543978.7360000014)
dieptepunten_1905.1073,40,-400,dieptepunt, ,,,POINT (147938.90480000153 543947.2608000003)
dieptepunten_1905.1074,33,-330,dieptepunt, ,,,POINT (137790.66950000077 549388.6543999985)
dieptepunten_1905.1075,39,-390,dieptepunt, ,,,POINT (139864.7912000008 549481.8159000017)
dieptepunten_1905.1076,47,-470,dieptepunt, ,,,POINT (141207.20760000125 549567.6845000014)
dieptepunten_1905.1077,45,-450,dieptepunt, ,,,POINT (140523.9246999994 548525.4798000008)
dieptepunten_1905.1078,41,-410,dieptepunt, ,,,POINT (139388.10379999876 548294.6092999987)
dieptepunten_1905.1079,17,-170,dieptepunt, ,,,POINT (138411.04089999944 548476.9109999985)
dieptepunten_1905.1080,39,-390,dieptepunt, ,,,POINT (137590.7498999983 547928.8436000012)
dieptepunten_1905.1081,20,-200,dieptepunt, ,,,POINT (138786.87860000134 547998.3999000005)
dieptepunten_1905.1082,48,-480,dieptepunt, ,,,POINT (141135.0315000005 547803.4378999993)
dieptepunten_1905.1083,51,-510,dieptepunt, ,,,POINT (141462.59059999883 547252.5249000005)
dieptepunten_1905.1084,45,-450,dieptepunt, ,,,POINT (140719.4375 547218.8962000012)
dieptepunten_1905.1085,26,-260,dieptepunt, ,,,POINT (139145.53510000184 546969.6955999993)
dieptepunten_1905.1086,22,-220,dieptepunt, ,,,POINT (138397.50420000032 547169.5522000007)
dieptepunten_1905.1087,56,-560,dieptepunt, ,,,POINT (137900.38899999857 547161.569600001)
dieptepunten_1905.1088,20,-200,dieptepunt, ,,,POINT (138516.22210000083 546402.4221000001)
dieptepunten_1905.1089,34,-340,dieptepunt, ,,,POINT (139067.7274999991 546175.5610999987)
dieptepunten_1905.1090,46,-460,dieptepunt, ,,,POINT (140226.8632999994 546335.4120999984)
dieptepunten_1905.1091,45,-450,dieptepunt, ,,,POINT (141085.28500000015 546613.0727000013)
dieptepunten_1905.1092,49,-490,dieptepunt, ,,,POINT (140855.28290000185 545674.6427999996)
dieptepunten_1905.1093,49,-490,dieptepunt, ,,,POINT (141232.44150000066 545330.6070000008)
dieptepunten_1905.1094,53,-530,dieptepunt, ,,,POINT (141445.57119999826 544815.4633000009)
dieptepunten_1905.1095,47,-470,dieptepunt, ,,,POINT (140526.75039999932 545025.3495000005)
dieptepunten_1905.1096,44,-440,dieptepunt, ,,,POINT (139930.061999999 544584.3940999992)
dieptepunten_1905.1097,34,-340,dieptepunt, ,,,POINT (138891.33529999852 545209.9525999986)
dieptepunten_1905.1098,29,-290,dieptepunt, ,,,POINT (138634.89710000157 545544.5870999992)
dieptepunten_1905.1099,35,-350,dieptepunt, ,,,POINT (137814.31819999963 545230.5883000009)
dieptepunten_1905.1100,32,-320,dieptepunt, ,,,POINT (136355.73730000108 545604.4450000003)
dieptepunten_1905.1101,35,-350,dieptepunt, ,,,POINT (136185.4092000015 545280.0018999986)
dieptepunten_1905.1102,29,-290,dieptepunt, ,,,POINT (136429.12269999832 544403.7578999996)
dieptepunten_1905.1103,30,-300,dieptepunt, ,,,POINT (136898.51099999994 544014.3026)
dieptepunten_1905.1104,45,-450,dieptepunt, ,,,POINT (139842.05429999903 544006.7259999998)
dieptepunten_1905.1105,21,-210,dieptepunt, ,,,POINT (136005.3040000014 543357.8674000017)
dieptepunten_1905.1106,39,-390,dieptepunt, ,,,POINT (137860.5410999991 543650.6290000007)
dieptepunten_1905.1107,44,-440,dieptepunt, ,,,POINT (139666.33080000058 543284.8090999983)
dieptepunten_1905.1108,49,-490,dieptepunt, ,,,POINT (140597.16369999945 543779.1451000012)
dieptepunten_1905.1109,49,-490,dieptepunt, ,,,POINT (141450.7511 543587.575100001)
dieptepunten_1905.1110,53,-530,dieptepunt, ,,,POINT (140799.2624000013 542938.9765999988)
dieptepunten_1905.1111,42,-420,dieptepunt, ,,,POINT (138762.80700000003 543115.5843999982)
dieptepunten_1905.1112,40,-400,dieptepunt, ,,,POINT (138324.3440000005 542719.4596999995)
dieptepunten_1905.1113,34,-340,dieptepunt, ,,,POINT (137777.58579999954 543136.2415000014)
dieptepunten_1905.1114,22,-220,dieptepunt, ,,,POINT (136091.60460000113 542861.1270000003)
dieptepunten_1905.1115,22,-220,dieptepunt, ,,,POINT (135991.9910000004 542401.0361000001)
dieptepunten_1905.1116,26,-260,dieptepunt, ,,,POINT (136620.99060000107 542200.5604999997)
dieptepunten_1905.1117,31,-310,dieptepunt, ,,,POINT (137393.58889999986 542622.6774000004)
dieptepunten_1905.1118,40,-400,dieptepunt, ,,,POINT (138466.2093999982 542285.6682000011)
dieptepunten_1905.1119,53,-530,dieptepunt, ,,,POINT (140612.68389999866 541991.3603999987)
dieptepunten_1905.1120,52,-520,dieptepunt, ,,,POINT (141269.61730000004 541592.6649000011)
dieptepunten_1905.1121,56,-560,dieptepunt, ,,,POINT (141817.1398999989 541185.2961999997)
dieptepunten_1905.1122,49,-490,dieptepunt, ,,,POINT (140853.13450000063 540835.1220000014)
dieptepunten_1905.1123,47,-470,dieptepunt, ,,,POINT (140376.84340000153 541296.6532000005)
dieptepunten_1905.1124,41,-410,dieptepunt, ,,,POINT (139336.18400000036 541326.2391000018)
dieptepunten_1905.1125,31,-310,dieptepunt, ,,,POINT (137030.32539999858 541504.1821000017)
dieptepunten_1905.1126,29,-290,dieptepunt, ,,,POINT (136602.39840000123 541063.0500999987)
dieptepunten_1905.1127,33,-330,dieptepunt, ,,,POINT (137231.96939999983 540817.3704999983)
dieptepunten_1905.1128,41,-410,dieptepunt, ,,,POINT (140239.41649999842 540457.2379000001)
dieptepunten_1905.1129,51,-510,dieptepunt, ,,,POINT (141461.0100999996 540391.4908999987)
dieptepunten_1905.1130,30,-300,dieptepunt, ,,,POINT (136046.6361999996 539565.9365000017)
dieptepunten_1905.1131,30,-300,dieptepunt, ,,,POINT (136912.78299999982 539779.9310000017)
dieptepunten_1905.1132,34,-340,dieptepunt, ,,,POINT (137565.05920000002 539922.4600000009)
dieptepunten_1905.1133,37,-370,dieptepunt, ,,,POINT (138091.46130000055 540236.9882999994)
dieptepunten_1905.1134,30,-300,dieptepunt, ,,,POINT (135936.02470000088 538924.9089000002)
dieptepunten_1905.1135,34,-340,dieptepunt, ,,,POINT (135902.30900000036 538400.0249000005)
dieptepunten_1905.1136,34,-340,dieptepunt, ,,,POINT (136960.69750000164 538749.9646000005)
dieptepunten_1905.1137,38,-380,dieptepunt, ,,,POINT (137662.08680000156 538603.2663999982)
dieptepunten_1905.1138,39,-390,dieptepunt, ,,,POINT (138435.75930000097 539387.2545999996)
dieptepunten_1905.1139,41,-410,dieptepunt, ,,,POINT (138577.21510000154 538383.7474000007)
dieptepunten_1905.1140,41,-410,dieptepunt, ,,,POINT (139318.17339999974 539493.2718999982)
dieptepunten_1905.1141,41,-410,dieptepunt, ,,,POINT (139574.90300000086 538472.2168999985)
dieptepunten_1905.1142,41,-410,dieptepunt, ,,,POINT (139728.8772 539103.9686000012)
dieptepunten_1905.1143,38,-380,dieptepunt, ,,,POINT (139937.5832999982 539717.5007999986)
dieptepunten_1905.1144,52,-520,dieptepunt, ,,,POINT (141521.10709999874 539578.8266000003)
dieptepunten_1905.1145,43,-430,dieptepunt, ,,,POINT (141592.22289999947 538901.5386999995)
dieptepunten_1905.1146,40,-400,dieptepunt, ,,,POINT (140901.50719999894 538622.8847000003)
dieptepunten_1905.1147,47,-470,dieptepunt, ,,,POINT (141642.09580000117 542503.7597000003)
dieptepunten_1905.1148,49,-490,dieptepunt, ,,,POINT (142468.41569999978 543693.7382999994)
dieptepunten_1905.1149,53,-530,dieptepunt, ,,,POINT (143726.86100000143 543537.8830000013)
dieptepunten_1905.1150,38,-380,dieptepunt, ,,,POINT (148355.13259999827 543748.3938000016)
dieptepunten_1905.1151,38,-380,dieptepunt, ,,,POINT (147633.46240000054 543514.4717999995)
dieptepunten_1905.1152,44,-440,dieptepunt, ,,,POINT (147059.11769999936 543433.8564000018)
dieptepunten_1905.1153,44,-440,dieptepunt, ,,,POINT (146167.47439999878 543290.5179000013)
dieptepunten_1905.1154,41,-410,dieptepunt, ,,,POINT (145620.37110000104 543228.0599999987)
dieptepunten_1905.1155,53,-530,dieptepunt, ,,,POINT (144854.3751000017 543147.9288999997)
dieptepunten_1905.1156,62,-620,dieptepunt, ,,,POINT (144329.1152999997 543067.5131999999)
dieptepunten_1905.1157,66,-660,dieptepunt, ,,,POINT (143743.7226999998 542833.7994999997)
dieptepunten_1905.1158,56,-560,dieptepunt, ,,,POINT (142993.9985000007 542681.6669000015)
dieptepunten_1905.1159,63,-630,dieptepunt, ,,,POINT (143371.94619999826 542076.2038999982)
dieptepunten_1905.1160,60,-600,dieptepunt, ,,,POINT (144275.16789999977 542137.940299999)
dieptepunten_1905.1161,57,-570,dieptepunt, ,,,POINT (144866.43470000103 542091.9539999999)
dieptepunten_1905.1162,49,-490,dieptepunt, ,,,POINT (145320.44000000134 542389.1634000018)
dieptepunten_1905.1163,42,-420,dieptepunt, ,,,POINT (145928.45690000057 542090.5920999981)
dieptepunten_1905.1164,39,-390,dieptepunt, ,,,POINT (146551.40370000154 542757.6539000012)
dieptepunten_1905.1165,30,-300,dieptepunt, ,,,POINT (146678.28400000185 542180.0036999993)
dieptepunten_1905.1166,27,-270,dieptepunt,Waarde afgelezen van originele kaart,,,POINT (148347.27849999815 542440.2016000003)
dieptepunten_1905.1167,42,-420,dieptepunt,Waarde afgelezen van originele kaart,,,POINT (147395.72239999846 542016.9024999999)
dieptepunten_1905.1168,24,-240,dieptepunt, ,,,POINT (147210.13109999895 541737.3520000018)
dieptepunten_1905.1169,39,-390,dieptepunt, ,,,POINT (146345.72720000148 541332.1132999994)
dieptepunten_1905.1170,54,-540,dieptepunt, ,,,POINT (144462.00290000066 541352.4310000017)
dieptepunten_1905.1171,65,-650,dieptepunt, ,,,POINT (143717.40890000015 541154.9474)
dieptepunten_1905.1172,59,-590,dieptepunt, ,,,POINT (142994.35080000013 541688.695700001)
dieptepunten_1905.1173,59,-590,dieptepunt, ,,,POINT (142107.40289999917 540209.747299999)
dieptepunten_1905.1174,68,-680,dieptepunt, ,,,POINT (142704.5593000017 540091.382100001)
dieptepunten_1905.1175,71,-710,dieptepunt, ,,,POINT (143471.57829999924 540027.0124999993)
dieptepunten_1905.1176,65,-650,dieptepunt, ,,,POINT (144134.0714999996 540558.6185000017)
dieptepunten_1905.1177,47,-470,dieptepunt, ,,,POINT (145262.00030000135 540918.1853)
dieptepunten_1905.1178,41,-410,dieptepunt, ,,,POINT (146006.98490000144 540818.0892999992)
dieptepunten_1905.1179,56,-560,dieptepunt, ,,,POINT (147250.1977000013 540844.0364999995)
dieptepunten_1905.1180,27,-270,dieptepunt, ,,,POINT (147780.89279999956 541105.3044000007)
dieptepunten_1905.1181,44,-440,dieptepunt, ,,,POINT (148272.878800001 541483.9131000005)
dieptepunten_1905.1182,25,-250,dieptepunt, ,,,POINT (148275.44700000063 540383.2170000002)
dieptepunten_1905.1183,24,-240,dieptepunt,Slecht leesbaar,,,POINT (148029.87539999932 539968.3264999986)
dieptepunten_1905.1184,58,-580,dieptepunt, ,,,POINT (147619.42700000107 539752.0183000006)
dieptepunten_1905.1185,47,-470,dieptepunt, ,,,POINT (146862.83639999852 540014.2027000003)
dieptepunten_1905.1186,37,-370,dieptepunt, ,,,POINT (146249.82079999894 539635.6499000005)
dieptepunten_1905.1187,40,-400,dieptepunt, ,,,POINT (145652.33579999954 539816.7468999997)
dieptepunten_1905.1188,46,-460,dieptepunt, ,,,POINT (145186.59959999844 539835.2833000012)
dieptepunten_1905.1189,65,-650,dieptepunt, ,,,POINT (144617.04470000044 539556.0707999989)
dieptepunten_1905.1190,71,-710,dieptepunt, ,,,POINT (144008.92590000108 539394.2868999988)
dieptepunten_1905.1191,65,-650,dieptepunt, ,,,POINT (142995.13919999823 539468.0584999993)
dieptepunten_1905.1192,56,-560,dieptepunt, ,,,POINT (142277.3187999986 538909.1972000003)
dieptepunten_1905.1193,68,-680,dieptepunt, ,,,POINT (143778.99430000037 538933.6042000018)
dieptepunten_1905.1194,77,-770,dieptepunt, ,,,POINT (144617.58790000156 538814.7767000012)
dieptepunten_1905.1195,52,-520,dieptepunt, ,,,POINT (145834.49049999937 538632.4530000016)
dieptepunten_1905.1196,35,-350,dieptepunt, ,,,POINT (146426.36719999835 538713.4452)
dieptepunten_1905.1197,56,-560,dieptepunt, ,,,POINT (146732.97890000045 538975.6030000001)
dieptepunten_1905.1198,37,-370,dieptepunt, ,,,POINT (147094.09860000014 539373.1402999982)
dieptepunten_1905.1199,49,-490,dieptepunt, ,,,POINT (148419.8729000017 539544.1033000015)
dieptepunten_1905.1200,61,-610,dieptepunt, ,,,POINT (148015.48409999907 538984.2159000002)
dieptepunten_1905.1201,64,-640,dieptepunt, ,,,POINT (148268.6374000013 538378.049899999)
dieptepunten_1905.1202,32,-320,dieptepunt, ,,,POINT (147934.57019999996 538133.5494000018)
dieptepunten_1905.1203,36,-360,dieptepunt, ,,,POINT (147046.44159999862 538133.7327000014)
dieptepunten_1905.1204,71,-710,dieptepunt, ,,,POINT (145961.21049999818 537871.680399999)
dieptepunten_1905.1205,80,-800,dieptepunt, ,,,POINT (144584.91259999946 538443.746100001)
dieptepunten_1905.1206,68,-680,dieptepunt, ,,,POINT (143982.1174999997 537955.5311000012)
dieptepunten_1905.1207,65,-650,dieptepunt, ,,,POINT (143510.59010000154 538400.1202000007)
dieptepunten_1905.1208,47,-470,dieptepunt, ,,,POINT (142386.85970000178 538076.2017999999)
dieptepunten_1905.1209,41,-410,dieptepunt, ,,,POINT (141581.00189999864 538068.9243000001)
dieptepunten_1905.1210,53,-530,dieptepunt, ,,,POINT (148896.47480000183 543856.2199999988)
dieptepunten_1905.1211,56,-560,dieptepunt, ,,,POINT (149842.29289999977 544063.0736000016)
dieptepunten_1905.1212,44,-440,dieptepunt, ,,,POINT (150947.8007999994 543747.0753999986)
dieptepunten_1905.1213,49,-490,dieptepunt, ,,,POINT (149340.80790000036 543413.867899999)
dieptepunten_1905.1214,50,-500,dieptepunt, ,,,POINT (149254.8460999988 542827.5423999988)
dieptepunten_1905.1215,50,-500,dieptepunt, ,,,POINT (152349.56560000032 542899.752799999)
dieptepunten_1905.1216,52,-520,dieptepunt, ,,,POINT (149011.1125999987 541853.3742999993)
dieptepunten_1905.1217,50,-500,dieptepunt, ,,,POINT (149502.91059999913 542186.9151999988)
dieptepunten_1905.1218,42,-420,dieptepunt, ,,,POINT (151274.28979999945 542547.498300001)
dieptepunten_1905.1219,5,-50,dieptepunt, ,,,POINT (153338.57349999994 542729.2778000012)
dieptepunten_1905.1220,16,-160,dieptepunt, ,,,POINT (153291.0106999986 542323.3586000018)
dieptepunten_1905.1221,49,-490,dieptepunt, ,,,POINT (152618.7060999982 542494.0844999999)
dieptepunten_1905.1222,45,-450,dieptepunt, ,,,POINT (151997.17289999872 542150.9195000008)
dieptepunten_1905.1223,44,-440,dieptepunt, ,,,POINT (150707.20479999855 542060.3467000015)
dieptepunten_1905.1224,50,-500,dieptepunt, ,,,POINT (148667.49870000035 541330.3068999983)
dieptepunten_1905.1225,49,-490,dieptepunt, ,,,POINT (148876.87440000102 540824.9921000004)
dieptepunten_1905.1226,60,-600,dieptepunt, ,,,POINT (149560.80040000007 541068.2960000001)
dieptepunten_1905.1227,66,-660,dieptepunt, ,,,POINT (149959.57620000094 541401.940299999)
dieptepunten_1905.1228,47,-470,dieptepunt, ,,,POINT (150479.684799999 541365.7853999995)
dieptepunten_1905.1229,11,-110,dieptepunt, ,,,POINT (154046.77389999852 541765.0139000006)
dieptepunten_1905.1230,7,-70,dieptepunt, ,,,POINT (154713.93549999967 541540.3805)
dieptepunten_1905.1231,25,-250,dieptepunt, ,,,POINT (154459.68149999902 540953.7923999988)
dieptepunten_1905.1232,26,-260,dieptepunt, ,,,POINT (154800.23779999837 540494.2589999996)
dieptepunten_1905.1233,33,-330,dieptepunt, ,,,POINT (152806.4400999993 541953.0852999985)
dieptepunten_1905.1234,33,-330,dieptepunt, ,,,POINT (153143.05299999937 541042.4662000015)
dieptepunten_1905.1235,36,-360,dieptepunt, ,,,POINT (152744.3861999996 541033.0571000017)
dieptepunten_1905.1236,31,-310,dieptepunt, ,,,POINT (152308.80790000036 540644.8546000011)
dieptepunten_1905.1237,40,-400,dieptepunt, ,,,POINT (151378.24940000102 540969.0469000004)
dieptepunten_1905.1238,21,-210,dieptepunt, ,,,POINT (151012.69209999964 540707.3581000008)
dieptepunten_1905.1239,62,-620,dieptepunt, ,,,POINT (150251.9825000018 540680.2481999993)
dieptepunten_1905.1240,47,-470,dieptepunt, ,,,POINT (149174.2168999985 540229.4648999982)
dieptepunten_1905.1241,73,-730,dieptepunt, ,,,POINT (150434.04659999907 540256.2809000015)
dieptepunten_1905.1242,70,-700,dieptepunt, ,,,POINT (150670.44269999862 539976.6634000018)
dieptepunten_1905.1243,34,-340,dieptepunt, ,,,POINT (151687.17179999873 540247.5881999992)
dieptepunten_1905.1244,39,-390,dieptepunt, ,,,POINT (153308.79349999875 540555.5971999988)
dieptepunten_1905.1245,20,-200,dieptepunt, ,,,POINT (154496.25 540033.873300001)
dieptepunten_1905.1246,27,-270,dieptepunt, ,,,POINT (153835.0727000013 540078.1587000005)
dieptepunten_1905.1247,36,-360,dieptepunt, ,,,POINT (153207.17069999874 539996.2976000011)
dieptepunten_1905.1248,45,-450,dieptepunt, ,,,POINT (149642.7050999999 539228.0247000009)
dieptepunten_1905.1249,61,-610,dieptepunt, ,,,POINT (150091.4807999991 539426.4343999997)
dieptepunten_1905.1250,51,-510,dieptepunt, ,,,POINT (150453.4279000014 539336.2245999984)
dieptepunten_1905.1251,58,-580,dieptepunt, ,,,POINT (151483.13929999992 539264.3137000017)
dieptepunten_1905.1252,33,-330,dieptepunt, ,,,POINT (153565.02290000021 539293.1772000007)
dieptepunten_1905.1253,11,-110,dieptepunt, ,,,POINT (154520.94480000064 539339.3062999994)
dieptepunten_1905.1254,18,-180,dieptepunt, ,,,POINT (155285.88720000163 539322.1537999995)
dieptepunten_1905.1255,46,-460,dieptepunt, ,,,POINT (149030.26909999922 538604.5115999989)
dieptepunten_1905.1256,49,-490,dieptepunt, ,,,POINT (149616.90740000084 538586.7298000008)
dieptepunten_1905.1257,34,-340,dieptepunt, ,,,POINT (150088.29509999976 538632.2829999998)
dieptepunten_1905.1258,52,-520,dieptepunt, ,,,POINT (150702.10119999945 538695.8293000013)
dieptepunten_1905.1259,76,-760,dieptepunt, ,,,POINT (151358.8436000012 538876.3958999999)
dieptepunten_1905.1260,65,-650,dieptepunt, ,,,POINT (151546.5817000009 538407.4785999991)
dieptepunten_1905.1261,34,-340,dieptepunt, ,,,POINT (154529.6688000001 538426.2153000012)
dieptepunten_1905.1262,8,-80,dieptepunt, ,,,POINT (155372.53090000153 540783.6860000007)
dieptepunten_1905.1263,14,-140,dieptepunt, ,,,POINT (155385.20540000126 540377.8368999995)
dieptepunten_1905.1264,19,-190,dieptepunt, ,,,POINT (156048.50189999864 538509.4459999986)
dieptepunten_1905.1265,45,-450,dieptepunt, ,,,POINT (155695.13639999926 537992.8768999986)
dieptepunten_1905.1266,28,-280,dieptepunt, ,,,POINT (156651.07779999822 538130.196800001)
dieptepunten_1905.1267,14,-140,dieptepunt, ,,,POINT (157009.85770000145 538619.6493999995)
dieptepunten_1905.1268,4,-40,dieptepunt, ,,,POINT (156652.26359999925 539206.7511)
dieptepunten_1905.1269,5,-50,dieptepunt, ,,,POINT (156611.25239999965 539838.6420000009)
dieptepunten_1905.1270,8,-80,dieptepunt, ,,,POINT (157423.76209999993 538955.1072000004)
dieptepunten_1905.1271,1,-10,dieptepunt, ,,,POINT (158268.29179999977 539480.8887000009)
dieptepunten_1905.1272,11,-110,dieptepunt, ,,,POINT (158843.58210000023 539148.0887000002)
dieptepunten_1905.1273,8,-80,dieptepunt, ,,,POINT (159388.62920000032 539420.2674000002)
dieptepunten_1905.1274,51,-510,dieptepunt, ,,,POINT (158646.4893000014 538016.6961999983)
dieptepunten_1905.1275,23,-230,dieptepunt, ,,,POINT (159489.53720000014 538905.7851999998)
dieptepunten_1905.1276,6,-60,dieptepunt, ,,,POINT (160239.82409999892 539584.5885999985)
dieptepunten_1905.1277,51,-510,dieptepunt, ,,,POINT (159830.9178000018 538373.1070000008)
dieptepunten_1905.1278,19,-190,dieptepunt, ,,,POINT (161230.77549999952 539154.2080999985)
dieptepunten_1905.1279,44,-440,dieptepunt, ,,,POINT (159450.77629999816 536576.8988999985)
dieptepunten_1905.1280,38,-380,dieptepunt, ,,,POINT (160564.5661999993 536942.7936000004)
dieptepunten_1905.1281,43,-430,dieptepunt, ,,,POINT (160523.16739999875 536416.1140000001)
dieptepunten_1905.1282,40,-400,dieptepunt, ,,,POINT (160586.063000001 535726.2118999995)
