AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
363,T14A_H01,T14A_H01 ma-za 09-24,20050101,29991231,BETAALDP
2448,363_BYZA,Garage Byzantium (Amsterdam),20131122,29991231,GARAGEP
363,ZB65,ZB65 Oost-3,20050101,29991231,VERGUNP
301,ZAADMARKT,Zaadmarkt,20130128,29991231,BETAALDP
355,BDR-F,Rayon F,20200801,29991231,BEDRIJFP
994,OPB16,Koningswinkelstraat Aldi,20120525,29991231,BETAALDP
355,BDR-E,Rayon E,20200801,29991231,BEDRIJFP
637,637_DUITS,Parkeergarage Duitslandlaan (Zoetermeer),20130927,20160322,GARAGEP
90,L4-4,Oosterstraat,20120808,20130625,BETAALDP
363,WM55_U02,WM55_U02 Sport 10c Radioweg,20050101,29991231,VERGUNP
405,405_VALE,Straatparkeren Vale Hen (Hoorn),20131018,20131019,BETAALDP
402,S_KL_DR,Schil Kleine Drift,20130327,29991231,BETAALDP
355,BDR-G,Rayon G,20200801,29991231,BEDRIJFP
984,1,Tariefgebied laag,20121115,29991231,BETAALDP
794,"5,15",Binderseind,20120328,29991231,BETAALDP
599,S60_Z601,Sector 60 - Zone 601,20170523,29991231,BEZOEKP
796,020324,v Noremborghstraat 2,20111003,20111004,BETAALDP
34,34_P11,P11 Leerlinggarage (Almere Stad),20140101,29991231,GARAGEP
394,4459,HFD Verzetswijk C-zone,20130901,29991231,BETAALDP
2448,150_BOR,Garage De Boreel (Deventer),20131126,29991231,GARAGEP
363,AN95-5,AN95-5 Noord 5,20140101,29991231,VERGUNP
166,52EC,Maximaal-2-uur,20120511,20140101,BETAALDP
599,S20_Z201,Sector 20 - Zone 201,20170523,29991231,BEZOEKP
599,S50,Sector 50,20170424,29991231,BEZOEKP
344,8200,Wittevrouwen,20111118,29991231,BETAALDP
353,KLOOSTERHO,Kloosterhof,20130125,20140331,BETAALDP
355,355_RAYONJ,Vergunningparkeren Rayon J (Zeist),20150721,20200601,VERGUNP
158,158_VERGP,parkeren uitsluitend vergunninghouders,20171128,29991231,VERGUNP
344,B8100,Vogelenbuurt,20130426,20130522,BETAALDP
301,IJSSELPAV,IJsselkade-west (IJsselpaviljoen),20130128,29991231,BETAALDP
363,WP63_U01,WP63_U01 Van Bleiswijkstraat,20050101,29991231,VERGUNP
717,32,Sportpark,20121106,20130423,BETAALDP
355,BEW-B,Rayon B,20200801,29991231,BEWONERP
394,4452,HFD Raadhuis C-zone,20130626,29991231,BETAALDP
1900,1900_BARG,Bargefenne,20140630,29991231,BETAALDP
344,B7100,Pijlsweerd Noord,20130426,20130522,BETAALDP
1900,1900_SKWK,Skylwyk,20140630,29991231,BETAALDP
388,A16,BZ Westerstraat,20120606,29991231,BETAALDP
402,5,Winkelstraten Schil met duurbeperking,20120223,20130401,BETAALDP
479,ZD01,Zaandam13,20130515,20130516,BETAALDP
203,BEEKSTRAAT,Beekstraat,20120905,29991231,BETAALDP
363,BA01_U01,BA01_U01 ma-za 10-18 en do 9-21 Jan Evertsenstraat WS,20120607,29991231,VERGUNP
599,599_HOOGZA,P+R Hoogvliet Zalmplaat (Rotterdam),20140101,29991231,PARKRIDE
794,"7,13",Tiendplein,20120328,29991231,BETAALDP
637,637_ORFSCH,Parkeergarage Orfeschouw (Zoetermeer),20130927,20131024,GARAGEP
2062,599_WPC,Garage World Port Center (Rotterdam),20131105,29991231,GARAGEP
402,1,Centrum,20120222,20130401,BETAALDP
361,72006,Schil tarief Overstad,20120404,29991231,BETAALDP
402,BS_GIJS_M,Buitenschil Gijsbrecht meters,20130327,29991231,BETAALDP
794,"2,1",Kegelbaan,20120328,29991231,BETAALDP
796,030411,Wolfsdonklaan thv 38,20111004,20111005,BETAALDP
2062,345_ARIE,Garage Arie van Hensbergen (Veenendaal),20131105,29991231,GARAGEP
363,OW21_U01,OW21_U01 Zuid JP Heije Overtoom WS,20050101,29991231,VERGUNP
599,599_HOEK,P+R Hoek van Holland (Rotterdam),20140101,29991231,PARKRIDE
90,L4-3,Torenstraat,20120808,20130625,BETAALDP
599,S74,Sector 74,20170424,29991231,BEZOEKP
355,BEW-M,Rayon M,20200801,29991231,BEWONERP
599,S40,Sector 40,20170424,29991231,BEZOEKP
2459,363_GEEL,Garage Geelvinck (Amsterdam),20131111,29991231,GARAGEP
363,ZD03B_U04,ZD03B_U04 Van Woustraat Zuid vanaf Lutmastraat WS,20120309,29991231,VERGUNP
479,ZD007,Zaandam7,20130517,29991231,BETAALDP
2448,345_PASS,Parkeergarage Passage (Veenendaal),20140101,29991231,GARAGEP
166,9841,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
599,S31,Sector 31,20170424,29991231,BEZOEKP
177,177HTSCP,Garage Het Schip (Raalte),20131009,29991231,GARAGEP
424,3,Vestigingplein,20120413,29991231,BETAALDP
2459,599_WEST,Garage Westblaak (Rotterdam),20131112,29991231,GARAGEP
355,BEW-D,Rayon D,20200801,29991231,BEWONERP
632,ZONEB,4 uurs Zone Binnenstad Woerden,20121011,20130516,BETAALDP
503,503_PAMK,Straatparkeren Paardenmarkt (Delft),20131022,20131204,BETAALDP
599,S3_U01,Winkelstraten,20170424,29991231,BEZOEKP
373,SCHZONEA,Schoorl - Zone A,20130320,29991231,BETAALDP
2448,758_CENT,Garage Centrum (Breda),20131125,29991231,GARAGEP
363,T14B_U08,T14B_U08 10c Fizeau/Drie Burgpad,20050101,29991231,BETAALDP
599,S61,Sector 61,20170424,29991231,BEZOEKP
599,S97_Z530,Sector 97 - Zone 530,20170523,29991231,BEZOEKP
599,S97_Z560,Sector 97 - Zone 560,20170523,29991231,BEZOEKP
355,BDR-H,Rayon H,20200801,29991231,BEDRIJFP
388,A23,BZ Zuiderkerkplein,20120606,29991231,BETAALDP
1900,1900_NIMT,Nieuwmarkt,20140630,29991231,BETAALDP
2462,376_TERG,Terrein Tergooiziekenhuizen locatie Blaricum (Blaricum),20131114,29991231,TERREINP
796,010206,Vughterstraat 3,20110930,20111001,BETAALDP
355,BDR-C,Rayon C,20200801,29991231,BEDRIJFP
363,WM55C,WM55C Oost-5c,20160101,29991231,VERGUNP
965,BZS60C,Blauwe Zone Kloosterstraat WC (S),20120530,29991231,BLAUWEZ
796,030410,Wolfsdonklaan thv 1,20111004,20111005,BETAALDP
402,2,Schil,20120222,20130401,BETAALDP
984,3A6,Hoog onbeperkt 6,20120502,20120503,BETAALDP
355,BEW-J,Rayon J,20200801,29991231,BEWONERP
355,BEW-S,Rayon S,20200801,29991231,BEWONERP
388,A8,BZ van Linschotenstraat,20120606,29991231,BETAALDP
797,BZV,Blauwe Zone Vlijmen,20120417,29991231,BLAUWEZ
80,B4,"tarief zone B met koopavond, max 1 uur",20130306,29991231,BETAALDP
632,ZONEE,Kort Parkeren Station Woerden,20121011,20121012,BETAALDP
344,B8300,Pijlsweerd,20130426,20130522,BETAALDP
355,BDR-J,Rayon J,20200801,29991231,BEDRIJFP
158,158_BZONE,Blauwe zone,20171128,29991231,BZONE
355,BEW-K,Rayon K,20200801,29991231,BEWONERP
2062,268_DUK,Garage Dukenburg (Nijmegen),20131105,29991231,GARAGEP
569,BZC,Blauwe Zone C (Nieuwveen),20120420,29991231,BLAUWEZ
363,WM55C_U01,WM55C_U01 Middenweg rechts WS,20170201,29991231,VERGUNP
355,355_RAYOND,Vergunningparkeren Rayon D (Zeist),20150721,20200601,VERGUNP
861,2012006,Bree,20120327,29991231,BETAALDP
1525,BZ1,Voorhout,20121016,29991231,BETAALDP
575,575_ORANJE,Straatparkeren Oranje zone (Noordwijk),20131024,29991231,BETAALDP
796,020201,Buitendijk,20111027,20140520,BETAALDP
355,BEW-C,Rayon C,20200801,29991231,BEWONERP
363,T14_COMBI,T14_COMBI T14A combi ma-vr 09-19,20050101,29991231,BETAALDP
620,PSURS_01,Parkeerschijfzone Ursulinenhof,20120220,29991231,BLAUWEZ
355,355_RAYONF,Vergunningparkeren Rayon F (Zeist),20150721,20200601,VERGUNP
935,VILLAPRK1,Gebiedscode Villaprk1 tbv mobiel parkeren,20170201,29991231,BETAALDP
1900,1900_VEEP,Straatparkeren Veemarktplein (Sneek),20131025,29991231,BETAALDP
14,EUR,parkeergarage Euroborg,20171220,29991231,GARAGEP
363,WP61A_U03,WP61A_U03 Transformatorweg sport 10c,20050101,29991231,VERGUNP
400,2A,Zone 2A,20120822,20121019,BETAALDP
1783,1783_POEL,Straatparkeren centrum Poeldijk (Westland),20131024,29991231,BETAALDP
14,14_PREU,P+R Euroborg P3 (Groningen),20141021,29991231,GARAGEP
984,3A16,Hoog onbeperkt 16,20120502,20120503,BETAALDP
14,10210,Paraplugebied Schilwijken,20210101,29991231,VERGUNP
14,KORREWEG,,20131203,20131204,VERGUNP
717,20,Parkeerterrein Kanaalweg Westzijde,20121016,20130423,BETAALDP
405,405_VAL2,Straatparkeren Vale Hen 2 Breed (Hoorn),20131018,20131019,BETAALDP
405,405_21516,Breed,20140623,29991231,BETAALDP
984,2,Tariefgebied midden,20121115,29991231,BETAALDP
363,T12A_U26,T12A_U26 ma-vr 09-16 10c max 60 verbod 16-19 za 09-18 10c max 60,20210701,29991231,BETAALDP
2448,1883_ANNA,Annastraat (Sittard-Geleen),20140101,20140102,GARAGEP
90,L4-7,Reidingweg,20120808,20130625,BETAALDP
994,OPB21,Poststraat,20120525,29991231,BETAALDP
484,484_TOUP,Straatparkeren Toussaintplein (Alphen a/d Rijn),20131022,20140718,BETAALDP
363,OZ31-03,OZ31-03 Zuid 2.2,20050101,29991231,VERGUNP
363,T12A_U27,T12A_U27 ma-vr 09-16 za 09-18 10c max 60,20210701,29991231,BETAALDP
518,43I,Scheveningen - Badhuisstraat,20171130,29991231,VERGUNP
518,T_R19,Gebieden met regeling R19,20160701,20171130,BETAALDP
363,T12A_U25,T12A_U25 ma-za 09-18 10c max 60 po 60,20210701,29991231,BETAALDP
717,24,Parkeerterrein Strandweg,20121016,20130423,BETAALDP
150,6,Zone 6,20140101,20171130,BETAALDP
344,B13100,Laan van Nieuw Guinea,20130426,20130522,BETAALDP
363,T12A_U24,T12A_U24 ma-za 10-18 max 120 po 60,20210701,29991231,BETAALDP
2460,363_MID,Garage Middenweg (Amsterdam),20131112,29991231,GARAGEP
363,BL90_U02,BL90_U02 BL1 BosenLommerweg en JanvGalen WS,20050101,29991231,VERGUNP
1950,1950_BOUR2,Parkeerterrein Bourtange (evenement) (Westerwolde),20210713,29991231,TERREINP
762,762_KERK,Parkeerterrein Kerkstraat (Deurne),20140101,29991231,BETAALDP
1681,1681_CPEES,Carpool Ees (Ees),20150522,20210713,CARPOOL
1950,1950_BOUR1,Parkeerterrein Bourtange (Westerwolde),20210713,29991231,TERREINP
166,52E1,Maximaal-4-uur Meeuwenpln,20120511,20140101,BETAALDP
2449,398_ZUID,Garage Zuidtangent (Heerhugowaard),20131107,29991231,GARAGEP
58,BP4,'T Panwurk,20120704,20130701,BETAALDP
1950,1950_HOOFD,Parkeerterrein Hoofdstraat (Westerwolde),20210713,29991231,TERREINP
385,385_RKAV,Parkeerterrein RKAV (Edam-Volendam),20210713,29991231,TERREINP
363,T13B_U07,T13B_U07 10c Van Wou_2,20050101,29991231,BETAALDP
114,VAK7,Hoofdstraat,20120427,20140721,BETAALDP
599,599_PRAL,P+R Alexander (Rotterdam),20131011,29991231,PARKRIDE
38,38_CPALTEV,Carpool Alteveer (Pekela),20210713,29991231,CARPOOL
363,AN95-1,AN95-1 Noord 1,20050101,29991231,VERGUNP
984,2C,Midden C,20120502,20120503,BETAALDP
166,52E0,Maximaal-4-uur Meeuwenpln,20120511,20140101,BETAALDP
479,ZNDEEN,Zaanstad tariefgroep 2 (Midden),20130514,20130517,BETAALDP
166,981E,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
363,OW20_U10,OW20_U10 Bilderdijk WS,20050101,29991231,VERGUNP
402,BS_GIJS_GL,Buitenschil Gijsbrecht Gladiolusstraat,20130327,29991231,BETAALDP
153,153_HERM,Garage Hermandad,20201105,29991231,GARAGEP
400,5,Zone 5,20120822,29991231,BETAALDP
281,BOERH_BW,Boerhaavelaan,20200101,29991231,BEWONERS
599,S1_U01,Winkelstraten,20170424,29991231,BEZOEKP
281,PT-KONW_BD,Parkeerterrein Konijnenwal,20200101,29991231,BEDRIJVEN
281,WA-BL_BD,Waalkade/Bleekveld Paraplugebied Bedrijven,20200101,29991231,BEDRIJVEN
2062,867_TAX,Terrein Taxandriaweg II (Waalwijk),20131106,29991231,TERREINP
796,020123,Havensingel 1 nabij wilhelminabrug,20110930,20111001,BETAALDP
150,325,Noordenbergpoortgarage (begane grond),20121218,20140101,BETAALDP
90,L4-ZA-4,Burg. Wuiteweg,20120907,20130625,BETAALDP
717,26,Parkeerterrein Westhove,20121016,20130423,BETAALDP
794,"7,17",Wilhelminalaan,20120328,29991231,BETAALDP
2460,762_WOLF,Garage Wolfsberg (Deurne),20131112,29991231,GARAGEP
796,010113,Postelstraat,20110930,20111001,BETAALDP
90,MOL01,Moleneind,20130627,20140401,BETAALDP
363,OS76,OS76 Nieuw-West 2,20050101,29991231,VERGUNP
917,BZ,Blauwe Zone,20120921,29991231,BLAUWEZ
965,BZB60A,Blauwe zone Patersplein2 (B),20120530,20120531,BETAALDP
1525,BZ2,Sassenheim,20121016,29991231,BETAALDP
965,BZB60D,Blauwe Zone Minister Ruijsstraat a (B),20120530,29991231,BLAUWEZ
74,84010,Schil Noord,20130305,29991231,BETAALDP
400,6,Zone 6,20120822,29991231,BETAALDP
599,S32_U01,Winkelstraten,20170424,29991231,BEZOEKP
599,S36,Sector 36,20170424,29991231,BEZOEKP
599,S90,Sector 90,20170424,29991231,BEZOEKP
599,S71_Z710,Sector 71 - Zone 710,20170523,29991231,BEZOEKP
344,V5400,Leidseweg e.o.,20130124,29991231,VERGUNP
392,392_HOUT,Garage Houtplein (haarlem),20130926,29991231,GARAGEP
34,BEZVGAS,Bezoekersparkeren Centrum Almere Stad vergunningzone,20161101,29991231,BEZPARK
1895,BZ1,Blauwe Zone,20120608,20120710,BETAALDP
1916,7,Park Vronesteijn,20120321,29991231,BLAUWEZ
34,34_SANTIA,Santiagogarage (Almere Buiten),20140101,29991231,GARAGEP
166,97B0,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
150,5,Zone 5,20140101,20171130,BETAALDP
281,WA-BL_BW,Waalkade/Bleekveld Paraplugebied Bewoners,20200101,29991231,BEWONERS
344,B3300,Hendrik Tollensstraat e.o.,20130426,20130522,BETAALDP
794,"7,4",Regenboog,20120328,29991231,BETAALDP
150,2,Zone 2,20140101,20171130,BETAALDP
363,RB45C_U01,RB45C_U01 Zorgvlied 10c+14B,20050101,29991231,VERGUNP
34,BEZVGBZ07,Bezoekersparkeren blauwe zone Almere Buiten,20161101,29991231,BEZPARK
575,575_NORTH,Straatparkeren Northgodreef t.h. manege (Noordwijk),20131024,29991231,BETAALDP
34,BEZVGAB,Bezoekersparkeren Centrum Almere Buiten vergunningzone,20161101,29991231,BEZPARK
307,ONTH_ALT,Toegang tijdelijk,20200801,29991231,ONTHEFFING
307,ONTH_P,Toegang permanent,20201105,20201106,ONTHEFFING
344,7300,Zeeheldenbuurt,20111118,29991231,BETAALDP
1783,1783_STOK1,Straatparkeren Stokdijkkade 1 te Naaldwijk (Westland),20131024,29991231,BETAALDP
965,BZB60M,Blauwe Zone Wilh. Bakkerij Dreessen (B),20120530,29991231,BLAUWEZ
620,PSLIJN_01,Parkeerschijfzone Lijnbaan,20120220,29991231,BLAUWEZ
1783,1783_MONST,Straatparkeren centrum Monster (Westland),20131024,29991231,BETAALDP
363,T13B_U06,T13B_U06 10c Ferdinand Bol,20050101,29991231,BETAALDP
307,ONTH_ALP,Toegang permanent,20200801,29991231,ONTHEFFING
796,020406,Havensingel,20111003,20111004,BETAALDP
479,ZD011,Zaandam11,20130517,29991231,BETAALDP
363,BA01A_U02,BA01A_U02 ma-za 10-18 Admiraal de Ruyterweg WS,20140131,29991231,VERGUNP
2448,606_PARA,Parallelweg (Schiedam),20140101,20140102,PARKRIDE
1900,1900_SFSTR,Straatparkeren Stadsfenne Strand (Sudwest Fryslan),20131105,20140101,BETAALDP
114,IND_BEWC,ind_bewc,20200101,20201109,VERGUNP
34,BEZVGBZ06,Bezoekersparkeren blauwe zone Parkwijk,20161101,29991231,BEZPARK
2462,796_JBZT,Terrein Jeroen Bosch Ziekenhuis ('s-Hertogenbosch),20131114,29991231,TERREINP
344,1200,Janskerkhof,20111014,29991231,BETAALDP
200,200_ZC,Straatparkeren Zone C Centrum (Apeldoorn),20131212,20131213,BETAALDP
203,VELUWHALZD,Veluwehal - zuid,20120905,29991231,BETAALDP
114,V78104,Minister Kanstraat,20200731,20201109,VERGUNP
344,V8300,Pijlsweerd,20130124,29991231,VERGUNP
599,599_6,Zone 6 (Rotterdam),20131101,20140101,BETAALDP
453,9251,Gebied 9251,20120525,29991231,BETAALDP
114,78105,Stationsstraat,20140722,29991231,BETAALDP
150,7,Zone 7,20140101,20171130,BETAALDP
114,V78134,P-Noord,20200731,29991231,VERGUNP
353,KONINGSHOF,Koningshof,20130801,20140331,BETAALDP
243,243_P17,Terrein P17 Kloosterplein (Harderwijk),20130930,29991231,TERREINP
363,OZ31-03_U2,OZ31-03_U2 Project Haringvlietbuurt,20050101,29991231,VERGUNP
796,020127,Wilhelminaplein,20110930,20111001,BETAALDP
1773,1773_BZON1,Blauwe Zone 1,20171130,29991231,BZONE
2448,363_MUSE,Garage Museumplein (Amsterdam),20131122,29991231,GARAGEP
1684,4,Blauwe Zone,20120301,29991231,BLAUWEZ
203,TORENPLEIN,Torenplein,20120905,29991231,BETAALDP
796,030515,Geldersedam,20111013,20111014,BETAALDP
794,"5,9",De Clundert,20120328,29991231,BETAALDP
2448,603_BOGP5,In de Bogaard P5 (Rijswijk),20140101,29991231,GARAGEP
114,V78121,Wilhelminastraat noordelijk deel,20200731,29991231,VERGUNP
114,WRK,WRK,20200101,20200915,VERGUNP
363,T12B_U06,T12B_U06 WS Cuyp / F. Bol,20050101,29991231,BETAALDP
114,IND_WRK,ind_wrk,20200101,20201109,VERGUNP
405,405_21520,Bierkade,20140623,29991231,BETAALDP
344,B10100,NIeuw Welgelegen,20130426,20130522,BETAALDP
90,DRI01,De Drift,20130627,20140401,BETAALDP
114,V78128,Vreding-Cirkel,20200731,29991231,VERGUNP
166,52E7,Maximaal-2-uur,20120511,20140101,BETAALDP
114,V78116,Prins Hendrikweg,20200731,29991231,VERGUNP
2062,363_OLYM,Garage Olympisch Stadion (Amsterdam),20131030,29991231,GARAGEP
2453,268_CASI,Garage Holland Casino (Nijmegen),20131111,29991231,GARAGEP
166,981D,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
114,IND_A01,Paraplugebied 1,20200101,20201109,VERGUNP
1783,1783_HOOFD,Straatparkeren Hoofdstraat in De Lier (Westland),20131024,29991231,BETAALDP
2448,363_SYMP,Garage Symphony (Amsterdam),20131122,29991231,GARAGEP
34,34_URCA,Urcagarage (Almere Buiten),20140101,29991231,GARAGEP
114,V78132,Marktplein,20200731,20201109,VERGUNP
373,SCHZONEB2,Schoorl Zone B - (Bezoekerscentrum),20140102,29991231,BETAALDP
301,ROZENGR,Rozengracht,20130128,29991231,BETAALDP
603,603_MAL,Mallegat,20140101,29991231,BETAALDP
599,S1,Sector 1,20170424,29991231,BEZOEKP
166,98BE,Parkeerschijfzone-max-3-u,20120511,20140101,BLAUWEZ
301,IJSSELKA,IJsselkade-oost (rijbaan),20130128,29991231,BETAALDP
216,216_KAHO,Straatparkeren Kapelhof (Culemborg),20131022,29991231,BETAALDP
794,"2,8",Zuid-Konninginnewal,20120328,29991231,BETAALDP
599,S65,Sector 65,20170424,29991231,BEZOEKP
1773,1773_BZONE,Blauwe Zone,20171130,20171201,BZONE
758,758_CONC,Garage Concordiastraat (Breda),20130926,29991231,GARAGEP
114,B78115,Eschweg E9,20200731,29991231,VERGUNP
114,IND_FUNC,ind_func,20200101,20201109,VERGUNP
363,ZD04A_U03,ZD04A_U03 Rijnstraat tot Vrijheidslaan 10c,20120309,29991231,VERGUNP
114,78107,Seinstraat,20140722,29991231,BETAALDP
363,T10,T10 Tariefcode 10cent groep,20050101,29991231,BETAALDP
114,V78114,Klepel,20200731,29991231,VERGUNP
984,2B,Midden B,20120502,20120503,BETAALDP
164,7A,7A,20120207,20120301,BETAALDP
1900,1900_SING,Singel,20140630,29991231,BETAALDP
58,KP3,"Achterom, Hogepol en Legeweg",20120704,20140626,BETAALDP
599,599_5,Zone 5 (Rotterdam),20131101,20140101,BETAALDP
402,C_MELKP,Centrum Melkpad,20130327,29991231,BETAALDP
202,BC20,Amsterdamseweg,20120511,20140101,BETAALDP
860,A,Blauwe Zone,20120306,29991231,BLAUWEZ
150,3,Zone 3,20140101,20171130,BETAALDP
796,030403,Schaapsveldje,20111004,20111005,BETAALDP
405,405_STAT,Straatparkeren Stationsweg (Hoorn),20131021,20131022,BETAALDP
363,BL90_U01,BL90_U01 BL4 BosenLommerweg WS,20050101,29991231,VERGUNP
599,S36_U01,Winkelstraten,20170424,29991231,BEZOEKP
622,622_OOST,Straatparkeren zone Oostwijk (Vlaardingen),20131017,29991231,BETAALDP
599,S4-5,Sector 4-5,20170424,29991231,BEZOEKP
599,S50_Z501,Sector 50 - Zone 501,20170523,29991231,BEZOEKP
388,A12,BZ Karnemelksluis,20120606,29991231,BETAALDP
2448,479_ROZEN,Rozenhof (Zaanstad),20140101,29991231,GARAGEP
150,1,Zone 1,20140101,20171130,BETAALDP
363,WM55_U01,WM55_U01 Middenweg links WS,20050101,29991231,VERGUNP
794,"2,10",Speelhuisplein,20120328,20120619,BETAALDP
114,B78106,Vreding E9,20200731,20200915,VERGUNP
344,3200,Watervogelbuurt,20111014,29991231,BETAALDP
114,CNTM,Centrum,20200731,29991231,VERGUNP
58,LP6,Zuiderbolwerk,20120704,20140626,BETAALDP
344,B3400,Dichterswijk-oost,20130426,20130522,BETAALDP
453,9253,Gebied 9253,20120525,29991231,BETAALDP
603,603_WETH,Wethouder Hillenaarplantsoen,20140101,29991231,BETAALDP
1729,1729_RIJK,Straatparkeren Rijksweg (Gulpen-Wittem),20131024,29991231,BETAALDP
1773,1773_BZON2,Blauwe Zone 2,20171130,29991231,BZONE
984,3A1,Hoog onbeperkt 1,20120502,20120503,BETAALDP
518,45,Pellenaerstraat E.O,20140101,20170228,VERGUNP
717,8,Parkeerterrein Irma I,20121016,20130423,BETAALDP
202,BC15,Steijnstraat,20120511,20140101,BETAALDP
363,AN95-2,AN95-2 Noord 2,20050101,29991231,VERGUNP
202,BC10,Spijkerlaan,20120511,20140101,BETAALDP
2062,505_DRIE,Garage Drievriendenhof / Dordrecht Centre (Dordrecht),20131030,29991231,GARAGEP
1783,1783_LIER,Straatparkeren centrum de Lier (Westland),20131024,29991231,BETAALDP
363,BL05_U01,BL05_U01 ma-za 10-18 Hoofdweg/BL plein en -weg WS,20120607,29991231,VERGUNP
861,2012012,Blauwe Zone Muziekschool,20120327,29991231,BLAUWEZ
363,SO35A_U03,SO35A_U03 Rhijnspoorplein,20130222,20130223,VERGUNP
988,988_KROM,Parkeergarage Kromstraat (Weert),20131001,29991231,GARAGEP
114,V78135,Wenning,20200731,29991231,VERGUNP
518,43K,Scheveningen - J. Kistenstraat - Keizerstraat - Kolenwagenslag,20160224,29991231,VERGUNP
150,AS,Zone Pikeurshof,20121218,20171130,BETAALDP
114,V78102,Minister Kanstraat,20200731,29991231,VERGUNP
114,VPAR01,Paraplugebied 1 - Functionele Vergunning,20200101,29991231,VERGUNP
373,HAZZONEF,Hargen aan Zee - Zone F,20130320,20130321,BETAALDP
216,216_PRST,Straatparkeren Prijssestraat (Culemborg),20131022,29991231,BETAALDP
200,HOOFD1,"Hoofdstraat, tussen Paul Krugerstraat en Vosselmanstraat (Apeldoorn)",20140101,20140516,BETAALDP
2450,14_UMCG_N,Garage UMCG Noord (Groningen),20130917,29991231,GARAGEP
164,5D001,Sherwood Rangers,20130101,20140101,BETAALDP
114,B78107,Vreding E9,20200731,20200915,VERGUNP
114,V78136,Willinkplein-Zuid,20200731,29991231,VERGUNP
344,V19113,Stationsstraat,20130131,20130522,VERGUNP
114,B78114,Klepel E9,20200731,20201109,VERGUNP
796,10203,Vughterstraat - Ultrakort parkeren,20140422,20140501,BETAALDP
479,ZNDOVERIG,Zaanstad tariefgroep overig (laag),20130514,20130517,BETAALDP
796,030412,Wolfsdonklaan thv 62,20111004,20111005,BETAALDP
984,3A12,Hoog onbeperkt 12,20120502,20120503,BETAALDP
344,B5300,Lombok,20130426,20130522,BETAALDP
794,794_DOOR,Garage Doorneind (Helmond),20131002,29991231,GARAGEP
363,T16B_U02,T16B_U02 10c Delflandplein - Voorburgstr,20050101,29991231,BETAALDP
796,030109,Frederik Hendriklaan 2,20111004,20111005,BETAALDP
2459,518_NOOR,Garage Noordeinde (Den Haag),20131111,29991231,GARAGEP
344,1100,Wijk C.,20111118,29991231,BETAALDP
114,V78118,Wilhelminastraat noordelijk deel,20200731,20201109,VERGUNP
114,V78111,Hoofdstraat,20200731,29991231,VERGUNP
405,405_PELM,Straatparkeren Pelmolenpad (Hoorn),20131018,20131019,BETAALDP
114,V78108,Seinstraat,20200731,29991231,VERGUNP
114,BEWS,BEWS,20200101,20200915,VERGUNP
114,V78134_BEP,Administratief gebied V78134 beperkt,20200101,29991231,VERGUNP
484,484_ZHR,Straatparkeren Ziekehuis Rijnland (Alphen a/d Rijn),20131022,20140718,BETAALDP
473,CENTR,Centrum,20120424,29991231,BETAALDP
2449,321_CAST,Garage Castellum (Houten),20131107,29991231,GARAGEP
794,794_CITY,Garage City (Helmond),20131002,29991231,GARAGEP
90,90_KNOBEL,Garage Van Knobelsdorffplein (Drachten),20140101,29991231,GARAGEP
114,SO,Oost,20200731,29991231,VERGUNP
114,B78109,Zuid-Oost,20200731,29991231,VERGUNP
352,PSZ2,Parkeerschijfzone max 1 uur,20121005,29991231,BLAUWEZ
938,938_PROO,Garage Proosdijpark (Meerssen),20131010,29991231,GARAGEP
114,B78113,Klepel E9,20200731,20201109,VERGUNP
281,BLEEKVELD,Parkeerterrein Bleekveld,20160101,20171201,BETAALDP
794,"7,10",Zuiderstraat,20120328,29991231,BETAALDP
353,SCHIL,Schil,20140331,29991231,BETAALDP
796,020313,Kasterenwal,20110930,20111001,BETAALDP
202,BC11,Zijpendaalseweg,20120511,20140101,BETAALDP
114,V78131,Karbeel,20200731,29991231,VERGUNP
717,6,Parkeerterrein Roosjesweg,20121016,20130423,BETAALDP
1896,CP_N331,Carpool N331 - Zwartsluis,20150101,29991231,CARPOOL
405,405_NOOR,Straatparkeren Noorderveemarkt (Hoorn),20131018,20131019,BETAALDP
1896,BZ3Z,Blauwe Zone Zwartsluis,20171205,29991231,BZONE
1896,BZ1H,Blauwe Zone Hasselt,20171205,29991231,BZONE
114,ONDH,ONDH,20200101,20200915,VERGUNP
796,020405,Emmaplein,20111003,20111004,BETAALDP
363,WP60B_U01,WP60B_U01 Van Limburg Stirum WS,20050101,29991231,VERGUNP
2448,518_HELI,Garage Helicon (Den Haag),20131125,29991231,GARAGEP
479,ZD012,Zaandam12,20130517,29991231,BETAALDP
907,A,Blauwe Zone,20120418,29991231,BLAUWEZ
405,405_21527,Oude Doelenkade,20140623,29991231,BETAALDP
363,T16C_U11,T16C_U11 PO Gaffelaarspad,20131001,29991231,BETAALDP
2533,484_SACHLN,Sacharovlaan (Alpen aan den Rijn),20130919,20130920,PARKRIDE
344,B12200,Ondiep,20130426,20130522,BETAALDP
221,VERGZONE,Vergunningshouderzone,20170101,20170314,BETAALDP
796,020122,Koninginnelaan / Havenstraat,20110930,20111001,BETAALDP
