FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.1114,1201400,12,1400,125,122,-3,-15.28,-,- - - - - -,4,3455.99983679,3455.99983679,,,"POLYGON ((50294.113099999726 427741.6480999999, 50866.511900000274 426324.91110000014, 50681.07510000095 426249.9899000004, 50108.6763000004 427666.72679999843, 50294.113099999726 427741.6480999999))"
trend_2016_100.1115,1201425,12,1425,54,91.66,37.66,-14.59,2018,- - - - - -,3,3318.00019802,3318.00019802,,,"POLYGON ((50002.0139000006 427667.5747999996, 50618.61389999837 426345.27149999887, 50437.352299999446 426260.7479000017, 49820.75230000168 427583.05110000074, 50002.0139000006 427667.5747999996))"
trend_2016_100.1116,1201450,12,1450,-20,31.93,51.93,-16.98,2019,- - - - - -,3,3795.99997421,3795.99997421,,,"POLYGON ((49754.0139000006 427607.5742999986, 50471.61980000138 426068.66380000114, 50290.35810000077 425984.14009999856, 49572.75230000168 427523.0507999994, 49754.0139000006 427607.5742999986))"
trend_2016_100.1117,1201475,12,1475,-98,-55.52,42.48,-15.34,2018,- - - - - -,3,3468.0001215,3468.0001215,,,"POLYGON ((49527.01350000128 427501.57449999824, 50175.30990000069 426111.29830000177, 49994.04830000177 426026.77479999885, 49345.751899998635 427417.0509000011, 49527.01350000128 427501.57449999824))"
trend_2016_100.1118,1201500,12,1500,-139,-94.92,44.08,-4.99,2024,- - - - - -,3,1398.00003098,1398.00003098,,,"POLYGON ((49372.616099998355 427428.2050999999, 49575.577799998224 426972.34589999914, 49392.86850000173 426890.9985000007, 49189.90709999949 427346.8577999994, 49372.616099998355 427428.2050999999))"
trend_2016_100.1119,1201501,12,1501,-152,-89.67,62.33,0.2,-,- - - - - -,1,440.00015853,440.00015853,,,"POLYGON ((48966.3134999983 427199.25279999897, 48954.55779999867 427215.43290000036, 49116.3610999994 427332.99010000005, 49128.11690000072 427316.809799999, 48966.3134999983 427199.25279999897))"
trend_2016_100.1120,1201502,12,1502,-152,-102.14,49.86,-0.16,>2026,- - - - - -,3,431.99986464,431.99986464,,,"POLYGON ((48918.76850000024 427149.4398000017, 48930.65879999846 427138.73380000144, 48796.832800000906 426990.1048000008, 48784.9422999993 427000.810800001, 48918.76850000024 427149.4398000017))"
trend_2016_100.1121,1201525,12,1525,-162,-111.12,50.88,1.99,-,- - - - - -,1,798.00003461,798.00003461,,,"POLYGON ((48654.9422999993 426856.810800001, 48507.05649999902 426989.9677999988, 48640.88280000165 427138.5967999995, 48788.76850000024 427005.4398000017, 48654.9422999993 426856.810800001))"
trend_2016_100.1122,1201550,12,1550,-189,-185.06,3.94,-4.84,-,- - - - - -,3,1368.00043023,1368.00043023,,,"POLYGON ((48595.2360999994 426795.38589999825, 48966.00180000067 426484.2767999992, 48837.444099999964 426331.0678000003, 48466.67850000039 426642.1768999994, 48595.2360999994 426795.38589999825))"
trend_2016_100.1123,1201575,12,1575,-249,-246.86,2.14,-6.59,-,- - - - - -,3,1717.99978813,1717.99978813,,,"POLYGON ((48344.945099998266 426488.71130000055, 48903.8088000007 426139.49450000003, 48797.82490000129 425969.88489999995, 48238.96130000055 426319.10179999843, 48344.945099998266 426488.71130000055))"
trend_2016_100.1124,1201600,12,1600,-301,-271.73,29.27,-7.2,2020,- - - - - -,3,1839.99978923,1839.99978923,,,"POLYGON ((48178.12680000067 426195.1048000008, 48835.87950000167 425902.2542999983, 48754.53209999949 425719.5452999994, 48096.77950000018 426012.3957999982, 48178.12680000067 426195.1048000008))"
trend_2016_100.1125,1201625,12,1625,-305,-242.1,62.9,-3.6,>2026,- - - - - -,3,1120.00013436,1120.00013436,,,"POLYGON ((48048.895100001246 425747.9668999985, 48398.20149999857 425660.8751000017, 48349.8172999993 425466.8159000017, 48000.51080000028 425553.90780000016, 48048.895100001246 425747.9668999985))"
trend_2016_100.1126,1201650,12,1650,-286,-210.35,75.65,-1.45,>2026,- - - - - -,3,690.00007741,690.00007741,,,"POLYGON ((48011.604899998754 425322.2067999989, 48156.40630000085 425314.617899999, 48145.93910000101 425114.8920999989, 48001.13780000061 425122.4809000008, 48011.604899998754 425322.2067999989))"
trend_2016_100.1127,1201675,12,1675,-300,-222.39,77.61,0.05,-,- - - - - -,1,410.00025599,410.00025599,,,"POLYGON ((48017.897900000215 424805.5778999999, 48012.898499999195 424805.4904999994, 48009.408100001514 425005.46009999886, 48014.40729999915 425005.5474999994, 48017.897900000215 424805.5778999999))"
trend_2016_100.1128,1201700,12,1700,-326,-253.31,72.69,0.1,-,- - - - - -,1,419.99970255,419.99970255,,,"POLYGON ((48032.41330000013 424595.4935000017, 48022.43780000135 424594.7961000018, 48008.48649999872 424794.3088000007, 48018.46209999919 424795.0062999986, 48032.41330000013 424595.4935000017))"
trend_2016_100.1129,1201701,12,1701,-338,-263.15,74.85,0.06,-,- - - - - -,1,411.99998582,411.99998582,,,"POLYGON ((48074.124099999666 424375.625500001, 48068.27789999917 424374.2758000009, 48023.28779999912 424569.14979999885, 48029.133900001645 424570.499499999, 48074.124099999666 424375.625500001))"
trend_2016_100.1130,1201702,12,1702,-342,-268.48,73.52,0.03,-,- - - - - -,1,406.00018007,406.00018007,,,"POLYGON ((48152.27730000019 424164.688099999, 48149.495799999684 424163.56430000067, 48074.57429999858 424349.0011, 48077.35590000078 424350.1248999983, 48152.27730000019 424164.688099999))"
trend_2016_100.1131,1201725,12,1725,-331,-289.25,41.75,0.14,-,- - - - - -,1,428.00004533,428.00004533,,,"POLYGON ((48225.044100001454 423941.7459000014, 48212.46110000089 423935.60880000144, 48124.78680000082 424115.3674999997, 48137.36989999935 424121.5047999993, 48225.044100001454 423941.7459000014))"
trend_2016_100.1132,808450,8,8450,198,251.26,53.26,2.66,-,- - - - - -,1,932.00005704,932.00005704,,,"POLYGON ((87367.97690000013 471432.3977999985, 87137.61410000175 471565.3977999985, 87237.61410000175 471738.60280000046, 87467.97690000013 471605.60280000046, 87367.97690000013 471432.3977999985))"
trend_2016_100.1133,808475,8,8475,222,256.24,34.24,2.74,-,- - - - - -,1,947.99981893,947.99981893,,,"POLYGON ((87251.33249999955 471231.31489999965, 87016.46880000085 471372.4353, 87119.47630000114 471543.86879999936, 87354.34010000154 471402.748300001, 87251.33249999955 471231.31489999965))"
trend_2016_100.1134,808500,8,8500,232,283.2,51.2,4.44,-,- - - - - -,1,1288.00022837,1288.00022837,,,"POLYGON ((87127.33229999989 471011.3145000003, 86746.7498999983 471239.9915000014, 86849.7575000003 471411.42489999905, 87230.33989999816 471182.7479000017, 87127.33229999989 471011.3145000003))"
trend_2016_100.1135,808525,8,8525,236,282.6,46.6,4.86,-,- - - - - -,1,1372.00007139,1372.00007139,,,"POLYGON ((86999.96130000055 470811.1015000008, 86587.80990000069 471068.64229999855, 86693.7938000001 471238.25189999864, 87105.94509999827 470980.7111000009, 86999.96130000055 470811.1015000008))"
trend_2016_100.1136,808550,8,8550,266,291.76,25.76,5.97,-,- - - - - -,1,1594.00003353,1594.00003353,,,"POLYGON ((86867.96150000021 470599.10130000114, 86361.67680000141 470915.4631000012, 86467.66050000116 471085.07279999927, 86973.94530000165 470768.7109000012, 86867.96150000021 470599.10130000114))"
trend_2016_100.1137,808575,8,8575,243,300.93,57.93,6.85,-,- - - - - -,1,1770.00014396,1770.00014396,,,"POLYGON ((86735.96130000055 470387.1015000008, 86155.04830000177 470750.09629999846, 86261.03209999949 470919.70589999855, 86841.94509999827 470556.7111000009, 86735.96130000055 470387.1015000008))"
trend_2016_100.1138,911825,9,11825,1010,1104.26,94.26,3.74,-,- - - - - -,1,1147.99987634,1147.99987634,,,"POLYGON ((66552.20589999855 445044.879900001, 66249.6334999986 445264.7115000002, 66367.19079999998 445426.5148999989, 66669.76289999858 445206.6832999997, 66552.20589999855 445044.879900001))"
trend_2016_100.1139,911850,9,11850,1011,1175.94,164.94,2.71,-,- - - - - -,1,941.99994051,941.99994051,,,"POLYGON ((66405.2060999982 444843.87950000167, 66185.96249999851 445003.1693000011, 66303.51949999854 445164.9728000015, 66522.76309999824 445005.68290000036, 66405.2060999982 444843.87950000167))"
trend_2016_100.1140,1100800,11,800,89,435.72,346.72,5.74,-,- - - - - -,1,1548.00001566,1548.00001566,,,"POLYGON ((61698.94280000031 436287.8103, 61272.37750000134 436671.89130000025, 61406.20380000025 436820.5203000009, 61832.76880000159 436436.43930000067, 61698.94280000031 436287.8103))"
trend_2016_100.1141,1100820,11,820,89,363.07,274.07,4.76,-,- - - - - -,1,1351.9996549,1351.9996549,,,"POLYGON ((61564.94280000031 436139.810800001, 61211.20580000058 436458.3169, 61345.03180000186 436606.94579999894, 61698.76880000159 436288.4398000017, 61564.94280000031 436139.810800001))"
trend_2016_100.1142,1100840,11,840,81,313.03,232.03,2.85,-,- - - - - -,1,970.0000509,970.0000509,,,"POLYGON ((61429.94249999896 435989.8104999997, 61218.14629999921 436180.5128000006, 61351.97230000049 436329.14180000126, 61563.76880000159 436138.4395000003, 61429.94249999896 435989.8104999997))"
trend_2016_100.1143,1100860,11,860,77,277.84,200.84,1.34,-,- - - - - -,1,668.00020341,668.00020341,,,"POLYGON ((61294.94249999896 435841.810800001, 61195.3610999994 435931.4743000008, 61329.18710000068 436080.1033000015, 61428.76880000159 435990.4398000017, 61294.94249999896 435841.810800001))"
trend_2016_100.1144,1100880,11,880,66,239.16,173.16,-0.26,>2026,- - - - - -,3,451.99992629,451.99992629,,,"POLYGON ((61294.76850000024 435842.4395000003, 61314.090100001544 435825.0421000011, 61180.26410000026 435676.41310000047, 61160.9422999993 435693.8104999997, 61294.76850000024 435842.4395000003))"
trend_2016_100.1145,1100900,11,900,49,220.25,171.25,2.23,-,- - - - - -,1,846.00018001,846.00018001,,,"POLYGON ((61016.683299999684 435531.5918000005, 60848.38289999962 435677.89279999956, 60979.59490000084 435828.83480000123, 61147.895100001246 435682.53350000083, 61016.683299999684 435531.5918000005))"
trend_2016_100.1146,1100920,11,920,13,214.01,201.01,2.09,-,- - - - - -,1,817.99995096,817.99995096,,,"POLYGON ((60892.94280000031 435397.8104999997, 60737.62530000135 435537.65879999846, 60871.45149999857 435686.2877999991, 61026.76880000159 435546.4395000003, 60892.94280000031 435397.8104999997))"
trend_2016_100.1147,1100940,11,940,-39,146.7,185.7,2.15,-,- - - - - -,1,829.99998712,829.99998712,,,"POLYGON ((60758.94249999896 435249.810800001, 60599.16629999876 435393.67390000075, 60732.9924999997 435542.3027999997, 60892.76880000159 435398.4398000017, 60758.94249999896 435249.810800001))"
trend_2016_100.1148,1100960,11,960,-117,48.08,165.08,-0.6,>2026,- - - - - -,3,519.99995981,519.99995981,,,"POLYGON ((60758.76850000024 435249.4395000003, 60803.35709999874 435209.2917999998, 60669.530900001526 435060.6627999991, 60624.9422999993 435100.8104999997, 60758.76850000024 435249.4395000003))"
trend_2016_100.1149,1101000,11,1000,-161,-16.16,144.84,-1.36,>2026,- - - - - -,3,671.99991369,671.99991369,,,"POLYGON ((60532.8601000011 434995.27430000156, 60651.808299999684 434929.34010000154, 60554.84650000185 434754.41629999876, 60435.898099999875 434820.3502999991, 60532.8601000011 434995.27430000156))"
trend_2016_100.1150,1101001,11,1001,-223,-64.09,158.91,-6.06,>2026,- - - - - -,3,1611.9997666,1611.9997666,,,"POLYGON ((60333.95650000125 434684.4048999995, 60919.30750000104 434527.5604999997, 60867.5438000001 434334.375500001, 60282.19280000031 434491.21979999915, 60333.95650000125 434684.4048999995))"
trend_2016_100.1151,1101002,11,1002,-316,-186.49,129.51,-7.45,>2026,- - - - - -,3,1889.99997522,1889.99997522,,,"POLYGON ((60168.09950000048 434344.8458000012, 60912.645799998194 434318.8454999998, 60905.66580000147 434118.96730000153, 60161.11980000138 434144.9675000012, 60168.09950000048 434344.8458000012))"
trend_2016_100.1152,1101003,11,1003,-216,-91.18,124.82,-7.26,>2026,- - - - - -,3,1851.99994595,1851.99994595,,,"POLYGON ((60268.06030000001 433971.90850000083, 60978.19550000131 434122.85229999945, 61019.777800001204 433927.2228000015, 60309.642799999565 433776.2789000012, 60268.06030000001 433971.90850000083))"
trend_2016_100.1153,1101004,11,1004,-152,-32.05,119.95,-6.98,>2026,- - - - - -,3,1796.00000322,1796.00000322,,,"POLYGON ((60397.42949999869 433651.00609999895, 61030.03229999915 433945.99379999936, 61114.555900000036 433764.73209999874, 60481.95309999958 433469.74450000003, 60397.42949999869 433651.00609999895))"
trend_2016_100.1154,1101040,11,1040,-102,20.96,122.96,-5.07,>2026,- - - - - -,3,1413.99983886,1413.99983886,,,"POLYGON ((60578.92350000143 433340.4023000002, 60972.9365000017 433659.4677999988, 61098.80050000176 433504.0384999998, 60704.78750000149 433184.97309999913, 60578.92350000143 433340.4023000002))"
trend_2016_100.1155,1101060,11,1060,-46,71.38,117.38,-0.68,>2026,- - - - - -,3,535.99972509,535.99972509,,,"POLYGON ((60703.92379999906 433184.40210000053, 60756.76949999854 433227.19590000063, 60882.6334999986 433071.76680000126, 60829.78779999912 433028.97289999947, 60703.92379999906 433184.40210000053))"
trend_2016_100.1156,1101080,11,1080,-31,74.32,105.32,-0.32,>2026,- - - - - -,3,463.99971929,463.99971929,,,"POLYGON ((60824.92379999906 433032.40210000053, 60849.79230000079 433052.54030000046, 60975.65630000085 432897.1110999994, 60950.78779999912 432876.97289999947, 60824.92379999906 433032.40210000053))"
trend_2016_100.1157,1101100,11,1100,-22,64.06,86.06,0.71,-,- - - - - -,1,542.00010057,542.00010057,,,"POLYGON ((61028.78779999912 432779.97289999947, 60973.61050000042 432735.2910999991, 60847.7463000007 432890.72030000016, 60902.92379999906 432935.40210000053, 61028.78779999912 432779.97289999947))"
trend_2016_100.1158,1101120,11,1120,-14,48.11,62.11,0.45,-,- - - - - -,1,489.99985996,489.99985996,,,"POLYGON ((61153.78750000149 432624.97309999913, 61118.815900001675 432596.6537999995, 60992.951900001615 432752.0828999989, 61027.92330000177 432780.4023000002, 61153.78750000149 432624.97309999913))"
trend_2016_100.1159,1101140,11,1140,-4,42.96,46.96,-0.92,>2026,- - - - - -,3,583.99998193,583.99998193,,,"POLYGON ((61152.92379999906 432624.40210000053, 61224.42110000178 432682.2998000011, 61350.28510000184 432526.87049999833, 61278.78779999912 432468.97289999947, 61152.92379999906 432624.40210000053))"
trend_2016_100.1160,1101160,11,1160,19,52.05,33.05,-1.62,>2026,- - - - - -,3,724.00029435,724.00029435,,,"POLYGON ((61277.92330000177 432468.4023000002, 61403.82090000063 432570.35229999945, 61529.68510000035 432414.9230999984, 61403.78750000149 432312.97309999913, 61277.92330000177 432468.4023000002))"
trend_2016_100.1161,1101180,11,1180,25,71.4,46.4,-2.05,>2026,- - - - - -,3,810.00013248,810.00013248,,,"POLYGON ((61402.92350000143 432312.40210000053, 61562.238499999046 432441.4129000008, 61688.102499999106 432285.98380000144, 61528.78750000149 432156.97289999947, 61402.92350000143 432312.40210000053))"
trend_2016_100.1162,1101200,11,1200,39,88.96,49.96,-1.7,>2026,- - - - - -,3,740.00014055,740.00014055,,,"POLYGON ((61470.422299999744 432231.1447999999, 61604.384100001305 432335.8071000017, 61727.51649999991 432178.20490000024, 61593.55480000004 432073.54250000045, 61470.422299999744 432231.1447999999))"
trend_2016_100.1163,1101220,11,1220,48,103.54,55.54,-1.1,>2026,- - - - - -,3,620.00002367,620.00002367,,,"POLYGON ((61560.490299999714 432113.3524999991, 61650.59690000117 432176.44590000063, 61765.31230000034 432012.6154999994, 61675.205499999225 431949.5221000016, 61560.490299999714 432113.3524999991))"
trend_2016_100.1164,1101240,11,1240,44,114.38,70.38,-0.59,>2026,- - - - - -,3,517.99979325,517.99979325,,,"POLYGON ((61685.206099998206 431935.12049999833, 61732.93809999898 431969.7998000011, 61850.49509999901 431807.9963000007, 61802.763099998236 431773.31709999964, 61685.206099998206 431935.12049999833))"
trend_2016_100.1165,1101260,11,1260,38,120.54,82.54,1.4,-,- - - - - -,1,680.00018212,680.00018212,,,"POLYGON ((61907.205499999225 431624.5225000009, 61792.52430000156 431544.2217999995, 61677.808899998665 431708.05209999904, 61792.490299999714 431788.3528999984, 61907.205499999225 431624.5225000009))"
trend_2016_100.1166,1101280,11,1280,24,116.49,92.49,1.52,-,- - - - - -,1,703.99965243,703.99965243,,,"POLYGON ((62023.205099999905 431461.5221000016, 61898.694099999964 431374.33850000054, 61783.97890000045 431538.1689000018, 61908.48990000039 431625.3524999991, 62023.205099999905 431461.5221000016))"
trend_2016_100.1167,1201850,12,1850,-100,-101.63,-1.63,-0.6,-,- - - - - -,4,519.99995981,519.99995981,,,"POLYGON ((48880.9422999993 422804.1895000003, 48925.530900001526 422844.33729999885, 49059.35709999874 422695.7082999982, 49014.76850000024 422655.5604999997, 48880.9422999993 422804.1895000003))"
trend_2016_100.1168,1201875,12,1875,15,21.66,6.66,-0.48,>2026,- - - - - -,3,495.99975612,495.99975612,,,"POLYGON ((49048.9422999993 422619.1895000003, 49084.613299999386 422651.30779999867, 49218.43930000067 422502.6788999997, 49182.76850000024 422470.5604999997, 49048.9422999993 422619.1895000003))"
trend_2016_100.1169,1201900,12,1900,140,152.08,12.08,-0.01,>2026,- - - - - -,3,401.99998927,401.99998927,,,"POLYGON ((49084.37029999867 422679.5042999983, 49085.26909999922 422679.9428000003, 49172.94330000132 422500.18389999866, 49172.044500000775 422499.74549999833, 49084.37029999867 422679.5042999983))"
trend_2016_100.1170,1300084,13,84,21,44.3,23.3,0.41,-,- - - - - -,1,481.99963215,481.99963215,,,"POLYGON ((46743.64609999955 418988.7060999982, 46751.46930000186 419028.9527999982, 46947.7947999984 418990.79089999944, 46939.97150000185 418950.5443000011, 46743.64609999955 418988.7060999982))"
trend_2016_100.1171,1300106,13,106,12,38.88,26.88,-0.15,>2026,- - - - - -,3,429.99999206,429.99999206,,,"POLYGON ((46730.9710999988 418990.5443000011, 46728.10909999907 418975.8198999986, 46531.78379999846 419013.9818000011, 46534.645799998194 419028.7060999982, 46730.9710999988 418990.5443000011))"
trend_2016_100.1172,1300126,13,126,20,41.11,21.11,-1.25,>2026,- - - - - -,3,650.00024292,650.00024292,,,"POLYGON ((46527.97129999846 419029.5443000011, 46504.12029999867 418906.8409000002, 46307.7947999984 418945.00279999897, 46331.64589999989 419067.7060999982, 46527.97129999846 419029.5443000011))"
trend_2016_100.1173,1300148,13,148,65,75.63,10.63,-4.45,2018,- - - - - -,3,1290.00018749,1290.00018749,,,"POLYGON ((46319.97129999846 419069.5443000011, 46235.06129999831 418632.7201000005, 46038.73589999974 418670.8819000013, 46123.64589999989 419107.7060999982, 46319.97129999846 419069.5443000011))"
trend_2016_100.1174,1300172,13,172,77,103.48,26.48,-1.41,>2026,- - - - - -,3,681.99979229,681.99979229,,,"POLYGON ((46082.9710999988 419114.5439000018, 46056.06709999964 418976.1345000006, 45859.74179999903 419014.29630000144, 45886.645799998194 419152.7058000006, 46082.9710999988 419114.5439000018))"
trend_2016_100.1175,1300197,13,197,76,114.62,38.62,-0.87,>2026,- - - - - -,3,574.00003458,574.00003458,,,"POLYGON ((45834.9710999988 419161.54410000145, 45818.370799999684 419076.1424999982, 45622.045299999416 419114.304299999, 45638.645799998194 419199.70589999855, 45834.9710999988 419161.54410000145))"
trend_2016_100.1176,1300222,13,222,95,141.47,46.47,0.54,-,- - - - - -,1,507.99981168,507.99981168,,,"POLYGON ((45392.64609999955 419246.70589999855, 45402.94990000129 419299.71379999816, 45599.27529999986 419261.5518999994, 45588.97150000185 419208.54410000145, 45392.64609999955 419246.70589999855))"
trend_2016_100.1177,1300236,13,236,116,166.67,50.67,0.25,-,- - - - - -,1,449.99974827,449.99974827,,,"POLYGON ((45258.64609999955 419271.70589999855, 45263.41629999876 419296.24650000036, 45459.74179999903 419258.08480000123, 45454.97150000185 419233.54410000145, 45258.64609999955 419271.70589999855))"
trend_2016_100.1178,1300251,13,251,124,167.24,43.24,0.42,-,- - - - - -,1,483.99970114,483.99970114,,,"POLYGON ((45110.645799998194 419299.7060999982, 45118.65980000049 419340.9343000017, 45314.9851000011 419302.7725000009, 45306.9710999988 419261.5443000011, 45110.645799998194 419299.7060999982))"
trend_2016_100.1179,1300267,13,267,121,166.2,45.2,1.12,-,- - - - - -,1,623.99999183,623.99999183,,,"POLYGON ((44950.645799998194 419330.7060999982, 44972.01630000025 419440.64829999954, 45168.34180000052 419402.4868000001, 45146.9710999988 419292.5443000011, 44950.645799998194 419330.7060999982))"
trend_2016_100.1180,1300284,13,284,109,161.79,52.79,1.47,-,- - - - - -,1,693.99989667,693.99989667,,,"POLYGON ((44780.64589999989 419362.7060999982, 44808.69480000064 419507.0053000003, 45005.020100001246 419468.8434999995, 44976.97129999846 419324.5443000011, 44780.64589999989 419362.7060999982))"
trend_2016_100.1181,1300301,13,301,77,145.84,68.84,-0.29,>2026,- - - - - -,3,458.0002156,458.0002156,,,"POLYGON ((44806.97150000185 419357.5443000011, 44801.43809999898 419329.0771000013, 44605.112500000745 419367.23889999837, 44610.64609999955 419395.7060999982, 44806.97150000185 419357.5443000011))"
trend_2016_100.1182,1300319,13,319,30,95.21,65.21,-2.39,>2026,- - - - - -,3,878.00029676,878.00029676,,,"POLYGON ((44530.775800000876 419415.47190000117, 44509.94550000131 419177.3812999986, 44310.70650000125 419194.8125, 44331.53680000082 419432.90309999883, 44530.775800000876 419415.47190000117))"
trend_2016_100.1183,1300337,13,337,4,58.75,54.75,-6.98,2023,- - - - - -,3,1795.99983315,1795.99983315,,,"POLYGON ((44193.99879999831 419439.53830000013, 44242.688799999654 418743.2388000004, 44043.17590000108 418729.2875000015, 43994.48589999974 419425.5870999992, 44193.99879999831 419439.53830000013))"
trend_2016_100.1184,1300357,13,357,31,47.86,16.86,-11.46,2017,- - - - - -,3,2691.99978948,2691.99978948,,,"POLYGON ((44003.998500000685 419425.53810000047, 44083.93950000033 418282.32990000024, 43884.42680000141 418268.37849999964, 43804.48580000177 419411.58689999953, 44003.998500000685 419425.53810000047))"
trend_2016_100.1185,1300377,13,377,73,68.48,-4.52,-6.43,-,- - - - - -,4,1685.99984819,1685.99984819,,,"POLYGON ((43803.998500000685 419411.53810000047, 43848.851900000125 418770.10449999943, 43649.33909999952 418756.15309999883, 43604.48580000177 419397.58680000156, 43803.998500000685 419411.53810000047))"
trend_2016_100.1186,1300397,13,397,98,83.9,-14.1,-4.66,-,- - - - - -,4,1332.00007488,1332.00007488,,,"POLYGON ((43604.998500000685 419397.5384999998, 43637.50510000065 418932.67379999906, 43437.99230000004 418918.7223000005, 43405.48580000177 419383.58729999885, 43604.998500000685 419397.5384999998))"
trend_2016_100.1187,1300417,13,417,102,90.13,-11.87,-4.14,-,- - - - - -,4,1227.99989572,1227.99989572,,,"POLYGON ((43404.998500000685 419382.53830000013, 43433.87779999897 418969.5469000004, 43234.36490000039 418955.5954999998, 43205.48580000177 419368.5870999992, 43404.998500000685 419382.53830000013))"
trend_2016_100.1188,1300437,13,437,81,82.51,1.51,-2.12,-,- - - - - -,3,824.00001437,824.00001437,,,"POLYGON ((43204.998500000685 419367.53830000013, 43219.786899998784 419156.05480000004, 43020.274099998176 419142.10350000113, 43005.48580000177 419353.5870999992, 43204.998500000685 419367.53830000013))"
trend_2016_100.1189,1300454,13,454,75,90.3,15.3,-0.81,>2026,- - - - - -,3,561.99993373,561.99993373,,,"POLYGON ((42724.113299999386 419293.6480999999, 42754.45630000159 419218.5461000018, 42569.01949999854 419143.6248999983, 42538.67650000006 419218.72679999843, 42724.113299999386 419293.6480999999))"
trend_2016_100.1190,1301465,13,1465,53,55.86,2.86,-4.49,-,- - - - - -,3,1298.00019318,1298.00019318,,,"POLYGON ((36245.77950000018 411758.6048000008, 36655.96150000021 411941.22949999943, 36737.308899998665 411758.5203000009, 36327.126899998635 411575.8957999982, 36245.77950000018 411758.6048000008))"
trend_2016_100.1191,1301485,13,1485,46,59.15,13.15,-5.47,2018,- - - - - -,3,1493.99992218,1493.99992218,,,"POLYGON ((36326.77950000018 411575.6048000008, 36826.48889999837 411798.0898000002, 36907.83610000089 411615.38049999997, 36408.126899998635 411392.8957999982, 36326.77950000018 411575.6048000008))"
trend_2016_100.1192,1301505,13,1505,46,65.32,19.32,-3.59,2021,- - - - - -,3,1118.00023834,1118.00023834,,,"POLYGON ((36407.77950000018 411392.6048000008, 36735.74230000004 411538.62310000136, 36817.08980000019 411355.9138999991, 36489.126899998635 411209.89550000057, 36407.77950000018 411392.6048000008))"
trend_2016_100.1193,1301525,13,1525,26,63.73,37.73,-1.71,>2026,- - - - - -,3,742.0000775,742.0000775,,,"POLYGON ((36489.77930000052 411210.60449999943, 36645.99549999833 411280.1565000005, 36727.34290000051 411097.44729999825, 36571.12680000067 411027.8953000009, 36489.77930000052 411210.60449999943))"
trend_2016_100.1194,1301537,13,1537,8,51.33,43.33,-1.14,>2026,- - - - - -,3,628.00002388,628.00002388,,,"POLYGON ((36596.86410000175 410960.2421000004, 36692.47250000015 411022.33089999855, 36801.40029999986 410854.59690000117, 36705.791900001466 410792.5078999996, 36596.86410000175 410960.2421000004))"
trend_2016_100.1195,1301548,13,1548,55,81.74,26.74,-1.42,>2026,- - - - - -,3,683.99963279,683.99963279,,,"POLYGON ((36765.44480000064 410731.13529999927, 36869.29690000042 410827.97890000045, 37005.69649999961 410681.7082999982, 36901.84450000152 410584.8645000011, 36765.44480000064 410731.13529999927))"
trend_2016_100.1196,1301568,13,1568,49,100.26,51.26,0.35,-,- - - - - -,1,470.00038224,470.00038224,,,"POLYGON ((37037.84450000152 410438.8647999987, 37012.24689999968 410414.9948000014, 36875.84730000049 410561.2655000016, 36901.44480000064 410585.1354999989, 37037.84450000152 410438.8647999987))"
trend_2016_100.1197,1301588,13,1588,67,121.69,54.69,1.42,-,- - - - - -,1,684.0001564,684.0001564,,,"POLYGON ((37173.84450000152 410291.8649000004, 37069.99210000038 410195.02109999955, 36933.59250000119 410341.29190000147, 37037.44480000064 410438.1358000003, 37173.84450000152 410291.8649000004))"
trend_2016_100.1198,1301608,13,1608,65,138.19,73.19,-1.8,>2026,- - - - - -,3,760.00025992,760.00025992,,,"POLYGON ((37173.44480000064 410292.1358000003, 37305.088300000876 410414.89550000057, 37441.488099999726 410268.62480000034, 37309.84450000152 410145.8649000004, 37173.44480000064 410292.1358000003))"
trend_2016_100.1199,1301628,13,1628,81,147.51,66.51,-2.72,>2026,- - - - - -,3,943.9998238,943.9998238,,,"POLYGON ((37309.44480000064 410145.1354999989, 37508.372900001705 410330.6389000006, 37644.772500000894 410184.36829999834, 37445.84450000152 409998.8647999987, 37309.44480000064 410145.1354999989))"
trend_2016_100.1200,1301648,13,1648,78,139.9,61.9,-4.01,>2026,- - - - - -,3,1202.00033382,1202.00033382,,,"POLYGON ((37425.94280000031 410022.18989999965, 37723.943900000304 410290.5113000013, 37857.770100001246 410141.88230000064, 37559.76889999956 409873.560899999, 37425.94280000031 410022.18989999965))"
trend_2016_100.1201,1301668,13,1668,63,116.01,53.01,2.49,-,- - - - - -,1,897.99985334,897.99985334,,,"POLYGON ((37709.84450000152 409713.8649000004, 37527.737300001085 409544.0474999994, 37391.33779999986 409690.31810000166, 37573.44480000064 409860.1358000003, 37709.84450000152 409713.8649000004))"
trend_2016_100.1202,1301688,13,1688,36,85.76,49.76,0.57,-,- - - - - -,1,514.00012689,514.00012689,,,"POLYGON ((37845.84450000152 409567.8645000011, 37804.15729999915 409528.9908000007, 37667.7575000003 409675.26150000095, 37709.44480000064 409714.13529999927, 37845.84450000152 409567.8645000011))"
