FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.396,CID Binkhorst,1812893,,"POLYGON ((81570.28299999982 453963.38599999994, 81571.34699999914 453962.12000000104, 81572.44299999997 453961.36199999973, 81573.81700000167 453960.6939999983, 81575.32600000128 453960.3139999993, 81576.77400000021 453960.09600000083, 81578.18600000069 453960.0700000003, 81580.53599999845 453960.4750000015, 81581.30999999866 453960.7899999991, 81588 453964.48900000006, 81590.20600000024 453960.55700000003, 81586.4290000014 453958.28599999845, 81576.80900000036 453953.063000001, 81576.57499999925 453952.8779999986, 81576.39299999923 453952.61199999973, 81576.30799999833 453952.34699999914, 81576.3040000014 453952.01199999824, 81576.40799999982 453951.6939999983, 81577.64600000158 453949.45699999854, 81575.05000000075 453948.01099999994, 81573.64499999955 453950.5170000009, 81573.2890000008 453951.15199999884, 81572.40500000119 453952.73000000045, 81571.4609999992 453954.4140000008, 81570.07400000095 453953.6429999992, 81567.58700000122 453958.0850000009, 81566.3049999997 453957.3669999987, 81565.26399999857 453958.8379999995, 81563.54800000042 453961.26300000027, 81561.97700000182 453963.4840000011, 81560.32499999925 453965.81799999997, 81558.19799999893 453968.82400000095, 81558.40700000152 453968.97100000083, 81559.77299999818 453969.91899999976, 81556.76000000164 453974.0700000003, 81554.06199999899 453977.89499999955, 81551.60399999842 453981.37999999896, 81546.54699999839 453988.47100000083, 81544.40199999884 453991.4750000015, 81543.60599999875 453992.3350000009, 81542.56799999997 453992.881000001, 81541.40799999982 453993.0480000004, 81540.62799999863 453992.8929999992, 81540.25800000131 453992.8189999983, 81546.01999999955 453997.1779999994, 81547.07800000161 453996.14400000125, 81547.625 453995.3740000017, 81546.18499999866 453994.34699999914, 81549.75800000131 453989.2809999995, 81553.0549999997 453984.60599999875, 81561.48699999973 453972.6490000002, 81563.03700000048 453973.6090000011, 81570.28299999982 453963.38599999994), (81561.93200000003 453972.2650000006, 81562.61400000006 453971.29399999976, 81563.5850000009 453971.98000000045, 81562.89999999851 453972.94900000095, 81561.93200000003 453972.2650000006))"
uitbreidingsgebieden_voetpaden_algemeen.397,CID Binkhorst,1812897,,"POLYGON ((81656.10000000149 453963.80000000075, 81654.30000000075 453967.19999999925, 81649.69999999925 453964.69999999925, 81655.89499999955 453954.2120000012, 81655.5 453954, 81655.86300000176 453953.34600000083, 81659.53000000119 453946.7479999997, 81658.38399999961 453946.10599999875, 81655.73999999836 453950.83900000155, 81654.69999999925 453952.69999999925, 81650.91000000015 453950.5560000017, 81647.12099999934 453948.4120000005, 81646.49300000072 453949.51300000027, 81654.07899999991 453953.7879999988, 81649.22300000116 453962.3770000003, 81644.70800000057 453970.36400000006, 81644.78700000048 453971.2870000005, 81646.02600000054 453971.9820000008, 81648.17199999839 453973.19000000134, 81656.77800000086 453978.0159999989, 81653.96700000018 453983.006000001, 81654.9299999997 453983.5469999984, 81655.68699999899 453982.1640000008, 81657.80000000075 453978.30000000075, 81659.93899999931 453979.4780000001, 81664.7190000005 453982.11100000143, 81665.21200000122 453981.22399999946, 81658.10000000149 453977, 81651.65399999917 453973.67500000075, 81649.80099999905 453972.631000001, 81647.94900000095 453971.5870000012, 81646.09600000083 453970.54300000146, 81647.87999999896 453967.34099999815, 81648.8200000003 453965.65399999917, 81651.61100000143 453967.2270000018, 81654.40100000054 453968.7989999987, 81656.55799999833 453965.23099999875, 81657.04399999976 453964.32499999925, 81656.10000000149 453963.80000000075))"
uitbreidingsgebieden_voetpaden_algemeen.398,CID Binkhorst,1812902,,"POLYGON ((81671.13399999961 453984.0069999993, 81683.43499999866 453962.1330000013, 81684.96700000018 453963.0219999999, 81685.8040000014 453961.26900000125, 81686.22599999979 453959.7899999991, 81686.16000000015 453957.8720000014, 81685.84200000018 453956.2419999987, 81685.31199999899 453954.87000000104, 81684.6400000006 453953.8029999994, 81683.48200000077 453952.6330000013, 81683.05600000173 453953.3359999992, 81683.35599999875 453953.5020000003, 81682.55900000036 453954.9470000006, 81682.19999999925 453954.7479999997, 81681.04100000113 453956.65900000185, 81681.18200000003 453958.0229999982, 81680.87000000104 453959.1429999992, 81677.05200000107 453965.96499999985, 81674.57499999925 453970.3909999989, 81672.38100000098 453974.28599999845, 81670.18699999899 453978.1799999997, 81667.69000000134 453982.6009999998, 81666.31199999899 453981.8449999988, 81665.21200000122 453981.22399999946, 81664.7190000005 453982.11100000143, 81663.26099999994 453984.7340000011, 81661.93400000036 453987.12000000104, 81660.40199999884 453989.8759999983, 81660.61199999973 453989.99500000104, 81662.83999999985 453991.2879999988, 81659.10599999875 453997.8990000002, 81658.61300000176 453998.55099999905, 81657.65300000086 453999.2710000016, 81656.51099999994 453999.63800000027, 81655.17500000075 453999.561999999, 81653.97100000083 454001.47100000083, 81654.7650000006 454001.91800000146, 81656.22800000012 454002.4539999999, 81658.07699999958 454002.71599999815, 81659.13199999928 454002.68200000003, 81660.1259999983 454002.4979999997, 81660.90500000119 454002.2529999986, 81662.00499999896 454001.7650000006, 81663.23800000176 454000.8669999987, 81664.3599999994 453999.70699999854, 81665.51900000125 453997.6409999989, 81672.70199999958 453984.84099999815, 81671.13399999961 453984.0069999993), (81683.33799999952 453959.5, 81684.08300000057 453958.2100000009, 81685.35300000012 453958.94299999997, 81684.60799999908 453960.2329999991, 81683.33799999952 453959.5), (81682.33300000057 453961.33100000024, 81683.04800000042 453960.0469999984, 81684.32999999821 453960.76099999994, 81683.61499999836 453962.0450000018, 81682.33300000057 453961.33100000024))"
uitbreidingsgebieden_voetpaden_algemeen.399,CID Binkhorst,1812908,,"POLYGON ((81654.91800000146 454030.1779999994, 81664.87299999967 454015.5520000011, 81666.96299999952 454016.98099999875, 81668.98699999973 454013.91899999976, 81668.2650000006 454013.51399999857, 81666.91099999845 454012.7049999982, 81671.8590000011 454003.83900000155, 81674.55900000036 453999.01099999994, 81677.08999999985 453994.48699999973, 81686.9299999997 453976.9629999995, 81686.96599999815 453976.9070000015, 81689.45199999958 453972.4539999999, 81689.65500000119 453972.08999999985, 81692.19000000134 453967.55900000036, 81699.69000000134 453954.2120000012, 81699.96400000155 453953.72399999946, 81696.05600000173 453951.5309999995, 81695.28200000152 453952.8979999982, 81686.9600000009 453948.26099999994, 81686.38300000131 453947.94000000134, 81686.22899999842 453947.8539999984, 81685.2490000017 453949.59800000116, 81687.67000000179 453950.95800000057, 81688.47199999914 453951.59099999815, 81689.18299999833 453952.2980000004, 81689.7890000008 453953.1160000004, 81690.36300000176 453954.1889999993, 81690.87999999896 453955.77800000086, 81691.04800000042 453957.3680000007, 81690.93100000173 453958.5210000016, 81690.64799999818 453959.70699999854, 81690.35300000012 453960.5219999999, 81688.09299999848 453964.6570000015, 81689.6409999989 453965.57499999925, 81686.84800000116 453970.5769999996, 81684.24300000072 453975.2430000007, 81682.72100000083 453974.3200000003, 81681.62999999896 453976.2470000014, 81683.13500000164 453977.1079999991, 81677.7809999995 453986.7470000014, 81676.20899999887 453985.9450000003, 81675.08999999985 453987.7820000015, 81676.72500000149 453988.6570000015, 81671.26700000092 453998.34800000116, 81669.64900000021 453997.50499999896, 81668.6240000017 453999.3819999993, 81670.21599999815 454000.22199999914, 81664.80299999937 454009.8900000006, 81663.2809999995 454009.02899999917, 81659.3350000009 454015.9820000008, 81656.17000000179 454020.61499999836, 81653.03200000152 454025.06599999964, 81646.44999999925 454034.58900000155, 81647.92599999905 454035.6099999994, 81641.29399999976 454044.99599999934, 81639.78700000048 454044.0229999982, 81638.67700000107 454045.6700000018, 81640.09499999881 454046.7049999982, 81634.28700000048 454054.94900000095, 81632.7659999989 454053.9360000007, 81630.57999999821 454057.0729999989, 81630.90500000119 454057.3040000014, 81634.61600000039 454059.9829999991, 81638.73299999908 454053.93200000003, 81638.7899999991 454053.83100000024, 81640.28500000015 454051.63899999857, 81640.44200000167 454051.74599999934, 81652.48800000176 454034.0540000014, 81652.33999999985 454033.94999999925, 81652.68100000173 454033.45899999887, 81654.91800000146 454030.1779999994), (81639.20600000024 454045.5469999984, 81639.91899999976 454044.5460000001, 81640.92300000042 454045.2659999989, 81640.20600000024 454046.2679999992, 81639.20600000024 454045.5469999984), (81669.3200000003 453999.17500000075, 81669.92399999872 453998.09699999914, 81670.99599999934 453998.688000001, 81670.39600000158 453999.7710000016, 81669.3200000003 453999.17500000075), (81647.10500000045 454034.4210000001, 81647.82499999925 454033.4470000006, 81648.81500000134 454034.18200000003, 81648.08900000155 454035.1490000002, 81647.10500000045 454034.4210000001), (81682.29699999839 453976.0610000007, 81682.88399999961 453974.993999999, 81683.93699999899 453975.5760000013, 81683.35300000012 453976.6400000006, 81682.29699999839 453976.0610000007), (81675.86899999902 453987.56599999964, 81676.47199999914 453986.5159999989, 81677.51300000027 453987.12000000104, 81676.90900000185 453988.16699999943, 81675.86899999902 453987.56599999964), (81689.01399999857 453964.40399999917, 81689.59800000116 453963.3530000001, 81690.63500000164 453963.9360000007, 81690.04800000042 453964.9829999991, 81689.01399999857 453964.40399999917))"
uitbreidingsgebieden_voetpaden_algemeen.407,CID Binkhorst,1812925,,"POLYGON ((81704.60300000012 453578.6180000007, 81706.85700000077 453575.3520000018, 81704.89699999988 453573.9990000017, 81707.33399999887 453570.48000000045, 81707.64299999923 453570.03500000015, 81706.74199999869 453569.4829999991, 81706.22500000149 453569.35500000045, 81705.6099999994 453569.3200000003, 81704.98099999875 453569.4290000014, 81703.98699999973 453569.73000000045, 81703.2890000008 453570.0219999999, 81702.85500000045 453570.36100000143, 81702.41299999878 453571.02899999917, 81702.15799999982 453571.4679999985, 81702.05200000107 453571.8570000008, 81702.04199999943 453572.18200000003, 81702.06100000069 453572.5329999998, 81703.00400000066 453577.51300000027, 81703.14900000021 453577.96400000155, 81703.34600000083 453578.2529999986, 81703.6409999989 453578.563000001, 81704.31500000134 453579.03500000015, 81704.60300000012 453578.6180000007))"
uitbreidingsgebieden_voetpaden_algemeen.408,CID Binkhorst,1812926,,"POLYGON ((81715.27899999917 453556.29100000113, 81713.08799999952 453554.82400000095, 81712.49599999934 453554.51999999955, 81711.78700000048 453554.35500000045, 81711.33700000122 453554.3920000009, 81711.01999999955 453554.57400000095, 81710.72800000012 453554.84600000083, 81710.47399999946 453555.1959999986, 81710.12900000066 453555.8979999982, 81708.44700000063 453560.9979999997, 81708.3759999983 453561.7890000008, 81708.53000000119 453562.58999999985, 81708.89400000125 453563.26300000027, 81709.47800000012 453563.8530000001, 81709.90199999884 453564.14499999955, 81715.27899999917 453556.29100000113))"
uitbreidingsgebieden_voetpaden_algemeen.409,CID Binkhorst,1812933,,"POLYGON ((81759.5150000006 453590.03500000015, 81759.86600000039 453589.34899999946, 81759.98600000143 453588.5480000004, 81759.84600000083 453587.7349999994, 81759.46700000018 453587.03500000015, 81758.91200000048 453586.4829999991, 81754.76099999994 453583.5949999988, 81749.15700000152 453591.80900000036, 81749.80200000107 453592.24500000104, 81752.9990000017 453594.41000000015, 81753.61499999836 453594.6939999983, 81754.39499999955 453594.8599999994, 81755.1959999986 453594.7470000014, 81755.92000000179 453594.4670000002, 81756.57600000128 453593.9840000011, 81757.08700000122 453593.38500000164, 81758.87099999934 453590.9270000011, 81759.5150000006 453590.03500000015), (81755.66800000146 453593.3359999992, 81754.0700000003 453592.2109999992, 81756.87900000066 453588.1499999985, 81758.47899999842 453589.25400000066, 81755.66800000146 453593.3359999992))"
uitbreidingsgebieden_voetpaden_algemeen.410,CID Binkhorst,1812934,,"POLYGON ((81773.5709999986 453562.9519999996, 81772.71400000155 453562.36400000006, 81769.86800000072 453566.5249999985, 81770.71599999815 453567.09899999946, 81773.5709999986 453562.9519999996))"
uitbreidingsgebieden_voetpaden_algemeen.411,CID Binkhorst,1812935,,"POLYGON ((81774.48900000006 453569.7030000016, 81777.36300000176 453565.54399999976, 81776.51000000164 453564.9530000016, 81773.62799999863 453569.11100000143, 81774.48900000006 453569.7030000016))"
uitbreidingsgebieden_voetpaden_algemeen.412,CID Binkhorst,1812936,,"POLYGON ((81775.69299999997 453556.4930000007, 81776.05000000075 453555.9299999997, 81776.37999999896 453555.1460000016, 81776.48699999973 453554.3500000015, 81776.3900000006 453553.45600000024, 81776.01199999824 453552.54100000113, 81775.47500000149 453551.9459999986, 81774.7899999991 453551.4979999997, 81774.01900000125 453551.2820000015, 81771.06799999997 453550.63699999824, 81770.65900000185 453552.5870000012, 81764.84699999914 453551.2899999991, 81765.2190000005 453549.36300000176, 81761.57299999893 453548.5480000004, 81761.14200000092 453550.4690000005, 81755.49300000072 453549.32499999925, 81755.90300000086 453547.311999999, 81744.11499999836 453544.73999999836, 81743.71999999881 453546.6959999986, 81731.99500000104 453544.15900000185, 81732.48200000077 453542.16899999976, 81721.43499999866 453541.3669999987, 81720.32699999958 453541.4230000004, 81719.14400000125 453541.7349999994, 81718.0700000003 453542.16600000113, 81716.97500000149 453542.8509999998, 81716.39499999955 453543.4079999998, 81716.00299999863 453544.0639999993, 81714.40500000119 453547.81700000167, 81714.22399999946 453548.5320000015, 81714.23900000006 453549.1240000017, 81714.42799999937 453549.6739999987, 81714.76900000125 453549.993999999, 81715.13500000164 453550.1559999995, 81715.5009999983 453550.2259999998, 81717.56599999964 453550.4990000017, 81720.23699999973 453546.5799999982, 81722.34800000116 453548.0540000014, 81759.69900000095 453574.1730000004, 81756.87999999896 453578.2430000007, 81759.12999999896 453579.74500000104, 81759.79199999943 453580.2170000002, 81760.2109999992 453580.52600000054, 81760.63800000027 453580.8449999988, 81760.91000000015 453580.97399999946, 81761.34600000083 453580.98999999836, 81761.73900000006 453580.8260000013, 81761.98999999836 453580.55700000003, 81765.20300000161 453575.2950000018, 81765.56700000167 453574.4679999985, 81765.90799999982 453573.5240000002, 81766.14499999955 453572.5520000011, 81766.25200000033 453571.9149999991, 81766.33799999952 453571.4299999997, 81766.4849999994 453570.7879999988, 81766.80700000003 453569.83999999985, 81767.125 453569.02800000086, 81767.53400000185 453568.2749999985, 81767.92500000075 453567.66699999943, 81775.69299999997 453556.4930000007), (81754.95499999821 453558.2529999986, 81750.20899999887 453564.8990000002, 81736.41800000146 453555.23099999875, 81737.62999999896 453549.9459999986, 81748.15799999982 453552.22300000116, 81754.95499999821 453558.2529999986), (81766.68899999931 453566.58999999985, 81762.91600000113 453571.99500000104, 81761.35799999908 453570.9070000015, 81760.1099999994 453572.6950000003, 81753.17300000042 453567.8139999993, 81754.41299999878 453566, 81752.85799999908 453564.9079999998, 81756.65100000054 453559.5069999993, 81766.68899999931 453566.58999999985), (81730.71299999952 453552.4849999994, 81721.23000000045 453545.8520000018, 81722.15500000119 453544.5560000017, 81728.5009999983 453545.8590000011, 81732.71400000155 453549.6739999987, 81730.71299999952 453552.4849999994), (81761.61499999836 453555.02699999884, 81763.27299999818 453553.59899999946, 81771.8740000017 453555.51099999994, 81770.62700000033 453561.39400000125, 81761.61499999836 453555.02699999884), (81716.94000000134 453549.6469999999, 81715.28700000048 453548.5370000005, 81718.05200000107 453544.4219999984, 81719.67300000042 453545.52600000054, 81716.94000000134 453549.6469999999), (81760.13800000027 453574.47199999914, 81761.72700000182 453575.59600000083, 81759 453579.4549999982, 81757.41699999943 453578.34099999815, 81760.13800000027 453574.47199999914))"
uitbreidingsgebieden_voetpaden_algemeen.413,CID Binkhorst,1812946,,"POLYGON ((81804.15900000185 453560.5920000002, 81804.74700000137 453558.1180000007, 81800.50400000066 453557.1939999983, 81799.38500000164 453562.22399999946, 81838.6790000014 453570.88599999994, 81866.31700000167 453576.9789999984, 81866.85599999875 453574.45899999887, 81866.86400000006 453574.4239999987, 81804.15900000185 453560.5920000002))"
uitbreidingsgebieden_voetpaden_algemeen.414,CID Binkhorst,1812949,,"POLYGON ((81893.18299999833 453493.9239999987, 81893.95499999821 453489.76999999955, 81894.33100000024 453485.5610000007, 81894.30799999833 453481.3359999992, 81893.88599999994 453477.131000001, 81893.06799999997 453472.98600000143, 81891.86199999973 453468.9360000007, 81890.27800000086 453465.01900000125, 81888.33199999854 453461.2679999992, 81886.0390000008 453457.7190000005, 81883.42199999839 453454.40100000054, 81880.50499999896 453451.34800000116, 81877.2899999991 453448.52699999884, 81873.55600000173 453452.9239999987, 81876.27499999851 453455.4919999987, 81879.04100000113 453458.3189999983, 81881.50699999928 453461.41099999845, 81883.64799999818 453464.73600000143, 81885.44299999997 453468.26000000164, 81885.94299999997 453469.4279999994, 81887.16699999943 453474.0329999998, 81888.0009999983 453478.7250000015, 81888.43800000101 453483.4699999988, 81888.49599999934 453487.51999999955, 81887.94700000063 453491.3209999986, 81886.34099999815 453500.2820000015, 81882.25699999928 453519.1559999995, 81878.55700000003 453536.2520000003, 81874.10200000182 453556.1799999997, 81879.28000000119 453557.2749999985, 81883.22500000149 453539.3570000008, 81887.00699999928 453523.4539999999, 81887.39799999818 453520.29199999943, 81893.18299999833 453493.9239999987), (81889.1790000014 453498.02899999917, 81887.9459999986 453497.756000001, 81888.18699999899 453496.47399999946, 81889.47500000149 453496.7589999996, 81889.1790000014 453498.02899999917), (81889.57899999991 453488.52899999917, 81889.61600000039 453487.2010000013, 81890.89799999818 453487.2820000015, 81890.85200000182 453488.5529999994, 81889.57899999991 453488.52899999917), (81887.63699999824 453470.83900000155, 81887.27800000086 453469.58900000155, 81888.50499999896 453469.2529999986, 81888.88599999994 453470.48000000045, 81887.63699999824 453470.83900000155), (81889.72199999914 453479.9609999992, 81889.59099999815 453478.71400000155, 81890.85500000045 453478.5520000011, 81891.0150000006 453479.82499999925, 81889.72199999914 453479.9609999992), (81884.15300000086 453462.95699999854, 81883.51900000125 453461.9290000014, 81884.65199999884 453461.1970000006, 81885.25899999961 453462.2749999985, 81884.15300000086 453462.95699999854), (81878.59699999914 453455.68499999866, 81877.67500000075 453454.8209999986, 81878.55999999866 453453.8960000016, 81879.45899999887 453454.77899999917, 81878.59699999914 453455.68499999866))"
uitbreidingsgebieden_voetpaden_algemeen.415,CID Binkhorst,1812950,,"POLYGON ((81906.20899999887 453560.03500000015, 81906.0850000009 453559.70699999854, 81905.73600000143 453559.6739999987, 81905.55999999866 453559.8990000002, 81904.6259999983 453564.2569999993, 81904.7100000009 453564.59600000083, 81905.05200000107 453564.6700000018, 81905.26199999824 453564.43499999866, 81906.20899999887 453560.03500000015))"
uitbreidingsgebieden_voetpaden_algemeen.416,CID Binkhorst,1812951,,"POLYGON ((81930.43499999866 453570.4299999997, 81930.35700000077 453570.54300000146, 81913.18699999899 453566.7419999987, 81913.22800000012 453566.55799999833, 81907.95199999958 453565.33300000057, 81907.44799999893 453565.2190000005, 81902.34699999914 453564.0949999988, 81897.92500000075 453563.20899999887, 81886.24199999869 453560.618999999, 81886.20100000128 453560.77800000086, 81885.88800000027 453560.71499999985, 81878.86800000072 453559.1460000016, 81879.28000000119 453557.2749999985, 81874.10200000182 453556.1799999997, 81873.68899999931 453558.02600000054, 81873.37799999863 453559.05000000075, 81873.22899999842 453559.9219999984, 81873.18800000101 453560.80700000003, 81873.25499999896 453561.6889999993, 81873.4299999997 453562.55700000003, 81873.70899999887 453563.3969999999, 81874.08900000155 453564.1959999986, 81874.56399999931 453564.9439999983, 81875.1259999983 453565.6270000003, 81875.76799999923 453566.23699999973, 81876.47899999842 453566.76300000027, 81877.25 453567.19900000095, 81878.06799999997 453567.5370000005, 81879.11699999869 453567.76199999824, 81880.13899999857 453563.5159999989, 81884.68499999866 453564.5170000009, 81884.72100000083 453564.34600000083, 81886.6099999994 453564.76000000164, 81886.5709999986 453564.9450000003, 81891.15199999884 453565.9479999989, 81891.18600000069 453565.7829999998, 81893.1099999994 453566.1950000003, 81893.0700000003 453566.3680000007, 81899.90300000086 453567.86400000006, 81898.94700000063 453572.1429999992, 81899.44200000167 453572.2349999994, 81912.88899999857 453575.2019999996, 81913.85599999875 453575.4290000014, 81914.75699999928 453571.12900000066, 81921.51300000027 453572.62099999934, 81921.38699999824 453573.1799999997, 81923.28200000152 453573.625, 81923.4140000008 453573.04300000146, 81930.18200000003 453574.54199999943, 81930.05799999833 453575.08199999854, 81931.92799999937 453575.5399999991, 81932.06199999899 453574.93499999866, 81938.83100000024 453576.44200000167, 81938.70899999887 453576.9750000015, 81940.58999999985 453577.4059999995, 81940.70699999854 453576.81500000134, 81945.12299999967 453577.7950000018, 81945.99100000039 453573.8660000004, 81939.86100000143 453572.51199999824, 81930.43499999866 453570.4299999997), (81879.72300000116 453564.45800000057, 81878.5309999995 453564.22199999914, 81878.77899999917 453563.0089999996, 81879.96599999815 453563.26399999857, 81879.72300000116 453564.45800000057))"
uitbreidingsgebieden_voetpaden_algemeen.417,CID Binkhorst,1812952,,"POLYGON ((81940.18899999931 453570.9609999992, 81931.40900000185 453569.01399999857, 81930.43499999866 453570.4299999997, 81939.86100000143 453572.51199999824, 81945.99100000039 453573.8660000004, 81957.16000000015 453576.33300000057, 81957.59499999881 453575.65900000185, 81959.29399999976 453573.0240000002, 81958.1790000014 453571.82400000095, 81956.41899999976 453574.55900000036, 81940.18899999931 453570.9609999992))"
uitbreidingsgebieden_voetpaden_algemeen.418,CID Binkhorst,1812968,,"POLYGON ((81420.93499999866 452855.18299999833, 81419.6259999983 452853.94099999964, 81398.18800000101 452833.33300000057, 81396.32600000128 452835.2980000004, 81414.5150000006 452852.80000000075, 81413.42100000009 452853.9210000001, 81414.40300000086 452854.86100000143, 81415.57699999958 452853.8299999982, 81445.4990000017 452882.51300000027, 81444.2509999983 452883.7820000015, 81445.19299999997 452885.0029999986, 81446.62099999934 452883.57499999925, 81465.15700000152 452901.41899999976, 81462.61100000143 452904.04100000113, 81465.50800000131 452906.8220000006, 81469.76799999923 452905.81700000167, 81471.62200000137 452903.8599999994, 81445.85300000012 452879.11300000176, 81444.31100000069 452877.6319999993, 81420.93499999866 452855.18299999833), (81466.79899999872 452903.51900000125, 81467.8440000005 452904.52699999884, 81466.7899999991 452905.6160000004, 81465.74399999902 452904.6090000011, 81466.79899999872 452903.51900000125), (81465.30600000173 452902.08100000024, 81466.34600000083 452903.08300000057, 81465.29100000113 452904.1719999984, 81464.25200000033 452903.1700000018, 81465.30600000173 452902.08100000024))"
uitbreidingsgebieden_voetpaden_algemeen.442,CID Binkhorst,1813038,,"POLYGON ((81427.30559999868 452600.09629999846, 81420.15399999917 452612.80099999905, 81418.33199999854 452616.0379999988, 81400.24799999967 452648.1629999988, 81398.31899999827 452651.58999999985, 81395.91099999845 452655.8680000007, 81394.30799999833 452655.0210000016, 81391.80600000173 452658.8379999995, 81391.54100000113 452659.2039999999, 81390.21799999848 452660.95699999854, 81390.60399999842 452661.2479999997, 81390.77400000021 452661.0229999982, 81391.72899999842 452661.7470000014, 81391.55900000036 452661.9699999988, 81391.66000000015 452662.0460000001, 81383.34299999848 452673.1279999986, 81383.22599999979 452673.0379999988, 81382.47399999946 452674.01000000164, 81381.52899999917 452673.27800000086, 81382.27600000054 452672.313000001, 81381.8759999983 452672.0080000013, 81380.55000000075 452673.7529999986, 81380.37900000066 452673.9979999997, 81380.11499999836 452674.5080000013, 81379.56399999931 452675.57400000095, 81379.34200000018 452676.43400000036, 81379.12000000104 452677.29199999943, 81379.07200000063 452679.06500000134, 81379.13800000027 452679.44299999997, 81379.68299999833 452681.15100000054, 81380.59200000018 452682.6959999986, 81381.65399999917 452683.8260000013, 81384.37700000033 452680.19200000167, 81385.55099999905 452678.56500000134, 81383.98200000077 452677.3839999996, 81388.44200000167 452671.4840000011, 81390.78500000015 452668.38599999994, 81395.90500000119 452661.61300000176, 81397.5159999989 452659.4820000008, 81397.71999999881 452659.2129999995, 81397.81700000167 452659.0460000001, 81396.03799999878 452657.98800000176, 81398.03200000152 452654.5159999989, 81400.2490000017 452650.6550000012, 81402.49199999869 452646.7320000008, 81404.60700000077 452642.9360000007, 81408.99199999869 452635.06799999997, 81411.16600000113 452631.16800000146, 81413.33799999952 452627.2710000016, 81417.7349999994 452619.3819999993, 81419.92599999905 452615.44999999925, 81422.11100000143 452611.52800000086, 81424.35099999979 452607.5080000013, 81426.5940000005 452603.48099999875, 81428.62570000067 452599.83370000124, 81427.30559999868 452600.09629999846))"
uitbreidingsgebieden_voetpaden_algemeen.533,CID Binkhorst,1814051,,"POLYGON ((80955.65900000185 453265.8449999988, 80954.09200000018 453265.4279999994, 80950.83399999887 453278.0179999992, 80952.42799999937 453278.40399999917, 80955.65900000185 453265.8449999988))"
