FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2018.330,2018_04_20_10_31_51_101601330_RGB_lrl,101601330,2018-04-20,10:31:51,UC-SXp-1-10311100_Rev12.00,8,350,255616.686,424118.221,4156.488,-0.4915,-0.2009,179.8543,,POINT (255616.6860000007 424118.22100000083)
beeldmiddenoverzicht_lrl_2018.331,2018_04_20_10_32_07_101601331_RGB_lrl,101601331,2018-04-20,10:32:07,UC-SXp-1-10311100_Rev12.00,8,350,254537.26,424151.53,4158.803,-0.2217,0.1363,180.0901,,POINT (254537.26000000164 424151.5300000012)
beeldmiddenoverzicht_lrl_2018.332,2018_04_20_10_32_24_101601332_RGB_lrl,101601332,2018-04-20,10:32:24,UC-SXp-1-10311100_Rev12.00,8,350,253461.035,424133.271,4153.203,-0.3992,-0.1675,179.9211,,POINT (253461.03500000015 424133.2710000016)
beeldmiddenoverzicht_lrl_2018.333,2018_04_20_10_32_40_101601333_RGB_lrl,101601333,2018-04-20,10:32:40,UC-SXp-1-10311100_Rev12.00,8,350,252392.133,424106.952,4157.668,-0.4282,-0.1743,179.8505,,POINT (252392.1330000013 424106.9519999996)
beeldmiddenoverzicht_lrl_2018.334,2018_04_20_10_32_56_101601334_RGB_lrl,101601334,2018-04-20,10:32:56,UC-SXp-1-10311100_Rev12.00,8,350,251314.7,424155.714,4158.896,-0.1412,0.2954,180.0344,,POINT (251314.69999999925 424155.71400000155)
beeldmiddenoverzicht_lrl_2018.335,2018_04_20_10_33_13_101601335_RGB_lrl,101601335,2018-04-20,10:33:13,UC-SXp-1-10311100_Rev12.00,8,350,250235.934,424146.799,4157.306,-0.4796,-0.1861,179.8629,,POINT (250235.93400000036 424146.7989999987)
beeldmiddenoverzicht_lrl_2018.336,2018_04_20_10_33_29_101601336_RGB_lrl,101601336,2018-04-20,10:33:29,UC-SXp-1-10311100_Rev12.00,8,350,249159.975,424146.265,4155.522,-1.1737,0.5535,179.8931,,POINT (249159.9750000015 424146.2650000006)
beeldmiddenoverzicht_lrl_2018.337,2018_04_20_10_33_46_101601337_RGB_lrl,101601337,2018-04-20,10:33:46,UC-SXp-1-10311100_Rev12.00,8,350,248086.697,424158.786,4155.651,-0.394,-0.1902,180.0037,,POINT (248086.69700000063 424158.78599999845)
beeldmiddenoverzicht_lrl_2018.338,2018_04_20_10_34_02_101601338_RGB_lrl,101601338,2018-04-20,10:34:02,UC-SXp-1-10311100_Rev12.00,8,350,247014.879,424123.049,4154.046,-0.434,-0.1938,179.8479,,POINT (247014.87900000066 424123.0489999987)
beeldmiddenoverzicht_lrl_2018.339,2018_04_20_10_34_19_101601339_RGB_lrl,101601339,2018-04-20,10:34:19,UC-SXp-1-10311100_Rev12.00,8,350,245933.349,424121.275,4156.271,-0.4154,-0.1933,179.9019,,POINT (245933.34899999946 424121.2749999985)
beeldmiddenoverzicht_lrl_2018.340,2018_04_20_10_34_35_101601340_RGB_lrl,101601340,2018-04-20,10:34:35,UC-SXp-1-10311100_Rev12.00,8,350,244857.405,424130.12,4157.606,-0.4243,-0.2,179.9483,,POINT (244857.4050000012 424130.12000000104)
beeldmiddenoverzicht_lrl_2018.341,2018_04_20_10_34_52_101601341_RGB_lrl,101601341,2018-04-20,10:34:52,UC-SXp-1-10311100_Rev12.00,8,350,243784.277,424128.122,4153.053,-0.3877,-0.1697,179.9712,,POINT (243784.27699999884 424128.1220000014)
beeldmiddenoverzicht_lrl_2018.342,2018_04_20_10_35_08_101601342_RGB_lrl,101601342,2018-04-20,10:35:08,UC-SXp-1-10311100_Rev12.00,8,350,242711.82,424127.265,4160.367,-0.4427,-0.2181,179.8888,,POINT (242711.8200000003 424127.2650000006)
beeldmiddenoverzicht_lrl_2018.343,2018_04_20_10_35_25_101601343_RGB_lrl,101601343,2018-04-20,10:35:25,UC-SXp-1-10311100_Rev12.00,8,350,241631.43,424125.98,4156.472,-0.3946,-0.1856,179.8657,,POINT (241631.4299999997 424125.98000000045)
beeldmiddenoverzicht_lrl_2018.344,2018_04_20_10_35_41_101601344_RGB_lrl,101601344,2018-04-20,10:35:41,UC-SXp-1-10311100_Rev12.00,8,350,240556.386,424141.537,4158.935,-0.3837,-0.1845,179.9175,,POINT (240556.38599999994 424141.5370000005)
beeldmiddenoverzicht_lrl_2018.345,2018_04_20_10_35_58_101601345_RGB_lrl,101601345,2018-04-20,10:35:58,UC-SXp-1-10311100_Rev12.00,8,350,239480.549,424143.363,4156.079,-0.4234,-0.1905,179.9791,,POINT (239480.54899999872 424143.36300000176)
beeldmiddenoverzicht_lrl_2018.346,2018_04_20_10_36_14_101601346_RGB_lrl,101601346,2018-04-20,10:36:14,UC-SXp-1-10311100_Rev12.00,8,350,238408.06,424130.788,4155.426,-0.4067,-0.1818,179.892,,POINT (238408.05999999866 424130.7879999988)
beeldmiddenoverzicht_lrl_2018.347,2018_04_20_10_36_31_101601347_RGB_lrl,101601347,2018-04-20,10:36:31,UC-SXp-1-10311100_Rev12.00,8,350,237329.773,424141.05,4157.405,-0.4147,-0.1903,179.9142,,POINT (237329.77299999818 424141.05000000075)
beeldmiddenoverzicht_lrl_2018.348,2018_04_20_10_36_47_101601348_RGB_lrl,101601348,2018-04-20,10:36:47,UC-SXp-1-10311100_Rev12.00,8,350,236258.261,424141.52,4157.91,-0.4217,-0.1864,179.8741,,POINT (236258.26099999994 424141.51999999955)
beeldmiddenoverzicht_lrl_2018.349,2018_04_20_10_37_04_101601349_RGB_lrl,101601349,2018-04-20,10:37:04,UC-SXp-1-10311100_Rev12.00,8,350,235177.711,424139.367,4154.928,-0.4092,-0.187,179.8787,,POINT (235177.7109999992 424139.3669999987)
beeldmiddenoverzicht_lrl_2018.350,2018_04_20_10_37_20_101601350_RGB_lrl,101601350,2018-04-20,10:37:20,UC-SXp-1-10311100_Rev12.00,8,350,234105.542,424156.452,4157.283,-0.4069,-0.1757,179.9071,,POINT (234105.54199999943 424156.4519999996)
beeldmiddenoverzicht_lrl_2018.351,2018_04_20_10_37_36_101601351_RGB_lrl,101601351,2018-04-20,10:37:36,UC-SXp-1-10311100_Rev12.00,8,350,233032.392,424151.24,4155.166,-0.4235,-0.1854,179.9307,,POINT (233032.39200000092 424151.23999999836)
beeldmiddenoverzicht_lrl_2018.352,2018_04_20_10_37_53_101601352_RGB_lrl,101601352,2018-04-20,10:37:53,UC-SXp-1-10311100_Rev12.00,8,350,231952.249,424132.123,4152.386,-0.4479,-0.1969,179.8418,,POINT (231952.2490000017 424132.1229999997)
beeldmiddenoverzicht_lrl_2018.353,2018_04_20_10_38_09_101601353_RGB_lrl,101601353,2018-04-20,10:38:09,UC-SXp-1-10311100_Rev12.00,8,350,230879.932,424142.436,4153.943,-0.3966,-0.1817,179.9344,,POINT (230879.93200000003 424142.4360000007)
beeldmiddenoverzicht_lrl_2018.354,2018_04_20_10_38_26_101601354_RGB_lrl,101601354,2018-04-20,10:38:26,UC-SXp-1-10311100_Rev12.00,8,350,229801.769,424133.443,4153.842,-0.4297,-0.1869,179.8684,,POINT (229801.76900000125 424133.44299999997)
beeldmiddenoverzicht_lrl_2018.355,2018_04_20_10_38_43_101601355_RGB_lrl,101601355,2018-04-20,10:38:43,UC-SXp-1-10311100_Rev12.00,8,350,228724.527,424123.768,4152.351,-0.4213,-0.1766,179.9407,,POINT (228724.52699999884 424123.7679999992)
beeldmiddenoverzicht_lrl_2018.356,2018_04_20_10_38_59_101601356_RGB_lrl,101601356,2018-04-20,10:38:59,UC-SXp-1-10311100_Rev12.00,8,350,227654.707,424130.958,4150.719,-0.3873,-0.1678,179.8902,,POINT (227654.70699999854 424130.95800000057)
beeldmiddenoverzicht_lrl_2018.357,2018_04_20_10_39_16_101601357_RGB_lrl,101601357,2018-04-20,10:39:16,UC-SXp-1-10311100_Rev12.00,8,350,226578.689,424167.579,4157.667,-0.4564,-0.2164,180.3177,,POINT (226578.6889999993 424167.5789999999)
beeldmiddenoverzicht_lrl_2018.358,2018_04_20_10_39_33_101601358_RGB_lrl,101601358,2018-04-20,10:39:33,UC-SXp-1-10311100_Rev12.00,8,350,225499.689,424151.767,4154.949,-0.3649,-0.1773,180.0322,,POINT (225499.6889999993 424151.7670000009)
beeldmiddenoverzicht_lrl_2018.359,2018_04_20_10_39_50_101601359_RGB_lrl,101601359,2018-04-20,10:39:50,UC-SXp-1-10311100_Rev12.00,8,350,224422.68,424134.832,4158.763,-0.4194,-0.2211,179.9309,,POINT (224422.6799999997 424134.83199999854)
beeldmiddenoverzicht_lrl_2018.360,2018_04_20_10_40_06_101601360_RGB_lrl,101601360,2018-04-20,10:40:06,UC-SXp-1-10311100_Rev12.00,8,350,223345.637,424118.893,4154.271,-0.4334,-0.1974,179.7585,,POINT (223345.63699999824 424118.8929999992)
beeldmiddenoverzicht_lrl_2018.361,2018_04_20_10_40_23_101601361_RGB_lrl,101601361,2018-04-20,10:40:23,UC-SXp-1-10311100_Rev12.00,8,350,222277.272,424120.903,4156.104,-0.4262,-0.1881,179.8471,,POINT (222277.27199999988 424120.90300000086)
beeldmiddenoverzicht_lrl_2018.362,2018_04_20_10_40_39_101601362_RGB_lrl,101601362,2018-04-20,10:40:39,UC-SXp-1-10311100_Rev12.00,8,350,221200.424,424152.36,4156.905,-0.4357,-0.1537,180.0193,,POINT (221200.42399999872 424152.3599999994)
beeldmiddenoverzicht_lrl_2018.363,2018_04_20_10_40_56_101601363_RGB_lrl,101601363,2018-04-20,10:40:56,UC-SXp-1-10311100_Rev12.00,8,350,220117.022,424161.638,4154.231,-0.3642,-0.186,179.8701,,POINT (220117.02199999988 424161.63800000027)
beeldmiddenoverzicht_lrl_2018.364,2018_04_20_10_41_12_101601364_RGB_lrl,101601364,2018-04-20,10:41:12,UC-SXp-1-10311100_Rev12.00,8,350,219048.877,424150.912,4155.108,-0.4278,-0.1837,179.8728,,POINT (219048.87700000033 424150.9120000005)
beeldmiddenoverzicht_lrl_2018.365,2018_04_20_10_41_28_101601365_RGB_lrl,101601365,2018-04-20,10:41:28,UC-SXp-1-10311100_Rev12.00,8,350,217974.585,424137.636,4153.795,-0.4157,-0.1947,179.9243,,POINT (217974.5850000009 424137.63599999994)
beeldmiddenoverzicht_lrl_2018.366,2018_04_20_10_41_45_101601366_RGB_lrl,101601366,2018-04-20,10:41:45,UC-SXp-1-10311100_Rev12.00,8,350,216894.48,424111.011,4150.737,-0.4281,-0.1952,179.8318,,POINT (216894.48000000045 424111.01099999994)
beeldmiddenoverzicht_lrl_2018.367,2018_04_20_10_42_01_101601367_RGB_lrl,101601367,2018-04-20,10:42:01,UC-SXp-1-10311100_Rev12.00,8,350,215820.766,424131.963,4154.72,-0.4041,-0.1955,179.9406,,POINT (215820.7659999989 424131.9629999995)
beeldmiddenoverzicht_lrl_2018.368,2018_04_20_10_42_18_101601368_RGB_lrl,101601368,2018-04-20,10:42:18,UC-SXp-1-10311100_Rev12.00,8,350,214743.205,424132.546,4152.401,-0.4241,-0.1588,179.8804,,POINT (214743.2049999982 424132.5460000001)
beeldmiddenoverzicht_lrl_2018.369,2018_04_20_10_42_34_101601369_RGB_lrl,101601369,2018-04-20,10:42:34,UC-SXp-1-10311100_Rev12.00,8,350,213666.526,424151.108,4155.18,-0.3836,-0.1753,179.9201,,POINT (213666.52600000054 424151.1079999991)
beeldmiddenoverzicht_lrl_2018.370,2018_04_20_10_42_51_101601370_RGB_lrl,101601370,2018-04-20,10:42:51,UC-SXp-1-10311100_Rev12.00,8,350,212592.011,424164.308,4154.438,-0.4354,-0.1975,179.8601,,POINT (212592.01099999994 424164.30799999833)
beeldmiddenoverzicht_lrl_2018.371,2018_04_20_10_43_07_101601371_RGB_lrl,101601371,2018-04-20,10:43:07,UC-SXp-1-10311100_Rev12.00,8,350,211520.208,424187.853,4152.474,-0.4092,-0.1771,179.8766,,POINT (211520.20800000057 424187.8530000001)
beeldmiddenoverzicht_lrl_2018.372,2018_04_20_10_43_24_101601372_RGB_lrl,101601372,2018-04-20,10:43:24,UC-SXp-1-10311100_Rev12.00,8,350,210441.348,424167.98,4151.951,-0.3879,-0.1919,180.0128,,POINT (210441.34800000116 424167.98000000045)
beeldmiddenoverzicht_lrl_2018.373,2018_04_20_10_43_41_101601373_RGB_lrl,101601373,2018-04-20,10:43:41,UC-SXp-1-10311100_Rev12.00,8,350,209369.724,424144.064,4150.475,-0.412,-0.1887,179.8081,,POINT (209369.72399999946 424144.0639999993)
beeldmiddenoverzicht_lrl_2018.374,2018_04_20_10_43_58_101601374_RGB_lrl,101601374,2018-04-20,10:43:58,UC-SXp-1-10311100_Rev12.00,8,350,208286.87,424157.396,4151.771,-0.4538,-0.1983,179.9377,,POINT (208286.87000000104 424157.3960000016)
beeldmiddenoverzicht_lrl_2018.375,2018_04_20_10_44_14_101601375_RGB_lrl,101601375,2018-04-20,10:44:14,UC-SXp-1-10311100_Rev12.00,8,350,207217.917,424140.792,4150.21,-0.4189,-0.1836,179.8495,,POINT (207217.91699999943 424140.79199999943)
beeldmiddenoverzicht_lrl_2018.376,2018_04_20_10_44_31_101601376_RGB_lrl,101601376,2018-04-20,10:44:31,UC-SXp-1-10311100_Rev12.00,8,350,206139.975,424129.773,4152.697,-0.4368,-0.1802,179.8504,,POINT (206139.9750000015 424129.7729999982)
beeldmiddenoverzicht_lrl_2018.377,2018_04_20_10_44_48_101601377_RGB_lrl,101601377,2018-04-20,10:44:48,UC-SXp-1-10311100_Rev12.00,8,350,205062.159,424142.562,4152.685,-0.4004,-0.1888,179.9038,,POINT (205062.15900000185 424142.561999999)
beeldmiddenoverzicht_lrl_2018.378,2018_04_20_10_45_05_101601378_RGB_lrl,101601378,2018-04-20,10:45:05,UC-SXp-1-10311100_Rev12.00,8,350,203989.16,424160.787,4155.252,-0.4285,-0.1967,179.8741,,POINT (203989.16000000015 424160.7870000005)
beeldmiddenoverzicht_lrl_2018.379,2018_04_20_10_45_21_101601379_RGB_lrl,101601379,2018-04-20,10:45:21,UC-SXp-1-10311100_Rev12.00,8,350,202915.802,424171.863,4152.475,-0.4281,-0.1858,179.8444,,POINT (202915.80200000107 424171.86300000176)
beeldmiddenoverzicht_lrl_2018.380,2018_04_20_10_45_38_101601380_RGB_lrl,101601380,2018-04-20,10:45:38,UC-SXp-1-10311100_Rev12.00,8,350,201837.27,424190.07,4153.831,-0.4187,-0.1876,179.9527,,POINT (201837.26999999955 424190.0700000003)
beeldmiddenoverzicht_lrl_2018.381,2018_04_20_10_45_55_101601381_RGB_lrl,101601381,2018-04-20,10:45:55,UC-SXp-1-10311100_Rev12.00,8,350,200762.907,424167.82,4151.536,-0.4103,-0.1839,179.8945,,POINT (200762.90700000152 424167.8200000003)
beeldmiddenoverzicht_lrl_2018.382,2018_04_20_10_46_12_101601382_RGB_lrl,101601382,2018-04-20,10:46:12,UC-SXp-1-10311100_Rev12.00,8,350,199689.226,424137.507,4152.95,-0.4449,-0.1973,179.8233,,POINT (199689.2259999998 424137.5069999993)
beeldmiddenoverzicht_lrl_2018.383,2018_04_20_10_46_29_101601383_RGB_lrl,101601383,2018-04-20,10:46:29,UC-SXp-1-10311100_Rev12.00,8,350,198613.361,424136.566,4154.695,-0.4635,-0.218,179.8825,,POINT (198613.36100000143 424136.56599999964)
beeldmiddenoverzicht_lrl_2018.384,2018_04_20_10_46_46_101601384_RGB_lrl,101601384,2018-04-20,10:46:46,UC-SXp-1-10311100_Rev12.00,8,350,197532.301,424133.067,4152.29,-0.4341,-0.1802,179.8321,,POINT (197532.30099999905 424133.06700000167)
beeldmiddenoverzicht_lrl_2018.385,2018_04_20_10_47_02_101601385_RGB_lrl,101601385,2018-04-20,10:47:02,UC-SXp-1-10311100_Rev12.00,8,350,196458.357,424141.104,4151.419,-0.4016,-0.1827,179.9381,,POINT (196458.35700000077 424141.1039999984)
beeldmiddenoverzicht_lrl_2018.386,2018_04_20_10_47_19_101601386_RGB_lrl,101601386,2018-04-20,10:47:19,UC-SXp-1-10311100_Rev12.00,8,350,195384.927,424133.706,4150.335,-0.4371,-0.199,179.8151,,POINT (195384.92700000107 424133.70600000024)
beeldmiddenoverzicht_lrl_2018.387,2018_04_20_10_47_35_101601387_RGB_lrl,101601387,2018-04-20,10:47:35,UC-SXp-1-10311100_Rev12.00,8,350,194306.207,424160.294,4152.174,-0.4071,-0.1991,179.8718,,POINT (194306.20699999854 424160.29399999976)
beeldmiddenoverzicht_lrl_2018.388,2018_04_20_10_47_52_101601388_RGB_lrl,101601388,2018-04-20,10:47:52,UC-SXp-1-10311100_Rev12.00,8,350,193235.194,424159.281,4151.088,-0.4161,-0.2003,179.9376,,POINT (193235.19399999827 424159.2809999995)
beeldmiddenoverzicht_lrl_2018.389,2018_04_20_10_48_08_101601389_RGB_lrl,101601389,2018-04-20,10:48:08,UC-SXp-1-10311100_Rev12.00,8,350,192157.23,424127.617,4149.353,-0.4255,-0.1861,179.8035,,POINT (192157.23000000045 424127.6169999987)
beeldmiddenoverzicht_lrl_2018.390,2018_04_20_10_48_25_101601390_RGB_lrl,101601390,2018-04-20,10:48:25,UC-SXp-1-10311100_Rev12.00,8,350,191080.001,424179.661,4157.939,-0.4668,-0.2016,180.2403,,POINT (191080.0009999983 424179.66099999845)
beeldmiddenoverzicht_lrl_2018.391,2018_04_20_10_48_41_101601391_RGB_lrl,101601391,2018-04-20,10:48:41,UC-SXp-1-10311100_Rev12.00,8,350,190007.036,424182.858,4150.305,-0.4869,-0.2087,179.6363,,POINT (190007.03599999845 424182.8579999991)
beeldmiddenoverzicht_lrl_2018.392,2018_04_20_10_48_57_101601392_RGB_lrl,101601392,2018-04-20,10:48:57,UC-SXp-1-10311100_Rev12.00,8,350,188934.23,424196.796,4149.139,-0.4186,-0.1882,179.9561,,POINT (188934.23000000045 424196.7960000001)
beeldmiddenoverzicht_lrl_2018.393,2018_04_20_10_49_14_101601393_RGB_lrl,101601393,2018-04-20,10:49:14,UC-SXp-1-10311100_Rev12.00,8,350,187856.258,424177.977,4149.776,-0.4102,-0.1874,179.8229,,POINT (187856.2580000013 424177.9770000018)
beeldmiddenoverzicht_lrl_2018.394,2018_04_20_10_49_30_101601394_RGB_lrl,101601394,2018-04-20,10:49:30,UC-SXp-1-10311100_Rev12.00,8,350,186781.606,424170.584,4148.693,-0.4513,-0.1931,179.8699,,POINT (186781.60599999875 424170.58399999887)
beeldmiddenoverzicht_lrl_2018.395,2018_04_20_10_49_46_101601395_RGB_lrl,101601395,2018-04-20,10:49:46,UC-SXp-1-10311100_Rev12.00,8,350,185706.717,424178.453,4147.173,-0.4055,-0.1816,179.8837,,POINT (185706.71700000018 424178.4530000016)
beeldmiddenoverzicht_lrl_2018.396,2018_04_20_10_50_03_101601396_RGB_lrl,101601396,2018-04-20,10:50:03,UC-SXp-1-10311100_Rev12.00,8,350,184629.331,424193.109,4149.417,-0.4063,-0.2004,179.9555,,POINT (184629.33100000024 424193.1090000011)
beeldmiddenoverzicht_lrl_2018.397,2018_04_20_10_50_19_101601397_RGB_lrl,101601397,2018-04-20,10:50:19,UC-SXp-1-10311100_Rev12.00,8,350,183554.182,424196.851,4149.242,-0.4126,-0.19,179.8888,,POINT (183554.18200000003 424196.8509999998)
beeldmiddenoverzicht_lrl_2018.398,2018_04_20_10_50_36_101601398_RGB_lrl,101601398,2018-04-20,10:50:36,UC-SXp-1-10311100_Rev12.00,8,350,182475.431,424186.806,4146.543,-0.5507,-0.0818,179.7994,,POINT (182475.43100000173 424186.8060000017)
beeldmiddenoverzicht_lrl_2018.399,2018_04_20_10_50_52_101601399_RGB_lrl,101601399,2018-04-20,10:50:52,UC-SXp-1-10311100_Rev12.00,8,350,181404.542,424191.049,4149.316,-0.4217,-0.1933,179.7991,,POINT (181404.54199999943 424191.0489999987)
beeldmiddenoverzicht_lrl_2018.400,2018_04_20_10_51_09_101601400_RGB_lrl,101601400,2018-04-20,10:51:09,UC-SXp-1-10311100_Rev12.00,8,350,180328.164,424189.518,4148.313,-0.4571,-0.2026,179.8104,,POINT (180328.1640000008 424189.5179999992)
beeldmiddenoverzicht_lrl_2018.401,2018_04_20_10_51_26_101601401_RGB_lrl,101601401,2018-04-20,10:51:26,UC-SXp-1-10311100_Rev12.00,8,350,179251.802,424191.6,4148.917,-0.4423,-0.1678,179.9136,,POINT (179251.80200000107 424191.6000000015)
beeldmiddenoverzicht_lrl_2018.402,2018_04_20_10_51_43_101601402_RGB_lrl,101601402,2018-04-20,10:51:43,UC-SXp-1-10311100_Rev12.00,8,350,178173.292,424195.363,4148.453,-0.6181,-0.0663,179.8222,,POINT (178173.29199999943 424195.36300000176)
beeldmiddenoverzicht_lrl_2018.403,2018_04_20_10_52_00_101601403_RGB_lrl,101601403,2018-04-20,10:52:00,UC-SXp-1-10311100_Rev12.00,8,350,177099.318,424211.603,4148.856,-0.4512,-0.2048,179.8864,,POINT (177099.31799999997 424211.6030000001)
beeldmiddenoverzicht_lrl_2018.404,2018_04_20_10_52_17_101601404_RGB_lrl,101601404,2018-04-20,10:52:17,UC-SXp-1-10311100_Rev12.00,8,350,176023.566,424215.51,4147.758,-0.9339,0.254,179.8624,,POINT (176023.56599999964 424215.51000000164)
beeldmiddenoverzicht_lrl_2018.405,2018_04_20_10_52_34_101601405_RGB_lrl,101601405,2018-04-20,10:52:34,UC-SXp-1-10311100_Rev12.00,8,350,174946.841,424208.532,4145.459,-0.4093,-0.1674,179.869,,POINT (174946.84099999815 424208.5320000015)
beeldmiddenoverzicht_lrl_2018.406,2018_04_20_10_52_51_101601406_RGB_lrl,101601406,2018-04-20,10:52:51,UC-SXp-1-10311100_Rev12.00,8,350,173872.273,424202.11,4149.109,-0.3855,-0.1851,179.7731,,POINT (173872.27299999818 424202.1099999994)
beeldmiddenoverzicht_lrl_2018.407,2018_04_20_10_53_08_101601407_RGB_lrl,101601407,2018-04-20,10:53:08,UC-SXp-1-10311100_Rev12.00,8,350,172796.502,424209.898,4146.775,-0.4759,-0.217,180.0416,,POINT (172796.50200000033 424209.8979999982)
beeldmiddenoverzicht_lrl_2018.408,2018_04_20_10_53_25_101601408_RGB_lrl,101601408,2018-04-20,10:53:25,UC-SXp-1-10311100_Rev12.00,8,350,171719.684,424203.703,4152.754,-0.4613,-0.2084,179.8431,,POINT (171719.68400000036 424203.7030000016)
beeldmiddenoverzicht_lrl_2018.409,2018_04_20_10_53_42_101601409_RGB_lrl,101601409,2018-04-20,10:53:42,UC-SXp-1-10311100_Rev12.00,8,350,170648.057,424194.573,4149.003,-0.7046,0.0279,179.782,,POINT (170648.05700000003 424194.5729999989)
beeldmiddenoverzicht_lrl_2018.410,2018_04_20_10_53_59_101601410_RGB_lrl,101601410,2018-04-20,10:53:59,UC-SXp-1-10311100_Rev12.00,8,350,169572.54,424203.398,4151.162,-0.4933,-0.1376,179.8027,,POINT (169572.5399999991 424203.3979999982)
beeldmiddenoverzicht_lrl_2018.411,2018_04_20_10_54_16_101601411_RGB_lrl,101601411,2018-04-20,10:54:16,UC-SXp-1-10311100_Rev12.00,8,350,168492.877,424194.155,4151.908,-0.4431,-0.2101,179.7482,,POINT (168492.87700000033 424194.1550000012)
beeldmiddenoverzicht_lrl_2018.412,2018_04_20_10_54_33_101601412_RGB_lrl,101601412,2018-04-20,10:54:33,UC-SXp-1-10311100_Rev12.00,8,350,167418.982,424198.072,4151.608,-0.2572,-0.3206,180.0498,,POINT (167418.98200000077 424198.0720000006)
beeldmiddenoverzicht_lrl_2018.413,2018_04_20_10_54_49_101601413_RGB_lrl,101601413,2018-04-20,10:54:49,UC-SXp-1-10311100_Rev12.00,8,350,166345.235,424203.509,4154.496,-0.4254,-0.2021,179.8302,,POINT (166345.2349999994 424203.5089999996)
beeldmiddenoverzicht_lrl_2018.414,2018_04_20_10_55_06_101601414_RGB_lrl,101601414,2018-04-20,10:55:06,UC-SXp-1-10311100_Rev12.00,8,350,165267.486,424204.925,4148.286,-0.7036,0.0562,179.8737,,POINT (165267.48600000143 424204.92500000075)
beeldmiddenoverzicht_lrl_2018.415,2018_04_20_10_55_22_101601415_RGB_lrl,101601415,2018-04-20,10:55:22,UC-SXp-1-10311100_Rev12.00,8,350,164195.757,424223.041,4147.248,-0.5484,-0.1868,179.7327,,POINT (164195.75699999928 424223.04100000113)
beeldmiddenoverzicht_lrl_2018.416,2018_04_20_10_55_39_101601416_RGB_lrl,101601416,2018-04-20,10:55:39,UC-SXp-1-10311100_Rev12.00,8,350,163120.517,424193.372,4148.838,-1.3309,0.5961,179.7168,,POINT (163120.51700000092 424193.3720000014)
beeldmiddenoverzicht_lrl_2018.417,2018_04_20_10_55_55_101601417_RGB_lrl,101601417,2018-04-20,10:55:55,UC-SXp-1-10311100_Rev12.00,8,350,162044.248,424208.751,4148.167,-0.4117,-0.1723,179.8972,,POINT (162044.24799999967 424208.7509999983)
beeldmiddenoverzicht_lrl_2018.418,2018_04_20_10_56_12_101601418_RGB_lrl,101601418,2018-04-20,10:56:12,UC-SXp-1-10311100_Rev12.00,8,350,160968.618,424218.68,4146.092,-0.4671,-0.1677,179.8018,,POINT (160968.61800000072 424218.6799999997)
beeldmiddenoverzicht_lrl_2018.419,2018_04_20_10_56_28_101601419_RGB_lrl,101601419,2018-04-20,10:56:28,UC-SXp-1-10311100_Rev12.00,8,350,159893.67,424216.358,4145.311,-0.182,-0.4646,180.0278,,POINT (159893.6700000018 424216.3579999991)
beeldmiddenoverzicht_lrl_2018.420,2018_04_20_10_56_45_101601420_RGB_lrl,101601420,2018-04-20,10:56:45,UC-SXp-1-10311100_Rev12.00,8,350,158812.433,424204.124,4147.251,-0.4051,-0.1766,179.7941,,POINT (158812.43299999833 424204.1240000017)
beeldmiddenoverzicht_lrl_2018.421,2018_04_20_10_57_02_101601421_RGB_lrl,101601421,2018-04-20,10:57:02,UC-SXp-1-10311100_Rev12.00,8,350,157738.517,424203.883,4145.651,-0.9406,0.2545,179.6168,,POINT (157738.51700000092 424203.8830000013)
beeldmiddenoverzicht_lrl_2018.422,2018_04_20_10_57_19_101601422_RGB_lrl,101601422,2018-04-20,10:57:19,UC-SXp-1-10311100_Rev12.00,8,350,156664.497,424210.338,4146.655,-0.4605,-0.183,179.8504,,POINT (156664.49700000137 424210.3379999995)
beeldmiddenoverzicht_lrl_2018.423,2018_04_20_10_57_36_101601423_RGB_lrl,101601423,2018-04-20,10:57:36,UC-SXp-1-10311100_Rev12.00,8,350,155590.587,424202.534,4148.347,-0.4822,-0.1922,179.9996,,POINT (155590.58700000122 424202.53400000185)
beeldmiddenoverzicht_lrl_2018.424,2018_04_20_10_57_53_101601424_RGB_lrl,101601424,2018-04-20,10:57:53,UC-SXp-1-10311100_Rev12.00,8,350,154512.798,424179.202,4146.138,-0.396,-0.1863,179.9015,,POINT (154512.79800000042 424179.2019999996)
beeldmiddenoverzicht_lrl_2018.425,2018_04_20_10_58_10_101601425_RGB_lrl,101601425,2018-04-20,10:58:10,UC-SXp-1-10311100_Rev12.00,8,350,153441.175,424176.238,4146.871,-0.4176,-0.203,179.8467,,POINT (153441.17500000075 424176.23800000176)
beeldmiddenoverzicht_lrl_2018.426,2018_04_20_10_58_27_101601426_RGB_lrl,101601426,2018-04-20,10:58:27,UC-SXp-1-10311100_Rev12.00,8,350,152363.531,424180.747,4148.403,-0.4668,-0.2025,179.876,,POINT (152363.5309999995 424180.7470000014)
beeldmiddenoverzicht_lrl_2018.427,2018_04_20_10_58_44_101601427_RGB_lrl,101601427,2018-04-20,10:58:44,UC-SXp-1-10311100_Rev12.00,8,350,151283.4,424155.677,4146.775,-0.7338,0.0631,179.951,,POINT (151283.3999999985 424155.6770000011)
