FID,id,gebied,omschrijving,geldig_van,geldig_tot,aanmaak_dd,mutatie_dd,bron,entiteit,systeem,status,lengte_km,se_anno_cad_data,gdb_geomattr_data,shape
clearway.116,128,IJgeul,Vrije Scheepvaartzone nabij De Ruyter,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,18.00147137,,,"LINESTRING (532394.6250999998 5811236.2903, 547867.6621000003 5818519.7828, 548767.4599000001 5818532.5689)"
clearway.117,129,Rijnveld,Aanbevolen route Nabij Breeveertien,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,11.67527262,,,"LINESTRING (528269.9674000004 5798608.2444, 530073.0045999996 5810143.453400001)"
clearway.118,130,Texel,Aanbevolen route Nabij Breeveertien,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,8.99438579,,,"LINESTRING (530280.2200999996 5811469.148800001, 531669.2423 5820355.6328)"
clearway.119,131,Texel,Aanbevolen route Nabij Breeveertien,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,7.55612511,,,"LINESTRING (532601.8415999999 5812561.986199999, 533768.7496999996 5820027.463400001)"
clearway.120,132,Texel,Vrije Scheepvaartzone van nabij Texel VSS naar Noord Hinder Noord,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,17.78995943,,,"LINESTRING (519671.9913999997 5806475.626, 529797.4683999997 5821102.9079)"
clearway.121,133,Rijnveld,Vrije Scheepvaartzone nabij De Ruyter,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,12.88955046,,,"LINESTRING (518410.89749999996 5804653.8475, 530073.0045999996 5810143.453400001)"
clearway.123,135,IJmuiden,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,26.11100159,,,"LINESTRING (561932.2076000003 5833342.2513, 566863.3250000002 5839098.5988, 564175.0541000003 5845092.3927, 561932.2076000003 5833342.2513)"
clearway.124,136,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,14.10834754,,,"LINESTRING (569964.9472000003 5832183.1917, 564660.3848000001 5824744.4343, 563748.7631000001 5819856.7578)"
clearway.125,137,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,22.01142637,,,"LINESTRING (573141.7523999996 5846591.3376, 567929.1097999997 5840342.744999999, 564659.8110999996 5847632.0057, 565763.2506999997 5853412.8628)"
clearway.126,138,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,5.02247882,,,"LINESTRING (557183.2012999998 5819763.464500001, 558097.5925000003 5824702.005100001)"
clearway.127,139,Texel,Vrije Scheepvaartzone van Nabij Texel naar Vrije Scheepvaartzone Nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,25.68287805,,,"LINESTRING (563756.9601999996 5855267.705700001, 559081.1410999997 5830014.0538)"
clearway.128,140,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,6.89847275,,,"LINESTRING (558097.5925000003 5824702.005100001, 553337.6513 5819708.8212)"
clearway.129,141,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,13.8278702,,,"LINESTRING (559081.1410999997 5830014.0538, 551625.4508999996 5821310.6428, 549927.7021000003 5819660.3675)"
clearway.133,145,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,14.9516852,,,"LINESTRING (574902.1195 5828416.0878, 573547.5053000003 5831436.348099999, 577821.2889 5842265.041999999)"
clearway.134,146,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,5.45767399,,,"LINESTRING (572198.4079 5827203.446699999, 569964.9472000003 5832183.1917)"
clearway.136,148,IJgeul,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,25.04857038,,,"LINESTRING (548767.4599000001 5818532.5689, 535536.1479000002 5805671.240900001, 530806.1010999996 5801073.460100001)"
clearway.138,150,IJmuiden,Vrije Scheepvaartzone van Maas Noord VSS naar Voorzorgsgebied oversteek IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,4.67653857,,,"LINESTRING (555001.9362000003 5807982.6578, 554150.5262000002 5803384.276000001)"
clearway.140,152,IJmuiden,Vrije Scheepvaartzone van Maas Noord VSS naar Voorzorgsgebied oversteek IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,5.844126,,,"LINESTRING (561524.1338 5807877.4361000005, 560463.9946999997 5802130.270300001)"
clearway.147,159,IJmuiden,Vrije Scheepvaartzone nabij IJmuiden,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,31.98699477,,,"MULTILINESTRING ((533431.1782999998 5787982.660599999, 539675.8420000002 5801399.315099999), (555001.9357000003 5807982.6578, 542877.8916999996 5804762.816299999, 539682.1584999999 5801405.945499999, 539675.8420000002 5801399.3147))"
clearway.169,179,Vlieland,Vrije Scheepvaartzone van Voorzorgsgebied Friesland naar Vlieland Noord VSS,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,46.47655095,,,"LINESTRING (607177.4080999997 5939283.4145, 624572.9369999999 5986306.8780000005)"
clearway.170,180,Vlieland,Vrije Scheepvaartzone van Voorzorgsgebied Friesland naar Vlieland Noord VSS,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,45.97114715,,,"LINESTRING (619151.2895 5940647.308700001, 635276.3030000003 5988054.013)"
clearway.171,181,Vlieland,Vrije Scheepvaartzone van Voorzorgsgebied Friesland naar Vlieland Noord VSS,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,46.64216045,,,"LINESTRING (610391.369 5939654.5056, 628794.085 5986997.346999999)"
clearway.172,182,Vlieland,Vrije Scheepvaartzone van Voorzorgsgebied Friesland naar Vlieland Noord VSS,2013-08-01T00:00:00,2999-12-31T00:00:00,2009-09-01T00:00:00,2013-07-24T00:00:00,RWS Zee en Delta,clearway,VSS,Actief,46.21856826,,,"LINESTRING (623342.6357000005 5941144.918099999, 639407.341 5988751.641000001)"
