FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
hectometersprong_66.4897,15906,5497,P2.1,Hectometersprong,N46, ,hm 8.9 = 11.8, ,0, ,89,118,118,118, ,1,0,0,0,0, ,2205,5386,0,15907,22510,0,1,1,0, , ,0,0,0,0,,POINT (234311.65579999983 585966.5135999992)
hectometersprong_66.4899,15908,5499,P2.1,Hectometersprong,N46, ,hm 8.4 = 8.4, ,0, ,84,84,108,86, ,1,0,0,0,0, ,2205,5386,0,22509,15889,0,1,1,0, , ,0,0,0,0,,POINT (234397.37900000066 585346.8614000008)
hectometersprong_66.5028,16404,5632,P2.1,Hectometersprong,N508, ,hm 2.5 = 9.5, ,0, ,25,95,95,25, ,1,0,0,0,0, ,2437,6240,0,16402,16401,0,1,1,0, , ,0,0,0,0,,POINT (114864.84499999881 517084.061900001)
hectometersprong_66.5075,16554,5681,P2.1,Hectometersprong,N523, ,hm 10.2 = 5.1, ,0, ,102,51,51,102, ,-1,0,0,0,0, ,2393,5850,0,16552,16551,0,1,1,0, , ,0,0,0,0,,POINT (131613.69110000134 474336.7729000002)
hectometersprong_66.5114,16756,5722,P2.1,Hectometersprong,N57, ,hm 30.6 = 26.7, ,0, ,306,267,267,306, ,-1,0,0,0,0, ,2491,5417,0,16757,16755,0,1,1,0, , ,0,0,57,509,,POINT (55542.210599999875 425471.56340000033)
hectometersprong_66.5231,17603,5840,P2.1,Hectometersprong,N667, ,hm 7.0 = 5.8, ,0, ,70,58,58,70, ,0,0,0,0,0, ,2570,6304,0,17604,17602,0,1,1,0, , ,0,0,0,0,,POINT (42436.174400001764 386875.12110000104)
hectometersprong_66.5917,22259,7451,P2.1,Hectometersprong,N348, ,hm 10.9 = 12.7, ,0, ,109,127,127,109, ,1,0,0,0,0, ,2353,3274,0,8938,8937,0,1,1,0, , ,0,0,0,0,,POINT (204003.03200000152 449451.18129999936)
hectometersprong_66.5926,22273,7460,P2.1,Hectometersprong,N652, ,hm 1.3 = 13.8, ,0, ,13,138,138,13, ,0,0,0,0,0, ,2714,6289,0,17452,17451,0,1,1,0, , ,0,0,0,0,,POINT (47074.004200000316 417312.629900001)
hectometersprong_66.5934,22286,7468,P2.1,Hectometersprong,A4, ,hm 69.9 = 63.5, ,0, ,699,635,635,699, ,-1,0,0,0,0, ,2541,3301,0,22287,22284,0,1,1,0, , ,0,0,4,425,,POINT (84666.1072999984 438577.70600000024)
hectometersprong_66.6184,21212,6671,P2.1,Hectometersprong,N286, ,hm 6.1 = 121.3, ,0, ,61,1213,1213,61, ,0,0,0,0,0, ,2596,6407,0,21208,21207,0,1,1,0, , ,0,0,0,0,,POINT (78555.38080000132 395491.20540000126)
hectometersprong_66.6450,21616,6938,P2.1,Hectometersprong,N277, ,hm 30.0 = 130.0, ,0, ,300,1300,1300,300, ,-1,0,0,0,0, ,2700,6420,0,21160,21603,0,1,1,0, , ,0,0,0,0,,POINT (186733.7479000017 394478.23319999874)
hectometersprong_66.6603,21827,7092,P2.1,Hectometersprong,N7,Ring Groningen,hm 201.8 = 204.0, ,0, ,2018,2040,2041,2041, ,1,0,0,0,0, ,2205,3412,0,21831,22501,0,1,1,0, , ,0,0,7,712,,POINT (237428.40670000017 581583.8964999989)
hectometersprong_66.6834,22422,7585,P2.1,Hectometersprong,N232, ,hm 33.1 = 40.0, ,0, ,331,400,400,331, ,1,0,0,0,0, ,2433,3810,0,22420,11479,0,1,1,0, , ,0,0,0,0,,POINT (115941.04659999907 480604.0817999989)
hectometersprong_66.6858,22452,7610,P2.1,Hectometersprong,N242, ,hm 68.1 = 68.5, ,0, ,681,685,685,681, ,1,0,0,0,0, ,2468,3910,0,11713,11717,0,1,1,0, , ,0,0,0,0,,POINT (125684.75 531495.1898999996)
hectometersprong_66.6871,22472,7625,P2.1,Hectometersprong,A7, ,hm 135.0 = 135.0, ,0, ,1350,1350,3088,1352, ,1,0,0,0,0, ,2219,3402,0,10158,10157,0,1,1,0, , ,0,0,7,705,,POINT (182359.75389999896 551611.1374999993)
hectometersprong_66.6872,22473,7626,P2.1,Hectometersprong,A7, ,hm 136.5 = 310.0, ,0, ,1365,3100,3100,3100, ,1,0,0,0,0, ,2219,3402,0,10160,22481,0,1,1,0, , ,0,0,7,705,,POINT (183359.09659999982 551615.9670000002)
hectometersprong_66.6877,22482,7631,P2.1,Hectometersprong,A7, ,hm 312.1 = 137.7, ,0, ,3121,1377,1377,3121, ,1,0,0,0,0, ,2219,3402,0,10162,10160,0,1,1,0, , ,0,0,7,705,,POINT (184826.46029999852 552514.0912999995)
hectometersprong_66.6887,22495,7641,P2.1,Hectometersprong,A6, ,hm 111.0 = 111.0, ,0, ,1110,1110,2788,1111, ,1,0,0,0,0, ,961,3371,0,9914,9912,0,1,1,0, , ,0,0,6,406,,POINT (180678.1334999986 522756.77439999953)
hectometersprong_66.6891,22499,7645,P2.1,Hectometersprong,N7,Ring Groningen,hm 200.9 = 200.9, ,0, ,2009,2009,2034,2012, ,1,0,0,0,0, ,2205,3412,0,22500,21863,0,1,1,0, , ,0,0,7,712,,POINT (236921.73550000042 581910.1367999986)
hectometersprong_66.6923,22533,7677,P2.1,Hectometersprong,A73, ,hm 103.8 = 103.8, ,0, ,1038,1038,1091,1037, ,1,0,0,0,0, ,2349,3410,0,22534,10365,0,1,1,0, , ,0,0,73,645,,POINT (181791.60300000012 427829.3590000011)
hectometersprong_66.6943,22563,7699,P2.1,Hectometersprong,N307, ,hm 20.2 = 20.6, ,0, ,202,206,206,202, ,1,0,0,0,0, ,2375,22571,0,13139,13135,0,1,1,0, , ,0,0,0,0,,POINT (175875.52430000156 507105.7404999994)
hectometersprong_66.6944,22564,7700,P2.1,Hectometersprong,N307, ,hm 84.1 = 8.7, ,0, ,841,87,87,841, ,1,0,0,0,0, ,2698,22571,0,13134,22444,0,1,1,0, , ,0,0,0,0,,POINT (164512.04050000012 506738.45050000027)
hectometersprong_66.6965,22620,7725,P2.1,Hectometersprong,N280, ,hm 34.9 = 0.0, ,0, ,349,0,0,349, ,1,0,0,0,0, ,2681,3205,0,17732,17731,0,1,1,0, , ,0,0,0,0,,POINT (202791.1486000009 357014.5753999986)
hectometersprong_66.6966,22621,7726,P2.1,Hectometersprong,A74, ,hm 99.9 = 0.0, ,0, ,999,0,0,999, ,0,0,0,0,0, ,2692,6501,0,21938,21937,0,1,1,0, , ,0,0,74,550,,POINT (209539.47819999978 371828.4604999982)
hectometersprong_66.9434,10986,3443,P2.1,Hectometersprong,N210, ,hm 900.0 = 0.0, ,0, ,9000,0,0,9000, ,1,0,0,0,0, ,2479,3600,0,10961,10960,0,1,1,0, , ,0,0,0,0,,POINT (99801.44420000166 436477.19629999995)
hectometersprong_66.9435,11224,3569,P2.1,Hectometersprong,N221, ,hm 38.4 = 9.7, ,0, ,384,97,97,384, ,0,0,0,0,0, ,2401,3710,0,22230,22229,0,1,1,0, , ,0,0,0,0,,POINT (146492.3214999996 466182.9184000008)
hectometersprong_66.9436,12475,4035,P2.1,Hectometersprong,N274, ,hm 900.0 = 0.0, ,0, ,9000,0,0,9000, ,1,0,0,0,0, ,1954,4203,0,12460,22548,0,1,1,0, , ,0,0,0,0,,POINT (196205.35599999875 330155.84760000184)
hectometersprong_66.9437,12576,4073,P2.1,Hectometersprong,N278, ,hm 900.0 = 0.0, ,0, ,9000,0,0,9000, ,1,0,0,0,0, ,2647,4240,0,12560,22073,0,1,1,0, , ,0,0,0,0,,POINT (179675.1704000011 317021.3577999994)
hectometersprong_66.9438,12799,4101,P2.1,Hectometersprong,N288, ,hm 0.0 = 900.0, ,0, ,0,9000,9000,0, ,-1,0,0,0,0, ,2589,4330,0,22160,21678,0,1,1,0, , ,0,0,0,0,,POINT (28934.41010000184 387317.71229999885)
hectometersprong_66.9439,12946,4152,P2.1,Hectometersprong,N298, ,hm 900.0 = 0.0, ,0, ,9000,0,0,9000, ,1,0,0,0,0, ,2697,4420,0,12939,22304,0,1,1,0, , ,0,0,0,0,,POINT (187007.53550000116 320351.188000001)
hectometersprong_66.9440,13185,4279,P2.1,Hectometersprong,N309, ,hm 900.0 = 0.0, ,0, ,9000,0,0,9000, ,1,0,0,0,0, ,2698,4541,0,22382,13180,0,1,1,0, , ,0,0,0,0,,POINT (164263.75769999996 501309.4563000016)
hectometersprong_66.9441,13240,4312,P2.1,Hectometersprong,N312, ,hm 27.1 = 23.5, ,0, ,271,235,235,271, ,-1,0,0,0,0, ,2331,4570,0,13233,22297,0,1,1,0, , ,0,0,0,0,,POINT (235274.25939999893 445363.2615999989)
