id;latitude;longitude;nr;schoolnaam;soort;type;geometrie
79;52.47717658945577;4.742134048303478;69;Regenboog Noord;BO;;POINT (111174.40229494766 499022.5347935859)
80;52.467117292473496;4.801534120127302;;Regiocollege;MBO;;POINT (115200.88039892932 497868.99721041333)
81;52.45210539220592;4.841179177099836;;IKC Tijstroom;BO;IHP;POINT (117882.3224387991 496177.6537268677)
82;52.44956748831891;4.818235576534071;61;Over de Brug Hannie Schaft;BO;IHP;POINT (116320.46781741761 495907.28037631477)
83;52.45875819674817;4.799593307696759;43;Golfbreker;BO;;POINT (115061.44867872132 496939.99566823686)
84;52.44303242394043;4.81349858902949;13;IKC Overtuinen;BO;IHP;POINT (115992.68436551612 495182.7022608837)
85;52.43649571732657;4.845052366332762;64;Paus Joannes;BO;;POINT (118132.61077554096 494438.8756065441)
86;52.496414002040204;4.7876601250689665;66;Saenstroom;OPDC;;POINT (114285.07953108803 501136.4033762485)
87;52.454109307292846;4.831942748787084;92;Pascal College Havo/Vwo;VO;;POINT (117256.1670385426 496405.3915579937)
88;52.47410138120348;4.825319631002845;93;St Michael College;VO;;POINT (116823.22576161171 498633.2748497691)
89;52.496107132872375;4.755854774322445;88;Trias VMBO;VMBO;;POINT (112124.9261658568 501120.6184828972)
90;52.464562948550224;4.809938130418539;58;SBO de Boei;SBO;IHP;POINT (115769.6992316462 497580.2039871663)
91;52.493877872814;4.790569869414069;74;Toermalijn;BO;IHP;POINT (114480.35116290339 500852.5884701837)
92;52.44336977778316;4.827129489414437;79;Willibrordschool (IKC Rosmolen Zuid);BO;IHP;POINT (116919.75126170216 495212.98435944424)
93;52.505996121457855;4.767902432891324;40;Hoeksteen Serooskerkestraat;BO;;POINT (112952.48183057639 502213.85144340823)
94;52.4451807189099;4.814604275536951;19;De Westerkim;BO;IHP;POINT (116069.75049310294 495421.1354893891)
95;52.437305785454896;4.843606129986764;;De Faam;VO;;POINT (118034.94160152617 494529.7441973653)
