FID,name,folder,group_,latitude,longitude,urlbig,rd_coord,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2007_08.160,a58-041,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.52847,4.450368,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-041.jpg,89991.4760922,,,POINT (89991.47599999979 393693.6979999989)
zn_helicopterfotos_2007_08.161,a58-042,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.527292,4.454653,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-042.jpg,90287.1312655,,,POINT (90287.13100000098 393558.80000000075)
zn_helicopterfotos_2007_08.162,a58-043,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.526287,4.45813,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-043.jpg,90526.9553212,,,POINT (90526.95499999821 393443.91699999943)
zn_helicopterfotos_2007_08.163,a58-044,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.525388,4.462182,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-044.jpg,90806.8424018,,,POINT (90806.84200000018 393340.4050000012)
zn_helicopterfotos_2007_08.164,a58-045,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.525323,4.463073,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-045.jpg,90868.6269959,,,POINT (90868.62700000033 393332.38899999857)
zn_helicopterfotos_2007_08.165,a58-046,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.524998,4.469475,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-046.jpg,91312.4095889,,,POINT (91312.41000000015 393290.62000000104)
zn_helicopterfotos_2007_08.166,a58-047,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.525523,4.471293,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-047.jpg,91439.3261916,,,POINT (91439.32600000128 393347.4360000007)
zn_helicopterfotos_2007_08.167,a58-048,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.527282,4.47435,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-048.jpg,91653.8902984,,,POINT (91653.8900000006 393540.3819999993)
zn_helicopterfotos_2007_08.168,a58-049,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.52965,4.476787,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-049.jpg,91826.2650047,,,POINT (91826.2650000006 393801.7340000011)
zn_helicopterfotos_2007_08.169,a58-050,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.530048,4.477147,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-050.jpg,91851.7979251,,,POINT (91851.79800000042 393845.7349999994)
zn_helicopterfotos_2007_08.170,a58-051,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.532398,4.479367,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-051.jpg,92009.0938701,,,POINT (92009.0940000005 394105.2410000004)
zn_helicopterfotos_2007_08.171,a58-052,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.534532,4.481563,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-052.jpg,92164.4555575,,,POINT (92164.45600000024 394340.66899999976)
zn_helicopterfotos_2007_08.172,a58-053,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.536947,4.484292,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-053.jpg,92357.0766728,,,POINT (92357.07699999958 394606.9789999984)
zn_helicopterfotos_2007_08.173,a58-054,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.53853,4.486282,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-054.jpg,92497.3136301,,,POINT (92497.31399999931 394781.41000000015)
zn_helicopterfotos_2007_08.174,a58-055,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.540008,4.487933,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-055.jpg,92613.92611,,,POINT (92613.92599999905 394944.4530000016)
zn_helicopterfotos_2007_08.175,a58-056,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a58_groot,51.541208,4.493948,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a58_groot/a58-056.jpg,93032.834422,,,POINT (93032.83399999887 395072.81599999964)
zn_helicopterfotos_2007_08.176,a16-030,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.563422,4.7329,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-030.jpg,109631.327636,,,POINT (109631.32800000161 397368.0089999996)
zn_helicopterfotos_2007_08.177,a16-031,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.566593,4.731073,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-031.jpg,109507.847933,,,POINT (109507.84800000116 397721.9930000007)
zn_helicopterfotos_2007_08.178,a16-032,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.569607,4.729553,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-032.jpg,109405.487645,,,POINT (109405.48800000176 398058.1730000004)
zn_helicopterfotos_2007_08.179,a16-033,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.573027,4.728027,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-033.jpg,109303.088578,,,POINT (109303.08900000155 398439.6009999998)
zn_helicopterfotos_2007_08.180,a16-034,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.575848,4.726795,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-034.jpg,109220.550967,,,POINT (109220.55099999905 398754.2820000015)
zn_helicopterfotos_2007_08.181,a16-035,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.580575,4.724827,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-035.jpg,109088.88916,,,POINT (109088.88899999857 399281.3579999991)
zn_helicopterfotos_2007_08.182,a16-036,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.581095,4.724535,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-036.jpg,109069.19947,,,POINT (109069.19900000095 399339.3909999989)
zn_helicopterfotos_2007_08.183,a16-037,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.583558,4.723635,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-037.jpg,109009.315817,,,POINT (109009.31599999964 399614.0029999986)
zn_helicopterfotos_2007_08.184,a16-038,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.588187,4.723117,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-038.jpg,108978.085256,,,POINT (108978.0850000009 400129.2280000001)
zn_helicopterfotos_2007_08.185,a16-039,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.59145,4.72316,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-039.jpg,108984.397458,,,POINT (108984.39699999988 400492.2430000007)
zn_helicopterfotos_2007_08.186,a16-040,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.592322,4.72323,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-040.jpg,108990.131943,,,POINT (108990.13199999928 400589.1710000001)
zn_helicopterfotos_2007_08.187,a16-041,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.593472,4.723313,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-041.jpg,108997.072332,,,POINT (108997.07200000063 400717.0549999997)
zn_helicopterfotos_2007_08.188,a16-042,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.594605,4.72338,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-042.jpg,109002.840707,,,POINT (109002.84099999815 400843.0949999988)
zn_helicopterfotos_2007_08.189,a16-043,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.595747,4.723363,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-043.jpg,109002.843274,,,POINT (109002.84299999848 400970.11499999836)
zn_helicopterfotos_2007_08.190,a16-044,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.597498,4.723128,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-044.jpg,108988.33696,,,POINT (108988.33700000122 401165.13500000164)
zn_helicopterfotos_2007_08.191,a16-045,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.599523,4.722537,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-045.jpg,108949.39843,,,POINT (108949.39799999818 401390.7890000008)
zn_helicopterfotos_2007_08.192,a16-046,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.601505,4.721712,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-046.jpg,108894.25433,,,POINT (108894.25400000066 401611.76999999955)
zn_helicopterfotos_2007_08.193,a16-047,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.601787,4.721592,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-047.jpg,108886.227104,,,POINT (108886.22700000182 401643.1810000017)
zn_helicopterfotos_2007_08.194,a16-048,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.604948,4.720212,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-048.jpg,108793.842528,,,POINT (108793.84299999848 401995.7879999988)
zn_helicopterfotos_2007_08.195,a16-049,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.611833,4.715568,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-049.jpg,108479.241386,,,POINT (108479.24100000039 402764.6950000003)
zn_helicopterfotos_2007_08.196,a16-050,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.614835,4.713467,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-050.jpg,108336.760852,,,POINT (108336.76099999994 403099.97199999914)
zn_helicopterfotos_2007_08.197,a16-051,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.617848,4.711322,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-051.jpg,108191.310697,,,POINT (108191.31100000069 403436.5799999982)
zn_helicopterfotos_2007_08.198,a16-052,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.622557,4.708023,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-052.jpg,107967.770532,,,POINT (107967.77100000158 403962.5029999986)
zn_helicopterfotos_2007_08.199,a16-053,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.624493,4.706757,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-053.jpg,107882.070123,,,POINT (107882.0700000003 404178.7749999985)
zn_helicopterfotos_2007_08.200,a16-054,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.627255,4.704842,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-054.jpg,107752.345638,,,POINT (107752.34600000083 404487.2490000017)
zn_helicopterfotos_2007_08.201,a16-055,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.631413,4.701862,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-055.jpg,107550.363299,,,POINT (107550.36300000176 404951.7980000004)
zn_helicopterfotos_2007_08.202,a16-056,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.634723,4.699515,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-056.jpg,107391.37185,,,POINT (107391.37200000137 405321.56500000134)
zn_helicopterfotos_2007_08.203,a16-057,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.635272,4.699148,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-057.jpg,107366.564327,,,POINT (107366.56399999931 405382.8060000017)
zn_helicopterfotos_2007_08.204,a16-058,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a16_groot,51.63582,4.698795,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a16_groot/a16-058.jpg,107342.680448,,,POINT (107342.6799999997 405444.0390000008)
zn_helicopterfotos_2007_08.205,a59-029,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.691323,5.218788,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-029.jpg,143355.167895,,,POINT (143355.16800000146 411407.21499999985)
zn_helicopterfotos_2007_08.206,a59-030,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.691662,5.213948,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-030.jpg,143020.599474,,,POINT (143020.59899999946 411445.6400000006)
zn_helicopterfotos_2007_08.207,a59-031,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.692745,5.206617,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-031.jpg,142513.959864,,,POINT (142513.9600000009 411567.39499999955)
zn_helicopterfotos_2007_08.208,a59-032,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.69327,5.203115,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-032.jpg,142271.995189,,,POINT (142271.99500000104 411626.40900000185)
zn_helicopterfotos_2007_08.209,a59-033,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.693813,5.199133,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-033.jpg,141996.85403,,,POINT (141996.85399999842 411687.55999999866)
zn_helicopterfotos_2007_08.210,a59-034,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.694098,5.197195,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-034.jpg,141862.919658,,,POINT (141862.9200000018 411719.61499999836)
zn_helicopterfotos_2007_08.211,a59-035,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.694922,5.191463,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-035.jpg,141466.878799,,,POINT (141466.87900000066 411812.26300000027)
zn_helicopterfotos_2007_08.212,a59-036,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.695358,5.187533,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-036.jpg,141195.297044,,,POINT (141195.2969999984 411861.58100000024)
zn_helicopterfotos_2007_08.213,a59-037,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.696045,5.181063,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-037.jpg,140748.190513,,,POINT (140748.19099999964 411939.2199999988)
zn_helicopterfotos_2007_08.214,a59-038,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.696547,5.176558,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-038.jpg,140436.890094,,,POINT (140436.8900000006 411995.9230000004)
zn_helicopterfotos_2007_08.215,a59-039,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.697573,5.170077,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-039.jpg,139989.113155,,,POINT (139989.11300000176 412111.45899999887)
zn_helicopterfotos_2007_08.216,a59-040,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.698013,5.166218,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-040.jpg,139722.517486,,,POINT (139722.51700000092 412161.2129999995)
zn_helicopterfotos_2007_08.217,a59-041,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.698152,5.161645,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-041.jpg,139406.39286,,,POINT (139406.39299999923 412177.5720000006)
zn_helicopterfotos_2007_08.218,a59-042,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.697943,5.157088,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-042.jpg,139091.30058,,,POINT (139091.30099999905 412155.37999999896)
zn_helicopterfotos_2007_08.219,a59-043,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.697505,5.153238,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-043.jpg,138824.978136,,,POINT (138824.97800000012 412107.4620000012)
zn_helicopterfotos_2007_08.220,a59-044,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.697262,5.151897,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-044.jpg,138732.135036,,,POINT (138732.13500000164 412080.6889999993)
zn_helicopterfotos_2007_08.221,a59-045,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.696305,5.147165,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-045.jpg,138404.660475,,,POINT (138404.66000000015 411975.32400000095)
zn_helicopterfotos_2007_08.222,a59-046,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.695232,5.142125,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-046.jpg,138055.810928,,,POINT (138055.8110000007 411857.0729999989)
zn_helicopterfotos_2007_08.223,a59-047,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.694802,5.138647,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-047.jpg,137815.16236,,,POINT (137815.16200000048 411810.05000000075)
zn_helicopterfotos_2007_08.224,a59-048,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.694575,5.136443,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-048.jpg,137662.739855,,,POINT (137662.73999999836 411785.35500000045)
zn_helicopterfotos_2007_08.225,a59-049,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.693588,5.129342,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-049.jpg,137171.348564,,,POINT (137171.34899999946 411677.2989999987)
zn_helicopterfotos_2007_08.226,a59-050,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.692697,5.123618,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-050.jpg,136775.275035,,,POINT (136775.2749999985 411579.5159999989)
zn_helicopterfotos_2007_08.227,a59-051,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/,a59_groot,51.692065,5.119292,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/aug_07/a59_groot/a59-051.jpg,136475.862497,,,POINT (136475.86199999973 411510.33300000057)
