FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-19b,VRI DS8.1,6.57505479,53.22486473,VRI DS8.1,234331.047,582682.918,Verkeerslicht,POINT (234331.047 582682.918)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-19a,VRI DS8.1,6.56901775,53.22250526,VRI DS8.1,233932.194,582413.724,Verkeerslicht,POINT (233932.194 582413.724)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-199,VRI DS8.2,6.5718643,53.22647412,VRI DS8.2,234115.036,582858.5,Verkeerslicht,POINT (234115.036 582858.5)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-198,VRI DS8.2,6.56833018,53.22181763,VRI DS8.2,233887.53,582336.451,Verkeerslicht,POINT (233887.53 582336.451)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-197,VRI DS8.4,6.56550649,53.22186795,VRI DS8.4,233698.855,582338.962,Verkeerslicht,POINT (233698.855 582338.962)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-196,VRI DS8.5,6.55571292,53.2130131,VRI DS8.5,233060.768,581342.942,Verkeerslicht,POINT (233060.7684 581342.9417)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-195,VRI DS8.6,6.55845362,53.2039715,VRI DS8.6,233260.209,580339.773,Verkeerslicht,POINT (233260.209 580339.773)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-194,VRI DS8.6,6.55590697,53.21363073,VRI DS8.6,233072.616,581411.881,Verkeerslicht,POINT (233072.6159 581411.8805)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-193,VRI DS8.7,6.55584376,53.2136344,VRI DS8.7,233068.387,581412.221,Verkeerslicht,POINT (233068.3867 581412.2214)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-192,VRI DS9.3,6.55838675,53.20396164,VRI DS9.3,233255.759,580338.603,Verkeerslicht,POINT (233255.759 580338.603)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-191,VRI DSx.x,6.57421299,53.20499932,VRI DSx.x,234311.265,580471.386,Verkeerslicht,POINT (234311.265 580471.386)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-190,VRI Portaal 1.1,6.5782726,53.21854511,VRI Portaa,234557.567,581983.224,Verkeerslicht,POINT (234557.567 581983.224)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18f,VRI Portaal 11.1,6.58829002,53.21198124,VRI Portaa,235238.821,581263.916,Verkeerslicht,POINT (235238.821 581263.916)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18e,VRI Portaal 2.3,6.58956255,53.21110323,VRI Portaa,235325.459,581167.631,Verkeerslicht,POINT (235325.459 581167.631)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18d,VRI Portaal 6.1,6.58907457,53.21104485,VRI Portaa,235292.969,581160.59,Verkeerslicht,POINT (235292.969 581160.59)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18c,VRI Portaal 7.3,6.58783833,53.21186039,VRI Portaa,235208.872,581249.965,Verkeerslicht,POINT (235208.872 581249.965)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18b,VRI Portaal 72.3,6.58846191,53.21178504,VRI Portaa,235250.668,581242.275,Verkeerslicht,POINT (235250.668 581242.275)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-18a,VRI Portaal 78.3,6.58906598,53.21116605,VRI Portaa,235292.17,581174.068,Verkeerslicht,POINT (235292.17 581174.068)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-189,VRI 1.1,6.5382042,53.2363402,VRI 1.1,231849.7,583919.95,Verkeerslicht,POINT (231849.7 583919.95)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-188,VRI 1.1,6.56333668,53.19288446,VRI 1.1,233606.61,579111.338,Verkeerslicht,POINT (233606.609855543 579111.338058684)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-187,VRI 1.1,6.62546831,53.20546401,VRI 1.1,237734.83,580580.75,Verkeerslicht,POINT (237734.83 580580.75)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-186,VRI 1.1,6.58457599,53.21654831,VRI 1.1,234982.271,581768.003,Verkeerslicht,POINT (234982.271153311 581768.003342995)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-185,VRI 1.2,6.5931594,53.20873451,VRI 1.2,235570.15,580908.06,Verkeerslicht,POINT (235570.15 580908.06)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-184,OVL-1139,6.58588398,53.2295236,OVL,235045.604,583213.337,Schakelkast,POINT (235045.604004342 583213.336864449)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-183,OVL-1146,6.56521587,53.21929522,OVL,233684.129,582052.352,Schakelkast,POINT (233684.128555163 582052.351969869)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-182,OVL-1149-,6.58019253,53.23340855,OVL,234658.401,583639.341,Schakelkast,POINT (234658.401420664 583639.341033544)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-181,OVL-1150,6.5657512,53.22025765,OVL,233718.131,582160.036,Schakelkast,POINT (233718.131041214 582160.036442254)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-180,OVL-1153,6.56224277,53.20453778,OVL,233512.348,580406.912,Schakelkast,POINT (233512.347991616 580406.912174654)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17f,OVL-1156,6.57061817,53.20376791,OVL,234073.339,580330.404,Schakelkast,POINT (234073.339317662 580330.403934007)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17e,OVL-1162,6.57086281,53.21702263,OVL,234065.444,581805.644,Schakelkast,POINT (234065.443874597 581805.644233636)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17d,OVL-1165,6.57775731,53.19869868,OVL,234559.657,579774.168,Schakelkast,POINT (234559.656917411 579774.167827791)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17c,OVL-1166-,6.56765901,53.20836933,OVL,233867.234,580839.2,Schakelkast,POINT (233867.234143875 580839.199638693)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17b,OVL-1167,6.56549966,53.20622842,OVL,233726.872,580598.6,Schakelkast,POINT (233726.871944968 580598.599847268)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-17a,OVL-1171,6.56149392,53.21234128,OVL,233448.157,581274.462,Schakelkast,POINT (233448.157265449 581274.462239463)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-179,OVL-1175-,6.58991464,53.22719475,OVL,235319.075,582958.671,Schakelkast,POINT (235319.075321351 582958.671446059)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-178,OVL-1176,6.58930482,53.22313943,OVL,235285.886,582506.719,Schakelkast,POINT (235285.88565228 582506.718813972)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-177,OVL-1177,6.56819028,53.21707464,OVL,233886.841,581808.502,Schakelkast,POINT (233886.841330086 581808.501747425)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-176,OVL-1179,6.57842526,53.22366813,OVL,234558.334,582553.479,Schakelkast,POINT (234558.333935267 582553.479000202)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-175,OVL-1180,6.56554093,53.20433812,OVL,233733.071,580388.294,Schakelkast,POINT (233733.070745099 580388.293836449)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-174,OVL-1182 (Vervallen?),6.54250158,53.20891761,OVL,232185.564,580872.96,Schakelkast,POINT (232185.563808188 580872.959966656)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-173,OVL-1184,6.5853459,53.21901121,OVL,235029.137,582042.927,Schakelkast,POINT (235029.136818174 582042.927391371)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-172,OVL-1189,6.5859632,53.19074482,OVL,235122.718,578898.171,Schakelkast,POINT (235122.718136591 578898.171468403)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-171,OVL-1193,6.53342592,53.20481415,OVL,231586.519,580406.641,Schakelkast,POINT (231586.519323653 580406.640593108)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-170,OVL-1194,6.57631157,53.19395337,OVL,234471.767,579244.521,Schakelkast,POINT (234471.767459674 579244.521044121)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16f,OVL-1195,6.58470392,53.1933913,OVL,235033.66,579191.267,Schakelkast,POINT (235033.659558034 579191.26681395)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16e,OVL-1197,6.55380256,53.20948096,OVL,232939.524,580947.818,Schakelkast,POINT (232939.52363044 580947.818151946)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16d,OVL-1198,6.57682348,53.1957602,OVL,234502.657,579446.147,Schakelkast,POINT (234502.657459883 579446.147431894)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16c,OVL-1203,6.58395508,53.19671245,OVL,234977.474,579560.007,Schakelkast,POINT (234977.474426732 579560.007230596)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16b,OVL-1209-,6.54795745,53.21591812,OVL,232537.494,581657.834,Schakelkast,POINT (232537.494496671 581657.833612679)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-16a,OVL-1210,6.57922225,53.217375,OVL,234623.15,581854.065,Schakelkast,POINT (234623.150280875 581854.06460761)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-169,OVL-1212,6.56078635,53.19886503,OVL,233425.326,579774.068,Schakelkast,POINT (233425.325657403 579774.068346027)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-168,OVL-1213,6.55835528,53.19770965,OVL,233264.969,579642.855,Schakelkast,POINT (233264.968575056 579642.855138202)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-167,OVL-1214,6.55385836,53.19916157,OVL,232961.852,579799.546,Schakelkast,POINT (232961.852169924 579799.546146399)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-166,OVL-1215,6.58423063,53.20196876,OVL,234986.167,580145.227,Schakelkast,POINT (234986.167111572 580145.226515802)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-165,OVL-1216-,6.55546177,53.19572934,OVL,233075.189,579419.348,Schakelkast,POINT (233075.18859797 579419.348433092)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-164,OVL-1217,6.55155839,53.19652728,OVL,232812.904,579503.919,Schakelkast,POINT (232812.903502748 579503.918705604)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-163,OVL-1218,6.5585948,53.19468001,OVL,233286.457,579305.98,Schakelkast,POINT (233286.456998226 579305.98025081)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-162,OVL-1219,6.55615407,53.19807816,OVL,233117.211,579681.473,Schakelkast,POINT (233117.210625095 579681.473031465)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-161,OVL-1220,6.57161981,53.2080239,OVL,234132.474,580805.105,Schakelkast,POINT (234132.474190448 580805.105388741)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-160,OVL-1222,6.56361529,53.20835893,OVL,233597.104,580833.622,Schakelkast,POINT (233597.10436917 580833.6222089)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15f,OVL-1223,6.56949112,53.2185576,OVL,233971.02,581974.95,Schakelkast,POINT (233971.020175139 581974.949768404)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15e,OVL-1224,6.5705407,53.21402706,OVL,234049.406,581471.946,Schakelkast,POINT (234049.406315313 581471.945892913)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15d,OVL-1227,6.56717053,53.21581677,OVL,233821.023,581667.41,Schakelkast,POINT (233821.022652893 581667.40994543)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15c,OVL-1234,6.56086611,53.20778098,OVL,233414.489,580766.312,Schakelkast,POINT (233414.488671768 580766.312425956)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15b,OVL-1238,6.57213396,53.19507038,OVL,234190.537,579364.22,Schakelkast,POINT (234190.537101135 579364.219837485)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-15a,OVL-1239,6.57483105,53.1938065,OVL,234373.096,579226.546,Schakelkast,POINT (234373.095529411 579226.545878535)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-159,OVL-1241,6.56277059,53.22371157,OVL,233512.787,582541.134,Schakelkast,POINT (233512.786692042 582541.133609402)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-158,OVL-1244,6.53707813,53.20766967,OVL,231825.46,580728.291,Schakelkast,POINT (231825.460184497 580728.2912188)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-157,OVL-1245,6.55171474,53.21090833,OVL,232797.478,581104.398,Schakelkast,POINT (232797.477969129 581104.39790309)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-156,OVL-1248,6.58245545,53.19999543,OVL,234871.2,579923.667,Schakelkast,POINT (234871.199587175 579923.66735497)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-155,OVL-1251,6.58624247,53.23465006,OVL,235060.043,583784.205,Schakelkast,POINT (235060.043229999 583784.204897244)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-154,OVL-1254,6.56767984,53.19540037,OVL,233892.278,579396.054,Schakelkast,POINT (233892.278292116 579396.053607748)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-153,OVL-1255,6.56548451,53.19379959,OVL,233748.485,579215.518,Schakelkast,POINT (233748.484932704 579215.518322125)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-152,OVL-1257,6.56659908,53.21825638,OVL,233778.406,581938.263,Schakelkast,POINT (233778.406407732 581938.263275698)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-151,OVL-1261,6.58535022,53.19898922,OVL,235066.49,579814.912,Schakelkast,POINT (235066.489886993 579814.911737287)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-150,OVL-1262,6.58983571,53.19900518,OVL,235366.186,579821.682,Schakelkast,POINT (235366.185517884 579821.682425043)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14f,OVL-1263,6.59095813,53.19758263,OVL,235443.832,579664.637,Schakelkast,POINT (235443.831958534 579664.636965044)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14e,OVL-1264,6.59244827,53.19368783,OVL,235550.66,579232.896,Schakelkast,POINT (235550.66025833 579232.896200654)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14d,OVL-1267,6.56390637,53.21593762,OVL,233602.772,581677.291,Schakelkast,POINT (233602.772088194 581677.291134056)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14c,OVL-1269,6.54674317,53.22290214,OVL,232443.873,582433.706,Schakelkast,POINT (232443.872907139 582433.706256598)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14b,OVL-1270,6.55084632,53.22265914,OVL,232718.337,582411.085,Schakelkast,POINT (232718.337282878 582411.085237428)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-14a,OVL-1271-,6.56887617,53.2284169,OVL,233911.945,583071.414,Schakelkast,POINT (233911.944739385 583071.413762347)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-149,OVL-1275-,6.55704177,53.23572813,OVL,233108.475,583872.105,Schakelkast,POINT (233108.47483742 583872.105318969)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-148,OVL-1278-,6.5549181,53.23271279,OVL,232972.13,583534.256,Schakelkast,POINT (232972.129981115 583534.25611969)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-147,OVL-1280-,6.55547407,53.23765814,OVL,233000.323,584085.178,Schakelkast,POINT (233000.323054573 584085.178101553)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-146,OVL-1286-,6.55491619,53.23117953,OVL,232974.769,583363.633,Schakelkast,POINT (232974.769197565 583363.633395355)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-145,OVL-1289-,6.56488134,53.23914441,OVL,233625.663,584260.801,Schakelkast,POINT (233625.66313084 584260.800638004)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-144,OVL-1298,6.55688152,53.20207769,OVL,233158.593,580127.325,Schakelkast,POINT (233158.593242202 580127.325327706)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-143,OVL-1299,6.56275352,53.20390603,OVL,233547.62,580337.168,Schakelkast,POINT (233547.61999506 580337.168169944)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-142,OVL-1300-,6.53390454,53.23339799,OVL,231567.852,583587.959,Schakelkast,POINT (231567.85160981 583587.958657496)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-141,OVL-1301,6.53878342,53.23415334,OVL,231892.263,583677.214,Schakelkast,POINT (231892.262916794 583677.213566125)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-140,OVL-1302,6.53489362,53.23135073,OVL,231637.522,583361.191,Schakelkast,POINT (231637.521744379 583361.19110096)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13f,OVL-1303,6.54235934,53.23253054,OVL,232133.914,583500.451,Schakelkast,POINT (232133.913676548 583500.451154448)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13e,OVL-1304-,6.53654514,53.22836872,OVL,231753.092,583031.111,Schakelkast,POINT (231753.092366827 583031.111351834)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13d,OVL-1305-,6.53876188,53.22707824,OVL,231903.414,582889.871,Schakelkast,POINT (231903.414290709 582889.871321102)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13c,OVL-1306-,6.54817725,53.22818599,OVL,232530.168,583023.236,Schakelkast,POINT (232530.168274393 583023.235925082)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13b,OVL-1308,6.53909862,53.22515044,OVL,231929.333,582675.705,Schakelkast,POINT (231929.332865978 582675.704605785)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-13a,OVL-1309,6.5411095,53.22495977,OVL,232063.962,582656.637,Schakelkast,POINT (232063.96195052 582656.636742898)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-139,OVL-1315,6.54461657,53.23108119,OVL,232287.221,583341.587,Schakelkast,POINT (232287.221132116 583341.587471647)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-138,OVL-1317-,6.53881114,53.23236016,OVL,231897.304,583477.697,Schakelkast,POINT (231897.304393391 583477.696827193)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-137,OVL-1319-,6.57405113,53.22915399,OVL,234256.155,583159.119,Schakelkast,POINT (234256.154734701 583159.119081397)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-136,OVL-1320-,6.54932542,53.23197268,OVL,232600.039,583445.856,Schakelkast,POINT (232600.039379838 583445.856284722)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-135,OVL-1324,6.61718584,53.24226178,OVL,237111.535,584666.075,Schakelkast,POINT (237111.535469819 584666.074552996)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-134,OVL-1328,6.57925209,53.21735424,OVL,234625.182,581851.788,Schakelkast,POINT (234625.181742806 581851.787542539)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-133,OVL-1351-,6.59709253,53.20745781,OVL,235835.293,580770.397,Schakelkast,POINT (235835.293324557 580770.397279665)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-132,OVL-1356,6.52531856,53.22693696,OVL,231005.941,582859.877,Schakelkast,POINT (231005.940859279 582859.877434239)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-131,OVL-1364,6.50059614,53.2148308,OVL,229375.836,581486.889,Schakelkast,POINT (229375.836267921 581486.889399091)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-130,OVL-1366,6.53231213,53.22187805,OVL,231481.913,582304.324,Schakelkast,POINT (231481.913045773 582304.324171285)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12f,OVL-1367,6.53200453,53.21339259,OVL,231476.379,581359.736,Schakelkast,POINT (231476.37936489 581359.736256142)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12e,OVL-1379,6.57280801,53.21601304,OVL,234197.22,581695.435,Schakelkast,POINT (234197.220166804 581695.435094793)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12d,OVL-1382,6.54813147,53.19685826,OVL,232583.305,579537.053,Schakelkast,POINT (232583.305072486 579537.053044978)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12c,OVL-1390-,6.55577438,53.21439441,OVL,233062.38,581496.719,Schakelkast,POINT (233062.380090339 581496.718624492)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12b,OVL-1397,6.57803266,53.21409868,OVL,234549.723,581488.164,Schakelkast,POINT (234549.722823007 581488.164428464)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-12a,OVL-1411-,6.5571809,53.21367217,OVL,233157.638,581417.875,Schakelkast,POINT (233157.637828669 581417.874522212)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-129,OVL-1437,6.62894375,53.23386867,OVL,237912.527,583745.57,Schakelkast,POINT (237912.526994552 583745.569813092)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-128,OVL-1446,6.5129792,53.20246484,OVL,230224.503,580123.664,Schakelkast,POINT (230224.503032356 580123.663827158)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-127,OVL-1491-,6.59353579,53.23168847,OVL,235552.51,583462.774,Schakelkast,POINT (235552.509720278 583462.773628473)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-126,OVL-1498,6.57866676,53.2154589,OVL,234589.575,581640.229,Schakelkast,POINT (234589.575039229 581640.228817702)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-125,OVL-1500-,6.53297984,53.24297536,OVL,231489.153,584652.752,Schakelkast,POINT (231489.152565328 584652.752327209)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-124,OVL-1505,6.59292694,53.21551043,OVL,235541.998,581661.815,Schakelkast,POINT (235541.997751392 581661.815371296)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-123,OVL-1511,6.61082378,53.22087894,OVL,236727.274,582279.377,Schakelkast,POINT (236727.27441178 582279.377444006)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-122,OVL-1515,6.54421666,53.22530319,OVL,232270.848,582698.182,Schakelkast,POINT (232270.848497886 582698.181554668)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-121,OVL-1517,6.5574489,53.18683051,OVL,233224.069,578431.255,Schakelkast,POINT (233224.069332305 578431.255394345)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-120,OVL-1518,6.55910528,53.18886374,OVL,233331.101,578659.309,Schakelkast,POINT (233331.101160894 578659.309110144)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11f,OVL-1520,6.58675768,53.22173013,OVL,235118.39,582347.057,Schakelkast,POINT (235118.39014263 582347.056784397)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11e,OVL-1521-,6.50011707,53.20916685,OVL,229353.575,580856.108,Schakelkast,POINT (229353.575067592 580856.107992353)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11d,OVL-1529,6.57280502,53.21720131,OVL,234194.843,581827.662,Schakelkast,POINT (234194.843407878 581827.661900477)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11c,OVL-1535,6.57848722,53.24063685,OVL,234531.234,584441.82,Schakelkast,POINT (234531.233981449 584441.820480698)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11b,OVL-1536-,6.58053672,53.24196787,OVL,234665.598,584592.202,Schakelkast,POINT (234665.597785637 584592.202036963)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-11a,OVL-1537,6.57471008,53.24219626,OVL,234276.222,584611.187,Schakelkast,POINT (234276.222080751 584611.187251604)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-119,OVL-1538,6.57787815,53.24490259,OVL,234482.725,584915.84,Schakelkast,POINT (234482.724981048 584915.839948246)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-118,OVL-1540,6.56294331,53.2166064,OVL,233537.229,581750.662,Schakelkast,POINT (233537.229108627 581750.662027013)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-117,OVL-1543,6.65776204,53.20181229,OVL,239899.559,580211.974,Schakelkast,POINT (239899.558814874 580211.974232062)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-116,OVL-1546,6.54698515,53.18585656,OVL,232526.414,578311.564,Schakelkast,POINT (232526.414106387 578311.563960014)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-115,OVL-1548-,6.61642356,53.24216157,OVL,237060.841,584654.055,Schakelkast,POINT (237060.840781262 584654.055328966)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-114,OVL-1551,6.55706306,53.19159985,OVL,233189.66,578961.561,Schakelkast,POINT (233189.660041748 578961.560973127)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-113,OVL-1552,6.55486438,53.19116301,OVL,233043.504,578910.566,Schakelkast,POINT (233043.504106725 578910.56610101)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-112,OVL-1554-,6.55163179,53.22027348,OVL,232775.087,582146.458,Schakelkast,POINT (232775.087207152 582146.458046422)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-111,OVL-1567,6.57003613,53.21517636,OVL,234013.602,581599.286,Schakelkast,POINT (234013.601593765 581599.285538794)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-110,OVL-1569,6.54833024,53.18959233,OVL,232609.621,578728.724,Schakelkast,POINT (232609.621178034 578728.723543739)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-10f,OVL-1571,6.56386234,53.21759299,OVL,233596.821,581861.451,Schakelkast,POINT (233596.821234489 581861.451053378)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-10e,OVL-1572,6.58442963,53.21440522,OVL,234976.459,581529.36,Schakelkast,POINT (234976.45915987 581529.359894265)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-10d,OVL-1582,6.55611168,53.18939857,OVL,233130.052,578715.574,Schakelkast,POINT (233130.051906336 578715.573808691)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-10c,OVL-1583,6.55314729,53.18541334,OVL,232939.101,578268.892,Schakelkast,POINT (232939.101082835 578268.892164396)
