FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
rivier.7004,100752,433953,10127,Nieuwe Maas,75B-126,75B-126-04,NVO226 Huys ten Donck,Natuurvriendelijke oever Huys ten Donck NVO226    ,Rivier,Nat,HWS,,,100.752,433.953,1995,75B-126-04,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (100752 433953)
rivier.7005,188773,430299,10128,Waal,75B-127,75B-127-01,NVO152 Bemmel,Natuurvriendelijke oever Bemmel NVO152    ,Rivier,Nat,HWS,,,188.773,430.299,,75B-127-01,1680,RWS ON / ON District Zuid,1680,,,POINT (188773 430299)
rivier.7006,130414.99999999999,425249,10129,Waal,75B-127,75B-127-02,NVO154 Loevestein,Natuurvriendelijke oever Loevestein NVO154    ,Rivier,Nat,HWS,,,130.415,425.249,1992,75B-127-02,1680,RWS ON / ON District Zuid,1680,,,POINT (130415 425249)
rivier.7007,149865,426342,10130,Waal,75B-127,75B-127-03,NVO155 Opijnen,Natuurvriendelijke oever Opijnen NVO155    ,Rivier,Nat,HWS,,,149.865,426.342,1983,75B-127-03,1680,RWS ON / ON District Zuid,1680,,,POINT (149865 426342)
rivier.7008,164752,433379,10131,Waal,75B-127,75B-127-04,NVO153 Beneden-Leeuwen,Natuurvriendelijke oever Beneden-Leeuwen NVO153    ,Rivier,Nat,HWS,,,164.752,433.379,1997,75B-127-04,1680,RWS ON / ON District Zuid,1680,,,POINT (164752 433379)
rivier.7009,142448,424239,10132,Waal,75B-127,75B-127-05,NVO158 Gamerense waard,Natuurvriendelijke oever Gamerense waard NVO158    ,Rivier,Nat,HWS,,,142.448,424.239,1996,75B-127-05,1680,RWS ON / ON District Zuid,1680,,,POINT (142448 424239)
rivier.7010,198140,433106,10133,Waal,75B-127,75B-127-06,NVO157 Klompenwaard,Natuurvriendelijke oever Klompenwaard NVO157    ,Rivier,Nat,HWS,,,198.14,433.106,1997,75B-127-06,1680,RWS ON / ON District Zuid,1680,,,POINT (198140 433106)
rivier.7011,106927,415499,10134,Nieuwe Merwede,75B-128,75B-128-01,NVO209 Anna Jacominaplaat,Natuurvriendelijke oever Anna Jacominaplaat NVO209    ,Rivier,Nat,HWS,,,106.927,415.499,,75B-128-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (106927 415499)
rivier.7012,119488,424313,10135,Nieuwe Merwede,75B-128,75B-128-02,NVO212 Steurgat,Natuurvriendelijke oever Steurgat NVO212    ,Rivier,Nat,HWS,,,119.488,424.313,,75B-128-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (119488 424313)
rivier.7013,107401,417088,10136,Nieuwe Merwede,75B-128,75B-128-03,NVO210 Dam van Engeland,Natuurvriendelijke oever Dam van Engeland NVO210    ,Rivier,Nat,HWS,,,107.401,417.088,,75B-128-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (107401 417088)
rivier.7014,118692,423652,10137,Nieuwe Merwede,75B-128,75B-128-04,NVO289 Nieuw Strekdam,Natuurvriendelijke oever Nieuw Strekdam NVO289    ,Rivier,Nat,HWS,,,118.692,423.652,,75B-128-04,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (118692 423652)
rivier.7015,110117,418250,10138,Nieuwe Merwede,75B-128,75B-128-05,NVO287 Gat v.d. Bakens/Ruiterplaat/Lagehof,Natuurvriendelijke oever Gat v.d. Bakens/Ruiterplaat/Lagehof NVO287    ,Rivier,Nat,HWS,,,110.117,418.25,,75B-128-05,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (110117 418250)
rivier.7016,117751,423266,10139,Nieuwe Merwede,75B-128,75B-128-06,NVO288 Kievitswaard/Spieringspolder,Natuurvriendelijke oever Kievitswaard/Spieringspolder NVO288    ,Rivier,Nat,HWS,,,117.751,423.266,,75B-128-06,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (117751 423266)
rivier.7019,76932,423201,10142,Spui,75B-131,75B-131-01,NVO175 Leenherenbuitengorzen,Natuurvriendelijke oever Leenherenbuitengorzen NVO175    ,Rivier,Nat,HWS,,,76.932,423.201,1996,75B-131-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (76932 423201)
rivier.7020,74741,423494,10143,Spui,75B-131,75B-131-02,NVO160 Beninger slikken,Natuurvriendelijke oever Beninger slikken NVO160    ,Rivier,Nat,HWS,,,74.741,423.494,1985,75B-131-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (74741 423494)
rivier.7028,201626,514977,10151,Zwarte Water,75B-136,75B-136-01,NVO142 Cellemuiden,Natuurvriendelijke oever Cellemuiden NVO142    ,Rivier,Nat,HWS,,,201.626,514.977,1988,75B-136-01,1679,RWS ON / ON District Noord,1679,,,POINT (201626 514977)
rivier.7029,121667,426560,10152,Boven-Merwede,75B-137,75B-137-01,NVO291 Avelingen,Natuurvriendelijke oever Avelingen NVO291    ,Rivier,Nat,HWS,,,121.667,426.56,,75B-137-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (121667 426560)
rivier.7030,127523,425694,10153,Boven-Merwede,75B-137,75B-137-02,NVO290 Gors en de Aanwas,Natuurvriendelijke oever Gors en de Aanwas NVO290    ,Rivier,Nat,HWS,,,127.523,425.694,,75B-137-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (127523 425694)
rivier.7077,205766,492691,10200,Geldersche IJssel,75B-144,75B-144-01,NVO112 Poelconstructie,Natuurvriendelijke oever Poelconstructie NVO112    ,Rivier,Nat,HWS,,,205.766,492.691,,75B-144-01,1679,RWS ON / ON District Noord,1679,,,POINT (205766 492691)
rivier.7078,204230,487554,10201,Geldersche IJssel,75B-144,75B-144-02,NVO107 Duursche Waarden,Natuurvriendelijke oever Duursche Waarden NVO107    ,Rivier,Nat,HWS,,,204.23,487.554,1989,75B-144-02,1679,RWS ON / ON District Noord,1679,,,POINT (204230 487554)
rivier.7079,200971,500989,10202,Geldersche IJssel,75B-144,75B-144-03,NVO108 Engelse Werk,Natuurvriendelijke oever Engelse Werk NVO108    ,Rivier,Nat,HWS,,,200.971,500.989,1995,75B-144-03,1679,RWS ON / ON District Noord,1679,,,POINT (200971 500989)
rivier.7080,202813,486007,10203,Geldersche IJssel,75B-144,75B-144-04,NVO110 Hooge Waard,Natuurvriendelijke oever Hooge Waard NVO110    ,Rivier,Nat,HWS,,,202.813,486.007,,75B-144-04,1679,RWS ON / ON District Noord,1679,,,POINT (202813 486007)
rivier.7081,193635,504567,10204,Geldersche IJssel,75B-144,75B-144-05,NVO106 De Zande,Natuurvriendelijke oever De Zande NVO106    ,Rivier,Nat,HWS,,,193.635,504.567,1993,75B-144-05,1679,RWS ON / ON District Noord,1679,,,POINT (193635 504567)
rivier.7082,202673,499122,10205,Geldersche IJssel,75B-144,75B-144-06,NVO111 Oldeneel,Natuurvriendelijke oever Oldeneel NVO111    ,Rivier,Nat,HWS,,,202.673,499.122,1980,75B-144-06,1679,RWS ON / ON District Noord,1679,,,POINT (202673 499122)
rivier.7083,201777,447559,10206,Geldersche IJssel,75B-144,75B-144-07,NVO113 Vaalwaard,Natuurvriendelijke oever Vaalwaard NVO113    ,Rivier,Nat,HWS,,,201.777,447.559,2001,75B-144-07,1679,RWS ON / ON District Noord,1679,,,POINT (201777 447559)
rivier.7084,198195,503562,10207,Geldersche IJssel,75B-144,75B-144-08,NVO114 Vreugderijkerwaard,Natuurvriendelijke oever Vreugderijkerwaard NVO114    ,Rivier,Nat,HWS,,,198.195,503.562,2002,75B-144-08,1679,RWS ON / ON District Noord,1679,,,POINT (198195 503562)
rivier.7085,193588,505433,10208,Geldersche IJssel,75B-144,75B-144-09,NVO109 Scherenwelle,Natuurvriendelijke oever Scherenwelle NVO109    ,Rivier,Nat,HWS,,,193.588,505.433,1991,75B-144-09,1679,RWS ON / ON District Noord,1679,,,POINT (193588 505433)
rivier.7100,83131,414528,10223,"Haringvliet, bezuiden 't eiland Tiengemeten",75B-146,75B-146-01,NVO172 Ventjagersplaat Noord,Natuurvriendelijke oever Ventjagersplaat Noord NVO172    ,Rivier,Nat,HWS,,,83.131,414.528,1993,75B-146-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (83131 414528)
rivier.7101,78237,417922,10224,"Haringvliet, bezuiden 't eiland Tiengemeten",75B-146,75B-146-02,NVO161 Blanke slikken,Natuurvriendelijke oever Blanke slikken NVO161    ,Rivier,Nat,HWS,,,78.237,417.922,1983,75B-146-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (78237 417922)
rivier.7102,77119,416290,10225,"Haringvliet, bezuiden 't eiland Tiengemeten",75B-146,75B-146-03,NVO162 Bommelsche gorzen,Natuurvriendelijke oever Bommelsche gorzen NVO162    ,Rivier,Nat,HWS,,,77.119,416.29,1989,75B-146-03,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77119 416290)
rivier.7103,83332,413318,10226,"Haringvliet, bezuiden 't eiland Tiengemeten",75B-146,75B-146-04,NVO171 Ventjagersplaat Zuid,Natuurvriendelijke oever Ventjagersplaat Zuid NVO171    ,Rivier,Nat,HWS,,,83.332,413.318,1993,75B-146-04,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (83332 413318)
rivier.7104,81473,413362,10227,"Haringvliet, bezuiden 't eiland Tiengemeten",75B-146,75B-146-05,NVO163 Ezelsgors,Natuurvriendelijke oever Ezelsgors NVO163    ,Rivier,Nat,HWS,,,81.473,413.362,1997,75B-146-05,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81473 413362)
rivier.7105,71438,421590,10228,Aardappelengat,75B-147,75B-147-01,NVO166 Meneerse plaat,Natuurvriendelijke oever Meneerse plaat NVO166    ,Rivier,Nat,HWS,,,71.438,421.59,1990,75B-147-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (71438 421590)
rivier.7106,104808,416818,10229,Hollandsch Diep,75B-148,75B-148-01,NVO196 Zuid-Maartensgat,Natuurvriendelijke oever Zuid-Maartensgat NVO196    ,Rivier,Nat,HWS,,,104.808,416.818,2003,75B-148-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (104808 416818)
rivier.7107,93605,413608,10230,Hollandsch Diep,75B-148,75B-148-02,NVO198 Hoogezandse Gorzen,Natuurvriendelijke oever Hoogezandse Gorzen NVO198    ,Rivier,Nat,HWS,,,93.605,413.608,2001,75B-148-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (93605 413608)
rivier.7108,103331,415368,10231,Hollandsch Diep,75B-148,75B-148-03,NVO286 Moerdijkbruggen,Natuurvriendelijke oever Moerdijkbruggen NVO286    ,Rivier,Nat,HWS,,,103.331,415.368,,75B-148-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (103331 415368)
rivier.7109,112908,417436,10232,Gat van Van Kampen,75B-149,75B-149-01,NVO193 Groene plaat,Natuurvriendelijke oever Groene plaat NVO193    ,Rivier,Nat,HWS,,,112.908,417.436,2003,75B-149-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (112908 417436)
rivier.7110,111745,417112,10233,Gat van Van Kampen,75B-149,75B-149-02,NVO190 De Bol,Natuurvriendelijke oever De Bol NVO190    ,Rivier,Nat,HWS,,,111.745,417.112,2000,75B-149-02,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (111745 417112)
rivier.7111,110480,416859,10234,Gat van Van Kampen,75B-149,75B-149-03,NVO194 Noorder Jonge Deen,Natuurvriendelijke oever Noorder Jonge Deen NVO194    ,Rivier,Nat,HWS,,,110.48,416.859,1991,75B-149-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (110480 416859)
rivier.7112,110632,416319,10235,Gat van Van Kampen,75B-149,75B-149-04,NVO195 Visplaat West,Natuurvriendelijke oever Visplaat West NVO195    ,Rivier,Nat,HWS,,,110.632,416.319,1995,75B-149-04,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (110632 416319)
rivier.7117,75443,437231,10240,Nieuwe Waterweg,75B-152,75B-152-01,NVO267 Rozenburg (Griend),Natuurvriendelijke oever Rozenburg (Griend) NVO267    ,Rivier,Nat,HWS,,,75.443,437.231,,75B-152-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (75443 437231)
rivier.7118,69767,424273,10241,Haringvliet,75B-153,75B-153-01,NVO169 Slijkplaat,Natuurvriendelijke oever Slijkplaat NVO169    ,Rivier,Nat,HWS,,,69.767,424.273,1986,75B-153-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (69767 424273)
rivier.7119,66771,427240,10242,Haringvliet,75B-153,75B-153-02,NVO167 Quackgors,Natuurvriendelijke oever Quackgors NVO167    ,Rivier,Nat,HWS,,,66.771,427.24,1993,75B-153-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (66771 427240)
rivier.7120,187914,442803,10243,Neder-Rijn,75B-154,75B-154-01,NVO151 Meinerswijk R,Natuurvriendelijke oever Meinerswijk R NVO151    ,Rivier,Nat,HWS,,,187.914,442.803,,75B-154-01,1680,RWS ON / ON District Zuid,1680,,,POINT (187914 442803)
rivier.7121,158423,444244,10244,Neder-Rijn,75B-154,75B-154-02,NVO145 Amerongse bovenpolder,Natuurvriendelijke oever Amerongse bovenpolder NVO145    ,Rivier,Nat,HWS,,,158.423,444.244,1995,75B-154-02,1680,RWS ON / ON District Zuid,1680,,,POINT (158423 444244)
rivier.7122,192180,442208,10245,Neder-Rijn,75B-154,75B-154-03,NVO146 Bakenhof,Natuurvriendelijke oever Bakenhof NVO146    ,Rivier,Nat,HWS,,,192.18,442.208,2003,75B-154-03,1680,RWS ON / ON District Zuid,1680,,,POINT (192180 442208)
rivier.7123,175060,441250,10246,Neder-Rijn,75B-154,75B-154-04,NVO148 Lexkesveer,Natuurvriendelijke oever Lexkesveer NVO148    ,Rivier,Nat,HWS,,,175.06,441.25,2009,75B-154-04,1680,RWS ON / ON District Zuid,1680,,,POINT (175060 441250)
rivier.7124,188338,443107,10247,Neder-Rijn,75B-154,75B-154-05,NVO150 Meinerswijk L,Natuurvriendelijke oever Meinerswijk L NVO150    ,Rivier,Nat,HWS,,,188.338,443.107,1992,75B-154-05,1680,RWS ON / ON District Zuid,1680,,,POINT (188338 443107)
rivier.7125,132968,445320,10248,Lek,75B-155,75B-155-01,NVO254 Klaphek,Natuurvriendelijke oever Klaphek NVO254    ,Rivier,Nat,HWS,,,132.968,445.32,,75B-155-01,1680,RWS ON / ON District Zuid,1680,,,POINT (132968 445320)
rivier.7126,138707,443017,10249,Lek,75B-155,75B-155-02,NVO253 Hagestein,Natuurvriendelijke oever Hagestein NVO253    ,Rivier,Nat,HWS,,,138.707,443.017,,75B-155-02,1680,RWS ON / ON District Zuid,1680,,,POINT (138707 443017)
rivier.7127,111100,435410,10250,Lek,75B-155,75B-155-03,NVO207 Streefkerk,Natuurvriendelijke oever Streefkerk NVO207    ,Rivier,Nat,HWS,,,111.1,435.41,1994,75B-155-03,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (111100 435410)
rivier.7128,129708,442365,10251,Lek,75B-155,75B-155-04,NVO258 Lexmond,Natuurvriendelijke oever Lexmond NVO258    ,Rivier,Nat,HWS,,,129.708,442.365,,75B-155-04,1680,RWS ON / ON District Zuid,1680,,,POINT (129708 442365)
rivier.7129,135304,446250,10252,Lek,75B-155,75B-155-05,NVO252 Lekkanaal getijde kreek,Natuurvriendelijke oever Lekkanaal getijde kreek NVO252    ,Rivier,Nat,HWS,,,135.304,446.25,,75B-155-05,1680,RWS ON / ON District Zuid,1680,,,POINT (135304 446250)
rivier.7130,108735,434293,10253,Lek,75B-155,75B-155-06,NVO296 Nieuw-Lekkerland Oost 1,Natuurvriendelijke oever Nieuw-Lekkerland Oost 1 NVO296    ,Rivier,Nat,HWS,,,108.735,434.293,,75B-155-06,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (108735 434293)
rivier.7131,139893,442332,10254,Lek,75B-155,75B-155-07,NVO143 Everdingen,Natuurvriendelijke oever Everdingen NVO143    ,Rivier,Nat,HWS,,,139.893,442.332,2005,75B-155-07,1680,RWS ON / ON District Zuid,1680,,,POINT (139893 442332)
rivier.7132,116762,439274,10255,Lek,75B-155,75B-155-08,NVO203 Gors De Hem,Natuurvriendelijke oever Gors De Hem NVO203    ,Rivier,Nat,HWS,,,116.762,439.274,2008,75B-155-08,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (116762 439274)
rivier.7133,123954,441839,10256,Lek,75B-155,75B-155-09,NVO255 Lopik,Natuurvriendelijke oever Lopik NVO255    ,Rivier,Nat,HWS,,,123.954,441.839,,75B-155-09,1680,RWS ON / ON District Zuid,1680,,,POINT (123954 441839)
rivier.7134,114587,437371,10257,Lek,75B-155,75B-15510,NVO208 Zanen Verstoep,Natuurvriendelijke oever Zanen Verstoep NVO208    ,Rivier,Nat,HWS,,,114.587,437.371,2001,75B-155-10,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (114587 437371)
rivier.7135,135482,446014,10258,Lek,75B-155,75B-15511,NVO257 Lekkanaal vooroever,Natuurvriendelijke oever Lekkanaal vooroever NVO257    ,Rivier,Nat,HWS,,,135.482,446.014,,75B-155-11,1680,RWS ON / ON District Zuid,1680,,,POINT (135482 446014)
rivier.7136,104868,433936,10259,Lek,75B-155,75B-15512,NVO206 Schuwacht,Natuurvriendelijke oever Schuwacht NVO206    ,Rivier,Nat,HWS,,,104.868,433.936,2001,75B-155-12,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (104868 433936)
rivier.7137,109420,434466,10260,Lek,75B-155,75B-15513,NVO297 Nieuw-Lekkerland Oost 2,Natuurvriendelijke oever Nieuw-Lekkerland Oost 2 NVO297    ,Rivier,Nat,HWS,,,109.42,434.466,,75B-155-13,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (109420 434466)
rivier.7138,120926,439303,10261,Lek,75B-155,75B-15514,NVO256 Grote Bol,Natuurvriendelijke oever Grote Bol NVO256    ,Rivier,Nat,HWS,,,120.926,439.303,,75B-155-14,1680,RWS ON / ON District Zuid,1680,,,POINT (120926 439303)
rivier.7139,140862,442219,10262,Lek,75B-155,75B-15515,NVO250 Steenwaard Vooroever,Natuurvriendelijke oever Steenwaard Vooroever NVO250    ,Rivier,Nat,HWS,,,140.862,442.219,,75B-155-15,1680,RWS ON / ON District Zuid,1680,,,POINT (140862 442219)
rivier.7140,139089,442748,10263,Lek,75B-155,75B-15516,NVO298 Fort Honswijk,Natuurvriendelijke oever Fort Honswijk NVO298    ,Rivier,Nat,HWS,,,139.089,442.748,,75B-155-16,1680,RWS ON / ON District Zuid,1680,,,POINT (139089 442748)
rivier.7141,143317,441969,10264,Lek,75B-155,75B-15517,NVO144 Steenwaard,Natuurvriendelijke oever Steenwaard NVO144    ,Rivier,Nat,HWS,,,143.317,441.969,2005,75B-155-17,1680,RWS ON / ON District Zuid,1680,,,POINT (143317 441969)
rivier.7142,111242,436072,10265,Lek,75B-155,75B-15518,NVO204 Gors N6,Natuurvriendelijke oever Gors N6 NVO204    ,Rivier,Nat,HWS,,,111.242,436.072,1994,75B-155-18,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (111242 436072)
rivier.7143,139665,442585,10266,Lek,75B-155,75B-15519,NVO251 Honswijk bij fort Honswijk 4 kribvakken,Natuurvriendelijke oever Honswijk bij fort Honswijk 4 kribvakken NVO251    ,Rivier,Nat,HWS,,,139.665,442.585,,75B-155-19,1680,RWS ON / ON District Zuid,1680,,,POINT (139665 442585)
rivier.7144,109869,435196,10267,Lek,75B-155,75B-15520,NVO205 Opperduit,Natuurvriendelijke oever Opperduit NVO205    ,Rivier,Nat,HWS,,,109.869,435.196,2001,75B-155-20,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (109869 435196)
rivier.7590,13000,305000,10813,Rivieren,86K-100-31,86K-100-3131,Rivieren,v.1.3,Rivier,Droog,HWN,,,13,305,,86K-100-31,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
