GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002139,Sportweg,1,,,3628AZ,Kockengen,4.956448,52.147863,125516.88,462274.18,"POLYGON ((125508.913 462267.85,125509.939 462265.31,125513.574 462266.777,125513.761 462266.313,125522.385 462269.794,125518.191 462280.186,125513.684 462278.367,125509.567 462276.705,125512.548 462269.318,125508.913 462267.85))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Kockengen,WK190405,Portengense Brug,WK19040506,0311010000002218,Ruwielsekade,7,,,3628EJ,Kockengen,4.960069,52.160495,125772.98,463678.08,"POLYGON ((125765.902 463679.706,125768.849 463675.79,125769.585 463676.275,125774.064 463670.199,125780.974 463675.186,125773.189 463685.961,125771.113 463684.778,125771.667 463683.765,125765.902 463679.706))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Kockengen,WK190405,Kockengen Dorp,WK19040505,0311010000002303,Schoolweg,5,a,,3628BG,Kockengen,4.950251,52.148437,125093.15,462340.52,"POLYGON ((125072.306 462332.854,125103.067 462322.311,125103.802 462324.421,125109.575 462322.428,125106.726 462314.106,125106.622 462313.706,125106.57 462313.296,125106.571 462312.883,125106.624 462312.473,125106.729 462312.073,125106.884 462311.69,125107.087 462311.33,125107.333 462310.999,125107.62 462310.701,125107.943 462310.443,125108.677 462310.061,125110.596 462309.451,125110.549 462309.313,125112.877 462308.527,125113.422 462310.128,125118.992 462308.233,125121.926 462307.242,125120.638 462303.416,125120.547 462303.145,125122.035 462302.644,125121.193 462300.145,125119.705 462300.646,125119.679 462300.569,125118.325 462296.61,125118.216 462296.292,125119.649 462295.804,125118.762 462293.2,125118.633 462292.821,125122.308 462291.57,125121.469 462289.105,125127.182 462287.159,125128.171 462286.823,125128.496 462286.712,125128.728 462287.394,125131.573 462286.425,125131.341 462285.743,125132.274 462285.426,125137.398 462283.686,125137.014 462282.538,125136.805 462282.608,125136.704 462282.305,125143.186 462280.102,125144.94 462279.875,125146.476 462280.27,125146.642 462280.313,125148.041 462281.397,125148.923 462282.927,125150.665 462288.088,125150.802 462288.493,125150.819 462288.543,125150.519 462288.643,125150.501 462288.59,125149.008 462289.094,125148.525 462287.663,125144.393 462289.058,125144.88 462290.5,125145.366 462291.939,125146.787 462291.459,125146.891 462291.766,125149.504 462299.452,125149.591 462299.708,125148.133 462300.212,125149.049 462302.859,125150.406 462306.779,125150.504 462307.063,125149.089 462307.54,125149.97 462310.156,125150.099 462310.536,125140.814 462313.691,125139.723 462310.493,125136.884 462311.495,125137.099 462312.182,125135.657 462312.673,125132.701 462313.679,125134.001 462317.439,125137.623 462327.91,125137.733 462328.333,125137.788 462328.767,125137.787 462329.205,125137.729 462329.638,125137.617 462330.061,125137.451 462330.466,125137.235 462330.846,125136.972 462331.195,125136.666 462331.508,125136.322 462331.779,125135.947 462332.003,125135.546 462332.178,125131.739 462333.488,125121.297 462337.08,125127.832 462356.078,125118.791 462359.189,125115.668 462360.264,125114.331 462356.306,125114.454 462356.265,125114.103 462355.223,125108.422 462357.141,125103.34 462342.088,125083.26 462348.867,125081.349 462343.206,125080.307 462343.558,125080.352 462343.69,125079.789 462343.88,125076.414 462345.02,125072.306 462332.854))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Kanaalzone Noord Breukelen,WK19040214,0311010000002437,Kanaaldijk West,1,a,,3621LG,Breukelen,4.995786,52.18974,128234.48,466918.16,"POLYGON ((128232.177 466914.505,128235.982 466913.85,128236.655 466917.752,128235.669 466917.922,128236.135 466920.621,128235.852 466920.67,128233.326 466921.109,128233.065 466919.606,128232.177 466914.505))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000002439,Kanaaldijk West,6,b,,3621LG,Breukelen,4.994209,52.165669,128112.15,464240.56,"POLYGON Z ((128115.508 464247.792 0,128107.65 464247.09 0,128108.913 464233.338 0,128116.56 464233.829 0,128115.508 464247.792 0))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002541,Kerkbrink,26,,,3621AN,Breukelen,5.003638,52.171908,128760.92,464931.25,"POLYGON Z ((128755.918 464935.173 0,128757.991 464928.509 0,128754.769 464927.636 0,128755.411 464925.368 0,128762.869 464927.602 0,128763.428 464925.731 0,128766.135 464926.518 0,128762.983 464936.996 0,128762.833 464937.139 0,128760.215 464936.477 0,128755.918 464935.173 0))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000002566,Keulschevaart,4,,,3621MX,Breukelen,4.992572,52.165587,128000.08,464232.09,"POLYGON ((127948.58 464281.774,127954.12 464244.18,127957.92 464244.74,127960.121 464229.801,127956.9 464224.32,127962.831 464184.663,127966.978 464185.33,127972.22 464150.531,127987.291 464152.767,128000 464159.6,128001.236 464160.291,128000.642 464164.782,127999.999 464169.642,127999.926 464170.197,128000 464170.207,128029.46 464173.795,128043.549 464181.491,128042.863 464186.635,128041.546 464196.521,128045.731 464197.078,128040.451 464236.689,128034.989 464235.961,128032.33 464255.911,128036.608 464256.481,128031.588 464294.151,128026.672 464293.418,128023.666 464313.575,127949.381 464302.498,127952.339 464282.334,127951.251 464282.172,127948.58 464281.774))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000002599,Keulschevaart,10,,,3621MX,Breukelen,4.993861,52.161757,128085.96,463805.41,"POLYGON ((128036.137 463849.561,128037.47 463846.018,128036.569 463845.701,128036.622 463845.557,128037.544 463843.036,128037.623 463842.819,128038.537 463843.174,128039.972 463839.492,128045.927 463841.765,128059.112 463807.946,128060.53 463804.308,128050.994 463800.651,128054.828 463790.556,128060.504 463792.74,128074.929 463755.22,128069.329 463752.985,128071.171 463748.097,128070.256 463747.792,128070.335 463747.602,128071.385 463745.091,128071.45 463744.935,128072.275 463745.265,128074.116 463740.338,128074.357 463740.492,128129.403 463775.789,128123.775 463790.371,128120.929 463797.746,128100.507 463850.662,128097.425 463858.649,128092.528 463871.337,128036.137 463849.561))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002877,Herenstraat,25,,,3621AP,Breukelen,5.002682,52.173998,128696.79,465164.12,"POLYGON ((128688.028 465178.001,128689.736 465149.579,128703.58 465150.443,128703.786 465152.913,128705.936 465178.665,128695.928 465178.149,128691.794 465177.936,128691.78 465178.219,128688.028 465178.001))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002879,Herenstraat,27,,,3621AP,Breukelen,5.002682,52.173998,128696.79,465164.12,"POLYGON ((128688.028 465178.001,128689.736 465149.579,128703.58 465150.443,128703.786 465152.913,128705.936 465178.665,128695.928 465178.149,128691.794 465177.936,128691.78 465178.219,128688.028 465178.001))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002881,Herenstraat,29,,,3621AP,Breukelen,5.002682,52.173998,128696.79,465164.12,"POLYGON ((128688.028 465178.001,128689.736 465149.579,128703.58 465150.443,128703.786 465152.913,128705.936 465178.665,128695.928 465178.149,128691.794 465177.936,128691.78 465178.219,128688.028 465178.001))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002916,Herenstraat,34,,,3621AR,Breukelen,5.003458,52.172736,128749.13,465023.42,"POLYGON ((128741.024 465023.58,128742.995 465018.04,128757.291 465023.127,128765.427 465026.233,128763.576 465031.613,128759.647 465030.211,128755.412 465028.7,128741.024 465023.58))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002954,Herenstraat,48,,,3621AR,Breukelen,5.00321,52.173101,128732.38,465064.11,"POLYGON ((128727.143 465064.278,128728.121 465060.864,128737.664 465063.607,128737.479 465064.618,128738.728 465064.947,128738.331 465066.352,128738.045 465067.362,128727.143 465064.278))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000002960,Herenstraat,58,,kant,3621AR,Breukelen,5.003148,52.173247,128728.22,465080.4,"POLYGON Z ((128721.952 465084.663 0,128722.711 465081.576 0,128722.102 465081.391 0,128723.671 465076.156 0,128734.378 465079.241 0,128732.82 465084.647 0,128726.387 465082.666 0,128725.565 465085.342 0,128721.952 465084.663 0))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000003128,Eendrachtlaan,2,a,,3621DG,Breukelen,5.001691,52.174753,128629.4,465248.52,"POLYGON ((128616.927 465243.002,128629.221 465240.029,128630.125 465238.57,128633.944 465237.661,128635.773 465238.736,128638.091 465248.397,128650.447 465256.129,128621.292 465262.995,128618.148 465248.146,128616.927 465243.002))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003487,De Corridor,4,,,3621ZB,Breukelen,4.9899,52.174535,127822.76,465228.66,"POLYGON ((127807.727 465226.723,127811.235 465220.114,127811.03 465219.967,127810.857 465219.783,127810.722 465219.571,127810.629 465219.336,127810.582 465219.089,127810.583 465218.836,127810.631 465218.589,127810.725 465218.355,127810.864 465218.141,127811.04 465217.957,127811.249 465217.811,127811.481 465217.706,127811.729 465217.647,127811.984 465217.637,127812.236 465217.676,127812.476 465217.761,127828.628 465187.162,127833.878 465177.192,127839.762 465180.311,127840.525 465178.872,127844.292 465180.924,127849.709 465212.419,127843.691 465223.691,127844.6 465228.993,127840.432 465229.707,127839.388 465231.695,127845.9 465269.365,127838.839 465282.718,127819.749 465272.623,127820.536 465271.122,127814.893 465268.106,127810.48 465242.582,127807.727 465226.723))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003520,De Corridor,5,,,3621ZA,Breukelen,4.988505,52.174908,127727.55,465270.68,"POLYGON Z ((127726.099 465213.906 0,127734.247 465216.046 0,127740.675 465253.387 0,127738.953 465253.684 0,127743.943 465282.85 0,127734.268 465281.239 0,127733.963 465282.848 0,127726.825 465281.629 0,127724.527 465295.131 0,127750.148 465308.503 0,127752.822 465327.447 0,127707.621 465303.485 0,127714.383 465264.023 0,127727.385 465266.25 0,127723.725 465245.471 0,127718.582 465242.545 0,127726.099 465213.906 0))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003521,De Corridor,5,a,,3621ZA,Breukelen,4.988505,52.174908,127727.55,465270.68,"POLYGON Z ((127726.099 465213.906 0,127734.247 465216.046 0,127740.675 465253.387 0,127738.953 465253.684 0,127743.943 465282.85 0,127734.268 465281.239 0,127733.963 465282.848 0,127726.825 465281.629 0,127724.527 465295.131 0,127750.148 465308.503 0,127752.822 465327.447 0,127707.621 465303.485 0,127714.383 465264.023 0,127727.385 465266.25 0,127723.725 465245.471 0,127718.582 465242.545 0,127726.099 465213.906 0))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003523,De Corridor,8,,,3621ZB,Breukelen,4.990897,52.176752,127892.3,465474.95,"POLYGON ((127835.392 465391.077,127849.463 465399.106,127850.121 465402.92,127869.249 465413.994,127872.718 465413.397,127872.523 465412.264,127895.136 465425.167,127917.501 465549.644,127864.277 465558.815,127857.128 465517.327,127857.253 465517.305,127865.61 465515.859,127865.867 465515.815,127867.533 465525.604,127877.146 465523.97,127875.483 465514.17,127875.727 465514.128,127885.334 465512.474,127886.934 465512.199,127871.76 465424.057,127854.572 465427.025,127854.781 465428.247,127853.395 465428.468,127853.334 465428.107,127842.433 465429.999,127841.267 465423.319,127840.962 465423.371,127835.392 465391.077))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003628,De Corridor,25,,,3621ZA,Breukelen,4.98911,52.179905,127771.97,465826.4,"POLYGON ((127749.336 465810.458,127751.095 465810.154,127752.29 465809.947,127754.658 465809.538,127764.246 465807.882,127787.171 465803.899,127787.909 465803.771,127788.691 465808.259,127788.872 465809.301,127789.586 465813.393,127789.585 465813.813,127788.377 465814.024,127791.602 465832.56,127792.792 465832.352,127792.935 465832.723,127793.648 465836.807,127794.344 465840.789,127794.616 465842.345,127789.69 465843.205,127756.017 465849.03,127755.784 465847.689,127755.025 465843.331,127754.334 465839.362,127754.272 465839.01,127755.559 465838.786,127752.349 465820.246,127751.075 465820.467,127751.009 465820.091,127749.336 465810.458))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000003662,De Corridor,27,,,3621ZA,Breukelen,4.989017,52.180385,127765.91,465879.8,"POLYGON ((127743.212 465862.921,127783.998 465855.869,127784.303 465857.63,127784.925 465861.228,127786.76 465871.843,127784.389 465872.254,127784.722 465874.179,127785.59 465879.197,127785.92 465881.102,127788.291 465880.694,127790.121 465891.329,127790.739 465894.924,127791.042 465896.682,127750.251 465903.73,127746.882 465884.198,127746.576 465882.423,127743.212 465862.921))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Polder Breukelen Proosdij,WK19040202,0311010000004055,Nieuweweg,1,,,3621NL,Breukelen,5.021177,52.160326,129954.26,463636.46,"POLYGON ((129942.226 463641.856,129944.942 463638.753,129947.434 463640.879,129953.986 463632.567,129952.714 463631.564,129952.634 463631.665,129951.419 463630.707,129951.721 463630.324,129952.587 463631.006,129957.82 463624.367,129964.89 463630.131,129959.538 463636.709,129960.084 463637.139,129950.614 463649.153,129942.226 463641.856))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000004118,Poeldijk,2,,,3621CZ,Breukelen,4.997969,52.168743,128371.23,464581.23,"POLYGON ((128362.37 464588.711,128362.454 464588.476,128366.636 464576.727,128367.146 464576.909,128367.888 464574.826,128367.378 464574.644,128368.757 464570.773,128375.464 464573.161,128375.131 464574.094,128379.41 464575.62,128378.469 464578.259,128379.138 464578.498,128378.183 464581.174,128377.524 464580.939,128376.964 464582.509,128377.243 464582.636,128377.497 464582.806,128377.72 464583.016,128377.905 464583.26,128378.048 464583.532,128378.144 464583.822,128378.19 464584.125,128378.186 464584.431,128378.132 464584.733,128378.029 464585.021,128377.88 464585.289,128377.689 464585.528,128377.462 464585.733,128377.203 464585.898,128376.921 464586.017,128376.623 464586.089,128376.318 464586.111,128376.013 464586.082,128375.717 464586.003,128373.686 464591.692,128369.41 464590.166,128369.077 464591.099,128362.37 464588.711))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000004156,Poeldijk,8,,,3621CZ,Breukelen,4.997537,52.168548,128341.57,464559.62,"POLYGON ((128333.528 464562.146,128336.824 464552.649,128349.616 464557.08,128346.881 464564.966,128346.32 464566.585,128333.528 464562.146))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000004157,Poeldijk,9,,,3621CZ,Breukelen,4.997958,52.168259,128370.2,464527.37,"POLYGON ((128356.822 464541.258,128363.352 464521.604,128367.416 464509.37,128383.425 464513.524,128376.893 464532.763,128373.093 464531.432,128368.441 464545.195,128356.822 464541.258))"
Stichtse Vecht,G1904,StichtseVecht-kantoorfunctie,Breukelen,WK190402,Breukelen Zuid,WK19040213,0311010000004158,Poeldijk,10,,,3621CZ,Breukelen,4.997727,52.168277,128354.39,464529.5,"POLYGON ((128345.203 464537.321,128351.869 464517.789,128363.352 464521.604,128356.822 464541.258,128345.203 464537.321))"
