AreaManagerId,FareCalculationCode,FareCalculationDesc,StartDateFare,EndDateFare,VATPercentage,PeriodNameTariff
2460,GAR04,"Dagkaart 10,00",20131112,29991231,0.0,
70,REG01,Regulier tarief 1,20130527,29991231,0.0,
828,GAR01,Garagetarief 1.50 p/u,20131009,29991231,0.0,
307,TAR01,Kortparkeren zone A,20110101,29991231,0.0,
400,TAR02,"1,18 per uur",20120822,29991231,0.0,
828,GAR03,"Garagetarief 4,00 p/dag",20131009,29991231,0.0,
439,DAG01,dagkaart tarief centrum laag,20131125,29991231,0.0,
150,TAR04,"1,11 per uur (zone 5/6/7)",20121218,29991231,0.0,
2463,GAR12,"Dagkaart 7,00",20131115,29991231,0.0,
518,GAR08,"Nachtkaart 15,00",20130930,29991231,0.0,
2062,TER10,"1,55 per uur (betalen per minuut)",20131105,29991231,0.0,
828,GAR02,"Garagetarief 2,50 p/4u",20131009,29991231,0.0,
762,TAR02,"1,50 per uur",20131023,29991231,0.0,
794,TAR01,"0,50 ct per 15 min",20120328,29991231,0.0,
858,TAR04,"Dagkaart 3,00",20131017,20131018,0.0,
748,DAG01,"Dagkaart 6,00",20120621,29991231,0.0,
965,NULL,NULL,20120530,29991231,0.0,
1900,TAR06,"0,35 per 30 min.",20131024,29991231,0.0,
150,TAR00,Gratis parkeren,20161207,29991231,0.0,
2462,TER03,"Eerste 20 min gratis, 20-120 min 2,00, daarna 1,00 per uur",20131114,29991231,0.0,
1783,TAR03,"2,00 per uur",20131024,29991231,0.0,
363,TC4_D0924,Dagkaart 0924 tarief4,20050101,29991231,0.0,
2091,GAR01,"0,50 per 15 min",20150101,29991231,0.0,
222,GAR06,"Dagkaart 7,20",20191122,29991231,0.0,
2091,GAR02,"Dagkaart 8,00",20150101,29991231,0.0,
2091,GAR03,"Weekkaart 16,00",20150101,29991231,0.0,
2449,GAR36,"2,00 per 25min",20131108,29991231,0.0,
243,GAR05,"Dagkaart 9,00",20141126,29991231,0.0,
243,GAR06,"Eerste 2 uur gratis, daarna 1,90 per uur",20150323,29991231,0.0,
243,TER06,"Eerste 2 uur gratis, daarna 1,90",20150323,29991231,0.0,
439,PSTEENWEG,Parkeerterrein Purmersteenweg,20131126,20191201,0.0,
995,TER02,Feestdagen gratis,20131009,29991231,0.0,
2453,GAR01,"4,00 per uur",20131111,29991231,0.0,
1900,TAR04,"0,50 per 15 minuten",20131024,29991231,0.0,
2460,GAR24,"Werkdagkaart 12,00",20131112,29991231,0.0,
599,PR02,"P+R dagkaart 18,00",20150402,29991231,0.0,
2448,PR19,"Dagkaart 7,45",20131125,29991231,0.0,
363,TC2_Z1224,Zondagkaart 1224 tarief2,20050101,29991231,0.0,
344,DAG01,Dagkaart gebied 1,20111123,29991231,0.0,
90,GAR04,"Dagkaart 2,50",20150101,29991231,0.0,
2533,GAR08,"Nachtkaart 5,00",20131113,20210107,0.0,
2533,GAR15,"0,05 per minuut",20200701,20210107,0.0,"0,05 per minuut"
2460,GAR25,"0,026 per minuut",20131112,29991231,0.0,
2533,356_GAR01,"2,50 per uur",20131024,20210107,0.0,
2533,GAR01,"1,50 per 48 minuten",20131113,20210107,0.0,
398,NULL,NULL,20120425,29991231,0.0,
2533,TER02,Terreinparkeren 1.00 euro/uur,20131220,20210107,0.0,
2453,GAR03,"6,00 per uur",20131111,29991231,0.0,
177,DAG01,"Dagkaart 4,00",20120501,29991231,0.0,
2533,GAR17,"0,04 per minuut",20200701,20210107,0.0,"0,04 per minuut"
794,TAR08,"Abonement PG 56,00per maand per plaats",20120328,20120329,0.0,
2533,GAR19,"0,20 per 5 minuten",20200828,20210107,0.0,"0,20 per 5 minuten"
361,REG04,Overstad,20120404,29991231,0.0,
2463,GAR08,"2,00 per uur",20131115,29991231,0.0,
2533,GAR07,"Dagkaart 8,00",20131113,20210107,0.0,
2533,TAR02,"Tarief 2,- en 3,-",20171009,20210107,0.0,
2062,GAR22,"Dagkaart 6,00",20131104,29991231,0.0,
2449,GAR05,"Dagkaart 6,00",20131107,29991231,0.0,
2448,GAR13,"Dagkaart 13,50",20131118,29991231,0.0,
503,503_NIJP,"2,00 per 60 minuten",20131022,20131023,0.0,
394,HFD_NS_WK,Weekkaart Hoofddorp station NS,20130626,20130731,0.0,
301,TAR02,Middellang,20130128,29991231,0.0,
2533,TAR00,Nul tarief,20171009,20210107,0.0,
2533,356_GAR02,"Dagkaart 15,00",20131024,20210107,0.0,
150,DAG23,"Dagtarief 10,00 (tarief p/dag)",20171016,29991231,0.0,
545,TAR02,Hoog tarief,20121010,29991231,0.0,
363,TC6_D0921,Dagkaart 0921 tarief6,20050101,29991231,0.0,
2460,GAR11,"5,00 per uur",20131112,29991231,0.0,
1970,GAR00,,20221201,29991231,0.0,
74,STATDON,station donderdag,20130308,29991231,0.0,
2533,GAR13,"Dagkaart 20,00",20131113,20210107,0.0,
575,TER02,"Dagkaart 15,00",20131017,29991231,0.0,
826,GAR02,"Dagkaart 6,00",20160122,29991231,0.0,
2062,GAR12,"Dagkaart 10,00",20131030,29991231,0.0,
228,TER01,"0,50 per 17 minuten",20131008,29991231,0.0,
363,TC7_D0919,Dagkaart 0919 tarief7,20050101,29991231,0.0,
2533,TAR03,"Tarief 3,00 per uur",20171019,20210107,0.0,
2533,TER05,Dagkaart 8 euro,20131220,20210107,0.0,
2062,PR01,"8,00 per 24 uur",20131030,29991231,0.0,
34,BEZVGAS,Tarief bezoekersparkeren centrum Almere Stad,20161101,29991231,0.0,BEZVGAS
2533,GAR16,"Max. dagtarief 15,00",20200701,20210107,0.0,"Max. dagtarief 15,00"
2450,DAGK20E,Dagkaart 20 euro,20130916,29991231,0.0,
34,PR02,"P+R, 1,00 per uur",20150429,20161101,0.0,
2533,GAR18,"Avond 5,00",20200804,20210107,0.0,"Avond 5,00"
222,TAR07,"Dagkaart 7,20",20131024,29991231,0.0,
90,DAG01,"Dagkaart (7,00)",20130626,29991231,0.0,
718,GAR04,"Nachttarief max. 4,00 per nacht",20131009,29991231,0.0,
2462,TER14,"Dagkaart 4,00",20131114,29991231,0.0,
1900,GAR01,"1,00 per 60 minuten",20131011,29991231,0.0,
1783,TAR05,"Dagkaart 4,00",20131024,29991231,0.0,
1708,TAR01,"0,80 per uur",20131018,29991231,0.0,
772,DAG01,"A3: dagtarief 9,00",20190515,29991231,0.0,A3-dag
373,GRATIS,Gratis parkeren,20161214,29991231,0.0,
363,TC10C,Tariefcode 10 cent,20050101,29991231,0.0,
794,TAR10,"Excl. vergun. bewoners 12,00 per maand",20120328,20120329,0.0,
2460,TER01,"2,40 per uur",20131112,29991231,0.0,
307,TAR04,Kortparkeren zone B,20110101,29991231,0.0,
988,GAR02,Koopzondag gratis,20131001,29991231,0.0,
505,TAR7851,Betaald parkeren P Energiehuis,20130314,29991231,0.0,
363,TC3_D0921,Dagkaart 0921 tarief3,20050101,29991231,0.0,
356,TAR04,"2,40 per 60 minuten",20131017,29991231,0.0,
356,TAR06,Niet in gebruik,20131017,29991231,0.0,
34,PR03,"P+R, Dagtarief 5,00",20150429,20161101,0.0,
995,GAR03,"Dagkaart 6,50",20131009,29991231,0.0,
2062,GAR09,"2,20 per uur",20131030,29991231,0.0,
34,BEZVGAB,Tarief bezoekersparkeren centrum Almere Buiten,20161101,29991231,0.0,BEZVGAB
642,DAG02,"Dagkaart 6,00",20120924,20140414,0.0,
424,TAR02,1 euro p/u (min 10 cent),20120412,29991231,0.0,
58,TAR05,"Dagkaart 2,00",20120704,20130701,0.0,
439,GORS,Gors-noord,20131125,29991231,0.0,
70,VRIJ,Vrij parkeren,20130527,29991231,0.0,
200,GAR11,"Piektarief dagkaart 9,70",20131212,29991231,0.0,
363,TC2_D24H,24uurskaart tarief2,20050101,29991231,0.0,
2449,DAGK10E,Dagkaart 10 euro,20130918,29991231,0.0,
361,REG02,Spoorbuurt tarief,20120404,29991231,0.0,
2449,TER10,"Dagkaart 30,00",20131106,29991231,0.0,
2459,GAR17,"Dagkaart 30,00",20131111,29991231,0.0,
344,ONTHEF,Nultarief voor Ontheffingen,20170927,29991231,0.0,Nultarief voor Ontheffingen
2085,REG02,90 min gratis bij besteding van 10 euro,20150522,20150523,0.0,
394,HFD_B_WK,Weekkaart Hoofddorp B-zone,20130626,20131006,0.0,
362,TAR03,Blauwe zone,20131021,29991231,0.0,
1895,NULL,Null,20120608,29991231,0.0,
513,TER01,"Tarief 1 (0,20 euro/ 8 min)",20131024,29991231,0.0,
2085,REG01,"0,75 per 15 min",20150522,20150523,0.0,"0,75 per 15 min"
2062,TER14,"0,10 per 7,5 min, 0,80 per uur",20131106,29991231,0.0,
2085,TAR02,90 min gratis bij besteding van 10 euro,20140810,29991231,0.0,
344,DAG02,Dagkaart gebied 2,20111123,29991231,0.0,
632,TAR01,"2,00 p/uur",20121011,29991231,0.0,
2449,GAR49,"1,50 per 30 min",20140901,29991231,0.0,
2062,TER06,"Dagkaart 15,00",20131031,29991231,0.0,
356,TAR02,"1,80 per 60 minuten",20131017,29991231,0.0,
356,DAG03,"Max. tarief tot einde dag 4,60 euro",20190201,29991231,0.0,
356,DAG02,"Max. tarief tot einde dag 8,70 euro",20190201,29991231,0.0,
356,CPL01,"Carpool, gratis parkeren",20150812,29991231,0.0,
307,GARD03,"Garage parkeren dagkaart 15,00",20191125,29991231,0.0,
622,TAR04,"0,10 per 30min",20191203,29991231,0.0,
356,DAG01,"Max. tarief tot einde dag 21,70 euro",20190201,29991231,0.0,
307,GAR03,"Garage parkeren 1,00 per 25 min",20191125,29991231,0.0,
356,TAR09,Niet in gebruik,20131017,20190201,0.0,
356,TAR03,"1,00 per 60 minuten",20131017,29991231,0.0,
307,GAR02,"Garage parkeren 3,00 per uur",20191125,29991231,0.0,
307,GAR04,"Garage parkeren 1,00 per 20 min",20191125,29991231,0.0,
356,TAR00,Null tarief,20190101,29991231,0.0,
118,DAG01,"7,50 Dagkaart",20150217,29991231,0.0,
307,GAR01,"Garage parkeren 2,40 per uur",20191125,29991231,0.0,
356,TAR08,Niet in gebruik,20131017,29991231,0.0,
484,TAR02,"Ridderhof (Start tarief 0,30 cent)",20140101,20200531,0.0,
957,TAR05,"1,20 per 60 minuten",20131018,29991231,0.0,
394,SHL_WK,Weekkaart Schiphol,20130625,20131006,0.0,
505,TAR7871,Betaald parkeren P Weeskinderendijk,20130314,29991231,0.0,
363,TC4_D24H,24uurskaart tarief4,20050101,29991231,0.0,
2085,NULL,Gratis parkeren,20140810,29991231,0.0,Gratis parkeren
503,TAR09,"Dagkaart 12,00",20131204,29991231,0.0,
356,TAR07,Niet in gebruik,20131017,29991231,0.0,
299,GAR01,"0,90 per uur",20141104,29991231,0.0,
2459,GAR30,"Eerste 2 uur gratis, daarna 0,50 per 30 min",20131112,29991231,0.0,
289,STR_B,"E1,40 per uur; minimaal E0,40",20151210,29991231,0.0,Tariefcode Gebied B
307,GAR05,"Garage parkeren eerste 8 uur 0,70 daarna 1,80 per uur",20191125,29991231,0.0,
2062,GAR06,"Dagkaart 50,00",20131030,29991231,0.0,
363,TC1_Z1221,Zondagkaart 1221 tarief1,20050101,29991231,0.0,
957,TER04,"Dagkaart 5,20",20131009,29991231,0.0,
2459,GAR22,"Dagkaart 4,00",20131112,29991231,0.0,
938,TAR04,"2,00 per 4 uur",20131113,29991231,0.0,
356,TAR01,"3,10 per 60 minuten",20131017,29991231,0.0,
289,STR_A,"E1,60 per uur; maximaal 60 minuten, minimaal E0,40",20151210,29991231,0.0,Tariefcode Gebied A
307,VRIJ01,Vrij parkeren 24 uur,20120620,29991231,0.0,
268,TER02,"1e 3 uur 1,05 +4e uur 1,15 + daarna 1,25 per uur",20131002,29991231,0.0,
377,NULL,Gratis,20120829,29991231,0.0,
2459,GAR26,"0,50 eerste 90 min, daarna 0,50 per 60 min, daarna 1,00 per 60 min",20131112,29991231,0.0,
394,NVP_C_WK,Weekkaart Nieuw-Vennep Centrum,20130626,20131006,0.0,
762,BLAUWEZN,Blauwe zone NULL,20170101,29991231,0.0,
762,TAR04,Dagkaart 10 euro,20170101,20170102,0.0,
2449,GAR69,"Dagkaart 20,00",20161101,29991231,0.0,
80,GAR13,"Avondkaart 3,05",20201103,29991231,0.0,
80,GAR14,"1,65 per 60 min, aflopend tot 240 min",20201102,29991231,0.0,
363,TC6_Z1219,Zondagkaart 1219 tarief6,20120912,29991231,0.0,
307,TAR07,Toegang vrij,20200801,29991231,0.0,
34,36010,tarief almere stad,20120306,29991231,0.0,
141,DAGGAR,Dagkaart Garage,20191219,29991231,0.0,
2459,GAR08,"Dagkaart 42,00",20131111,29991231,0.0,
505,GAR10,"Dagkaart 2,00",20131218,29991231,0.0,
402,TAR02,"2,60 per uur",20120222,29991231,0.0,
200,GAR05,"0,50 per 19 minuten of gedeelte daarvan",20131212,29991231,0.0,
1900,TAR08,"0,00",20131024,29991231,0.0,
2460,GAR09,"1,00 per uur",20131112,29991231,0.0,
1883,DAG02,Dagkaart 10 euro,20130901,29991231,0.0,
1883,DAG01,Dagkaart 5 euro,20201201,29991231,0.0,
1684,TAR02,NULL,20120301,29991231,0.0,
353,TAR01,Progresief tarief,20130125,20140331,0.0,
80,TARZONEA,tarief voor Zone A,20120109,29991231,0.0,
1970,TAR02,"1,60 per uur",20190101,29991231,0.0,
363,TC6_A1924,Avondkaart 1924 tarief6,20050101,29991231,0.0,
1970,TAR03,"2,40 per uur",20190101,29991231,0.0,
1883,DAG03,Dagkaart 10 euro,20150901,29991231,0.0,
262,TAR01,"?0,46 per uur",20120220,29991231,0.0,
2459,518_MALIDK,"Dagkaart 24,00",20131111,20131112,0.0,
1900,GAR03,"Eerste 24 uur gratis, daarna 1,00 per 60 min",20201125,29991231,0.0,"Eerste 24 uur gratis, daarna 1,00 per 60 min"
34,AVOND03,Avondtarief Almere Buiten,20140101,29991231,0.0,
216,TAR00,Gratis parkeren,20201127,29991231,0.0,
545,GAR01,"2,75 per dag",20131008,29991231,0.0,
268,PR03,"P+R, Weekkaart 11,00",20150813,29991231,0.0,
479,ZNDEEN,Zaanstad tariefgroep midden,20130514,29991231,0.0,
537,GAR03,"1,80 per uur op zondag (1e 2 uur gratis in de winterperiode)",20201201,29991231,0.0,
479,ZNDDAG,Zaanstad tariefgroep midden (plus dagkaart),20130514,29991231,0.0,
715,NULL,NULL,20120404,29991231,0.0,
718,DAG01,"Dagkaart 8,50",20120515,29991231,0.0,
268,PR02,"P+R, Dagkaart 3,50",20150813,29991231,0.0,
2449,TER01,"Dagkaart 4,00",20131106,29991231,0.0,
363,TC6_D24H,24uurskaart tarief6,20050101,29991231,0.0,
441,TAR01,"0,00 per uur",20131023,29991231,0.0,
2463,GAR06,"Dagkaart 20,00",20131115,29991231,0.0,
363,TC3_D0924,Dagkaart 0924 tarief3,20050101,29991231,0.0,
2460,GAR19,"Eerste 20 minuten 0,60, daarna 0,03 per minuut",20131112,29991231,0.0,
794,TAR13,"PG bewoners 36,00 per maand",20120328,20120329,0.0,
2062,GAR10,"Dagkaart 22,00",20131030,29991231,0.0,
794,TAR04,overbodig,20120328,29991231,0.0,
1900,TAR03,"0,85 per 60 minuten",20131024,29991231,0.0,
425,NULL,Null,20120618,20200606,0.0,
2460,GAR29,"Dagkaart 8,00",20131113,29991231,0.0,
222,TAR10,"Dagkaart 14,40",20131024,29991231,0.0,
2449,GAR47,"1,70 per 30 min",20140901,29991231,0.0,
202,TAR03,"1,00 per uur",20131211,29991231,0.0,
200,GAR04,"0,50 per 17 minuten of gedeelte daarvan",20131212,29991231,0.0,
118,NULL,NULL,20120423,29991231,0.0,
2460,GAR30,"Eerste 2 uur gratis, daarna 2,00 per uur",20131113,29991231,0.0,
74,STATZAT,station zaterdag,20130308,29991231,0.0,
2449,GAR48,"1,70 per 30 min",20140901,29991231,0.0,
363,363_GAR11,Dagkaart 63,20150130,29991231,0.0,
301,TAR03,Kortparkeren,20130128,29991231,0.0,
503,503_VOST,"2,50 per 60 minuten",20131022,20131023,0.0,
2459,363_GEEL,ma-do 07.00 - 02.00 vr 07.00 - 06.00 za 09.00 - 06.00 zo 09.30 - 02.00,20131111,20131112,0.0,
2449,GAR43,"Dagkaart 30,00",20140901,29991231,0.0,
158,TAR01,NULL,20120313,29991231,0.0,
363,363_PR01,"1,00 per 20min",20150130,29991231,0.0,
297,TAR01,"1,04 per uur",20121026,29991231,0.0,
984,TER02,"Dagkaart 8,90",20131122,29991231,0.0,
221,DAG01,Basistarief dagkaart,20170101,29991231,0.0,
203,DAG01,"3,00 Dagkaart",20120905,29991231,0.0,
2449,GAR70,Dagkaart 2 euro,20170901,29991231,0.0,
222,TAR03,"1,50 per 60 minuten",20131024,29991231,0.0,
642,TAR7894,Betaald parkeren tariefzone 2 (Veerplein),20140414,29991231,0.0,
606,TAR02,"3,80 halve dagkaart",20131018,20180101,0.0,
363,363_GAR10,"0,21 per 2 min",20150130,29991231,0.0,
373,TBREGULIER,Tariefberekening Regulier,20130320,29991231,0.0,
2062,TER09,"1,10 per uur",20131104,29991231,0.0,
2062,PR03,"Dagkaart 17,50",20131105,29991231,0.0,
794,NULL,NULL,20120328,29991231,0.0,
301,GRATIS,gratis parkeren,20180208,29991231,0.0,Gratis
2449,GAR12,"Dagkaart 10,00",20131107,29991231,0.0,
2449,GAR21,"Eerste 2 uur gratis, daarna 1,50 per uur",20131107,29991231,0.0,
363,363_PR03,Dagkaart 30,20150130,29991231,0.0,
34,34_DAG01,Maximaal dagtarief off-street Almere Buiten,20140101,29991231,0.0,
546,GAR02,"Dagkaart 12,00",20131008,29991231,0.0,
2459,GAR39,"3,00 per 30 min",20150101,29991231,0.0,
2459,GAR37,"2,00 per 30 min",20150101,29991231,0.0,
2459,GAR03,"1,00 per 15min",20131111,29991231,0.0,
713,TAR01,"0,10 per 4min",20131021,29991231,0.0,
713,DAG02,"3,50 per 24u",20191101,29991231,0.0,
713,TAR02,"0,20 per 10min",20131021,29991231,0.0,
363,TC2_D0921,Dagkaart 0921 tarief2,20050101,29991231,0.0,
733,CPL01,"Carpool, gratis parkeren",20150805,20200606,0.0,
425,CPL01,"Carpool, gratis parkeren",20150812,20200606,0.0,
479,EBBEHOUT,Zaanstad tariefgroep laag (tot 23:00u),20170101,29991231,0.0,
74,TARSTATION,Stationsgebied,20130308,29991231,0.0,
2449,GAR10,"Dagkaart 8,80",20131107,29991231,0.0,
479,ZNDDAG1,Zaanstad tariefgroep dagkaart,20180717,29991231,0.0,
2460,TER02,"Dagkaart 20,00",20131112,29991231,0.0,
361,REG17,Harddraverslaan,20201118,29991231,0.0,
14,PRTAR01,P+R tarief 1 (1.50 euro/uur),20130917,29991231,0.0,
361,"REG05,DAG",Max tarief 4 uur,20201125,20201126,0.0,
34,34_TAR02,Basistarief off-street Almere Stad,20140101,29991231,0.0,
826,DAG03,Basis vergunningen,20210101,29991231,0.0,Basis vergunningen
826,DAG02,Dagtarief hoog,20210101,29991231,0.0,Hoog tarief voor een hele dag parkeren (9 of 12 uur)
