Ministerie;Handelsnaam;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;Overvoorde & Van Tilborg adv. & dienstv. B.V.;;1;;;;1
BZK;Oving Architekten;;4;;;;4
BZK;P. Smit B.V.;;3;;;;3
BZK;P.C. van der Heijde Management B.V.;;1;;;;1
BZK;P.H.H. de Vet B.V.;;1;;;2;2
BZK;P/flex;;1;;;;1
BZK;P+ Industry B.V.;;;;;1;1
BZK;Painting Bouw B.V.;;2;;;;2
BZK;Pal. Het Loo;;4;;;;4
BZK;Pals Advies B.V.;;1;;;1;1
BZK;Panta Real Estate B.V.;;;;;7;7
BZK;Pantem B.V.;;1;;;;1
BZK;Parkstad Inspecties;;5;;;;5
BZK;Patina Valbeveiliging B.V.;;6;;;;6
BZK;Patisan Vastgoed B.V.;;;;;2;2
BZK;PBLQ B.V.;;;;;2;2
BZK;PCF Holland B.V.;;2;;;;2
BZK;Pels Rijcken & Droogleever Fortuijn N.V.;;9;;;2;9
BZK;Pennings Bouwmaatschappij B.V.;;;;;1;1
BZK;Pensioenfonds Metaal en Techniek;;;;;8;8
BZK;Perinco Real Estate II B.V.;;;;;3;3
BZK;Peter Stierman & Zoon Plafond Systemen B.V.;;2;;;;2
BZK;Peutz B.V.;;5;;;2;5
BZK;PHB Facility;;8;;;7;8
BZK;Pi2 B.V.;;11;;;8;11
BZK;PingProperties Corporate Office Fund IV C.V.;;3;;;8;8
BZK;Plant E B.V.;;1;;;;1
BZK;Platina Argenta Events & Business Company;;;;;6;6
BZK;Plein 9 A B.V.;;1;;;;1
BZK;Ploegmakers Cultuurtechniek B.V.;;1;;;;1
BZK;Polomnis B.V.;;2;;;;2
BZK;Polygon Nederland B.V.;;2;;;;2
BZK;Polypla B.V.;;2;;;;2
BZK;Poort van Den Haag B.V.;;7;;;8;8
BZK;PoortCentraal B.V.;;8;;;;8
BZK;Portakabin B.V.;;;;;2;2
BZK;Posad B.V.;;3;;;;3
BZK;Possehl Aannemingsmaatschappij B.V.;;5;;;;5
BZK;Powerhouse Company International B.V.;;1;;;;1
BZK;Powertec Diesel Services B.V.;;1;;;;1
BZK;Pranger-Rosier Installaties B.V.;;7;;;;7
BZK;Praxair B.V.;;1;;;;1
BZK;Pricewaterhousecoopers Advisory N.V.;;5;;;;5
BZK;Primagaz Nederland B.V.;;;1;;;1
BZK;Prime Advice B.V.;;2;;;;2
BZK;Prins Bouw B.V.;;;;;4;4
BZK;ProGoDo;;2;;;;2
BZK;Project PVS B.V.;;;;;9;9
BZK;Promad;;;;;2;2
BZK;Promosana B.V.;;;;;4;4
BZK;Propertize B.V.;;;;;7;7
BZK;Propertunity NL N.V.;;;;;6;6
BZK;Propertynl B.V.;;1;;;;1
BZK;Provada B.V.;;2;;;;2
BZK;Provian Bouwadvies & Projectbegeleiding;;2;;;;2
BZK;ProXYZ Consultancy B.V.;;2;;;;2
BZK;Puur Utrecht;;1;;;;1
BZK;PVM Eindhoven B.V.;;3;;;;3
BZK;QC Light Factory B.V.;;3;;;;3
BZK;QP Amsterdam Property I B.V.;;;;;1;1
BZK;Q-Park Beheer B.V.;;2;;;4;5
BZK;Quadraat Infraprojecten B.V.;;2;;;;2
BZK;Quadrance B.V.;;3;;;;3
BZK;Quatro Systems B.V.;;5;;;;5
BZK;Quist Wintermans Architekten B.V.;;5;;;;5
BZK;R2B Inspecties B.V.;;2;;;1;2
BZK;Raadg. Ingenieursbur. Wiertsema & Partn. B.V.;;;;;2;2
BZK;Raadg. Techn. Bur. Huisman en v. Muijen B.V.;;2;;;;2
BZK;Raadgevend Ingenieursbureau Beekink B.V.;;2;;;;2
BZK;Raadgevend Ingenieursbureau Dijkoraad B.V.;;7;;;;7
BZK;Raak Engineering B.V.;;1;;;;1
BZK;RAAP Archeolog. Adviesbureau Oost Nederland;;;;;4;4
BZK;Rack Inspecs;;;;;1;1
BZK;Rademaker Vastgoed B.V.;;;;;7;7
BZK;RAI Amsterdam B.V.;;1;;;;1
BZK;Railtechniek Van Herwijnen B.V.;;1;;;;1
BZK;RaNo+ Advies en projectmanagement;;2;;;;2
BZK;Rapenburg Plaza B.V.;;1;;;;1
BZK;Rappange & Partners Architecten B.V.;;3;;;;3
BZK;Rasenberg Bouwbedrijf B.V.;;1;;;;1
BZK;Rasp-Stuc Adviseur;;1;;;;1
BZK;RD Bouw M2 B.V.;;5;;;;5
BZK;Realher Groep;;4;;;;4
BZK;Reaseuro;;2;;;;2
BZK;Reclamestudio Guthschmidt B.V.;;;;1;1;1
BZK;Record Automatische Deuren B.V.;;2;;;;2
BZK;Redefine International Den Haag B.V.;;;;;7;7
BZK;Regel Partners B.V.;;2;;;;2
BZK;Regelink Ecologie B.V.;;1;;;1;1
BZK;Reisswolf Scheemda B.V.;1;;;;;1
BZK;REKO Service;;;;;3;3
BZK;Renpart Vastgoed Holding N.V.;;;;;5;5
BZK;Rensen Regeltechniek B.V.;;5;;;3;5
BZK;Rent-a-Plant Almelo B.V.;;1;;;;1
BZK;Rentokil pest control;;2;;;;2
BZK;Restauratie Atelier Oude Delft;;2;;;;2
BZK;Reym Amsterdam;;2;;;;2
BZK;RH Marine Netherlands B.V.;;1;;;;1
BZK;Rhine Group B.V.;;2;;;;2
BZK;Richard Schraven Bouworganisatie;;1;;;;1
BZK;Riekelt Slot Holding B.V.;;;;;2;2
BZK;Rietdekkersbedrijf Konink;;2;;;;2
BZK;Rijkaart;;3;;;;3
BZK;Rijsbergen Beveiliging;;2;;;;2
BZK;Riool.nl;;1;;;;1
BZK;Rioolwacht B.V.;;;;;1;1
BZK;Risc²on B.V.;;1;;;;1
BZK;Riweltie B.V.;;3;;;;3
BZK;RN Project B.V.;;2;;;;2
BZK;Robert Bosch B.V.;;9;;;4;9
BZK;Roc Beheer 3 B.V.;;;;;1;1
BZK;Roc Vastgoed I C.V.;;;;;3;3
BZK;Roel Timmerman B.V.;;;;;1;1
BZK;Roelofs Wegenbouw B.V.;;4;;;;4
BZK;Rooijakkers Installatietechnieken B.V.;;;;;2;2
BZK;Root B.V.;;4;;;;4
BZK;Roozeboom & Van den Bos Instrument B.V.;;2;;;;2
BZK;Rosmalen Dakbedekkingen B.V.;;4;;;;4
BZK;Rotterdam Airport B.V.;;;;;3;3
BZK;Royal Invest Europe B.V.;;;;;1;1
BZK;RpG Vastgoed B.V.;;;;;4;4
BZK;RPS advies- en ingenieursbureau;;3;;;3;4
BZK;RPS Analyse B.V.;;1;;;2;2
BZK;Ruissen Installatie- en Koeltechniek B.V.;;2;;;;2
BZK;Ruth Jongsma;;2;;;;2
BZK;S.B.R. Vloeren en Interieur B.V.;;1;;;;1
BZK;Saan Horizontaal & Verticaal Transport B.V.;;1;;;;1
BZK;Safety Control Real Estate B.V.;;;;;2;2
BZK;Safire B.V.;;;;;9;9
BZK;Sajoscha;;1;;;;1
BZK;Salland Parket B.V.;;4;;;;4
BZK;Salverda Bouw B.V.;;7;;;;7
BZK;San Sebastian;;;;;5;5
BZK;Sander Grip;;1;;;;1
BZK;Sanitas Milieukundig Adviesbureau B.V.;;2;;;;2
BZK;Saricon B.V.;;;;;1;1
BZK;Saskia Voest Architectuurhistoricus;;3;;;;3
BZK;Saval B.V.;;4;;;;4
BZK;Schaufeli Vastgoed B.V.;;;;;4;4
BZK;Schekman Elektrotechniek B.V.;;6;;;;6
BZK;Scheldebouw B.V.;;4;;;;4
BZK;Schermer Installatietechniek;;2;;;;2
BZK;Schildersbedrijf F. van Triest B.V.;;4;;;;4
BZK;Schildersbedrijf Hoogstraten Haarzuilens B.V.;;7;;;;7
BZK;Schildersbedrijf Sikkens B.V.;;5;;;;5
BZK;Schildersbedrijf Wolters B.V.;;7;;;;7
BZK;Schindler Liften B.V.;;5;;;;5
BZK;Schiphol Real Estate B.V.;;7;;;8;9
BZK;Schmidt Watertechniek B.V.;;2;;;;2
BZK;Schoonmaakbedrijf Argo B.V.;;1;;;;1
BZK;Schoonmaakbedrijf Jeurcrama B.V.;;2;;;;2
BZK;Schoonmaakbedrijf Vlietstra B.V.;;1;;;;1
BZK;Schouten & De Jong Projectontwikkeling B.V.;;;;;3;3
BZK;Schuiteman Elspeet;;5;;;;5
BZK;SDR Electrotechniek;;4;;;;4
BZK;Search Milieu;;3;;;2;4
BZK;SEB.;;;;;8;8
BZK;Security Monitoring Centre;;1;;;;1
BZK;Service Support B.V.;;1;;;;1
BZK;Services United B.V.;;5;;;;5
BZK;SGS Intron B.V.;;2;;;;2
BZK;SH Producties;;1;;;;1
BZK;Siemens Nederland N.V.;;7;;;5;7
BZK;Siers Leiding-Montage;;2;;;;2
BZK;SIGHT Landscaping B.V.;;7;;;2;7
BZK;Siris B.V.;;2;;;;2
BZK;Sita Recycling Services;;2;;;;2
BZK;SITE Urban Development B.V.;;3;;;;3
BZK;Slangen Staal B.V.;;1;;;;1
BZK;Sloop- & Isolatiebedrijf De Dijk B.V.;;3;;;;3
BZK;Sloopbedrijf J.H. Oosterbeek B.V.;;;;;3;3
BZK;Smeba Brandbeveiliging B.V.;;3;;;;3
BZK;Smezo Handelsonderneming B.V.;;1;;;;1
BZK;Smits Van Burgst Beheer en Onderhoud B.V.;;6;;;;6
BZK;Smits Van Burgst Beveiliging B.V.;;7;;;;7
BZK;Smits van Burgst Groep B.V.;;7;;;;7
BZK;Smits van Burgst Raadgevend Ingenieursbureau;;2;;;;2
BZK;SmitsRinsma;;2;;;;2
BZK;Snelvertaler B.V.;;1;;;;1
BZK;Sodexo B.V.;;1;;;;1
BZK;Solar Nederland B.V.;;1;;;1;1
BZK;Solidé Projectadvies B.V.;;2;;;;2
BZK;Soloan B.V.;;1;;;;1
BZK;SP 20 B.V.;;;;;6;6
BZK;Space Encounters B.V.;;3;;;;3
BZK;Spaces Rode Olifant B.V.;;1;;;;1
BZK;Spark B.V.;;1;;;;1
BZK;SPIE TB Delft B.V.;;1;;;;1
BZK;SRLEV N.V.;;;;;4;4
BZK;St.stg. Ver. v. Zoogdierk. en Zoogdierbesch.;;1;;;1;2
BZK;Stadgenoot Buurtentree;;;;;1;1
BZK;Standard Fasel B.V.;;1;;;;1
BZK;Stanley Security Nederland B.V.;;1;;;4;4
BZK;Staples Nederland B.V.;;;;;1;1
BZK;Stationslocaties O.G. C.V.;;;;;2;2
BZK;Stavast Bewaar B.V.;;;;;6;6
BZK;Stedin;;6;4;;1;6
BZK;Stedin Infradiensten B.V.;;;1;;;1
BZK;Stedin Meetbedrijf B.V.;;1;2;;1;2
BZK;Steegman Elektrotechniek B.V.;;6;;;3;6
BZK;Steinbuch Consultancy;;2;;;;2
BZK;Stena Realty B.V.;;;;;5;5
BZK;Stevens Van Dijck Bouwmanag. en Adv. B.V.;;6;;;;6
BZK;Stg. Bedr.takpens.fnds voor de Bouwnijverheid;;;;;8;8
BZK;Stg. Beveiliging Industrieterrein Moerdijk;;;;;1;1
BZK;Stg. Burgerweeshs - Jongens Weeshuis (BWRCJW);;;;;7;7
BZK;Sticht. Administratiekantoor Orange Portfolio;;;;;6;6
BZK;Sticht. Bedrijfspens.fds. voor de Landbouw;;;;;5;5
BZK;Sticht. INT. ARCHITECTUUR BIENNALE ROTTERDAM;;1;;;;1
BZK;Sticht. Nederl. Inst. voor Beeld en Geluid;;1;;;;1
BZK;Sticht. ROI v/h het Rijks Opleidingsinstituut;;;;;3;3
BZK;Stichting Architectuur Lokaal;;2;;;;2
BZK;Stichting Bewaarder Hanzevast Fonds 27 C.V.;;;;;4;4
BZK;Stichting Bureau Documentatie Bouwwezen;;1;;;;1
BZK;Stichting Collectief Beheer Winkelcentra;;2;;;;2
BZK;Stichting Edese Schaapskudde;;3;;;;3
BZK;Stichting Fonds Collectieve Kennis-CT;;1;;;2;2
BZK;Stichting Groennetwerk;;1;;;;1
BZK;Stichting Het Nieuwe Instituut;;1;;;;1
BZK;Stichting Het Utrechts Landschap;;;;;1;1
BZK;Stichting Monument 'De Witte';;;;;5;5
BZK;Stichting Raad van Arbitrage voor de Bouw;;1;;;;1
BZK;Stichting Restauratie Atelier Limburg (SRAL);;4;;;;4
BZK;Stichting Salvage;;1;;;;1
BZK;Stichting Spoorwegpensioenfonds;;;;;4;4
BZK;Stichting Support AOT Noord;;;1;;;1
BZK;Stichting Waternet;;2;;;1;2
BZK;Stoof Verhuizingen;;1;;;;1
BZK;Stork Technical Services Group B.V.;;1;;;;1
BZK;Strukton Systems B.V.;;7;;;;7
BZK;Strukton Worksphere B.V.;1;10;;;;10
BZK;STU Project - Naritaweg Amsterdam B.V.;;;;;2;2
BZK;Studio Marco Vermeulen B.V.;;1;;;;1
BZK;Studio Seven Architecten;;2;;;;2
BZK;Stulz Groep B.V.;;2;;;;2
BZK;Suez Water;;3;;;;3
BZK;Sulzer Pumps Wastewater Netherlands B.V.;;2;;;;2
BZK;Sun Solutions B.V.;;2;;;;2
BZK;Sunchar Beheer B.V.;;1;;;;1
BZK;SUPAIR Intermediairs;;3;;;;3
BZK;SW B.V.;;4;;;;4
BZK;Sweco Holdco B.V.;;1;;;2;2
BZK;Sweco Nederland B.V.;;7;;;;7
BZK;Swisslog B.V.;;4;;;;4
BZK;Synto Installatiebedrijf Goes B.V.;;4;;;;4
BZK;Syntrus Achmea Vastgoed;;;;;7;7
BZK;T & G Terrein- en Groenvoorziening B.V.;;3;;;;3
BZK;'t Schoutenhuis B.V.;;;;;2;2
BZK;T. Oomen Installatietechniek;;;;;1;1
BZK;T.F.I. 4000 B.V.;;2;;;;2
BZK;T.H. Klimaatbeheersing B.V.;;1;;;;1
BZK;Tab B.V.;;4;;;;4
BZK;Tango Properties Management B.V.;;;;;6;6
BZK;Tappan Communicatie B.V.;;2;;;;2
BZK;Tasman Properties C.V.;;;;;7;7
BZK;Tauw B.V.;;4;;;2;4
BZK;Taylor Elektrotechniek Den Helder B.V.;;;;;2;2
BZK;TCN SIG Telehousing Exploitatie B.V.;;;;;7;7
BZK;Team 4 Architecten B.V.;;4;;;;4
BZK;Tebodin Netherlands B.V.;;;;;2;2
BZK;Technical Inspection Services B.V.;;1;;;;1
BZK;Technikeur Inspectie B.V.;;4;;;;4
BZK;Technion Zuid B.V.;;3;;;;3
BZK;Technisch Beheer Nederland B.V.;;1;;;;1
BZK;Technisch Bureau Swart B.V.;;3;;;;3
BZK;Technisch Buro J. Zoet;;2;;;;2
BZK;Technisch Commercieel Adviesburo Vogels B.V.;;1;;;;1
BZK;Technisch Handelsbureau 'Rensa' B.V.;;1;;;;1
BZK;Technische Unie B.V.;;1;;;;1
BZK;Techno Security Systems TSS;;1;;;;1
BZK;Technoconsult B.V.;;1;;;;1
BZK;Teeuwissen Rioolreiniging Huizen B.V.;;5;;;;5
BZK;Tekst & Beeld;;2;;;;2
BZK;Tele2 Nederland B.V.;;2;;;;2
BZK;Telesignal Europe B.V.;;1;;;;1
BZK;Terra Milieu B.V.;;;;;1;1
BZK;TES Install.techn. Service & Onderhoud B.V.;;5;;;4;5
BZK;TES Installatietechniek Tilburg B.V.;;7;;;;7
BZK;Teun de Haan Beheer B.V.;;;;;1;1
BZK;Th. Draisma Holding B.V.;;1;;;4;4
BZK;Thermica B.V.;;1;;;;1
BZK;Thermofrost B.V.;;4;;;;4
BZK;THT Elektrotechniek B.V.;;5;;;;5
BZK;Thyssenkrupp Encasa N.V.;;1;;;;1
BZK;thyssenkrupp Liften Branch Noord;;6;;;;6
BZK;Thyzo B.V.;;1;;;;1
BZK;TIBN Technisch Beheer & Onderhoud B.V.;;7;;;;7
BZK;Tijdhof Consulting;;1;;;;1
BZK;Tijssens Electrotechniek B.V.;;6;;;;6
BZK;TNO B.V.;;;;;2;2
BZK;ToekomstService;;4;;;;4
BZK;Toetsadvies;;2;;;;2
BZK;Top Movers Nederland B.V.;;;;6;;6
BZK;Top Totaalonderhoud B.V.;;2;;;;2
BZK;Topbloemen Nederland B.V.;;2;;;;2
BZK;Tornak Groep B.V.;;2;;;;2
BZK;Total Identity;;1;;;;1
BZK;TotalKlima B.V.;;1;;;;1
BZK;Touax B.V.;;;;;4;4
BZK;TPAHG Architecten BNA;;3;;;;3
BZK;Tramétex Transporttechniek B.V.;;2;;;;2
BZK;Transiënt B.V.;;1;;;;1
BZK;Trigion Alarmcentrale B.V.;;1;;;;1
BZK;Trigion Beveiliging B.V.;;2;;;;2
BZK;Trimension B.V.;;1;;;;1
BZK;Trompenburg B.V.;;;;;1;1
BZK;Troostwijk Real Estate B.V.;;3;;;;3
BZK;Tuesday Multimedia;;1;;;;1
BZK;TUV Nederland QA B.V.;;;;;1;1
BZK;Two-O-Four B.V.;;4;;;;4
BZK;Twynstra Gudde (incl. Adviestalent, The Bridge Business Innovators);;3;;;;3
BZK;Tyco Fire and Security Nederland B.V.;;7;;;5;7
BZK;Uitgeverij Blauwdruk B.V.;;2;;;;2
BZK;ULC Technisch Beheer B.V.;;2;;;;2
BZK;Umami Restaurant Den Haag B.V.;;1;;;;1
BZK;Uncrowned King;;1;;;;1
BZK;Unibail-Rodamco SE;;;;;1;1
BZK;Unica Installatietechniek;;9;;;;9
BZK;Unica Installatietechniek B.V.;;1;;;;1
BZK;United Fish Auctions N.V.;;;;;2;2
BZK;Uticon Engineering Consultancy B.V.;;2;;;;2
BZK;UTS Abbink Den Haag;;;;4;;4
BZK;UTS Hersevoort Zwolle B.V.;;;;;3;3
BZK;UTS van der Geest Verhuizingen B.V.;;2;;;;2
BZK;Vabeog Amersfoort B.V.;;;;;4;4
BZK;Van Asbeck Arch. en Restauratieadviseurs B.V.;;5;;;;5
BZK;Van Benthem's Aannemingsbedrijf B.V.;;1;;;;1
BZK;Van Boldrik Vendor Lease B.V.;;;;;5;5
BZK;Van Dam Technisch Beheer B.V.;;3;;;;3
BZK;van de Wijdeven;;3;;;;3
BZK;Van den Berg Bros Vastgoed B.V.;;1;;;;1
BZK;Van den Berg Installateurs;;1;;;;1
BZK;Van den Bijtel Ecologisch Onderzoek;;;;;1;1
BZK;Van den Brul Restauratie;;1;;;;1
BZK;Van den Heuvel Watertechnologie B.V.;;1;;;;1
BZK;Van den Oever Zaaijer & Partners Architecten;;2;;;;2
BZK;Van der Bel Sloopwerken B.V.;;2;;;;2
BZK;Van der Burg Kozijnen;;4;;;;4
BZK;Van der Goes en Groot B.V.;;;;;2;2
BZK;Van der Heijden Milieu- en Install.techn.;;7;;;2;7
BZK;Van der Hoeven Jacht- en Scheepswerf;;2;;;;2
BZK;Van der Kroft Party Rental Services B.V.;;1;;;;1
BZK;Van der Plas B.V.;;4;;;;4
BZK;Van der Tol Hoven. en Terr.inricht. B.V.;;1;;;;1
BZK;Van der Velden Rioleringsbeheer Buren B.V.;;4;;;;4
BZK;Van der Velden Rioleringsbeheer Utrecht B.V.;;1;;;;1
BZK;Van der Vlis Bouwconsult B.V.;;3;;;;3
BZK;Van der Vorm Vastgoed;;2;;;6;6
BZK;Van Dijk Zakelijk B.V.;;;;;1;1
BZK;Van Donkersgoed B.V.;;2;;;;2
BZK;Van Doorn Dakspecialist;;3;;;;3
BZK;Van Doorne N.V.;;2;;;;2
BZK;Van Dorp installaties B.V.;;7;;;;7
BZK;Van Dorp Zwembaden;;6;;;;6
BZK;Van Drunen B.V.;;2;;;;2
BZK;Van Ede Schilderwerken;;3;;;;3
BZK;Van Enckevort Groothandel B.V.;;1;;;;1
BZK;Van Esch Groenvoorzieningen B.V.;;4;;;;4
BZK;Van Galen Installatietechniek;;4;;;;4
BZK;Van Galen Service & Onderhoud Utrecht B.V.;;5;;;;5
BZK;Van Gansewinkel Nederland B.V.;1;;;;;1
BZK;Van Gelder Verkeerstechniek B.V.;;5;;;2;6
BZK;Van Ginkel West Nederland B.V.;;3;;;;3
BZK;Van Gogh Museum;;2;;;;2
BZK;Van Hoogevest Architecten B.V.;;4;;;;4
BZK;Van Kralingen B.V.;;4;;;4;4
BZK;van Leeuwen Keukens B.V.;;1;;;;1
BZK;Van Mensvoort Veghel B.V.;;;;;3;3
BZK;Van Randwijk Paperflow Solutions B.V.;;1;;;;1
BZK;Van Son Architecten B.V.;;1;;;;1
BZK;Van Stipdonk Landschapsinrichting B.V.;;5;;;2;5
BZK;Van Vlier Media B.V.;;2;;;;2
BZK;Van Wijk Onroerend Goed B.V.;;;;;3;3
BZK;Van Wijnen Arnhem B.V.;;1;;;;1
BZK;Van Wijnen Stolwijk B.V.;;5;;;;5
BZK;Vandervelde Protection B.V.;;1;;;;1
BZK;Vasloc Beheer B.V.;;;;;7;7
BZK;Vastg. Rietveld (Hilversum-Stationspl.) B.V.;;;;;7;7
BZK;Vastgoed C.V. APF VII;;;;;4;4
BZK;Vastgoed Fundament Fonds N.V.;;;;;3;3
BZK;Vastgoed Rietveld (Den Haag-Neuhuyskade) B.V.;;;;;6;6
BZK;Vastgoed Rietveld B.V.;;1;;;8;8
BZK;Vastgoed Utrechtseweg 290 Arnhem B.V.;;;;;2;2
BZK;Vastgoedmaatschap Zuidflank/Noordwal;;;;;6;6
BZK;VB&T Vastgoedmanagement B.V.;;4;;;7;7
BZK;Vebes Adviseurs B.V.;;;;;2;2
BZK;Vellinga Vastgoed Beheer B.V.;;;;;4;4
BZK;Venema Restauratie;;3;;;;3
BZK;Veolia Gebouwenbeheer B.V.;;7;;;;7
BZK;Ver. van Eig. Bezuidenhoutseweg 20 & Boslaan;;;;;2;2
BZK;Vereniging Deltametropool;;1;;;;1
BZK;Verheggen Elektrotechniek B.V.;;;;;1;1
BZK;Verheij Groenvoorzieningen B.V.;;7;;;;7
BZK;Verhoeven Electrotechniek B.V.;;;;;1;1
BZK;Verhoeven Milieutechniek B.V.;;;;;1;1
BZK;Verhuurbedrijf Paul B.V.;;1;;;;1
BZK;Verloo B.V.;;2;;;;2
BZK;Vermeulen Groep;;1;;;;1
BZK;Vermeulen Leiderdorp B.V.;;6;;;;6
BZK;Verschoor Bouwservice B.V.;;4;;;5;5
BZK;Verwol Projektafbouw B.V.;;5;;;;5
BZK;Vestas Benelux B.V.;;4;;;;4
BZK;VGZ Vastgoed B.V.;;;;;4;4
BZK;Vhiva B.V.;;1;;;;1
BZK;Via Aperta Verhardingsadviseurs B.V.;;1;;;;1
BZK;Vialis B.V.;;1;;;;1
BZK;Vigier Infra Projecten B.V.;;1;;;;1
BZK;Villa Augustus B.V.;;1;;;;1
BZK;Vinçotte Nederland B.V.;;3;;;;3
BZK;Vink Electrotechnisch Installatiebureau B.V.;;3;;;2;3
BZK;Vios Bouw en Onderhoud Amsterdam B.V.;;7;;;2;7
BZK;Vis Restauratie Architecten;;3;;;;3
BZK;Vision Tronics;;1;;;;1
BZK;Visser & Smit Bouw;;1;;;;1
BZK;Vitens N.V.;;;1;;;1
BZK;Vitrov Bouw en Vastgoed B.V.;;4;;;;4
BZK;Vitruvius Consultancy B.V.;;2;;;;2
BZK;Vlaming Decorateur-Restaurateur;;3;;;;3
BZK;Vodafone;;5;;;;5
BZK;VolkerWessels Integraal B.V.;;6;;;;6
BZK;Vollebregt Installatie B.V.;;2;;;;2
BZK;Voorberg Bouwkunde B.V.;;5;;;;5
BZK;Vos & Creman;;1;;;;1
BZK;Voskuil Tenten Service;;1;;;;1
BZK;Vriend B.V.;;4;;;;4
BZK;VvE 154 woningen Boslaan 85 t/m 393 Den Haag;;;;;2;2
BZK;VvE parkeergar. Bezuidenhoutseweg en Boslaan;;;;;3;3
BZK;VVE Rinze Koopmanstraat 2 t/m 42 te Rotterdam;;;;;7;7
BZK;VVE Verzamelgebouw 't Schip;;3;;;;3
BZK;W. Goudkuil Beheer B.V.;;;;;5;5
BZK;W. Groothuis B.V.;;;;;2;2
BZK;W.F. van Galen Beheer B.V.;;2;;;;2
BZK;WA Fokker;;1;;;;1
BZK;WAM & van Duren Bouw B.V.;;8;;;;8
BZK;Wareco Amsterdam B.V.;;2;;;;2
BZK;WAREMA Nederland B.V.;;1;;;;1
BZK;Warners Huis & Tuin B.V.;;3;;;;3
BZK;Wassink Installatie;;1;;;;1
BZK;Water & Wegenbouw B.V.;;5;;;;5
BZK;Waterkracht B.V.;;2;;;1;2
BZK;Waterval Electro B.V.;;2;;;1;3
BZK;Wavin Nederland;;1;;;;1
BZK;WCS Teleadvies B.V.;;2;;;;2
BZK;Webbers Bouwmanagement B.V.;;2;;;;2
BZK;Wegenbouw Veldhoven B.V.;;1;;;;1
BZK;Weijers Techniek B.V.;;5;;;;5
BZK;Wellzijn Rekreatiebouw;;2;;;;2
BZK;Werkplaats erfgoed;;2;;;;2
BZK;WEWO EUROPE B.V.;;;;1;;1
BZK;WHR Installatie-adviseurs Breda B.V.;;;;;1;1
BZK;Wilhelminaplein (Rotterdam) B.V.;;;;;7;7
BZK;Willems technisch adviesbureau;;3;;;;3
BZK;Wilms Den Helder B.V.;;5;;;2;5
BZK;WINCKERS BouwConsult B.V.;;1;;;;1
BZK;WING Process Consultancy B.V.;;1;;;;1
BZK;Witteveen+Bos;;5;;;3;5
BZK;WKO Assist;;2;;;;2
BZK;Wolter & Dros Groningen;;4;;;;4
BZK;Wolter & Dros Safety Partners;;6;;;;6
BZK;Wolter & Dros Terneuzen;;5;;;2;5
BZK;Wouter Vanstiphout Architectural Historian;;1;;;;1
BZK;WPC Jacob 18-16 B.V.;;;;;7;7
BZK;WTRD Technoservice;;6;;;;6
BZK;Xam-Xam B.V.;;;;;4;4
BZK;Xerox (Nederland) B.V.;;1;;;;1
BZK;YNNO B.V.;;5;;;;5
BZK;Zandexpl. Mij. De Vries en Van de Wiel B.V.;;3;;;3;4
BZK;Zantingh Energy Services B.V.;;1;;;;1
BZK;Zeehaven IJmuiden N.V.;;;;;2;2
BZK;Zegwaard Rioolbeheer B.V.;;1;;;;1
BZK;Zenber interieur - architectuur B.V.;;2;;;;2
BZK;Ziggo B.V.;;1;;;;1
BZK;ZIUT B.V.;;7;;;2;7
BZK;Znd Dakbedekking B.V.;;3;;;;3
BZK;Zonneveld ingenieurs B.V.;;5;;;;5
BZK;'Zoppi' Koperbewerking;;2;;;;2
BZK;Zuiderpoort Café B.V.;;;;;2;2
BZK;Zurich Leven;;;;;8;8
BZK;ZVS Eemnes B.V.;;4;;;;4
BZK;Zwart Techniek B.V.;;1;;;1;1
DEF;AAB Beveiligingen B.V.;2;;;;;2
DEF;ABC Nova Republiq B.V.;;;;;2;2
DEF;Achterberg Schilders B.V.;;1;;;;1
DEF;AGVE;3;;;;;3
DEF;AKB.nl;1;;;;;1
DEF;Albyco Nederland B.V.;1;;;;;1
DEF;Al-Ko Kober B.V.;;;1;;;1
DEF;AllweCare medical B.V.;1;;;;;1
DEF;Amarant Groep;4;;;;;4
DEF;Anoniem 1037;1;;;;;1
DEF;Anoniem 1096;1;;;;;1
DEF;Anoniem 1106;;;1;;;1
DEF;Anoniem 1188;1;;;;;1
DEF;Anoniem 119;;;1;;;1
DEF;Anoniem 1193;1;;;;;1
DEF;Anoniem 121;1;;;;;1
DEF;Anoniem 1233;1;;;;;1
DEF;Anoniem 1239;1;;;;;1
DEF;Anoniem 1277;1;;;;;1
DEF;Anoniem 1299;1;;;;;1
DEF;Anoniem 132;1;;;;;1
DEF;Anoniem 1365;1;;;;;1
DEF;Anoniem 1442;;1;;;;1
DEF;Anoniem 1463;;1;;;;1
DEF;Anoniem 191;1;;;;;1
DEF;Anoniem 204;1;;;;;1
DEF;Anoniem 210;1;;;;;1
DEF;Anoniem 290;1;;;;;1
DEF;Anoniem 320;1;;;;;1
DEF;Anoniem 330;1;;;;;1
DEF;Anoniem 59;1;;;;;1
DEF;Anoniem 593;1;;;;;1
DEF;Anoniem 607;1;;;;;1
DEF;Anoniem 710;;1;;;;1
DEF;Anoniem 744;1;;;;;1
DEF;Anoniem 855;;3;;;;3
