OBJECTID,OBJECT_TYPE,OBJECT_NAAM,BEHEERDER,TOELICHTING,Shape__Length
426,WISSEL_KR_BEEN,869B,ProRail,,4.49979288412256
427,WISSEL_KR_BEEN,131A,ProRail,,38.9200851904274
428,WISSEL_KR_BEEN,131A,ProRail,,37.0471727603114
429,WISSEL_KR_BEEN,131A,ProRail,,3.9002185836181
430,WISSEL_KR_BEEN,861,ProRail,,27.208179137899
431,WISSEL_KR_BEEN,861,ProRail,,31.1851518058306
432,WISSEL_KR_BEEN,861,ProRail,,1.67805393238716
433,WISSEL_KR_BEEN,869A,ProRail,,34.0886360103942
434,WISSEL_KR_BEEN,869A,ProRail,,4.49970943506356
435,WISSEL_KR_BEEN,869A,ProRail,,34.0657065830139
436,WISSEL_KR_BEEN,135,ProRail,,34.0648108170294
437,WISSEL_KR_BEEN,135,ProRail,,34.087529729029
438,WISSEL_KR_BEEN,135,ProRail,,4.50054807773453
439,WISSEL_KR_BEEN,185B,ProRail,,38.9210069690058
440,WISSEL_KR_BEEN,185B,ProRail,,35.5659139195575
441,WISSEL_KR_BEEN,185B,ProRail,,3.8998991012589
442,WISSEL_KR_BEEN,249,ProRail,,28.0218321719681
443,WISSEL_KR_BEEN,249,ProRail,,3.89990871688043
444,WISSEL_KR_BEEN,249,ProRail,,36.4699157251563
445,WISSEL_KR_BEEN,109A,ProRail,,38.8846761205491
446,WISSEL_KR_BEEN,109A,ProRail,,3.89986730543489
447,WISSEL_KR_BEEN,109A,ProRail,,34.5200022173181
448,WISSEL_KR_BEEN,183B,ProRail,,35.6219530517826
449,WISSEL_KR_BEEN,183B,ProRail,,2.94909698043316
450,WISSEL_KR_BEEN,183B,ProRail,,38.8845734450052
451,WISSEL_KR_BEEN,139A,ProRail,,3.43791390235416
452,WISSEL_KR_BEEN,139A,ProRail,,38.8844592350209
453,WISSEL_KR_BEEN,139A,ProRail,,38.4250009578675
454,WISSEL_KR_BEEN,223,ProRail,,36.4922805078329
455,WISSEL_KR_BEEN,223,ProRail,,2.78835758108604
456,WISSEL_KR_BEEN,223,ProRail,,36.4703576754144
457,WISSEL_KR_BEEN,867,ProRail,,34.0649104651693
458,WISSEL_KR_BEEN,867,ProRail,,34.0879388349973
459,WISSEL_KR_BEEN,867,ProRail,,1.60565158113459
460,WISSEL_KR_BEEN,855,ProRail,,36.4694897414263
461,WISSEL_KR_BEEN,855,ProRail,,36.49089623501
462,WISSEL_KR_BEEN,855,ProRail,,3.90085490629939
463,WISSEL_KR_BEEN,193B,ProRail,,3.89987820322635
464,WISSEL_KR_BEEN,193B,ProRail,,38.8840263990241
465,WISSEL_KR_BEEN,193B,ProRail,,33.3447803189315
466,WISSEL_KR_BEEN,183A,ProRail,,35.6211757527768
467,WISSEL_KR_BEEN,183A,ProRail,,3.90019743090013
468,WISSEL_KR_BEEN,183A,ProRail,,38.8845090106587
469,WISSEL_KR_BEEN,247,ProRail,,1.22458972721479
470,WISSEL_KR_BEEN,247,ProRail,,36.4295556751345
471,WISSEL_KR_BEEN,247,ProRail,,36.4148800629646
472,WISSEL_KR_BEEN,127,ProRail,,38.8845759910019
473,WISSEL_KR_BEEN,127,ProRail,,38.9208346467637
474,WISSEL_KR_BEEN,127,ProRail,,3.89983897103457
475,WISSEL_KR_BEEN,231,ProRail,,36.6840299947134
476,WISSEL_KR_BEEN,231,ProRail,,3.89990871688043
477,WISSEL_KR_BEEN,231,ProRail,,33.6534202473813
478,WISSEL_KR_BEEN,101A,ProRail,,34.088309189885
479,WISSEL_KR_BEEN,101A,ProRail,,34.0653352398006
480,WISSEL_KR_BEEN,101A,ProRail,,4.49993599954488
481,WISSEL_KR_BEEN,3,ProRail,,34.0642596426225
482,WISSEL_KR_BEEN,3,ProRail,,4.49963287391316
483,WISSEL_KR_BEEN,3,ProRail,,34.0882839305319
484,WISSEL_KR_BEEN,1155A,ProRail,,26.2165582218567
485,WISSEL_KR_BEEN,1155A,ProRail,,34.0884770904452
486,WISSEL_KR_BEEN,1155A,ProRail,,4.50046719796956
487,WISSEL_KR_BEEN,1093,ProRail,,3.8993704620105
488,WISSEL_KR_BEEN,1093,ProRail,,49.9099240545142
489,WISSEL_KR_BEEN,1093,ProRail,,61.1453415151146
490,WISSEL_KR_BEEN,1165,ProRail,,34.6616811016416
491,WISSEL_KR_BEEN,1165,ProRail,,34.6595067931525
492,WISSEL_KR_BEEN,1165,ProRail,,4.50056107613262
493,WISSEL_KR_BEEN,1355B,ProRail,,51.9089591212035
494,WISSEL_KR_BEEN,1355B,ProRail,,4.50050586045613
495,WISSEL_KR_BEEN,1355B,ProRail,,58.1319930675011
496,WISSEL_KR_BEEN,1235B,ProRail,,30.7517984119068
497,WISSEL_KR_BEEN,1235B,ProRail,,4.50020321763362
498,WISSEL_KR_BEEN,1235B,ProRail,,27.2824289222724
499,WISSEL_KR_BEEN,1371,ProRail,,4.49942596338689
500,WISSEL_KR_BEEN,1371,ProRail,,58.1272850647611
501,WISSEL_KR_BEEN,1371,ProRail,,58.1377503456183
502,WISSEL_KR_BEEN,1175,ProRail,,34.0882567570544
503,WISSEL_KR_BEEN,1175,ProRail,,34.0651670919137
504,WISSEL_KR_BEEN,1175,ProRail,,4.49940540516189
505,WISSEL_KR_BEEN,1339,ProRail,,58.1256266116762
506,WISSEL_KR_BEEN,1339,ProRail,,4.49929872313453
507,WISSEL_KR_BEEN,1339,ProRail,,58.1362714515973
508,WISSEL_KR_BEEN,1153B,ProRail,,4.49953442035951
509,WISSEL_KR_BEEN,1153B,ProRail,,55.1073196250666
510,WISSEL_KR_BEEN,1153B,ProRail,,58.1442264001975
511,WISSEL_KR_BEEN,1361,ProRail,,58.1376931449763
512,WISSEL_KR_BEEN,1361,ProRail,,51.8603357979639
513,WISSEL_KR_BEEN,1361,ProRail,,4.49973788125486
514,WISSEL_KR_BEEN,506,ProRail,,4.49975221540031
515,WISSEL_KR_BEEN,506,ProRail,,34.0654624216375
516,WISSEL_KR_BEEN,506,ProRail,,34.0884536234834
517,WISSEL_KR_BEEN,1377B,ProRail,,4.49993888847393
518,WISSEL_KR_BEEN,1377B,ProRail,,52.0260487413855
519,WISSEL_KR_BEEN,1377B,ProRail,,52.1293127585914
520,WISSEL_KR_BEEN,1333A,ProRail,,4.49973788125486
521,WISSEL_KR_BEEN,1333A,ProRail,,34.0650560692332
522,WISSEL_KR_BEEN,1333A,ProRail,,34.0882521366952
523,WISSEL_KR_BEEN,1355A,ProRail,,51.8608352139127
524,WISSEL_KR_BEEN,1355A,ProRail,,4.50024943753121
525,WISSEL_KR_BEEN,1355A,ProRail,,51.9087208680675
526,WISSEL_KR_BEEN,511,ProRail,,34.0883401773214
527,WISSEL_KR_BEEN,511,ProRail,,31.1028296036641
528,WISSEL_KR_BEEN,511,ProRail,,4.50047108645306
529,WISSEL_KR_BEEN,1191B,ProRail,,29.9563443435403
530,WISSEL_KR_BEEN,1191B,ProRail,,27.2810857694042
531,WISSEL_KR_BEEN,1191B,ProRail,,3.89998064097759
532,WISSEL_KR_BEEN,512,ProRail,,34.0881463343923
533,WISSEL_KR_BEEN,512,ProRail,,34.0654410950453
534,WISSEL_KR_BEEN,512,ProRail,,4.50032676591378
535,WISSEL_KR_BEEN,1373A,ProRail,,4.50057518546241
536,WISSEL_KR_BEEN,1373A,ProRail,,58.1313962072132
537,WISSEL_KR_BEEN,1373A,ProRail,,58.1444768540238
538,WISSEL_KR_BEEN,1163,ProRail,,44.001352725731
539,WISSEL_KR_BEEN,1163,ProRail,,47.0096490328369
540,WISSEL_KR_BEEN,1163,ProRail,,1.32423940433745
541,WISSEL_KR_BEEN,504,ProRail,,31.2627518288638
542,WISSEL_KR_BEEN,504,ProRail,,34.0650545867756
543,WISSEL_KR_BEEN,504,ProRail,,3.49642174229597
544,WISSEL_KR_BEEN,1115A,ProRail,,58.1272657708928
545,WISSEL_KR_BEEN,1115A,ProRail,,50.0008736309881
546,WISSEL_KR_BEEN,1115A,ProRail,,4.49948485940335
547,WISSEL_KR_BEEN,1111,ProRail,,58.1376926205537
548,WISSEL_KR_BEEN,1111,ProRail,,51.7938431116616
549,WISSEL_KR_BEEN,1111,ProRail,,4.50070272290895
550,WISSEL_KR_BEEN,1235A,ProRail,,4.50057251913576
551,WISSEL_KR_BEEN,1235A,ProRail,,27.2816705552466
552,WISSEL_KR_BEEN,1235A,ProRail,,31.0138057451981
553,WISSEL_KR_BEEN,513,ProRail,,34.0878114368096
554,WISSEL_KR_BEEN,513,ProRail,,4.49937206730006
555,WISSEL_KR_BEEN,513,ProRail,,34.0658436854278
556,WISSEL_KR_BEEN,1203,ProRail,,4.49981799631941
557,WISSEL_KR_BEEN,1203,ProRail,,34.0636137249118
558,WISSEL_KR_BEEN,1203,ProRail,,34.0875136792764
559,WISSEL_KR_BEEN,1169,ProRail,,47.0046914646741
560,WISSEL_KR_BEEN,1169,ProRail,,47.0196777636768
561,WISSEL_KR_BEEN,1169,ProRail,,4.50033109893039
562,WISSEL_KR_BEEN,1291A,ProRail,,34.0882142376003
563,WISSEL_KR_BEEN,1291A,ProRail,,30.2018688255859
564,WISSEL_KR_BEEN,1291A,ProRail,,4.49986322014347
565,WISSEL_KR_BEEN,1095,ProRail,,61.1453848217509
566,WISSEL_KR_BEEN,1095,ProRail,,49.9101624289132
567,WISSEL_KR_BEEN,1095,ProRail,,3.89993089682369
568,WISSEL_KR_BEEN,1145A,ProRail,,34.6614374354446
569,WISSEL_KR_BEEN,1145A,ProRail,,34.6617980805331
570,WISSEL_KR_BEEN,1145A,ProRail,,4.50009344347426
571,WISSEL_KR_BEEN,514,ProRail,,1.53764787906725
572,WISSEL_KR_BEEN,514,ProRail,,34.0872569396151
573,WISSEL_KR_BEEN,514,ProRail,,34.0645962400848
574,WISSEL_KR_BEEN,1239B,ProRail,,43.2941306478029
575,WISSEL_KR_BEEN,1239B,ProRail,,4.01454368515277
576,WISSEL_KR_BEEN,1239B,ProRail,,47.0196539544901
577,WISSEL_KR_BEEN,1159,ProRail,,47.0046321845211
578,WISSEL_KR_BEEN,1159,ProRail,,47.0204943083333
579,WISSEL_KR_BEEN,1159,ProRail,,4.49958975907804
580,WISSEL_KR_BEEN,501,ProRail,,34.0872473990828
581,WISSEL_KR_BEEN,501,ProRail,,4.49988644301165
582,WISSEL_KR_BEEN,501,ProRail,,33.0618377279352
583,WISSEL_KR_BEEN,1275,ProRail,,58.1271919156603
584,WISSEL_KR_BEEN,1275,ProRail,,58.1370345875464
585,WISSEL_KR_BEEN,1275,ProRail,,1.32466599563815
586,WISSEL_KR_BEEN,1377A,ProRail,,58.1318525595048
587,WISSEL_KR_BEEN,1377A,ProRail,,4.50030576738959
588,WISSEL_KR_BEEN,1377A,ProRail,,52.1300890833994
589,WISSEL_KR_BEEN,1145B,ProRail,,34.0649762219204
590,WISSEL_KR_BEEN,1145B,ProRail,,34.0876137868076
591,WISSEL_KR_BEEN,1145B,ProRail,,4.50065439686275
592,WISSEL_KR_BEEN,1173A,ProRail,,1.32442629088976
593,WISSEL_KR_BEEN,1173A,ProRail,,47.0053734008697
594,WISSEL_KR_BEEN,1173A,ProRail,,47.0199647915649
595,WISSEL_KR_BEEN,1113A,ProRail,,58.1322629870883
596,WISSEL_KR_BEEN,1113A,ProRail,,51.8422013678333
597,WISSEL_KR_BEEN,1113A,ProRail,,4.50016544140324
598,WISSEL_KR_BEEN,509,ProRail,,4.50038498353196
599,WISSEL_KR_BEEN,509,ProRail,,34.0646357679045
600,WISSEL_KR_BEEN,509,ProRail,,34.0882574642708
601,WISSEL_KR_BEEN,1201,ProRail,,34.0878424121217
602,WISSEL_KR_BEEN,1201,ProRail,,31.2188775363347
603,WISSEL_KR_BEEN,1201,ProRail,,4.49966976566059
604,WISSEL_KR_BEEN,1271B,ProRail,,4.49953442035951
605,WISSEL_KR_BEEN,1271B,ProRail,,34.0648079988718
606,WISSEL_KR_BEEN,1271B,ProRail,,31.2115923814868
607,WISSEL_KR_BEEN,1341,ProRail,,58.1316299788678
608,WISSEL_KR_BEEN,1341,ProRail,,58.1373184108856
609,WISSEL_KR_BEEN,1341,ProRail,,4.49993888847393
610,WISSEL_KR_BEEN,1373B,ProRail,,53.2070971235529
611,WISSEL_KR_BEEN,1373B,ProRail,,53.4187035749086
612,WISSEL_KR_BEEN,1373B,ProRail,,4.49954986637552
613,WISSEL_KR_BEEN,1193A,ProRail,,29.9565372816477
614,WISSEL_KR_BEEN,1193A,ProRail,,27.2829355248901
615,WISSEL_KR_BEEN,1193A,ProRail,,3.89942406003758
616,WISSEL_KR_BEEN,1115B,ProRail,,50.0013678204087
617,WISSEL_KR_BEEN,1115B,ProRail,,4.49981799631941
618,WISSEL_KR_BEEN,1115B,ProRail,,58.1267370923227
619,WISSEL_KR_BEEN,1249B,ProRail,,27.2827079262706
620,WISSEL_KR_BEEN,1249B,ProRail,,4.49911102330227
621,WISSEL_KR_BEEN,1249B,ProRail,,31.0021487025715
622,WISSEL_KR_BEEN,515,ProRail,,34.0877738714312
623,WISSEL_KR_BEEN,515,ProRail,,34.0647156600492
624,WISSEL_KR_BEEN,515,ProRail,,4.50014321994312
625,WISSEL_KR_BEEN,1375,ProRail,,55.4518598220864
626,WISSEL_KR_BEEN,1375,ProRail,,4.49948274805005
627,WISSEL_KR_BEEN,1375,ProRail,,52.0270948255959
628,WISSEL_KR_BEEN,1345,ProRail,,58.1316299788678
629,WISSEL_KR_BEEN,1345,ProRail,,4.49937206730006
630,WISSEL_KR_BEEN,1345,ProRail,,58.134770533525
631,WISSEL_KR_BEEN,1233A,ProRail,,27.2815258580116
632,WISSEL_KR_BEEN,1233A,ProRail,,30.7502933779757
633,WISSEL_KR_BEEN,1233A,ProRail,,4.50028021349782
634,WISSEL_KR_BEEN,1241,ProRail,,34.0878125096453
635,WISSEL_KR_BEEN,1241,ProRail,,34.064319221144
636,WISSEL_KR_BEEN,1241,ProRail,,4.4995058617586
637,WISSEL_KR_BEEN,1379,ProRail,,58.1480467138832
638,WISSEL_KR_BEEN,1379,ProRail,,1.81302068383127
639,WISSEL_KR_BEEN,1379,ProRail,,58.1320031050023
640,WISSEL_KR_BEEN,1155B,ProRail,,2.01415416490397
641,WISSEL_KR_BEEN,1155B,ProRail,,33.5951374011324
642,WISSEL_KR_BEEN,1155B,ProRail,,34.0879554058035
643,WISSEL_KR_BEEN,1363,ProRail,,50.0139042767109
644,WISSEL_KR_BEEN,1363,ProRail,,4.50024943753121
645,WISSEL_KR_BEEN,1363,ProRail,,58.1347630655827
646,WISSEL_KR_BEEN,1351B,ProRail,,58.1266341447705
647,WISSEL_KR_BEEN,1351B,ProRail,,51.9622444448932
648,WISSEL_KR_BEEN,1351B,ProRail,,4.49911513522381
649,WISSEL_KR_BEEN,1333B,ProRail,,4.50066317335568
650,WISSEL_KR_BEEN,1333B,ProRail,,34.0643178854355
651,WISSEL_KR_BEEN,1333B,ProRail,,34.0878185231529
652,WISSEL_KR_BEEN,1331,ProRail,,4.49993888847393
653,WISSEL_KR_BEEN,1331,ProRail,,34.087873488823
654,WISSEL_KR_BEEN,1331,ProRail,,34.0647628642854
655,WISSEL_KR_BEEN,1369A,ProRail,,58.1317817549058
656,WISSEL_KR_BEEN,1369A,ProRail,,51.9071433589394
657,WISSEL_KR_BEEN,1369A,ProRail,,4.50019599573174
658,WISSEL_KR_BEEN,1173B,ProRail,,47.0195028153212
659,WISSEL_KR_BEEN,1173B,ProRail,,47.0046239954066
660,WISSEL_KR_BEEN,1173B,ProRail,,4.50038776107126
661,WISSEL_KR_BEEN,1193B,ProRail,,27.2823229626694
662,WISSEL_KR_BEEN,1193B,ProRail,,3.89991692219206
663,WISSEL_KR_BEEN,1193B,ProRail,,29.97702750384
664,WISSEL_KR_BEEN,1191A,ProRail,,29.9776990930996
665,WISSEL_KR_BEEN,1191A,ProRail,,3.90011820333692
666,WISSEL_KR_BEEN,1191A,ProRail,,27.2819907662081
667,WISSEL_KR_BEEN,1351A,ProRail,,4.49948274805005
668,WISSEL_KR_BEEN,1351A,ProRail,,51.9627659909313
669,WISSEL_KR_BEEN,1351A,ProRail,,58.1270290484556
670,WISSEL_KR_BEEN,1369B,ProRail,,4.49948274805005
671,WISSEL_KR_BEEN,1369B,ProRail,,51.9079097387137
672,WISSEL_KR_BEEN,1369B,ProRail,,50.0150077076871
673,WISSEL_KR_BEEN,1113B,ProRail,,51.7943132571056
674,WISSEL_KR_BEEN,1113B,ProRail,,4.49973954801831
675,WISSEL_KR_BEEN,1113B,ProRail,,51.8432725658198
676,WISSEL_KR_BEEN,505,ProRail,,1.67367440083189
677,WISSEL_KR_BEEN,505,ProRail,,34.0940118888216
678,WISSEL_KR_BEEN,505,ProRail,,34.0655888837989
679,WISSEL_KR_BEEN,1291B,ProRail,,30.2242254552057
680,WISSEL_KR_BEEN,1291B,ProRail,,34.0647434453865
681,WISSEL_KR_BEEN,1291B,ProRail,,4.49967209916456
682,WISSEL_KR_BEEN,510,ProRail,,34.0880133081105
683,WISSEL_KR_BEEN,510,ProRail,,34.0652530447082
684,WISSEL_KR_BEEN,510,ProRail,,4.50014088668344
685,WISSEL_KR_BEEN,1301,ProRail,,58.131911190364
686,WISSEL_KR_BEEN,1301,ProRail,,4.49957953591222
687,WISSEL_KR_BEEN,1301,ProRail,,58.1173758612689
688,WISSEL_KR_BEEN,1239A,ProRail,,43.2938600537176
689,WISSEL_KR_BEEN,1239A,ProRail,,4.49990688792557
690,WISSEL_KR_BEEN,1239A,ProRail,,47.0185201064432
691,WISSEL_KR_BEEN,139,ProRail,,3.89988781889941
692,WISSEL_KR_BEEN,139,ProRail,,36.4060362298035
693,WISSEL_KR_BEEN,139,ProRail,,36.4708471247927
694,WISSEL_KR_BEEN,930,ProRail,,34.0656029595837
695,WISSEL_KR_BEEN,930,ProRail,,33.9868480846172
696,WISSEL_KR_BEEN,930,ProRail,,4.49960053782555
697,WISSEL_KR_BEEN,135,ProRail,,3.90016217611524
698,WISSEL_KR_BEEN,135,ProRail,,36.6471555586669
699,WISSEL_KR_BEEN,135,ProRail,,36.4697470926246
700,WISSEL_KR_BEEN,137,ProRail,,36.491619758574
701,WISSEL_KR_BEEN,137,ProRail,,3.89998064097759
702,WISSEL_KR_BEEN,137,ProRail,,36.4698483324614
703,WISSEL_KR_BEEN,543,ProRail,,3.89991089641802
704,WISSEL_KR_BEEN,543,ProRail,,36.4701353239748
705,WISSEL_KR_BEEN,543,ProRail,,36.4792517983106
706,WISSEL_KR_BEEN,549,ProRail,,61.1495591241281
707,WISSEL_KR_BEEN,549,ProRail,,61.1603413068169
708,WISSEL_KR_BEEN,549,ProRail,,3.90017358588051
709,WISSEL_KR_BEEN,525,ProRail,,52.6567020592013
710,WISSEL_KR_BEEN,525,ProRail,,61.1449714203875
711,WISSEL_KR_BEEN,525,ProRail,,3.89907078673881
712,WISSEL_KR_BEEN,465,ProRail,,61.0496232584608
713,WISSEL_KR_BEEN,465,ProRail,,3.8810510174436
714,WISSEL_KR_BEEN,465,ProRail,,61.1721305610009
715,WISSEL_KR_BEEN,547,ProRail,,18.3513776049647
716,WISSEL_KR_BEEN,547,ProRail,,46.7085447440329
717,WISSEL_KR_BEEN,547,ProRail,,46.6992214924403
718,WISSEL_KR_BEEN,443,ProRail,,53.8266694121046
719,WISSEL_KR_BEEN,443,ProRail,,61.1560651433702
720,WISSEL_KR_BEEN,443,ProRail,,3.90010102433257
721,WISSEL_KR_BEEN,539,ProRail,,61.2822910736908
722,WISSEL_KR_BEEN,539,ProRail,,61.1496436756148
723,WISSEL_KR_BEEN,539,ProRail,,3.77922015765158
724,WISSEL_KR_BEEN,463,ProRail,,56.6100131889775
725,WISSEL_KR_BEEN,463,ProRail,,61.1431804292188
726,WISSEL_KR_BEEN,463,ProRail,,3.89966883209331
727,WISSEL_KR_BEEN,563,ProRail,,7.25595369334728
728,WISSEL_KR_BEEN,563,ProRail,,57.7930686241871
729,WISSEL_KR_BEEN,563,ProRail,,57.9164852382216
730,WISSEL_KR_BEEN,439,ProRail,,61.1559215166749
731,WISSEL_KR_BEEN,439,ProRail,,61.1444755313184
732,WISSEL_KR_BEEN,439,ProRail,,3.90054162905615
733,WISSEL_KR_BEEN,571,ProRail,,61.1617879510646
734,WISSEL_KR_BEEN,571,ProRail,,3.89952163732938
735,WISSEL_KR_BEEN,571,ProRail,,61.1505523441939
736,WISSEL_KR_BEEN,405,ProRail,,61.1560884210855
737,WISSEL_KR_BEEN,405,ProRail,,61.1451068933566
738,WISSEL_KR_BEEN,405,ProRail,,3.89918273488176
739,WISSEL_KR_BEEN,575,ProRail,,52.1915092711449
740,WISSEL_KR_BEEN,575,ProRail,,1.50911927957998
741,WISSEL_KR_BEEN,575,ProRail,,52.1898400144331
742,WISSEL_KR_BEEN,533,ProRail,,29.0437920928296
743,WISSEL_KR_BEEN,533,ProRail,,36.4688541223878
744,WISSEL_KR_BEEN,533,ProRail,,3.90023819785407
745,WISSEL_KR_BEEN,535,ProRail,,107.601840614889
746,WISSEL_KR_BEEN,535,ProRail,,1.54201718537765
747,WISSEL_KR_BEEN,535,ProRail,,107.521543265791
748,WISSEL_KR_BEEN,577,ProRail,,49.7442479847195
749,WISSEL_KR_BEEN,577,ProRail,,3.89944367827002
750,WISSEL_KR_BEEN,577,ProRail,,49.8001286946128
751,WISSEL_KR_BEEN,565,ProRail,,49.7998298514987
752,WISSEL_KR_BEEN,565,ProRail,,49.8150402173963
753,WISSEL_KR_BEEN,565,ProRail,,3.89981666235735
754,WISSEL_KR_BEEN,411,ProRail,,61.155640313752
755,WISSEL_KR_BEEN,411,ProRail,,61.1454270489625
756,WISSEL_KR_BEEN,411,ProRail,,3.90017563707072
757,WISSEL_KR_BEEN,531,ProRail,,29.0431469437169
758,WISSEL_KR_BEEN,531,ProRail,,36.4690038388767
759,WISSEL_KR_BEEN,531,ProRail,,3.89966665242043
760,WISSEL_KR_BEEN,541,ProRail,,61.1611175969034
761,WISSEL_KR_BEEN,541,ProRail,,61.1501204005356
762,WISSEL_KR_BEEN,541,ProRail,,3.89998166662358
763,WISSEL_KR_BEEN,523,ProRail,,61.1447480237523
764,WISSEL_KR_BEEN,523,ProRail,,52.6565734911273
765,WISSEL_KR_BEEN,523,ProRail,,3.89954356303401
766,WISSEL_KR_BEEN,441,ProRail,,61.1555736782271
767,WISSEL_KR_BEEN,441,ProRail,,53.8259041911978
768,WISSEL_KR_BEEN,441,ProRail,,3.90014179229422
769,WISSEL_KR_BEEN,537,ProRail,,60.161722336901
770,WISSEL_KR_BEEN,537,ProRail,,3.90026973426198
771,WISSEL_KR_BEEN,537,ProRail,,61.0437332376767
772,WISSEL_KR_BEEN,569,ProRail,,61.1622254663384
773,WISSEL_KR_BEEN,569,ProRail,,3.89952163732938
774,WISSEL_KR_BEEN,569,ProRail,,61.1505523441939
775,WISSEL_KR_BEEN,567,ProRail,,49.815216304825
776,WISSEL_KR_BEEN,567,ProRail,,49.8006074862546
777,WISSEL_KR_BEEN,567,ProRail,,3.90027947716571
778,WISSEL_KR_BEEN,461,ProRail,,55.5393288040106
779,WISSEL_KR_BEEN,461,ProRail,,61.1455024184118
780,WISSEL_KR_BEEN,461,ProRail,,3.89955894941979
781,WISSEL_KR_BEEN,545,ProRail,,36.4708438619125
782,WISSEL_KR_BEEN,545,ProRail,,36.4901138823349
783,WISSEL_KR_BEEN,545,ProRail,,3.89956779656413
784,WISSEL_KR_BEEN,561,ProRail,,61.1607711913601
785,WISSEL_KR_BEEN,561,ProRail,,3.90024627427551
786,WISSEL_KR_BEEN,561,ProRail,,61.1497220353453
787,WISSEL_KR_BEEN,371,ProRail,,59.8131575223327
788,WISSEL_KR_BEEN,371,ProRail,,72.9893085937934
789,WISSEL_KR_BEEN,371,ProRail,,12.1008748444069
790,WISSEL_KR_BEEN,373,ProRail,,72.9891640176814
791,WISSEL_KR_BEEN,373,ProRail,,59.7839434943397
792,WISSEL_KR_BEEN,373,ProRail,,12.1001840068653
793,WISSEL_KR_BEEN,919,ProRail,,34.0871643106857
794,WISSEL_KR_BEEN,919,ProRail,,4.50002899990656
795,WISSEL_KR_BEEN,919,ProRail,,33.8147844041897
796,WISSEL_KR_BEEN,906,ProRail,,3.8988081512175
797,WISSEL_KR_BEEN,906,ProRail,,36.5163174948603
798,WISSEL_KR_BEEN,906,ProRail,,36.4757438580764
799,WISSEL_KR_BEEN,902,ProRail,,35.9167692310987
800,WISSEL_KR_BEEN,902,ProRail,,27.2825376938627
801,WISSEL_KR_BEEN,902,ProRail,,3.9
802,WISSEL_KR_BEEN,905,ProRail,,4.50055018858806
803,WISSEL_KR_BEEN,905,ProRail,,34.0649383677705
804,WISSEL_KR_BEEN,905,ProRail,,34.1017534022264
805,WISSEL_KR_BEEN,913,ProRail,,4.50004555532497
806,WISSEL_KR_BEEN,913,ProRail,,34.0885360141931
807,WISSEL_KR_BEEN,913,ProRail,,34.064908703826
808,WISSEL_KR_BEEN,911,ProRail,,36.4698585272825
809,WISSEL_KR_BEEN,911,ProRail,,36.4956998662416
810,WISSEL_KR_BEEN,911,ProRail,,3.900460101065
811,WISSEL_KR_BEEN,907,ProRail,,3.90059700558773
812,WISSEL_KR_BEEN,907,ProRail,,36.5196503798839
813,WISSEL_KR_BEEN,907,ProRail,,36.4696534121179
814,WISSEL_KR_BEEN,912,ProRail,,36.4563847122439
815,WISSEL_KR_BEEN,912,ProRail,,3.89446427638
816,WISSEL_KR_BEEN,912,ProRail,,36.4596201982412
817,WISSEL_KR_BEEN,908,ProRail,,3.89954420413463
818,WISSEL_KR_BEEN,908,ProRail,,36.128487293104
819,WISSEL_KR_BEEN,908,ProRail,,36.4701429254123
820,WISSEL_KR_BEEN,901,ProRail,,3.89931917134261
821,WISSEL_KR_BEEN,901,ProRail,,27.2832786490746
822,WISSEL_KR_BEEN,901,ProRail,,36.0314947233667
823,WISSEL_KR_BEEN,903,ProRail,,36.0306248211157
824,WISSEL_KR_BEEN,903,ProRail,,27.2817026585034
825,WISSEL_KR_BEEN,903,ProRail,,3.89984679186247
826,WISSEL_KR_BEEN,910,ProRail,,4.50000099999989
827,WISSEL_KR_BEEN,910,ProRail,,34.0882330635166
828,WISSEL_KR_BEEN,910,ProRail,,34.0656230971929
829,WISSEL_KR_BEEN,653,ProRail,,36.4698531293859
830,WISSEL_KR_BEEN,653,ProRail,,3.75482329810605
831,WISSEL_KR_BEEN,653,ProRail,,36.6163807745787
832,WISSEL_KR_BEEN,652,ProRail,,3.75576157390216
833,WISSEL_KR_BEEN,652,ProRail,,36.4418390110645
834,WISSEL_KR_BEEN,652,ProRail,,36.4548142373016
835,WISSEL_KR_BEEN,920,ProRail,,36.4842554233206
836,WISSEL_KR_BEEN,920,ProRail,,3.90024627427551
837,WISSEL_KR_BEEN,920,ProRail,,36.4699108949311
838,WISSEL_KR_BEEN,101,ProRail,,49.8045331772119
839,WISSEL_KR_BEEN,101,ProRail,,3.90046663874978
840,WISSEL_KR_BEEN,101,ProRail,,49.821022361716
841,WISSEL_KR_BEEN,15,Strukton Rail Short Line,,4.50072494160663
842,WISSEL_KR_BEEN,15,Strukton Rail Short Line,,34.0876538281738
843,WISSEL_KR_BEEN,15,Strukton Rail Short Line,,34.0645384674444
844,WISSEL_KR_BEEN,165,ProRail,,4.500272547302
845,WISSEL_KR_BEEN,165,ProRail,,34.0651244530238
846,WISSEL_KR_BEEN,165,ProRail,,34.0882892511449
847,WISSEL_KR_BEEN,943B,ProRail,,4.50011388744774
848,WISSEL_KR_BEEN,943B,ProRail,,34.0652189923975
849,WISSEL_KR_BEEN,943B,ProRail,,34.0885349290901
850,WISSEL_KR_BEEN,41B,ProRail,,30.8398304145791
851,WISSEL_KR_BEEN,41B,ProRail,,4.50037120691171
