FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
aquaduct_66.3598,13018,4186,P3.40,Aquaduct,N302, ,Aquaduct Veluwemeer,Veluwemeer,0, ,1048,1048,1048,1048, ,-1,0,0,0,0, ,2218,4471,0,13019,13017,0,1,1,0, , ,3,0,0,0,,POINT (170432.86980000138 486142.5773999989)
aquaduct_66.3607,13031,4195,P3.40,Aquaduct,N307, ,Naviduct Krabbersgat,Krabbersgat,0, ,506,506,506,506, ,1,0,0,0,0, ,2698,4472,0,13029,13054,0,1,1,0, , ,3,0,0,0,,POINT (148795.12090000138 522593.98699999973)
aquaduct_66.4215,14378,4810,P3.40,Aquaduct,N354, ,Jeltesleat Akwadukt,Jeltesloot,0, ,315,313,313,315, ,-1,0,0,0,0, ,2585,4981,0,14379,14377,0,1,1,0, , ,3,0,0,0,,POINT (172776.30409999937 553265.4048999995)
aquaduct_66.4263,14483,4859,P3.40,Aquaduct,N356, ,Hendrik Bulthuis Aquaduct,Prinses Margrietkanaal,0, ,511,510,510,511, ,-1,0,0,0,0, ,2592,5000,0,14486,14482,0,1,1,0, , ,3,0,0,0,,POINT (194710.10449999943 577863.4688000008)
aquaduct_66.4333,14603,4930,P3.40,Aquaduct,N359, ,Galamadammenakwadukt,Johan Friso Kanaal,0, ,216,217,217,216, ,1,0,0,0,0, ,2585,5030,0,14604,14602,0,1,1,0, , ,3,0,0,0,,POINT (160185.20580000058 545802.7807999998)
aquaduct_66.5753,19255,6369,P3.40,Aquaduct,N928, ,Ie-Akwadukt,Ee,0, ,19,19,19,19, ,-1,0,0,0,0, ,2585,5470,0,19254,19253,0,1,1,0, , ,3,0,0,0,,POINT (171447.86059999838 550226.5687000006)
aquaduct_66.5868,22203,7401,P3.40,Aquaduct,N31, ,Richard Hageman Akwadukt,Van Harinxmakanaal,0, ,443,445,445,443, ,1,0,0,0,0, ,2234,3232,0,22204,22197,0,1,1,0, , ,3,0,31,705,,POINT (178961.24720000103 578911.0023999996)
aquaduct_66.5910,22251,7444,P3.40,Aquaduct,A4, ,Steenbergen aan Zee,Steenbergsche Haven,0, ,2223,2221,2221,2223, ,-1,0,0,0,0, ,2634,3290,0,22135,22248,0,1,1,0, , ,3,0,4,577,,POINT (80222.72230000049 401514.7045000009)
aquaduct_66.5936,22288,7470,P3.40,Aquaduct,A4, ,Slinksloot,Slinksloot,0, ,607,606,606,607, ,-1,0,0,0,0, ,2541,3301,0,9190,22287,0,1,1,0, , ,3,0,4,425,,POINT (83844.6596999988 440873.67390000075)
aquaduct_66.6532,21726,7021,P3.40,Aquaduct,N31, ,Aquaduct Langdeel,Langdeel,0, ,543,545,545,543, ,1,0,0,0,0, ,2234,3232,0,8773,8772,0,1,1,0, , ,3,0,31,705,,POINT (186166.7188999988 576113.4539999999)
aquaduct_66.6533,21727,7022,P3.40,Aquaduct,N354,Stadsrondweg Sneek,Houkesloot Aquaduct,Houkesloot,0, ,230,227,227,230, ,-1,0,0,0,0, ,1002,4982,0,14394,14393,0,1,1,0, , ,3,0,0,0,,POINT (174854.75869999826 559940.0654999986)
aquaduct_66.6605,21829,7094,P3.40,Aquaduct,A7,Stadsrondweg Sneek,Geau-Akwaduct,Geeuw,0, ,1206,1207,1207,1206, ,1,0,0,0,0, ,1002,3402,0,21830,10147,0,1,1,0, , ,3,0,7,705,,POINT (171905.1495999992 559936.1407000013)
aquaduct_66.6679,21929,7167,P3.40,Aquaduct,N57, ,Dampoort,Kanaal door Walcheren,0, ,806,803,803,806, ,-1,0,0,0,0, ,2577,5409,0,21930,9548,0,1,1,0, , ,3,0,57,508,,POINT (33203.10990000144 391704.5240999982)
aquaduct_66.6769,22033,7257,P3.40,Aquaduct,N201, ,Amstel Aquaduct,Amstel,0, ,433,435,435,433, ,1,0,0,0,0, ,2591,3523,0,22184,22032,0,1,1,0, , ,3,0,0,0,,POINT (118475.30600000173 472781.54659999907)
aquaduct_66.9173,31528,11092,P3.40,Aquaduct,L001,Johannes Brandsmaweg,Margaretha Zelle Akwadukt,Van Harinxmakanaal,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2234,31500,0,31529,31527,0,1,1,0, , ,3,0,0,0,,POINT (179880.2591000013 578450.8753000014)
