OBJECTID,HELLING,LENGTE,STATIONSNAAM,DIENSTREGELPUNTSPOORNAAM,Z_BEGIN,Z_EIND,Shape__Length
723,3,1.31607988,Rotterdam Centraal,6,3.1636,3.1606,1.3160798811858
724,4,67.03077317,Rotterdam Zuid,1,4.2238,4.0086,67.0307731676453
725,0,4.67063984,Bovenkarspel-Grooteb,2,-0.2293,-0.2293,4.67063984538193
726,0,52.54872211,Bergen op Zoom,2,6.0918,6.089,52.54872210912
727,1.25,4.99994899,Wormerveer,3,-0.008,-0.0127,4.99994899109078
728,1,93.30697781,Reuver,2,25.01146139,24.9972,93.3069656464938
729,3,4.99996125,Hoofddorp,3,0.5807,0.5694,4.99996124991168
730,5,3.95213715,Den Haag Mariahoeve,2,2.3749484,2.3552,3.95214710716404
731,4,19.99998203,Geleen-Lutterade,1,66.4059,66.3353,19.9999820353466
732,1,2.20362849,Rotterdam Stadion,3,-0.06,-0.0605,2.20362848997127
733,1,4.99997286,Rotterdam Stadion,3,-0.1122,-0.1181,4.99997285602464
734,0,4.99999844,Bunnik,2,3.8953,3.8947,4.9999984414339
735,1,14.99997879,Sittard,2,49.4795,49.4681,14.9999787948793
736,1.25,1.92458818,Gorinchem,1,3.1174,3.1151,1.92458818057804
737,1,3.64180572,Heerenveen,2,1.801,1.8004,3.64180572498934
738,1,40.18504611,Amsterdam Centraal,14,5.9184,5.8872,40.185046104624
739,1,15.36946159,Haarlem,5,5.0591,5.0527,15.3694615898945
740,1,0.18995913,Den Haag Laan van NO,5,6.153519,6.1535,0.189917561062688
741,1,13.59578549,Amsterdam Centraal,14,5.90317875,5.8987,13.5957739088885
742,0,1.16497959,Amsterdam Centraal,5,5.72,5.72,1.16497959312595
743,2,44.52854513,Bilthoven,2,4.2652,4.1956,44.5285451324421
744,0,26.00002742,Nijverdal,1,4.282,4.282,26.0000274216987
745,0,4.99995017,Sauwerd,1,1.2252,1.2249,4.99995017082481
746,1.25,4.09508217,Groningen,4b,2.375,2.3699,4.09508217249837
747,0,4.99998869,Weesp,5,1.3321,1.3315,4.9999886919007
748,1,1.31596478,Uithuizermeeden,2,2.0423,2.042,1.31596478230397
749,1,31.94114698,Amsterdam Sloterdijk,6,10.5206,10.5156,31.9411470082766
750,3,11.491746,Schagen,2,1.1234,1.0964,11.4917459996307
751,1,9.08772101,Hoogezand-Sappemeer,1,3.1893,3.18564739,9.08768766792669
752,1,24.84742736,Hoogezand-Sappemeer,1,3.1901,3.1843,24.847427355369
753,2,74.22565866,Rotterdam Centraal,12,3.2515,3.1317,74.2256586598038
754,1.25,5.00007668,Nuth,1,70.9293,70.9239,5.00007667678524
755,0,43.82665958,Zwolle,14,2.036,2.036,43.8266595771865
756,2,65.63294555,Etten-Leur,2,6.5228,6.42739371,65.6329125992785
757,0,4.73988861,Almere Centrum,4,1.9757,1.9754,4.73988861257162
758,1,13.32771442,Amsterdam Amstel,4,5.8622,5.8564,13.327714418053
759,1,51.67222538,Amsterdam Amstel,4,5.8617,5.8558,51.6722253774021
760,1,16.42189682,Rotterdam Centraal,2,3.1329,3.1226,16.4218968206581
761,0,15.00002709,Dronten,4,3.63,3.63,15.000027084617
762,0,26.2850428,Nijmegen,4,23.7223,23.7223,26.2850427999954
763,1,27.50281241,Helmond Brandevoort,2,18.89571595,18.8776,27.5028290275072
764,1,10.00004487,Zwolle,8,2.046,2.0425,10.0000448670481
765,0,5.00001183,Velp,2,15.8715,15.8712,5.00001183415381
766,1,3.52750867,Hengelo,3,21.7217,21.721,3.52750866798607
767,3,5.69027655,Den Haag HS,5,3.8877,3.8769,5.69027654951435
768,1,0.81644504,Groningen,7,2.4287,2.4281,0.816445037954178
769,5,10.00006514,Rotterdam Stadion,3,0.0603,0.0142,10.0000651349528
770,1,159.12011101,'s-Hertogenbosch,6,6.9,6.79116332,159.120121338405
771,4,4.0433388,Heerlen,4,109.071,109.0548,4.04333880007236
772,4,4.99997294,Heerlen,4,109.0345,109.0206,4.99997294121281
773,3,54.40237135,Venlo,4,21.8967,21.7461,54.4023713455718
774,4,1.3357781,Duivendrecht,5,3.2252,3.2207,1.3357781046282
775,1,38.84196122,Hoensbroek,1,92.7244,92.69391661,38.8419778489402
776,1.25,2.67665872,Halfweg-Zwanenburg,2,3.4395,3.4361,2.67665872514272
777,1,0.28744954,Heerlen,5,109.0576,109.0573,0.287449543398489
778,4,117.66512967,Zwijndrecht,4,5.7805,5.3726,117.665129668694
779,4,20.00009721,Zwijndrecht,4,5.2747,5.2004,20.0000972093409
780,4,6.16013226,Zwijndrecht,4,4.9962,4.97353957,6.16011584996585
781,12,7.00000991,Duivendrecht,5,9.5164,9.434,7.0000099102921
782,1,8.5349955,Groningen,7,2.4183,2.4121,8.53499550203563
783,1,12.80840493,Horst-Sevenum,2,26.4556,26.45317663,12.8084349037429
784,0,5.0000065,Goes,1,0.6716,0.6708,5.00000649999552
785,2,6.38885308,Kerkrade Centrum,2,145.86298331,145.8542,6.38885930970671
786,1,4.6772358,Nieuw Amsterdam,2,15.2028,15.20202016,4.67724428276701
787,2,4.99998975,Eijsden,1,56.4365,56.427,4.99998975223977
788,2,15.00003797,Eijsden,1,56.4678,56.4465,15.0000379726887
789,4,27.36494889,Maastricht,6,47.3394,47.2447,27.3649488926207
790,0,4.99993333,Bunnik,2,3.9583,3.9578,4.99993333076592
791,0,7.18373452,Bunnik,2,3.9049,3.9045,7.18373451918594
792,0,27.36496307,Amsterdam Centraal,7,5.72,5.72,27.3649630713544
793,0,4.99992217,Heerlen,5,109.0699,109.0672,4.99992217294901
794,1.25,4.99998527,Almere Muziekwijk,1,0.7217,0.7174,4.99998526735746
795,1.25,5.00006492,Almere Muziekwijk,1,0.7537,0.7467,5.00006491738499
796,5,55.74431646,Nijmegen Lent,1,19.4477,19.1973,55.7443164552477
797,1,25.00002694,Appingedam,2,0.9022,0.8843,25.0000269392395
798,1,6.10268457,Sauwerd,2,1.27227264,1.2692,6.10263708164955
799,1,8.56625821,Maarssen,2,1.20842652,1.2067,8.56623204202251
800,1,68.32886886,Maarssen,2,1.2323,1.2067,68.3288688548791
801,1,96.90497854,Helmond,2,18.6229,18.5748,96.9049785402822
802,3,9.99998864,Beverwijk,2,2.2951,2.2692,9.99998864289823
803,3,30.00003034,Beverwijk,2,2.5945,2.52,30.0000303343741
804,2,14.81152006,Beverwijk,2,2.2649,2.24222401,14.8115095731463
805,0,5.94613989,Zwolle,5,1.968,1.968,5.94613989276519
806,0,0.41950984,Almere Centrum,1,1.973,1.973,0.419507449278317
807,0,12.61070716,'s-Hertogenbosch,6,6.905,6.905,12.6107164767484
808,1,62.02515328,Helmond Brouwhuis,2,22.565,22.54609245,62.0251109434651
809,9,8.72293481,Utrecht Centraal,1,5.1245,5.0471,8.72293481084712
810,2,15.00003365,Dordrecht,4,0.4188,0.3954,15.0000336532683
811,0,1.20597061,Amsterdam Centraal,14,5.95,5.95,1.20602999852181
812,1,10.70564644,Amersfoort Centraal,7,5.5636,5.5607,10.7056464386576
813,0,14.84030969,Weesp,1,1.525,1.525,14.8403096889345
814,1,8.46494211,Den Helder,2,0.939,0.9339,8.46494210810921
815,2,4.99994234,Zutphen,2,11.5433,11.5344,4.99994233495094
816,0,54.00002498,Roermond,3,27.59,27.59,54.0000249766181
817,1,0.44492095,Amsterdam Centraal,14,5.9069,5.9068,0.444920948034592
818,4,153.17342256,Geleen-Lutterade,1,66.9462,66.4059,153.173422554806
819,1,5.0000586,Dordrecht,1,0.2283,0.2221,5.00005860102249
820,0,28.39734248,Gouda,3,0.485,0.485,28.3973424791238
821,3,5.01295672,Westervoort,1,18.37882579,18.3691,5.01300342686361
822,0,5.23476978,Winterswijk,1,36.522,36.5204,5.23476977918394
823,3,10.00002959,Hoofddorp,2,0.5818,0.556,10.0000295906663
824,1,199.35794879,Krabbendijke,2,1.45354889,1.34043413,199.357923982011
825,0,121.1511177,Usquert,1,1.7569,1.751,121.15110980827
826,1,39.75981571,Franeker,1,1.3338,1.29594039,39.7598033055457
827,3,165.56606383,Delft Campus,1,-0.5008,-0.9167,165.566063831774
828,0,1.20608601,Arnhem Centraal,4,27.9497,27.9497,1.20608600580431
829,1,40.85057942,Nijmegen,3,23.5628,23.5586,40.8505794208304
830,1,42.02983545,Nijmegen,3,23.5699,23.5593,42.0298354509725
831,0,2.57504879,Amsterdam Centraal,5,5.72,5.72,2.57504878710408
832,2,19.59152827,Utrecht Centraal,7,3.7575,3.7257,19.5915282750597
833,1,2.88171109,Den Haag Centraal,8,0.5594,0.5584,2.88171108771885
834,1,13.20144818,Rotterdam Centraal,14,2.8829,2.87719925,13.2014149786077
835,1,29.03070509,Voorschoten,4,1.98406586,1.9764,29.0307502492814
836,1.25,5.0000094,Delft,1,-8.5083,-8.5141,5.0000093971781
837,4,15.00000322,Best,2,9.7664,9.7161,15.0000032231025
838,1,4.99997775,Bad Nieuweschans,1,2.49,2.4888,4.99997774479248
839,0,2.9669715,Schiphol Airport,2,-10.930048,-10.9305,2.96698253574795
840,1,59.16465638,Roermond,2,27.6467,27.6204,59.1646563808371
841,3,9.99999694,Den Haag Moerwijk,4,4.099,4.07,9.99999694645005
842,0,5.00001132,Beesd,1,2.6604,2.6601,5.00001131884445
843,1.25,5.00008008,Venlo,1a,21.6934,21.6886,5.00008007580017
844,1.25,1.45211108,Venlo,1a,21.7236,21.7219,1.45211107732137
845,0,2.05508093,Nijmegen,4,23.7223,23.7223,2.05508093411285
846,1,3.17496988,Hengelo,2,21.7645,21.7623,3.1749698772054
847,0,1.57498858,Dordrecht,2,0.22,0.22,1.57498857739305
848,4,0.58673219,Amsterdam Centraal,10,5.8944,5.8926,0.586732187629075
849,0,5.00006666,Barendrecht,4,0.3858,0.3851,5.00006665257923
850,3,26.91332813,Amersfoort Centraal,4,5.5248,5.4631994,26.9133585374646
851,2,7.64166637,Maarn,2,13.657,13.6436092,7.64167208329942
852,1,39.99998777,Nunspeet,1,10.4004,10.3894,39.9999877708832
853,13,28.77363826,Landgraaf,3,139.8359,139.4709865,28.7736574831706
854,3,6.12777417,Maastricht,5,47.2342,47.2199,6.12777416507138
855,1,40.00002205,Meppel,3,2.5473,2.5286,40.000022046778
856,1,4.99993971,Amsterdam Centraal,11,5.8684,5.8637,4.99993971150538
857,1,1.83321456,Venlo,3,21.7562,21.7552,1.83321455406905
858,2,29.99995498,Santpoort Zuid,1,3.7003,3.6537,29.9999549752881
859,2,5.00004991,Tilburg,2,17.9539,17.948,5.00004991016547
860,2,30.25577032,Anna Paulowna,2,1.0734,1.019,30.2557703194946
861,1,3.9680408,Zutphen,2,11.563,11.5622,3.96804079595714
862,0,0.03962931,,,8.635,8.635,0.0396278942160696
863,1,9.62573124,Leeuwarden,1,1.2789,1.2752,9.6257312345416
864,2,21.79027979,Boxmeer,2,15.3013,15.2732,21.7902797859378
865,1,10.0180584,Leiden Centraal,9,5.6042,5.60139098,10.0181102010486
866,1,18.53143076,Venlo,3,21.7716,21.761,18.5314307545744
867,1,14.99998433,Dronten,4,3.642,3.6312,14.9999843243135
868,1,18.28576828,Dronten,4,3.6384,3.63,18.2857682770186
869,1,18.28574912,Dronten,4,3.67,3.6616,18.2857491223409
870,1,14.99998432,Dronten,4,3.6694,3.66,14.9999843261937
871,1,25.84453453,Oudenbosch,3,2.79,2.7774,25.8445345312451
872,2,14.9999565,Amsterdam RAI,3,8.0739,8.0465,14.9999564959793
873,0,69.07795348,Sittard,1,49.48,49.48,69.0779534780448
874,1,78.80511745,Den Haag Laan van NO,3,6.0612,6.0191,78.8051174491333
875,1.25,7.2669784,Lelystad Centrum,4,1.7595,1.7506,7.26697840198777
876,3,101.83150685,Utrecht Centraal,15,4.0918,3.8351,101.831506847667
877,2,1.9590974,Amsterdam Centraal,4,5.7692,5.7655,1.95909740091196
878,1,23.99999348,'s-Hertogenbosch,3,6.9395,6.9254,23.9999934786064
879,0,28.71268675,Tiel,2,6.8612,6.861,28.7126867518053
880,1,9.20504895,Groningen,4b,2.3325,2.3255,9.20504894600048
881,1,33.24175027,Amsterdam Centraal,8,5.7993,5.7816,33.2417502699611
882,1,63.54150728,Amsterdam Centraal,11,5.8212,5.7881,63.5415072814071
883,0,3.23286817,Feanwalden,1,2.0323,2.0322,3.23286817035953
884,9,51.26686594,Rotterdam Blaak,3,-10.3331,-10.7573,51.2668659438694
885,1,0.44500654,Amsterdam Centraal,14,5.9068,5.9067,0.445006539277795
886,3,11.21793068,Zwolle Stadshagen,1,1.8315,1.80345516,11.2179716300268
887,2,15.00000098,Oudenbosch,2,2.9006,2.8749,15.0000009771557
888,0,1.99996868,Dordrecht,3,0.28,0.28,1.99996868472892
889,3,7.26348393,Zevenbergen,1,0.4201,0.4055,7.26348392544352
890,1,27.9999791,Arnhem Centraal,11,28.0709,28.0429,27.9999791037733
891,3,16.30842994,Holten,2,20.91388404,20.8774,16.3084592092094
892,1.25,14.18305848,Venlo,1a,21.253,21.2378,14.1830584854072
893,1,9.78867773,Soest,2,11.4745,11.46481133,9.78867539261416
894,1.25,4.00629582,Utrecht Centraal,4,3.8425,3.838,4.00629581760808
895,1,202.85725424,Barendrecht,2,0.4666,0.4171,202.857254236421
896,0,1.00001029,Roosendaal,4,4.31,4.31,1.00001028994706
897,1,5.00003631,Roosendaal,3,4.3277,4.323,5.00003630486246
898,1.25,4.62006153,Zetten-Andelst,2,8.4779,8.4731,4.6200615276074
899,0,9.99998673,Gouda,5,0.5,0.5,9.99998672296698
900,0,5.00005406,Kruiningen-Yerseke,1,1.2813,1.281,5.00005405978645
901,2,13.9617975,Eindhoven Centraal,1,19.0856,19.0634,13.9617975008347
902,0,164.68156877,Zwolle,5,2.04,2.04,164.681568765497
903,1,1.22493697,Deventer,3,10.5211,10.5208,1.22493696598516
904,1.25,2.05504355,Rotterdam Centraal,8,3.1723,3.1702,2.05504354819607
905,1,48.32930094,Zetten-Andelst,1,8.45148275,8.44,48.3292743100521
906,1,106.633294,Zetten-Andelst,1,8.50415037,8.4409,106.633251997238
907,1,167.4674932,Harderwijk,2,3.9717,3.873,167.467493207027
908,8,15.00002636,Duivendrecht,5,9.9228,9.8118,15.0000263626456
909,1,0.40261177,Den Haag Centraal,7,0.58988183,0.5896,0.402664686805287
910,0,0.19498768,Hilversum,2,5.88,5.88,0.195015512203517
911,1,138.94262719,Amersfoort Vathorst,1,3.4759,3.4599,138.942627189033
912,2,38.0628309,Hillegom,2,2.7313,2.674,38.0628309073617
913,1,1.31602488,Hengelo,3,21.7151,21.7149,1.31602488402419
914,5,10.00001873,Best,1,9.8043,9.7614,10.0000187338864
915,1,13.13055111,Gouda,3,0.5708,0.57,13.1305511117201
916,3,30.91177109,Rotterdam Lombardije,2,0.83,0.7589,30.911771088045
917,1.25,5.0000536,Den Haag Centraal,6,0.4799,0.4769,5.00005359589881
918,5,36.77860357,Overveen,2,5.2519,5.089,36.7786035693023
919,0,4.9999925,Maarssen,2,1.2067,1.2067,4.99999250692985
920,2,8.21125258,Almere Muziekwijk,1,0.7569,0.7448,8.21125258345113
921,0,2.05505607,Roosendaal,3,4.33,4.33,2.05505607397609
922,2,25.00000916,Utrecht Centraal,21,3.7658,3.7282,25.0000091589488
923,1,2.68997559,Zwolle,4,2.04,2.0395,2.68997558843397
924,0,64.28798402,Gilze-Rijen,4,9.8713,9.8665,64.2879840160886
925,1,2.05300974,Tilburg,1,18.006,18.0053,2.05300973558764
926,4,16.05242107,Amsterdam Muiderpoor,8,5.7754,5.7175,16.0524210754113
927,1,5.22252175,Haarlem,6,5.0818,5.0808,5.22252174526922
928,1.25,4.99995313,Gouda Goverwelle,1,-0.6889,-0.6941,4.99995312478027
929,1,55.24104815,Hardenberg,2,9.7158,9.6855,55.2410481466902
930,1.25,0.400456,Tilburg Reeshof,2,10.1608,10.1604,0.400456002577062
931,3,5.00006021,Rotterdam Centraal,13,2.9066,2.8979,5.00006021144098
932,1.25,38.7330563,Naarden-Bussum,2,1.0537,1.0135,38.7330562985807
933,14,1.3121947,Rotterdam Blaak,1,-11.662,-11.67922122,1.31214549750158
934,0,30.00002962,Gouda,3,0.4852,0.485,30.0000296151205
935,1,18.49423309,Groningen,7,2.4281,2.4137,18.4942330961395
936,4,24.07558715,Utrecht Overvecht,3,2.21915945,2.1367,24.0756127815684
937,0,10.34835314,Amersfoort Centraal,2,5.4301,5.4301,10.3483531367613
938,0,93.46356833,Amersfoort Centraal,2,5.4301,5.4301,93.4635683262091
939,2,3.36274474,Rotterdam Centraal,8,3.1963,3.1905,3.36274473550715
940,0,7.51168493,Rosmalen,2,5.44,5.4395,7.51168493212638
941,8,10.90471857,Utrecht Leidsche Rij,4,9.3625,9.28133378,10.9047150226428
942,1,4.65488029,Gouda Goverwelle,4,-0.5358,-0.538,4.65488029498023
943,1,30.11008859,Boxtel,7,8.87317799,8.8691,30.1101496856466
944,0,8.44735813,'s-Hertogenbosch,6,6.905,6.905,8.44735812993167
945,0,241.27416268,Den Haag Centraal,8,0.545,0.545,241.274162682001
946,1.25,9.99999253,Holten,2,20.8365,20.826,9.99999253387739
947,1.25,1.26376607,Opheusden,1,7.61421647,7.6128,1.26380132993803
948,1,9.24961397,Hengelo Oost,2,22.2226,22.21675008,9.24958103843807
949,3,30.00002778,Deurne,2,25.7965,25.7241,30.000027777557
950,0,2.57505838,Zutphen,2,11.563,11.563,2.57505837875517
951,2,20.00000372,Bergen op Zoom,2,6.1784,6.145,20.0000037227175
952,1,0.84470991,Dronryp,1,1.941587,1.9414,0.844693086274536
953,1,0.79615911,Wierden,3,11.7245,11.7243,0.796159110982221
954,0,105.91429591,Amersfoort Vathorst,2,3.4776,3.4776,105.914295906376
955,1.25,5.00001327,Zaandam,4,0.8352,0.8307,5.00001326858933
956,1.25,4.99998917,Zaandam,4,0.8262,0.8195,4.99998917323648
957,0,60.18007434,Assen,2,10.8205,10.816282,60.1800778749852
958,0,4.99998717,Cuijk,1,12.3906,12.3903,4.99998716737959
959,1,13.51017892,Groningen,7,2.42817677,2.4183,13.5101366809033
960,3,30.00003245,Dordrecht,3,0.4814,0.4034,30.0000324518354
961,5,10.00005418,Duivendrecht,8,10.1889,10.146,10.0000541815874
962,0,97.50025591,Amsterdam Centraal,8,5.7804,5.7799,97.5002559084766
963,2,24.87006313,Zutphen,2,11.5579,11.522,24.8700631314863
964,0,14.20725754,Maastricht,5,47.1834,47.18277927,14.2072918772541
965,7,30.00005258,Blerick,1,21.3506,21.1597,30.0000525766254
966,2,101.43348577,Hengelo Oost,1,22.2266,22.07536181,101.433441919739
967,0,127.35168004,Zaandam,5,0.7467,0.7451,127.351659427
968,0,2.05498295,Amersfoort Centraal,4,5.633,5.633,2.0549829451776
969,3,2.49732216,Nieuw Vennep,2,0.8325,0.8255,2.49732216096525
970,3,10.00001809,Nieuw Vennep,2,0.9309,0.9023,10.0000180858596
971,1,27.3649876,Amsterdam Centraal,15,5.9161,5.907,27.3649876010125
972,1,56.78491062,Horst-Sevenum,1,26.4922,26.4661,56.7849106126924
973,1,4.99996637,Amsterdam Centraal,11,5.87,5.8694,4.9999663730015
974,0,3.58036989,Den Dolder,1,8.7476,8.747,3.58036988806241
975,2,51.8242189,Roosendaal,1,4.2552,4.1879,51.8242188982725
976,0,21.00004014,Arnhem Centraal,4,27.9497,27.9497,21.000040139315
977,3,10.00006345,Hoorn,2,-0.3844,-0.4071,10.000063443606
978,1,9.65943211,Echt,2,29.71402969,29.7095,9.65939131209266
979,4,3.33606118,'s-Hertogenbosch,6,6.78350809,6.7741,3.33600907332131
980,3,9.99996004,Rotterdam Zuid,3,3.7276,3.7034,9.99996003933891
981,3,14.99998958,Rotterdam Zuid,3,3.8784,3.8404,14.9999895764819
982,1,108.92338461,Breda Prinsenbeek,2,3.1888847,3.1648,108.923402995653
983,4,23.4490114,Rheden,1,21.9696,21.89030846,23.4490549970578
984,2,44.65399227,Lelystad Centrum,3,1.76938261,1.7033,44.6539559197093
985,2,12.71229552,Groningen,2a,2.51483974,2.4942,12.7123130509336
986,2,15.00000181,Kampen Zuid,2,7.4389,7.4171,15.000001811528
987,2,15.00004075,Kampen Zuid,2,7.4049,7.3802,15.0000407452753
988,1,14.99996448,Almere Centrum,1,1.9812,1.9732,14.9999644775609
989,1,15.28593122,Den Haag HS,4,3.7914,3.7881,15.2859312243769
990,1,35.35592946,Haarlem,4,5.0771,5.0616,35.3559294587989
991,1,20.68810423,Haarlem,4,5.0778,5.0737,20.6881042339071
992,6,4.99998545,Utrecht Centraal,1,4.6896,4.6648,4.99998545371799
993,0,9.20502719,'s-Hertogenbosch,6,6.905,6.905,9.20502719493751
994,5,2.86288788,Eygelshoven,2,128.8117,128.80087991,2.8628461421751
995,1,8.00082129,Venlo,1a,21.77653765,21.7758,8.00076998654224
996,1,23.06566908,Opheusden,2,7.60530657,7.5936,23.0656475066787
997,1,41.27463004,Opheusden,2,7.5231,7.4963144,41.2746509371172
998,0,11.84858788,Hilversum,1,5.84,5.84,11.8486049339054
999,0,5.00005316,Utrecht Centraal,5,3.8478,3.8474,5.00005315970181
1000,2,11.95815571,Nunspeet,2,10.269,10.2526,11.9581557076146
1001,1,3.21292628,Maastricht,3,47.0887,47.0852,3.21292627430337
1002,1,8.87798493,Den Haag Laan van NO,5,6.1397,6.1313,8.87798493292879
1003,1,21.22854385,Nijmegen,3,23.5711,23.5687,21.2285438489961
1004,1,35.61615033,Zaandam,4,0.75185458,0.7398,35.6161764889428
1005,2,10.00004036,Zoetermeer Oost,2,-3.1849,-3.2019,10.0000403628813
1006,1,24.99996882,Naarden-Bussum,1,1.0332,1.0249,24.9999688227969
1007,1,3.51004156,Dordrecht,1,0.2213,0.2205,3.51004156266484
1008,5,9.99999336,Rijswijk,2,-5.5139,-5.5615,9.99999335803835
1009,1,9.99995427,Rotterdam Stadion,4,-0.0656,-0.074,9.99995426882753
1010,1,68.74380658,Tilburg Universiteit,1,14.83936943,14.7856,68.7438452857914
1011,0,4.99991909,Den Haag HS,5,3.9096,3.9093,4.99991908585508
1012,1,45.42700008,Varsseveld,2,19.0247,19.014,45.4270000794329
1013,1.25,4.99991859,Heerenveen,3,1.7561,1.7506,4.9999185849956
1014,0,18.04145195,Gramsbergen,2,10.9764,10.9753,18.0414921547042
1015,0,28.00872438,Dordrecht,2,0.22,0.22,28.0087391206743
1016,1,1.2251058,Amsterdam Centraal,4,5.729,5.7286,1.22510579909401
1017,0,35.43880122,Zwolle,3,2.0386,2.0377,35.438773797986
1018,1,15.24923789,Duiven,1,10.7721,10.7686,15.2492378905818
1019,1,25.14248065,Duiven,1,10.7746,10.75992196,25.1424681861004
1020,1,24.2379508,Duiven,1,10.7752,10.769,24.2379508038161
1021,1,57.18202597,Amsterdam Centraal,7,5.7196,5.6769,57.1820259728229
1022,1,29.72983155,Harlingen Haven,1,3.8004,3.7892,29.7298315480257
1023,1,5.00002598,Dordrecht,3,0.2835,0.2801,5.0000259787905
1024,1,5.00002579,Baarn,4,5.5432,5.5383,5.00002579476625
1025,0,1.22499162,Dordrecht,4,0.28,0.28,1.22499162497079
1026,0,2.52158584,Amsterdam Centraal,14,5.95,5.95,2.52159340500771
1027,1,74.79351133,Breda,8,4.659,4.6085,74.7935113337556
1028,0,2.59547693,Breda,3,4.62,4.62,2.59547693215037
1029,2,4.99994173,Dordrecht,1,0.2388,0.2283,4.9999417246604
1030,2,4.99997779,Zwolle,5,2.0372,2.0309,4.99997778718228
1031,1,21.28445751,Wehl,2,13.7367,13.73347155,21.2844809590222
1032,5,10.00002332,Eygelshoven,1,130.1005,130.0544,10.0000233234236
1033,0,1.31599028,Alkmaar,1,2.561,2.561,1.31599028102697
1034,0,3.4149711,Zutphen,1,11.563,11.563,3.41497109662875
1035,1,3.33845422,Brummen,1,11.4765,11.47419691,3.33849583380142
1036,0,1.31596052,Nijmegen,1,23.785,23.785,1.3159605237376
1037,0,2.50794009,Amersfoort Vathorst,3,3.469,3.4687,2.50794009021915
1038,0,1.73796733,Delfzijl West,1,1.3606,1.3605,1.73798285402711
1039,1,5.84799556,Amersfoort Centraal,7,5.5825,5.5814152,5.84803147946293
1040,1.25,9.63352738,,,1.2678,1.2562,9.63352738386221
1041,1,45.06415716,Maastricht Randwijck,3,49.2626,49.223,45.0641571580884
1042,0,2.5750193,Dordrecht,2,0.22,0.22,2.57501929730155
1043,2,24.99996903,Hengelo,2,21.7699,21.7311,24.9999690320328
1044,3,49.86954905,Bodegraven,1,-0.01857774,-0.1195,49.8695180886527
1045,0,1.22495937,Winterswijk,1,36.522,36.522,1.22495936671803
1046,1,28.00005433,Den Haag Laan van NO,4,6.1163,6.1097,28.0000543267295
1047,0,10.49997831,Arnhem Centraal,4,27.9497,27.9497,10.4999783121557
1048,1,6.88833695,Boxtel,6,8.8809,8.87562288,6.88833357071775
1049,0,31.20363139,Lelystad Centrum,1,1.6863,1.685,31.2036313874573
1050,0,5.00004387,Utrecht Centraal,21,3.7109,3.7105,5.00004386599848
1051,5,10.28490149,Blerick,4,21.3723968,21.3304,10.2848458754153
1052,0,39.9999972,Dieren,2,16.8663,16.8663,39.9999972034966
1053,0,7.27008902,Zwolle,12,1.973,1.973,7.2700890130777
1054,4,27.36501341,Amsterdam Centraal,5,5.8235,5.7278,27.3650134098829
1055,0,4.99996,Maastricht,2,47.1438,47.1435,4.99996000022206
1056,0,21.87167028,Amsterdam RAI,3,7.9461,7.9447,21.8716702823846
1057,12,10.0000027,Best,2,10.4703,10.3579,10.0000027012105
1058,1,14.05922348,Vlissingen,2,3.7782,3.7718,14.0592234782596
1059,1,40.00004343,Eindhoven Strijp-S,4,24.2368,24.2115,40.0000434350686
1060,0,1.31601936,Zutphen,2,11.563,11.563,1.31601936559702
1061,1,154.56490461,Vlissingen Souburg,2,3.3745,3.2324,154.564904604791
1062,0,13.35001863,Almere Centrum,1,1.973,1.973,13.3500186270053
1063,1,59.37501301,Nijmegen,1,23.8485,23.8188,59.3750130100304
1064,3,4.50417777,Amsterdam RAI,3,8.10370919,8.0945,4.5041564424836
1065,0,5.00001902,Delfzijl West,1,1.4575,1.4567,5.00001901597687
1066,0,4.9999109,Amsterdam Centraal,2,5.8115,5.8111,4.99991089232698
1067,3,4.99995845,Nunspeet,1,10.2491,10.2387,4.99995844917287
1068,0,86.9828035,Purmerend,2,1.88,1.88,86.9828035051533
1069,4,3.63215915,Amsterdam Centraal,7,5.7485,5.7351,3.63215914738268
1070,0,2.57494986,Maastricht,4,47.1837,47.1836,2.57494985838779
1071,3,30.00002309,Deurne,1,25.9226,25.8522,30.000023086508
1072,1.25,5.00007501,Arnhem Centraal,6,27.9327,27.9262,5.00007500700107
1073,4,4.37934853,Venlo,4,21.9282,21.9126,4.37934852906652
1074,1,9.66131719,Hilversum Media Park,2,5.9937,5.98783921,9.66134289788587
1075,1,9.20492073,Zwolle,14,2.0467,2.0441,9.20492072561431
1076,2,10.0000168,Rijswijk,4,-5.5711,-5.5896,10.000016798304
1077,0,295.29241494,Gouda Goverwelle,3,-0.4225,-0.425,295.292414939797
1078,0,3.41509572,Roosendaal,4,4.31,4.31,3.41509571993621
1079,5,5.00001069,Dordrecht,4,0.339,0.3212,5.00001069164926
1080,0,9.99998274,Roermond,3,27.59,27.59,9.99998274082834
1081,1,30.00006021,Utrecht Centraal,12,3.6398,3.6205,30.0000602152359
1082,11,10.00004282,Rotterdam Blaak,2,-11.2995,-11.4069,10.0000428241046
1083,1,99.74368876,Schiphol Airport,1,-10.9256,-10.9499,99.7436887541139
1084,1,16.5051936,Schiphol Airport,1,-10.9255,-10.9287,16.5051936044629
1085,0,4.99998739,Veenendaal-De Klomp,2,10.1761,10.1758,4.99998738966521
1086,0,37.02305312,Nijmegen,35,23.718,23.718,37.0230531194599
