OBJECTID,WTT_WTT_ID,DWKNAAM,DWKTYPE,LBISTATG,DWKBVORM,OSMOMSCH,KWKSTATU,DWKIDENT,IWS_LEGGERSTATUS,V_NORM,GlobalID,SHAPE_Length
82339,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O218,1,,{FB540AC0-118B-472C-BFD5-EAD270CD1BDC},0.0049345420718737
82340,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O206,1,,{60C420CE-44E1-4489-A750-458917BD09BE},0.0114341041523847
82341,3,Overige Kering,1,3,1,Normaal/Wegzijde,300,O223,1,,{D1A320BF-F809-4ACB-9B62-5AA7B9A37492},0.123233791224615
82342,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O210,1,,{AF60EA0F-3258-4301-9B06-497E6B3EFAC4},0.0181886377199256
82343,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O203,1,,{6CE50FE8-F60A-494E-86BA-101CB7851149},0.00166124114896794
82344,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O204,1,,{FCD4B7A6-C1E3-4975-91A8-EE15EED7B77E},0.00831496600464034
82345,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O208,1,,{FA57FB42-0FDC-48A3-8F86-E2DA31F8D375},0.00238647312242138
82346,3,Overige Kering,1,3,1,Normaal/L31,300,O31,1,,{049EAE56-16E9-4029-B00F-C1D6B265FB85},0.0730356912410156
82347,3,Overige Kering,1,3,1,Normaal/1:8 1.5 meter breed,300,O244,1,,{8FFC3E35-7A15-447B-BA5D-A2E3F71FF07E},0.0289111461875386
82348,3,Overige Kering,1,3,1,Normaal/Kruin 8 meter,300,O319,1,,{BA3FD9C3-F5F9-47E2-8D7F-2E7927B683F5},0.00935066230666691
82349,3,Overige Kering,1,3,1,Normaal/0,300,O330,1,,{BBD3D660-A63B-41CB-929A-961D5114F157},0.00593215749393519
82350,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O279,1,,{7A809E98-4681-4E00-8B0B-E47ECCEF2A65},0.0344572268705543
82351,1,Dijkring 11,1,3,1,"11-2: DR11_08_(km9,2-11,1)_dwarsprofiel_11dwp_10_2.pdf",300,11-2,1,3000,{DE6A6A09-C841-466A-A0F7-DA8840BE2C50},0.0212921783387173
82352,1,Dijkring 11,1,3,1,"11-2: DR11_06_(km6,6-7,8)_dwarsprofiel_11dwp_06_7.pdf",300,11-2,1,3000,{72179F7A-E5EA-45C3-9472-857A1821D4C9},0.0116819501236695
82353,1,Dijkring 11,1,3,1,"11-2: DR11_11_(km13,2-14,2)_dwarsprofiel_11dwp_13_8.pdf",300,11-2,1,3000,{343DE8F1-3A96-4387-8BC5-CABA6FF7B1A5},0.013108295382833
82354,1,Dijkring 11,1,3,1,"11-2: DR11_12_(km14,2-15,2)_dwarsprofiel_11dwp_14_9.pdf",300,11-2,2,3000,{B1B11A5E-DB05-4CE2-BD35-E3F4A43C8989},0.013789139590716
82355,1,Dijkring 11,1,3,1,"11-2: DR11_05_(km5,6-6,6)_dwarsprofiel_11dwp_05_9.pdf",300,11-2,1,3000,{701CA121-7A22-4707-BA0B-0B3E38BC1DD8},0.010407484888782
82356,1,Dijkring 11,1,3,1,"11-2: DR11_04_(km4,6-5,6)_dwarsprofiel_11dwp_04_8.pdf",300,11-2,1,3000,{4A8BFD8E-64E1-4B08-BA56-62F2457E19FB},0.012740313540575
82357,3,Overige Kering,1,3,1,Normaal/Kruin 12 meter,300,O225,1,,{069AF85C-3934-4677-B1CD-F44BC16158E2},0.00367974034743311
82358,3,Overige Kering,1,3,1,Normaal/0,300,O21,1,,{3E652A9B-ECB2-4CC6-987A-637451766545},0.0492973905854835
82359,3,Overige Kering,1,3,1,Normaal/0,300,O17,1,,{79BA2B74-B539-4B2D-AFD2-0DAEF83E0F6D},0.0315478049496771
82360,3,Overige Kering,1,3,1,Normaal/0,300,O108,1,,{BDDEB3EF-4DEF-49C3-B828-FE95FE033787},0.0104294564853137
82361,3,Overige Kering,1,3,1,Normaal/0,300,O205,1,,{F8D02A90-2F1F-4E4F-BCD4-E0737D87D1D9},0.0096714687988604
82362,3,Overige Kering,1,3,1,Normaal/L10,300,O344,1,,{890CE6BA-2EDE-4267-8134-FEFAEFEB041C},0.017675115847324
82363,1,Dijkring 53,1,3,1,"53-3: DR53_16_(km95,3-97,1)_dwarsprofiel_53_dwp_57_2.pdf",300,53-3,1,10000,{DD660029-F208-43FC-99D9-C585E9BFBB35},0.0235824521037666
82364,3,Primaire waterkering Zwartsluis-Kuinre,1,2,1,Bescherming/0,300,P4,2,,{89C984FD-685F-4431-852D-31E61BF0A111},0.070242165621137
82365,3,Overige Kering,1,3,1,,300,O412,1,,{7AFF8512-A970-419E-ADF1-48CF84A952C0},0.00836218948892938
82366,3,Overige Kering,1,3,1,Normaal/0,300,O3,1,,{FD29903D-850F-42EB-905A-A20951A02AA0},0.0955805017139666
82367,3,Overige Kering,1,3,1,,300,O408,1,,{7EE79E68-1E2B-44F2-84C2-897A9A065DC6},0.000287237531280389
82368,1,Dijkring 53,1,3,1,"53-2: DR53_05_(km24,8-29,9)_dwarsprofiel_53_dwp_26_0.pdf",300,53-2,1,10000,{39C49AD7-E5FF-497D-A390-B8F6C55808CA},0.0553849453860452
82369,1,Dijkring 53,1,3,1,"53-2: DR53_06_(km29,9-31,4)_dwarsprofiel_53_dwp_30_7B.pdf",300,53-2,1,10000,{FEE5F63A-BCDC-435B-820A-2194325AFB8B},0.0140642475953245
82370,3,Overige Kering,1,3,1,Normaal/Kruin 3 meter  L10B,300,O257,1,,{408B7416-BA0A-4216-85E3-9A25BB78F5E2},0.0233193968585954
82371,3,Overige Kering,1,3,1,Normaal/1:8 1.5 meter breed,300,O242,1,,{D6D395F9-D2F7-489E-A06E-AC0C4DB7B3C9},0.0113011292686316
82372,3,Overige Kering,1,3,1,Normaal/7 meter brred,300,O248,1,,{11D8B22E-B867-4F41-9B39-810B5AF71F65},0.00283343850929076
82373,3,Overige Kering,1,3,1,Peilafscheiding/Uitvoerende hoogte 9.50,300,O238,1,,{C4794735-CF1B-4CA3-BC2A-EC67B3CC7F8D},0.00127756578647865
82374,3,Overige Kering,1,3,1,Normaal/0,300,O262,1,,{09850762-6B37-4AEA-AF28-CD7F3C51F831},0.00176634375287343
82375,3,Overige Kering,1,3,1,Normaal/Binnen talud 1:10 Kruinbreedte 3 meter,300,O278,1,,{9F6FDFC8-71E2-4084-9CFA-90CF5EEFB5E0},0.00580287371317282
82376,3,Overige Kering,1,3,1,Normaal/0,300,O302,1,,{2BE226CE-064D-437A-B7DC-630D2F8F7CFA},0.00284897770686097
82377,3,Overige Kering,1,3,1,Normaal/Kruin 4 meter,300,O234,1,,{0F3F5073-B32D-4565-B0D8-08399D3E1510},0.00223081568661552
82378,3,Overige Kering,1,3,1,Normaal/10D,300,O255,1,,{AC2A804D-6C10-4B7C-8942-0274BD0AA1AB},0.02879065205547
82379,3,Overige Kering,1,3,1,Natuurontw/Stadsrand Hoogeveen ,300,O273,1,,{F17AD01A-739A-4338-9612-98EF4739A3CB},0.000528489088667765
82380,3,Overige Kering,1,3,1,Normaal/0,300,O304,1,,{CD1AEB92-FE0A-4005-A47A-ED50A634A88E},0.00429647567621194
82381,3,Overige Kering,1,3,1,Normaal/0,300,O298,1,,{61AA8F97-7AC1-40CA-8E99-AB6F2D00D9F2},0.0106182041143076
82382,3,Overige Kering,1,3,1,Normaal/0,300,O20C,1,,{D6A372EC-B3BA-4B0F-B2DA-EDB6FD178BEE},0.0195874986660781
82383,3,Overige Kering,1,3,1,Normaal/0,300,O20A,1,,{0C079B70-BB89-4FA3-A774-914BBE5CC761},0.113193764841425
82384,3,Overige Kering,1,3,1,Normaal/0,300,O110,1,,{C45A31C9-6237-47FF-AA1E-000DE139A222},0.0130126569758074
82385,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O207,1,,{572EFB97-81D8-4C7F-BBCA-AF99720BDCE6},0.00154948270345135
82386,3,Overige Kering,1,3,1,Normaal/0,300,O1,1,,{454D13D7-40FF-4693-AD60-CDB740F134E5},0.0662230066148479
82387,3,Overige Kering,1,3,1,Normaal/0,300,O109,1,,{758710DB-BC68-484E-998E-8BEC95684C41},0.00974308191648441
82388,3,Overige Kering,1,3,1,Normaal/Kruin 8 meter,300,O228,1,,{9795D5D0-053A-4B8B-B691-A730B8A8605E},0.00813750704861266
82389,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O211,1,,{22F1308F-398C-40A1-B125-0B5ED0B94A08},0.0140290949432565
82390,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O215,1,,{E693FF72-FE0A-4E95-B837-9E8323AB6AC6},0.00866833614959234
82391,3,Overige Kering,1,3,1,Peilafscheiding/Reigerveen,300,O222,1,,{EB09453D-F490-4E0A-86A1-87A35F0E5D23},0.00232189512415455
82392,3,Overige Kering,1,3,1,Normaal/L10,300,O259,1,,{FFA51049-6F40-411D-B495-DEE7D7042B0E},0.0363830413285994
82393,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O217,1,,{99E3792E-C615-47BB-9313-6A0D9139C76B},0.0221827335396765
82394,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O212,1,,{80CB57E2-B411-4F77-920B-D1DF1987D46F},0.0129849991823649
82395,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O214,1,,{35060980-5A2F-460B-BFED-F01CACB4E141},0.00101091180872461
82396,3,Overige Kering,1,3,1,Peilafscheiding/Scharreveld,300,O219,1,,{B6A1C577-F2F8-42EE-8451-E35D08526222},0.00217930249300835
82397,3,Overige Kering,1,3,1,Peilafscheiding/De Eekmaten,300,O221,1,,{D86A2ADF-EF29-442F-B0FD-F606730670E7},0.00220406622414132
82398,3,Overige Kering,1,3,1,Peilafscheiding/Project Elperstroom,300,O216,1,,{BB938473-8CF4-4BC7-85EF-A0321B3A62B4},0.00152190148792619
82399,3,Overige Kering,1,3,1,Normaal/1:5 Kruin 1 meter,300,O227,1,,{6781B556-D046-4881-AB66-765DA69290E7},0.00488693212514964
82400,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O202,1,,{F662648E-B0E3-4255-A327-19348907E87C},0.0184332215766589
82401,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O366,1,,{D0346DF9-DBF9-405A-B5C8-6489E6683091},0.00985058109656538
82402,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O368,1,,{D93F4C43-52C0-4DD7-A86F-9A407B7E21ED},0.0158955190475812
82403,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O373,1,,{E24D4FBF-53FD-4C80-9254-2980FE2E8330},0.0097269279109481
82404,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O371,1,,{ACD0F4E7-AC8C-4BD7-8374-DAEEEF1FDF09},0.00411926151021485
82405,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O361,1,,{CAF8D691-3588-4F2C-99F8-92E402DEAFD1},0.0109297273664137
82406,3,Overige Kering,1,3,1,Normaal/,300,O375,1,,{7DCB8FFC-6685-49C1-A5DE-4DB2064CBB8F},0.00438662260785965
82407,3,Overige Kering,1,3,1,Normaal/0,300,O307,1,,{A2EF27AC-B06B-403C-865E-BA23C4C08836},0.0371618678357573
82408,3,Overige Kering,1,3,1,Normaal/0,300,O328,1,,{AFD71DF1-0339-4EA2-B6DE-F81D46354942},0.00872045062816836
82409,3,Overige Kering,1,3,1,Normaal/0,300,O324,1,,{B6369956-A429-4DB7-ADD3-37E36185E622},0.006354712124991
82410,3,Overige Kering,1,3,1,Normaal/0,300,O201,1,,{4745026F-107E-4F95-A29A-F56A2BC08ADD},0.028884979032266
82411,3, O24,1,2,1,,300,13060,4,,{D414B13E-18D0-451F-81EE-5F2B98C2E268},0.00275380367499485
82412,1,Dijkring 53,1,3,1,"53-3: DR53_17_(km97,1-98,0)_dwarsprofiel_53_dwp_58_8.pdf",300,53-3,1,10000,{C86B628B-AD08-498E-A232-5DCCE7BE27A6},0.0102679440837313
82413,1,Dijkring 53,1,3,1,"53-3: DR53_19_(km103,0-110,6)_dwarsprofiel_53_dwp_69_5.pdf",300,53-3,1,10000,{A8BF9C98-4341-477F-9A8C-A9A51FD6B68F},0.100981023760863
82414,1,Dijkring 53,1,3,1,"53-3: DR53_22_(km122,4-122,8)_dwarsprofiel_53_dwp_82_5B.pdf",300,53-3,1,10000,{517258D4-F6D8-408B-BF52-401A09937CB5},0.00584750030489218
82415,1,Dijkring 53,1,3,1,"53-3: DR53_21_(km113,5-122,4)_dwarsprofiel_53_dwp_81_7.pdf",300,53-3,1,10000,{1408B60E-B245-47CD-8201-5E9973E1A16F},0.113174081821158
82416,3,Overige Kering,1,3,1,Normaal/6 meter breed,300,O247,1,,{9A749404-724B-4BD7-95EE-894E78E6C7DB},0.00331103242110113
82417,3,Overige Kering,1,3,1,Normaal/Kruin 4 meter,300,O229,1,,{42D07AE7-88FA-421F-87EE-6FBFE5A82B86},0.005326121547664
82418,1,Dijkring 11,1,3,1,"11-2: DR11_03_(km3,2-4,6)_dwarsprofiel_11dwp_03_8.pdf",300,11-2,1,3000,{BDAB1544-653D-4CE5-96EA-050A9D3EC256},0.0133058600646664
82419,1,Dijkring 11,1,3,1,"11-2: DR11_15_(km19,0-19,8)_dwarsprofiel_11dwp_19_4.pdf",300,11-2,1,3000,{83BBAF8C-6E0C-49EF-8D75-6D74AB42ABB7},0.0098075073186366
82420,2,Regionale kering 101,1,3,1,project Kampereilanden 2019,400,101,1,,{719AA225-E7F9-4F44-A221-02AC3D7FCFD3},0.00292176529863041
82421,1,Dijkring 11,1,3,1,"11-2: DR11_16_(km19,8-20,8)_dwarsprofiel_11dwp_20_7A.pdf",300,11-2,1,3000,{6A7C6D3C-5DE6-4101-9404-D3F44036865D},0.0124777344007293
82422,1,Dijkring 11,1,3,1,"11-1: DR11_23_(km26,1-27,0)_dwarsprofiel_11dwp_26_65.pdf",300,11-1,1,3000,{4FFB933B-F57D-4FF2-8FBC-678997FCE42D},0.0128707759662981
82423,1,Dijkring 11,1,3,1,"11-1: DR11_24_(km27,0-27,7)_dwarsprofiel_11dwp_27_55.pdf",300,11-1,1,3000,{DC4406D8-0241-451D-AAD1-CF495EDA1324},0.0079354242278691
82424,1,Dijkring 11,1,3,1,"DR11_02_(km0,9-3,2)_dwarsprofiel_11dwp_02_3.pdf",300,11-2,1,3000,{44D1EFC0-7396-427F-98BF-58E86F6606CE},0.00103687430874251
82425,3,Overige kering 1012,1,2,1,project Kampereilanden 2019,400,17256,4,,{6CBF182D-B7AA-4610-9240-83F0580C6794},0.00310677834527835
82426,2,Regionale kering 101,1,3,1,project Kampereilanden 2019,400,101,1,,{95ECE74D-36C9-4912-B6F1-C96288A6FBB6},0.00133223937522133
82427,1,Dijkring 11,1,3,1,"11-1: DR11_22_(km25,0-26,1)_dwarsprofiel_11dwp_26_0.pdf",300,11-1,1,3000,{5D055333-874D-48CE-AEE7-D2145033AD37},0.0141708199693043
82428,1,Dijkring 11,1,3,1,"11-1: DR11_25_(km27,7-28,6)_dwarsprofiel_11dwp_27_95.pdf",300,11-1,1,3000,{99C4C8F7-EAD3-426F-B260-F5F528A6D09F},0.00900465279883535
82429,1,Dijkring 11,1,3,1,"11-1: DR11_20_(km22,6-23,5)_dwarsprofiel_11dwp_23_15.pdf",300,11-1,1,3000,{57C11F01-D7CB-42F9-8700-23B56F0D1E69},0.0102644828089293
82430,1,Dijkring 11,1,3,1,"11-1: DR11_21_(km23,5-25,0)_dwarsprofiel_11dwp_23_6.pdf",300,11-1,1,3000,{48805FF9-822A-439A-AA8D-2951C971B1AB},0.019682873194803
82431,1,Dijkring 11,1,3,1,"11-1: DR11_26_(km28,6-29,5)_dwarsprofiel_11dwp_29_0.pdf",300,11-1,1,3000,{558DA175-12CA-4BEB-ADA4-2A75E1FED3B4},0.0112658240819843
82432,1,Verbindende kering 25,1,3,1,"225: VWK25_04_(km8,4-9,8)_dwarsprofiel_25dwp_11_0.pdf",300,225,1,30000,{DF0C6A4D-7CF7-47AD-AEA7-E46BEA77090B},0.0114442614922137
82433,1,Verbindende kering 25,1,3,1,"225: VWK25_03_(km7,4-8,4)_dwarsprofiel_25dwp_09_7.pdf",300,225,1,30000,{BE62A6EA-8202-4584-B391-0880A104B11B},0.00906399012646031
82434,1,Verbindende kering 25,1,3,1,"225: VWK25_02_(km6,0-7,4)_dwarsprofiel_25dwp_08_9.pdf",300,225,1,30000,{C2606C11-22A9-44EF-B406-205FA8755FEE},0.0158606944154806
82435,3,Overige Kering,1,3,1,Normaal/Kruin 4 meter,300,O224,1,,{167B3E5E-635E-4DB7-95D2-00FD5F4AF5C7},0.0464823294899701
82436,3,Overige Kering,1,3,1,Normaal/0,300,O20B,1,,{1318F780-7481-42D6-BB78-8D416BABA622},0.0238643841836927
82437,3,Overige Kering,1,3,1,,300,O409,1,,{5E50A093-1318-4F14-835A-B53DCBB9AD44},0.00599265899435348
82438,3,Overige Kering,1,3,1,Normaal/L16,300,O42,1,,{9C629E49-6E49-4E0D-B5AB-4FA6A0BE6BE4},0.0893297938535149
82439,1,Verbindende kering 25,1,3,1,"225: VWK25_01_(km0,0-6,0)_dwarsprofiel_25dwp_07_5.pdf",300,225,1,30000,{AE2FC1A2-3CF5-418C-A2B1-9C2671E3BE65},0.0758226923266967
82440,3,Overige Kering,1,3,1,Normaal/Gedeelte in Drenthe is overige waterk. was reg.,300,O43,1,,{2E8293DD-8EAC-4D29-9B72-D001F8B34D2C},0.0701146132041148
82441,3,Overige Kering,1,3,1,Normaal/0,300,O300,1,,{D41DEB84-8C8A-4DAC-86CB-84B8B5BE95EA},0.00213664128808243
82442,3,Overige Kering,1,3,1,Peilafscheiding/0,300,O335,1,,{E17F9AA4-C5FF-4410-94CD-E390FBCF08B7},0.00614689310761985
82443,3,Overige Kering,1,3,1,Natuurontw/Stadsrand Hoogeveen 1:10 3 meter breed,300,O272,1,,{C466248D-79D0-4267-A522-3317FDF10CEF},0.026998300727945
82444,3,Overige Kering,1,3,1,Normaal/0,300,O331,1,,{CBC31705-CDD1-463D-814E-253292079D1F},0.00289884027786425
82445,3,Overige Kering,1,3,1,Normaal/0,300,O235,1,,{47457062-F77B-4F44-9054-24205708D8DA},0.0119660552687435
82446,3,Overige Kering,1,3,1,Normaal/0,300,O5,1,,{6B876FF1-B2B2-4B5F-861A-357D80A8B4A8},0.0569088761014744
82447,3,Overige Kering,1,3,1,Normaal/0,300,O326,1,,{1026E1E8-01D1-4B07-BCDE-87194DBD746A},0.00535247127632529
82448,3,Overige Kering,1,3,1,Normaal/L15,300,O41,1,,{448B3F18-6850-4ACF-9564-DDB1CCF08CC5},0.240134965977164
82449,3,Overige Kering,1,3,1,Normaal/L26A,300,O26A,1,,{79626C94-4BCE-41B6-B132-6891BA4212E2},0.017406643176054
82450,3,Overige Kering,1,3,1,Normaal/L28A,300,O28A,1,,{AA267B44-FAF4-41E7-96A0-C2ADF256C1F2},0.00858837209490173
82451,3,Overige Kering,1,3,1,Normaal/11A,300,O253,1,,{BFDA6CA4-950D-409F-BB3A-4878F4FEDA9F},0.108861833098315
82452,3, O373,1,2,1,,300,13059,4,,{B50A78AE-23E7-465A-9358-036014B1D0C3},0.00183465871986387
82453,3, ,1,2,1,Normaal/L30,300,O30,4,,{254DB1D1-B081-496B-BDE4-CF50C8BA1152},0.0027208990318575
82454,3,Overige Kering,1,3,1,Normaal/0,300,O2,1,,{E5AF7150-16CC-42AF-BA1D-7B38BFC8C0B8},0.0660144665480097
82455,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O270,2,,{7F44C696-BFEA-426B-92B3-EE25F4332A1D},0.00990370725520243
82456,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O271,1,,{01A58356-7F98-4F4C-AC67-0825E8958C36},0.00783869755679775
82457,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O269,1,,{9F90929C-1DCD-4720-B5AF-0994BF130D51},0.00977173048551683
82458,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O363,1,,{C4FE924F-9A21-4D56-A069-627057D0FB00},0.0135859840037019
82459,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O367,1,,{6A80AB9F-6EDE-4F84-A293-55DE7B391504},0.00843456865453927
82460,3,Overige Kering,1,3,1,Normaal/0,300,O294,1,,{D389E94E-704C-42BC-B8E1-E7C629B4626B},0.0462338565502038
82461,3,Overige Kering,1,3,1,Normaal/0,300,O380,1,,{5045AEB4-800A-4725-9745-B8E8610347AC},0.0134199803238353
82462,3,Overige Kering,1,3,1,Normaal/0,300,O337,1,,{9D4C13C7-1BA6-4531-B888-1806E3529122},0.0190508469210629
82463,3,Overige Kering,1,3,1,Normaal/0,300,O338,1,,{3F72C5EA-5533-4A3D-9F2D-C0C670E40E2D},0.00113531834365042
82464,3,Overige Kering,1,3,1,Normaal/0,300,O339,1,,{8C115C4D-95AE-42AB-B6DD-3500733E8FBC},0.0100526325072365
82465,3,Overige Kering,1,3,1,Natuurontw/Natuurontwikkeling Middenloop en Vledder Aa,300,O347,1,,{2D4D31AC-77EC-41E2-A139-4ECD7B5FED56},0.00651518800799575
82466,3,Overige Kering,1,3,1,Natuurontw/Natuurontwikkeling Middenloop en Vledder Aa,300,O348,1,,{32829881-5319-4D60-A336-C233E79432A0},0.00370920239833297
82467,3,Overige Kering,1,3,1,Normaal/Vergunning WS_WBA_CAV_JAK_142305.pdf,300,O376,1,,{1006FEE5-27B8-42A4-A8DE-ACBD276E44DB},0.00317548402413896
82468,3,Overige Kering,1,3,1,Normaal/Vergunning WS_WBA_CAV_JAK_142305.pdf,300,O377,1,,{6F00AC02-F97C-429D-9DE9-E3A4EE34B15A},0.00074652205217081
82469,3,Overige Kering,1,3,1,Normaal/Vergunning WS_WBA_CAV_JAK_142305.pdf,300,O378,1,,{BCE3D30C-FEAE-411F-813F-BB1795A26F06},0.00730445140371792
82470,3,Overige Kering,1,3,1,Normaal/0,300,O379,1,,{3A01DB4A-85EB-420F-A995-8C8C945E7DA4},0.0186301110613289
82471,3,Anserveld,1,3,1,,300,O422,1,,{CDB25CE8-F4A1-4AA9-9CC2-FA45B5F5849D},0.00039694676079077
82472,3,Overige kering 5310,1,2,1,overige,300,BC110,4,,{A3AE617D-A9AE-44F1-A98E-96E61A6FCB1F},0.0205158192792649
82473,3,Overige Kering,1,3,1,Natuurontw/Waterberging en Natuurinrichting Wetering OW,300,O372,1,,{0C86E4FA-39E3-4910-8CF4-19F57155D9B2},0.0159883814615977
82474,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O267,1,,{32913755-21B2-435F-A54E-F2A9BC3151F1},0.0114520967790917
82475,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O268,1,,{5981591D-6EE0-41B1-9325-F453143C0E06},0.00480219719538373
82476,3,Overige Kering,1,3,1,Normaal/0,300,O19,1,,{643B30F8-1BDD-4807-967A-B8BC9C7D621B},0.0312986687745127
82477,3,Overige Kering,1,3,1,Normaal/L30,300,O30,1,,{0144D12E-C842-4615-ACD1-F2A7E0542ED7},0.0407228775923613
82478,3,Overige Kering,1,3,1,Normaal/L32,300,O32,1,,{9257B034-DE39-49EE-897C-38BA8F7F1276},0.0852645457249653
82479,3,Overige Kering,1,3,1,Normaal/0,300,O381,1,,{652D56C6-784D-41A6-8FB5-00F4BE5BD6C1},0.0216817503222882
82480,2,Regionale kering 102,1,3,1,project Kampereilanden 2019 overstroombaar aangelegd,300,18880,1,,{E827A692-C221-4114-A771-41F63B2529C4},0.00262210593617659
82481,2,Regionale kering 102,1,3,1,project Kampereilanden 2019 overstroombaar aangelegd,300,18869,1,,{1EA28006-80E6-4C53-87EF-D17FFD60651E},0.0220522888989827
82482,2,Regionale kering 101,1,3,1,project Kampereilanden 2019,300,18866,1,,{63AEA11D-981C-4CD1-9077-15AF8F8C9019},0.00380163676123835
82483,2,Regionale kering 101,1,3,1,project Kampereilanden 2019,300,18867,1,,{EF5DA2A8-2C24-4139-BFDA-9C300E6AC66A},0.00310677834527835
82484,3,Overige Kering,1,3,1,Normaal/L25A,300,O25A,1,,{316FEA1D-C7DD-4605-B4C3-2DB4D1066C8D},0.0533849744226503
82485,3,Overige Kering,1,3,1,Normaal/0,300,O288,1,,{494C15A0-581C-4265-B14F-4859A460A6D3},0.00743312274305421
82486,3,Overige Kering,1,3,1,Normaal/0,300,O310,1,,{01A7BDC8-194C-4C47-BBC8-4F0472AEC1B1},0.0241084008350588
82487,3,Overige Kering,1,3,1,Peilafscheiding/Natuurontwikkeling Het Oude Diep,300,O261,1,,{4695CAFE-2FB8-4A18-9928-24117E6B60A0},0.00450636788463986
82488,3,Overige Kering,1,3,1,Peilafscheiding/Wk 2 e soort Vastgelegd op 1-10-1985,300,O318,1,,{F5064890-A8AD-46F2-BE19-C54DC18805E9},0.0307828801741294
82489,3,Overige Kering,1,3,1,Normaal/L28C,300,O28C,1,,{E6CD5608-BA14-43C7-95DE-2ADD140A2110},0.0418918982768635
82490,3,Overige Kering,1,3,1,Normaal/L38,300,O38,1,,{8A7CAFFF-899E-4825-B822-2777D9A93122},0.0492288459550438
82491,3,Overige Kering,1,3,1,Peilafscheiding/Kaderfunctie PV Hoogwater De Stroeten,300,O240,1,,{A45DB9EF-77AD-458D-99B0-8B1F603EB11D},0.0051412806431202
82492,3,Overige Kering,1,3,1,Normaal/L29,300,O29,1,,{98DAFB47-51EF-4D2C-8A3C-DEF652F61408},0.155977237091079
82493,3,Overige Kering,1,3,1,Peilafscheiding/Uitvoerende hoogte 9.50,300,O236,1,,{316A0C00-CD10-417E-A108-EE9473EBDE73},0.0250645857314514
82494,3,Overige Kering,1,3,1,Peilafscheiding/Uitvoerende hoogte 9.50,300,O237,1,,{DD6A4FDD-517B-499D-A66A-EA402FB08564},0.00407454052218252
82495,3,Overige Kering,1,3,1,Normaal/L27,300,O27,1,,{4488BD21-2E06-439A-919B-5BE1712214B1},0.0537436919820886
82496,3,Overige Kering,1,3,1,Normaal/0,300,O340,1,,{A2FDB2F7-D1B6-4541-8B06-2F8D0E2D7F7B},0.00492284386847729
82497,3,Overige Kering,1,3,1,Normaal/0,300,O342,1,,{2A16FFBE-A68B-4CCC-ADAB-F11E03CBF753},0.0052798232573748
82498,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - N7,300,11-2,1,,{A2B567D2-E0C2-4C37-B33F-EF3362BC3433},0.0119530523472164
82499,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - KD1,300,11-2,1,,{49DA4675-459D-402F-B01E-50C3C5C355C8},0.0160553365601349
82500,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - KD2,300,11-2,1,,{D9A2F49B-1CBF-41C3-B68B-F97E3CD4C327},0.00633289322291821
82501,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - N10,300,11-2,1,,{D796738F-5AC2-43EE-8EBE-F2E6B77ED2A3},0.00869465832468121
82502,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - N9,300,11-2,1,,{EE42A78B-2698-45BC-9273-F61CF07AFB30},0.00118461999521645
82503,1,Dijkring 11,1,3,1,11-2: RvdR project Reevediep - N11,300,11-2,1,,{06407632-A9AB-45AD-B9F4-4A5B2DFAB750},0.00495685783367272
