FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kilometer,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
kilometrering_legger.360,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (131930.1013999991 497486.7199999988)
kilometrering_legger.361,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (134539.03840000182 499895.0163999982)
kilometrering_legger.362,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (146413.58799999952 521888.6367000006)
kilometrering_legger.363,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (147490.0722000003 522324.57449999824)
kilometrering_legger.364,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (148675.77529999986 522343.5560000017)
kilometrering_legger.365,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,Markermeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (147965.9497999996 522805.66910000145)
kilometrering_legger.366,2014-10-13T00:00:00,Fugro,Definitief,NN,0,90,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (174776.6700000018 541375.6900000013)
kilometrering_legger.367,2014-10-13T00:00:00,Fugro,Definitief,NN,0,67,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (180420.9600000009 561925.3200000003)
kilometrering_legger.368,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (234566.52849999815 583915.2470999993)
kilometrering_legger.369,2014-10-13T00:00:00,Fugro,Definitief,NN,0,0,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (235767.99769999832 582369.0040000007)
kilometrering_legger.370,2014-10-13T00:00:00,Fugro,Definitief,NN,0,43,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (196266.9699999988 577927.1499999985)
kilometrering_legger.371,2014-10-13T00:00:00,Fugro,Definitief,NN,0,49,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (191478.73999999836 575380.7199999988)
kilometrering_legger.372,2014-10-13T00:00:00,Fugro,Definitief,NN,0,50,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (191082.69999999925 574481.4100000001)
kilometrering_legger.373,2014-10-13T00:00:00,Fugro,Definitief,NN,0,48,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (191768.66000000015 576323.2699999996)
kilometrering_legger.374,2014-10-13T00:00:00,Fugro,Definitief,NN,0,44,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (195284.48000000045 577791.8999999985)
kilometrering_legger.375,2014-10-13T00:00:00,Fugro,Definitief,NN,0,45,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (194297.6099999994 577888.0300000012)
kilometrering_legger.376,2014-10-13T00:00:00,Fugro,Definitief,NN,0,46,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (193399.25 577459.3500000015)
kilometrering_legger.377,2014-10-13T00:00:00,Fugro,Definitief,NN,0,47,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (192539.55999999866 576949.7300000004)
kilometrering_legger.378,2014-10-13T00:00:00,Fugro,Definitief,NN,0,52,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (189687.44000000134 573090.4200000018)
kilometrering_legger.379,2014-10-13T00:00:00,Fugro,Definitief,NN,0,51,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (190500.6700000018 573670.8000000007)
kilometrering_legger.380,2014-10-13T00:00:00,Fugro,Definitief,NN,0,53,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (188830.05000000075 572579.1000000015)
kilometrering_legger.381,2014-10-13T00:00:00,Fugro,Definitief,NN,0,54,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (188307.1700000018 571743.4100000001)
kilometrering_legger.382,2014-10-13T00:00:00,Fugro,Definitief,NN,0,56,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (187651.7800000012 569869.0599999987)
kilometrering_legger.383,2014-10-13T00:00:00,Fugro,Definitief,NN,0,55,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (187923.25 570822.0300000012)
kilometrering_legger.384,2014-10-13T00:00:00,Fugro,Definitief,NN,0,58,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (186154.8900000006 568576.1099999994)
kilometrering_legger.385,2014-10-13T00:00:00,Fugro,Definitief,NN,0,57,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (186847.6400000006 569289.1499999985)
kilometrering_legger.386,2014-10-13T00:00:00,Fugro,Definitief,NN,0,59,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (185786.91000000015 567652.120000001)
kilometrering_legger.387,2014-10-13T00:00:00,Fugro,Definitief,NN,0,60,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (185354.87999999896 566757.4899999984)
kilometrering_legger.388,2014-10-13T00:00:00,Fugro,Definitief,NN,0,61,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (184741.5700000003 565979.6600000001)
kilometrering_legger.389,2014-10-13T00:00:00,Fugro,Definitief,NN,0,62,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (183882.7800000012 565473.0700000003)
kilometrering_legger.390,2014-10-13T00:00:00,Fugro,Definitief,NN,0,63,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (183313.37000000104 564656.379999999)
kilometrering_legger.391,2014-10-13T00:00:00,Fugro,Definitief,NN,0,65,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (181960.4299999997 563191.5399999991)
kilometrering_legger.392,2014-10-13T00:00:00,Fugro,Definitief,NN,0,64,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (182679.55000000075 563886.1799999997)
kilometrering_legger.393,2014-10-13T00:00:00,Fugro,Definitief,NN,0,66,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (181240.5300000012 562497.7699999996)
kilometrering_legger.394,2014-10-13T00:00:00,Fugro,Definitief,NN,0,68,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (179596.62000000104 561359.2300000004)
kilometrering_legger.395,2014-10-13T00:00:00,Fugro,Definitief,NN,0,69,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (178772.3900000006 560795.8099999987)
kilometrering_legger.396,2014-10-13T00:00:00,Fugro,Definitief,NN,0,91,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (174454.05000000075 540429.25)
kilometrering_legger.397,2014-10-13T00:00:00,Fugro,Definitief,NN,0,89,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175104.01000000164 542320.3399999999)
kilometrering_legger.398,2014-10-13T00:00:00,Fugro,Definitief,NN,0,88,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175386.94000000134 543279.5)
kilometrering_legger.399,2014-10-13T00:00:00,Fugro,Definitief,NN,0,87,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175669.87000000104 544238.629999999)
kilometrering_legger.400,2014-10-13T00:00:00,Fugro,Definitief,NN,0,86,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175930.1400000006 545203.2800000012)
kilometrering_legger.401,2014-10-13T00:00:00,Fugro,Definitief,NN,0,85,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175993.9600000009 546201.0100000016)
kilometrering_legger.402,2014-10-13T00:00:00,Fugro,Definitief,NN,0,84,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (176048.5700000003 547199.5300000012)
kilometrering_legger.403,2014-10-13T00:00:00,Fugro,Definitief,NN,0,83,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175787.7899999991 548149.5)
kilometrering_legger.404,2014-10-13T00:00:00,Fugro,Definitief,NN,0,82,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175476.44999999925 549098.7800000012)
kilometrering_legger.405,2014-10-13T00:00:00,Fugro,Definitief,NN,0,81,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175269.01000000164 550068.5300000012)
kilometrering_legger.406,2014-10-13T00:00:00,Fugro,Definitief,NN,0,80,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175315.6400000006 551067.4400000013)
kilometrering_legger.407,2014-10-13T00:00:00,Fugro,Definitief,NN,0,79,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175362.2899999991 552066.3399999999)
kilometrering_legger.408,2014-10-13T00:00:00,Fugro,Definitief,NN,0,78,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175405.98999999836 553065.3399999999)
kilometrering_legger.409,2014-10-13T00:00:00,Fugro,Definitief,NN,0,77,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175373.6400000006 554064.6499999985)
kilometrering_legger.410,2014-10-13T00:00:00,Fugro,Definitief,NN,0,76,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175172.66000000015 555041.3200000003)
kilometrering_legger.411,2014-10-13T00:00:00,Fugro,Definitief,NN,0,75,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (175538.01000000164 555950.1600000001)
kilometrering_legger.412,2014-10-13T00:00:00,Fugro,Definitief,NN,0,74,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (176125.3599999994 556755.7399999984)
kilometrering_legger.413,2014-10-13T00:00:00,Fugro,Definitief,NN,0,73,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (176885.08999999985 557405.9200000018)
kilometrering_legger.414,2014-10-13T00:00:00,Fugro,Definitief,NN,0,72,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (177470.8200000003 558186.1600000001)
kilometrering_legger.415,2014-10-13T00:00:00,Fugro,Definitief,NN,0,71,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (177626.98000000045 559172.6400000006)
kilometrering_legger.416,2014-10-13T00:00:00,Fugro,Definitief,NN,0,70,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (178121.0700000003 560034.6900000013)
kilometrering_legger.417,2014-10-13T00:00:00,Fugro,Definitief,NN,0,28,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (209524.30000000075 583730.5799999982)
kilometrering_legger.418,2014-10-13T00:00:00,Fugro,Definitief,NN,0,29,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (208589.2800000012 583520.8599999994)
kilometrering_legger.419,2014-10-13T00:00:00,Fugro,Definitief,NN,0,31,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (206946.55999999866 582404.6799999997)
kilometrering_legger.420,2014-10-13T00:00:00,Fugro,Definitief,NN,0,32,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (206007.51999999955 582075.3099999987)
kilometrering_legger.421,2014-10-13T00:00:00,Fugro,Definitief,NN,0,30,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (207822.0399999991 582879.5599999987)
kilometrering_legger.422,2014-10-13T00:00:00,Fugro,Definitief,NN,0,42,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (197112.6700000018 578454.0700000003)
kilometrering_legger.423,2014-10-13T00:00:00,Fugro,Definitief,NN,0,41,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (198045.23000000045 578815.0199999996)
kilometrering_legger.424,2014-10-13T00:00:00,Fugro,Definitief,NN,0,40,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (198975.6000000015 579181.620000001)
kilometrering_legger.425,2014-10-13T00:00:00,Fugro,Definitief,NN,0,39,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (199937.1400000006 579435.4100000001)
kilometrering_legger.426,2014-10-13T00:00:00,Fugro,Definitief,NN,0,38,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (200912.48000000045 579651.1900000013)
kilometrering_legger.427,2014-10-13T00:00:00,Fugro,Definitief,NN,0,37,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (201880.4200000018 579901.6400000006)
kilometrering_legger.428,2014-10-13T00:00:00,Fugro,Definitief,NN,0,36,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (202639.4699999988 580532.370000001)
kilometrering_legger.429,2014-10-13T00:00:00,Fugro,Definitief,NN,0,35,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (203169.94000000134 581370.7300000004)
kilometrering_legger.430,2014-10-13T00:00:00,Fugro,Definitief,NN,0,34,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (204026.12999999896 581827.3599999994)
kilometrering_legger.431,2014-10-13T00:00:00,Fugro,Definitief,NN,0,33,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (205020.7100000009 581914.4899999984)
kilometrering_legger.432,2014-10-13T00:00:00,Fugro,Definitief,NN,0,27,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (210513.19900000095 583769.6893999986)
kilometrering_legger.433,2014-10-13T00:00:00,Fugro,Definitief,NN,0,25,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (212451.49269999936 584273.7344000004)
kilometrering_legger.434,2014-10-13T00:00:00,Fugro,Definitief,NN,0,24,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (213431.75950000063 584471.0839999989)
kilometrering_legger.435,2014-10-13T00:00:00,Fugro,Definitief,NN,0,23,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (214413.5196999982 584660.8315000013)
kilometrering_legger.436,2014-10-13T00:00:00,Fugro,Definitief,NN,0,22,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (215393.08430000022 584861.5859000012)
kilometrering_legger.437,2014-10-13T00:00:00,Fugro,Definitief,NN,0,21,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (216376.1064000018 585044.6424000002)
kilometrering_legger.438,2014-10-13T00:00:00,Fugro,Definitief,NN,0,26,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (211471.21449999884 584076.4450000003)
kilometrering_legger.439,2014-10-13T00:00:00,Fugro,Definitief,NN,0,20,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (217358.78620000184 585229.3081)
kilometrering_legger.440,2014-10-13T00:00:00,Fugro,Definitief,NN,0,19,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (218342.2137000002 585409.8202)
kilometrering_legger.441,2014-10-13T00:00:00,Fugro,Definitief,NN,0,18,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (219325.39730000123 585591.8187999986)
kilometrering_legger.442,2014-10-13T00:00:00,Fugro,Definitief,NN,0,17,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (220312.31439999864 585744.3462000005)
kilometrering_legger.443,2014-10-13T00:00:00,Fugro,Definitief,NN,0,16,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (221290.19040000066 585645.0898999982)
kilometrering_legger.444,2014-10-13T00:00:00,Fugro,Definitief,NN,0,15,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (222245.4814000018 585739.503800001)
kilometrering_legger.445,2014-10-13T00:00:00,Fugro,Definitief,NN,0,14,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (223193.37310000136 586045.4935999997)
kilometrering_legger.446,2014-10-13T00:00:00,Fugro,Definitief,NN,0,13,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (224166.46330000088 586275.7584000006)
kilometrering_legger.447,2014-10-13T00:00:00,Fugro,Definitief,NN,0,12,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (225142.4609999992 586493.3443999998)
kilometrering_legger.448,2014-10-13T00:00:00,Fugro,Definitief,NN,0,11,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (226135.73570000008 586587.8940999992)
kilometrering_legger.449,2014-10-13T00:00:00,Fugro,Definitief,NN,0,10,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (227134.77479999885 586545.5557000004)
kilometrering_legger.450,2014-10-13T00:00:00,Fugro,Definitief,NN,0,9,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (228131.95899999887 586485.6504000016)
kilometrering_legger.451,2014-10-13T00:00:00,Fugro,Definitief,NN,0,8,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (229128.99760000035 586418.1689000018)
kilometrering_legger.452,2014-10-13T00:00:00,Fugro,Definitief,NN,0,7,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (230066.4791000001 586094.6057999991)
kilometrering_legger.453,2014-10-13T00:00:00,Fugro,Definitief,NN,0,6,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (230968.2925999984 585662.2404000014)
kilometrering_legger.454,2014-10-13T00:00:00,Fugro,Definitief,NN,0,5,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (231869.38919999823 585228.3808999993)
kilometrering_legger.455,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (232768.9360000007 584791.3170999996)
kilometrering_legger.456,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (233668.09540000185 584353.4589000009)
kilometrering_legger.457,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (235275.65529999882 583231.2525999993)
kilometrering_legger.458,2014-10-13T00:00:00,Fugro,Definitief,NN,0,26,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (258511.02930000052 593787.0009000003)
kilometrering_legger.459,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (236668.94949999824 582803.1625000015)
kilometrering_legger.460,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (237572.5822999999 583231.7774999999)
kilometrering_legger.461,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (239352.7685999982 584135.9712000005)
kilometrering_legger.462,2014-10-13T00:00:00,Fugro,Definitief,NN,0,5,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (240141.00820000097 584751.2855999991)
kilometrering_legger.463,2014-10-13T00:00:00,Fugro,Definitief,NN,0,6,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (240963.00470000133 585318.5351999998)
kilometrering_legger.464,2014-10-13T00:00:00,Fugro,Definitief,NN,0,7,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (241813.89499999955 585843.9131999984)
kilometrering_legger.465,2014-10-13T00:00:00,Fugro,Definitief,NN,0,8,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (242660.996199999 586375.3365000002)
kilometrering_legger.466,2014-10-13T00:00:00,Fugro,Definitief,NN,0,9,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (243510.06439999864 586903.6546999998)
kilometrering_legger.467,2014-10-13T00:00:00,Fugro,Definitief,NN,0,10,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (244330.68360000104 587474.554299999)
kilometrering_legger.468,2014-10-13T00:00:00,Fugro,Definitief,NN,0,11,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (245172.36829999834 588011.569600001)
kilometrering_legger.469,2014-10-13T00:00:00,Fugro,Definitief,NN,0,12,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (246036.28799999878 588514.3790999986)
kilometrering_legger.470,2014-10-13T00:00:00,Fugro,Definitief,NN,0,14,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (247731.2611999996 589574.6653000005)
kilometrering_legger.471,2014-10-13T00:00:00,Fugro,Definitief,NN,0,15,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (248583.57310000062 590097.620099999)
kilometrering_legger.472,2014-10-13T00:00:00,Fugro,Definitief,NN,0,16,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (249441.36439999938 590611.500599999)
kilometrering_legger.473,2014-10-13T00:00:00,Fugro,Definitief,NN,0,17,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (250301.2675999999 591121.992899999)
kilometrering_legger.474,2014-10-13T00:00:00,Fugro,Definitief,NN,0,18,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (251189.84959999844 591572.3394000009)
kilometrering_legger.475,2014-10-13T00:00:00,Fugro,Definitief,NN,0,19,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (252143.36549999937 591873.4802000001)
kilometrering_legger.476,2014-10-13T00:00:00,Fugro,Definitief,NN,0,21,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (254052.51000000164 592469.5141000003)
kilometrering_legger.477,2014-10-13T00:00:00,Fugro,Definitief,NN,0,22,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (255007.52849999815 592765.7982000001)
kilometrering_legger.478,2014-10-13T00:00:00,Fugro,Definitief,NN,0,23,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (255982.45369999856 592887.7063000016)
kilometrering_legger.479,2014-10-13T00:00:00,Fugro,Definitief,NN,0,24,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (256979.4455000013 592812.7232000008)
kilometrering_legger.480,2014-10-13T00:00:00,Fugro,Definitief,NN,0,25,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (257938.35960000008 592980.1678999998)
kilometrering_legger.481,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (238473.31639999896 583666.4444999993)
kilometrering_legger.482,2014-10-13T00:00:00,Fugro,Definitief,NN,0,13,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (246887.31560000032 589039.5359999985)
kilometrering_legger.483,2014-10-13T00:00:00,Fugro,Definitief,NN,0,20,Hoofdvaarweg Lemmer-Delfzijl,,NN,,POINT (253097.7776999995 592172.2586000003)
kilometrering_legger.484,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (210953.14939999953 596298.3383999988)
kilometrering_legger.485,2014-10-13T00:00:00,Fugro,Definitief,NN,0,0,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (211458.84650000185 595499.1361000016)
kilometrering_legger.486,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (212090.6713999994 595804.7140999995)
kilometrering_legger.487,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (212976.63809999824 596069.0432000011)
kilometrering_legger.488,2014-10-13T00:00:00,Fugro,Definitief,NN,0,5,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207278.33210000023 596222.0835000016)
kilometrering_legger.489,2014-10-13T00:00:00,Fugro,Definitief,NN,0,7,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (206933.12150000036 600076.5577999987)
kilometrering_legger.490,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (213941.11389999837 595818.5896999985)
kilometrering_legger.491,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207891.8396999985 595438.7613999993)
kilometrering_legger.492,2014-10-13T00:00:00,Fugro,Definitief,NN,0,6,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207224.71920000017 599128.3535999991)
kilometrering_legger.493,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (214836.65949999914 595397.4604000002)
kilometrering_legger.494,2014-10-13T00:00:00,Fugro,Definitief,NN,0,7,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207418.15590000153 598142.7181000002)
kilometrering_legger.495,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207524.86499999836 594554.4712999985)
kilometrering_legger.496,2014-10-13T00:00:00,Fugro,Definitief,NN,0,0,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (215740.03069999814 595190.2831000015)
kilometrering_legger.497,2014-10-13T00:00:00,Fugro,Definitief,NN,0,6,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207271.20529999956 597159.4858000018)
kilometrering_legger.498,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207632.2109999992 593580.5042000003)
kilometrering_legger.499,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207477.95419999957 592790.2620999999)
kilometrering_legger.500,2014-10-13T00:00:00,Fugro,Definitief,NN,0,0,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (206510.5390000008 592576.2958000004)
kilometrering_legger.501,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (208416.65260000154 602367.4393000007)
kilometrering_legger.502,2014-10-13T00:00:00,Fugro,Definitief,NN,0,5,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207728.28429999948 598266.1647000015)
kilometrering_legger.503,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (207456.17610000074 602151.9497999996)
kilometrering_legger.504,2014-10-13T00:00:00,Fugro,Definitief,NN,0,4,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (208495.7164000012 597634.6273999996)
kilometrering_legger.505,2014-10-13T00:00:00,Fugro,Definitief,NN,0,1,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (206972.77969999984 601295.1367000006)
kilometrering_legger.506,2014-10-13T00:00:00,Fugro,Definitief,NN,0,3,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (209448.08680000156 597346.0100000016)
kilometrering_legger.507,2014-10-13T00:00:00,Fugro,Definitief,NN,0,0,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (206921.28590000048 600296.4719999991)
kilometrering_legger.508,2014-10-13T00:00:00,Fugro,Definitief,NN,0,2,Lauwersmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (210404.94049999863 597096.262600001)
kilometrering_legger.509,2014-10-13T00:00:00,Fugro,Definitief,ON,0,906,Boven-Rijn - Waal,,DON: aangeleverd,,POINT (167183.78130000085 434815.71880000085)
kilometrering_legger.510,2014-10-13T00:00:00,Fugro,Definitief,ON,0,905,Boven-Rijn - Waal,,DON: aangeleverd,,POINT (168159.85940000042 434769.3125)
kilometrering_legger.511,2014-10-13T00:00:00,Fugro,Definitief,ON,0,907,Boven-Rijn - Waal,,DON: aangeleverd,,POINT (166195.46880000085 434636.875)
