FID,OVW_STARTDATUM,AANSCHAFPRIJS,AANTAL,AANVULLENDE_INFORMATIE,AFGEWERKT,AFGIFTEDATUM,ALGEMEEN_AANSCHAFPRIJS,ALGEMEEN_FABRIKANT,ALGEMEEN_GARANTIE,ALGEMEEN_LEEFTIJDSCATEGORIE,ALGEMEEN_LEVENSDUUR,GEOMETRIE,LONGITUDE,LATITUDE,OVW_MAX_SIZE
Speelvoorzieningen.222983,2023-02-03,1010,,,,,,,,1 - 6 jaar,,POINT (52.16202680347484 5.391122960605996),5.39112294787982,52.1620232607152,0

Speelvoorzieningen.222984,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.162744034724646 5.393418505283333),5.39341847221221,52.1627405006672,0

Speelvoorzieningen.222985,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.16250184735224 5.3935440736955576),5.39354404339157,52.1624983150413,0

Speelvoorzieningen.222986,2023-02-03,,,,,,,,,,,POINT (52.16260044861021 5.3934997574883425),5.39349972602617,52.1625969156241,0

Speelvoorzieningen.222987,2023-02-03,,,,,,,,,,,POINT (52.16262639804002 5.393346076028094),5.39334604491237,52.1626228641349,0

Speelvoorzieningen.222988,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.16296110501107 5.382960390035972),5.38296040212862,52.1629575165664,0

Speelvoorzieningen.222989,2023-02-03,2420,,,,,,,,3 - 8 jaar,,POINT (52.171410486340434 5.393398188228796),5.39339803564222,52.1714069109521,0

Speelvoorzieningen.222990,2023-02-03,190,,,,,,,,4 - 12 jaar,,POINT (52.165108732802885 5.386691043351608),5.38669100944396,52.1651051532937,0

Speelvoorzieningen.222991,2023-02-03,17.50,2,,,,,,,6 - 12 jaar,,POINT (52.16508551308697 5.3867237375050365),5.38672370375449,52.1650819338516,0

Speelvoorzieningen.222992,2023-02-03,2730,,,,,,,,3 - 9 jaar,,POINT (52.16573305203637 5.3874319010511025),5.38743185523699,52.1657294733813,0

Speelvoorzieningen.222993,2023-02-03,1060,,,,,,,,2 - 6 jaar,,POINT (52.15551747358531 5.384786766987367),5.38478686972451,52.155513926408,0

Speelvoorzieningen.222994,2023-02-03,3780,,"Toestel hoort zwaar te draaien, het is dan normtechniesch ook geen draaitoestel.",,,,,,2 - 6 jaar,,POINT (52.15534768454621 5.385204766807631),5.38520487005908,52.1553441401706,0

Speelvoorzieningen.222995,2023-02-03,2662,,,,,,,,6 - 12 jaar,,POINT (52.15570067356972 5.3849472917179),5.38494739134435,52.155697126448,0

Speelvoorzieningen.222996,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.15563326117613 5.384938842794785),5.38493894335417,52.155629714289,0

Speelvoorzieningen.222997,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.15565429653145 5.38505110476908),5.38505120457789,52.1556507501235,0

Speelvoorzieningen.222998,2023-02-03,,,,,,,,,,,POINT (52.17293427403335 5.38638695676477),5.3863868193912,52.1729306548941,0

Speelvoorzieningen.222999,2023-02-03,,,,,,,,,,,POINT (52.17299257540017 5.386190396574008),5.38619025943573,52.1729889549683,0

Speelvoorzieningen.223000,2023-02-03,695,,,,,,,,6 - 12 jaar,,POINT (52.176600587013766 5.387044095729055),5.38704390565801,52.1765969521734,0

Speelvoorzieningen.223001,2023-02-03,2420,,,,,,,,3 - 8 jaar,,POINT (52.17658837654695 5.386961894780541),5.38696170531576,52.1765847413535,0

Speelvoorzieningen.223002,2023-02-03,6895,,,,,,,,6 - 12 jaar,,POINT (52.17642828900873 5.386954621441935),5.3869544341683,52.1764246546253,0

Speelvoorzieningen.223003,2023-02-03,895,,,,,,,,10 jaar en ouder,,POINT (52.17621868268594 5.387258564564931),5.3872583784808,52.1762150509546,0

Speelvoorzieningen.223004,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.176507562189016 5.38688755878809),5.38688737080914,52.1765039270457,0

Speelvoorzieningen.223005,2023-02-03,190,,,,,,,,4 - 12 jaar,,POINT (52.17658572620166 5.3871937673393715),5.38719357666329,52.176582092201,0

Speelvoorzieningen.223006,2023-02-03,1225,,,,,,,,6 - 12 jaar,,POINT (52.17636613545057 5.389389043748777),5.38938884424993,52.176362513828,0

Speelvoorzieningen.223007,2023-02-03,2730,,,,,,,,6 - 15 jaar,,POINT (52.176384490523034 5.389445847466182),5.38944564741326,52.1763808690951,0

Speelvoorzieningen.223008,2023-02-03,695,,,,,,,,4 - 12 jaar,,POINT (52.176401057338296 5.389373752535002),5.38937355264395,52.1763974354527,0

Speelvoorzieningen.223009,2023-02-03,13039,,,,,,,,5 - 12 jaar,,POINT (52.17251305440731 5.389602879701887),5.38960273142508,52.1725094538171,0

Speelvoorzieningen.223010,2023-02-03,595,,,,,,,,3 . 8 jaar,,POINT (52.155538127246054 5.384252383082725),5.38425248778136,52.1555345772973,0

Speelvoorzieningen.223011,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.171395195351785 5.393403273360245),5.39340312095891,52.1713916200665,0

Speelvoorzieningen.223012,2023-02-03,3925,,"Het is lastig om de juiste onderdelentekening te koppelen gezien de vele versies van het toestel en de onvolledige informatie van het toestel.

Te vervangen onderdelen via foto en afmetingen identificeren bij fabrikant.",,,,,,2 - 6 jaar,,POINT (52.17141858908318 5.3934341580378495),5.39343400515656,52.1714150138421,0

Speelvoorzieningen.223013,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.17531137994182 5.394121345575611),5.39412113529762,52.1753077883903,0

Speelvoorzieningen.223014,2023-02-03,3925,,"Het is lastig om de juiste onderdelentekening te koppelen gezien de vele versies van het toestel en de onvolledige informatie van het toestel.

Te vervangen onderdelen via foto en afmetingen identificeren bij fabrikant.",,,,,,2 - 6 jaar,,POINT (52.1556423345473 5.385066852610143),5.38506695251229,52.1556387882679,0

Speelvoorzieningen.223015,2023-02-03,,5,,,,,,,6 - 12 jaar,,POINT (52.15577815697097 5.384989028617973),5.38498912703758,52.1557746097406,0

Speelvoorzieningen.223016,2023-02-03,17.50,2,,,,,,,6 - 12 jaar,,POINT (52.1721934685774 5.3821887058021085),5.382188599894,52.1721898321025,0

Speelvoorzieningen.223017,2023-02-03,4380,,Toestel is in het veld samengesteld uit meerdere toestellen.,,,,,,6 - 12 jaar,,POINT (52.155758876186354 5.3850918681919735),5.38509196643669,52.1557553295536,0

Speelvoorzieningen.223018,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.15576969267012 5.384991242891793),5.38499134141482,52.1557661454858,0

Speelvoorzieningen.223019,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.155678705858804 5.385142429119178),5.38514252821996,52.1556751598107,0

Speelvoorzieningen.223020,2023-02-03,1795,,Roos van Dekemastraat 28,,,,,,1 - 8 jaar,,POINT (52.15582612798477 5.384838103033196),5.38483820144804,52.1558225797968,0

Speelvoorzieningen.223021,2023-02-03,17.50,2,,,,,,,6 - 12 jaar,,POINT (52.172022095360305 5.385265062340515),5.38526494294024,52.1720184751664,0

Speelvoorzieningen.223022,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.176391120010884 5.389310982161154),5.38931078274189,52.1763874978557,0

Speelvoorzieningen.223023,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.17633562471763 5.389106632851644),5.38910643528176,52.1763320018074,0

Speelvoorzieningen.223024,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.17646911243389 5.389228835985339),5.3892286359484,52.1764654894449,0

Speelvoorzieningen.223025,2023-02-03,,,,,,,,,,,POINT (52.176371447346185 5.38907709041882),5.38907689252151,52.1763678240953,0

Speelvoorzieningen.223026,2023-02-03,3550,,,,,,,,4 - 12 jaar,,POINT (52.1553535996306 5.385185826302732),5.3851859295544,52.1553500551353,0

Speelvoorzieningen.223027,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.15534217708378 5.385223671077762),5.38522377432372,52.155338632826,0

Speelvoorzieningen.223028,2023-02-03,1905,,,,,,,,8 jaar en ouder,,POINT (52.15537604055916 5.385288673128106),5.38528877565126,52.1553724964906,0

Speelvoorzieningen.223029,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.15536584089475 5.385280713926567),5.38528081661895,52.1553622968278,0

Speelvoorzieningen.223030,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.15570414023207 5.385061824653988),5.38506192375392,52.1557005936732,0

Speelvoorzieningen.223031,2023-02-03,190,,,,,,,,4 - 12 jaar,,POINT (52.15553926856349 5.384810908888194),5.38481101123433,52.1555357214182,0

Speelvoorzieningen.223032,2023-02-03,2650,,,,,,,,6 jaar en ouder,,POINT (52.16018024395974 5.37262183079488),5.37262192560643,52.1601766173881,0

Speelvoorzieningen.223033,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.16005814245864 5.373549926021697),5.37355001825068,52.1600545208587,0

Speelvoorzieningen.223034,2023-02-03,,,,,,,,,,,POINT (52.160184288794284 5.3725959163792245),5.37259601125506,52.1601806620813,0

Speelvoorzieningen.223035,2023-02-03,895,,,,,,,,8 jaar en ouder,,POINT (52.15986372684645 5.373015845866931),5.37301594292626,52.1598601035366,0

Speelvoorzieningen.223036,2023-02-03,12895,,,,,,,,2 - 6 jaar,,POINT (52.159898196436394 5.372670203479133),5.37267030163523,52.1598945713252,0

Speelvoorzieningen.223037,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.159881622184365 5.372756694542303),5.37275679252419,52.1598779975582,0

Speelvoorzieningen.223038,2023-02-03,,,,,,,,,6 jaar en ouder,,POINT (52.19356739731751 5.420561884239306),5.42056125345036,52.1935638468995,0

Speelvoorzieningen.223039,2023-02-03,,,,,,,,,3 jaar en ouder,,POINT (52.19341308968264 5.421017898462105),5.42101726715853,52.193409542877,0

Speelvoorzieningen.223040,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.15989786832586 5.372767397600363),5.37276749532967,52.1598942436802,0

Speelvoorzieningen.223041,2023-02-03,250,,,,,,,,4 - 12 jaar,,POINT (52.155715248228546 5.384909677074961),5.38490977666515,52.1557117008575,0

Speelvoorzieningen.223042,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.15575713824515 5.384974791301357),5.38497489006062,52.1557535910296,0

Speelvoorzieningen.223043,2023-02-03,3925,,"Het is lastig om de juiste onderdelentekening te koppelen gezien de vele versies van het toestel en de onvolledige informatie van het toestel.

Te vervangen onderdelen via foto en afmetingen identificeren bij fabrikant.",,,,,,2 - 6 jaar,,POINT (52.15578994156223 5.385017247903244),5.38501734604743,52.1557863944255,0

Speelvoorzieningen.223044,2023-02-03,1475,,,,,,,,6 jaar en ouder,,POINT (52.163449201521544 5.35998607616446),5.3599861883026,52.1634455017718,0

Speelvoorzieningen.223045,2023-02-03,1475,,,,,,,,6 jaar en ouder,,POINT (52.16350110575379 5.359039557762134),5.35903967367426,52.1634974015159,0

Speelvoorzieningen.223046,2023-02-03,58705,,,,,,,,6 jaar en ouder,,POINT (52.16395515558015 5.360613980565798),5.36061408375108,52.1639514563506,0

Speelvoorzieningen.223047,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.163845451739675 5.360396544073457),5.36039664958178,52.1638417520311,0

Speelvoorzieningen.223048,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.16420817812008 5.3604923424109385),5.36049244314424,52.1642044771804,0

Speelvoorzieningen.223049,2023-02-03,,,,,,,,,,,POINT (52.16401294971757 5.3604101604117025),5.36041026385851,52.1640092493032,0

Speelvoorzieningen.223050,2023-02-03,11185,,,,,,,,7 - 16 jaar,,POINT (52.15584041579009 5.385050334181887),5.38505043151483,52.1558368686122,0

Speelvoorzieningen.223051,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.15553836218677 5.384254674360229),5.38425477904616,52.1555348122485,0

Speelvoorzieningen.223052,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.17056015622813 5.389411251622799),5.38941113084969,52.1705565644365,0

Speelvoorzieningen.223053,2023-02-03,895,,,,,,,,1 - 4 jaar,,POINT (52.15569376140351 5.385045595477872),5.38504569478411,52.1556902148055,0

Speelvoorzieningen.223054,2023-02-03,2135,,,,,,,,2 - 6 jaar,,POINT (52.17152184175698 5.38934952564112),5.38934939212426,52.1715182448581,0

Speelvoorzieningen.223055,2023-02-03,1795,,,,,,,,2 - 6 jaar,,POINT (52.1714786765978 5.389429552784943),5.3894294194469,52.1714750803259,0

Speelvoorzieningen.223056,2023-02-03,,,,,,,,,,,POINT (52.19369680529147 5.422583296045919),5.42258265044771,52.193693265835,0

Speelvoorzieningen.223057,2023-02-03,7875,,,,,,,,6 - 12 jaar,,POINT (52.17362978877823 5.379245152535504),5.37924504305,52.1736261304344,0

Speelvoorzieningen.223058,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.17365782406036 5.379150689190513),5.37915057983287,52.1736541651085,0

Speelvoorzieningen.223059,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.155692212433216 5.385026695627411),5.38502679503354,52.1556886657463,0

Speelvoorzieningen.223060,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.17319307794796 5.38052770086112),5.38052759040256,52.1731894281601,0

Speelvoorzieningen.223061,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.17794127577719 5.399587127781741),5.39958685127663,52.1779376992255,0

Speelvoorzieningen.223062,2023-02-03,1295,,,,,,,,2 - 8 jaar,,POINT (52.17662092873401 5.387008492680144),5.38700830252707,52.176617293605,0

Speelvoorzieningen.223063,2023-02-03,,,,,,,,,,,POINT (52.19379698697467 5.422703322403168),5.42270267449251,52.1937934475922,0

Speelvoorzieningen.223064,2023-02-03,,4,,,,,,,,,POINT (52.193843323811045 5.422703832115467),5.4227031834841,52.1938397841411,0

Speelvoorzieningen.223065,2023-02-03,1795,,,,,,,,1 - 8 jaar,,POINT (52.15568973728038 5.3851059418044835),5.38510604091127,52.155686191003,0

Speelvoorzieningen.223066,2023-02-03,895,,,,,,,,350 x 241,,POINT (52.16015798509484 5.364672446955388),5.36467257741562,52.1601543213569,0

Speelvoorzieningen.223067,2023-02-03,17.50,2,,,,,,,6 - 12 jaar,,POINT (52.1751783404857 5.4004424358952585),5.40044219398179,52.1751747831437,0

Speelvoorzieningen.223068,2023-02-03,910,,,,,,,,4 - 12 jaar,,POINT (52.15571448673324 5.385065831469653),5.38506593041496,52.1557109401519,0

Speelvoorzieningen.223069,2023-02-03,2050,,,,,,,,4 - 12 jaar,,POINT (52.15568458970196 5.385110565281817),5.3851106644378,52.1556810434691,0

Speelvoorzieningen.223070,2023-02-03,1455,,Veer en grondankers uit 2002.,,,,,,3 - 8 jaar,,POINT (52.155736047217154 5.385092012201025),5.38509211074927,52.1557325006791,0

Speelvoorzieningen.223071,2023-02-03,895,,,,,,,,1 - 4 jaar,,POINT (52.155819039829744 5.384989336654197),5.38498943452809,52.1558154924325,0

Speelvoorzieningen.223072,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.17565135478033 5.402490362636522),5.40249010310315,52.1756478060073,0

Speelvoorzieningen.223073,2023-02-03,5795,,Toestel verwijderd en afgevoerd 22-2-2022 vanaf Louis Armstrongstraat,,,,,,6 - 12 jaar,,POINT (52.15562724630641 5.384957977208316),5.38495807776761,52.1556236995404,0

Speelvoorzieningen.223074,2023-02-03,910,,,,,,,,4 - 12 jaar,,POINT (52.15572147614436 5.384970285000315),5.38497038425334,52.1557179290529,0

Speelvoorzieningen.223075,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.145426350108515 5.3883416734950105),5.38834189761795,52.1454228594827,0

Speelvoorzieningen.223076,2023-02-03,1905,,,,,,,,8 jaar en ouder,,POINT (52.15578122724034 5.385030288243981),5.38503038644947,52.1557776802052,0

Speelvoorzieningen.223077,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.17406809722475 5.397504711649321),5.39750450088142,52.1740645299551,0

Speelvoorzieningen.223078,2023-02-03,895,,,,,,,,1 - 4 jaar,,POINT (52.15568197854706 5.3851030646949685),5.38510316391719,52.1556784322871,0

Speelvoorzieningen.223079,2023-02-03,1020,,,,,,,,2 - 6 jaar,,POINT (52.15574015523286 5.384953384729493),5.38495348380471,52.1557366079794,0

Speelvoorzieningen.223080,2023-02-03,3925,,"Het is lastig om de juiste onderdelentekening te koppelen gezien de vele versies van het toestel en de onvolledige informatie van het toestel.

Te vervangen onderdelen via foto en afmetingen identificeren bij fabrikant.",,,,,,2 - 6 jaar,,POINT (52.17031398939521 5.383812242769955),5.3838121534579,52.1703103704166,0

Speelvoorzieningen.223081,2023-02-03,6405,,,,,,,,2 - 6 jaar,,POINT (52.15578639976346 5.384967036973661),5.38496713537584,52.1557828523883,0

Speelvoorzieningen.223082,2023-02-03,3780,,,,,,,,2 - 6 jaar,,POINT (52.170338859122765 5.383846317101085),5.38384622728806,52.170335240192,0

Speelvoorzieningen.223083,2023-02-03,4785,,,,,,,,2 - 6 jaar,,POINT (52.171175652783305 5.383236282571409),5.3832361847542,52.1711720266428,0

Speelvoorzieningen.223084,2023-02-03,3625,,,,,,,,3 - 9 jaar,,POINT (52.171128011015725 5.38320322147535),5.38320312445593,52.1711243849475,0

Speelvoorzieningen.223085,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.15563559156921 5.385022108084776),5.38502220826423,52.155632045092,0

Speelvoorzieningen.223086,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.15563651042204 5.385046142846715),5.38504624291322,52.1556329640621,0

Speelvoorzieningen.223087,2023-02-03,6420,,,,,,,,6 - 12 jaar,,POINT (52.170383371341856 5.389252430101568),5.38925231252698,52.1703797796102,0

Speelvoorzieningen.223088,2023-02-03,940940,,,,,,,,3 - 8 jaar,,POINT (52.17038748125893 5.389182685793576),5.38918256851374,52.1703838891492,0

Speelvoorzieningen.223089,2023-02-03,1780,,,,,,,,3 - 10 jaar,,POINT (52.193289733965315 5.412389812175076),5.41238923730291,52.1932861385854,0

Speelvoorzieningen.223090,2023-02-03,2975,,,,,,,,2 - 6 jaar,,POINT (52.19328993075337 5.4124267916165065),5.41242621650766,52.1932863355803,0

Speelvoorzieningen.223091,2023-02-03,9515,,,,,,,,1 - 6 jaar,,POINT (52.19329606050027 5.412484096418782),5.41248352085635,52.1932924656115,0

Speelvoorzieningen.223092,2023-02-03,,,,,,,,,1 - 5 jaar,,POINT (52.195008087294674 5.410764935987838),5.410764345944,52.1950044719953,0

Speelvoorzieningen.223093,2023-02-03,1710,,,,,,,,4 - 12 jaar,,POINT (52.19499000567725 5.410807122971551),5.41080653292471,52.1949863907284,0

Speelvoorzieningen.223094,2023-02-03,8150,,,,,,,,1 - 6 jaar,,POINT (52.19495071297124 5.410823469174958),5.41082287960515,52.1949470983627,0

Speelvoorzieningen.223095,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.14543303545652 5.388386923268181),5.38838714713745,52.1454295450384,0

Speelvoorzieningen.223096,2023-02-03,700,,,,,,,,6 jaar en ouder,,POINT (52.145913981482764 5.38683801381023),5.38683823682224,52.1459104814696,0

Speelvoorzieningen.223097,2023-02-03,700,,,,,,,,6 jaar en ouder,,POINT (52.146016446591915 5.386751652158228),5.38675187411053,52.1460129457754,0

Speelvoorzieningen.223098,2023-02-03,1905,,,,,,,,8 jaar en ouder,,POINT (52.14593485411373 5.386886129148766),5.38688635170564,52.1459313542706,0

Speelvoorzieningen.223099,2023-02-03,,,,,,,,,,,POINT (52.14597710869322 5.38670938382003),5.3867096064538,52.1459736078024,0

Speelvoorzieningen.223100,2023-02-03,9850,,,,,,,,2 - 6 jaar,,POINT (52.148034220375685 5.3845206863084245),5.38452088958925,52.1480307009803,0

Speelvoorzieningen.223101,2023-02-03,3925,,,,,,,,2 - 6 jaar,,POINT (52.14802738021312 5.384475047045728),5.38447525058899,52.1480238606135,0

Speelvoorzieningen.223102,2023-02-03,,,,,,,,,,,POINT (52.180999737910625 5.379673016328687),5.37967280857962,52.1809960423404,0

Speelvoorzieningen.223103,2023-02-03,,,,,,,,,,,POINT (52.18098262364512 5.379831587167959),5.37983137874948,52.1809789289511,0

Speelvoorzieningen.223104,2023-02-03,,,,,,,,,,,POINT (52.18098592618312 5.379988011847055),5.37998780250509,52.1809822322419,0

Speelvoorzieningen.223105,2023-02-03,190,,,,,,,,4 - 12 jaar,,POINT (52.14883305933427 5.381662369806515),5.38166257335103,52.148829522699,0

Speelvoorzieningen.223106,2023-02-03,595,,,,,,,,3 - 8 jaar,,POINT (52.14845187122205 5.3793837143583945),5.37938393152725,52.1484483247422,0

Speelvoorzieningen.223107,2023-02-03,5895,,,,,,,,3 - 9 jaar,,POINT (52.148492527328045 5.379429090368285),5.37942930683707,52.1484889809207,0

Speelvoorzieningen.223108,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.14848105814965 5.379503243093909),5.37950345943103,52.1484775121496,0

Speelvoorzieningen.223109,2023-02-03,695,,,,,,,,4 - 12 jaar,,POINT (52.14844207877919 5.379437857078704),5.37943807416995,52.1484385326019,0

Speelvoorzieningen.223110,2023-02-03,635,,,,,,,,4 - 12 jaar,,POINT (52.14845050465006 5.379491562333333),5.37949177911186,52.1484469587057,0

Speelvoorzieningen.223111,2023-02-03,1069,,,,,,,,4 - 10 jaar,,POINT (52.14523028038834 5.370112776986706),5.37011306940778,52.1452267008818,0

Speelvoorzieningen.223112,2023-02-03,,1,,,,,,,,,POINT (52.18510981953267 5.37205742112622),5.37205720445344,52.1851060638068,0

Speelvoorzieningen.223113,2023-02-03,,1,,,,,,,,,POINT (52.1854680926467 5.3722451265753755),5.37224490428246,52.1854643357412,0

Speelvoorzieningen.223114,2023-02-03,,,,,,,,,,,POINT (52.15574204688979 5.3849705209375855),5.38497061991572,52.1557384997149,0

Speelvoorzieningen.223115,2023-02-03,,,,,,,,,,,POINT (52.15574082403141 5.3849705032712025),5.38497060226569,52.1557372768614,0

Speelvoorzieningen.223116,2023-02-03,,1,,,27-10-2017,,,,3-12 jaar,,POINT (52.194454336182005 5.4211773762934214),5.42117672794857,52.194450783769,0

Speelvoorzieningen.223117,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.16107812567047 5.38341727645483),5.3834173113585,52.1610745479289,0

Speelvoorzieningen.223118,2023-02-03,895,,,,,,,,6 jaar en ouder,,POINT (52.166006337606724 5.380344623198054),5.38034460756988,52.1660027221303,0

Speelvoorzieningen.223119,2023-02-03,895,,,,,,,,6 jaar en ouder,,POINT (52.16609644036747 5.380753956527652),5.38075393776447,52.1660928264909,0

Speelvoorzieningen.223120,2023-02-03,9605,,,,,,,,4 - 12 jaar,,POINT (52.168924994089615 5.380409703232838),5.3804096491607,52.1689213649853,0

Speelvoorzieningen.223121,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.16904930376366 5.380834008458337),5.38083395066106,52.1690456761525,0

Speelvoorzieningen.223122,2023-02-03,1405,,,,,,,,3 jaar en ouder,,POINT (52.15571216548732 5.385055756273367),5.38505585529185,52.1557086188648,0

Speelvoorzieningen.223123,2023-02-03,3205,,,,,,,,3 - 5 jaar,,POINT (52.15575258246456 5.3848960518066225),5.384896150957,52.1557490348712,0

Speelvoorzieningen.223249,2023-02-03,930,,Onderdelen zijn niet meer verkrijgbaar.,,,,,,3 - 8 jaar,,POINT (52.15569214460088 5.385072338169956),5.38507243738559,52.1556885981443,0

Speelvoorzieningen.223250,2023-02-03,930,,,,,,,,3 - 8 jaar,,POINT (52.15568695925624 5.385137549422524),5.38513764843379,52.1556834131496,0

Speelvoorzieningen.223251,2023-02-03,2135,,"Het is lastig om de juiste onderdelentekening te koppelen gezien de vele versies van het toestel en de onvolledige informatie van het toestel.

Te vervangen onderdelen via foto en afmetingen identificeren bij fabrikant.",,,,,,2 - 6 jaar,,POINT (52.173841569805916 5.393661369873692),5.39366118235093,52.1738379834643,0

Speelvoorzieningen.223252,2023-02-03,1680,,,,,,,,3 - 9 jaar,,POINT (52.15585670669394 5.385048968117102),5.38504906523879,52.155853159442,0

Speelvoorzieningen.223253,2023-02-03,835,,toestel staat op veren en grondanker van IJreka.,,,,,,3 - 8 jaar,,POINT (52.15581945029599 5.384915638998715),5.38491573717672,52.1558159025259,0

Speelvoorzieningen.223254,2023-02-03,17.50,1,,,,,,,6 - 12 jaar,,POINT (52.1614220734288 5.397724143192387),5.39772410891619,52.1614185679549,0

Speelvoorzieningen.223255,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.15841846751086 5.362180956557816),5.36218111902478,52.1584147998831,0

Speelvoorzieningen.223256,2023-02-03,1680,,,,,,,,3 - 9 jaar,,POINT (52.15564184813319 5.384679609228721),5.38467971076014,52.1556382999059,0

Speelvoorzieningen.223257,2023-02-03,9439,,,,,,,,5 - 12 jaar,,POINT (52.15810008540059 5.364621824699073),5.36462198041774,52.158096430296,0

Speelvoorzieningen.223258,2023-02-03,,1,,,,,,,,,POINT (52.16027339013457 5.3816363766718585),5.38163643015414,52.1602698070518,0

Speelvoorzieningen.223259,2023-02-03,,,,,,,,,,,POINT (52.157891849674506 5.372442847740693),5.37244297220002,52.1578882320954,0

Speelvoorzieningen.223260,2023-02-03,930,,,,,,,,6 jaar en ouder,,POINT (52.175715781661104 5.395569704153008),5.39556948055912,52.1757121955966,0

Speelvoorzieningen.223261,2023-02-03,700,,,,,,,,6 jaar en ouder,,POINT (52.17584358141617 5.395471933442636),5.39547170858992,52.1758399941661,0

Speelvoorzieningen.223262,2023-02-03,1905,,,,,,,,8 jaar en ouder,,POINT (52.175832313861086 5.395441161551123),5.39544093701944,52.1758287265083,0

Speelvoorzieningen.223263,2023-02-03,,,,,,,,,,,POINT (52.1757960889648 5.39545097485541),5.39545075077578,52.1757925018539,0

Speelvoorzieningen.223264,2023-02-03,,1,,,,,,,,,POINT (52.15757897951037 5.372576840029932),5.37257696785707,52.1575753638936,0

Speelvoorzieningen.223265,2023-02-03,3145,,,,,,,,2 - 6 jaar,,POINT (52.17427459150577 5.401186026701511),5.40118579372739,52.1742710428525,0

Speelvoorzieningen.223266,2023-02-03,8550,,,,,,,,3 - 9 jaar,,POINT (52.17430605701307 5.4012830831682415),5.40128284923662,52.1743025087201,0

Speelvoorzieningen.223267,2023-02-03,695,,,,,,,,4 - 12 jaar,,POINT (52.17430842959993 5.401086698505804),5.40108646557065,52.1743048802371,0

Speelvoorzieningen.223268,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.17424545822844 5.401228809554426),5.4012285767711,52.174241909956,0

Speelvoorzieningen.223269,2023-02-03,1298,,,,,,,,8 jaar en ouder,,POINT (52.16971160673612 5.406636507311044),5.40663631217212,52.1697081107286,0

Speelvoorzieningen.223270,2023-02-03,940,,,,,,,,3 - 8 jaar,,POINT (52.15537144916973 5.3851880365992235),5.38518813960378,52.1553679046125,0

Speelvoorzieningen.223271,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.16983296856699 5.402245102027908),5.40224492704444,52.169829448007,0

Speelvoorzieningen.223272,2023-02-03,2560,,,,,,,,6 jaar en ouder,,POINT (52.1696829296479 5.402639091184159),5.40263891638343,52.1696794119568,0

Speelvoorzieningen.223273,2023-02-03,5700,,,,,,,,3 - 9 jaar,,POINT (52.17132705652502 5.381989594449791),5.38198950096315,52.1713234234106,0

