FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_50.261,401060,4,1060,370,440.61,70.61,1.17,-,- - - - - -,1,517.00017202,517.00017202,,,"POLYGON ((147627.01529999822 603141.4853000008, 147607.00710000098 603196.4572999999, 147794.94579999894 603264.8612999991, 147814.95389999822 603209.8892999999, 147627.01529999822 603141.4853000008))"
trend_2016_50.262,300140,3,140,94,135.49,41.49,-7.07,2021,- - - - - -,3,1046.99992863,1046.99992863,,,"POLYGON ((169081.5758999996 607021.8234999999, 169434.86080000177 607009.4864999987, 169428.9277999997 606839.5901000015, 169075.64310000092 606851.927099999, 169081.5758999996 607021.8234999999))"
trend_2016_50.263,300200,3,200,165,138.63,-26.37,-6.9,-,- - - - - -,4,1030,1030,,,"POLYGON ((169083.9998999983 607147.0003000014, 169428.9998999983 607147.0003000014, 169428.9998999983 606977.0003000014, 169083.9998999983 606977.0003000014, 169083.9998999983 607147.0003000014))"
trend_2016_50.264,301200,3,1200,-30,96.53,126.53,10.5,-,- - - - - -,1,1450.00023323,1450.00023323,,,"POLYGON ((179489.22410000116 609405.4721000008, 179443.46730000153 609928.4745000005, 179642.7063000016 609945.9054999985, 179688.46310000122 609422.9032999985, 179489.22410000116 609405.4721000008))"
trend_2016_50.265,301220,3,1220,-25,69.63,94.63,8.56,-,- - - - - -,1,1256.00016985,1256.00016985,,,"POLYGON ((179706.49379999936 609425.5868000016, 179676.63789999858 609852.5441000015, 179876.15089999884 609866.4954999983, 179906.00649999827 609439.5381000005, 179706.49379999936 609425.5868000016))"
trend_2016_50.266,301240,3,1240,-34,54.53,88.53,6.87,-,- - - - - -,1,1086.99993045,1086.99993045,,,"POLYGON ((179904.49390000105 609442.5872999988, 179880.5324999988 609785.250500001, 180080.04529999942 609799.2017999999, 180104.00679999962 609456.5384999998, 179904.49390000105 609442.5872999988))"
trend_2016_50.267,301260,3,1260,-25,41.8,66.8,5.04,-,- - - - - -,1,904.0001175,904.0001175,,,"POLYGON ((180105.49379999936 609459.5870999992, 180087.9151000008 609710.9732999988, 180287.4279000014 609724.9244999997, 180305.00649999827 609473.5383000001, 180105.49379999936 609459.5870999992))"
trend_2016_50.268,301280,3,1280,-31,28.73,59.73,4.98,-,- - - - - -,1,897.99999225,897.99999225,,,"POLYGON ((180284.22450000048 609473.4719000012, 180262.52279999852 609721.5243000016, 180461.76179999858 609738.9554999992, 180483.46350000054 609490.9030999988, 180284.22450000048 609473.4719000012))"
trend_2016_50.269,301300,3,1300,-38,34.82,72.82,8.61,-,- - - - - -,1,1260.9998404,1260.9998404,,,"POLYGON ((180483.22450000048 609490.4719000012, 180445.7041000016 609919.3337999992, 180644.94289999828 609936.7648999989, 180682.46350000054 609507.9030999988, 180483.22450000048 609490.4719000012))"
trend_2016_50.270,301320,3,1320,-34,33.46,67.46,8.89,-,- - - - - -,1,1289.00008912,1289.00008912,,,"POLYGON ((180700.49350000173 609510.5868999995, 180669.48690000176 609954.0040999986, 180868.99980000034 609967.9554999992, 180900.0062999986 609524.5381000005, 180700.49350000173 609510.5868999995))"
trend_2016_50.271,301340,3,1340,-34,26.1,60.1,8.36,-,- - - - - -,1,1236.00007392,1236.00007392,,,"POLYGON ((180899.49379999936 609527.5868999995, 180870.33549999818 609944.5687999986, 181069.8482999988 609958.5199000016, 181099.00649999827 609541.5381000005, 180899.49379999936 609527.5868999995))"
trend_2016_50.272,301360,3,1360,-41,20.95,61.95,6.65,-,- - - - - -,1,1065.00027162,1065.00027162,,,"POLYGON ((181082.22450000048 609541.4721000008, 181053.24529999867 609872.7069000006, 181252.48429999873 609890.1380999982, 181281.46350000054 609558.9032999985, 181082.22450000048 609541.4721000008))"
trend_2016_50.273,301380,3,1380,-33,7.15,40.15,1.77,-,- - - - - -,1,577.00007466,577.00007466,,,"POLYGON ((181280.22430000082 609558.4721000008, 181272.51089999825 609646.6352999993, 181471.7498999983 609664.0665000007, 181479.46330000088 609575.9032999985, 181280.22430000082 609558.4721000008))"
trend_2016_50.274,301400,3,1400,-33,-10.5,22.5,-1.49,>2026,- - - - - -,3,548.99989979,548.99989979,,,"POLYGON ((181680.46310000122 609592.9030999988, 181686.9563000016 609518.6867999993, 181487.71730000153 609501.2555, 181481.22410000116 609575.4719000012, 181680.46310000122 609592.9030999988))"
trend_2016_50.275,301420,3,1420,-32,-14.34,17.66,-3.38,2021,- - - - - -,3,737.9999892,737.9999892,,,"POLYGON ((181898.00649999827 609609.5383000001, 181909.79529999942 609440.950100001, 181710.2824999988 609426.9987999983, 181698.49379999936 609595.5870999992, 181898.00649999827 609609.5383000001))"
trend_2016_50.276,301440,3,1440,-35,-16.19,18.81,-6.27,2018,- - - - - -,3,1026.99982404,1026.99982404,,,"POLYGON ((182101.0062999986 609626.5383000001, 182122.8748999983 609313.802099999, 181923.36210000142 609299.8508000001, 181901.49350000173 609612.5870999992, 182101.0062999986 609626.5383000001))"
trend_2016_50.277,301460,3,1460,-39,-14.85,24.15,-6.63,2019,- - - - - -,3,1063.00011499,1063.00011499,,,"POLYGON ((182296.00679999962 609643.5383000001, 182319.1308999993 609312.8458999991, 182119.61809999868 609298.8944999985, 182096.49390000105 609629.5870999992, 182296.00679999962 609643.5383000001))"
trend_2016_50.278,301480,3,1480,-28,-9.95,18.05,-6.08,2018,- - - - - -,3,1008.0001309,1008.0001309,,,"POLYGON ((182477.46330000088 609660.9034999982, 182503.9587999992 609358.0603, 182304.71979999915 609340.6290999986, 182278.22430000082 609643.4723000005, 182477.46330000088 609660.9034999982))"
trend_2016_50.279,301500,3,1500,-24,-17.68,6.32,-10.31,-,- - - - - -,3,1431.00000645,1431.00000645,,,"POLYGON ((182678.46330000088 609677.9032999985, 182723.3920999989 609164.3649000004, 182524.15309999883 609146.9338999987, 182479.22430000082 609660.4721000008, 182678.46330000088 609677.9032999985))"
trend_2016_50.280,301520,3,1520,-22,-6.23,15.77,-10.1,2017,- - - - - -,3,1409.99994442,1409.99994442,,,"POLYGON ((182896.00679999962 609694.5381000005, 182931.23380000144 609190.7683000006, 182731.72089999914 609176.8169, 182696.49390000105 609680.5868000016, 182896.00679999962 609694.5381000005))"
trend_2016_50.281,301540,3,1540,-12,-7.38,4.62,-12.88,-,- - - - - -,3,1688.00012094,1688.00012094,,,"POLYGON ((183076.46350000054 609711.9032999985, 183132.59180000052 609070.3539000005, 182933.35280000046 609052.9228000008, 182877.22450000048 609694.4721000008, 183076.46350000054 609711.9032999985))"
trend_2016_50.282,301560,3,1560,-9,13.71,22.71,-7.89,2018,- - - - - -,3,1188.99983343,1188.99983343,,,"POLYGON ((183294.0062999986 609728.5384999998, 183321.5251000002 609334.999499999, 183122.0122999996 609321.0483000018, 183094.49350000173 609714.5872999988, 183294.0062999986 609728.5384999998))"
trend_2016_50.283,301580,3,1580,-1,24.27,25.27,-6.61,2019,- - - - - -,3,1060.9997426,1060.9997426,,,"POLYGON ((183494.0062999986 609745.5383000001, 183517.06080000103 609415.8434999995, 183317.54789999872 609401.8922999986, 183294.49350000173 609731.5870999992, 183494.0062999986 609745.5383000001))"
trend_2016_50.284,301600,3,1600,6,33.59,27.59,-3.17,2024,- - - - - -,3,717.00004689,717.00004689,,,"POLYGON ((183675.46350000054 609762.9030999988, 183689.27749999985 609605.006099999, 183490.03880000114 609587.575100001, 183476.22450000048 609745.4719000012, 183675.46350000054 609762.9030999988))"
trend_2016_50.285,301620,3,1620,7,22.77,15.77,-8.97,2017,- - - - - -,3,1296.99988663,1296.99988663,,,"POLYGON ((183873.46350000054 609780.9028999992, 183912.5529000014 609334.1097999997, 183713.31390000135 609316.6785000004, 183674.22450000048 609763.4717999995, 183873.46350000054 609780.9028999992))"
trend_2016_50.286,301640,3,1640,10,34.46,24.46,-5.56,2020,- - - - - -,3,956.00006454,956.00006454,,,"POLYGON ((184073.46350000054 609799.9032999985, 184097.6928000003 609522.9611000009, 183898.45389999822 609505.5298999995, 183874.22450000048 609782.4721000008, 184073.46350000054 609799.9032999985))"
trend_2016_50.287,301660,3,1660,7,36.19,29.19,-3.78,2023,- - - - - -,3,777.99985005,777.99985005,,,"POLYGON ((184272.46310000122 609818.9030999988, 184288.93549999967 609630.622299999, 184089.69680000097 609613.1911000013, 184073.22410000116 609801.4719000012, 184272.46310000122 609818.9030999988))"
trend_2016_50.288,301680,3,1680,13,44.02,31.02,-0.83,>2026,- - - - - -,3,482.99970229,482.99970229,,,"POLYGON ((184471.46330000088 609836.9028999992, 184475.0800999999 609795.560899999, 184275.8412999995 609778.1297999993, 184272.22430000082 609819.4717999995, 184471.46330000088 609836.9028999992))"
trend_2016_50.289,301700,3,1700,20,50.68,30.68,3.43,-,- - - - - -,1,742.99986992,742.99986992,,,"POLYGON ((184473.22410000116 609838.4721000008, 184458.27690000087 610009.3194999993, 184657.51590000093 610026.750500001, 184672.46310000122 609855.9032999985, 184473.22410000116 609838.4721000008))"
trend_2016_50.290,301720,3,1720,19,47.83,28.83,3,-,- - - - - -,1,699.9998839,699.9998839,,,"POLYGON ((184673.22410000116 609857.4719000012, 184660.15089999884 610006.9010999985, 184859.38980000094 610024.3322999999, 184872.46310000122 609874.9030999988, 184673.22410000116 609857.4719000012))"
trend_2016_50.291,301740,3,1740,21,43.84,22.84,2.56,-,- - - - - -,1,656.00032885,656.00032885,,,"POLYGON ((184872.22430000082 609876.4721000008, 184861.06830000132 610003.9851000011, 185060.30730000138 610021.4162999988, 185071.46330000088 609893.9032999985, 184872.22430000082 609876.4721000008))"
trend_2016_50.292,301760,3,1760,24,31.14,7.14,-0.46,>2026,- - - - - -,3,446.00019799,446.00019799,,,"POLYGON ((185270.46330000088 609911.9032999985, 185272.4679000005 609888.9908000007, 185073.22890000045 609871.559799999, 185071.22430000082 609894.4721000008, 185270.46330000088 609911.9032999985))"
trend_2016_50.293,401140,4,1140,297,373.23,76.23,0.38,-,- - - - - -,1,438.00004174,438.00004174,,,"POLYGON ((148425.87909999862 603417.1609000005, 148420.00780000165 603435.2311000004, 148610.2188999988 603497.0344999991, 148616.0903000012 603478.9642999992, 148425.87909999862 603417.1609000005))"
trend_2016_50.294,401160,4,1160,274,362.29,88.29,0.33,-,- - - - - -,1,432.99997317,432.99997317,,,"POLYGON ((148615.87849999964 603479.1611000001, 148610.7798999995 603494.8535000011, 148800.99109999835 603556.6568999998, 148806.08989999816 603540.9644999988, 148615.87849999964 603479.1611000001))"
trend_2016_50.295,401180,4,1180,250,338.96,88.96,-0.39,>2026,- - - - - -,3,438.99997855,438.99997855,,,"POLYGON ((148996.09010000154 603603.9640999995, 149002.1158999987 603585.4184999987, 148811.90480000153 603523.6151, 148805.878800001 603542.1607999988, 148996.09010000154 603603.9640999995))"
trend_2016_50.296,401200,4,1200,224,316.19,92.19,-1.43,>2026,- - - - - -,3,543.00014428,543.00014428,,,"POLYGON ((149193.0903000012 603667.9640999995, 149215.18510000035 603599.9635000005, 149024.9737999998 603538.1601000018, 149002.87909999862 603606.1607999988, 149193.0903000012 603667.9640999995))"
trend_2016_50.297,401220,4,1220,201,296.05,95.05,-2.26,>2026,- - - - - -,3,626.00035711,626.00035711,,,"POLYGON ((149383.08989999816 603729.9640999995, 149418.00890000165 603622.4948000014, 149227.7974999994 603560.691300001, 149192.87849999964 603668.1607999988, 149383.08989999816 603729.9640999995))"
trend_2016_50.298,401240,4,1240,182,287.48,105.48,-2.03,>2026,- - - - - -,3,603.00003142,603.00003142,,,"POLYGON ((149573.09010000154 603791.9642999992, 149604.45529999956 603695.4321000017, 149414.24390000105 603633.628800001, 149382.878800001 603730.1609000005, 149573.09010000154 603791.9642999992))"
trend_2016_50.299,401260,4,1260,154,285.19,131.19,-0.18,>2026,- - - - - -,3,417.99991248,417.99991248,,,"POLYGON ((149764.09010000154 603854.9642999992, 149766.8713000007 603846.4048999995, 149576.65989999846 603784.6015000008, 149573.878800001 603793.1609000005, 149764.09010000154 603854.9642999992))"
trend_2016_50.300,401280,4,1280,149,282.2,133.2,1.2,-,- - - - - -,1,519.99981713,519.99981713,,,"POLYGON ((149763.87889999896 603855.1611000001, 149745.33790000156 603912.2245000005, 149935.5491000004 603974.0278999992, 149954.09010000154 603916.9644999988, 149763.87889999896 603855.1611000001))"
trend_2016_50.301,401300,4,1300,135,273.15,138.15,1.67,-,- - - - - -,1,566.99990613,566.99990613,,,"POLYGON ((149953.87909999862 603917.1607999988, 149928.07609999925 603996.5738999993, 150118.2875000015 604058.3773000017, 150144.0903000012 603978.9640999995, 149953.87909999862 603917.1607999988))"
trend_2016_50.302,401320,4,1320,108,275.59,167.59,3.4,-,- - - - - -,1,740.00004618,740.00004618,,,"POLYGON ((150143.87849999964 603979.1609000005, 150091.34580000117 604140.8405000009, 150281.55689999834 604202.6438999996, 150334.08989999816 604040.9642999992, 150143.87849999964 603979.1609000005))"
trend_2016_50.303,401340,4,1340,97,260.79,163.79,3.35,-,- - - - - -,1,734.99997614,734.99997614,,,"POLYGON ((150333.878800001 604042.1609000005, 150282.11850000173 604201.4629000016, 150472.32979999855 604263.2663000003, 150524.09010000154 604103.9642999992, 150333.878800001 604042.1609000005))"
trend_2016_50.304,401360,4,1360,67,255.36,188.36,5.83,-,- - - - - -,1,982.99990728,982.99990728,,,"POLYGON ((150523.87889999896 604104.1611000001, 150433.80050000176 604381.3940999992, 150624.01179999858 604443.1975000016, 150714.09010000154 604165.9644999988, 150523.87889999896 604104.1611000001))"
trend_2016_50.305,401380,4,1380,57,236.09,179.09,5.06,-,- - - - - -,1,905.99962145,905.99962145,,,"POLYGON ((150713.87909999862 604166.1607999988, 150635.69779999927 604406.7778999992, 150825.90890000015 604468.5813000016, 150904.0903000012 604227.9640999995, 150713.87909999862 604166.1607999988))"
trend_2016_50.306,401400,4,1400,41,208.71,167.71,3.35,-,- - - - - -,1,734.99997614,734.99997614,,,"POLYGON ((150908.878800001 604230.1607999988, 150857.11850000173 604389.4627999999, 151047.32979999855 604451.2661000006, 151099.09010000154 604291.9640999995, 150908.878800001 604230.1607999988))"
trend_2016_50.307,401420,4,1420,22,199.21,177.21,4.08,-,- - - - - -,1,808.00012434,808.00012434,,,"POLYGON ((151097.87909999862 604292.1607999988, 151034.83949999884 604486.1763000004, 151225.05090000108 604547.9798000008, 151288.0903000012 604353.9640999995, 151097.87909999862 604292.1607999988))"
trend_2016_50.308,401440,4,1440,9,179.87,170.87,3.75,-,- - - - - -,1,775.0003145,775.0003145,,,"POLYGON ((151288.87849999964 604354.1609000005, 151230.93789999932 604532.4840999991, 151421.14930000156 604594.2875000015, 151479.08989999816 604415.9642999992, 151288.87849999964 604354.1609000005))"
trend_2016_50.309,401460,4,1460,-12,171.6,183.6,3.96,-,- - - - - -,1,796.00022382,796.00022382,,,"POLYGON ((151478.878800001 604416.1611000001, 151417.69330000132 604604.4703000002, 151607.90480000153 604666.2738000005, 151669.09010000154 604477.9644999988, 151478.878800001 604416.1611000001))"
trend_2016_50.310,401480,4,1480,-25,159.37,184.37,4.38,-,- - - - - -,1,837.99997141,837.99997141,,,"POLYGON ((151667.87889999896 604478.1607999988, 151600.2041000016 604686.4420999996, 151790.41550000012 604748.2454999983, 151858.09010000154 604539.9640999995, 151667.87889999896 604478.1607999988))"
trend_2016_50.311,401500,4,1500,-45,149.55,194.55,4.52,-,- - - - - -,1,852.00005318,852.00005318,,,"POLYGON ((151857.87909999862 604540.1607999988, 151788.0410999991 604755.0995000005, 151978.25250000134 604816.9028999992, 152048.0903000012 604601.9640999995, 151857.87909999862 604540.1607999988))"
trend_2016_50.312,401520,4,1520,-60,139.8,199.8,5.33,-,- - - - - -,1,933.00024005,933.00024005,,,"POLYGON ((152053.878800001 604605.1607999988, 151971.52580000088 604858.6173, 152161.73710000142 604920.4208000004, 152244.09010000154 604666.9640999995, 152053.878800001 604605.1607999988))"
trend_2016_50.313,401540,4,1540,-64,128.85,192.85,5.39,-,- - - - - -,1,938.99993925,938.99993925,,,"POLYGON ((152244.878800001 604667.1609000005, 152161.5987999998 604923.4704999998, 152351.81010000035 604985.2738999985, 152435.09010000154 604728.9642999992, 152244.878800001 604667.1609000005))"
trend_2016_50.314,401560,4,1560,-77,122.61,199.61,6.08,-,- - - - - -,1,1007.99983666,1007.99983666,,,"POLYGON ((152433.87909999862 604729.1609000005, 152339.93789999932 605018.2820999995, 152530.14909999818 605080.0854999982, 152624.0903000012 604790.9642999992, 152433.87909999862 604729.1609000005))"
trend_2016_50.315,401580,4,1580,-89,110.24,199.24,6.45,-,- - - - - -,1,1044.99978413,1044.99978413,,,"POLYGON ((152624.87849999964 604791.1611000001, 152525.22080000117 605097.8768000007, 152715.43189999834 605159.6801000014, 152815.08989999816 604852.9644999988, 152624.87849999964 604791.1611000001))"
trend_2016_50.316,401600,4,1600,-96,93.76,189.76,6.79,-,- - - - - -,1,1078.99991971,1078.99991971,,,"POLYGON ((152821.878800001 604856.1611000001, 152716.9675000012 605179.0447999984, 152907.1788999997 605240.8480999991, 153012.09010000154 604917.9644999988, 152821.878800001 604856.1611000001))"
trend_2016_50.317,401620,4,1620,-104,81.14,185.14,6.44,-,- - - - - -,1,1043.99973123,1043.99973123,,,"POLYGON ((153011.87889999896 604918.1607999988, 152912.375500001 605224.4008999988, 153102.58680000156 605286.2043000013, 153202.09010000154 604979.9640999995, 153011.87889999896 604918.1607999988))"
trend_2016_50.318,401640,4,1640,-108,69.87,177.87,6.99,-,- - - - - -,1,1098.9998545,1098.9998545,,,"POLYGON ((153201.87909999862 604980.1607999988, 153093.87750000134 605312.5549000017, 153284.08889999986 605374.3583000004, 153392.0903000012 605041.9640999995, 153201.87909999862 604980.1607999988))"
trend_2016_50.319,401660,4,1660,-111,53.12,164.12,6.79,-,- - - - - -,1,1079.00038409,1079.00038409,,,"POLYGON ((153392.87849999964 605042.1609000005, 153287.96730000153 605365.0447999984, 153478.17880000174 605426.8480999991, 153583.08989999816 605103.9642999992, 153392.87849999964 605042.1609000005))"
trend_2016_50.320,504279,5,4279,18,108.41,90.41,0.89,-,- - - - - -,1,429.00030035,429.00030035,,,"POLYGON ((125417.30380000174 587678.4708999991, 125390.52290000021 587714.0102999993, 125526.29089999944 587816.3189000003, 125553.07180000097 587780.7795000002, 125417.30380000174 587678.4708999991))"
trend_2016_50.321,504293,5,4293,66,117.5,51.5,0.78,-,- - - - - -,1,418.0000526,418.0000526,,,"POLYGON ((125534.30389999971 587766.4708999991, 125510.83309999853 587797.617800001, 125646.60110000148 587899.9263000004, 125670.07189999893 587868.7795000002, 125534.30389999971 587766.4708999991))"
trend_2016_50.322,504307,5,4307,81,125.71,44.71,1.02,-,- - - - - -,1,442.00005235,442.00005235,,,"POLYGON ((125642.30350000039 587847.4708999991, 125611.61089999974 587888.2014999986, 125747.37909999862 587990.5099, 125778.07149999961 587949.7795000002, 125642.30350000039 587847.4708999991))"
trend_2016_50.323,504322,5,4322,84,129.8,45.8,0.97,-,- - - - - -,1,436.99995482,436.99995482,,,"POLYGON ((125759.30380000174 587936.4708999991, 125730.11580000073 587975.2047999986, 125865.88379999995 588077.5133000016, 125895.07180000097 588038.7795000002, 125759.30380000174 587936.4708999991))"
trend_2016_50.324,504340,5,4340,89,136.92,47.92,1.29,-,- - - - - -,1,469.00011126,469.00011126,,,"POLYGON ((125908.30350000039 588049.4708000012, 125869.48629999906 588100.9827999994, 126005.25429999828 588203.2912999988, 126044.07149999961 588151.7793000005, 125908.30350000039 588049.4708000012))"
trend_2016_50.325,504358,5,4358,100,139.2,39.2,1.49,-,- - - - - -,1,488.99999131,488.99999131,,,"POLYGON ((126052.30350000039 588157.4710999988, 126007.46810000017 588216.9695000015, 126143.23629999906 588319.2778999992, 126188.07149999961 588259.7798000015, 126052.30350000039 588157.4710999988))"
trend_2016_50.326,504377,5,4377,109,141.53,32.53,1.33,-,- - - - - -,1,473.00007961,473.00007961,,,"POLYGON ((126186.3553000018 588256.6688000001, 126145.41380000114 588309.0713, 126279.37550000101 588413.7338999994, 126320.31709999964 588361.3310999982, 126186.3553000018 588256.6688000001))"
trend_2016_50.327,504395,5,4395,111,140.61,29.61,1.01,-,- - - - - -,1,440.99967255,440.99967255,,,"POLYGON ((126347.30350000039 588379.4708000012, 126316.91189999878 588419.8018000014, 126452.67990000173 588522.1103000008, 126483.07149999961 588481.7793000005, 126347.30350000039 588379.4708000012))"
trend_2016_50.328,504414,5,4414,108,139.88,31.88,1.08,-,- - - - - -,1,448.00010507,448.00010507,,,"POLYGON ((126494.30389999971 588490.4708000012, 126461.80590000004 588533.5971000008, 126597.57389999926 588635.9057999998, 126630.07189999893 588592.7793000005, 126494.30389999971 588490.4708000012))"
trend_2016_50.329,504432,5,4432,109,139.28,30.28,1.29,-,- - - - - -,1,469.00024479,469.00024479,,,"POLYGON ((126641.30380000174 588601.4708000012, 126602.48649999872 588652.9827999994, 126738.2547999993 588755.2912999988, 126777.07180000097 588703.7793000005, 126641.30380000174 588601.4708000012))"
trend_2016_50.330,504451,5,4451,108,139.74,31.74,1.42,-,- - - - - -,1,482.00004623,482.00004623,,,"POLYGON ((126793.30380000174 588715.4708000012, 126750.5747999996 588772.1739000008, 126886.34290000051 588874.4822999984, 126929.07180000097 588817.7793000005, 126793.30380000174 588715.4708000012))"
trend_2016_50.331,504467,5,4467,108,137.82,29.82,1.61,-,- - - - - -,1,500.99990039,500.99990039,,,"POLYGON ((126917.30350000039 588808.4708999991, 126868.8572999984 588872.7611000016, 127004.62530000135 588975.0694999993, 127053.07149999961 588910.7795000002, 126917.30350000039 588808.4708999991))"
trend_2016_50.332,504485,5,4485,97,134.14,37.14,2.15,-,- - - - - -,1,554.99999003,554.99999003,,,"POLYGON ((127064.30380000174 588919.4708999991, 126999.60880000144 589005.3242999986, 127135.37680000067 589107.6328999996, 127200.07180000097 589021.7795000002, 127064.30380000174 588919.4708999991))"
trend_2016_50.333,504500,5,4500,94,128.62,34.62,2.38,-,- - - - - -,1,578.00003736,578.00003736,,,"POLYGON ((127184.30380000174 589010.4708000012, 127112.68780000135 589105.5084999986, 127248.45580000058 589207.8169, 127320.07180000097 589112.7793000005, 127184.30380000174 589010.4708000012))"
trend_2016_50.334,504519,5,4519,97,134.51,37.51,2.29,-,- - - - - -,1,568.99999174,568.99999174,,,"POLYGON ((127392.07250000164 589156.3933000006, 127329.71130000055 589252.4211000018, 127472.2853000015 589345.0097999983, 127534.64649999887 589248.9818999991, 127392.07250000164 589156.3933000006))"
trend_2016_50.335,504537,5,4537,105,137.66,32.66,1.85,-,- - - - - -,1,525.00003293,525.00003293,,,"POLYGON ((127467.622299999 589188.6328000017, 127409.41010000184 589260.5188000016, 127541.52490000054 589367.5031000003, 127599.73710000142 589295.6171000004, 127467.622299999 589188.6328000017))"
trend_2016_50.336,504554,5,4554,100,146.88,46.88,2.63,-,- - - - - -,1,602.99983256,602.99983256,,,"POLYGON ((127689.07250000164 589350.3933000006, 127617.4525000006 589460.6783000007, 127760.02650000155 589553.2670999989, 127831.64649999887 589442.9818999991, 127689.07250000164 589350.3933000006))"
trend_2016_50.337,504572,5,4572,104,152.21,48.21,2.54,-,- - - - - -,1,594.00009863,594.00009863,,,"POLYGON ((127839.07279999927 589449.3931000009, 127769.90349999815 589555.9043000005, 127912.4774999991 589648.492899999, 127981.64680000022 589541.9818000011, 127839.07279999927 589449.3931000009))"
trend_2016_50.338,504591,5,4591,123,158.21,35.21,1.76,-,- - - - - -,1,516.00025644,516.00025644,,,"POLYGON ((127998.07279999927 589552.3931000009, 127950.14429999888 589626.1961000003, 128092.7184999995 589718.7848000005, 128140.64680000022 589644.9818000011, 127998.07279999927 589552.3931000009))"
trend_2016_50.339,504609,5,4609,119,156.84,37.84,1.85,-,- - - - - -,1,525.00032809,525.00032809,,,"POLYGON ((128151.07279999927 589653.3933000006, 128100.69350000098 589730.9703000002, 128243.26749999821 589823.5590999983, 128293.64680000022 589745.9818999991, 128151.07279999927 589653.3933000006))"
trend_2016_50.340,504627,5,4627,117,157.23,40.23,1.59,-,- - - - - -,1,499.00010701,499.00010701,,,"POLYGON ((128301.07229999825 589751.3931000009, 128257.7734999992 589818.067499999, 128400.34750000015 589910.6561000012, 128443.6462999992 589843.9818000011, 128301.07229999825 589751.3931000009))"
trend_2016_50.341,504645,5,4645,136,156.92,20.92,1.81,-,- - - - - -,1,521.00014991,521.00014991,,,"POLYGON ((128452.07229999825 589850.3935000002, 128402.78249999881 589926.2932999991, 128545.35649999976 590018.8819000013, 128594.6462999992 589942.9820999987, 128452.07229999825 589850.3935000002))"
trend_2016_50.342,504663,5,4663,130,142.92,12.92,0.95,-,- - - - - -,1,435.00027848,435.00027848,,,"POLYGON ((128598.07279999927 589946.3935000002, 128572.20230000094 589986.2303000018, 128714.77629999816 590078.8191, 128740.64680000022 590038.9820999987, 128598.07279999927 589946.3935000002))"
trend_2016_50.343,504681,5,4681,129,129.39,0.39,0.16,-,- - - - - -,1,355.9999179,355.9999179,,,"POLYGON ((128748.07229999825 590045.3933000006, 128743.7153000012 590052.1028000005, 128886.28929999843 590144.691300001, 128890.6462999992 590137.9818999991, 128748.07229999825 590045.3933000006))"
trend_2016_50.344,504700,5,4700,118,119,1,-0.24,2020,- - - - - -,3,363.99974637,363.99974637,,,"POLYGON ((129023.04989999905 590227.878899999, 129029.93279999867 590218.0491000004, 128890.67689999938 590120.5410999991, 128883.79410000145 590130.3709000014, 129023.04989999905 590227.878899999))"
trend_2016_50.345,504718,5,4718,130,123.88,-6.12,-0.65,-,- - - - - -,4,404.99966409,404.99966409,,,"POLYGON ((129269.53049999848 590359.8337999992, 129285.28680000082 590331.4087999985, 129136.60130000114 590248.9910999984, 129120.8451000005 590277.4160999991, 129269.53049999848 590359.8337999992))"
trend_2016_50.346,504735,5,4735,136,121.75,-14.25,-1.93,-,- - - - - -,4,532.99999903,532.99999903,,,"POLYGON ((129422.53049999848 590443.8341000006, 129469.31450000033 590359.4332999997, 129320.62909999862 590277.0157999992, 129273.8451000005 590361.4164999984, 129422.53049999848 590443.8341000006))"
trend_2016_50.347,504753,5,4753,145,125.23,-19.77,-2.77,-,- - - - - -,4,617.0001153,617.0001153,,,"POLYGON ((129579.53009999916 590529.8341000006, 129646.6763000004 590408.6992999986, 129497.9908999987 590326.2818000019, 129430.84479999915 590447.4164999984, 129579.53009999916 590529.8341000006))"
trend_2016_50.348,504772,5,4772,152,114.51,-37.49,-5.4,-,- - - - - -,4,880.00017618,880.00017618,,,"POLYGON ((129742.53049999848 590619.8341000006, 129873.42909999937 590383.6867999993, 129724.74379999936 590301.2690999992, 129593.8451000005 590537.4164999984, 129742.53049999848 590619.8341000006))"
trend_2016_50.349,504789,5,4789,166,128.97,-37.03,-4.61,-,- - - - - -,4,800.99989529,800.99989529,,,"POLYGON ((129896.53029999882 590704.8337999992, 130008.2789000012 590503.2338999994, 129859.59380000085 590420.816300001, 129747.84490000084 590622.4160999991, 129896.53029999882 590704.8337999992))"
trend_2016_50.350,504808,5,4808,187,128.88,-58.12,-6.22,-,- - - - - -,4,962.00004984,962.00004984,,,"POLYGON ((130058.53009999916 590793.8341000006, 130209.30590000004 590521.8275000006, 130060.62049999833 590439.4098000005, 129909.84479999915 590711.4164999984, 130058.53009999916 590793.8341000006))"
trend_2016_50.351,504825,5,4825,188,143.83,-44.17,-9.69,-,- - - - - -,4,1308.99983593,1308.99983593,,,"POLYGON ((130211.53009999916 590877.8339000009, 130446.42029999942 590454.0808000006, 130297.7351000011 590371.6631000005, 130062.84479999915 590795.4162999988, 130211.53009999916 590877.8339000009))"
