OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
2023,ffc6b72f-c975-4ffc-a5a1-9d2bcb98bddf,Rechts,65.04584109,178101.546,319897.699,47.759,178068.133,319841.891,47.759,259B,"-3,901","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86842572,50.86792542,Ja,Ja,5.71535122,5.71487305,61.145,-3.901,Links
2024,d0b15008-60d2-47b3-9d43-e66984737ecc,Links,65.04527776,119661.993,453376.076,-0.075,119628.811,453320.13099999,-0.075,1201A,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06754632,52.06704139,Ja,Ja,4.87183265,4.87135455,61.145,-3.9,Links
2026,4afd284f-c1d6-4ce5-b505-f7b3db874223,Links,37.24926906,207957.097,376658.541,20.37999999,207925.34099999,376678.00599999,20.37999999,917,"-3,182","34,067",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37661828,51.37679621,Ja,Ja,6.14781457,6.14736142,34.067,-3.182,Links
2028,8bdc845e-ccff-46b2-8d5d-779282b54d74,Links,31.95408654,79281.29799999,390353.449,5.665,79286.145,390385.00799999,5.64599999,309B,"-4,500","27,454",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.49711055,51.49739483,Ja,Ja,4.29676887,4.29683186,27.454,-4.5,Links
2030,1606f7f5-e9dc-4a5d-ada3-2e9a31602e6e,Rechts,28.4220755,100101.632,427618.58,4.492,100124.051,427601.147,3.318,1753,"-4,745","23,677",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83445737,51.8343029,Ja,Ja,4.59070248,4.59103048,23.677,-4.745,Links
2032,06126a6b-681b-494b-9af3-e25849cadf4a,Links-Links,46.21840639,82506.626,454796.20199999,0.532,82475.02599999,454829.868,0.536,67B/69A,"-10,280","35,938",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0766927,52.07699111,Ja,Ja,4.32972098,4.32925294,35.938,-10.28,Links
2033,754475cf-dc01-4827-aba8-258ae7c461b5,Links,40.39303565,91334.426,437700.993,2.55399999,91295.02099999,437692.26699999,2.359,215B,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92413998,51.92405705,Ja,Ja,4.46165441,4.46108324,36.493,-3.9,Links
2035,05f2a9f0-2b3c-4ac4-abf5-7fa810c37a58,Links,54.48134543,119491.56,489149.503,6.00399999,119437.079,489149.309,5.62699999,1305B,"-4,500","49,981",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.389049,52.38904373,Ja,Ja,4.86559481,4.86479455,49.981,-4.5,Links
2037,39dc1d88-a19d-474e-bf06-38a2fdf1bfd6,Rechts,38.56530073,176090.831,362300.48999999,38.31199999,176052.37899999,362303.444,38.31199999,111,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.24964784,51.24967583,Ja,Ja,5.68928064,5.68873008,34.065,-4.5,Links
2038,ec76279a-d951-479f-96d1-5fc4cac9202e,Rechts-Rechts,44.90506564,135739.97899999,456288.79999999,3.615,135764.67999999,456251.351,4.09199999,2559/2565,"-12,435","32,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09451739,52.09418166,Ja,Ja,5.10614578,5.10650834,32.47,-12.435,Links
2041,ca034064-a451-4b73-bad6-4d7a5ebb299c,Rechts,40.37069433,182973.12599999,434755.466,9.09399999,182937.22099999,434773.922,9.09399999,4545,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90060339,51.90077108,Ja,Ja,5.79364691,5.79312673,36.47,-3.9,Links
2045,7e75d345-2bbd-4944-82c9-b477bd1d5b6f,Rechts-Rechts,51.4210038,143797.507,487558.26199999,1.32499999,143748.36799999,487543.28,1.74,2233/2237,"-15,712","35,709",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37578178,52.37564612,Ja,Ja,5.22269206,5.22197095,35.709,-15.712,Links
2046,a2640b3c-174a-4c8c-93d1-18031b6dba9e,Links,38.56500876,68009.78999999,440674.397,5.22499999,68009.816,440712.962,5.22499999,993,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94770133,51.94804789,Ja,Ja,4.12188458,4.12187519,34.065,-4.5,Links
2047,a61764d3-34c4-426e-ad94-fdd946921303,Links,28.36170826,238018.91399999,575613.542,2.738,238008.429,575639.87199999,2.738,874,"-4,500","23,862",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.16079632,53.16103449,Ja,Ja,6.62843863,6.62828868,23.862,-4.5,Links
2049,29ba7a7d-6a6e-4509-ae69-9823840e8e94,Links,42.7837968,148503.41899999,411322.728,6.859,148492.796,411281.28399999,6.61,2167,"-3,900","38,884",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69064709,51.69027445,Ja,Ja,5.29324582,5.29309296,38.884,-3.9,Links
2050,962e90d2-ee18-4a98-a0e2-7bf3d552e39a,Links,37.8181437,59633.94299999,440385.28,5.107,59642.91399999,440421.99099999,5.107,2061,"-1,325","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94372882,51.94406025,Ja,Ja,4.00016542,4.00028567,36.493,-1.325,Links
2051,ab02f265-dcf0-45fa-b58c-14706575da74,Links,56.40853909,88786.12699999,431981.01899999,4.00399999,88731.898,431996.49599999,3.94899999,475A,"-4,500","51,908",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87243577,51.87256842,Ja,Ja,4.42571294,4.42492261,51.908,-4.5,Links
2053,cfcc501a-475a-49d9-a867-4ff62715aa54,Rechts,38.58783057,153027.93799999,462945.25,5.564,153063.98,462931.563,5.564,603,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15467732,52.15455443,Ja,Ja,5.35838699,5.35891373,34.089,-4.499,Links
2054,dce7eca1-c372-4474-8627-9a1b0cc46aa4,Links-Rechts,39.8448053,83402.172,454315.405,0.335,83372.769,454342.29499999,0.311,968/969,"-6,859","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07248835,52.07272621,Ja,Ja,4.34288334,4.34244889,32.985,-6.859,Links
2055,71718046-f1fc-4f54-ad2d-940c0cdd1052,Links,36.86867818,90165.61,394434.38299999,3.08,90156.341,394398.73999999,2.923,221A,"-3,900","32,969",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53514716,51.53482574,Ja,Ja,4.45273974,4.45261274,32.969,-3.9,Links
2056,19a42f33-a446-4984-b355-40c3f6168dde,Rechts-Rechts,39.81959164,135851.571,456093.02799999,4.53899999,135833.124,456128.27799999,4.49399999,2589/2595,"-13,035","26,785",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09276167,52.09307786,Ja,Ja,5.10778518,5.10751402,26.785,-13.035,Links
2057,765d1ec2-6585-4413-9ecf-99cdc482eecd,Rechts-Rechts,45.19221296,150995.994,461820.64,11.071,151040.633,461827.401,11.073,7A/7B,"-12,233","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.14455839,52.14461948,Ja,Ja,5.32870847,5.32936053,32.959,-12.233,Links
2060,6c3c7801-aaee-4de4-882e-6718e43f967e,Links-Rechts,42.8250375,177304.95699999,318262.897,46.715,177313.052,318220.84399999,46.715,139/141A,"-6,860","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85376251,50.85338419,Ja,Ja,5.70393535,5.70404771,35.965,-6.86,Links
2066,2fa1680c-fd47-4059-beb7-171347e8f0d7,Links,27.93565267,77861.831,432306.12599999,4.806,77886.917,432318.418,4.799,301,"-4,750","23,186",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87395169,51.87406563,Ja,Ja,4.26703598,4.26739745,23.186,-4.75,Links
2067,b3c44995-4fad-4221-ac7d-9d9566ad3b44,Rechts-Links,33.67022796,177289.477,318300.46299999,46.783,177302.909,318269.58799999,46.783,143B/147A,"-6,861","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85410078,50.85382273,Ja,Ja,5.70371784,5.70390668,26.81,-6.861,Links
2068,119a0ad2-b9a0-4183-8b5a-9af8c230bea9,Links-Links,44.74569547,79775.687,431662.867,4.216,79730.98399999,431662.976,4.251,341/343,"-13,036","31,710",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86843265,51.86842759,Ja,Nee,4.2949635,4.29431452,31.71,-13.036,Links
2075,56c094bb-c92d-4dc6-8f47-e74e3e683599,Links,27.53084283,118368.642,491907.09399999,1.012,118359.196,491932.91899999,1.01099999,X0339,"-3,165","24,366",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.41375825,52.41398971,Ja,Onbekend,4.84879919,4.84865754,24.366,-3.165,Links
2077,cbaed80e-c471-4b8f-90f7-ca6ea2a74f40,Rechts,38.56525181,105334.806,499223.53999999,2.11399999,105308.432,499195.40299999,2.11399999,1621,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.47848436,52.4782291,Ja,Ja,4.65615677,4.65577277,34.065,-4.5,Links
2078,553a6e81-611e-41d5-95b7-ca57efb6dae4,Rechts,40.36920103,210960.404,463037.01299999,10.034,210932.598,463007.74699999,10.013,211,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15266972,52.15240952,Ja,Ja,6.20489584,6.20448476,36.47,-3.9,Links
2080,fb771638-ea81-44d4-875e-28b3cea9a090,Rechts,32.8208715,153015.31099999,463054.657,5.599,153046.173,463043.488,5.493,554,"-1,325","31,496",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15566062,52.15556035,Ja,Ja,5.35820185,5.35865289,31.496,-1.325,Links
2085,48e09186-3982-4d26-beb8-a3a23189886a,Links-Rechts,2.81788425,234206.995,581080.929,2.31599999,234209.533,581079.706,2.289,K173,"-1,568","1,250",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21049195,53.21048059,Ja,Ja,6.5728036,6.57284128,1.25,-1.568,Links
2088,b59b9ba4-dfc9-4f39-9ac4-345d23398118,Rechts,51.50486072,197747.768,356809.20899999,26.146,197778.614,356850.429,26.146,79,"-4,499","47,006",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.199071,51.19943918,Ja,Ja,5.99879848,5.99924472,47.006,-4.499,Links
2090,d0cc0479-086e-4517-b826-afb69d77a753,Links,65.05643459,139607.66699999,450415.18099999,3.17399999,139580.397,450474.22999999,3.216,1849,"-3,901","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0418464,52.04237637,Ja,Ja,5.16285018,5.16245004,61.156,-3.901,Links
2095,a52612d7-c934-4685-93dd-b679366938ab,Links-Links,45.51602264,99456.77499999,428188.35399999,-0.145,99494.297,428162.666,-0.177,357A/357B,"-12,558","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83951439,51.83928725,Ja,Ja,4.58125581,4.58180434,32.958,-12.558,Links
2097,f50b6958-896b-48e2-92f2-d67829dc8263,Links,38.56506628,215525.543,427518.068,18.17599999,215486.984,427517.384,18.17599999,923,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83296925,51.83296729,Ja,Ja,6.26531928,6.2647598,34.065,-4.5,Links
2098,108ffe70-3050-422e-b6b7-53ca22ceb021,Rechts-Rechts,34.63992321,36774.262,386138.445,4.62899999,36792.86699999,386167.603,4.628,8A/8B,"-7,681","26,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4519184,51.4521843,Ja,Ja,3.68625057,3.68650835,26.959,-7.681,Links
2099,d30e1f95-657f-46ac-88a5-1e759ba9d86a,Links,38.56520454,47227.989,369860.254,3.617,47202.50899999,369831.30499999,3.53299999,94,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.30773707,51.30747208,Ja,Ja,3.8415575,3.84120099,34.065,-4.5,Links
2100,012d3517-5313-4a84-9142-a3979be99bf4,Links,38.48642418,260160.91099999,592957.983,1.89999999,260199.358,592957.41599999,1.89999999,54,"-4,501","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31271256,53.31269989,Ja,Onbekend,6.96505857,6.96563504,33.986,-4.501,Links
2103,1086fa78-55d5-40ae-a83b-70871aed6844,Rechts-Links,46.02064774,259043.94399999,557611.572,6.205,259079.62,557582.501,6.205,30A/30B,"-13,035","32,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.99541406,52.99514601,Ja,Ja,6.93690323,6.93742513,32.986,-13.035,Links
2105,2d2181fd-830b-494d-8489-57e6c4b24112,Rechts,34.75029053,61288.726,440026.39,5.198,61296.73399999,439992.575,5.211,1543,"-3,900","30,850",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94078536,51.94048285,Ja,Ja,4.02432464,4.0244503,30.85,-3.9,Links
2110,2309c494-30ae-4528-9e5e-b77df07f7cfa,Rechts,53.90474576,103877.499,447106.79999999,-3.10199999,103828.609,447129.47999999,-3.067,273A,"-3,900","50,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.00996957,52.0101689,Ja,Ja,4.64258307,4.64186763,50.005,-3.9,Links
2112,45ee0f17-46b5-4b91-bfaf-f4b54c2133cc,Links-Links,43.20375382,61423.93499999,439985.20299999,5.16999999,61411.881,440026.646,5.181,1227A/1231,"-13,036","30,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94043804,51.94080842,Ja,Ja,4.02630174,4.02611519,30.168,-13.036,Links
2116,3d9e95ae-9f85-4697-9f87-f1f1721efe7f,Rechts-Links,7.07927057,162494.152,383922.13699999,17.879,162487.144,383923.139,17.861,K229,"-3,540","3,539",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44434191,51.44435101,Ja,Ja,5.49499594,5.49489515,3.539,-3.54,Links
2117,8f1d8208-8187-4384-b2c6-67d302610a3e,Links,36.70156472,100350.376,427471.54599999,0.019,100378.596,427448.09499999,0.019,23-24,"-2,040","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83316032,51.83295232,Ja,Ja,4.59433432,4.59474741,34.662,-2.04,Links
2122,125d71e4-cf94-494d-8e88-f0bef56d2b56,Links,35.41380994,104813.076,411971.848,0.62,104831.94899999,411941.91399999,0.693,281,"-1,325","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69427116,51.69400381,Ja,Ja,4.66131762,4.66159488,34.089,-1.325,Links
2123,8364b5d5-7b16-4f63-bac5-cee62d2e65cb,Links,31.82171298,91622.76799999,437720.35999999,2.97,91592.462,437710.656,2.891,285B,"-4,500","27,322",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92434695,51.92425629,Ja,Ja,4.46584215,4.46540342,27.322,-4.5,Links
2125,1b6917f3-35bb-462b-81ff-5a00dd3ddd17,Rechts,38.58884082,82942.289,454558.29999999,0.262,82976.54899999,454540.617,0.262,960,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07461157,52.07445711,Ja,Ja,4.33612532,4.33662871,34.089,-4.5,Links
2126,ddeb6e22-8c46-4a20-ab23-f2fff6976839,Rechts-Rechts,45.21799856,72747.663,437018.33299999,5.42199999,72715.32399999,437049.875,5.609,20A/20B,"-13,035","32,183",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91556685,51.91584553,Ja,Ja,4.19165988,4.19118238,32.183,-13.035,Links
2127,2d2cc8c7-5ae5-49e7-a9b8-3e9ad9018424,Rechts,38.56439462,46131.08499999,372445.93099999,1.31899999,46133.527,372407.444,1.31899999,58,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33076221,51.33041683,Ja,Ja,3.82503764,3.82508449,34.064,-4.5,Links
2128,4b310a30-088b-4a35-91ad-c928966fee70,Rechts-Links,7.12564671,121561.421,488171.15899999,5.44099999,121555.736,488175.455,5.43299999,K83,"-3,664","3,462",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38038633,52.38042459,Ja,Ja,4.89609671,4.89601279,3.462,-3.664,Links
2129,151c226b-141d-447f-aaa3-3ab4d99bc463,Links,38.56567138,182568.85699999,385376.19099999,25.494,182531.58499999,385386.096,25.494,413A,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45678706,51.45687792,Ja,Ja,5.78386106,5.78332558,34.066,-4.5,Links
2132,98e79555-0596-42fc-9007-39eb0556dfe7,Links,53.90395517,140442.432,485773.656,1.526,140484.155,485807.771,1.45199999,203A,"-3,900","50,004",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35966399,52.3599717,Ja,Ja,5.17349971,5.17411072,50.004,-3.9,Links
2134,bd78eaa7-e16f-4ae3-9517-dee3c0c2fa0e,Rechts,38.56476559,119844.101,489332.14399999,2.54899999,119875.098,489309.2,2.637,937,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39071313,52.39050891,Ja,Ja,4.8707542,4.87121194,34.065,-4.5,Links
2136,3a5e943a-4110-4582-ab9a-1e24785c88af,Rechts,33.11261279,257984.742,532740.29599999,19.48499999,257997.59,532709.81099999,19.48499999,12,"-1,090","32,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.7721775,52.77190118,Ja,Onbekend,6.91330183,6.91348262,32.022,-1.09,Links
2138,044b2e26-8760-4a3f-aaa5-8f245921a7ee,Links,40.39347334,118774.64599999,490880.89899999,1.05,118749.683,490849.185,1.05,5,"-3,901","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40456259,52.40427593,Ja,Ja,4.85487715,4.85451377,36.493,-3.901,Links
2140,3ef2faaa-1658-46cf-a96e-6f0a9dd3fb07,Rechts,37.35450963,119531.073,489445.352,2.26799999,119555.003,489416.66899999,2.176,985,"-3,289","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39171042,52.39145419,Ja,Ja,4.86614397,4.86649853,34.065,-3.289,Links
2141,641e710f-32c9-4b4c-bb8d-2388f0f19839,Links-Links,51.37710007,117901.888,490725.61499999,0.778,117945.30499999,490698.244,0.778,939A/939B,"-15,834","35,543",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40310871,52.40286565,Ja,Ja,4.84206982,4.8427108,35.543,-15.834,Links
2143,63daca4b-38c6-4f54-9d97-e6a9e4d56b00,Rechts,40.39170213,246346.529,517513.69,10.196,246345.834,517554.047,10.237,40,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63745271,52.63781544,Ja,Ja,6.7366769,6.73667776,36.492,-3.9,Links
2144,0f04df4e-0e8c-4ce8-8ffc-48145f36fd9c,Links,32.76658925,95968.717,400354.82199999,2.96099999,95991.375,400378.456,2.951,41B,"-4,501","28,266",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58899796,51.58921275,Ja,Ja,4.53537396,4.5356969,28.266,-4.501,Links
2145,e24807c6-d8b6-45d4-8054-26d724bf054b,Rechts,65.05623382,148384.05799999,410775.96,6.383,148365.22399999,410713.705,6.46999999,2237,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68573108,51.68517128,Ja,Ja,5.29152995,5.29125878,61.156,-3.9,Links
2148,7a3db4f2-9aa3-43a8-a537-bc6d3054d89e,Rechts-Links,46.14638094,152771.776,463173.944,5.46999999,152738.127,463205.52299999,5.461,39B/43,"-10,182","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15673185,52.15701554,Ja,Ja,5.35464236,5.35415043,35.965,-10.182,Links
2154,2e960ea7-c29d-423e-8b7b-794fa0b7ee53,Rechts,35.44973718,100263.148,427455.87699999,0.011,100287.749,427430.353,0.011,35-41,"-4,500","30,950",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83301094,51.83278396,Ja,Ja,4.59307139,4.59343232,30.95,-4.5,Links
2158,f7b9d3c9-7cf5-410d-94c0-f182fdd1b5c1,Rechts,65.04437071,136573.722,398416.26,13.247,136543.201,398358.821,13.51399999,183,"-3,900","61,144",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.57437257,51.57385528,Ja,Ja,5.12139722,5.12095997,61.144,-3.9,Links
2161,985f2b9b-7620-45b7-8b09-dc42ae76c952,Links,58.29380306,197787.34,356867.82299999,26.08899999,197818.062,356917.34499999,25.997,83,"-4,500","53,794",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.19959487,51.20003767,Ja,Ja,5.99937165,5.99981712,53.794,-4.5,Links
2162,7152421a-d208-4a32-90e4-4c7f40704262,Rechts,40.36988513,166176.744,447819.967,7.57599999,166193.264,447783.13199999,7.57599999,241A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0186208,52.01828939,Ja,Ja,5.55002594,5.5502654,36.47,-3.9,Links
2163,e29ed879-769e-4e42-9b25-f3931db24cb2,Links,37.15816616,108997.101,503579.19699999,0.986,108967.967,503602.215,0.864,233B,"-4,500","32,658",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51794809,52.51815249,Ja,Ja,4.70945991,4.70902754,32.658,-4.5,Links
2164,08074a4a-527a-4ab4-bab9-53548a1c1e77,Rechts,42.82125752,177283.015,318251.45899999,46.86699999,177273.181,318293.08799999,46.86699999,167,"-3,900","38,921",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85366055,50.85403512,Ja,Ja,5.70362306,5.70348598,38.921,-3.9,Links
2165,078f0e3d-fa14-40d6-a126-e23b9017ee36,Rechts-Rechts,45.9940837,98984.024,428534.51,2.00099999,99020.322,428506.337,2.00099999,3767/3781A,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84257819,51.84232863,Ja,Ja,4.57434061,4.57487186,32.959,-13.035,Links
2166,102a567c-4d5e-459b-9bb8-be89b016426e,Links-Links,42.17001166,207582.959,474793.081,10.298,207546.708,474814.55599999,10.35399999,89B/91A,"-16,015","26,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25865556,52.25885202,Ja,Ja,6.1573736,6.15684603,26.155,-16.015,Links
2167,753d4035-3320-44ec-bed8-ccbb83170399,Rechts-Links,36.66223659,112124.25999999,400690.86599999,5.61,112157.966,400705.28899999,5.851,1057Ba,"-18,281","18,381",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59348393,51.59361614,Ja,Ja,4.76844351,4.76892814,18.381,-18.281,Links
2168,fe23e8e7-ecdb-43c6-8e34-87770aaceca5,Links,38.56395803,196109.62899999,315687.95,148.87799999,196143.31899999,315706.716,149.205,8226,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.82957699,50.82974325,Ja,Ja,5.97066745,5.97114772,34.065,-4.499,Links
2171,9b0bef18-da25-4ebe-a2a3-7e7978a6f52f,Rechts-Links,42.98984805,82394.315,454942.407,0.501,82368.85799999,454977.049,0.501,41B/43A,"-19,979","23,011",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0779919,52.07829989,Ja,Ja,4.32805182,4.32767315,23.011,-19.979,Links
2172,c5237e14-ced2-4745-a3b4-25ae05e5150d,Rechts,34.96682773,139900.01,474632.495,3.57799999,139889.58199999,474665.84399999,3.738,904,"-0,879","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25951712,52.25981656,Ja,Onbekend,5.16603638,5.16588215,34.088,-0.879,Links
2173,34107598-7e81-48ce-a420-03b2e8a776a5,Links,39.70785124,246340.962,517586.47999999,10.17,246337.931,517626.07199999,10.145,22,"-3,237","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63810766,52.63846391,Ja,Ja,6.73661475,6.73658089,36.47,-3.237,Links
2175,14998994-84b1-47c0-a3d5-58cf52900c9d,Rechts-Links,37.30121683,182941.203,434769.424,9.098,182906.264,434782.487,9.102,4541/4543,"-10,491","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90073045,51.90084962,Ja,Ja,5.79318422,5.79267764,26.81,-10.491,Links
2176,7cca74b0-220c-4066-a520-27d50d11620f,Rechts,34.54259015,250744.283,475846.068,21.28999999,250778.201,475839.52899999,21.337,141,"-3,899","30,643",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26230482,52.26224017,Ja,Ja,6.78970483,6.79019967,30.643,-3.899,Links
2177,6f08b443-cae2-47cc-b0b3-c06e3cfa99de,Links,35.17010705,204625.935,321114.606,112.81699999,204648.59299999,321087.72999999,112.477,65,"-3,165","32,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87768002,50.87743649,Ja,Ja,6.09227389,6.0925921,32.005,-3.165,Links
2178,46a15d99-14f8-4b4f-916c-c97a36a24a3e,Rechts,38.5649727,95961.554,400348.28,3.00199999,95933.22199999,400322.11599999,3.00199999,42,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58893841,51.58870027,Ja,Ja,4.53527171,4.53486733,34.065,-4.5,Links
2179,00126b3f-12ab-431f-acf0-2ffc8233a964,Links,36.76535269,115356.14,491147.234,1.12599999,115354.83,491183.976,1.12799999,87,"-2,700","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40671981,52.40704992,Ja,Ja,4.8046136,4.80459001,34.065,-2.7,Links
2181,1e89c1d2-6a58-43bb-bfbb-494f1b55c4e8,Rechts-Links,8.11917618,100124.051,427601.147,3.318,100130.02499999,427595.65,2.97299999,K1751,"-4,060","4,059",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8343029,51.83425408,Ja,Ja,4.59103048,4.59111802,4.059,-4.06,Links
2182,cfcc501a-475a-49d9-a867-4ff62715aa54,Links,38.56510547,153027.93799999,462945.25,5.564,153064.82999999,462934.014,5.564,603,"-4,499","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15467732,52.15457646,Ja,Ja,5.35838699,5.35892614,34.066,-4.499,Links
2183,ceccc724-471e-4637-90bf-faca3066cd24,Rechts-Rechts,46.2768116,61247.22699999,440393.705,5.17499999,61233.84199999,440437.96,5.165,1649/1663,"-16,015","30,262",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94407907,51.94447449,Ja,Ja,4.023621,4.0234143,30.262,-16.015,Links
2185,4dce7803-b414-4ed0-a27d-e4544a48f6b4,Rechts-Rechts,39.81904391,82484.21,454827.261,0.545,82456.88999999,454856.18199999,0.585,63B/67A,"-13,035","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07696889,52.07722522,Ja,Ja,4.32938744,4.32898283,26.784,-13.035,Links
2189,2bbf862a-c294-42c4-9bbc-a8d763ebc508,Rechts,30.45796596,100312.6,427534.70299999,-0.003,100341.605,427525.488,-0.054,05-11,"-4,500","25,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83372425,51.83364427,Ja,Ja,4.59377632,4.59419855,25.958,-4.5,Links
