FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegcategorie_beleving_kenmerk.221,Autosnelweg,R,34.07899857,R,34.46099854,H,007,KLK0008074842,R,I,,"LINESTRING (130984.56329999864 520614.29459999874, 130996.78180000186 520590.1922999993, 131011.17029999942 520536.98479999974, 131015.56909999996 520522.4221000001, 131018.85069999844 520512.9488000013, 131020.66079999879 520508.2848000005, 131024.12669999897 520500.12900000066, 131028.32499999925 520491.3966999985, 131033.08289999887 520482.6009999998, 131035.61430000141 520478.28510000184, 131041.04659999907 520469.7921000011, 131045.90680000186 520462.9316000007, 131052.06579999998 520455.05310000107, 131058.54100000113 520447.56760000065, 131061.95549999923 520443.9147000015, 131069.05420000106 520436.8561999984, 131072.77479999885 520433.47569999844, 131076.58579999954 520430.1673000008, 131084.36789999902 520423.8520000018, 131092.46009999886 520417.97560000047, 131096.61300000176 520415.1884999983, 131100.9092000015 520412.4824000001, 131108.44079999998 520408.0610000007, 131112.8374999985 520405.6761999987, 131121.80160000175 520401.24280000106, 131126.42480000108 520399.1680999994, 131133.83309999853 520396.14400000125, 131138.5289000012 520394.42269999906, 131148.0828000009 520391.28170000017, 131153.16849999875 520389.8253000006, 131162.89059999958 520387.47360000014, 131167.7965000011 520386.4666999988, 131178.7522 520384.6944999993, 131183.71909999847 520384.118999999, 131193.68050000072 520383.28620000184, 131199.27219999954 520383.03550000116, 131204.2793999985 520382.93730000034, 131214.27639999986 520383.2036000006, 131266.3110000007 520389.09899999946, 131276.5159999989 520387.4820000008)"
wegcategorie_beleving_kenmerk.222,Autosnelweg,R,232.5059967,R,233.09300232,T,007,KLK0008076494,L,I,,"LINESTRING (262977 577086, 263044.9076000005 577037.1429000013, 263214.3654999994 576915.7996000014, 263255.36930000037 576886.6556999981, 263274.7419999987 576873.432599999, 263287.4153999984 576865.4068999998, 263306.74450000003 576853.8883000016, 263311.16149999946 576851.5417000018, 263324.4659000002 576844.5962999985, 263349.73369999975 576831.819600001, 263390.39350000024 576812.5361000001, 263438.1339999996 576790.4153999984, 263460.81170000136 576780.0808000006, 263471.1387999989 576770.1568000019)"
wegcategorie_beleving_kenmerk.223,Autosnelweg,R,175.26100159,R,175.82000732,H,007,KLK0008075784,R,I,,"LINESTRING (213450.02309999987 574170.564199999, 213590.10990000144 574227.0828999989, 213620.76309999824 574240.3883000016, 213648.44530000165 574251.9615000002, 213824.09569999948 574323.5524999984, 213912.21539999917 574359.0604000017, 213949.17639999837 574374.3539000005, 213965.74579999968 574381.1136999987)"
wegcategorie_beleving_kenmerk.224,Weg voor alle verkeer,R,175.82000732,R,175.86199951,H,007,KLK0008075785,R,I,,"LINESTRING (213965.74579999968 574381.1136999987, 213968.89719999954 574382.3993999995, 213973.32829999924 574384.0282999985, 213975.44049999863 574384.5445000008, 213981.35550000146 574384.6832999997, 213986.52840000018 574382.1673999988, 213991.04820000008 574378.1191999987, 213996.61230000108 574370.5707999989, 213998 574361)"
wegcategorie_beleving_kenmerk.225,Autosnelweg,R,221.8480072,R,222.25100708,H,007,KLK0008076307,R,I,,"LINESTRING (253731.09699999914 576693.1020000018, 253734.69289999828 576708.6963, 253736.7478 576713.8865999989, 253739.87070000172 576721.0793000013, 253743.51190000027 576728.2089999989, 253745.52419999987 576731.6666000001, 253749.307599999 576737.2456, 253754.2313000001 576743.4640000015, 253759.14330000058 576748.4723999985, 253763.43360000104 576752.1224999987, 253767.31700000167 576754.9503000006, 253771.50780000165 576757.6838000007, 253778.90419999883 576761.5769000016, 253783.35689999908 576763.5771999992, 253788.05050000176 576765.3482000008, 253792.811999999 576766.8823999986, 253797.6389000006 576768.1889999993, 253802.4941000007 576769.3968000002, 253811.99340000004 576771.3156000003, 253851.4054000005 576778.1627999991, 253900.56709999964 576787.3592000008, 253915.34490000084 576789.9373999983, 253935.10130000114 576793.0507999994, 253969.86569999903 576797.9079999998, 254042.71880000085 576807.4142000005, 254087.31799999997 576818.132199999)"
wegcategorie_beleving_kenmerk.226,Autosnelweg,R,223.24499512,R,224.38299561,H,007,KLK0008076354,R,I,,"LINESTRING (255067.53379999846 576895.5274999999, 255122.4087000005 576896.9523000009, 255167.18459999934 576901.4464000016, 255184.66259999946 576902.6658999994, 255194.6554000005 576903.0463999994, 255201.93299999833 576903.0414999984, 255211.940200001 576902.7644999996, 255221.92170000076 576902.1557999998, 255233.72080000117 576900.8399999999, 255243.61149999872 576899.3623000011, 255253.45039999858 576897.5595000014, 255263.39119999856 576895.2844000012, 255277.84919999912 576891.2859000005, 255288.53339999914 576887.7626999989, 255297.9085999988 576884.2714000009, 255307.1442000009 576880.4367000014, 255317.30139999837 576875.7595000006, 255326.20549999923 576871.1992999986, 255334.95899999887 576866.3638999984, 255349.27549999952 576857.7703000009, 255438.23169999942 576801.9864000008, 255442.38060000166 576799.1917000003, 255520.9706000015 576749.8225000016, 255546.39840000123 576733.9032000005, 255550.7111000009 576731.368999999, 255669.66849999875 576656.4763000011, 255682.17399999872 576648.1926000006, 255691.85009999946 576641.2952000014, 255695.83350000158 576638.2694999985, 255703.6660999991 576632.0471000001, 255707.4851000011 576628.8198000006, 255717.15340000018 576620.1636999995, 255724.31500000134 576613.1724999994, 255727.77560000122 576609.5632000007, 255734.53830000013 576602.195700001, 255737.80640000105 576598.4056000002, 255746.7685999982 576587.1561000012, 255755.9096999988 576574.4272000007, 255761.32389999926 576566.0089999996, 255763.88329999894 576561.7137000002, 255766.42009999976 576557.4048999995, 255771.2602000013 576548.4109000005, 255777.7864000015 576534.9050000012, 255781.72659999877 576525.7622999996, 255783.564100001 576521.1107000001, 255786.95760000125 576511.7038999982, 255789.11950000003 576505.1015999988, 255791.91149999946 576495.4743999988, 255795.47679999843 576480.9041999988, 255798.76469999924 576463.9704000019, 255801.31280000135 576449.1854000017, 255804.4635999985 576429.4299999997, 255809.48970000073 576394.7914999984, 255828.94429999962 576241.443, 255831.88870000094 576232.4534999989)"
wegcategorie_beleving_kenmerk.227,Autosnelweg,R,97.04000092,R,97.11399841,H,007,KLK0008075094,R,I,,"LINESTRING (151718.29360000044 565264.5628000014, 151732.62200000137 565260.8612000011, 151742.61459999904 565261.5229000002, 151749.77299999818 565262.2239999995, 151797.1710000001 565267.5089999996)"
wegcategorie_beleving_kenmerk.228,Autosnelweg,R,180.01400757,R,180.55599976,H,007,KLK0008075819,R,I,,"LINESTRING (217698.0821999982 576225.2939000018, 217767.28020000085 576241.2919999994, 217782.69700000063 576245.443, 217797.23649999872 576249.1317999996, 217826.4774999991 576255.8883000016, 217841.17320000008 576258.9056999981, 217859.38720000163 576262.3310999982, 217874.18200000003 576264.8172000013, 217889.01940000057 576267.0201000012, 217912.48479999974 576270.1739999987, 217931.59090000018 576272.3476000018, 218013.47819999978 576281.1149000004, 218091.46719999984 576289.1752000004, 218146.61250000075 576295.2542000003, 218161.2793999985 576297.2857000008, 218179.06899999827 576300.1418000013, 218195.0637000017 576303.4926000014, 218209.60119999945 576307.2096999995, 218218.81500000134 576309.9406999983, 218234.50129999965 576315.2437000014)"
wegcategorie_beleving_kenmerk.232,Autosnelweg,R,4.671,R,4.96000004,T,007,KLK0008074438,L,I,,"LINESTRING (117682.34389999881 496826.1363000013, 117714.31069999933 496811.11349999905, 117723.76749999821 496805.7314000018, 117739.07290000096 496798.78660000116, 117754.50600000098 496794.36250000075, 117769.46389999986 496791.72569999844, 117785.25789999962 496790.7686999999, 117796.62299999967 496791.2467, 117806.1950000003 496792.20369999856, 117822.22320000082 496795.55469999835, 117845.91800000146 496802.84600000083, 117876.22399999946 496812.9342, 117888.90230000019 496815.9752999991, 117903.07800000161 496817.76590000093, 117928.47300000116 496817.94099999964, 117957.42410000041 496808.41860000044)"
wegcategorie_beleving_kenmerk.236,Autosnelweg,R,164.82499695,R,165.33299255,H,007,KLK0008075685,R,I,,"LINESTRING (204682.64990000054 568706.5879000016, 204709.55579999834 568714.5353999995, 204718.63060000166 568718.8355999999, 204723.21440000087 568720.8394999988, 204733.8938000016 568725.1594000012, 204743.29560000077 568728.6444000006, 204748.07339999825 568730.1209999993, 204752.9197999984 568731.3608000018, 204757.32290000096 568732.2908999994, 204762.25420000032 568733.1053999998, 204775.40300000086 568734.6893999986, 204790.36989999935 568735.7415000014, 204808.50560000166 568736.2030000016, 204818.5058999993 568736.0861999989, 204837.06560000032 568735.1704000011, 204852.0122999996 568734.1697999984, 205020.50129999965 568721.3262000009, 205052.6897 568718.6455999985, 205068.32919999957 568717.0088, 205078.21279999986 568715.5331000015, 205088.9204000011 568713.3511999995, 205098.59209999815 568710.8084999993, 205106.99460000172 568708.2514000013, 205116.39799999818 568704.9180999994, 205125.81830000132 568701.0670000017, 205134.86899999902 568696.8242000006, 205139.32759999856 568694.5590000004, 205148.0938999988 568689.7459000014, 205157.09679999948 568684.1220000014, 205165.24760000035 568678.3198000006, 205177.98739999905 568668.3317000009, 205179.72450000048 568666.7441999987)"
wegcategorie_beleving_kenmerk.237,Autosnelweg,R,164.83399963,R,165.18800354,T,007,KLK0008075694,L,I,,"LINESTRING (205014.0320999995 569000.3991999999, 204998.09910000116 569013.1028000005, 204991.72619999945 569020.4750000015, 204988.1777999997 569023.9987999983, 204984.48259999976 569027.3295000009, 204978.82229999825 569031.6744000018, 204974.64499999955 569034.319699999, 204968.57569999993 569037.5995999984, 204964.05220000073 569039.6693999991, 204959.18510000035 569041.4906000011, 204954.36879999936 569042.8348000012, 204949.46770000085 569043.8621999994, 204942.000500001 569044.8350000009, 204936.9913999997 569044.9602000006, 204928.0976999998 569044.4558000006, 204923.39950000122 569043.7653999999, 204918.5313999988 569042.6922000013, 204912.1378000006 569040.7681000009, 204907.502700001 569038.9171000011, 204900.78280000016 569035.5854000002, 204896.53669999912 569032.9915999994, 204891.28990000114 569029.1792000011, 204887.4989 569025.925999999, 204882.80730000138 569021.3372999988, 204879.5593000017 569017.5432000011, 204876.0102000013 569012.7903999984, 204873.35069999844 569008.5443999991, 204870.77820000052 569003.7094999999, 204868.7296999991 568999.1407999992, 204867.14339999855 568994.7109000012, 204865.74579999968 568989.9257999994, 204863.9723000005 568981.3467999995, 204863.44949999824 568976.4002999999, 204863.37000000104 568972.0353999995, 204864.11400000006 568962.0557999983, 204865.37840000167 568955.1116999984, 204866.67570000142 568950.2859999985, 204869.15740000084 568943.5091999993, 204871.23589999974 568938.9486000016, 204874.38789999858 568933.4149000011, 204877.16750000045 568929.2430000007, 204882.4406999983 568922.5907999985, 204887.6554000005 568917.3535999991, 204891.48790000007 568914.1468000002, 204896.75 568910.3870999999, 204901.03079999983 568907.809700001, 204907.57779999822 568904.5166000016, 204912.2688000016 568902.7479000017, 204918.1297999993 568900.9798000008, 204923.01370000094 568899.9017000012, 204931.0747999996 568898.7853999995, 204936.10460000113 568898.5414000005, 204943.26779999956 568898.7642999999, 204948.2340000011 568899.3957999982, 204952.97370000184 568900.3009000011, 204959.96770000085 568902.1763000004, 204964.74659999833 568903.7377999984, 204985.93499999866 568907.4470999986)"
wegcategorie_beleving_kenmerk.238,Autosnelweg,R,165.16200256,R,165.64100647,T,007,KLK0008075706,L,I,,"LINESTRING (204925.8225999996 569177.4901, 204955.23189999908 569151.6783999987, 204960.74219999835 569147.6272, 204965.0106999986 569145.0185999982, 204969.1601999998 569142.9167999998, 204973.75189999864 569140.9254000001, 204978.38560000062 569139.2144000009, 204986.65529999882 569136.9281000011, 204991.56289999932 569136.0373000018, 204998.63060000166 569135.3858000003, 205003.63960000128 569135.3302000016, 205008.63899999857 569135.7049000002, 205013.60770000145 569136.2712999992, 205018.52439999953 569137.126699999, 205028.04630000144 569139.5821999982, 205060.96869999915 569150.1297000013, 205070.6228 569152.7833000012, 205075.42399999872 569153.8575000018, 205088.51289999858 569155.9153000005, 205093.48570000008 569156.3559000008, 205098.11439999938 569156.5199999996, 205108.06010000035 569156.3515000008, 205112.4635999985 569155.9759999998, 205117.44110000134 569155.4089000002, 205127.33929999918 569153.9134999998, 205139.15060000122 569151.3328000009, 205199.41209999844 569136.5912999995, 205218.66860000044 569131.9708000012, 205228.43580000103 569129.8222000003, 205233.33559999987 569128.8258999996, 205243.5106999986 569127.1101999991, 205258.4274000004 569125.5601999983, 205270.73169999942 569125.053199999, 205280.73369999975 569125.2052000016, 205290.53220000118 569125.7470999993, 205295.5203000009 569126.1675000004, 205300.48169999942 569126.7892000005, 205310.36039999872 569128.3990999982, 205318.66600000113 569130.2228000015, 205328.31689999998 569132.8790000007, 205338.88450000063 569136.362399999, 205377.1865000017 569147.3346999995)"
wegcategorie_beleving_kenmerk.239,Autosnelweg,R,165.33000183,R,165.77799988,H,007,KLK0008075720,R,I,,"LINESTRING (205102.41959999874 568894.4017999992, 205114.12139999866 568886.4175000004, 205120.51460000128 568876.5821000002, 205123.50470000133 568872.5207999982, 205127.00890000165 568868.2578000017, 205130.3973999992 568864.575100001, 205134.15929999948 568860.9512000009, 205140.48189999908 568856.0262999982, 205144.68930000067 568853.2008999996, 205152.30959999934 568849.122200001, 205156.95749999955 568847.183699999, 205163.4686000012 568845.059799999, 205168.3231999986 568843.8625999987, 205173.26410000026 568843.0214000009, 205178.25690000132 568842.5949000008, 205182.7311999984 568842.4441, 205187.73559999838 568842.5392000005, 205197.62929999828 568843.875500001, 205206.2736000009 568846.1757000014, 205210.97450000048 568847.8702999987, 205216.17720000073 568850.3293999992, 205220.55840000138 568852.7391000018, 205224.74230000004 568855.4635999985, 205228.22419999912 568857.9831000008, 205232.02409999818 568861.2329000011, 205235.6037000008 568864.6994000003, 205239.33999999985 568868.9177000001, 205242.43730000034 568872.867800001, 205245.82310000062 568878.0542000011, 205248.20279999822 568882.4695999995, 205250.33049999923 568886.9739999995, 205253.17799999937 568894.6620999984, 205254.4765000008 568899.4908000007, 205255.42320000008 568904.4217000008, 205256.18149999902 568912.6174999997, 205256.17599999905 568917.5496999994, 205255.5058999993 568925.5716999993, 205254.70949999988 568930.5084999986, 205253.58249999955 568935.3020000011, 205251.94779999927 568940.5339000002, 205250.0095999986 568945.1440999992, 205247.79800000042 568949.5452999994, 205243.36279999837 568956.9226999991, 205240.49659999833 568960.9224999994, 205237.51579999924 568964.501600001, 205234.00279999897 568968.0595000014, 205230.37200000137 568971.4259000011, 205225.96059999987 568974.8341000006, 205221.84329999983 568977.5775999986, 205216.68620000035 568980.5656000003, 205212.1955000013 568982.7644000016, 205207.59470000118 568984.5386999995, 205201.3332999982 568986.5229999982, 205196.44440000132 568987.5738999993, 205191.55900000036 568988.3445999995, 205187.46009999886 568988.7305999994, 205182.46049999818 568988.8145000003, 205177.65659999847 568988.5223999992, 205171.58879999816 568987.8370999992, 205166.67929999903 568986.8863000013, 205161.8321999982 568985.6407999992, 205157.03220000118 568984.1732000001, 205116.08249999955 568972.0588999987)"
wegcategorie_beleving_kenmerk.240,Autosnelweg,R,169.60899353,R,170.1309967,T,007,KLK0008075746,L,I,,"LINESTRING (208363.66569999978 571832.8207999989, 208379.00450000167 571843.0080000013, 208419.83449999988 571869.8641999997, 208436.6570999995 571880.6909999996, 208450.1849000007 571888.2589999996, 208454.6400000006 571890.5276000015, 208461.16710000113 571893.436900001, 208470.56430000067 571896.813099999, 208478.432599999 571899.1372000016, 208487.62220000103 571900.8933999985, 208492.57820000127 571901.5573999994, 208502.565200001 571902.2479999997, 208509.5625 571902.2899999991, 208519.55429999903 571901.9580000006, 208526.82140000165 571901.5203000009, 208588.42440000176 571896.5463999994, 208603.41099999845 571895.8297000006, 208608.39820000157 571895.6638999991, 208623.8487999998 571895.808600001, 208638.81390000135 571896.8557999991, 208650.2111000009 571898.3469000012, 208657.78649999946 571899.7239999995, 208662.67330000177 571900.7672000006, 208671.90960000083 571903.0546000004, 208681.50879999995 571905.8665999994, 208686.23299999908 571907.4409000017, 208698.09800000116 571911.9675999992, 208712.3467000015 571918.3035999984, 208716.7637999989 571920.6477999985, 208725.4246999994 571925.5621000007, 208789.81709999964 571963.9681999981, 208817.58529999852 571973.8561000004)"
wegcategorie_beleving_kenmerk.241,Autosnelweg,R,169.61799622,R,169.96099854,H,007,KLK0008075757,R,I,,"LINESTRING (208390.0634999983 571677.2829999998, 208406.5053000003 571680.6475999989, 208438.69350000098 571700.8315000013, 208459.94689999893 571713.9957000017, 208477.52749999985 571724.4783999994, 208486.25699999928 571729.3581999987, 208500.40780000016 571736.5159999989, 208504.9576999992 571738.5932999998, 208509.59010000154 571740.4767999984, 208513.7239000015 571741.9164999984, 208523.3911000006 571744.4217000008, 208528.33199999854 571745.1886, 208533.27600000054 571745.6821999997, 208538.27569999918 571745.8447999991, 208542.69440000132 571745.799899999, 208547.62370000035 571745.4545999989, 208552.5973000005 571744.9037000015, 208557.6937999986 571743.8412000015, 208562.50609999895 571742.5656000003, 208567.19629999995 571740.8300999999, 208571.56720000133 571738.871199999, 208575.9353 571736.5329999998, 208580.1768000014 571733.8746000007, 208583.92870000005 571731.0934000015, 208587.65129999816 571727.9822999984, 208592.2060999982 571723.3403000012, 208595.43059999868 571719.6110999994, 208598.84679999948 571714.9010999985, 208601.50290000066 571710.6680999994, 208603.62170000002 571706.7877999991, 208606.3322999999 571700.7459999993, 208608.00950000063 571696.0936000012, 208609.2650000006 571691.2536000013, 208610.13069999963 571687.065299999, 208610.75730000064 571682.1556000002, 208611.03440000117 571677.1622000001, 208611.04179999977 571672.2093999982, 208610.70010000095 571667.2985000014, 208610.13690000027 571662.3282000013, 208608.0170999989 571652.5775000006, 208604.61450000107 571643.1713999994, 208602.57400000095 571638.6101000011, 208600.36349999905 571634.2120000012, 208594.59059999883 571624.7718000002, 208588.68939999864 571616.6944000013, 208583.2463000007 571610.1262999997, 208579.81819999963 571606.4803999998, 208578.3663999997 571605.1134000011)"
wegcategorie_beleving_kenmerk.242,Autosnelweg,R,175.2539978,R,175.852005,T,007,KLK0008075777,L,I,,"LINESTRING (213422.71570000052 574178.2901999988, 213447.09549999982 574197.0388000011, 213557.5874999985 574254.871199999, 213583.5240000002 574268.5672999993, 213613.08729999885 574284.6781000011, 213634.88230000064 574296.9309, 213660.87590000033 574311.9094000012, 213686.6634999998 574327.2413999997, 213901.73169999942 574459.0518000014, 213909.3222000003 574463.7899999991, 213912.6352000013 574466.0454999991, 213916.72569999844 574469.1339999996, 213920.16120000184 574473.0003000014, 213922.05370000005 574477.7657000013, 213922.5075000003 574481.1950000003, 213922.03909999877 574484.7294999994, 213920.11180000007 574492.0612999983, 213915 574509)"
wegcategorie_beleving_kenmerk.243,Autoweg,R,123.34899902,R,123.65200043,H,007,KLK0008075414,R,I,,"LINESTRING (174512.4050000012 559368.5920000002, 174530.81309999898 559362.4675000012, 174573.20560000092 559347.0976000018, 174587.2179000005 559341.7435999997, 174597.1651000008 559337.6347999983, 174606.28759999946 559333.5370999984, 174619.6853 559326.9136000015, 174632.81830000132 559319.6629999988, 174639.77739999816 559315.4222000018, 174652.15340000018 559307.1182000004, 174660.2386999987 559301.2168999985, 174670.317400001 559293.2932000011, 174677.92920000106 559286.8062999994, 174687.03869999945 559278.5148999989, 174694.1750999987 559271.6237000003, 174701.1286999993 559264.4151999988, 174707.76790000126 559256.9356000014, 174712.4224999994 559251.3024999984, 174721.3564000018 559239.2050999999, 174741.38540000096 559210.0835999995, 174755.55700000003 559199.0267999992)"
wegcategorie_beleving_kenmerk.244,Autosnelweg,R,63.89699936,R,64.3809967,T,007,KLK0008075060,L,I,,"LINESTRING (131216 549199, 131223.0469999984 549213.2710000016, 131229.79919999838 549231.4173000008, 131231.8953000009 549239.6658000015, 131242.04710000008 549259.5894000009, 131251.42300000042 549273.199000001, 131257.28330000117 549280.2417000011, 131260.67819999903 549283.9133000001, 131267.72080000117 549291.0557999983, 131272.4503000006 549295.5375000015, 131283.8669999987 549305.2670999989, 131293.4695999995 549312.6702000014, 131323.81019999832 549334.7824000008, 131343.83260000125 549349.7525999993, 131358.40129999816 549361.5458999984, 131369.6475000009 549371.4767999984, 131376.25349999964 549377.7098999992, 131383.2921999991 549384.8145999983, 131390.13929999992 549392.1037999988, 131397.20899999887 549400.0309999995, 131403.63560000062 549407.6992999986, 131413.02340000123 549419.5340999998, 131422.12929999828 549431.4651000015, 131448.56230000034 549467.2481000014, 131474.60440000147 549501.7758999988, 131487.44509999827 549518.1653000005, 131500.2067000009 549533.5647, 131516.4822999984 549552.5120999999, 131533.12429999933 549562.5626000017)"
wegcategorie_beleving_kenmerk.245,Autosnelweg,R,97.1230011,R,97.29000092,H,007,KLK0008075101,R,I,,"LINESTRING (151797.1710000001 565267.5089999996, 151828.2670999989 565275.0669, 151854.34970000014 565282.0560000017, 151860.5089999996 565283.8159999996, 151867.36690000072 565286.0410999991, 151876.73059999943 565289.5599999987, 151881.34659999982 565291.4820000008, 151911.5245999992 565305.0844999999, 151920.72769999877 565309.0590000004, 151930.03759999946 565312.7093999982, 151934.72690000013 565314.4470999986, 151947.30209999904 565318.4642000012, 151957.31850000098 565327.6097000018)"
wegcategorie_beleving_kenmerk.246,Autosnelweg,R,97.65499878,R,97.83000183,T,007,KLK0008075110,L,I,,"LINESTRING (152277.09600000083 565514.2890000008, 152286.86459999904 565509.5751999989, 152293.73779999837 565506.689100001, 152299.6862999983 565506.9224999994, 152305.07299999893 565508.6979999989, 152324.435899999 565518.7976000011, 152341.53970000148 565529.1655000001, 152358.51729999855 565539.737399999, 152384.4574000016 565556.5159999989, 152401.057599999 565567.6711999997, 152421.59679999948 565581.9063999988, 152433.66550000012 565583.3528000005)"
wegcategorie_beleving_kenmerk.247,Autosnelweg,R,246.07600403,R,246.54499817,H,007,KLK0008076562,R,I,,"LINESTRING (271874.11400000006 575710.7283999994, 271891.06159999967 575716.7795000002, 271906.9503999986 575728.9602000006, 271918.9681000002 575737.936900001, 271935.1389000006 575749.7111999989, 271939.7041000016 575752.7765000015, 271991.3425000012 575789.8328999989, 272011.3150999993 575804.8707999997, 272103.85819999874 575876.7078000009, 272210.4241999984 575959.7391999997, 272220.1816000007 575968.2036000006, 272225.8509000018 575973.8412999995, 272231.2006999999 575979.7899000011, 272233.7756000012 575982.8561000004, 272238.9866999984 575989.9316999987, 272247.2829999998 576003.0089999996)"
wegcategorie_beleving_kenmerk.248,Autosnelweg,R,246.53900146,R,247.00799561,T,007,KLK0008076574,L,I,,"LINESTRING (272158 576073, 272194.3988999985 576114.1378000006, 272201.2932000011 576121.3843999989, 272211.9609000012 576131.9305000007, 272378.7677000016 576291.0408999994, 272454.8797999993 576364.3643999994, 272483.4835000001 576392.2457000017, 272500.3883999996 576402.0623000003)"
wegcategorie_beleving_kenmerk.323,Autoweg,R,115.65499878,R,115.68499756,T,048,KLK0008125990,L,I,,"LINESTRING (227228.2787999995 524756.3630999997, 227214.3625999987 524729.7861000001)"
wegcategorie_beleving_kenmerk.249,Autosnelweg,R,251.23599243,R,251.62199402,H,007,KLK0008076601,R,I,,"LINESTRING (276077.93140000105 578303.8414999992, 276105.0258000009 578285.3531000018, 276127.2089000009 578274.8407000005, 276149.8403000012 578264.2182999998, 276174.23039999977 578253.0262000002, 276183.3929999992 578249.0324000008, 276206.6693000011 578239.5141000003, 276229.87319999933 578231.6563000008, 276258.48420000076 578222.633200001, 276291.1928999983 578213.0515000001, 276325.2615999989 578204.3751000017, 276342.1367000006 578200.6284999996, 276417.4512999989 578184.5892999992, 276436 578182)"
wegcategorie_beleving_kenmerk.250,Autoweg,R,74.72100067,R,74.89299774,T,009,KLK0008080662,L,I,,"LINESTRING (111172 514323, 111176 514315, 111181 514306, 111189 514298, 111197 514293, 111207 514288, 111216 514286, 111227 514286, 111235 514286, 111248 514293, 111255 514298, 111262 514305, 111268 514314, 111272 514323, 111274 514334, 111274 514343, 111272 514351)"
wegcategorie_beleving_kenmerk.251,Autosnelweg,R,3.72399998,R,3.80100012,H,009,KLK0008077225,R,I,,"LINESTRING (130851.6667000018 482645.89979999885, 130832.14950000122 482657.43349999934, 130793.58399999887 482669.3808999993, 130774.55220000073 482675.55640000105, 130766.07389999926 482678.4149999991)"
wegcategorie_beleving_kenmerk.252,Autosnelweg,R,4.38999987,R,4.77799988,H,009,KLK0008079604,R,I,,"LINESTRING (129807.05519999936 482660.57079999894, 129830.10830000043 482661.02639999986, 129854.5 482668.63369999826, 129867.49659999833 482672.3310999982, 129882.01209999993 482676.1130999997, 129901.4338000007 482680.87040000036, 129934.6314000003 482688.21930000186, 129949.67660000175 482691.0571999997, 130001.11699999869 482697.4855000004, 130093.84640000015 482712.4653000012, 130141.8498999998 482718.3601000011, 130181.48840000108 482721.92610000074)"
wegcategorie_beleving_kenmerk.253,Autosnelweg,R,24.78300095,R,25.24099922,T,032,KLK0008117928,L,I,,"LINESTRING (202663 535572, 202676.95320000127 535564.1136000007, 202691.5753000006 535557.5920999981, 202722.48279999942 535543.0489000008, 202731.63269999996 535539.0018999986, 202740.91750000045 535535.2877999991, 202750.34369999915 535531.9228000008, 202759.44359999895 535529.054299999, 202769.0887000002 535526.4074000008, 202778.84200000018 535524.1854999997, 202787.11019999906 535522.6176999994, 202801.9156000018 535520.4109999985, 202846.7093999982 535516.0927999988, 202866.5998999998 535514.0033, 202886.45120000094 535511.5375999995, 202906.81720000133 535508.5777999982, 202931.4646999985 535504.3577000014, 202952.65019999817 535500.2443999983, 202967.29820000008 535496.999400001, 202987.35020000115 535492.1361999996, 203103.14829999954 535463.7833000012, 203116.43609999865 535466.0945000015)"
wegcategorie_beleving_kenmerk.254,Autosnelweg,R,34.75500107,R,35.35699844,H,032,KLK0008117974,R,I,,"LINESTRING (197938.33370000124 543575.3797999993, 197945.23710000142 543593.8462999985, 197949.89570000023 543658.5788000003, 197952.46770000085 543688.4692000002, 197954.99170000106 543713.3982999995, 197956.68059999868 543728.3038999997, 197958.02580000088 543738.2135999985, 197959.96779999882 543749.4732000008, 197962.2217000015 543759.2188000008, 197965.18189999834 543769.0403999984, 197966.77600000054 543773.7820000015, 197969.814100001 543781.8586000018, 197973.7115000002 543791.0727999993, 197976.79809999838 543797.6226999983, 197979.0524000004 543802.0951000005, 197983.84809999913 543810.8702999987, 197987.3762000017 543816.7721000016, 197992.90019999817 543825.1132000014, 198004.3436000012 543840.6334000006, 198031.27329999954 543875.6411000006, 198037.08799999952 543883.7769999988, 198042.61730000004 543892.3471999988, 198045.1475000009 543896.6392999999, 198049.79949999973 543905.4935000017, 198052.93789999932 543912.2214000002, 198054.81960000098 543916.7773999982, 198057.4739000015 543924.7624999993, 198058.58089999855 543929.6306999996, 198059.39429999888 543934.5643999986, 198059.96169999987 543939.5361000001, 198060.3863000013 543948.4802000001, 198060.2199999988 543958.4858999997, 198059.746199999 543964.1341999993, 198058.82690000162 543970.9776999988, 198057.85720000044 543975.8742000014, 198055.22080000117 543986.6917000003, 198051.41189999878 544001.2036999986, 198016.51399999857 544130.3390000015, 198013.44399999827 544145.7850000001)"
