OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
96,"Rietbeek 26, 8064 JC Zwartsluis",6.05858850000001,52.639776,Gezondheidsvoorzieningen,Uitvaartverzorgers,Uitvaart- en overledenenverzorging Gert Mooiweer,http://www.uitvaartverzorging-gertmooiweer.nl,Rietbeek 26,8064 JC,Zwartsluis,b61fbcd8-1068-4475-9811-77245bd37ca2
97,"Gaffel 88, 8061 LC Hasselt",6.10179300000001,52.596261,Gezondheidsvoorzieningen,Uitvaartverzorgers,Uitvaartverzorging Van Dijk,http://www.uitvaartvandijk.nl,Gaffel 88,8061 LC,Hasselt,f2307fd1-fac8-4a47-9470-7479c64063f0
98,"Willemsvaart 2, 8019 AB Zwolle",6.08246550000001,52.507476,Gezondheidsvoorzieningen,Uitvaartverzorgers,Yarden Uitvaartzorg Zwolle,http://www.yarden.nl,Willemsvaart 2,8019 AB,Zwolle,93a6c9ac-8c53-455e-a368-0083b304b31d
99,"Jan van Nassaustraat 14, 8281 ZD Genemuiden",6.04434600000002,52.622082,Gezondheidsvoorzieningen,Uitvaartverzorging,Dinant van Dijk Begrafenisverzorging,,Jan van Nassaustraat 14,8281 ZD,Genemuiden,4b4aebcf-92ee-41c2-a61e-316fa2aaffa7
100,"Groenendael 233B, 8271 EM IJsselmuiden",5.94214650000001,52.564824,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,http://www.verloskundigepraktijksifra.nl,Groenendael 233-B,8271 EM,IJsselmuiden,4b0de47e-f9a3-4db5-b32a-e78a18da5835
101,"Langestraat 68, 8281 AM Genemuiden",6.0407291846224,52.622667,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,,Langestraat 68-70,8281 AM,Genemuiden,281dd8c4-fa8e-476f-88b4-d1835d1dd360
102,"Prinsenstraat 22c, 8061 ZC Hasselt",6.10379550000002,52.588305,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,,Prinsenstraat 22-C,8061 ZC,Hasselt,87d519f6-f4ae-4d5f-a538-d7e14ac80951
103,"Dorus Rijkersstraat 2, 8281 DG Genemuiden",6.041943,52.619139,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Dorus Rijkersstraat 2,8281 DG,Genemuiden,22ee5668-5986-431e-b98a-19585982609f
104,"Het Gasthuysland 300, 8061 KL Hasselt",6.0988725,52.589322,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Het Gasthuysland 300,8061 KL,Hasselt,3e210dfd-ab40-4169-8576-2898a78a68e2
105,"Purperreigerlaan 34, 8064 DC Zwartsluis",6.0740505,52.643304,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Purperreigerlaan 34,8064 DC,Zwartsluis,7e916ab9-b87d-4835-b3cb-37f8c94c72f4
106,"Burgtstraat 2, 3841 ED Harderwijk",5.61504150000002,52.348842,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Burgtstraat 2,3841 ED,Harderwijk,bc1b0a3d-e675-474f-88ba-07a510bf1379
107,"Dokter Stolteweg 58, 8025 AX Zwolle",6.12103500000001,52.51527,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Dokter Stolteweg 58,8025 AX,Zwolle,c84d6e69-03ef-42ae-87ec-a2df6cc93025
108,"Neringstraat 1, 8263 BG Kampen",5.886414,52.560072,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Neringstraat 1,8263 BG,Kampen,79bfbb3b-93ea-4cb9-91c1-6154931cde3b
109,"Röpcke Zweerslaan 2, 7772 RV Hardenberg",6.632451,52.573491,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Röpcke Zweerslaan 2,7772 RV,Hardenberg,a436b0fb-1c8c-4454-86a0-91db19f8963a
110,"Dokter van Heesweg 2, 8025 AB Zwolle",6.123762,52.513407,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,http://www.isala.nl,Dokter van Heesweg 2,8025 AB,Zwolle,963ae9b9-1275-405b-9003-13ea20d32d98
111,"Engelenbergplantsoen 7, 8266 AB Kampen",5.9193315,52.551612,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Engelenbergplantsoen 7,8266 AB,Kampen,40cb8e45-8097-44c3-9bb9-fc9c9d8f133b
112,"Groteweg 5, 8191 JS Wapenveld",6.05360250000001,52.412526,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Groteweg 5,8191 JS,Wapenveld,de6232a0-30ef-4391-813a-0c8d4473003b
113,"Hoogeveenseweg 38, 7943 KA Meppel",6.21741600000001,52.690932,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Hoogeveenseweg 38,7943 KA,Meppel,6e20d86e-41f3-4e63-a922-89f90f7d726f
114,"Sluisweg 2, 8332 JC Steenwijk",6.12078750000001,52.793415,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Sluisweg 2,8332 JC,Steenwijk,7ac17e6e-9906-4b78-8de9-43410aa870be
115,"Hoogeveenseweg 38, 7943 KA Meppel",6.21741600000001,52.690932,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala Diaconessenhuis Meppel,http://www.isla.nl,Hoogeveenseweg 38,7943 KA,Meppel,8641a2fd-73c3-4a71-a477-35aa391908c6
116,"Kalkovenwegje 11, 8061 CZ Hasselt",6.09367950000001,52.592724,Gezondheidsvoorzieningen,Zonnebloem,"De Zonnebloem, afdeling Hasselt",,Kalkovenwegje 11,8061 CZ,Hasselt,9ca94d61-42e8-4f19-935d-0d2c38e0e4fa
117,"Nieuweweg 28, 9301 GS Roden",6.41929050000002,53.135055,Gezondheidsvoorzieningen,Zorg en welzijn,Helping Hands,http://www.helpinghands.nl,Nieuweweg 28,9301 GS,Roden,df836614-b472-4116-a77b-9c621083ba38
118,"Lage Vlakte 12, 8281 Genemuiden",6.04225192205924,52.6192438475204,Gezondheidsvoorzieningen,Zorg en welzijn,Stichting Akkerwinde,http://www.woonvormakkerwinde.nl,Lage Vlakte 12,8281 DE,Genemuiden,37cd8cd0-0aa0-4f21-a28d-db33b05c5ccb
119,"Wijersstraat 1, 3811 MZ Amersfoort",5.37865650000001,52.154019,Gezondheidsvoorzieningen,Zorg en welzijn,Stichting Philadelphia Zorg,http://www.philadelphia.nl,Wijersstraat 1,2711 MZ,Amersfoort,01c37077-de4d-4507-915e-db0e76a8af29
120,"Polleboersweg 1, 8281 RA Genemuiden",6.0441075,52.607583,Gezondheidsvoorzieningen,Zwangerschap Algemeen,VBOK  team Genemuiden,http://www.vbok.nl,Polleboersweg 1,8281 RA,Genemuiden,65f0e73f-1245-4866-b98a-5ae752794dc5
121,"Taghof 3, 8281 NA Genemuiden",6.035697,52.619571,Kerkgenootschappen,Genemuiden,Gereformeerde Gemeente Genemuiden,,Taghof 3,8281 NA,Genemuiden,3963249e-9b44-4744-af55-074ebcd13443
122,"Jan van Arkelstraat 18b, 8281 AB Genemuiden",6.04205100000001,52.621434,Kerkgenootschappen,Genemuiden,Gereformeerde Kerk Genemuiden,http://www.gkgenemuiden.nl,Jan van Arkelstraat 18-B,8281 AB,Genemuiden,3bc0f863-d485-4c1b-93eb-488ac16f5e8c
123,"Bereklauw 1, 8281 MT Genemuiden",6.03178650000001,52.62525,Kerkgenootschappen,Genemuiden,Hersteld Hervormde Gemeente Genemuiden,http://www.hhggenemuiden.nl,Bereklauw 1,8281 MT,Genemuiden,5e6c3bf1-107a-4a17-8a3b-08c7753f848e
124,"Klaas Fuitestraat 1a, 8281 BX Genemuiden",6.04522800000001,52.62705,Kerkgenootschappen,Genemuiden,Hersteld Hervormde Gemeente Genemuiden,,Klaas Fuitestraat 1-A,8281 BX,Genemuiden,586856bd-4065-47ff-a596-a99d260b53bc
125,"Kerkplein 1, 8281 AX Genemuiden",6.03881763263644,52.6241067602498,Kerkgenootschappen,Genemuiden,Hervormde Gemeente Genemuiden,http://www.hervormdgenemuiden.com,Kerkplein 1,8281 AZ,Genemuiden,8d9e1c58-3aa8-4334-939a-8e5d476ab8b3
126,"Stuivenbergstraat 51, 8281 EK Genemuiden",6.04750950000002,52.618086,Kerkgenootschappen,Genemuiden,Hervormde Gemeente Genemuiden,http://www.hervormdgenemuiden.com,Stuivenbergstraat 51,8281 EK,Genemuiden,fff66c40-20d7-41ac-a863-3017949b4f19
127,"Prinsenstraat 24, 8061 ZC Hasselt",6.10444799999999,52.588305,Kerkgenootschappen,Kerkgenootschappen,Christelijke Gereformeerde Kerk Hasselt,http://www.cgkhasselt.nl,Prinsenstraat 24,8061 ZC,Hasselt,c16631f4-2623-4af4-b3ac-c79ad5f81194
128,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Kerkgenootschappen,Kerkgenootschappen,De Gereformeerde Kerk (hersteld) Hasselt e.o.,http://www.dgk-hasselt.nl,Karel Doormanstraat 30,8061 JR,Hasselt,a82852d0-b693-4537-b906-35953798e35a
129,"Kastanjelaan 1, 8061 JB Hasselt",6.092748,52.591752,Kerkgenootschappen,Kerkgenootschappen,Gereformeerde Ichthuskerk Hasselt P.K.N.,http://www.pknhasselt.nl,Kastanjelaan 1,8061 JB,Hasselt,0a60fbfa-95af-4530-9711-41ca3459ab8e
130,"De Weedebrink 1, 8061 AK Hasselt",6.10443000000001,52.594686,Kerkgenootschappen,Kerkgenootschappen,Gereformeerde Kerk (Vrijgemaakt) Hasselt,http://www.ontmoetingskerkhasselt.nl,De Weedebrink 1,8061 AK,Hasselt,5865a0b4-d9cf-4905-b5c8-4b10f24f4fe5
131,"Markt 10, 8061 GG Hasselt",6.08960250000001,52.590483,Kerkgenootschappen,Kerkgenootschappen,"Hervormde Gemeente Hasselt, PKN",http://www.hervormdhasselt.nl,Markt 10,8061 GG,Hasselt,881e9483-55c9-4ea1-8d5e-11ec530e6c6d
132,"Regenboogstraat 2, 8061 GL Hasselt",6.09096149999999,52.59078,Kerkgenootschappen,Kerkgenootschappen,"Hervormde Gemeente Hasselt, PKN",,Regenboogstraat 2,8061 GL,Hasselt,14ea262c-3965-4696-8537-589cf4fb7b1d
133,"De Oudendijk 2, 8061 DA Hasselt",6.10308000000001,52.59249,Kerkgenootschappen,Kerkgenootschappen,Hervormde gemeente De Baak Hasselt PKN,http://www.pknhasselt.nl,De Oudendijk 2,8061 DA,Hasselt,0f9a1c50-2fe0-444b-b1d2-dc05f1f5ba67
134,"Eiland 22, 8061 HT Hasselt",6.0931665,52.589178,Kerkgenootschappen,Kerkgenootschappen,"R.K. Parochie Thomas a Kempis, locatie Hasselt",http://www.parochie-thomasakempis.nl,Eiland 22,8061 HT,Hasselt,5299ec2d-7be5-4700-802d-c52a596791c7
135,"Constructieweg 41, 8263 BC Kampen",5.878332,52.563978,Media,Dag- en weekbladen,De Stadskoerier,http://www.destadskoerier.nl,Constructieweg 41/1,8263 BC,Kampen,fa7efc98-f15c-4913-b04d-bc916cc0d0e2
136,"Constructieweg 41, 8263 BC Kampen",5.878332,52.563978,Media,Dag- en weekbladen,Uitgeverij de 3 Watersteden,,BrugMedia Constructieweg 41-1,8263 BC,Kampen,14411409-5831-44a0-bf16-260515080c51
137,"Burgemeester Drijbersingel 39, 8021 JB Zwolle",6.09953849999999,52.51635,Media,Dag- en weekbladen,de Stentor editie Kop van Overijssel,http://www.destentor.nl,Burgemeester Drijbersingel 39,8021 JB,Zwolle,fab8de37-5772-459a-9dc1-1c6b8758e66d
138,"Nieuwstraat 30, 8061 GR Hasselt",6.0915195,52.591122,Media,Internet,De Zwartewaterkrant,http://www.zwartewaterkrant.nl,Nieuwstraat 30,8061 GR,Hasselt,3aa9506c-affd-4f56-b11a-746fa94ac130
139,"Lage Vlakte 13, 8281 Genemuiden",6.04225192205924,52.6192438475204,Media,"Omroepen, radio en tv",Christelijke Bejaarden Omroep - CBO,http://www.cbozwartewaterland.nl,Lage Vlakte 13,8281 DG,Genemuiden,cf978880-07ce-4ef0-95dc-e00bda1d3e56
140,"Purperreigerlaan 228, 8064 DC Zwartsluis",6.07500000000002,52.643439,Media,"Omroepen, radio en tv",Zwartewater FM,http://www.zwartewaterfm.nl,Purperreigerlaan 228,8064 DC,Zwartsluis,f30691dc-c1f1-4f57-b587-2219ce219bf3
141,"Taghof 3, 8281 NA Genemuiden",6.035697,52.619571,Onderwijs,Bilbiotheek Genemuiden,"Bibliotheek Een Handvol Koren, gemeente Jachin en Boaz Kerk",,Taghof 3,8281 NA,Genemuiden,1f8d306d-8ff3-4d4d-a994-4e9876596c4e
142,"Havenplein 1, 8281 EV Genemuiden",6.04110600000001,52.62399,Onderwijs,Bilbiotheek Genemuiden,Bibliotheek Genemuiden,http://www.bibliotheekzwartewaterland.nl,Havenplein 1,8281 EV,Genemuiden,774fa458-1ca4-47c4-9f3f-08885f1d8cb6
143,"Doctor H.A.W. van de Vechtlaan 34, 8061 Hasselt",6.09844493015831,52.5903275753958,Onderwijs,Bilbiotheek Hasselt,Bibliotheek Hasselt,http://www.bibliotheekzwartewaterland.nl,Dr. H.A.W. van de Vechtlaan 34,8061 HK,Hasselt,9c9880f4-2d7d-409f-80be-77027cc50720
144,"Handelskade 25, 8064 DV Zwartsluis",6.073128,52.640388,Onderwijs,Bilbiotheek Zwartsluis,Bibliotheek Zwartsluis,http://www.bibliotheekzwartewaterland.nl,Handelskade 25,8064 DV,Zwartsluis,feee2767-61fd-4247-83ac-063543c1f364
145,"Kamperzeedijk 18, 8281 PG Genemuiden",6.003342,52.597962,Onderwijs,Culturele accomodaties Genemuiden,Gemeenschapscentrum Kamperzeedijk De Driester,,Kamperzeedijk 18,8281 PG,Genemuiden,b2089726-7b8c-4713-9133-21303451b480
146,"Grutto 1, 8281 ES Genemuiden",6.04806300000001,52.622109,Onderwijs,Culturele accomodaties Genemuiden,Verenigingsgebouw d' Overtoom,http://www.overtoom-genemuiden.nl,Grutto 1,8281 ES,Genemuiden,edca9d91-d53f-428b-b765-40d689270431
147,"Havenplein 1, 8281 EV Genemuiden",6.04110600000001,52.62399,Onderwijs,Culturele accomodaties Genemuiden,t Olde Staduus,http://www.toldestaduus.nl,Havenplein 1,8281 EV,Genemuiden,7160dd5c-95e6-4e0b-9005-9469c0b5151f
148,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Onderwijs,Culturele accomodaties Hasselt,Cultureel centrum Het Teeuwland,,Karel Doormanstraat 30,8061 JR,Hasselt,a0635c37-cb8e-43e0-806f-82765440ed10
149,"Kerkwetering 1, 8294 PE Mastenbroek",6.02251649999999,52.57413,Onderwijs,Culturele accomodaties Hasselt,"Verenigingsgebouw 't Trefpunt, Mastenbroek",http://www.trefpuntmastenbroek.nl,Kerkwetering 1,8294 PE,Mastenbroek,27b4ef67-a11c-4e42-aa0a-177fbb80000b
150,"Eikenstraat 20, 8021 WX Zwolle",6.0999075,52.518069,Onderwijs,Culturele organisaties,Stichting IJsselacademie,http://www.ijsselacademie.nl,Eikenstraat 20,8021 WX,Zwolle,e6026a8b-4a91-432c-b3c3-e1b3ac521896
151,"Kamperzeedijk 18, 8281 PG Genemuiden",6.003342,52.597962,Onderwijs,Genemuiden,CNS De Driester,http://www.dedriester.nl,Kamperzeedijk 18,8281 PG,Genemuiden,510dc6a9-1bd6-4909-9012-2c0631897704
152,"Tureluur 2, 8281 EX Genemuiden",6.04845,52.619265,Onderwijs,Genemuiden,De Vogelaar voor Daltononderwijs (openbaar),http://www.obsdevogelaar.nl,Tureluur 2,8281 EX,Genemuiden,9b951e91-ccfc-4fa9-89c8-ca50eb63fe23
153,"Greente 87, 8281 KN Genemuiden",6.03327150000001,52.625466,Onderwijs,Genemuiden,Eben-Haëzerschool,,Greente 87,8281 KN,Genemuiden,d7774218-f1c1-4814-ad95-8c3ae6dc9db6
154,"Fazant 6, 8281 GK Genemuiden",6.04809900000001,52.618554,Onderwijs,Genemuiden,Johannes Bogermanschool,http://www.jbs-genemuiden.nl,Fazant 6,8281 GK,Genemuiden,1ec127e1-9251-46d8-8a00-bf45e46f4cfe
155,"Taghof 2, 8281 NA Genemuiden",6.03439650000001,52.617744,Onderwijs,Genemuiden,Johannes Calvijnschool,http://www.jcalvijnschool.nl,Taghof 2,8281 NA,Genemuiden,d05a4db5-3902-43f0-bc27-b2d6cc3bda82
156,"Schoolstraat 1, 8281 EA Genemuiden",6.041709,52.620903,Onderwijs,Genemuiden,Kindcentrum Ichthus,http://www.kindcentrumichthus.accrete.nl,Schoolstraat 1,8281 EA,Genemuiden,fa1885ba-3b8f-4011-a0e7-9d8ddf885776
157,"Burg ten Veldestr 36a, 8281 ZT Genemuiden",6.042348,52.624215,Onderwijs,Genemuiden,Maarten Lutherschool,http://www.mls-genemuiden.nl,Burg ten Veldestraat 36-A,8281 ZT,Genemuiden,02864d2c-bbc1-42eb-922a-07bcef99bc77
158,"Jan van Nassaustraat 3, 8281 ZC Genemuiden",6.0434415,52.622307,Onderwijs,Genemuiden,Rehobôthschool,http://rehoboth.rbsgenemuiden.nl,Jan van Nassaustraat 3,8281 ZC,Genemuiden,ed041ab9-d4c9-44de-ab06-ab82d6504f8f
159,"Doctor H.A.W. van de Vechtlaan 7, 8061 HJ Hasselt",6.102243394719,52.5890497290369,Onderwijs,Hasselt,CBS Het Anker,http://www.cbshetankerhasselt.nl,Dr. H.A.W. van der Vechtlaan 7,8061 HJ,Hasselt,d9f67853-1a7e-40e0-960e-f71b9c3d8eb4
160,"Prinses Marijkestraat 1, 8061 JM Hasselt",6.09741,52.587657,Onderwijs,Hasselt,CBS Prins Willem - Alexander,http://www.pwas.nl,Prinses Marijkestraat 1,8061 JM,Hasselt,dbd6ffbd-bc41-4e28-b926-1fca8f58fc74
161,"De Bagijnenkamp 19, 8061 AW Hasselt",6.104016,52.595568,Onderwijs,Hasselt,CBS de Driemaster,http://www.cbsdedriemaster.nl,De Bagijnenkamp 19,8061 AW,Hasselt,60728514-173d-4f35-8193-20291a31dd0d
162,"Prinsenstraat 22a, 8061 ZC Hasselt",6.10353900000001,52.588233,Onderwijs,Hasselt,De Toermalijn (openbaar),http://www.detoermalijnhasselt.nl,Prinsenstraat 22-A,8061 ZC,Hasselt,47352fe9-661c-4ca8-bdb0-43a6c259ccd8
163,"Glinthuisweg 19, 8061 PN Hasselt",6.1165665,52.56306,Onderwijs,Hasselt,"De Toermalijn, locatie Genne",,Glinthuisweg 19,8061 PN,Hasselt,41c037bc-0fd9-4067-9654-e24baa645ed3
164,"Burg Malcorpslaan 101, 8061 AJ Hasselt",6.10357500000001,52.593084,Onderwijs,Hasselt,Gereformeerde Basisschool Op de Hoeksteen,http://www.opdehoeksteen.nl,Burg. Malcorpslaan 101,8061 AJ,Hasselt,baf458a7-4ad5-4b61-9174-67f523ebd85b
165,"De Bagijnenkamp 19, 8061 AW Hasselt",6.104016,52.595568,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Bagijnenkamp 19,8061 AW,Hasselt,cd2b195d-1242-4f82-988c-45e4a6259e1c
166,"Burg Malcorpslaan 1, 8061 AG Hasselt",6.09642450000001,52.593615,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Burgemeester Malcorpslaan 1,8061 AG,Hasselt,502887e9-36b6-4182-824c-7c7113600887
167,"Prinsenstraat 22b, 8061 ZC Hasselt",6.10370550000002,52.588512,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,,Prinsenstraat 22-B,8061 ZC,Hasselt,a9ab9c27-d395-4794-96c9-0ebe849eab54
168,"Prinsenstraat 22b, 8061 ZC Hasselt",6.10370550000002,52.588512,Onderwijs,Hasselt,Stichting Kinderdagcentra Zwartewaterland,http://www.kdc-zwartewaterland.nl,Prinsenstraat 22b,8061 ZC,Hasselt,4710d57a-7d7b-439f-b761-a27c7c2d83ad
169,"Stouweweg 10, 8064 PD Zwartsluis",6.10268400000001,52.658964,Onderwijs,Kinderopvang,Gastouder 't Zonnetje,,Stouweweg 10,8064 PD,Zwartsluis,1ebcfdf6-8076-4945-a021-a6d5bdcfaf00
170,"Purperreigerlaan 34a, 8064 DC Zwartsluis",6.07335750000001,52.643214,Onderwijs,Kinderopvang,Kinderopvang 'bij Marloes',http://www.kinderopvangbijmarloes.nl,Puperreigerlaan 34-A,8064 DC,Zwartsluis,1c237a33-2123-4b4f-a3ba-30f74af41c71
171,"Kerkwetering 2, 8294 PE Mastenbroek",6.02299350000001,52.574184,Onderwijs,Mastenbroek,CBS Mastenbroek,http://www.cbsmastenbroek.nl,Kerkwetering 2,8294 PE,Mastenbroek,f015019a-1569-408e-b70e-e7a909e4ee51
172,"Kerkwetering 3, 8294 PE Mastenbroek",6.0239115,52.574463,Onderwijs,Mastenbroek,Nederlandse Hervormde Gemeente Mastenbroek,,Kerkwetering 3,8294 PE,Mastenbroek,36468658-0880-4df5-a1f7-6d136a863f36
173,"Belterweg 62, 8066 PX Belt-Schutsloot",6.06113100000002,52.66935,Onderwijs,Muziekscholen / -docenten,Muziekcentrum Zwartewaterland,http://www.mczwartewaterland.nl,Belterweg 62,8066 PX,Belt-Schutsloot,73922e92-1a39-40b0-a6bc-d2926ff11335
174,"Majoor Generaal Simondsstraat 35, 8281 CH Genemuiden",6.04440742562865,52.6229972752255,Onderwijs,Muziekscholen / -docenten,Muziekonderwijs Genemuiden,http://www.muziekonderwijsgenemuiden.nl,Maj Gen Simondsstraat 35,8281 CE,Genemuiden,ef446db2-dd31-40c9-bb03-cc99ccd640d0
175,"Obrechtstraat 28, 8031 AZ Zwolle",6.088446,52.521831,Onderwijs,"Onderwijs Advies, hulp en begeleiding","Aob Compaz, diagnostiek en advies",http://www.aobcompaz.nl,Obrechtstraat 28,8031 AZ,Zwolle,93cb6d52-b6f2-42cf-9887-9fe14d3e41e3
176,"Park Voorn 4, 3544 AC Utrecht",5.06817000000001,52.082838,Onderwijs,Onderwijsinspectie,Inspectie van het Onderwijs,http://www.onderwijsinspectie.nl,Park Voorn 4,3544 AC,Utrecht,2c294fdf-84bc-4a40-9e98-bded5ee6b40e
177,"Kraggelaan 6, 8064 CT Zwartsluis",6.07424850000001,52.645203,Onderwijs,Onderwijsondersteunende instellingen,Accrete,http://www.accrete.nl,Kraggelaan 6,8064 CT,Zwartsluis,6b235db9-1d3c-43e9-a32a-79f2aa73bf87
178,"Hoofdspoor 8, 8281 MP Genemuiden",6.03366750000001,52.620606,Onderwijs,Onderwijsondersteunende instellingen,Gereformeerde gemeente schoolbestuur,,Hoofdspoor 8,8281 MP,Genemuiden,4a5daf81-75e9-4377-9e10-1318e40ec194
179,"Vosbergerweg 50, 8181 JJ Heerde",6.05969999999999,52.398621,Onderwijs,Onderwijsondersteunende instellingen,Humanistisch Vormingsonderwijs,http://www.levenskunstatelier.nl,Vosbergerweg 50,8181 JJ,Heerde,26331424-200e-4ef7-9345-b90292d4dd9f
180,"Mulertstraat 52, 8061 CG Hasselt",6.097779,52.591644,Onderwijs,Onderwijsondersteunende instellingen,In Balans,http://www.inbalanshasselt.nl,Mulertstraat 52,8061 CG,Hasselt,e876eae6-136a-40ae-b98e-5714a5fbdb1e
181,"Rechterland 1, 8024 AH Zwolle",6.12411750000001,52.52247,Onderwijs,Onderwijsondersteunende instellingen,Landstede Groep,http://www.landstede.nl,Rechterland 1,8024 AH,Zwolle,c5f46008-ed0a-4ec1-971c-105d28ffd00b
182,"Dokter van Deenweg 104, 8025 BJ Zwolle",6.12318150000002,52.509168,Onderwijs,Onderwijsondersteunende instellingen,Onderwijsondersteuning Zieke Leerlingen IJsselgroep/Expertis,http://www.ozl.nu,Dr. van Deenlaan 104,8025 BJ,Zwolle,9026137e-f207-41a8-90ce-348aa6bb2487
183,"Prinses Marijkestraat 1, 8061 JM Hasselt",6.09741,52.587657,Onderwijs,Onderwijsondersteunende instellingen,Vereniging voor Protestants Christelijk Onderwijs,http://www.vpcohasselt.nl,Prinses Marijkestraat 1,8061 JM,Hasselt,3ddc5613-72e4-4d79-b8fb-f2c0c446232c
184,"Mozartlaan 15, 8031 AA Zwolle",6.0844725,52.520895,Onderwijs,Particulier Beroepsonderwijs en Educatie,Deltion College,http://www.deltion.nl,Mozartlaan 15,8031 AA,Zwolle,bc8d3236-23a8-4dd1-8f22-61ebd9811b2f
185,"Nijverheidstraat 45, 8281 JD Genemuiden",6.05887200000001,52.617465,Onderwijs,Particulier Beroepsonderwijs en Educatie,Samenwerkingsverband Opleidings Vereniging Genemuiden - OVG,http://www.ovg-genemuiden.nl,Nijverheidstraat 45,8281 JD,Genemuiden,35042e2b-de56-499a-915b-be4b8508389a
186,"Oostermaat 2a, 8281 RB Genemuiden",6.0032205,52.598286,Onderwijs,Peuterspeelzalen - Genemuiden,Peuterspeelzaal Dikkertje Dap Kamperzeedijk,,Oostermaat 2-A,8281 RB,Genemuiden,6c6a60fb-21c8-4016-a252-53a54c6f3773
187,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Peuterspeelzaal de Regenboog,,Kerklaan 1,8281 EE,Genemuiden,92d384d7-794b-41ce-b9df-d7fe32c8923a
188,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Kerklaan 1,8281 EE,Genemuiden,eeca3a66-8784-4932-b854-bcbbf271bd9e
189,"Kerklaan 1, 8281 EE Genemuiden",6.04322550000001,52.62147,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Kerklaan 1-A,8281 EE,Genemuiden,86e5aecc-ec9e-4d5b-8142-af39a26aa2d6
190,"Stuivenbergstraat 13, 8281 EJ Genemuiden",6.04779300000001,52.622667,Onderwijs,Peuterspeelzalen - Genemuiden,Stichting Kinderdagcentra Zwartewaterland,,Stuivenbergstraat 13-A,8281 EJ,Genemuiden,35522d2e-e5e5-4c66-811e-be2889ecd3db
191,"Rondweg 2, 8064 PA Zwartsluis",6.06844800000002,52.639209,Onderwijs,Voortgezet onderwijs,Agnieten College Zwartsluis,http://www.agnietenzwartsluis.nl,Rondweg 2,8064 PA,Zwartsluis,1e31f340-b827-48b4-b44b-a0facae323e2
192,"Julianastraat 2, 8064 CD Zwartsluis",6.06930299999999,52.644159,Onderwijs,Zwartsluis,Aremberg (openbaar),http://www.aremberg.nl,Julianastraat 2,8064 CD,Zwartsluis,80dbc84e-22ac-4144-b80e-19f8a167c4da
193,"Kraggelaan 2, 8064 CT Zwartsluis",6.07476600000001,52.644159,Onderwijs,Zwartsluis,Christelijk Kindcentrum De Wijngaard,http://www.kindcentrumwijngaard.accrete.nl,Kraggelaan 2/6,8064 CT,Zwartsluis,a125c10b-e489-415e-9c41-f2d2d4b93bd7
194,"Zomerdijk 7, 8064 XA Zwartsluis",6.07400878696125,52.6411814017256,Onderwijs,Zwartsluis,Gereformeerde Kerk Vrijgemaakt Zwartsluis,http://www.gkvzwartsluis.nl,Zomerdijk 7,8064 XA,Zwartsluis,3755ed7b-9c48-43b6-b886-579933d971d4
195,"Het Singel 16, 8064 DJ Zwartsluis",6.069717,52.641405,Onderwijs,Zwartsluis,Gereformeerde Kerk Zwartsluis,http://www.gereformeerdekerkzwartsluis.nl,Het Singel 16,8064 DJ,Zwartsluis,9c1c820d-e7d7-455b-a899-01c4fcd2e025
