FID,entiteit,omschrijvi,vak_bagger,vak_naam,opname_vak,km2,actief,ngd_mv,ngd_lat,aanldp_lat,aanldpt_mv,bestandsna,se_anno_cad_data,gdb_geomattr_data,shape
monitoringsbebieden_noordzee.42,ankergebied,Maasgeul noodankergebied,-,-,MGDN,6.77586183,ja,0,0,0,0,dn,,,"POLYGON ((565596.6834000004 5763984.455, 565590.1782999998 5763969.1833999995, 565583.4858999997 5763953.9933, 565576.6072000004 5763938.886399999, 565569.5433999998 5763923.8652, 565562.2954000002 5763908.9319, 565554.8644000003 5763894.089199999, 565547.2511 5763879.3388, 565539.4573999997 5763864.6833, 565531.4837999996 5763850.124299999, 565523.3321000002 5763835.664799999, 565515.0028999997 5763821.306500001, 565506.4981000004 5763807.0517, 565497.8185 5763792.9026, 565488.9654999999 5763778.861, 565479.9406000003 5763764.9297, 565470.7451999998 5763751.110400001, 565461.3804000001 5763737.404999999, 565451.8477999996 5763723.816, 565442.1491 5763710.3451000005, 565432.2851 5763696.9946, 565422.2582 5763683.766100001, 565412.0691999998 5763670.6622, 565401.7196000004 5763657.6844999995, 565391.2114000004 5763644.834899999, 565380.5460000001 5763632.115499999, 565369.7249999996 5763619.5283, 565358.75 5763607.074999999, 565347.6228 5763594.7577, 565336.3450999996 5763582.5781, 565324.9182000002 5763570.537900001, 565313.3443999998 5763558.6392, 565301.625 5763546.8838, 565289.7621999998 5763535.2733, 565277.7570000002 5763523.809699999, 565265.6124 5763512.4946, 565253.3291999996 5763501.329500001, 565240.9097999996 5763490.316400001, 565228.3558 5763479.456700001, 565215.6690999996 5763468.7524, 565202.8519000001 5763458.2048, 565189.9062000001 5763447.815300001, 565176.8333999999 5763437.586100001, 565163.6359999999 5763427.518100001, 565150.3159999996 5763417.613700001, 565136.8748000003 5763407.873199999, 565123.3150000004 5763398.299000001, 565109.6383999996 5763388.892100001, 565100.5210999995 5763382.785, 565094.7273000004 5763378.9235, 560595.9752000002 5765122.7892, 563889.6644000001 5765774.4092999995, 563895.7973999996 5765776.6315, 563911.4565000003 5765782.1379, 563927.1824000003 5765787.451400001, 563942.9720999999 5765792.5711, 563958.8239000002 5765797.496300001, 563974.7348999996 5765802.226299999, 563990.7028999999 5765806.7601, 564006.7254999997 5765811.0974, 564022.7999999998 5765815.237500001, 564038.9243999999 5765819.179199999, 564055.0960999997 5765822.922700001, 564071.3125999998 5765826.4671, 564087.5713 5765829.8116, 564103.8699000003 5765832.9561, 564120.2059000004 5765835.899800001, 564136.5769999996 5765838.6425, 564152.9803999998 5765841.1839000005, 564169.4138000002 5765843.5233, 564185.8750999998 5765845.6602, 564202.3611000003 5765847.594799999, 564218.8696999997 5765849.326400001, 564235.3984000003 5765850.8551, 564251.9446 5765852.180299999, 564268.5055999998 5765853.301999999, 564285.0794000002 5765854.219900001, 564301.6634 5765854.9344, 564318.2548000002 5765855.4442, 564334.8512000004 5765855.750399999, 564351.4501 5765855.852499999, 564368.0487000002 5765855.750399999, 564384.6451000003 5765855.4442, 564401.2364999996 5765854.9344, 564417.8203999996 5765854.219900001, 564434.3942 5765853.301999999, 564450.9555000002 5765852.1800999995, 564467.5016000001 5765850.8551, 564484.0301999999 5765849.326199999, 564500.5388000002 5765847.594799999, 564517.0250000004 5765845.6602, 564533.4859999996 5765843.5233, 564549.9194 5765841.1839000005, 564566.3228000002 5765838.6425, 564582.6940000001 5765835.899800001, 564599.0296999998 5765832.9561, 564615.3284999998 5765829.8116, 564631.5873999996 5765826.467, 564647.8037 5765822.922700001, 564663.9753 5765819.179199999, 564680.0994999995 5765815.237299999, 564696.1743000001 5765811.0973000005, 564712.1969999997 5765806.7601, 564728.1648000004 5765802.226299999, 564744.0757999998 5765797.496200001, 564759.9275000002 5765792.571, 564775.7175000003 5765787.451300001, 564791.4430999998 5765782.137800001, 564807.1024000002 5765776.6314, 564822.6928000003 5765770.9328000005, 564838.2120000003 5765765.043, 564853.6573000001 5765758.9628, 564869.0269999998 5765752.693299999, 564884.3185999999 5765746.234999999, 564899.5291999998 5765739.589500001, 564914.6572000002 5765732.756999999, 564929.6996999998 5765725.739399999, 564944.6551999999 5765718.5372, 564959.5208 5765711.151699999, 564974.2947000004 5765703.5842, 564988.9740000004 5765695.8355, 565003.5573000005 5765687.9065000005, 565005.1153999995 5765687.034700001, 565018.0421000002 5765679.7996, 565032.4255999997 5765671.5145, 565046.7066000002 5765663.053400001, 565060.8823999995 5765654.4175, 565074.9508999996 5765645.6075, 565088.9099000003 5765636.625600001, 565102.7576000001 5765627.4726, 565116.4917000001 5765618.1502, 565130.1098999996 5765608.659499999, 565143.6106000002 5765599.002, 565156.9913999997 5765589.1796, 565170.2505000001 5765579.1929, 565183.3857000005 5765569.044199999, 565196.3953 5765558.7346, 565209.2770999996 5765548.266100001, 565222.0291999998 5765537.639799999, 565234.6497999998 5765526.8573, 565247.1366999997 5765515.921, 565259.4880999997 5765504.831800001, 565271.7022000002 5765493.5912999995, 565283.7773000002 5765482.2017, 565295.7116999999 5765470.6642, 565307.5031000003 5765458.981000001, 565319.1500000004 5765447.153999999, 565330.6503999997 5765435.1844, 565342.0028999997 5765423.0743, 565353.2056 5765410.8255, 565364.2570000002 5765398.4399999995, 565375.1551000001 5765385.919399999, 565385.8985000001 5765373.266000001, 565396.4855000004 5765360.4812, 565406.9144000001 5765347.567500001, 565417.1838999996 5765334.5263, 565427.2921000002 5765321.3598, 565437.2379999999 5765308.0699000005, 565447.0193999996 5765294.659, 565456.6353000002 5765281.1285999995, 565466.0840999996 5765267.4814, 565475.3644000003 5765253.718699999, 565484.4747000001 5765239.8431, 565493.4137000004 5765225.8564, 565502.1801000005 5765211.7608, 565510.7726999996 5765197.558599999, 565519.1897 5765183.2519000005, 565527.4302000003 5765168.842499999, 565535.4930999996 5765154.333000001, 565543.3768999996 5765139.7256000005, 565551.0806 5765125.022299999, 565558.6029000003 5765110.225299999, 565565.9424999999 5765095.336999999, 565573.0985000003 5765080.3596, 565580.0702 5765065.295299999, 565586.8554999996 5765050.1467, 565593.4548000004 5765034.9154, 565599.8657 5765019.6043, 565606.0878999997 5765004.215600001, 565612.1206999999 5764988.751599999, 565617.9628999997 5764973.214299999, 565623.6136999996 5764957.6065, 565629.0716000004 5764941.930400001, 565634.3367999997 5764926.188200001, 565639.4078000002 5764910.3827, 565644.2843000004 5764894.515900001, 565648.9653000003 5764878.590600001, 565653.4501999998 5764862.6087, 565657.7380999997 5764846.572899999, 565661.8287000004 5764830.4855, 565665.7210999997 5764814.349099999, 565669.4145999998 5764798.166300001, 565672.9090999998 5764781.938999999, 565676.2038000003 5764765.6701, 565679.2978999997 5764749.3617, 565682.1914999997 5764733.016799999, 565684.8842000002 5764716.637499999, 565687.3744999999 5764700.226199999, 565689.6635999996 5764683.7853999995, 565691.7501999997 5764667.3178, 565693.6341000004 5764650.825999999, 565695.3150000004 5764634.3123, 565696.7925000004 5764617.778999999, 565698.0669 5764601.228700001, 565699.1376999998 5764584.664000001, 565700.0049 5764568.0876, 565700.6682000002 5764551.501499999, 565701.1271000002 5764534.9087000005, 565701.3822999997 5764518.3116, 565701.4335000003 5764501.712400001, 565701.2801999999 5764485.1141, 565700.9231000002 5764468.5188, 565700.3620999996 5764451.929099999, 565699.5968000004 5764435.3475, 565698.6277999999 5764418.7764, 565697.4552999996 5764402.218900001, 565696.0790999997 5764385.6767, 565694.5 5764369.152899999, 565692.7174000004 5764352.649700001, 565690.7320999997 5764336.1699, 565688.5443000002 5764319.7151999995, 565686.1545000002 5764303.289100001, 565683.5628000004 5764286.8935, 565680.7697999999 5764270.5308, 565677.7758 5764254.2041, 565674.5813999996 5764237.914999999, 565671.1868000003 5764221.6667, 565667.5926000001 5764205.461200001, 565663.7994999997 5764189.3014, 565659.8080000002 5764173.189099999, 565655.6188000003 5764157.1273, 565651.2322000004 5764141.118100001, 565646.6491999999 5764125.1642, 565641.8704000004 5764109.267899999, 565636.8965999996 5764093.431399999, 565631.7282999996 5764077.657199999, 565626.3663999997 5764061.947899999, 565620.8121999996 5764046.3058, 565615.0656000003 5764030.732799999, 565609.1281000003 5764015.231899999, 565603.0004000003 5763999.805199999, 565596.6834000004 5763984.455))"
monitoringsbebieden_noordzee.43,geul+bermen,Maasgeul 06-K1 vaargeul,-,-,MG6K1,3.25403563,ja,0,0,0,0,mg6k1,,,"POLYGON ((562966.8770000003 5763594.385600001, 562942.0812999997 5763603.6095, 562935.7264999999 5763605.973300001, 562905.3455999997 5763617.2851, 562874.8936000001 5763628.404999999, 562844.3721000003 5763639.3324, 562813.7822000002 5763650.067299999, 562783.1253000004 5763660.6088, 562752.4025999997 5763670.956900001, 562721.6151999999 5763681.1108, 562690.7642999999 5763691.0704, 562659.8512000004 5763700.835200001, 562628.8770000003 5763710.4047, 562614.1305999998 5763714.858999999, 562597.8432 5763719.7786, 562566.7510000002 5763728.956499999, 562535.6013000002 5763737.938200001, 562504.3956000004 5763746.723200001, 562473.1350999996 5763755.311000001, 562441.8211000003 5763763.7017, 562410.4549000002 5763771.8947, 562379.0373999998 5763779.8895, 562347.5702 5763787.685900001, 562316.0544999996 5763795.2838, 562288.5935000004 5763801.720899999, 562284.4913999997 5763802.682700001, 562252.8821999999 5763809.881999999, 562221.2284000004 5763816.882200001, 562189.5308999997 5763823.682399999, 562157.7911 5763830.2827, 562126.0104 5763836.6822999995, 562094.1901000002 5763842.8816, 562062.3311000001 5763848.879799999, 562030.4351000004 5763854.677100001, 561998.5029999996 5763860.273, 561966.5362 5763865.667099999, 561934.5360000003 5763870.8598, 561902.5038999999 5763875.850299999, 561870.4407000002 5763880.638900001, 561838.3481999999 5763885.2248, 561806.2271999996 5763889.6084, 561774.0791999996 5763893.7892, 561741.9053999996 5763897.767100001, 561709.7073999997 5763901.541999999, 561677.4861000003 5763905.113700001, 561645.2427000003 5763908.481899999, 561612.9791000001 5763911.6468, 561580.6957999999 5763914.608100001, 561548.3947999999 5763917.365599999, 561516.0768999998 5763919.919399999, 561483.7433000002 5763922.269200001, 561451.3959999997 5763924.415100001, 561419.0354000004 5763926.356699999, 561386.6632000003 5763928.0943, 561354.2807999998 5763929.6274999995, 561321.8892999999 5763930.956499999, 561289.4901999999 5763932.0809, 561279.9115000004 5763932.353, 561266.9493000004 5763932.7212000005, 561236.9094000002 5763933.446699999, 561224.6738999998 5763933.7169, 561192.2592000002 5763934.2281, 561159.8421 5763934.5349, 561159.4247000003 5763934.9867, 561169.3091000002 5764900.572000001, 566242.2088000001 5762934.3599, 566036.9343999997 5762404.738, 562966.8770000003 5763594.385600001), (562922.6213999996 5763611.4925, 562966.8770000003 5763594.385600001, 562984.6358000003 5763587.779200001, 562974.1798999999 5763591.8091, 562960.2762000002 5763597.165100001, 562955.6786000002 5763598.9364, 562922.6213999996 5763611.4925), (562586.3611000003 5763729.365800001, 562559.3010999998 5763738.0569, 562591.9426999995 5763727.541099999, 562586.3611000003 5763729.365800001))"
monitoringsbebieden_noordzee.44,zandwingebied,Zandwingebied P18-F,-,-,Zw-P18-F,3.8822251,ja,0,0,0,0,p18f,,,"POLYGON ((567089.1891000001 5762606.066199999, 565094.4241000004 5763379.0306, 565094.4241000004 5763379.0406, 565106.3541000001 5763386.670600001, 565125.7737999996 5763400.010600001, 565144.9537000004 5763413.7005, 565163.8935000002 5763427.7104, 565182.5833 5763442.0602, 565201.0232999995 5763456.7202, 565219.2032000003 5763471.709899999, 565237.1232000003 5763487.0098, 565254.773 5763502.6197999995, 565272.1427999996 5763518.5396, 565289.2325999998 5763534.759500001, 565306.0324999997 5763551.2795, 565322.5525000002 5763568.079299999, 565338.7724000001 5763585.169199999, 565354.6923000002 5763602.539000001, 565370.3021999998 5763620.1888, 565385.602 5763638.1088, 565400.5917999996 5763656.2886, 565415.2516000001 5763674.728399999, 565429.6018000003 5763693.418400001, 565443.6114999996 5763712.358200001, 565457.3015000001 5763731.538000001, 565470.6414000001 5763750.957900001, 565483.6513 5763770.607799999, 565496.3011999996 5763790.477600001, 565508.6210000003 5763810.567399999, 565520.5708999997 5763830.8673, 565532.1809 5763851.3771, 565543.4206999997 5763872.0769, 565554.3006999996 5763892.9769, 565564.8107000003 5763914.0666000005, 565574.9605999999 5763935.3366, 565584.7303999998 5763956.7765, 565594.1205000002 5763978.3761, 565603.1403999999 5764000.146, 565611.7704999996 5764022.066, 565620.0303999996 5764044.1357, 565627.8903000001 5764066.3456, 565635.3701 5764088.6953, 565642.4501 5764111.165100001, 565649.1399999997 5764133.754899999, 565655.4400000004 5764156.4548, 565661.3399999999 5764179.274700001, 565666.8399999999 5764202.184599999, 565671.9400000004 5764225.1844, 565676.6398 5764248.2741, 565680.9298999999 5764271.434, 565684.8197999997 5764294.673900001, 565688.2999 5764317.9837, 565691.3798000002 5764341.3434999995, 565694.0398000004 5764364.7533, 565696.2997000003 5764388.2031, 565698.1497 5764411.6931, 565699.5897000004 5764435.2128, 565700.6198000005 5764458.7524999995, 565701.2297999999 5764482.302300001, 565701.4397 5764505.862199999, 565701.2297999999 5764529.4222, 565700.6198000005 5764552.971999999, 565699.5898000002 5764576.5119, 565698.1497 5764600.0315000005, 565696.2997000003 5764623.521299999, 565694.0398000004 5764646.9713, 565691.3798000002 5764670.381100001, 565688.2999 5764693.740800001, 565684.8200000003 5764717.0506, 565680.9299999997 5764740.2905, 565676.6398999998 5764763.4505, 565671.9400000004 5764786.540100001, 565666.8399999999 5764809.540100001, 565661.3400999997 5764832.4498, 565655.4401000002 5764855.2697, 565649.1401000004 5764877.9695999995, 565642.4501999998 5764900.5594, 565635.3701999998 5764923.0293000005, 565627.8903999999 5764945.3791000005, 565620.0305000003 5764967.5889, 565611.7706000004 5764989.658600001, 565603.1404999997 5765011.578500001, 565594.1206 5765033.3484000005, 565584.7308 5765054.9482, 565574.9607999995 5765076.3881, 565564.8108000001 5765097.6579, 565554.3009000001 5765118.7477, 565543.4210999999 5765139.647600001, 565532.1809999999 5765160.3474, 565520.5711000003 5765180.8573, 565508.6212999998 5765201.157199999, 565496.3014000002 5765221.2469, 565483.6516000004 5765241.116699999, 565470.6414999999 5765260.766799999, 565457.3015999999 5765280.1865, 565443.6118000001 5765299.3665, 565429.6019000001 5765318.306299999, 565415.2518999996 5765336.996099999, 565400.5921 5765355.436000001, 565385.6021999996 5765373.615700001, 565370.3024000004 5765391.535700001, 565354.6924999999 5765409.185699999, 565338.7725999998 5765426.555400001, 565322.5527999997 5765443.645400001, 565306.0328000002 5765460.4452, 565289.2328000003 5765476.9651, 565272.1431 5765493.1850000005, 565254.7732999995 5765509.104900001, 565237.1234999998 5765524.7148, 565219.2034999998 5765540.014799999, 565201.0236 5765555.0046, 565182.5837000003 5765569.6646, 565163.8938999996 5765584.0143, 565144.9539999999 5765598.0241, 565144.9539999999 5765598.0342999995, 568234.091 5763473.1095, 567089.1891000001 5762606.066199999))"
monitoringsbebieden_noordzee.45,zandwingebied,Zandwingebied S3-D,-,-,Zw-S3-D,3.46504024,ja,0,0,0,0,s3d,,,"POLYGON ((561786.9100000001 5759208.120100001, 561080.1500000004 5759968.8901, 563463.7999999998 5762166.449899999, 564212.1599000003 5761361.609999999, 561786.9100000001 5759208.120100001))"
monitoringsbebieden_noordzee.46,zandwingebied,Zandwingebied Q2-C,-,-,Zw-Q2-C,7.14770628,ja,0,0,0,0,zwq2c,,,"POLYGON ((603874.5099999998 5856137.9001, 603874.5099999998 5861968.360099999, 605286.8099999996 5861968.360099999, 604914.0598999998 5856137.9001, 603874.5099999998 5856137.9001))"
monitoringsbebieden_noordzee.47,zandwingebied,Zandwingebied Q10-J,-,-,Zw-Q10-J,4.50201777,ja,0,0,0,0,zwq10j,,,"POLYGON ((586298.9000000004 5815554.539999999, 587151.8098999998 5816605.8101, 591178.5099999998 5815942.8599, 590733.5599999996 5815284.649900001, 590195.4600999998 5814389.25, 589043.8899999997 5815272.779999999, 587814.9901 5816136.0502, 586962.6200000001 5815034.3399, 586298.9000000004 5815554.539999999))"
monitoringsbebieden_noordzee.48,zandwingebied,Zandwingebied P18-K,-,-,Zw-P18-K,1.72814522,ja,0,0,0,0,zwp18k,,,"POLYGON ((566624.0701000001 5764757.5801, 568576.0598999998 5766360.57, 569144.1299999999 5765929.020099999, 567267.0700000003 5764380.5799, 566624.0701000001 5764757.5801))"
monitoringsbebieden_noordzee.49,zandwingebied,Zandwingebied Q8-G,-,-,Zw-Q8-G,5.00188094,ja,0,0,0,0,zwq8g,,,"POLYGON ((589188.1172000002 5821270.5605999995, 590770.506 5823514.5439, 592160.7356000002 5821957.1251, 590909.9543000003 5820181.4483, 589188.1172000002 5821270.5605999995))"
monitoringsbebieden_noordzee.50,zandwingebied,Zandwingebied Q5-G,-,-,Zw-Q5-G,1.19152027,ja,0,0,0,0,zwq5g,,,"POLYGON ((598461.8553999998 5848338.962099999, 599236.8498 5848368.9617, 599716.8459999999 5846978.9716, 598891.852 5846843.9728, 598461.8553999998 5848338.962099999))"
monitoringsbebieden_noordzee.51,zandwingebied,Zandwingebied Q5-F,-,-,Zw-Q5-F,2.66269894,ja,0,0,0,0,zwq5f,,,"POLYGON ((601896.8309000004 5849088.955800001, 601571.8332000002 5849088.956, 601136.8366 5850398.946699999, 601271.8361 5853073.927200001, 601946.8312999997 5853073.927100001, 601896.8309000004 5849088.955800001))"
monitoringsbebieden_noordzee.52,zandwingebied,Zandwingebied Q2-K,-,-,Zw-Q2-K,1.06943469,ja,0,0,0,0,zwq2k,,,"POLYGON ((603336.8234999999 5862698.8575, 603296.8234999999 5861968.8628, 601851.8339 5861968.8631, 601851.8339999998 5862698.857799999, 603336.8234999999 5862698.8575))"
monitoringsbebieden_noordzee.53,zandwingebied,Zandwingebied Q16-H,-,-,Zw-Q16-H,2.90349108,ja,0,0,0,0,zwq16h,,,"POLYGON ((571642.0372000001 5773479.514900001, 572804.0288000004 5774557.5066, 573681.0223000003 5773620.513599999, 572052.0338000003 5771657.5283, 571642.0372000001 5773479.514900001))"
monitoringsbebieden_noordzee.54,zandwingebied,Zandwingebied Q16-G,-,-,Zw-Q16-G,2.20579642,ja,0,0,0,0,zwq16g,,,"POLYGON ((573857.0212000003 5774889.5042, 574366.0175000001 5775686.4980999995, 575730.0072999997 5775686.4979, 575032.0122999996 5773614.5133, 573857.0212000003 5774889.5042))"
monitoringsbebieden_noordzee.55,draaiplaats,IJgeul draaicirkel 10 km,-,-,YGD,2.53284242,ja,0,0,0,0,ijd,,,"POLYGON ((595348.5040999996 5815970.1555, 595346.0151000004 5815957.610099999, 595343.3258999996 5815945.1061, 595340.4371999996 5815932.646600001, 595337.3496000003 5815920.234999999, 595334.0641000001 5815907.8741999995, 595330.5812999997 5815895.5677000005, 595326.9020999996 5815883.318299999, 595323.0277000004 5815871.1291000005, 595318.9588000001 5815859.003699999, 595314.6968 5815846.944700001, 595310.2422000002 5815834.955499999, 595305.5968000004 5815823.039000001, 595300.7614000002 5815811.1983, 595295.7373000002 5815799.4365, 595290.5258999998 5815787.7564, 595285.1283 5815776.1612, 595279.5460000001 5815764.6537, 595273.7805000003 5815753.2369, 595267.8333 5815741.913899999, 595261.7057999996 5815730.6873, 595252.9899000004 5815715.449999999, 591360.5100999996 5816368.892000001, 594423.3581999997 5816907.3166000005, 594423.3782000002 5816907.341, 594435.2276999997 5816909.3488, 594447.8704000004 5816911.2841, 594460.5425000004 5816913.0167, 594473.2407 5816914.546599999, 594485.9614000004 5816915.873500001, 594498.7021000003 5816916.9967, 594511.4589999998 5816917.915999999, 594524.2289000005 5816918.6313000005, 594537.0087000001 5816919.1425, 594549.7949999999 5816919.449100001, 594562.5844999999 5816919.5513, 594575.3739999998 5816919.449100001, 594588.1604000004 5816919.1423, 594600.9401000002 5816918.6313000005, 594613.7099000001 5816917.915999999, 594626.4669000003 5816916.9967, 594639.2073999997 5816915.873500001, 594651.9282999998 5816914.546599999, 594664.6265000002 5816913.0167, 594677.2986000003 5816911.284, 594689.9413000001 5816909.3488, 594702.5515000001 5816907.2117, 594715.1257999996 5816904.873500001, 594727.6612999998 5816902.3345, 594740.1544000003 5816899.5953, 594752.6024000002 5816896.6568, 594765.0015000002 5816893.5196, 594777.3491000002 5816890.184800001, 594789.6418000003 5816886.6526999995, 594801.8762999997 5816882.924799999, 594814.0498000002 5816879.001599999, 594826.1589000002 5816874.884400001, 594838.2007999998 5816870.573999999, 594850.1721000001 5816866.071799999, 594862.0697999997 5816861.3785999995, 594873.8912000004 5816856.496099999, 594885.6328999996 5816851.425000001, 594897.2920000004 5816846.1668, 594908.8655000003 5816840.7228999995, 594920.3507000003 5816835.094699999, 594931.7443000004 5816829.283600001, 594943.0436000004 5816823.291099999, 594954.2456 5816817.1186999995, 594965.3474000003 5816810.767999999, 594976.3464000002 5816804.240700001, 594987.2395000001 5816797.5383, 594998.0242999997 5816790.662799999, 595008.6978000002 5816783.6154, 595019.2570000002 5816776.398600001, 595029.6996999998 5816769.013900001, 595040.0228000004 5816761.4629999995, 595050.2240000004 5816753.748199999, 595060.3004000001 5816745.871200001, 595070.2496999996 5816737.834100001, 595080.0694000004 5816729.638900001, 595089.7566999998 5816721.288000001, 595099.3092999998 5816712.7831, 595108.7247000001 5816704.126700001, 595118.0004000003 5816695.320699999, 595127.1341000004 5816686.367699999, 595136.1234999998 5816677.2699, 595144.9665000001 5816668.0293000005, 595153.6605000002 5816658.648700001, 595162.2034 5816649.1302000005, 595170.5932999998 5816639.476399999, 595178.8274999997 5816629.6897, 595186.9041999998 5816619.772600001, 595194.8213 5816609.727399999, 595202.5768999998 5816599.557399999, 595210.1688999999 5816589.2643, 595217.5954 5816578.851399999, 595224.8546000002 5816568.320900001, 595231.9445000002 5816557.675899999, 595238.8630999997 5816546.9188, 595245.6089000003 5816536.0524, 595252.1799999997 5816525.079500001, 595258.5751 5816514.0033, 595264.7920000004 5816502.8259, 595270.8298000004 5816491.5506, 595276.6863000002 5816480.180400001, 595282.3602999998 5816468.7179000005, 595287.8503999999 5816457.165999999, 595293.1551000001 5816445.528100001, 595298.273 5816433.806600001, 595303.2029999997 5816422.0052000005, 595307.9435999999 5816410.126, 595312.4935999997 5816398.172900001, 595316.8521999996 5816386.148399999, 595321.0176999997 5816374.0558, 595324.9894000003 5816361.8981, 595328.7663000003 5816349.6785, 595332.3472999996 5816337.4001, 595335.7314999998 5816325.066, 595338.9183 5816312.679400001, 595341.9066000003 5816300.2433, 595344.6955000004 5816287.761299999, 595347.2847999996 5816275.236099999, 595349.6734999996 5816262.6711, 595351.8607000001 5816250.069599999, 595353.8463000003 5816237.434800001, 595355.6297000004 5816224.7699, 595357.2103000004 5816212.0779, 595358.5878999997 5816199.362400001, 595359.7620999999 5816186.6263, 595360.7324000001 5816173.873199999, 595361.4985999996 5816161.106000001, 595362.0608000001 5816148.328500001, 595362.4187000003 5816135.5436, 595362.5718999999 5816122.7545, 595362.5208999999 5816109.9648, 595362.2653000001 5816097.177300001, 595361.8053000001 5816084.395500001, 595361.1409999998 5816071.6228, 595360.2725999998 5816058.862299999, 595359.2005000003 5816046.1174, 595357.9244999997 5816033.3913, 595356.4452999998 5816020.6872000005, 595354.7632999998 5816008.008300001, 595352.8787000002 5815995.357899999, 595350.7922 5815982.7393, 595348.5040999996 5815970.1555))"
monitoringsbebieden_noordzee.56,vaargeul,IJgeul 00-05 km,-,-,YG05,2.24986048,ja,0,0,0,0,ijg05,,,"POLYGON ((599176.7529999996 5814601.323100001, 599250.0031000003 5815045.232999999, 604183.0999999996 5814228.99, 604109.8800999997 5813784.99, 599176.7529999996 5814601.323100001))"
monitoringsbebieden_noordzee.57,vaargeul,IJgeul 11.8-23 km,-,-,YG11823,5.07991526,ja,0,0,0,0,ijg11823,,,"POLYGON ((592545.4523 5816170.1843, 592470.9369000001 5815726.3171999995, 582017.3101000004 5817453.59, 581401.71 5817437.4701000005, 581494.0000999998 5817996.880100001, 592545.4523 5816170.1843))"
monitoringsbebieden_noordzee.58,vaargeul,IJgeul 23-42.3 km,-,-,YG23423,11.59479376,ja,0,0,0,0,ijg23423,,,"POLYGON ((581494.0000999998 5817996.880100001, 581401.71 5817437.4701000005, 575013.1399999997 5817270.1831, 568571 5817101.495200001, 562128.8631999996 5816932.804199999, 562121.2039999999 5817532.8050999995, 568563.3399999999 5817701.496200001, 575005.4699999997 5817870.1932, 575005.4699999997 5817870.190099999, 581268.2999 5818034.1899999995, 581494.0000999998 5817996.880100001))"
monitoringsbebieden_noordzee.59,vaargeul,IJgeul 05-11.8 km,-,-,YG5118,3.0594703,ja,0,0,0,0,ijg5118,,,"POLYGON ((592470.9369000001 5815726.3171999995, 592545.4523 5816170.1843, 599250.0031000003 5815045.232999999, 599176.7529999996 5814601.323100001, 592470.9369000001 5815726.3171999995))"
monitoringsbebieden_noordzee.60,vaargeul,IJgeul aanloop en ankergebied,-,-,AY,86.31212178,ja,0,0,0,0,ay_west_anker,,,"POLYGON ((555048.4642000003 5813251.774599999, 555379.1556000002 5811054.380100001, 549626.7655999996 5810187.4901, 549295.7264 5812385.2315, 546717.0599999996 5812010.0901999995, 554734.4801000003 5820173.370100001, 562094.2198999999 5819644.029999999, 562162.0899999999 5814332.2201000005, 555048.4642000003 5813251.774599999))"
monitoringsbebieden_noordzee.61,ankergebied,Ankergebied 5A,-,-,Ank-5A,29.04431696,ja,0,0,0,0,an_5a,,,"POLYGON ((558602.3699000003 5775100.8201, 551345.5998999998 5775020.540100001, 547190.5099999998 5777974.7301, 559295.5899 5778108.6502, 558602.3699000003 5775100.8201))"
monitoringsbebieden_noordzee.62,ankergebied,Ankergebied 5A west,-,-,Ank-5Aw,14.22478935,nee,0,0,0,0,an5a_deel,,,"POLYGON ((553992.8099999996 5778049.98, 554026.0000999998 5775050.1899, 551345.5998999998 5775020.539999999, 547190.5099999998 5777974.7301, 553992.8099999996 5778049.98))"
monitoringsbebieden_noordzee.63,ribbel,IJgeul aanloop en ankergebied ribbel,-,-,AY,0.14295267,nee,0,0,0,0,ayrib2009,,,"POLYGON ((551816.4100000001 5811334.520099999, 551666.4899000004 5811148.0901999995, 551154.5799000002 5811463.790100001, 551307.2999999998 5811650.2401, 551816.4100000001 5811334.520099999))"
monitoringsbebieden_noordzee.64,ankergebied,Ankergebied 2,-,-,Ank-2,32.41896814,ja,0,0,0,0,an_2,,,"POLYGON ((570919.0700000003 5807207.210100001, 565043.0899 5806859.280099999, 565353.6199000003 5811500.7601, 572075.8000999996 5813083.869999999, 570919.0700000003 5807207.210100001))"
monitoringsbebieden_noordzee.65,ankergebied,Ankergebied 6,-,-,Ank-6,23.09560279,ja,0,0,0,0,an_6,,,"POLYGON ((576261.2100999998 5781599.3902, 576283.3098999998 5779334.540100001, 570961.9601999996 5779435.2202, 569650.5599999996 5780849.1501, 570431.6799999997 5784539.6402, 576261.2100999998 5781599.3902))"
monitoringsbebieden_noordzee.66,ankergebied,Ankergebied IJmuiden 1,-,-,Ank-IJm1,27.72370487,ja,0,0,0,0,an_ijm,,,"POLYGON ((590815.7001 5820465.8002, 592842.2599 5816980.360200001, 583837.4199000001 5818486.860200001, 582985.5999999996 5819856.6402, 581783.3598999996 5821789.9300999995, 583519.3700000001 5821535.430199999, 590815.7001 5820465.8002))"
monitoringsbebieden_noordzee.67,ankergebied,Ankergebied IJmuiden 2,-,-,Ank-IJm2,6.99477457,ja,0,0,0,0,an_ijm2,,,"POLYGON ((587521.8098999998 5812517.4701000005, 585957.5099999998 5811880.020099999, 582974.5599999996 5813202.1601, 582204.9900000002 5814344.4101, 582204.9900000002 5814344.4199, 587838.3600000003 5813415.43, 587521.8098999998 5812517.4701000005))"
