Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Gewone haagbeuk,Carpinus betulus,1979,41,Gemeentelijk,Mesdagstraat e.o.,Oost,1913093,137840.126,454511.835,5.1368821481804074,52.078615236924165,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Voordorp,Noordoost,1913097,138225.03,457818.546,5.142334299503111,52.10834758669418,20201123
Goudberk,Betula ermanii,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1913109,129081.658,456303.216,5.008983386954006,52.09437538998725,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Klopvaart Gagelzijde,Overvecht,1913116,135233.948,459865.268,5.0985543493366015,52.126644575145626,20201123
Gewone plataan,Platanus x hispanica,1983,37,Gemeentelijk,'t Weer,Vleuten - De Meern,1913130,129925.79000000001,455626.298,5.021351115206345,52.08833020928445,20201123
Goudberk,Betula ermanii 'Blush',2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1913134,128510.912,456567.51,5.000634280954801,52.09672381217134,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,De Tol,Vleuten - De Meern,1915509,129986.97,457971.262,5.022071721631813,52.10940919223265,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1964,56,Gemeentelijk,Zuilen-noord,Noordwest,1915514,133045.839,459606.833,5.066617914122677,52.12423928794786,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Rijnsweerd-noord,Oost,1916588,138552.298,455960.469,5.147201106662716,52.09165711196237,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Bomenbuurt,Noordwest,1916599,135258.796,457557.10000000003,5.099050960627539,52.105899893881464,20201123
Gewone plataan,Platanus x hispanica,2005,15,Gemeentelijk,Brennerbaan e.o.,Zuid,1916603,137729.28,452910.311,5.135346184935975,52.064217326276214,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1916622,137847.114,453174.88,5.137051244231556,52.06659892894868,20201123
Japanse magnolia,Magnolia kobus,1975,45,Gemeentelijk,Majellapark e.o.,West,1916630,134930.828,456371.856,5.094333604626221,52.09523522947369,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Het Zand-west,Leidsche Rijn,1916643,130794.773,456704.054,5.033953522643375,52.098055617417856,20201123
Hartbladige els,Alnus cordata,1986,34,Gemeentelijk,Rijnsweerd-zuid,Oost,1917708,139131.491,455581.562,5.155670151816653,52.08826840685872,20201123
Schietwilg,Salix alba,1960,60,Gemeentelijk,Landgoederen,,1917711,139743,454073.8,5.164659841188812,52.0747338509129,20201123
Japanse magnolia,Magnolia kobus,2006,14,Gemeentelijk,Lombok-oost,West,1917715,135433.07,455880.756,5.101690913508863,52.09083923316151,20201123
Gewone haagbeuk,Carpinus betulus,2007,13,Gemeentelijk,De Hoven,Vleuten - De Meern,1917721,129240.55,456585.743,5.011280667346419,52.0969221182974,20201123
Gewone haagbeuk,Carpinus betulus,1969,51,Gemeentelijk,Abstede-oost,Oost,1922222,137722.922,455047.137,5.135145344665469,52.083422870911825,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1922230,135600.657,453715.363,5.104259326060842,52.07138268920971,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Zeeheldenbuurt,Noordoost,1922236,138032.315,456709.296,5.139576414576687,52.09837184423759,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1922244,132838.063,451444.618,5.064114142802234,52.05086973822365,20201123
Gewone plataan,Platanus x hispanica,1995,25,Gemeentelijk,Rijnsweerd-noord,Oost,1922250,138750.114,455808.659,5.150094812441116,52.09029848902754,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1922258,132650.683,448984.53,5.0615432227501485,52.0287510013161,20201123
Gewone plataan,Platanus x hispanica,1980,40,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1922260,134793.231,454443.915,5.0924398566869495,52.07790202122714,20201123
Gewone esdoorn,Acer pseudoplatanus,2015,5,Gemeentelijk,Bedrijvengebied Werkspoorkwartier,West,1922277,134248.978,457508.521,5.084314307896624,52.10542633570371,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-noord,Oost,1922279,138977.79200000002,456581.002,5.153380647375136,52.09724690865038,20201123
Gewone plataan,Platanus x hispanica,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1923328,137563.214,453055.35000000003,5.132917082198673,52.06551573560254,20201123
Goudberk,Betula ermanii,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1923334,128915.969,456603.382,5.006542618087976,52.09706545726537,20201123
Zwarte den,Pinus nigra,1939,81,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1923339,137710.621,454249.265,5.135006298684503,52.07625123891426,20201123
Gewone esdoorn,Acer pseudoplatanus,1949,71,Gemeentelijk,Landgoederen,Oost,1923355,139054.4,453565.2,5.154639532572033,52.07014317222296,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1923368,132835.85,451358.373,5.064087473433522,52.05009448277344,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1924424,129282.256,454191.456,5.012069786171359,52.07540450884055,20201123
Schietwilg,Salix alba,2002,18,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1924432,128094.552,460183.027,4.994272719409125,52.12919934741194,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1924436,134190.879,460523.19,5.0832821113603925,52.13251963594651,20201123
Els,Alnus x spaethii,1970,50,Gemeentelijk,Voorveldsepolder,Noordoost,1910327,138778.134,456998.033,5.150447092245968,52.10098934909712,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,De Meern-west,Vleuten - De Meern,1910328,130556.283,454089.955,5.030660373292876,52.074549908818355,20201123
Gewone esdoorn,Acer pseudoplatanus 'Rotterdam',1995,25,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1910333,134795.634,454465.568,5.09247362799256,52.07809672484582,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2001,19,Gemeentelijk,Terwijde-west,Leidsche Rijn,1911372,130979.23,457039.194,5.036621816982494,52.101075847625985,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2012,8,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1911414,129917.251,456797.324,5.021140397778123,52.098854852362926,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,Simplonbaan e.o.,Zuid,1911435,137427.939,452041.356,5.13099649340569,52.05639769250188,20201123
Beverboom,Magnolia 'Galaxy',2007,13,Gemeentelijk,Schepenbuurt,West,1912474,134143.004,456797.556,5.082810993331006,52.099032267885164,20201123
Els,Alnus x spaethii,1975,45,Gemeentelijk,Majellapark e.o.,West,1912486,134852.955,456545.951,5.093186932004991,52.096797153359944,20201123
Schietwilg,Salix alba,2001,19,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1912495,135311.295,453938.717,5.1000260858265145,52.07337997932638,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1912511,134707.18,459104.221,5.090907259830446,52.11978530527975,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1912518,138096.688,454011.457,5.140649508361546,52.07412573831294,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Havengebied,West,1912520,132582.905,457727.951,5.059981668774794,52.10733358010676,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1973,47,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1917082,133939.094,459387.185,5.079675064830221,52.12229984698416,20201123
Ruwe berk,Betula pendula,1990,30,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1917087,128329.23,459473.283,4.997755512756066,52.12283167452829,20201123
Japanse magnolia,Magnolia kobus,2010,10,Gemeentelijk,Bilderdijkstraat e.o.,West,1917095,135035.551,456364.765,5.095862224868055,52.09517528187877,20201123
Gewone plataan,Platanus orientalis 'Digitata',2012,8,Gemeentelijk,Leidsche Rijn Centrum,Leidsche Rijn,1917100,133191.267,456556.39,5.068936726692078,52.096828019018226,20201123
Kraakwilg,Salix fragilis,2020,0,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1917104,134738.528,459096.623,5.0913654191278175,52.119718164143165,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,Lange Nieuwstraat-zuid,Binnenstad,1917117,137081.159,454902.844,5.1257902349523645,52.08210558352938,20201123
Gewone esdoorn,Acer pseudoplatanus,2015,5,Gemeentelijk,Het Zand-west,Leidsche Rijn,1918166,130530.109,456950.079,5.030073443945246,52.10025522296915,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,Landgoederen,,1918177,140273.986,454144.811,5.172401853524858,52.07538646237163,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1985,35,Gemeentelijk,Rijnsweerd-zuid,Oost,1918185,139030.84,455450.361,5.1542077321918445,52.08708628390417,20201123
Beverboom,Magnolia 'Galaxy',2015,5,Gemeentelijk,Bomenbuurt,Noordwest,1918196,135477.339,457582.823,5.102239410978127,52.106138840703224,20201123
Geoorde wilg,Salix aurita,2012,8,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1918204,134654.04,459365.722,5.090115749249536,52.122133693673256,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2006,14,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1919264,134145.876,459301.96,5.082699643598014,52.12154168824264,20201123
Schietwilg,Salix alba,1950,70,Gemeentelijk,Landgoederen,,1919268,140187.80000000002,452907.2,5.1711983796896295,52.064260516023396,20201123
Schietwilg,Salix alba,2001,19,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1919276,131395.195,454357.989,5.042878226674045,52.076995355125916,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1919280,132816.77,452051.159,5.0637643556007275,52.05632045272012,20201123
Schietwilg,Salix alba,2010,10,Gemeentelijk,Haarrijn,Vleuten - De Meern,1919282,129601.52,458778.421,5.016384992202064,52.116646251096796,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',1970,50,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1919293,134811.153,454474.4,5.092699484941313,52.07817667215271,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-zuid,Oost,1919295,139049.66700000002,455389.445,5.154485269808354,52.08653931524831,20201123
Japanse magnolia,Magnolia kobus,2012,8,Gemeentelijk,Taagdreef e.o.,Overvecht,1904072,136446.886,458179.416,5.116358840846924,52.111534313001194,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Schaepmanplein e.o.,Noordwest,1904079,134251.453,457650.072,5.084341816515754,52.106698674584365,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2004,16,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1905118,128932.462,454632.128,5.00693394504493,52.07934886696835,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Neckardreef-zuid,Overvecht,1905123,136952.539,458847.666,5.123705058953615,52.11755720375364,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2001,19,Gemeentelijk,De Driehoek,Noordwest,1905139,134864.954,458016.159,5.093275198955836,52.110011685425675,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1905145,134108.564,453288.167,5.082523225749214,52.06748882400504,20201123
Els,Alnus x spaethii,1969,51,Gemeentelijk,Rijnsweerd-zuid,Oost,1905164,138959.061,455303.631,5.153167357722668,52.085765405273435,20201123
acacia,Robinia pseudoacacia 'Bessoniana',2000,20,Gemeentelijk,Zuilen-noord,Noordwest,1905166,133718.589,459086.459,5.076474118915507,52.11958852237182,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',2007,13,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1905177,129829.755,454602.682,5.0200254291769255,52.07912571110677,20201123
Gewone plataan,Platanus x hispanica,1997,23,Gemeentelijk,Amazonedreef-noord,Overvecht,1906215,135330.342,459348.394,5.099991855832981,52.122002408159716,20201123
Gewone plataan,Platanus x hispanica,1925,95,Gemeentelijk,Hengeveldstraat e.o.,Noordoost,1906244,137498.097,456959.764,5.1317672389607445,52.100606407075084,20201123
Schietwilg,Salix alba,2014,6,Gemeentelijk,Máximapark Zuid,Vleuten - De Meern,1906249,130630.514,456151.912,5.031595838546165,52.09308582755646,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Balije,Vleuten - De Meern,1906270,129826.402,454450.885,5.019987713757159,52.07776122382803,20201123
Gewone esdoorn,Acer pseudoplatanus,1924,96,Gemeentelijk,Landgoederen,,1907316,140382.84,453320.399,5.174024929248699,52.06797952932304,20201123
Gewone esdoorn,Acer pseudoplatanus,1901,119,Gemeentelijk,Wilhelminapark e.o.,Oost,1907318,138042.673,456285.286,5.1397486602808025,52.094561182158614,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2005,15,Gemeentelijk,De Meern-west,Vleuten - De Meern,1893198,130862.727,454932.37,5.035070592860305,52.082134889885836,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Rijnsweerd-noord,Oost,1893204,139223.471,456319.732,5.156978060270316,52.09490567907301,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1965,55,Gemeentelijk,Neckardreef-zuid,Overvecht,1893207,137115.689,458897.221,5.126084472276241,52.11800789623701,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,Reijerscop,Vleuten - De Meern,1893215,129169.212,454241.951,5.010417075848656,52.07585309258109,20201123
Gewone plataan,Platanus x hispanica,1925,95,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1893223,137858.81,454230.705,5.137168815841598,52.07608902645112,20201123
Schietwilg,Salix alba,1955,65,Gemeentelijk,Landgoederen,,1894273,139729.1,453903.10000000003,5.164464726754163,52.073199217767296,20201123
Gewone plataan,Platanus x hispanica,1980,40,Gemeentelijk,Neckardreef-zuid,Overvecht,1894286,137004.147,458643.113,5.124469348602717,52.115720380728256,20201123
Gewone plataan,Platanus x hispanica,2009,11,Gemeentelijk,,West,1894305,134268.671,456375.178,5.084670663875916,52.09524069139666,20201123
Haagbeuk,Carpinus betulus 'Frans Fontaine',2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1894311,129116.454,456536.094,5.009473468763187,52.09647009219191,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1895413,131123.642,453988.308,5.038942990485026,52.07366105754989,20201123
Schietwilg,Salix alba,2004,16,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1898877,128891.264,454736.141,5.0063250099722305,52.08028178269708,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Terwijde-west,Leidsche Rijn,1898879,130780.659,457964.919,5.033657957416036,52.109387485252704,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Olympus e.o.,Zuid,1898882,137258.905,452684.321,5.128498560555811,52.06217127421411,20201123
Els,Alnus x spaethii,1975,45,Gemeentelijk,Brailledreef-west,Overvecht,1898886,135746.726,457822.62,5.106157946258357,52.10830355020871,20201123
Hartbladige els,Alnus cordata,1985,35,Gemeentelijk,Lauwerecht-noord,Noordoost,1898895,136128.405,457312.861,5.111757581057107,52.103735023304516,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,Donaudreef e.o.,Overvecht,1898899,137423.874,458196.245,5.13062022690436,52.11171745770828,20201123
Gewone rode esdoorn,Acer pseudoplatanus 'Atropurpureum',1980,40,Gemeentelijk,De Meern-west,Vleuten - De Meern,1898903,130558.079,454689.264,5.030643653266798,52.07993651825677,20201123
Hartbladige els,Alnus cordata,1975,45,Gemeentelijk,Rijnsweerd-zuid,Oost,1898911,139239.88,454870.177,5.15728446654878,52.08187759247266,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Schaepmanplein e.o.,Noordwest,1898920,134307.016,457708.613,5.085149291102469,52.10722691512601,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Wageningseberg e.o.,Zuid,1899974,137418.934,453061.88,5.130812685863392,52.06556986916515,20201123
Schietwilg,Salix alba,2001,19,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1899982,131397.214,454363.469,5.042907298524834,52.07704469490794,20201123
Japanse magnolia,Magnolia kobus,2012,8,Gemeentelijk,Adenauerlaan e.o.,Zuidwest,1900001,134347.121,454434.958,5.085932917575005,52.07780506458257,20201123
Gewone plataan,Platanus x hispanica,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1900006,134227.677,453031.671,5.084275942239226,52.06518792700464,20201123
Gewone plataan,Platanus x hispanica,1980,40,Gemeentelijk,"Zamenhofdreef-west, GWC",Overvecht,1900012,135986.545,458411.405,5.109625759923378,52.113603785561686,20201123
Gewone esdoorn,Acer pseudoplatanus,1990,30,Gemeentelijk,Schaakbuurt,Noordwest,1900014,134416.623,458483.568,5.086702385256627,52.11419621521645,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Simplonbaan e.o.,Zuid,1901074,137707.505,452106.831,5.135069310078912,52.05699497270085,20201123
Gewone acacia,Robinia pseudoacacia,1979,41,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1901079,137884.424,453902.881,5.137558871048754,52.07314334366058,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2002,18,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1901239,128805.076,455068.198,5.005042222240791,52.08326219970992,20201123
Hartbladige els,Alnus cordata,1965,55,Gemeentelijk,Bokkenbuurt,Zuid,1901242,137495.806,453933.577,5.131889046984677,52.07340709860607,20201123
Gewone esdoorn,Acer pseudoplatanus,1901,119,Gemeentelijk,Lange Nieuwstraat-zuid,Binnenstad,1901258,137024.564,454854.699,5.124967130159716,52.081671024649246,20201123
Gewone plataan,Platanus x hispanica,2005,15,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1902330,130123.621,456847.43200000003,5.024148490662341,52.099314528260145,20201123
Grijze els,Alnus incana,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1902332,130460.81,454830.233,5.029214579488509,52.081199232177724,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,De Boomgaarden,Vleuten - De Meern,1902344,128207.879,455839.705,4.996269240408969,52.09016782793534,20201123
acacia,Robinia pseudoacacia 'Bessoniana',2012,8,Gemeentelijk,Neckardreef-zuid,Overvecht,1902355,137066.107,458936.152,5.125358510711223,52.11835619982225,20201123
Ruwe berk,Betula pendula,2000,20,Gemeentelijk,Tuinwijk-oost,Noordoost,1902361,137208.381,456878.537,5.127543183070713,52.099867110132024,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2013,7,Gemeentelijk,Rivierenwijk-noord,Zuidwest,1903398,136433.077,454503.572,5.116357365173494,52.07849560128035,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Oog in Al,West,1903405,134773.91,455382.181,5.092102409093391,52.0863343936607,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,Tolsteeg,Zuid,1903434,137234.052,453560.977,5.128090555547744,52.070049848135156,20201123
Gewone haagbeuk,Carpinus betulus,1975,45,Gemeentelijk,Amazonedreef-zuid,Overvecht,1903436,135163.658,458627.568,5.097599983656947,52.115517753187206,20201123
Ruwe berk,Betula pendula,2013,7,Gemeentelijk,Welgelegen,West,1903443,134843.552,454938.835,5.093144669162519,52.0823521668867,20201123
Gewone plataan,Platanus x hispanica,2009,11,Gemeentelijk,Het Zand-west,Leidsche Rijn,1905733,130828.235,456579.103,5.034450714436551,52.09693403544483,20201123
Gewone haagbeuk,Carpinus betulus,2000,20,Gemeentelijk,De Tol,Vleuten - De Meern,1905742,129876.147,457754.48,5.020469979897966,52.10745576858304,20201123
Gewone acacia,Robinia pseudoacacia,1995,25,Gemeentelijk,Voordorp,Noordoost,1905753,138217.336,457858.239,5.142220034526355,52.108704111417204,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Tuindorp-oost,Noordoost,1905776,137743.733,457910.391,5.135304083419569,52.10915828833602,20201123
Gewone haagbeuk,Carpinus betulus,1998,22,Gemeentelijk,Tuindorp-oost,Noordoost,1905783,137835.065,457709.30700000003,5.136647421506336,52.107353799508154,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2004,16,Gemeentelijk,De Hoven,Vleuten - De Meern,1906847,129214.821,456449.454,5.0109155032069514,52.09569597437948,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1906858,129546.886,454108.258,5.01593595349195,52.074668956406455,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Landgoederen,,1906868,140772.595,453270.673,5.179711193666339,52.06754273317949,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1906883,137334.663,452689.934,5.1296029796870375,52.06222414343406,20201123
Goudberk,Betula ermanii,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1906893,128814.234,456266.495,5.005083837560368,52.09403276335263,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',1970,50,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1907938,134805.084,460128.479,5.092275997191359,52.12899479247944,20201123
Gewone esdoorn,Acer pseudoplatanus,1995,25,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1880781,134523.86000000002,460549.543,5.088143715295682,52.13276892041655,20201123
Gewone esdoorn,Acer pseudoplatanus,1971,49,Gemeentelijk,Landgoederen,,1881818,139642.9,453347.5,5.163232421950808,52.068203104982736,20201123
Gewone plataan,Platanus x hispanica,1959,61,Gemeentelijk,Fockema Andreaelaan e.o.,Oost,1881826,137763.265,454593.521,5.135756817560117,52.07934704229733,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2013,7,Gemeentelijk,Halve Maan-noord,West,1881827,134008.125,455782.723,5.080905026684739,52.089905938859,20201123
Schietwilg,Salix alba,1996,24,Gemeentelijk,De Tol,Vleuten - De Meern,1881864,130267.905,458132.109,5.026160961116471,52.11086748705444,20201123
Gewone esdoorn,Acer pseudoplatanus,2000,20,Gemeentelijk,Tuinwijk-oost,Noordoost,1882911,137234.95,456705.472,5.127939957337192,52.09831246602419,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1882926,128574.794,454453.623,5.001730272083699,52.077727538033855,20201123
Gewone plataan,Platanus x hispanica,2009,11,Gemeentelijk,,West,1882932,134210.256,456486.825,5.083811417899487,52.096241974783,20201123
acacia,Robinia pseudoacacia 'Bessoniana',2005,15,Gemeentelijk,Wolgadreef e.o.,Overvecht,1882966,137485.104,458425.194,5.131502309788963,52.1137771736452,20201123
Gewone plataan,Platanus x hispanica,1920,100,Gemeentelijk,J.P. Coenstraat-west,West,1884017,134958.771,455705.921,5.094780499979354,52.08925086700516,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Terwijde-west,Leidsche Rijn,1884019,130812.279,457971.499,5.034119059552433,52.109448008212254,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Het Zand-west,Leidsche Rijn,1918345,130831.598,456600.224,5.034498294689969,52.09712401519242,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1918359,137147.87,452440.371,5.126892185928884,52.05997508893804,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,Tigrisdreef-oost,Overvecht,1919413,135762.645,459897.141,5.106273165211725,52.126949683324746,20201123
Schietwilg,Salix alba,1984,36,Gemeentelijk,Tuindorp,Noordoost,1919423,136683.949,457583.164,5.119851572383183,52.10618314507123,20201123
Gewone plataan,Platanus x hispanica,1996,24,Gemeentelijk,'t Weer,Vleuten - De Meern,1919438,130637.563,455413.93,5.03175140687476,52.086453240951194,20201123
Gewone plataan,Platanus x hispanica,1975,45,Gemeentelijk,Tigrisdreef-oost,Overvecht,1919457,135571.234,459793.42,5.103483870261986,52.126010762069875,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Harpstraat e.o.,Noordwest,1920503,135740.3,456944.101,5.106113780685684,52.100407271948335,20201123
Gewone haagbeuk,Carpinus betulus,1946,74,Gemeentelijk,Landgoederen,,1920508,140333.907,453409.575,5.173307460919194,52.06877975096971,20201123
Schietwilg,Salix alba,2000,20,Gemeentelijk,Voordorp,Noordoost,1926159,138234.932,457813.964,5.142479065942329,52.10830670397281,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1926186,129574.17,455100.006,5.016260032288656,52.08358392837578,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Furkabaan e.o.,Zuid,1909668,138237.183,452409.991,5.142777359587107,52.05973604460508,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Rijnsweerd-noord,Oost,1909681,139049.705,456401.951,5.154438486411442,52.09563968238576,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Marco Pololaan e.o.,Zuidwest,1909689,135325.886,453677.189,5.10025397509139,52.07102989486202,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1984,36,Gemeentelijk,Klopvaart Gagelzijde,Overvecht,1909716,135203.526,459955.206,5.098104864744474,52.12745183903215,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,Leeuwesteyn,Leidsche Rijn,1910754,133635.585,456475.986,5.0754258428452035,52.09612267870034,20201123
Gewone esdoorn,Acer pseudoplatanus,1990,30,Gemeentelijk,Brennerbaan e.o.,Zuid,1910766,137848.43,453146.998,5.137071836199742,52.066348366584165,20201123
Schietwilg,Salix alba,1969,51,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1910773,134494.795,453251.583,5.088158127399559,52.067174434959036,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2012,8,Gemeentelijk,Wolgadreef e.o.,Overvecht,1910791,137609.962,458560.24,5.133318209843119,52.11499489310442,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1990,30,Gemeentelijk,Tuindorp,Noordoost,1913145,137564.014,457697.289,5.132691552057199,52.1072373115039,20201123
Gewone plataan,Platanus x hispanica,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1913149,134004.49,453751.648,5.080976938352074,52.07165063435397,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Voordorp,Noordoost,1914186,138204.402,457848.675,5.142031704661049,52.10861775856692,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2007,13,Gemeentelijk,Máximapark Noord,Vleuten - De Meern,1914187,130713.155,458225.208,5.0326540231044055,52.111723966731546,20201123
