gemcode;gm_naam;wijk;buurt;bu_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
14;Groningen;0;1;Binnenstad-Zuid;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,5386;-31,84084;-1,32055;-49,21304;-15,29728;-18,3055
14;Groningen;0;1;Binnenstad-Zuid;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,09254;-30,50367;-,70021;-49,05775;48,64478;-12,31171
14;Groningen;0;1;Binnenstad-Zuid;2006;4; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-8,83111;-23,91032;1,57168;-48,01902;48,34255;-16,78696
14;Groningen;0;1;Binnenstad-Zuid;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;7,59191;-24,45382;4,74839;-46,03791;48,34067;-11,22948
14;Groningen;0;1;Binnenstad-Zuid;2010;5; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;7,46173;-24,45191;8,4367;-45,15548;48,33005;-11,43821
14;Groningen;0;1;Binnenstad-Zuid;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;10,66806;-21,22316;11,81566;-39,92574;47,68911;-11,01645
14;Groningen;0;2;Binnenstad-Oost;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,2829;-34,58832;17,5827;-46,6905;-35,69243;-21,75168
14;Groningen;0;2;Binnenstad-Oost;2002;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,8471;-30,24029;19,871;-45,0969;48,69663;-15,31748
14;Groningen;0;2;Binnenstad-Oost;2006;4; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,86093;-21,86295;18,23951;-44,4948;48,25846;-16,93699
14;Groningen;0;2;Binnenstad-Oost;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-1,94104;-21,28494;13,56516;-38,53427;48,53881;-13,90904
14;Groningen;0;2;Binnenstad-Oost;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;2,31513;-19,78274;21,25646;-37,63684;48,19862;-14,75378
14;Groningen;0;2;Binnenstad-Oost;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;6,7476;-17,81871;20,30005;-31,00017;48,20821;-14,44589
14;Groningen;0;3;Binnenstad-West;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-40,23128;-27,03162;14,34593;-47,30853;-30,43896;-5,06693
14;Groningen;0;3;Binnenstad-West;2002;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,47534;-24,98588;7,62504;-42,36024;48,69663;-6,33974
14;Groningen;0;3;Binnenstad-West;2006;5; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;11,35126;-13,51324;6,23957;-39,21241;41,43966;-3,38273
14;Groningen;0;3;Binnenstad-West;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;25,49965;-14,99807;19,77943;-44,58166;41,86154;8,40184
14;Groningen;0;3;Binnenstad-West;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;29,11311;-16,62104;34,52964;-45,94819;42,09245;5,52456
14;Groningen;0;3;Binnenstad-West;2012;5; ; ; ; ;5; ; ; ;4; ; ;3; ;3;3;31,97018;-13,64116;32,83531;-41,64591;41,42699;5,55196
14;Groningen;0;4;Binnenstad-Noord;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-38,21954;-22,49605;-9,42286;-45,37249;-28,21298;-12,2244
14;Groningen;0;4;Binnenstad-Noord;2002;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,90075;-26,68996;-11,08241;-39,84046;48,45166;-1,35654
14;Groningen;0;4;Binnenstad-Noord;2006;5; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;1,71172;-15,42542;-8,6735;-34,42988;43,94972;-4,78506
14;Groningen;0;4;Binnenstad-Noord;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;13,82414;-15,04773;-11,4577;-38,53758;44,0999;-5,33424
14;Groningen;0;4;Binnenstad-Noord;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;12,7094;-12,65118;,72764;-42,9382;44,81369;-7,38562
14;Groningen;0;4;Binnenstad-Noord;2012;5; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;12,80344;-12,17111;2,00583;-37,99375;44,9355;-8,09193
14;Groningen;1;0;Schildersbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-23,36691;-19,28462;3,20032;-39,67718;-2,67319;-4,80498
14;Groningen;1;0;Schildersbuurt;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,22821;-25,18893;,26532;-37,71002;29,7359;3,80976
14;Groningen;1;0;Schildersbuurt;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;16,42294;-20,62924;1,15675;-34,51235;23,39256;,00535
14;Groningen;1;0;Schildersbuurt;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;23,82697;-21,0135;15,17734;-24,62684;22,76049;2,60052
14;Groningen;1;0;Schildersbuurt;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;28,55374;-20,60854;22,29652;-23,54907;24,17688;1,14947
14;Groningen;1;0;Schildersbuurt;2012;5; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;29,77525;-19,52411;18,4673;-16,08531;22,95072;-4,21387
14;Groningen;1;1;Zeeheldenbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-32,0756;-19,99018;7,2141;-25,11282;45,99698;-38,00168
14;Groningen;1;1;Zeeheldenbuurt;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,2045;-34,80168;6,87017;-25,68218;5,93753;-28,13282
14;Groningen;1;1;Zeeheldenbuurt;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,01406;-25,27295;6,03902;-28,15002;5,32966;-33,84398
14;Groningen;1;1;Zeeheldenbuurt;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;18,63141;-24,80636;16,08395;-23,60531;5,12995;-29,06875
14;Groningen;1;1;Zeeheldenbuurt;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;20,16813;-21,34478;27,61145;-36,12715;4,54996;-29,97974
14;Groningen;1;1;Zeeheldenbuurt;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;22,4376;-18,25929;26,71731;-30,2543;4,13673;-30,01234
14;Groningen;1;3;Kostverloren;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-42,84665;-24,64385;-22,04479;-34,1342;-17,01267;-39,10441
14;Groningen;1;3;Kostverloren;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,2081;-7,76492;-27,25336;-31,14053;7,25064;-32,94815
14;Groningen;1;3;Kostverloren;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,46751;-17,45628;-24,32797;-21,07673;7,30723;-30,43488
14;Groningen;1;3;Kostverloren;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-9,41569;-21,08341;-33,05232;-1,81751;7,46889;-28,00294
14;Groningen;1;3;Kostverloren;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;-9,65769;-19,87999;-11,3952;-6,56088;6,734;-29,46405
14;Groningen;1;3;Kostverloren;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;3,35275;-24,13051;-9,64735;-,54311;6,76663;-29,70627
14;Groningen;1;4;Vinkhuizen-Zuid;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-45,38222;-9,21157;-22,13256;-38,87851;48,58715;-46,88512
14;Groningen;1;4;Vinkhuizen-Zuid;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-38,35854;17,41765;-34,95472;-38,89863;-2,51115;-45,30489
14;Groningen;1;4;Vinkhuizen-Zuid;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-40,40851;-,01213;-23,97464;-30,53882;-15,1715;-42,57585
14;Groningen;1;4;Vinkhuizen-Zuid;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-35,14614;5,5067;-9,98324;-25,12065;-15,78243;-39,4205
14;Groningen;1;4;Vinkhuizen-Zuid;2010;4; ; ; ;4; ; ; ;4; ; ;4; ;3; ; ;-30,98229;9,45339;-2,20256;-19,18486;-14,7302;-38,86864
14;Groningen;1;4;Vinkhuizen-Zuid;2012;4; ; ; ; ;4; ; ; ;4; ; ;4; ;3;3;-25,61254;6,00792;-1,97239;-12,80533;-15,06754;-39,04731
14;Groningen;1;5;Vinkhuizen-Noord;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-31,45506;-33,49397;-21,45485;-32,78831;48,69663;-47,46196
14;Groningen;1;5;Vinkhuizen-Noord;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,01486;-14,97187;-21,23339;-33,03806;8,8831;-46,45926
14;Groningen;1;5;Vinkhuizen-Noord;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,3665;-22,18818;-17,92923;-27,1289;-15,31613;-44,05585
14;Groningen;1;5;Vinkhuizen-Noord;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-10,76143;-7,71488;-15,53767;-31,51782;-13,67497;-42,19849
14;Groningen;1;5;Vinkhuizen-Noord;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-9,16329;-8,77853;-2,52244;-29,80886;-15,03684;-42,00064
14;Groningen;1;5;Vinkhuizen-Noord;2012;4; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-4,86916;-13,01473;2,89426;-28,4986;-15,45574;-41,57234
14;Groningen;1;6;Hoendiep;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,80137;47,37082;15,16002;-27,23738;47,09386;-41,88787
14;Groningen;1;6;Hoendiep;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,29192;47,11;14,14568;-14,8497;-10,81073;-16,91206
14;Groningen;1;6;Hoendiep;2006;5; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,20597;46,29091;12,18952;-3,16675;-18,77175;-6,37278
14;Groningen;1;6;Hoendiep;2008;6; ; ;5; ; ; ;5; ; ;4; ; ; ; ; ;4,27664;44,36029;50;-6,54246;-19,38195;15,29551
14;Groningen;1;6;Hoendiep;2010;6; ; ; ;5; ; ; ;4; ; ;4; ;3; ; ;-1,18457;19,57428;50;-23,08753;-19,81393;13,12317
14;Groningen;1;6;Hoendiep;2012;6; ; ; ; ;5; ; ; ;4; ; ;3; ;3;3;23,88051;21,88874;15,36352;-13,99523;-19,54139;4,7579
14;Groningen;2;0;Oranjebuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-31,37109;-22,16142;-8,87445;-35,78626;41,17269;-15,66825
14;Groningen;2;0;Oranjebuurt;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,97928;-27,92886;-9,14669;-22,96472;13,3725;-9,24368
14;Groningen;2;0;Oranjebuurt;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;5,54075;-9,80886;-9,63033;-13,75739;12,04357;-8,17064
14;Groningen;2;0;Oranjebuurt;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;14,38558;-8,731;-3,02732;-19,47297;11,82847;-4,68304
14;Groningen;2;0;Oranjebuurt;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;18,0875;-9,28264;-,42548;-28,99947;11,61696;-5,20521
14;Groningen;2;0;Oranjebuurt;2012;5; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;20,7184;-10,78606;8,87803;-21,28244;11,90481;-5,64739
14;Groningen;2;1;Concordiabuurt;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,57858;-28,4907;-27,02439;-45,38222;-29,22906;-47,56849
14;Groningen;2;1;Concordiabuurt;2002;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-37,35283;-36,23758;-26,53811;-40,52398;34,88231;-45,10012
14;Groningen;2;1;Concordiabuurt;2006;3; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-39,40066;-27,26623;-27,20431;-41,81144;34,46581;-44,6939
14;Groningen;2;1;Concordiabuurt;2008;4; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-20,90769;-29,87589;-21,85037;-41,17243;33,1304;-44,11894
14;Groningen;2;1;Concordiabuurt;2010;4; ; ; ;5; ; ; ;4; ; ;4; ;3; ; ;-13,6282;-31,48875;-14,39234;-43,112;33,61358;-43,79935
14;Groningen;2;1;Concordiabuurt;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-5,63105;-32,6066;10,27407;-38,04577;34,47395;-43,20701
14;Groningen;2;2;Selwerd;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-31,95426;-2,67175;-22,96717;-28,25911;-11,30553;-44,79284
14;Groningen;2;2;Selwerd;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,27394;9,88846;-23,46675;-27,2567;31,07205;-43,9049
14;Groningen;2;2;Selwerd;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,05853;-9,34984;-22,35747;-27,55168;24,86179;-43,61661
14;Groningen;2;2;Selwerd;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-23,17434;-10,39053;-30,87674;-28,31928;25,00923;-42,32063
14;Groningen;2;2;Selwerd;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-22,04004;-14,42224;-7,34128;-28,69529;23,60386;-41,85403
14;Groningen;2;2;Selwerd;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-21,33289;-14,47274;,43344;-25,01202;24,29584;-41,14888
14;Groningen;2;3;Paddepoel-Zuid;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,46101;-31,99902;-24,18297;-42,76504;46,87587;-45,39483
14;Groningen;2;3;Paddepoel-Zuid;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-44,48155;-4,7687;-27,48932;-41,89255;7,57109;-44,31674
14;Groningen;2;3;Paddepoel-Zuid;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-48,73981;-13,53419;-29,6339;-41,96524;,58122;-43,22914
14;Groningen;2;3;Paddepoel-Zuid;2008;3; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-47,44244;-8,04634;-36,58078;-40,33099;-1,55363;-41,62712
14;Groningen;2;3;Paddepoel-Zuid;2010;4; ; ; ;4; ; ; ;3; ; ;4; ;4; ; ;-42,80954;-6,02789;-17,43922;-29,56755;-2,1352;-39,84524
14;Groningen;2;3;Paddepoel-Zuid;2012;4; ; ; ; ;5; ; ; ;4; ; ;5; ;5;3;-30,05674;1,01461;14,08559;-22,32785;-2,94732;-42,08548
14;Groningen;2;4;Paddepoel-Noord;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,40127;9,0659;-20,34098;-23,13664;29,93401;-46,50667
14;Groningen;2;4;Paddepoel-Noord;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,99732;34,39666;-24,36605;-19,29344;22,89898;-44,85678
14;Groningen;2;4;Paddepoel-Noord;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,26244;11,02359;-22,64218;-10,96309;13,04447;-44,07219
14;Groningen;2;4;Paddepoel-Noord;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-5,65506;9,06244;-23,90754;-14,80273;9,48184;-42,56521
14;Groningen;2;4;Paddepoel-Noord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,73969;13,05785;-10,14692;-14,51293;9,34;-42,28925
14;Groningen;2;4;Paddepoel-Noord;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-1,67414;9,85436;,3128;-10,26864;9,68283;-41,67285
14;Groningen;2;5;Noorderhoogebrug;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,55125;-24,58341;-26,08165;14,65805;-35,87999;45,94497
14;Groningen;2;5;Noorderhoogebrug;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,21514;-8,89814;-25,71959;-17,23439;-23,23839;43,88901
14;Groningen;2;5;Noorderhoogebrug;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,7267;-21,10214;-24,29132;-13,64218;-18,79099;45,38304
14;Groningen;2;5;Noorderhoogebrug;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,77534;-11,67541;-49,39113;-13,12093;-23,92541;42,88555
14;Groningen;2;5;Noorderhoogebrug;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,79979;-7,92372;-10,40324;-11,86096;-23,47408;43,29884
14;Groningen;2;5;Noorderhoogebrug;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,1943;-11,84695;-14,67721;11,92242;-23,48591;43,13966
14;Groningen;2;7;Koningslaagte;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,43654;40,45849;-41,58893;5,34037;-34,72785;48,72121
14;Groningen;2;7;Koningslaagte;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,59046;44,95724;-35,41309;,55732;-27,24135;48,82939
14;Groningen;2;7;Koningslaagte;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,76315;13,23236;-37,0837;5,43629;-27,52894;48,26448
14;Groningen;2;7;Koningslaagte;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,38431;-3,30358;-49,50248;12,15898;-28,31605;48,27487
14;Groningen;2;7;Koningslaagte;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,31757;-2,63618;-42,46361;13,50711;-28,0508;48,53591
14;Groningen;2;7;Koningslaagte;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;4;3;37,09065;-11,02372;-42,26082;14,66803;-28,07333;48,46401
14;Groningen;3;0;West-Indische buurt;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,85318;-35,56999;-43,59754;-40,89035;-32,86023;-47,69436
14;Groningen;3;0;West-Indische buurt;2002;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,69832;-24,18143;-42,7113;-36,23256;26,58955;-46,44152
14;Groningen;3;0;West-Indische buurt;2006;3; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-46,85624;-17,2824;-32,46889;-30,68302;25,00347;-42,44359
14;Groningen;3;0;West-Indische buurt;2008;4; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-40,12862;-3,57794;-39,9092;-29,11784;25,16529;-40,2855
14;Groningen;3;0;West-Indische buurt;2010;4; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;-42,40644;-4,81768;-23,24945;-26,83455;25,63034;-38,88806
14;Groningen;3;0;West-Indische buurt;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-31,85939;7,40506;-34,57089;-20,90048;24,85669;-42,45819
14;Groningen;3;1;De Hoogte;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,70943;-31,31879;-28,24728;-41,8817;-14,02565;-43,30633
14;Groningen;3;1;De Hoogte;2002;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-44,13029;-33,1594;-29,41433;-40,54639;27,36778;-44,18069
14;Groningen;3;1;De Hoogte;2006;3; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-46,73069;-37,7499;-24,85522;-41,4642;8,8468;-43,04041
14;Groningen;3;1;De Hoogte;2008;3; ; ;5; ; ; ;3; ; ;4; ; ; ; ; ;-36,36688;-38,09108;-21,02141;-40,8542;8,91963;-40,2958
14;Groningen;3;1;De Hoogte;2010;4; ; ; ;5; ; ; ;3; ; ;4; ;3; ; ;-36,75052;-37,25145;-13,47462;-38,89525;9,25739;-39,70236
14;Groningen;3;1;De Hoogte;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-30,28491;-38,02139;-11,02965;-35,70064;9,13683;-38,97218
14;Groningen;3;2;Oost-Indische buurt;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,65651;-30,91558;-28,6707;-43,12671;-28,19965;-46,95709
14;Groningen;3;2;Oost-Indische buurt;2002;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,68929;-40,82235;-29,13001;-39,98123;36,59901;-45,6717
14;Groningen;3;2;Oost-Indische buurt;2006;3; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-34,26083;-33,45665;-27,37905;-40,36547;15,73385;-44,4224
14;Groningen;3;2;Oost-Indische buurt;2008;4; ; ;5; ; ; ;3; ; ;4; ; ; ; ; ;-14,368;-31,58368;-6,70787;-38,76108;15,91675;-41,966
14;Groningen;3;2;Oost-Indische buurt;2010;4; ; ; ;5; ; ; ;3; ; ;4; ;3; ; ;-13,56955;-27,21186;-8,61748;-41,44788;16,68657;-41,43877
14;Groningen;3;2;Oost-Indische buurt;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-9,4595;-26,20924;-4,5561;-37,95652;16,66099;-41,51492
14;Groningen;3;3;Korrewegbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,82276;-36,30508;,17064;-40,12909;-38,28207;-31,02935
14;Groningen;3;3;Korrewegbuurt;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,42316;-40,83917;-1,05555;-36,94096;40,12303;-28,54178
14;Groningen;3;3;Korrewegbuurt;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;,31786;-32,24742;2,41982;-34,94113;35,62612;-26,52083
14;Groningen;3;3;Korrewegbuurt;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;15,40898;-31,81433;5,36704;-36,03382;35,32191;-24,09313
14;Groningen;3;3;Korrewegbuurt;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;15,87596;-33,25281;10,06422;-41,20696;37,41615;-30,82089
14;Groningen;3;3;Korrewegbuurt;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;14,46717;-29,62056;12,92866;-38,71203;37,19171;-34,01617
14;Groningen;4;0;Gorechtbuurt;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-39,22985;-31,83439;-10,40024;-35,20891;-17,24749;-46,04978
14;Groningen;4;0;Gorechtbuurt;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,17396;-20,37328;-11,7017;-25,32788;43,26155;-44,45601
14;Groningen;4;0;Gorechtbuurt;2006;4; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-14,79983;-7,69217;-8,86445;-18,86424;42,81072;-42,59209
14;Groningen;4;0;Gorechtbuurt;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;2,95417;-5,45447;6,37258;-26,66203;39,70612;-39,92212
14;Groningen;4;0;Gorechtbuurt;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;8,16268;-1,61548;3,51686;-28,55845;39,94117;-39,83626
14;Groningen;4;0;Gorechtbuurt;2012;5; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;7,64822;-4,33697;6,4156;-21,50657;39,99901;-39,76539
14;Groningen;4;1;Oosterparkbuurt;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,46876;-24,71189;-21,67572;-40,49046;-30,30788;-44,48997
14;Groningen;4;1;Oosterparkbuurt;2002;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-40,29838;-18,9595;-19,21538;-31,29379;34,27508;-42,38049
14;Groningen;4;1;Oosterparkbuurt;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-45,35763;-18,7897;-19,40411;-19,9278;34,76297;-41,75565
14;Groningen;4;1;Oosterparkbuurt;2008;4; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-32,66052;-25,18157;-7,2909;-20,22224;34,75828;-40,48507
14;Groningen;4;1;Oosterparkbuurt;2010;4; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;-35,71026;-18,86284;-7,71954;-24,51182;34,8924;-40,64413
14;Groningen;4;1;Oosterparkbuurt;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-29,97957;-19,34396;2,13493;-16,19967;35,14034;-40,22535
14;Groningen;4;2;Bloemenbuurt;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,75611;-33,44458;-15,44976;-42,81549;-23,11017;-40,63348
14;Groningen;4;2;Bloemenbuurt;2002;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,47227;-31,51781;-19,2451;-33,45388;30,10652;-42,41718
14;Groningen;4;2;Bloemenbuurt;2006;3; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-47,471;-24,14269;-19,63878;-23,68565;30,28732;-39,48657
14;Groningen;4;2;Bloemenbuurt;2008;4; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-38,59506;-26,2069;-17,51911;-26,36659;29,15881;-37,51973
14;Groningen;4;2;Bloemenbuurt;2010;4; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;-41,36468;-20,225;-9,17709;-31,69006;29,13012;-37,22346
14;Groningen;4;2;Bloemenbuurt;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-34,89109;-22,93757;-5,51848;-24,68962;29,52819;-36,21111
14;Groningen;4;3;Florabuurt;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,99238;-34,75373;-23,43113;-31,91683;-25,29189;-47,32677
14;Groningen;4;3;Florabuurt;2002;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-31,18963;-19,15039;-25,00964;-9,31993;6,52396;-46,09683
14;Groningen;4;3;Florabuurt;2006;4; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-33,04808;3,96409;-24,25907;-,08202;5,87883;-44,05919
14;Groningen;4;3;Florabuurt;2008;4; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;-16,99462;8,72438;-43,9285;-7,68586;4,7301;-42,69291
14;Groningen;4;3;Florabuurt;2010;4; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;-24,4604;17,12523;-32,82842;-15,87729;5,27135;-42,3268
14;Groningen;4;3;Florabuurt;2012;5; ; ; ; ;5; ; ; ;4; ; ;3; ;3;3;-12,75251;15,89231;-11,14155;-11,35134;6,13058;-41,60132
14;Groningen;4;4;Damsterbuurt;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,66508;-8,74522;22,57153;-21,32214;-5,37166;-40,33332
14;Groningen;4;4;Damsterbuurt;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,67104;1,83556;23,78577;-16,91659;45,04791;-40,41593
14;Groningen;4;4;Damsterbuurt;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,36761;-14,44964;26,63778;-16,23012;36,15428;-42,53915
14;Groningen;4;4;Damsterbuurt;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,87834;-5,3089;18,30788;-28,88365;27,34045;-39,16861
