FID,strooknaam,vliegdatum,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2013.87,L0002_ruw,2013-01-15T00:00:00,1982.90468488,,,"LINESTRING (97984.91299999878 496046.62000000104, 98446.03799999878 497975.1620000005)"
vlieglijnen_kust_2013.88,L0022_1_r,2013-03-05T00:00:00,6151.14275835,,,"LINESTRING (60477.88100000098 425609.9299999997, 65073.403000000864 429698.6620000005)"
vlieglijnen_kust_2013.89,L0023_1_r,2013-03-05T00:00:00,6453.74304286,,,"LINESTRING (60155.5709999986 426189.0320000015, 64937.47899999842 430523.1000000015)"
vlieglijnen_kust_2013.90,L0024_1_r,2013-03-05T00:00:00,6674.52893978,,,"LINESTRING (59627.65199999884 426734.2329999991, 64631.17399999872 431151.7100000009)"
vlieglijnen_kust_2013.91,L0025_2_r,2013-03-05T00:00:00,34320.0607665,,,"LINESTRING (38421.11499999836 409160.47399999946, 64270.53099999949 431736.44000000134)"
vlieglijnen_kust_2013.92,L0026_1_r,2013-03-05T00:00:00,35562.2137591,,,"LINESTRING (37946.38300000131 409606.4470000006, 64681.971999999136 433055.9530000016)"
vlieglijnen_kust_2013.93,L0027_1_r,2013-03-04T00:00:00,35488.286316,,,"LINESTRING (37464.221000000834 410127.4389999993, 64155.4459999986 433515.4050000012)"
vlieglijnen_kust_2013.94,L0028_1_r,2013-03-04T00:00:00,34720.8559047,,,"LINESTRING (36984.35000000149 410633.6550000012, 63078.6259999983 433538.3830000013)"
vlieglijnen_kust_2013.95,L0029_1_r,2013-03-04T00:00:00,34587.8831616,,,"LINESTRING (36567.61899999902 411183.7870000005, 62559.77299999818 434003.2870000005)"
vlieglijnen_kust_2013.96,L0030_1_r,2013-03-04T00:00:00,37033.9248076,,,"LINESTRING (36368.68800000101 411957.3819999993, 64224.7490000017 436361.3049999997)"
vlieglijnen_kust_2013.97,L0031_1_r,2013-03-04T00:00:00,37529.7236649,,,"LINESTRING (36081.58399999887 412630.13500000164, 64291.596000000834 437382.4140000008)"
vlieglijnen_kust_2013.98,L0032_1_r,2013-03-04T00:00:00,24558.7155051,,,"LINESTRING (45381.4990000017 421742.1700000018, 63853.995999999344 437925.4129999988)"
vlieglijnen_kust_2013.99,L0032_2_r,2013-03-04T00:00:00,14149.8376436,,,"LINESTRING (35419.596000000834 412983.3280000016, 46055.620999999344 422315.68400000036)"
vlieglijnen_kust_2013.100,L0033_1_r,2013-03-04T00:00:00,36047.7218835,,,"LINESTRING (36202.313999999315 414580.39400000125, 63296.06899999827 438357.8350000009)"
vlieglijnen_kust_2013.101,L0034_1_r,2013-03-04T00:00:00,33943.9506501,,,"LINESTRING (37167.5540000014 416411.11499999836, 62699.40799999982 438778.86400000006)"
vlieglijnen_kust_2013.102,L0035_1_r,2013-03-04T00:00:00,31208.5779875,,,"LINESTRING (38271.58999999985 418269.22199999914, 61745.960000000894 438834.4670000002)"
vlieglijnen_kust_2013.103,L0036_1_r,2013-03-04T00:00:00,25567.2504268,,,"LINESTRING (42516.42199999839 422940.7870000005, 61747.5159999989 439788.61499999836)"
vlieglijnen_kust_2013.104,L0037_1_r,2013-02-18T00:00:00,13989.9392414,,,"LINESTRING (34396.20100000128 401120.5789999999, 41383.81300000101 413240.4670000002)"
vlieglijnen_kust_2013.105,L0038_1_r,2013-02-18T00:00:00,12112.4137931,,,"LINESTRING (35639.78400000185 401848.1220000014, 41630.16800000146 412375.5089999996)"
vlieglijnen_kust_2013.106,L0039_1_r,2013-02-18T00:00:00,7183.12527945,,,"LINESTRING (28502.48099999875 402392.381000001, 35679.55999999866 402687.05099999905)"
vlieglijnen_kust_2013.107,L0039_2_r,2013-02-18T00:00:00,2353.9322543,,,"LINESTRING (35152.38399999961 402712.7320000008, 37503.300999999046 402831.84099999815)"
vlieglijnen_kust_2013.108,L0040_1_r,2013-02-18T00:00:00,7908.96088623,,,"LINESTRING (29200.129000000656 401720.70899999887, 37100.14999999851 402096.66600000113)"
vlieglijnen_kust_2013.109,L0041_1_r,2013-02-18T00:00:00,9671.93175463,,,"LINESTRING (27424.12799999863 400943.69999999925, 37087.13899999857 401358.99599999934)"
vlieglijnen_kust_2013.110,L0042_1_r,2013-03-05T00:00:00,13241.3364455,,,"LINESTRING (18505.53500000015 395950.44900000095, 29676.1959999986 403060.25499999896)"
vlieglijnen_kust_2013.111,L0043_2_r,2013-03-05T00:00:00,14171.8773059,,,"LINESTRING (19024.26000000164 395358.3839999996, 30903.477000001818 403086.6629999988)"
vlieglijnen_kust_2013.112,L0044_1_r,2013-03-05T00:00:00,13711.0610323,,,"LINESTRING (18966.25 395260.0029999986, 27901.02100000158 384859.85599999875)"
vlieglijnen_kust_2013.113,L0045_1_r,2013-03-05T00:00:00,16431.2716346,,,"LINESTRING (18595.609000001103 396726.4279999994, 29311.359999999404 384270.12900000066)"
vlieglijnen_kust_2013.114,L0046_1_r,2013-03-05T00:00:00,17345.1487202,,,"LINESTRING (18990.684000000358 397365.71599999815, 30304.947000000626 384218.7899999991)"
vlieglijnen_kust_2013.115,L0047_1_r,2013-03-05T00:00:00,11756.0611505,,,"LINESTRING (23379.91899999976 393239.1339999996, 31140.26300000027 384408.3909999989)"
vlieglijnen_kust_2013.116,L0048_1_r,2013-03-05T00:00:00,24345.0173017,,,"LINESTRING (3725.8660000003874 375217.493999999, 26953.77100000158 382507.50499999896)"
vlieglijnen_kust_2013.117,L0049_1_r,2013-03-05T00:00:00,24690.853261,,,"LINESTRING (3827.6519999988377 374622.5850000009, 27455.32600000128 381789.9620000012)"
vlieglijnen_kust_2013.118,L0050_1_r,2013-03-05T00:00:00,25234.788222,,,"LINESTRING (4278.342000000179 373904.9519999996, 28346.480000000447 381489.09699999914)"
vlieglijnen_kust_2013.119,L0052_1_r,2013-03-05T00:00:00,3638.22352532,,,"LINESTRING (25537.60099999979 381664.8060000017, 28849.98999999836 380159.8969999999)"
vlieglijnen_kust_2013.120,L0172_1_r,2013-03-26T00:00:00,19504.4904546,,,"LINESTRING (37763.813999999315 409542.9290000014, 51822.65900000185 423062.3229999989)"
vlieglijnen_kust_2013.121,L0173_1_r,2013-03-26T00:00:00,6835.46706887,,,"LINESTRING (35414.01399999857 414000.8280000016, 39750.38899999857 408716.94099999964)"
vlieglijnen_kust_2013.122,L0174_1_r,2013-03-26T00:00:00,6700.96589149,,,"LINESTRING (35917.482000000775 414494.96599999815, 40144.64699999988 409295.54199999943)"
