Ministerie;handelsnaam na kvk;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Uitbesteding ICT;Eindtotaal
VWS;F.M. Floris de Graaf;;1;;;;;;;1
VWS;Freshheads B.V.;;;1;;;;;;1
VWS;GeoCat B.V.;;;1;;;;;;1
VWS;Greater Good;;;;1;;;;;1
VWS;Gwenn Beheer B.V.;;;1;;;;;;1
VWS;In2ition Academy;;;;1;;;;;1
VWS;Inconnect Faculty B.V.;;;;1;;;;;1
VWS;Innova Market Insights B.V.;;;;;;;;1;1
VWS;Insiders Online B.V.;;;;1;;;;;1
VWS;Inventeers;;;;1;;;;;1
VWS;KPN EuroRings Germany B.V.;;;;;;;1;;1
VWS;KPN Mobile N.V.;;;;;;;1;;1
VWS;Lenovo Services B.V.;;1;;;;;;;1
VWS;Mailcamp B.V.;;1;;;;;;;1
VWS;Medworq Participatie B.V.;;;;;;;;1;1
VWS;NBC & Van der Meer incasso;;;;;;;1;;1
VWS;Onsite360;;;;1;;;;;1
VWS;OrangeValley Consultancy;;;;1;;;;1;1
VWS;Personeelsver. 4fun Communication Solutions;;;1;;;;;;1
VWS;PPTstudios B.V.;;;;1;;;;;1
VWS;Promista B.V.;;;1;;;;;;1
VWS;Q Delft B.V.;;;;1;;;;;1
VWS;Qweb Internet Services;;1;;1;;;;;1
VWS;Regel Partners B.V.;;;;;;;1;;1
VWS;Remyx;;;;1;;;;;1
VWS;SIMPoint B.V.;;;;;;;1;;1
VWS;Siteimprove B.V.;;;1;;;;;;1
VWS;Stg. Fds. voor het Dove en Slechthorende Kind;;;;;;;;1;1
VWS;Studio2 Communications B.V.;;;1;;;;;;1
VWS;SynMind Holding B.V.;;;;1;;;;;1
VWS;Systeemhuis Compri B.V.;;;1;1;;;;;1
VWS;Transfer Managed Services B.V.;;;1;;;;;;1
VWS;Tygron B.V.;;;;1;;;;;1
VWS;Utica B.V.;;;;1;;;;;1
VWS;Van Opstal Consulting B.V.;;;;1;;;;;1
VWS;VanMensConsultancy;;;;;;;;1;1
VWS;Vektis C.V.;;;;;;;;1;1
VWS;Verenso;;;;;;;;1;1
VWS;VitalHealth Software Holding B.V.;;;1;;;;;;1
VWS;WhiteVision Software Bedenkers B.V.;;;1;;;;;1;1
VWS;WorkFlowWise IP B.V.;;;1;;;;;;1
VWS;XMARK B.V.;;;;;;;1;;1
VWS;KPN FACTURERING VASTE TELEFONIE;;;;;;;1;;1
VWS;Paul Ehrlich Institut;;1;;;;;;;1
VWS;Bizz'co;;;;1;;;;;1
VWS;CE-Real;;;;1;;;;;1
VWS;Delorentz & Partners B.V.;;;;;;;;1;1
VWS;Dreamlab;;;;1;;;;;1
VWS;Easy Ergonomics B.V.;;;;;;;1;;1
VWS;Foto en inlijsterij de Geus;;1;;;;;;;1
VWS;Full.Finance Consultants B.V.;;;;1;;;;;1
VWS;Helder Resultaat;;;;;;;;1;1
VWS;Hoekstra Portofoons B.V.;;;;;;;1;;1
VWS;Land. Ver. van Vrijg. Psychol. & Psychother.;;;;;1;;;;1
VWS;Mavention Beheer en Producten B.V.;;;;1;;;;;1
VWS;Pro Conference B.V.;;;;;;;1;;1
VWS;Rhenus Fresh B.V.;;;;;;;;1;1
VWS;Strak;;;;1;;;;;1
VWS;The Voip Company;;;;;;;1;;1
VWS;Two Kings B.V.;;;;1;;;;;1
VWS;Web Integration B.V.;;;;1;;;;;1
AZ;Arvato Benelux B.V.;;;;2;;;;;2
AZ;Bourgonje Geluid- en Lichtservice B.V.;;;2;;;;;;2
AZ;BPI Services B.V.;;;2;;;;;;2
AZ;Coosto Holding B.V.;;;;;2;;;;2
AZ;Eurotempest B.V.;;1;;;2;;;;2
AZ;Mavim B.V.;;;;;2;;;;2
AZ;NPQ Nederland B.V.;;;;;2;;;;2
AZ;O. s.P.L. Nederland B.V.;;;2;;;;;;2
AZ;Prisma-IT B.V.;;;;;2;;;1;2
AZ;SAP Nederland B.V.;;;;;2;;;;2
AZ;Scholten Awater B.V.;;2;;;;;;;2
AZ;SOA People Nederland N.V.;;;;;1;;;2;2
AZ;Tele2 Nederland B.V.;;;;;;;2;;2
AZ;TOPdesk Nederland B.V.;;;;1;;;;2;2
AZ;Trusted-ID B.V.;;;;;2;;;;2
AZ;UNIT4 Business Software B.V.;;;;1;2;;;;2
AZ;Xerox (Nederland) B.V.;;1;2;;;;;;2
BZ;DXC Technology;;;;;;;;2;2
BZ;Harvey Nash IT Consulting N.V.;;;;;;;;2;2
BZ;OnlyHuman Groep B.V.;;;;;;;;2;2
BZ;PBLQ B.V.;;;;;;;;2;2
BZ;PointLogic HR B.V.;;;;;;;;2;2
BZ;Protinus IT B.V.;;;;;2;;;;2
BZ;QuoVadis Trustlink B.V.;;;;;2;;;;2
BZ;Virtual Sciences Solutions B.V.;;;;;2;;;;2
BZ;Vodafone Eindhoven;;;;;;;2;;2
BZK;Advanced Encryption Technology Europe B.V.;;;;2;;;;;2
BZK;AEREA B.V.;;;;;;;2;;2
BZK;Alten Nederland B.V.;;;;;;;;2;2
BZK;Analys.io b.v.;;;;;;;;2;2
BZK;Anoniem 594;;;;;;1;;1;2
BZK;Anoniem 60;;;;;;;;2;2
BZK;ArchiXL B.V.;;;;2;;;;;2
BZK;ARGUMENTENFABRIEK DE;;;;;;;;2;2
BZK;BlueBerry Media B.V.;;;;;;;;2;2
BZK;Business Openers;;;;;;;;2;2
BZK;BWS Consulting B.V.;;;;;;;;2;2
BZK;Canaldigitaal;;;;;;;2;;2
BZK;CGI NEDERLAND;;;;2;;;;;2
BZK;CIMSOLUTIONS;;;;;;;;2;2
BZK;CONNICTED IT SOLUTIONS;;;;;;;;2;2
BZK;Content Kings B.V.;;;;;;;;2;2
BZK;CONTEXT IS EVERYTHING;;;;;;;;2;2
BZK;Controle Support B.V.;;;;;;;;2;2
BZK;Co�peratieve vereniging OpenGeoGroep UA;;;2;;;;;;2
BZK;DANKERS & FRANK;;;;;;;;2;2
BZK;De Zilveren Vosch vergader-en congresaccomodatie;;;;;;;;2;2
BZK;DEKOM B.V.;;;;;;2;;;2
BZK;Digidentity B.V.;;;;;1;;;2;2
BZK;DOCSPRO;;;1;1;;;;2;2
BZK;DRIEBIT;;;;2;;;;;2
BZK;Duett B.V.;;;;;2;;;;2
BZK;EASYLOCATE;;;;;;;;2;2
BZK;Ehrm Vision;;;;;2;;;;2
BZK;EnablE-U B.V.;;;;;;2;;;2
BZK;Enterprise Services Nederland B.V.;;;;2;;;;;2
BZK;European Public Law Organization;;;;;;;;2;2
BZK;ezCompany B.V.;;;;;;;;2;2
BZK;FACILION;;;;2;;;;;2
BZK;Flowlogics;;;;;;;;2;2
BZK;Forrester research ltd.;;;;;2;;;;2
BZK;Futureproof Document Solutions;;;;;2;;;1;2
BZK;GARTNER NEDERLAND;;;;2;;;;;2
BZK;GeoPhy B.V.;;;2;;;;;;2
BZK;HeadFirst B.V.;;;;2;;;;1;2
BZK;Hewlett Packard Enterprise B.V.;;;;;2;;;;2
BZK;Hoffmann Bedrijfsrecherche B.V.;;;2;1;;;;;2
BZK;ICTroom Company B.V.;;2;;;;;;;2
BZK;In2Content B.V.;;;;;;;;2;2
BZK;IN60SECONDS;;;;;;;;2;2
BZK;INFOPROJECTS;;;;2;;;;1;2
BZK;Informed Products B.V.;;;;2;1;;;;2
BZK;INNOVALENT;;;2;;;;;;2
BZK;InnoValor B.V.;;;;;;;;2;2
BZK;INSPRING MEDIA B.V.;;;1;2;;;;;2
BZK;Intermax outsourcing;;;;;2;1;;;2
BZK;IOVIO BPT B.V.;;;;;2;;;;2
BZK;IS Group BV;;;;;2;2;;;2
BZK;IT Management Group;;;2;;;;;1;2
BZK;ITAQ;;;;;;;;2;2
BZK;iWelcome B.V.;;;;;2;;;;2
BZK;Jaarbeurs B.V.;;;;;;;;2;2
BZK;Klevant Groen;;;;;;;;2;2
BZK;Konica Minolta Business Solutions Nederland B.V.;;;2;;;;;;2
BZK;KPMG BUSINESS ADVISORY SERVICES;;;;;;;;2;2
BZK;LeaseWeb;;;;;;;;2;2
BZK;Mangrove;;;;2;;;;;2
BZK;Mangrove B.V.;;;;;;;;2;2
BZK;Mavim B.V.;;;1;;2;;;;2
BZK;Maykin Media;;;;;;;;2;2
BZK;METIER ACADEMY BENELUX;;;;;;;;2;2
BZK;MetrixLab Nederland B.V.;;;;;;;;2;2
BZK;METT B.V.;;;;2;;;;;2
BZK;Meurs HRM;;;;2;2;;;;2
BZK;MILVUM;;;;2;;;;;2
BZK;Ministery of Justice of the republic of Croatia;;;;;;;;2;2
BZK;Mproof Beheer B.V.;;;;;2;;;;2
BZK;myBrand;;;2;1;;;;;2
BZK;NetAxis Solutions;;;;;;;;2;2
BZK;New Babylon Meeting Center B.V.;;;;;;;;2;2
BZK;Nibble IT B.V.;;;;;2;;;;2
BZK;NubiloSoft B.V.;;;;;2;;;;2
BZK;Omnext B.V.;;;;;2;;;;2
BZK;ONLY HUMAN;;;;;;;;2;2
BZK;Opleidingscentrum Haaglanden B.V.;;;2;;;;;;2
BZK;Otys International B.V.;;;;;2;;;;2
BZK;Pardon Consult;;;;;1;;;2;2
BZK;Pink Business Intelligence;;;;2;2;;;;2
BZK;Portiva B.V.;;;;;;;;2;2
BZK;PRIME CONTACT;;;;;;;;2;2
BZK;Pro Warehouse B.V.;;2;;;;;;;2
BZK;Publiek Denken;;;;;;;;2;2
BZK;Puur IT;;;;;;2;;;2
BZK;QS solutions B.V.;;;2;;;;;;2
BZK;Quint Wellington Redwood Nederland B.V.;;;;;;;;2;2
BZK;RBIT INFORMATICA B.V.;;;;;;;;2;2
BZK;Registrite ja Infosusteemide keskus;;;;2;;;;;2
BZK;RenA IT Consultancy;;;;;;;;2;2
BZK;SAIT B.V.;;;;;;;2;;2
BZK;Seats2Meet.com Utrecht B.V.;;;;;;;;2;2
BZK;SEEBURGER Benelux;;;;;2;;;;2
BZK;Semansys Consultancy BV;;;;;;;;2;2
BZK;Softline Solutions Netherlands B.V.;;;;;;;;2;2
BZK;Software Improvement Group B.V. (SIG);;;;;;;;2;2
BZK;Sol Y Luna Advies, Training en Begeleiding;;;2;;;;;;2
BZK;Stabiplan BV;;;;;2;;;;2
BZK;STB AUTOMATISERING EN ADVIES;;;1;1;;;;;2
BZK;Stichting Accessibility;;;;;2;;;2;2
BZK;Stichting beheer derden gelden X-Pact;;;;;;;;2;2
BZK;Stichting Nlnet;;;;;;;;2;2
BZK;Stichting Pleio;;;;2;;;;1;2
BZK;TOTE-M;;;;;;;;2;2
BZK;Transformation Technologies B.V.;;;;;2;;;;2
BZK;Utimaco;;;;;;;;2;2
BZK;Valori High Performance Maintenance B.V.;;;;;;;;2;2
BZK;Valsplat B.V.;;;;;;;;2;2
BZK;Van Buttingha Wichers Notarissen;;;;2;;;;;2
BZK;Vicrea Solutions B.V.;;;2;;;;;;2
BZK;Visma Software B.V.;;;;;2;;;;2
BZK;Vitasys B.V.;;2;;;;;;;2
BZK;Vos Olie & Gas B.V.;;2;2;;;;;;2
BZK;Webscale B.V.;;;;;;1;;2;2
BZK;WORTH IT WEBDEVELOPMENT;;;;2;;;;;2
BZK;XL Knowledge;;;;;;;;2;2
BZK;Ya Works Projects B.V.;;;;;;;;2;2
BZK;Yune Creative Content Company;;;;;;;;2;2
BZK;Zoloo;;;;;;;;2;2
DEF;4C Creative CAD CAM Consultants;;2;;;;;;;2
DEF;4synergy B.V.;;;;;;;;2;2
DEF;AAI Corporation;;;;;;2;;;2
DEF;Aakwadraat Networks B.V.;;;;;;2;;;2
DEF;Advanced Encryption Technology Europe B.V.;;;;1;;2;;;2
DEF;Advanced Virtualization Technologies B.V.;;;;;2;;;;2
DEF;AFAS Software Caribbean B.V.;;;;;;;2;;2
DEF;AgenDO B.V.;;;;;;;2;;2
DEF;Allegion B.V.;;;;;2;;;;2
DEF;Anoniem 116;;2;;;;;;;2
DEF;Anoniem 148;;;;;;;2;;2
DEF;Anoniem 172;;;;2;;;1;;2
DEF;Anoniem 20;;2;;;;;;;2
DEF;Anoniem 275;;2;;1;;2;;;2
DEF;Anoniem 278;;2;;;;;;;2
DEF;Anoniem 29;;2;;;;;;;2
DEF;Anoniem 301;;2;;;;;;;2
DEF;Anoniem 308;;2;;;;;;;2
DEF;Anoniem 84;;1;;1;2;;;1;2
DEF;Aquemini B.V.;;;;;;;;2;2
DEF;Arbor Media B.V.;;;;;;;2;;2
DEF;Archie Europe B.V.;;;;;2;;;;2
DEF;Bergler Nederland B.V.;;;;;;;;2;2
DEF;BMT Argoss Ltd.;;;;;;2;;;2
DEF;BMT SHIP & COASTAL DYNAMICS LIMITED;;2;;;;;;;2
DEF;Candiensten B.V.;;;;2;;;;;2
DEF;Canon Nederland N.V.;;;;;;;2;;2
DEF;Caribbean Filmcom NV;;2;;;;;;;2
DEF;Caseware Idea B.V.;;;;;2;;;;2
DEF;CBA Holland;;2;;;;;;;2
DEF;Color Wood Photo B.V.;;2;;;;;;;2
DEF;Compose B.V.;;2;;;;1;;;2
DEF;Conrad Electronic Benelux B.V.;;2;;;;1;1;;2
DEF;Consilium Benelux Data Capture Solutions B.V.;;;;;;2;;;2
DEF;Consolit Business Solutions;;1;;;1;;;;2
DEF;Coolblue B.V.;;2;;;;;1;;2
DEF;Cosanta B.V.;;;;;;2;;;2
DEF;Cosetec B.V.;;;;;;;2;;2
DEF;CrossGuard B.V.;;;;;;2;;;2
DEF;CTM Solution B.V.;;;;1;;1;2;;2
DEF;CycloMedia Technology B.V.;;;;;;2;;;2
DEF;DE REE archiefsystemen;;;;2;;;;;2
DEF;DeltaISIS B.V.;;;;;;;;2;2
DEF;Design Solutions;;2;;;;1;;;2
DEF;Digicel Aruba;;;;;;;2;;2
DEF;DPA Finance B.V.;;;;;;;;2;2
DEF;Elasticsearch Global B.V.;;2;;;;;;;2
DEF;Elproma B.V.;;;2;;;;;;2
DEF;EMPIC GmbH;;;;;;;2;;2
DEF;Endenburg Elektrotechniek B.V.;;2;;;;;;;2
DEF;Epilog Laser B.V.;;2;;;;;;;2
DEF;E-Semble;;;;1;;2;;;2
DEF;European Defence Agency ORG. INTERNAT;;;2;;;;;;2
DEF;Exact Software Nederland B.V.;;;;;2;;;;2
DEF;Exploitatie Maatschappij Komfort B.V.;;;;;;;2;;2
DEF;Festo B.V.;;2;;;;;;;2
DEF;Fofic;;2;;;;;;;2
DEF;Fujitsu Technology Solutions B.V.;;2;;;;;;;2
DEF;G.F.P. (Gear for Professionals) B.V.;;2;;;;;;;2
DEF;George C. Marshall European Center for Security Studies;;;;;;;2;;2
DEF;Gilde Main B.V.;;1;;;1;;;;2
DEF;H.J.M. Zonderland Fotografie;;2;;;;;;;2
DEF;Hans Roggen Fotografie;;2;;;;;;;2
DEF;HANSSEN, PAUL;;;;2;;;;;2
DEF;HBK 2000 Besturingstechniek B.V.;;2;;;;;;;2
DEF;IlionX Business Solutions B.V.;;;;;;;;2;2
DEF;IN2 productions;;2;;;;;;;2
DEF;Incentro Nederland B.V.;;;;;2;;;;2
DEF;Infinite Simulation Systems B.V.;;;;2;;;;;2
DEF;Intern.Cospas-Sarsat Programme;;;;;;;2;;2
DEF;Interscience B.V.;;;;;2;;;;2
DEF;ITSM-House B.V.;;;;;;;2;;2
DEF;J.B.S. Handelsonderneming;;2;;;;;;;2
DEF;Jenot Automatisering;;2;;;;;;;2
DEF;KPN Business Service Desk;;;;;;;2;;2
DEF;Laska Computers;;;;;;;2;;2
DEF;Le Blanc Adviesgroep;;;;;;;;2;2
DEF;Leica Geosystems B.V.;;;;2;;;;;2
DEF;Livingston T&M B.V.;;2;;;;;;;2
DEF;Log*in Consultants Nederland B.V.;;;;;;;;2;2
DEF;Manutan B.V.;;2;;;;;1;;2
DEF;Merlin Gerin;;;;;2;;;;2
DEF;Minerva Meettechniek B.V.;;;;2;;;;;2
DEF;Misco Nederland B.V.;;1;;;;;1;;2
DEF;MSS Advanced Technologies B.V.;;;;;;;;2;2
DEF;N4ALL B.V.;;2;1;;;;;;2
DEF;NEDERLAND ICT;;2;;;;;;;2
DEF;Netpresenter B.V.;;;;2;;;;;2
DEF;Nintex UK LTD;;;;2;;;;;2
DEF;OPAS GmbH & Co. KG;;;;;;2;;;2
DEF;Open Text AG;;;;;;2;;;2
DEF;OPEN.satisfaction B.V.;;;;;;;2;2;2
DEF;Paul Tolenaar Fotografie;;2;;;;;;;2
DEF;Pels Rijcken & Droogleever Fortuijn N.V.;;;;;;;2;;2
DEF;Phil Nijhuis Fotografie;;2;;;;;;;2
DEF;Picturae ICT B.V.;;;;2;;;;;2
DEF;Plaatwerkindustrie Tol B.V.;;2;;;;;;;2
DEF;PRESAGIS EUROPE;;;;2;;;;;2
DEF;Presentation Partner B.V.;;2;;;;;1;;2
DEF;Primaned B.V.;;;;;2;;;1;2
DEF;Procyon Networks B.V.;;;;;;;2;;2
DEF;Ram Mobile Data (Netherlands) B.V.;;;;;;2;1;;2
DEF;RedBlue IT Professionals B.V.;;;;;;;;2;2
DEF;Rene Verleg Fotografie;;2;;;;;;;2
DEF;Rocket Software B.V.;;;;;2;;;;2
DEF;Sabern B.V.;;;;2;;;;;2
DEF;Secure Cyber Communications B.V.;;2;;;;;;;2
DEF;Seido Systems BVBA;;2;;;;;;;2
DEF;Solipsis B.V.;;2;;;;;;;2
DEF;Sonic Foundry International B.V.;;2;;2;;;;;2
DEF;Star Apple Interim B.V.;;;;;;;;2;2
DEF;Stg. Nat. Lucht- en Ruimtevaartlaboratorium;;;;;;;2;;2
DEF;Stichting Bureau Krediet Registratie (BKR);;;;;;;2;;2
DEF;Stichting Deltares;;;;;;2;;;2
DEF;STRICT;;;;;;2;;;2
DEF;Strict Project Masters B.V.;;;;;;;;2;2
DEF;Studio 38C;;2;;;;;;;2
DEF;Surcom International B.V.;;2;;;;;;;2
DEF;Systecon (UK) Ltd;;;;;;2;;;2
DEF;Tapes Amsterdam B.V.;;2;;;;;;;2
DEF;TELBO NV;;;;;;;2;;2
DEF;Telekom Deutschland GmbH;;;;;;;2;;2
DEF;Telindus-ISIT B.V.;;2;;1;;;;;2
DEF;Telpress Benelux B.V.;;;;;;2;;;2
DEF;Tensing Safety & Security B.V.;;2;;;;;;;2
DEF;The Future Store;;2;;;;;;;2
DEF;TrueCom;;2;;;;;;;2
DEF;T-SYSTEMS International GmbH;;;;;;;2;;2
DEF;Ultimo Software Solutions B.V.;;;;2;;;;;2
DEF;United4all;;2;;;;;;;2
DEF;UTS st maarten;;;;;;;2;;2
DEF;Valerie Kuypers Fotografie;;2;;;;;;;2
DEF;Vertimart Consultants B.V.;;2;;;;;;;2
DEF;VX Company External Resources B.V.;;;;;;;;2;2
DEF;X-Press Images;;2;;;;;;;2
EZ;Adobe Systems Software Ireland Limited;;;;;;;;2;2
EZ;Aenova B.V.;;;;;2;;;;2
EZ;Amsio B.V.;;;;;2;;;1;2
EZ;Anoigo Services Limited;;;;;1;1;;1;2
EZ;Avensus Nederland B.V.;;;2;;;;;;2
EZ;Belstore.Com B.V.;;;;;;;2;;2
EZ;Berenschot Groep B.V.;;;;;2;;;1;2
EZ;Central Point Nederland B.V.;1;2;;;;;2;;2
EZ;Centric;;;;;1;1;;;2
EZ;CM Telecom B.V.;;1;;;;1;2;1;2
EZ;Communicatie Cockpit B.V.;;;;;;;;2;2
EZ;Complex E-Techniek B.V.;;;;;;;2;1;2
EZ;Cosinus Computing B.V.;;;;;2;;;;2
EZ;DEKOM B.V.;;2;;;;;;1;2
EZ;Delmation Products B.V.;;2;;;;;;;2
EZ;Deloitte Belastingadviseurs B.V.;;;;;;;;2;2
EZ;Detron Computerverhuur;;2;;;;;1;;2
EZ;Dittrich & Partner Consulting GmbH;2;;;;;;;;2
EZ;Dow Jones & Company Inc.;;;;;2;;;;2
EZ;Energie Media B.V.;;;;;;;;2;2
EZ;Finalist IT Group B.V.;;;;;;1;;1;2
EZ;Fox Crypto B.V.;;1;;2;2;;;;2
EZ;GAMS Software GmbH;;;;;2;;;;2
EZ;Global Knowledge Network Netherlands B.V.;2;;;;1;;;;2
EZ;Internedservices;;;1;;1;2;;;2
EZ;iWelcome B.V.;;;;;;2;;;2
EZ;Kodision B.V.;;;;;;;;2;2
EZ;KPN XL;;;;;;;2;;2
EZ;L & M Software B.V.;;;;;;1;;1;2
EZ;Level Up B.V.;;;;;;;;2;2
EZ;License Consulting B.V.;;;;;;;;2;2
EZ;Log*in Consultants Nederland B.V.;;;;1;;;;2;2
EZ;Logan ICT Services B.V.;;;;;;;;2;2
EZ;National Institute of Economic and Social Research;;;;;2;;;;2
EZ;Odysseus Groep B.V.;;;;;;;;2;2
EZ;Opensesame ICT B.V.;;2;;;;;;;2
EZ;Perfectview;;;;;2;;;;2
EZ;Planon B.V.;;;;;1;;;2;2
EZ;PPRC B.V.;;;;;2;;;;2
EZ;PQR B.V.;2;;;;;;;;2
EZ;Profource B.V.;;;;;;;;2;2
EZ;PW Consulting B.V.;;;;;;;;2;2
EZ;QSM Nederland B.V.;;;;;;;;2;2
EZ;Quint Wellington Redwood Nederland B.V.;;;;;;;;2;2
EZ;Quintiq Applications B.V.;;;;;;;;2;2
EZ;Repromat B.V.;;2;;;;;;1;2
EZ;Schiphol Telematics B.V.;;;;;;;2;;2
EZ;Sectra Communications B.V.;;;;;2;;;;2
EZ;SLTN IT Professionals B.V.;;;;;2;;;;2
EZ;SmartDocuments Nederland B.V.;;;;;;;;2;2
EZ;Solvinity;;;;;;2;;;2
EZ;SQL Integrator B.V.;;;;2;;;;1;2
EZ;Start People;;;;;;;;2;2
EZ;Stichting Akvo;;;;;;;;2;2
EZ;Stichting Kwaliteits-Controle-Bureau;;;;;;;;2;2
EZ;SURFmarket;;2;;;;;;;2
EZ;T&T Compet&t.b.v.;;;;;2;;;1;2
EZ;Teleknowledge Call Center Solutions;;;;;2;;;;2
EZ;The MathWorks B.V.;;;;;2;;;;2
EZ;Thomson Reuters Netherlands B.V.;;2;;;;;;;2
EZ;Tie Nederland B.V.;;;;;;;;2;2
EZ;TOPdesk Nederland B.V.;;;;;2;;;1;2
EZ;Transformation Technologies B.V.;;;;;;;;2;2
EZ;Triple P Nederland B.V.;1;2;;;;;2;;2
EZ;Uselab B.V.;;;;;2;;;;2
EZ;USG Marketing & Communications;;;;;;;;2;2
EZ;Volker Wessels Telecom Netwerk Solutions B.V.;;;;;2;;2;;2
EZ;Webservices.nl B.V.;;;;;;1;;1;2
EZ;XS4ALL Internet B.V.;;;;;;;2;;2
EZ;Ymor E-Services B.V.;;;2;;;;;;2
FIN;Actendo B.V.;;;;;2;;;;2
FIN;Bwise B.V.;;;;2;;;;;2
FIN;Centric Netherlands B.V.;;;;2;2;;;;2
FIN;Changepoint Canada ULc;;;;;2;;;;2
FIN;Comecer Netherlands B.V.;;;;;2;;;;2
FIN;Communicativ B.V.;;1;2;;;;;;2
FIN;Contact Valley B.V.;;;;2;;;;;2
FIN;Dell Benelux Call Centre;;;2;;;;;;2
FIN;Document Dialog B.V.;;;;;2;;;;2
FIN;Duvak Automatisering B.V.;;;;;;;2;;2
FIN;Entco Nederland B.V.;;;;;2;;;;2
FIN;E-Office B.V.;;;;;2;;;;2
FIN;Flash Rental Services B.V.;;;;;;;2;;2
FIN;Flexera Software Limited;;;;;2;;;;2
FIN;Flux Groep B.V.;;;;2;;;;;2
FIN;Gemnet B.V.;;;;;;;2;;2
FIN;Infopact Netwerkdiensten B.V.;;;;;;;2;;2
FIN;Internedservices;;;;;1;;1;;2
FIN;IT ON DEMAND;;;;;2;;;;2
FIN;Kaliber Interactive B.V.;;;;;2;;;;2
FIN;Kassanet Pieterse B.V.;;;;;2;;;;2
FIN;Key Business NV;;;;2;;;;;2
FIN;Live Presence B.V.;;;;;2;;;;2
FIN;Lucom Benelux B.V.;;;;2;1;;;;2
FIN;Maximum Alliances B.V.;;;;;2;;;;2
FIN;Mensys B.V.;;;;1;1;;;;2
FIN;PNA TopTrainees B.V.;;;;;2;;;;2
FIN;PQR B.V.;;;2;;;;;;2
FIN;PrimeKey support;;;2;;;;;;2
FIN;Qpr Costcontrol B.V.;;;;2;2;;;;2
FIN;QSM Nederland B.V.;;;;2;;;;;2
FIN;Ricoh Nederland B.V.;;;2;;1;;;;2
