OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1541,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.226,283,,0.226236,1.9050743265053
1542,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4.755,283,,4.7552685,45.6794868750288
1543,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,5.098,283,,5.0979515,50.0400718389509
1544,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.065,283,,1.065472,11.0625194973743
1545,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.392,283,,0.392147,4.33057648405421
1546,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.65,283,,0.6495815,5.2878585426082
1547,2022/08/15 06:33:53+00,G0344,Utrecht,bestaand,0,muur,4.827,283,,4.826693,24.9456520504722
1548,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.148,283,,0.1476285,1.55492551512262
1549,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4.474,283,,4.4743395,39.7183158427265
1550,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,9.213,283,,9.2125185,37.164388766007
1551,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.829,283,,2.828734,27.43441157084
1552,2015/05/20 14:49:41+00,G0344,Utrecht,bestaand,0,kademuur,7.959,283,,7.9590365,60.8616028025324
1553,2018/08/23 15:19:41+00,L0004,Prorail,bestaand,0,muur,5.45,283,,5.449782,21.9766928839022
1554,2018/08/24 21:41:30+00,G0307,Amersfoort,bestaand,0,muur,24.794,283,,24.793641,123.169368850811
1555,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,10.725,283,,10.725327,43.0843516885648
1556,2018/08/21 09:57:22+00,G0344,Utrecht,bestaand,0,kademuur,4.033,283,,4.033378,28.0643596189991
1557,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.992,283,,0.992181,9.85454998907541
1558,2022/03/04 08:55:07+00,G0344,Utrecht,bestaand,0,kademuur,4.929,283,,4.929166,28.2397011680632
1559,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.991,283,,0.990695,9.84040752740156
1560,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,30.279,283,,30.279172,118.680158523543
1561,2019/08/19 06:45:22+00,G0637,Zoetermeer,bestaand,0,muur,51.662,283,,51.662306,136.977271934196
1562,2019/08/15 15:47:35+00,G0014,Groningen,bestaand,0,muur,1.295,283,,1.295004,7.45075504638793
1563,2015/08/10 12:44:06+00,G0362,Amstelveen,bestaand,0,muur,28.927,283,,28.9267665,81.5442513974542
1564,2015/08/10 12:44:06+00,G0362,Amstelveen,bestaand,0,muur,12.241,283,,12.240747,77.1411892716034
1565,2015/08/10 12:44:06+00,G0362,Amstelveen,bestaand,0,muur,1.535,283,,1.5349295,9.36968338337431
1566,2015/08/05 15:30:15+00,G0362,Amstelveen,bestaand,0,muur,8.46,283,,8.4603835,57.0359345094901
1567,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.101,283,,1.1005485,23.1801584845182
1568,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4.659,283,,4.659324,43.7091431763558
1569,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.673,283,,0.673164,13.99224058278
1570,2015/11/18 14:37:46+00,G0344,Utrecht,bestaand,0,muur,6.967,283,,6.9667865,35.9898703139648
1571,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.794,283,,0.794051,5.60736028694873
1572,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.788,283,,0.787859,5.56496298835922
1573,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.957,283,,1.957002,19.314482059206
1574,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.223,283,,1.223286,23.1623816935078
1575,2023/01/06 12:26:35+00,G0344,Utrecht,bestaand,0,muur,50.847,283,,50.846644,105.103751405033
1576,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.338,283,,1.338137,13.1635060644964
1577,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.407,283,,0.407136,4.29683267766882
1578,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.414,283,,0.414464,4.36709411478476
1579,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4.523,283,,4.522887,43.4887089277194
1580,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.786,283,,0.78648,5.56068854001736
1581,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.456,283,,1.456058,14.2864570921414
1582,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.297,283,,1.296554,12.7675225029165
1583,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,3.806,283,,3.8055905,25.6705910550556
1584,2015/12/08 09:21:59+00,G0281,Tiel,bestaand,0,muur,0.578,283,,0.578337,8.28909747921099
1585,2015/12/08 09:20:59+00,G0281,Tiel,bestaand,0,muur,0.578,283,,0.578337,8.28909747921099
1586,2015/12/08 09:23:11+00,G0281,Tiel,bestaand,0,muur,0.555,283,,0.5550875,8.26781642838723
1587,2015/12/08 09:19:44+00,G0281,Tiel,bestaand,0,muur,0.446,283,,0.4461615,6.52147501993102
1588,2015/12/08 09:18:49+00,G0281,Tiel,bestaand,0,muur,0.568,283,,0.5683375,8.23225435037629
1589,2015/12/08 09:18:53+00,G0281,Tiel,bestaand,0,muur,0.574,283,,0.574443,8.2375699517834
1590,2015/12/08 09:24:57+00,G0281,Tiel,bestaand,0,muur,0.226,283,,0.225942,3.29630843920897
1591,2015/12/08 09:25:07+00,G0281,Tiel,bestaand,0,muur,0.589,283,,0.589012,8.25250117532343
1592,2015/12/08 09:20:22+00,G0281,Tiel,bestaand,0,muur,5.517,283,,5.516814,72.1124297679578
1593,2022/10/31 10:30:08+00,G0281,Tiel,bestaand,0,muur,28.208,283,,28.082912315,108.05407187038
1594,2015/12/08 09:22:58+00,G0281,Tiel,bestaand,0,muur,0.612,283,,0.611607,8.26434563549712
1595,2015/12/08 09:23:49+00,G0281,Tiel,bestaand,0,muur,0.588,283,,0.588281,8.23581609878903
1596,2015/12/08 09:23:57+00,G0281,Tiel,bestaand,0,muur,0.619,283,,0.618613,8.23762032299578
1597,2015/12/08 09:23:54+00,G0281,Tiel,bestaand,0,muur,0.555,283,,0.554905,8.21465704685536
1598,2015/12/08 09:21:05+00,G0281,Tiel,bestaand,0,muur,0.578,283,,0.577916,8.28891930296053
1599,2015/12/08 09:22:52+00,G0281,Tiel,bestaand,0,muur,0.578,283,,0.5780865,8.288014991195
1600,2015/08/20 09:41:55+00,G0777,Etten-Leur,bestaand,0,muur,0.24,283,,0.240479,2.20085631224297
1601,2014/07/02 14:29:18+00,G0599,Rotterdam,bestaand,0,kademuur,1866.247,283,,1866.247024,1638.6738435061
1602,2014/07/02 10:39:57+00,G0599,Rotterdam,bestaand,0,kademuur,504.483,283,,504.4832005,509.981083886743
1603,2015/06/23 09:55:50+00,G0599,Rotterdam,bestaand,0,muur,25.125,283,,25.125011,141.465329121211
1604,2014/07/02 10:39:57+00,G0599,Rotterdam,bestaand,0,kademuur,970.343,283,,970.343027,757.301147892664
1605,2023/01/11 08:17:33+00,G0599,Rotterdam,bestaand,0,kademuur,512.114,283,,512.1144035,670.234926954928
1606,2020/12/28 07:32:52+00,G0599,Rotterdam,bestaand,0,kademuur,680.845,283,,680.844589,573.226602330484
1607,2014/02/18 14:49:47+00,G0599,Rotterdam,bestaand,0,kademuur,147.152,283,,147.151532,213.038777693707
1608,2014/09/04 08:58:25+00,G0599,Rotterdam,bestaand,0,muur,8.785,283,,8.785015,18.6368167354432
1609,2014/07/03 11:04:07+00,G0599,Rotterdam,bestaand,0,kademuur,1386.737,283,,1386.7373005,1036.5906438536
1610,2017/08/07 08:17:08+00,G0599,Rotterdam,bestaand,0,muur,2.811,283,,2.810744,11.2075472011846
1611,2014/07/02 10:39:57+00,G0599,Rotterdam,bestaand,0,kademuur,927.425,283,,927.424503,732.898304701314
1612,2018/01/31 10:48:24+00,G0599,Rotterdam,bestaand,0,muur,8.953,283,,8.9536281,18.6175459093963
1613,2014/07/02 10:57:10+00,G0599,Rotterdam,bestaand,0,kademuur,782.379,283,,782.379043,627.869101972736
1614,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,1.801,283,,1.80084,10.9896917031973
1615,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,2.843,283,,2.842935,19.5383797241446
1616,2015/11/10 14:59:29+00,G0965,Simpelveld,bestaand,0,muur,1.99,283,,1.9903825,11.5497156924765
1617,2015/11/10 14:59:29+00,G0965,Simpelveld,bestaand,0,muur,3.935,283,,3.9352365,26.5025010776943
1618,2019/08/14 13:53:02+00,G0965,Simpelveld,bestaand,0,muur,0.324,283,,0.323687,2.66929911368767
1619,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,1.284,283,,1.28375,7.38482456043063
1620,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,3.4,283,,3.3996405,15.0122020709966
1621,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,1.663,283,,1.6634555,8.4600498636693
1622,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.281,283,,0.280903,2.41218502408022
1623,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.26,283,,0.260134,2.33763136356293
1624,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.273,283,,0.272545,2.3602720303535
1625,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.269,283,,0.268685,2.35298279399188
1626,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.297,283,,0.2965625,2.44247746636714
1627,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.26,283,,0.260473,2.33840328955637
1628,2014/10/02 09:29:15+00,G0995,Lelystad,bestaand,0,muur,4.235,283,,4.2348835,40.7539973704932
1629,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.278,283,,0.2781775,2.37520781554746
1630,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.242,283,,0.2418365,2.26077039811854
1631,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.297,283,,0.296539,2.44303420601101
1632,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,0.243,283,,0.242568,2.27419117358897
1633,2014/10/02 09:08:17+00,G0995,Lelystad,bestaand,0,muur,2.041,283,,2.0407655,13.4146144783817
1634,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.308,283,,0.307612,2.61565747944005
1635,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,4.32,283,,4.3200845,27.5458030920048
1636,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.26,283,,0.2601335,2.33765691409338
1637,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,0.565,283,,0.564547,6.04833123614962
1638,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,3.018,283,,3.0176095,54.9489913845458
1639,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,0.242,283,,0.241717,2.2721947597003
1640,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,kademuur,9.429,283,,9.4285465,53.868979063306
1641,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,muur,12.145,283,,12.145095,81.5227341965515
1642,2022/10/04 15:28:23+00,G1621,Lansingerland,bestaand,0,muur,2.561,283,,2.560538,15.0186855684793
1643,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,muur,6.306,283,,6.306224,12.3783492615219
1644,2022/12/30 18:58:43+00,G0080,Leeuwarden,bestaand,0,kademuur,11.359,283,,11.359214,99.7396285771269
1645,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,muur,0.24,283,,0.2398655,1.95904389580084
1646,2015/03/19 11:41:43+00,G0392,Haarlem,bestaand,0,muur,2.899,283,,2.89936,8.06869037415003
1647,2015/04/14 09:37:33+00,G0392,Haarlem,bestaand,1,muur,1.125,283,,1.1248275,5.30202603233641
1648,2015/08/14 15:11:27+00,G0392,Haarlem,bestaand,0,muur,0.334,283,,0.3340475,4.42354797380836
1649,2015/04/14 09:37:33+00,G0392,Haarlem,bestaand,1,muur,5.217,283,,5.2171165,21.988449128668
1650,2021/03/01 16:21:52+00,G0392,Haarlem,bestaand,1,muur,83.192,283,,83.2174909,241.723614246711
1651,2015/08/14 15:11:27+00,G0392,Haarlem,bestaand,0,muur,0.327,283,,0.327032,4.44710905453719
1652,2015/04/14 09:37:33+00,G0392,Haarlem,bestaand,1,muur,0.632,283,,0.6322305,3.45817853200028
1653,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,3.498,283,,3.4983145,18.224954867163
1654,2019/10/07 07:04:21+00,G0794,Helmond,bestaand,0,muur,6.304,283,,6.3039775,20.6598047210041
1655,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,3.661,283,,3.679493885,22.9519745633061
1656,2022/11/25 10:21:08+00,G0794,Helmond,bestaand,0,muur,15.405,283,,15.405048,72.39593503875
1657,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,0.282,283,,0.2818055,5.68033714121303
1658,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,5.179,283,,5.1788175,26.6185927693682
1659,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.475,283,,0.474702,3.06830860929623
1660,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.182,283,,0.182162,1.89823224291522
1661,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,2.604,283,,2.603816,15.701825826628
1662,2018/03/21 14:37:33+00,G0794,Helmond,bestaand,0,muur,7.883,283,,7.883327,34.5734733666763
1663,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.213,283,,0.2126365,4.24701658717857
1664,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,0.555,283,,0.554952,7.68191390260836
1665,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,5.12,283,,5.1196585,26.6649109901239
1666,2015/09/18 13:54:46+00,G0599,Rotterdam,bestaand,0,muur,3.114,283,,3.1144875,14.481943774604
1667,2022/12/05 15:27:55+00,G1954,Beekdaelen,bestaand,0,muur,6.741,283,,6.740810965,34.5036132109472
1668,2011/07/01 13:47:15+00,G0599,Rotterdam,bestaand,0,muur,0.969,283,,0.969205,3.93818791587423
1669,2017/01/27 14:34:17+00,G0599,Rotterdam,bestaand,0,muur,9.812,283,,9.800983185,34.2751189734705
1670,2018/06/21 20:20:04+00,G0363,Amsterdam,bestaand,0,muur,4.25,283,,4.2498015,18.3667871672502
1671,2018/06/21 20:20:04+00,G0363,Amsterdam,bestaand,0,muur,2.01,283,,2.010336,5.80145331744078
1672,2018/06/21 20:20:04+00,G0363,Amsterdam,bestaand,0,muur,14.041,283,,14.041335,64.6784147701972
1673,2018/05/28 15:03:20+00,G0556,Maassluis,bestaand,0,muur,6.061,283,,6.0606165,26.7391649952552
1674,2018/04/19 14:21:44+00,G0556,Maassluis,bestaand,0,muur,4.602,283,,4.6024875,21.80648559009
1675,2015/04/13 09:45:09+00,G0392,Haarlem,bestaand,0,muur,0.312,283,,0.311889,3.55415746930685
1676,2020/09/01 14:01:59+00,G1904,Stichtse Vecht,bestaand,0,muur,110.483,283,,110.4834375,247.803204720574
1677,2019/03/29 11:53:13+00,G0363,Amsterdam,bestaand,0,muur,1.86,283,,1.8602255,8.73877000120337
1678,2017/09/18 13:57:58+00,G1942,Bussum,bestaand,0,muur,4.991,283,,4.9906555,33.2786750763453
1679,2017/09/18 08:27:56+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,10.177,283,,10.17259802,58.9480862771809
1680,2018/04/19 14:21:44+00,G0556,Maassluis,bestaand,0,muur,0.33,283,,0.329819,2.5962143552929
1681,2015/07/03 09:21:51+00,G0392,Haarlem,bestaand,0,muur,1.052,283,,1.0521115,7.73367710745335
1682,2019/03/29 11:53:13+00,G0363,Amsterdam,bestaand,0,muur,1.743,283,,1.7428625,8.73425370206125
1683,2015/03/10 08:53:48+00,G0392,Haarlem,bestaand,0,muur,17.484,283,,17.484185,111.484160493527
1684,2020/09/01 14:01:59+00,G1904,Stichtse Vecht,bestaand,0,muur,80.484,283,,80.4842265,247.727718395572
1685,2014/06/27 08:57:58+00,G0599,Rotterdam,bestaand,0,muur,2.647,283,,2.6469,10.143378233647
1686,2021/01/13 07:26:42+00,G0599,Rotterdam,bestaand,0,muur,26.785,283,,26.784034305,134.747274569761
1687,2014/09/25 08:06:29+00,G0599,Rotterdam,bestaand,0,muur,22.221,283,,22.220882285,84.1935316180141
1688,2019/01/22 12:53:20+00,G0216,Culemborg,bestaand,0,muur,10.855,283,,10.8554535,62.509801498638
1689,2013/12/06 14:00:17+00,G0599,Rotterdam,bestaand,0,muur,1.439,283,,1.43882,15.7426277220381
1690,2022/01/26 08:30:14+00,G0599,Rotterdam,bestaand,0,muur,7.298,283,,7.297712735,43.7134885842475
1691,2015/05/01 14:50:43+00,G0599,Rotterdam,bestaand,-1,muur,496.575,283,,496.575011,233.747722269804
1692,2018/04/26 10:17:47+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,kademuur,41.266,283,,41.2659565,167.477313596322
1693,2019/01/22 09:20:31+00,G0216,Culemborg,bestaand,0,muur,3.813,283,,3.8133325,20.9306141900715
1694,2017/04/26 09:59:31+00,G0599,Rotterdam,bestaand,0,muur,4.527,283,,4.526981105,13.7116082182335
1695,2015/08/26 06:55:17+00,G0599,Rotterdam,bestaand,0,muur,1.362,283,,1.361543135,6.95085370304691
1696,2014/07/10 09:26:37+00,G0599,Rotterdam,bestaand,0,muur,1.499,283,,1.498615,15.827166270823
1697,2014/10/21 12:40:23+00,G0599,Rotterdam,bestaand,0,kademuur,8.369,283,,8.362564395,34.2613561535489
1698,2014/06/27 08:57:58+00,G0599,Rotterdam,bestaand,0,muur,2.546,283,,2.5462,10.1001850912105
1699,2019/01/23 09:26:10+00,G0321,Houten,bestaand,0,muur,3.055,283,,3.05453,11.3805228374682
1700,2009/06/22 09:44:08+00,G0363,Amsterdam,bestaand,0,muur,102.777,283,,102.7769435,414.989218438668
1701,2014/07/09 08:53:15+00,G0599,Rotterdam,bestaand,0,muur,22.703,283,,22.70663188,181.097633156299
1702,2014/07/04 11:27:35+00,G0599,Rotterdam,bestaand,0,muur,0.476,283,,0.47579,2.80073170005522
1703,2014/03/05 12:49:45+00,G0599,Rotterdam,bestaand,0,muur,6.432,283,,6.426127495,16.4559378260906
1704,2015/11/30 13:24:05+00,G0599,Rotterdam,bestaand,0,muur,4.754,283,,4.754269,36.8360154159167
1705,2014/07/04 11:27:35+00,G0599,Rotterdam,bestaand,0,muur,0.41,283,,0.4102,2.57449637680695
1706,2014/02/07 11:27:32+00,G0599,Rotterdam,bestaand,0,muur,6.16,283,,6.160419,40.9306994077587
1707,2019/10/10 07:41:16+00,G0599,Rotterdam,bestaand,0,muur,0.28,283,,0.2798415,3.29908155608002
1708,2020/03/30 15:03:58+00,G0484,Alphen aan den Rijn,bestaand,0,muur,8.726,283,,8.726261,59.5669424382628
1709,2020/11/19 16:54:58+00,L0004,Prorail,bestaand,0,muur,6.662,283,,6.661536,66.0382256053313
1710,2014/07/09 08:53:17+00,G0599,Rotterdam,bestaand,0,muur,5.003,283,,5.002728,36.9585997932313
1711,2014/02/07 11:27:33+00,G0599,Rotterdam,bestaand,0,muur,4.047,283,,4.047392,19.963954222094
1712,2014/03/05 11:01:40+00,G0599,Rotterdam,bestaand,0,muur,2.049,283,,2.048668,7.0296361460863
1713,2014/02/07 11:27:33+00,G0599,Rotterdam,bestaand,0,muur,14.896,283,,14.8961905,83.3491246286009
1714,2020/03/25 07:24:49+00,G0344,Utrecht,bestaand,0,muur,23.608,283,,23.6084225,403.903813029287
1715,2014/07/09 13:17:54+00,G0599,Rotterdam,bestaand,0,muur,4.32,283,,4.319691,32.4567560625466
1716,2014/02/07 11:27:33+00,G0599,Rotterdam,bestaand,0,muur,12.604,283,,12.6036365,84.0220197266492
1717,2016/02/01 14:30:04+00,P0031,Limburg,bestaand,1,muur,11.878,283,,11.8779325,49.0602289289171
1718,2013/12/06 14:00:17+00,G0599,Rotterdam,bestaand,0,muur,1.116,283,,1.11563,11.5960034880262
1719,2015/12/29 17:03:45+00,G0599,Rotterdam,bestaand,0,muur,5.994,283,,5.9940595,21.7928503824332
1720,2018/09/06 10:48:36+00,G0453,Velsen,bestaand,0,muur,17.446,283,,17.446038,119.25922436237
1721,2023/01/24 06:16:06+00,G0777,Etten-Leur,bestaand,0,muur,0.723,283,,0.72299,3.74303071687999
1722,2014/03/25 08:49:13+00,G0599,Rotterdam,bestaand,0,muur,0.91,283,,0.9095645,6.61955287815077
1723,2013/12/18 12:18:41+00,G0599,Rotterdam,bestaand,0,muur,0.481,283,,0.480889,5.20375309308983
1724,2014/03/25 08:49:13+00,G0599,Rotterdam,bestaand,0,muur,3.224,283,,3.223899,14.4587370183936
1725,2014/08/25 14:04:35+00,G0599,Rotterdam,bestaand,0,muur,1.248,283,,1.2477195,6.41280517553986
1726,2014/08/07 14:34:45+00,G0599,Rotterdam,bestaand,0,muur,3.419,283,,3.4192075,9.76769631573881
1727,2013/03/11 14:22:19+00,G0599,Rotterdam,bestaand,0,muur,3.894,283,,3.894046,18.5872836685874
1728,2014/08/11 12:43:45+00,G0599,Rotterdam,bestaand,0,muur,5.342,283,,5.3423225,27.3176968846015
1729,2019/01/25 12:50:21+00,P0023,Overijssel,bestaand,0,muur,95.264,283,,95.2638535,163.189461460442
1730,2017/02/02 12:04:49+00,G0599,Rotterdam,bestaand,0,muur,30.741,283,,30.740509,125.304228524171
1731,2019/01/25 12:50:21+00,P0023,Overijssel,bestaand,0,muur,73.737,283,,73.737428,146.900643884678
1732,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,11.657,283,,11.657118,116.61676174611
1733,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,7.705,283,,7.7049805,51.6804757678773
1734,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.841,283,,0.8411725,8.41562165274279
1735,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4,283,,4.0000075,40.3920987321887
1736,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.172,283,,0.1719825,2.11933105168881
1737,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.407,283,,2.4070465,22.3372792314349
1738,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.652,283,,0.651552,6.76809889382739
1739,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,7.443,283,,7.44349,50.3958863695286
1740,2021/08/19 14:56:19+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,43.067,283,,43.06721,415.767927922121
1741,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.734,283,,0.734445,7.7942964392496
1742,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.896,283,,1.8956485,14.0955339827929
1743,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.015,283,,2.014959,20.600645135535
1744,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.457,283,,1.4574725,14.9642020539752
1745,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.699,283,,0.699108,6.24937379186329
1746,2010/06/10 09:00:05+00,G0777,Etten-Leur,bestaand,0,muur,0.294,283,,0.2939715,5.53373137960108
1747,2015/10/27 10:45:23+00,W0652,Waterschap Brabantse Delta,bestaand,0,kademuur,13.701,283,,13.701005,120.468757320685
1748,2013/10/15 14:43:43+00,G0777,Etten-Leur,bestaand,0,kademuur,37.997,283,,37.97840429,176.384199545977
1749,2015/10/27 10:45:23+00,W0652,Waterschap Brabantse Delta,bestaand,0,kademuur,2.114,283,,2.1143525,24.4402859130576
1750,2019/11/25 14:19:12+00,G0777,Etten-Leur,bestaand,0,muur,1.7,283,,1.699702,7.1832076408707
1751,2011/03/28 11:00:44+00,G0777,Etten-Leur,bestaand,0,muur,7.894,283,,7.88208735,35.1943006226391
1752,2015/04/21 08:15:22+00,G0777,Etten-Leur,bestaand,0,muur,262.301,283,,262.3010995,669.593679704245
1753,2022/09/27 14:08:29+00,G0014,Groningen,bestaand,0,muur,9.868,283,,9.867718,89.8305095324388
1754,2022/06/22 13:42:55+00,G0748,Bergen op Zoom,bestaand,0,muur,36.591,283,,36.591379,150.554831216612
1755,2022/10/31 10:25:31+00,G0281,Tiel,bestaand,0,muur,8.146,283,,8.145877,42.6542798990226
1756,2022/10/31 10:22:21+00,G0281,Tiel,bestaand,0,muur,12.445,283,,12.445167,52.7512557232262
1757,2022/10/31 10:25:01+00,G0281,Tiel,bestaand,0,muur,8.644,283,,8.6442495,45.4766730051169
1758,2022/10/31 10:24:16+00,G0281,Tiel,bestaand,0,muur,29.373,283,,29.36197591,220.486034098591
1759,2022/10/31 10:23:09+00,G0281,Tiel,bestaand,0,muur,6.862,283,,6.8618925,42.7360086600774
1760,2022/07/04 12:18:45+00,W0652,Waterschap Brabantse Delta,bestaand,0,kademuur,1.499,283,,1.499418,10.5994635212059
1761,2016/01/07 10:28:11+00,G0037,Stadskanaal,bestaand,0,muur,28.86,283,,28.8603455,124.58198322216
1762,2016/01/07 10:28:11+00,G0037,Stadskanaal,bestaand,0,muur,14.633,283,,14.6331135,64.5240569228996
1763,2022/07/04 12:18:45+00,W0652,Waterschap Brabantse Delta,bestaand,0,kademuur,1.501,283,,1.5013475,10.6012941070194
1764,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.734,283,,0.733713,5.27123660877166
1765,2018/10/23 15:27:51+00,W0654,Waterschap Aa en Maas,bestaand,0,muur,6.951,283,,6.951192,39.1994088102334
1766,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.838,283,,0.8377005,7.89017646088657
1767,2021/09/22 06:41:26+00,G0794,Helmond,bestaand,0,muur,23.113,283,,23.112738,156.562077181904
1768,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,0.22,283,,0.219785,3.84365425022566
1769,2021/09/22 06:41:26+00,G0794,Helmond,bestaand,0,muur,1.088,283,,1.0881295,5.90119566349544
1770,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,2.232,283,,2.2317285,14.863724445038
1771,2020/03/06 12:39:55+00,G0794,Helmond,bestaand,0,muur,165.625,283,,165.6254975,454.84291816022
1772,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,muur,1.261,283,,1.260699,8.51413337288782
1773,2017/02/15 14:48:17+00,G0794,Helmond,bestaand,0,muur,4.121,283,,4.120854765,29.0293331751903
