OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
344;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;504.5289914773;11273.5929150246;345
345;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;29.6372619656;18.5487874348;346
346;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;378.5147776829;10280.0987785184;347
347;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1909.034398547;221667.448284069;348
348;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;5745.335082142;650785.808297583;349
349;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1441.36412597;152266.626227626;350
350;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;599.9654065978;18081.4543883694;351
351;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;5365.1718942157;665432.798106181;352
319;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;502.0717232727;5927.7054722426;320
320;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;869.6247420734;15275.7380316414;321
321;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;614.2412571689;5866.3295916392;322
322;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1461.8686276321;54889.5828684125;323
323;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;670.5296274352;17513.2949329054;324
324;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1737.7491997863;69694.5951677838;325
325;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;4428.1009512915;256175.914536325;326
326;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;4573.4337871206;233625.635471339;327
327;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;746.0341010849;18157.6785658035;328
328;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;141.471145499;1392.8917565913;329
329;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;703.6089955613;18004.5042117275;330
330;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;3599.2948390942;119641.361039458;331
331;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;20134.4710709593;1531445.95818997;332
332;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;2102.206311457;70091.5923028386;333
333;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1772.1882484372;79709.6641123839;334
334;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;0.048303359;0.00008106;335
335;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1545.7365779186;89341.3647493345;336
336;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;10827.7633235223;1464635.17630586;337
365;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1778.7784159951;91009.2993156825;366
366;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;10876.0357897294;1477034.99668244;367
367;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;4424.7231118781;841271.947457202;368
368;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;429.8688771543;11898.882244917;369
369;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;3589.046523299;424317.221889462;370
378;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;457.6301843484;4633.6666577219;379
379;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1210.9215908274;86164.8775463819;380
380;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;64.1734985155;86.6012512782;381
381;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;421.6715415725;8430.5750479796;382
382;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2286.0998155555;119162.114590367;383
383;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1522.9446282408;35011.4322351706;384
384;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2169.2420516472;127398.054119748;385
385;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2375.0108085147;170986.726703865;386
386;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2528.2601523427;148925.665238077;387
387;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;78.3229315269;452.776265809;388
388;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1256.9535643707;62928.1900441524;389
389;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;266.7423891077;1383.7733335804;390
390;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1512.1012165929;127330.634289673;391
370;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;776.2758964883;28663.9948449611;371
371;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;706.1778067812;29236.5886390008;372
372;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;141.7110609545;769.7358517657;373
373;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;236.1099812652;2656.577189446;374
374;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;668.3693853964;24929.4070201557;375
375;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1364.1537684007;41791.0467876995;376
376;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;323.5087319334;3950.5877453626;377
377;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;123.5923698331;927.7997618233;378
352;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;613.1037050716;20759.4684978453;353
353;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;2571.7038501788;169246.882196619;354
354;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;4877.0669497747;406190.621572923;355
355;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;2362.7944647902;152060.89834408;356
356;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;416.658700587;10129.1565164445;357
357;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1350.2901144184;80191.8377857528;358
358;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;546.4198771703;17803.1949038494;359
359;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1033.0850456074;50292.8327845354;360
360;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;2622.3757063793;217563.663774952;361
361;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;778.8920483434;18199.9646467326;362
362;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;858.7260411438;25313.6963541829;363
363;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;1260.0224240048;54262.885988395;364
364;8;Kaarteenheid 8: Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;8: Hollandveen op Wormer, top zand onder 5m - NAP;8;251.9812139629;2221.8068972181;365
409;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;192.9782179311;2127.4722240406;410
410;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;366.6547972597;5654.9116995823;411
411;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;947.9970085881;10636.7845192964;412
412;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;647.7139153341;11422.51187246;413
413;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;920.6336509133;20780.8034766589;414
414;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;385.0704413099;4423.3400827368;415
415;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;276.2713750586;1045.1781467449;416
416;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;702.4374388157;6426.3807219304;417
417;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;581.9130523814;10409.1961785993;418
