FID,id,name,type,parentid,userid,id_from,id_to,length_map,z_from,z_to,width,height,color,voornaam,achternaam,gdb_geomattr_data,shape
dmlinks.130,4028,"Oude Rijn, gemaal & spuisluis te",RR - Link,3B_LINK,0,4091,205,21257.2947,0,0,0,0,0,0,0,,"LINESTRING (97902.08289999887 461093.2382999994, 87461.97190000117 469433.92650000006)"
dmlinks.131,4029,Gemalen Scheveningen & Vlotwater,RR - Link,3B_LINK,0,4093,204,7439.6635,0,0,0,0,0,0,0,,"LINESTRING (81006.26559999958 448500.78130000085, 74121.67969999835 451888.03130000085)"
dmlinks.132,4030,Enkele Wiericke,RR - Link,3B_LINK,0,4095,4103,0,0,0,0,0,0,0,0,,"LINESTRING (115719.0738000013 447753.13259999827, 113277.94189999998 451265.94040000066)"
dmlinks.133,4032,"IJ front, gemaal en sifon onder",RR - Link,3B_LINK,0,592,4099,14738.0964,0,0,0,0,0,0,0,,"LINESTRING (140656.46489999816 495681.5425999984, 123526.27490000054 484946.75869999826)"
dmlinks.134,4033,Debietmeter Amelisweerd,RR - Link,3B_LINK,0,4101,4097,10227.9873,0,0,0,0,0,0,0,,"LINESTRING (144596.45309999958 452108.125, 136469.11769999936 462605.92819999903)"
dmlinks.135,4034,"Kromme Rijn, inlaat Wijk bij Duu",RR - Link,3B_LINK,0,6034,434,12670.7774,0,0,0,0,0,0,0,,"LINESTRING (151802.0009999983 442029.0540000014, 151081.01410000026 443037.5654999986)"
dmlinks.136,4035,Caspargouwse Wetering,RR - Link,3B_LINK,0,4050,4101,0,0,0,0,0,0,0,0,,"LINESTRING (142741.79729999974 450362.0595000014, 144596.45309999958 452108.125)"
dmlinks.137,4036,Hennipsloot,RR - Link,3B_LINK,0,4102,4096,8903.7328,0,0,0,0,0,0,0,,"LINESTRING (102840.1875 446167.78130000085, 93819.48440000042 447165.15630000085)"
dmlinks.138,4037,Bergsluis,RR - Link,3B_LINK,0,4093,4096,12870.1318,0,0,0,0,0,0,0,,"LINESTRING (81006.26559999958 448500.78130000085, 93819.48440000042 447165.15630000085)"
dmlinks.139,4041, ,RR - Link,3B_LINK,0,454,6042,5075.86,0,0,0,0,0,0,0,,"LINESTRING (121533.94220000133 492204.5423000008, 121217.99720000103 493355.4846000001)"
dmlinks.140,4052, ,RR - Link,3B_LINK,0,4124,450_2,0,0,0,0,0,0,0,0,,"LINESTRING (132911.20540000126 451928.8980999999, 133430.78869999945 454705.42130000144)"
dmlinks.141,4053,Merwedekanaal oostelijk van syfo,RR - Link,3B_LINK,0,4123,4097,3766.3028,0,0,0,0,0,0,0,,"LINESTRING (137128.62559999898 456010.84899999946, 136469.11769999936 462605.92819999903)"
dmlinks.142,4054, ,RR - Link,3B_LINK,0,450,4122,0,0,0,0,0,0,0,0,,"LINESTRING (134559.73310000077 454977.6464000009, 136911.78029999882 453778.621199999)"
dmlinks.143,4055,"Brielse meer,gemaal Winsemius na",RR - Link,3B_LINK,0,4401,4093,14660.7126,0,0,0,0,0,0,0,,"LINESTRING (70769.89149999991 434305.9477000013, 81006.26559999958 448500.78130000085)"
dmlinks.144,4056,Schiegemaal & gemaal Parksluizen,RR - Link,3B_LINK,0,4093,438,17146.0729,0,0,0,0,0,0,0,,"LINESTRING (81006.26559999958 448500.78130000085, 81274.98169999942 436485.1262000017)"
dmlinks.145,4060,"Merwedekanaal, inlaat Vreeswijk_",RR - Link,3B_LINK,0,6047,435,734.9119,0,0,0,0,0,0,0,,"LINESTRING (134743.40630000085 446078.59380000085, 134275.11149999872 446473.2736000009)"
dmlinks.146,4062,Inlaat HV vrij verval,RR - Link,3B_LINK,0,416,4067,0,0,0,0,0,0,0,0,,"LINESTRING (72076.14279999956 422755.48209999874, 63412.009100001305 421774.55420000106)"
dmlinks.147,4063,Spuisluis Noordzee,RR - Link,3B_LINK,0,4067,199,12613.9324,0,0,0,0,0,0,0,,"LINESTRING (63412.009100001305 421774.55420000106, 57606.1799999997 431201.84109999985)"
dmlinks.148,4064,Noodpomp,RR - Link,3B_LINK,0,4067,416_2,0,0,0,0,0,0,0,0,,"LINESTRING (63412.009100001305 421774.55420000106, 72291.14779999852 423566.2241999991)"
dmlinks.149,4065,"Hollandse IJssel, Waaiersluis",RR - Link,3B_LINK,0,440,4040,14813.1859,0,0,0,0,0,0,0,,"LINESTRING (109225.57039999962 445172.2426000014, 110512.86730000004 446292.5678999983)"
dmlinks.150,4067,Gouwe gemaal & inlaat Rijnland t,RR - Link,3B_LINK,0,4040,4109,8643.5086,0,0,0,0,0,0,0,,"LINESTRING (110512.86730000004 446292.5678999983, 105043.26220000163 453302.7870000005)"
dmlinks.151,4069,"Bodegraven, Gouwe",RR - Link,3B_LINK,0,4109,4091,6244.0892,0,0,0,0,0,0,0,,"LINESTRING (105043.26220000163 453302.7870000005, 97902.08289999887 461093.2382999994)"
dmlinks.152,4070,Oude Rijn,RR - Link,3B_LINK,0,4090,4091,8660.732,0,0,0,0,0,0,0,,"LINESTRING (113993.09690000117 455547.71449999884, 97902.08289999887 461093.2382999994)"
dmlinks.153,4071,"Merwedekanaal,",RR - Link,3B_LINK,0,4094,4124,2528.5048,0,0,0,0,0,0,0,,"LINESTRING (133106.0491000004 448746.45050000027, 132911.20540000126 451928.8980999999)"
dmlinks.154,4072,Merwedekanaal,RR - Link,3B_LINK,0,4124,4122,2369.0962,0,0,0,0,0,0,0,,"LINESTRING (132911.20540000126 451928.8980999999, 136911.78029999882 453778.621199999)"
dmlinks.155,4098,Tolhuissluis,RR - Link,3B_LINK,0,4092,4106,0,0,0,0,0,0,0,0,,"LINESTRING (118596.12719999999 473797.0821999982, 110548.44330000132 468681.0546000004)"
dmlinks.156,4099,Tolhuisroute (Tolhuissluis/Aarka,RR - Link,3B_LINK,0,4106,4091,15431.8964,0,0,0,0,0,0,0,,"LINESTRING (110548.44330000132 468681.0546000004, 97902.08289999887 461093.2382999994)"
dmlinks.157,4402,Bernisse inlaat,RR - Link,3B_LINK,0,429,4401,0,0,0,0,0,0,0,0,,"LINESTRING (82920.82250000164 427623.02540000156, 70769.89149999991 434305.9477000013)"
dmlinks.158,4403, ,RR - Link,3B_LINK,0,4401,203,0,0,0,0,0,0,0,0,,"LINESTRING (70769.89149999991 434305.9477000013, 63300.37999999896 442292.92229999974)"
dmlinks.159,4404,Kanaal door Voorne,RR - Link,3B_LINK,0,4402,4401,9120.6751,0,0,0,0,0,0,0,,"LINESTRING (71172.27569999918 428097.7344000004, 70769.89149999991 434305.9477000013)"
dmlinks.160,4405,"Kanaal door Voorne,Gemaal Gorzem",RR - Link,3B_LINK,0,4402,416_1,4716.4946,0,0,0,0,0,0,0,,"LINESTRING (71172.27569999918 428097.7344000004, 72707.30669999868 425324.7036000006)"
dmlinks.161,5001,ZuidWillemsvaart,RR - Link,3B_LINK,0,501,5066,0,0,0,0,0,0,0,0,,"LINESTRING (175226.15769999847 323378.96020000055, 167385.95309999958 357667.90630000085)"
dmlinks.162,5002,"Sluis 16, Zuid Willemsvaart",RR - Link,3B_LINK,0,5066,5068,15017.6337,0,0,0,0,0,0,0,,"LINESTRING (167385.95309999958 357667.90630000085, 177833.92489999905 363406.55359999835)"
dmlinks.163,5003,Sluis bij Bocholt (Belgie),RR - Link,3B_LINK,0,5066,5067,6772.4548,0,0,0,0,0,0,0,,"LINESTRING (167385.95309999958 357667.90630000085, 161023.35940000042 359796.40630000085)"
dmlinks.164,5005,Maas/Kanaal Wessem Nederweert,RR - Link,3B_LINK,0,5069,505,13938.6667,0,0,0,0,0,0,0,,"LINESTRING (182508.1875 364444.53130000085, 189651.5025999993 355310.7061999999)"
dmlinks.165,5009,ZWVaart-Kan. WessemNederweert,RR - Link,3B_LINK,0,5069,5072,2805.8858,0,0,0,0,0,0,0,,"LINESTRING (182508.1875 364444.53130000085, 181275.70309999958 366959.5)"
dmlinks.166,5010,"Z.Willemsv.,Sluis 15 bij Nederwe",RR - Link,3B_LINK,0,5068,5072,2095.8436,0,0,0,0,0,0,0,,"LINESTRING (177833.92489999905 363406.55359999835, 181275.70309999958 366959.5)"
dmlinks.167,5011,"Z.Willemsv.,Schutsluis bij Hulse",RR - Link,3B_LINK,0,5072,5070,1587.0048,0,0,0,0,0,0,0,,"LINESTRING (181275.70309999958 366959.5, 190403.9690000005 370964.22129999846)"
dmlinks.168,5012,"Z.Willemsv.,Sluis 13 zuid van So",RR - Link,3B_LINK,0,5072,5073,26721.4114,0,0,0,0,0,0,0,,"LINESTRING (181275.70309999958 366959.5, 173736.125 392596.84380000085)"
dmlinks.169,5013,"Z.Willemsv.,Sluis 6 bij Beek & D",RR - Link,3B_LINK,0,5073,5074,21576.9145,0,0,0,0,0,0,0,,"LINESTRING (173736.125 392596.84380000085, 160202.42920000106 409857.7082000002)"
dmlinks.170,5014,"Z.Willemsv.,aflaat Dieze",RR - Link,3B_LINK,0,5074,5075,7605.2981,0,0,0,0,0,0,0,,"LINESTRING (160202.42920000106 409857.7082000002, 151046.1875 410729.5625)"
dmlinks.171,5015,Dieze in Bergchse Maas,RR - Link,3B_LINK,0,5075,513,6961.2123,0,0,0,0,0,0,0,,"LINESTRING (151046.1875 410729.5625, 148135.54830000177 416776.5694999993)"
dmlinks.172,5016,Open verbinding Dieze en Dommel,RR - Link,3B_LINK,0,5076,5075,9462.1756,0,0,0,0,0,0,0,,"LINESTRING (154011.26000000164 401682.19000000134, 151046.1875 410729.5625)"
dmlinks.173,5018,Wilhelmina kanaalSluis III,RR - Link,3B_LINK,0,5077,5078,15376.3338,0,0,0,0,0,0,0,,"LINESTRING (152900.02450000122 392712.9321000017, 130324.04690000042 399357.34380000085)"
dmlinks.174,5019,Wilhelmina kanaalSluis II,RR - Link,3B_LINK,0,5078,5079,3825.7684,0,0,0,0,0,0,0,,"LINESTRING (130324.04690000042 399357.34380000085, 121731.47210000083 404096.8643000014)"
dmlinks.175,5020,Wilhelmina kanaal Sluis 1,RR - Link,3B_LINK,0,5079,5080,11382.6151,0,0,0,0,0,0,0,,"LINESTRING (121731.47210000083 404096.8643000014, 117336.76559999958 407051.09380000085)"
dmlinks.176,5021,Donge,RR - Link,3B_LINK,0,514_1,5079,0,0,0,0,0,0,0,0,,"LINESTRING (119424.3123999983 413594.73149999976, 121731.47210000083 404096.8643000014)"
dmlinks.177,5022,Amer-Oosterhout,RR - Link,3B_LINK,0,5080,514,0,0,0,0,0,0,0,0,,"LINESTRING (117336.76559999958 407051.09380000085, 118192.68149999902 413644.20320000127)"
dmlinks.178,5023,Wilhelmina kanaal tot Sluis V,RR - Link,3B_LINK,0,5073,5077,4270.8044,0,0,0,0,0,0,0,,"LINESTRING (173736.125 392596.84380000085, 152900.02450000122 392712.9321000017)"
dmlinks.179,5024,Markduiker & Marksluis,RR - Link,3B_LINK,0,5080,5081,5557.8814,0,0,0,0,0,0,0,,"LINESTRING (117336.76559999958 407051.09380000085, 112160.45309999958 405043.9375)"
dmlinks.180,5025,Open verbinding tussen Mark & Di,RR - Link,3B_LINK,0,5088,5082,10378.2009,0,0,0,0,0,0,0,,"LINESTRING (99331.85440000147 406217.5898000002, 88990.30469999835 404938.3125)"
dmlinks.181,5026,Manders- en Vierlinghsluis,RR - Link,3B_LINK,0,5082,517,7092.6069,0,0,0,0,0,0,0,,"LINESTRING (88990.30469999835 404938.3125, 76300.83980000019 408299.79989999905)"
dmlinks.182,5027,Open verbinding Dintel & Mark Vl,RR - Link,3B_LINK,0,5082,5083,2253.5424,0,0,0,0,0,0,0,,"LINESTRING (88990.30469999835 404938.3125, 89066.57809999958 402705.53130000085)"
dmlinks.183,5028,"Mark-Vlietkanaal, sluis Steenber",RR - Link,3B_LINK,0,5083,5084,2288.9093,0,0,0,0,0,0,0,,"LINESTRING (89066.57809999958 402705.53130000085, 89131.15630000085 400395.84380000085)"
dmlinks.184,5029,Roosendaalse-Steenbergsche Vliet,RR - Link,3B_LINK,0,5084,518,0,0,0,0,0,0,0,0,,"LINESTRING (89131.15630000085 400395.84380000085, 74816.1688000001 399066.97410000116)"
dmlinks.185,5030,Doorvoer district,RR - Link,3B_LINK,0,5071,510,48096.2197,0,0,0,0,0,0,0,,"LINESTRING (179962.6378000006 404224.3557000011, 187778.69319999963 415899.83199999854)"
dmlinks.186,5031,Aanvoer Belgie,RR - Link,3B_LINK,0,5067,5213,8032.4422,0,0,0,0,0,0,0,,"LINESTRING (161023.35940000042 359796.40630000085, 153122.3125 361507.5625)"
dmlinks.187,5032,Belgie,RR - Link,3B_LINK,0,5213,5099,0,0,0,0,0,0,0,0,,"LINESTRING (153122.3125 361507.5625, 148537.71660000086 361436.6361999996)"
dmlinks.188,5033,Open verbinding singels Breda en,RR - Link,3B_LINK,0,5085,5081,4591.4553,0,0,0,0,0,0,0,,"LINESTRING (112462.6875 400456.75, 112160.45309999958 405043.9375)"
dmlinks.189,5034,Aanvoer Belgie Bovenmark & Aa of,RR - Link,3B_LINK,0,5086,5085,9816.8231,0,0,0,0,0,0,0,,"LINESTRING (112672.14840000123 390682.625, 112462.6875 400456.75)"
dmlinks.190,5035,Aanvoer Belgie Bovenmark & Aa of,RR - Link,3B_LINK,0,5101,5086,2859.4873,0,0,0,0,0,0,0,,"LINESTRING (113007.07809999958 387668.25, 112672.14840000123 390682.625)"
dmlinks.191,5036,Helenavaart,RR - Link,3B_LINK,0,5070,5071,8556.3645,0,0,0,0,0,0,0,,"LINESTRING (190403.9690000005 370964.22129999846, 179962.6378000006 404224.3557000011)"
dmlinks.192,5037,Open verbinding Markkanaal -Mark,RR - Link,3B_LINK,0,5081,5088,12801.0082,0,0,0,0,0,0,0,,"LINESTRING (112160.45309999958 405043.9375, 99331.85440000147 406217.5898000002)"
dmlinks.193,5038,Beatrixkanaal,RR - Link,3B_LINK,0,5104,5077,9373.6927,0,0,0,0,0,0,0,,"LINESTRING (160678.67289999872 387553.624499999, 152900.02450000122 392712.9321000017)"
dmlinks.194,5039,Dommel stuw Verdeelwerk/Wilhelmi,RR - Link,3B_LINK,0,5104,5076,9354.5652,0,0,0,0,0,0,0,,"LINESTRING (160678.67289999872 387553.624499999, 154011.26000000164 401682.19000000134)"
dmlinks.195,5041,Dommel & Tongelreep grens Belgie,RR - Link,3B_LINK,0,5102,5104,14789.5152,0,0,0,0,0,0,0,,"LINESTRING (161654.67190000042 367106.875, 160678.67289999872 387553.624499999)"
dmlinks.196,6001, ,RR - Link,3B_LINK,0,104,6020,5597.9658,0,0,0,0,0,0,0,,"LINESTRING (204440.95820000023 429259.44409999996, 199457 431816)"
dmlinks.197,6002,Pannnerdens Kanaal,RR - Link,3B_LINK,0,6020,6031,10420.4979,0,0,0,0,0,0,0,,"LINESTRING (199457 431816, 195318.6352000013 439849.376600001)"
dmlinks.198,6003,Nederrijn,RR - Link,3B_LINK,0,6031,6032,19304.8285,0,0,0,0,0,0,0,,"LINESTRING (195318.6352000013 439849.376600001, 174523 440540)"
dmlinks.199,6004,Nederrijn,RR - Link,3B_LINK,0,6034,6032,22978.2521,0,0,0,0,0,0,0,,"LINESTRING (151802.0009999983 442029.0540000014, 174523 440540)"
dmlinks.200,6005,Lek,RR - Link,3B_LINK,0,6034,6035,16886.9583,0,0,0,0,0,0,0,,"LINESTRING (151802.0009999983 442029.0540000014, 136414.40659999847 445283.4778999984)"
dmlinks.201,6006,Lek,RR - Link,3B_LINK,0,6035,6047,586.191,0,0,0,0,0,0,0,,"LINESTRING (136414.40659999847 445283.4778999984, 134743.40630000085 446078.59380000085)"
dmlinks.202,6007,Lek,RR - Link,3B_LINK,0,6047,6036,12171.5483,0,0,0,0,0,0,0,,"LINESTRING (134743.40630000085 446078.59380000085, 123776.58590000123 440777.28130000085)"
dmlinks.203,6008,Lek,RR - Link,3B_LINK,0,6036,6033,6731.1209,0,0,0,0,0,0,0,,"LINESTRING (123776.58590000123 440777.28130000085, 117233.01049999893 439147.5810999982)"
dmlinks.204,6009,Lek,RR - Link,3B_LINK,0,6033,6037,19462.1076,0,0,0,0,0,0,0,,"LINESTRING (117233.01049999893 439147.5810999982, 97950.17190000042 435359.34380000085)"
dmlinks.205,6010,Nieuwe Maas,RR - Link,3B_LINK,0,6037,6038,16859.2035,0,0,0,0,0,0,0,,"LINESTRING (97950.17190000042 435359.34380000085, 80479.97520000115 434472.1176000014)"
dmlinks.206,6011,Nieuwe Waterweg,RR - Link,3B_LINK,0,6038,198,3445.682,0,0,0,0,0,0,0,,"LINESTRING (80479.97520000115 434472.1176000014, 68822.85940000042 444746.125)"
dmlinks.207,6012, ,RR - Link,3B_LINK,0,6034,6039,0,0,0,0,0,0,0,0,,"LINESTRING (151802.0009999983 442029.0540000014, 141879.14350000024 449760.98110000044)"
dmlinks.208,6013,A'dam-Rijnkanaal,RR - Link,3B_LINK,0,6039,6040,3902.3224,0,0,0,0,0,0,0,,"LINESTRING (141879.14350000024 449760.98110000044, 133899.25620000064 455314.3438999988)"
dmlinks.209,6014,A'dam-Rijnkanaal,RR - Link,3B_LINK,0,6040,6041,9145.7321,0,0,0,0,0,0,0,,"LINESTRING (133899.25620000064 455314.3438999988, 130121.35399999842 466315.6601999998)"
dmlinks.210,6015,A'dam-Rijnkanaal,RR - Link,3B_LINK,0,6041,6051,13156.9926,0,0,0,0,0,0,0,,"LINESTRING (130121.35399999842 466315.6601999998, 130615.9849999994 479340.94150000066)"
dmlinks.211,6016,"Amsterdam, het IJ, Noordzeekanaa",RR - Link,3B_LINK,0,6051,6042,13578.2231,0,0,0,0,0,0,0,,"LINESTRING (130615.9849999994 479340.94150000066, 121217.99720000103 493355.4846000001)"
dmlinks.212,6017,Noordzeekanaal,RR - Link,3B_LINK,0,6042,6043,10964.1827,0,0,0,0,0,0,0,,"LINESTRING (121217.99720000103 493355.4846000001, 109749.625 495759.28130000085)"
dmlinks.213,6018,Sluizen IJmuiden,RR - Link,3B_LINK,0,6043,206,8493.9711,0,0,0,0,0,0,0,,"LINESTRING (109749.625 495759.28130000085, 101882.90630000085 497849.5625)"
dmlinks.214,6019,Lekkanaal-Beatrixsluizen,RR - Link,3B_LINK,0,6035,6040,0,0,0,0,0,0,0,0,,"LINESTRING (136414.40659999847 445283.4778999984, 133899.25620000064 455314.3438999988)"
dmlinks.215,6020,Waal,RR - Link,3B_LINK,0,6020,6021,13613.8684,0,0,0,0,0,0,0,,"LINESTRING (199457 431816, 185921 430362)"
dmlinks.216,6021,Waal,RR - Link,3B_LINK,0,6022,6021,25809.3489,0,0,0,0,0,0,0,,"LINESTRING (160276 433270, 185921 430362)"
dmlinks.217,6023,Waaiersluis,RR - Link,3B_LINK,0,6037,6050,0,0,0,0,0,0,0,0,,"LINESTRING (97950.17190000042 435359.34380000085, 107767.99489999935 443903.7250000015)"
dmlinks.218,6050,Lemmer,RR - Link,3B_LINK,0,6057,180-6180,24250.0999,0,0,0,0,0,0,0,,"LINESTRING (159722.19640000165 529790.9250000007, 174289 540312.5)"
dmlinks.219,6052,Gemaal Zedemuden/Meppelerdiep ke,RR - Link,3B_LINK,0,6114,6057,26528.7409,0,0,0,0,0,0,0,,"LINESTRING (186490.33100000024 526327.7237000018, 159722.19640000165 529790.9250000007)"
dmlinks.220,6053,Sluizen Afsluitdijk,RR - Link,3B_LINK,0,6057,253,22643.7412,0,0,0,0,0,0,0,,"LINESTRING (159722.19640000165 529790.9250000007, 143447.875 558269)"
dmlinks.221,6058,IJssel,RR - Link,3B_LINK,0,6031,6044,13346.2067,0,0,0,0,0,0,0,,"LINESTRING (195318.6352000013 439849.376600001, 207940.90740000084 460458.6099999994)"
dmlinks.222,6059,IJssel,RR - Link,3B_LINK,0,6044,6045,39627.3519,0,0,0,0,0,0,0,,"LINESTRING (207940.90740000084 460458.6099999994, 199159.99689999968 501101.50759999827)"
dmlinks.223,6060,Monding IJssel in IJsselmeer & R,RR - Link,3B_LINK,0,6045,6057,29036.3179,0,0,0,0,0,0,0,,"LINESTRING (199159.99689999968 501101.50759999827, 159722.19640000165 529790.9250000007)"
dmlinks.224,6061,Markermeer - IJsselmeer,RR - Link,3B_LINK,0,6058_1,6057,0,0,0,0,0,0,0,0,,"LINESTRING (141396.59910000116 503845.99060000107, 159722.19640000165 529790.9250000007)"
dmlinks.225,6062,IJsselmeer->Markermeer,RR - Link,3B_LINK,0,6057,6058,19841.8246,0,0,0,0,0,0,0,,"LINESTRING (159722.19640000165 529790.9250000007, 142697.92309999838 496960.8401999995)"
dmlinks.226,6063,Doorvoer via Flevoland (Zuidersl,RR - Link,3B_LINK,0,6058,6059,30090.9755,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 176805.96990000084 490700.934799999)"
dmlinks.227,6064,Randmeren - Markermeer,RR - Link,3B_LINK,0,6059_1,6058,0,0,0,0,0,0,0,0,,"LINESTRING (174339.49109999835 488000.0425999984, 142697.92309999838 496960.8401999995)"
dmlinks.228,6065,Randmeren - Ketelmeer/IJsselmeer,RR - Link,3B_LINK,0,6059,6057,28599.7729,0,0,0,0,0,0,0,,"LINESTRING (176805.96990000084 490700.934799999, 159722.19640000165 529790.9250000007)"
dmlinks.229,6066,Stontel,RR - Link,3B_LINK,0,6057,257-6112,0,0,0,0,0,0,0,0,,"LINESTRING (159722.19640000165 529790.9250000007, 135588.16409999877 539452.193599999)"
dmlinks.230,6068,Schermer inlaat,RR - Link,3B_LINK,0,6058,258-6113,0,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 126052.1699000001 505689.5533000007)"
dmlinks.231,6070,Oranjesluizen,RR - Link,3B_LINK,0,6058,6042,15803.464,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 121217.99720000103 493355.4846000001)"
dmlinks.232,6072,Maas t.h.v. Maastricht,RR - Link,3B_LINK,0,110,6001,12726.98,0,0,0,0,0,0,0,,"LINESTRING (176310.00310000032 307495.49450000003, 175948 320222)"
dmlinks.233,6073,Grensmaas,RR - Link,3B_LINK,0,6001,6004,20763.945,0,0,0,0,0,0,0,,"LINESTRING (175948 320222, 181771.6875 340152.53130000085)"
dmlinks.234,6074,Grensmaas,RR - Link,3B_LINK,0,6004,6005,16011.0723,0,0,0,0,0,0,0,,"LINESTRING (181771.6875 340152.53130000085, 190380.33540000021 354378.7813999988)"
dmlinks.235,6075,Julianaknaal,RR - Link,3B_LINK,0,6001,6002,13523.7091,0,0,0,0,0,0,0,,"LINESTRING (175948 320222, 184853 330400)"
dmlinks.236,6076,Julianakanaal,RR - Link,3B_LINK,0,6002,6003,15490.6181,0,0,0,0,0,0,0,,"LINESTRING (184853 330400, 190196 344940)"
dmlinks.237,6077,Julianakanaal,RR - Link,3B_LINK,0,6003,6005,8391.2612,0,0,0,0,0,0,0,,"LINESTRING (190196 344940, 190380.33540000021 354378.7813999988)"
dmlinks.238,6078,Maas_Stuwpand Linne,RR - Link,3B_LINK,0,6005,6006,4108.6429,0,0,0,0,0,0,0,,"LINESTRING (190380.33540000021 354378.7813999988, 194261.75 355696.28130000085)"
dmlinks.239,6079,Maas,RR - Link,3B_LINK,0,6005,6007,4512.8788,0,0,0,0,0,0,0,,"LINESTRING (190380.33540000021 354378.7813999988, 191723.28130000085 357739.625)"
dmlinks.240,6080,Maas,RR - Link,3B_LINK,0,6007,6008,4727.6925,0,0,0,0,0,0,0,,"LINESTRING (191723.28130000085 357739.625, 195538 360570)"
dmlinks.241,6081,Roer,RR - Link,3B_LINK,0,239,6008,0,0,0,0,0,0,0,0,,"LINESTRING (204048.98039999977 353405.4342, 195538 360570)"
dmlinks.242,6082,Maas,RR - Link,3B_LINK,0,6006,6008,5038.0647,0,0,0,0,0,0,0,,"LINESTRING (194261.75 355696.28130000085, 195538 360570)"
dmlinks.243,6083,Swalm,RR - Link,3B_LINK,0,240,6009,0,0,0,0,0,0,0,0,,"LINESTRING (206422.9833999984 360325.4006999992, 208717 376564)"
dmlinks.244,6084,Maas - Belfeld,RR - Link,3B_LINK,0,6008,6009,20750.6348,0,0,0,0,0,0,0,,"LINESTRING (195538 360570, 208717 376564)"
dmlinks.245,6085,Maas - Sambeek,RR - Link,3B_LINK,0,6009,6010,47176.1633,0,0,0,0,0,0,0,,"LINESTRING (208717 376564, 188930.99320000038 416264.05999999866)"
dmlinks.246,6086,Maas - Grave,RR - Link,3B_LINK,0,60101,6011,7810.4303,0,0,0,0,0,0,0,,"LINESTRING (187702 418730, 179866 419457)"
dmlinks.247,6087,Maas - Lith,RR - Link,3B_LINK,0,6011,6012,19895.8457,0,0,0,0,0,0,0,,"LINESTRING (179866 419457, 160547.42390000075 425645.9615999982)"
dmlinks.248,6088,Maas - Den Bosch,RR - Link,3B_LINK,0,6012,6013,14923.3805,0,0,0,0,0,0,0,,"LINESTRING (160547.42390000075 425645.9615999982, 146674.31920000166 419640.5784999989)"
dmlinks.249,6089,Niers,RR - Link,3B_LINK,0,103,60101,4285.0325,0,0,0,0,0,0,0,,"LINESTRING (200681.34589999914 410990.10229999945, 187702 418730)"
dmlinks.250,6090,Maas - Amer,RR - Link,3B_LINK,0,6013,6014,28252.7802,0,0,0,0,0,0,0,,"LINESTRING (146674.31920000166 419640.5784999989, 118735.61919999868 415841.3828999996)"
dmlinks.251,6091,Maas/Hollands Diep,RR - Link,3B_LINK,0,6014,6015,28515.8735,0,0,0,0,0,0,0,,"LINESTRING (118735.61919999868 415841.3828999996, 91176 413277)"
dmlinks.252,6092,Hollands Diep/Haringvliet,RR - Link,3B_LINK,0,6015,6016,16539.8377,0,0,0,0,0,0,0,,"LINESTRING (91176 413277, 73541.1063000001 423818.4461000003)"
dmlinks.253,6093,Haringvlietsluizen-Noordzee,RR - Link,3B_LINK,0,6016,199,26526.6293,0,0,0,0,0,0,0,,"LINESTRING (73541.1063000001 423818.4461000003, 57606.1799999997 431201.84109999985)"
dmlinks.254,6094,Hollands Diep/Volkerak,RR - Link,3B_LINK,0,6015,6017,17236.6467,0,0,0,0,0,0,0,,"LINESTRING (91176 413277, 74563.96409999952 408759.9048999995)"
dmlinks.255,6095,Volkerak/Eendracht,RR - Link,3B_LINK,0,6017,6018,7333.5742,0,0,0,0,0,0,0,,"LINESTRING (74563.96409999952 408759.9048999995, 73713.29690000042 398964.59380000085)"
dmlinks.256,6096,Eendracht/Zoommeer,RR - Link,3B_LINK,0,6018,6019,11312.633,0,0,0,0,0,0,0,,"LINESTRING (73713.29690000042 398964.59380000085, 71490.80469999835 387825.4375)"
dmlinks.257,6097,Zoommeer/Westerschelde,RR - Link,3B_LINK,0,6019,200,26581.7373,0,0,0,0,0,0,0,,"LINESTRING (71490.80469999835 387825.4375, 46957.488299999386 376701.03130000085)"
dmlinks.258,6098,Waal,RR - Link,3B_LINK,0,6022,6023,39243.6961,0,0,0,0,0,0,0,,"LINESTRING (160276 433270, 121808 425636)"
dmlinks.259,6099,Waal/Merwedekanaal,RR - Link,3B_LINK,0,6023,6046,9262.1191,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 127549.16160000116 431224.99170000106)"
dmlinks.260,6100,Merwedekanaal,RR - Link,3B_LINK,0,6046,6035,16072.5478,0,0,0,0,0,0,0,,"LINESTRING (127549.16160000116 431224.99170000106, 136414.40659999847 445283.4778999984)"
dmlinks.261,6101,Merwede,RR - Link,3B_LINK,0,6023,6015,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 91176 413277)"
dmlinks.262,6102,Maas-Waalkanaal,RR - Link,3B_LINK,0,6021,6027,5498.306,0,0,0,0,0,0,0,,"LINESTRING (185921 430362, 186753.15630000085 424927.03130000085)"
dmlinks.263,6103,Maas-Waalkanaal,RR - Link,3B_LINK,0,6027,60101,6218.2632,0,0,0,0,0,0,0,,"LINESTRING (186753.15630000085 424927.03130000085, 187702 418730)"
