AreaManagerId,RegulationId,StartDateTimeFrame,DayTimeFrame,StartTimeTimeFrame,EndTimeTimeFrame,ClaimRightPossible,FareCalculationCode,MaxDurationRight,EndDateTimeFrame,MinParkingInterruption
2482,995_P2DK,20141205103209,VRIJDAG,0,2400,J,TER01,0,29991231235959,0
148,148_CPNIE,20150612160954,WOENSDAG,0,2400,J,CPL01,0,29991231235959,
345,REG02,20121001124114,DINSDAG,900,2000,J,TAR02,0,29991231235959,0
546,WERNEM_B,20171121111808,DINSDAG,900,1930,J,,0,20171215143832,0
1729,1729_RIJK,20131024103828,DONDERDAG,900,1800,J,TAR01,60,29991231235959,
2460,268_FIFTDK,20160413103406,MAANDAG,730,2100,J,GAR23,0,29991231235959,0
546,546_MORS,20131008151819,DONDERDAG,2100,2400,J,GAR04,0,20180503144252,0
150,REG02,20161208084737,DONDERDAG,900,2000,J,TAR03,0,29991231235959,0
164,164_CPDEL,20150710144919,DONDERDAG,0,2400,J,CPL01,0,29991231235959,0
384,CETRUM3A,20151215145523,MAANDAG,900,2100,J,DMNVERGGE5,0,20160715000000,0
855,855_STAP,20131224162113,DONDERDAG,900,2400,J,TAR07,60,20140325135006,30
153,REG04,20110101000000,KOOPZONDAG,1200,1900,J,TAR4,,20160101000000,0
546,WERKNEM,20171215143744,VRIJDAG,900,2100,J,,0,29991231235959,0
90,REG02,20130627085401,DINSDAG,900,1800,J,TAR01,60,20130702155710,5
200,200_REG03,20151111000000,KOOPZONDAG,1200,1800,J,TAR03,0,29991231235959,0
2463,796_STAT,20131115115720,WOENSDAG,0,200,J,GAR08,0,29991231235959,0
546,546_HAARDK,20180424152117,ZATERDAG,800,2400,J,GAR05,0,29991231235959,0
363,BP17A,20140301000000,MAANDAG,900,1900,J,TC7,0,29991231235959,0
385,REG03,20120605000000,ZATERDAG,900,1800,J,NULL,90,29991231235959,
148,TER01,20211227161008,ZONDAG,0,2400,J,TER00,0,29991231235959,
2462,289_TORC,20160907161158,DONDERDAG,0,900,J,GAR12,0,29991231235959,0
546,WERKNEM,20171215143744,WOENSDAG,900,2100,J,,0,29991231235959,0
150,150_WILH,20150114164926,MAANDAG,0,700,J,150_GAR01,0,20170623105316,0
58,REG07,20120906112615,MAANDAG,800,1800,J,TAR08,150,20140101000000,0
150,REG01,20121218104003,DONDERDAG,900,2100,J,TAR01,0,20121218104055,0
546,546_MORS,20180503144252,DINSDAG,2100,2400,J,GAR07,0,29991231235959,0
1783,1783_SIBEL,20131024112750,DINSDAG,0,2400,J,TAR01,120,29991231235959,
200,200_REG17,20140101000000,DONDERDAG,800,2100,J,TAR02,0,20141017102354,0
2463,794_CITYDK,20140901000000,ZATERDAG,800,1800,J,GAR18,0,29991231235959,0
344,REG03,20130101000000,MAANDAG,900,2100,J,TAR03,0,20140120150506,0
2463,794_BOSCDK,20140901000000,ZONDAG,930,2400,J,GAR18,0,29991231235959,0
546,546_RING,20180503123133,DONDERDAG,700,2300,J,GAR08,0,29991231235959,0
2462,375_RODEDK,20131114094558,ZONDAG,0,2400,J,TER02,0,29991231235959,0
394,NVP_CENTR,20130730120509,ZATERDAG,900,1800,J,NVP_CENTR,0,20140317101349,30
546,546_SOES,20180503123248,ZONDAG,700,2300,J,GAR08,0,29991231235959,0
546,546_RING,20180503123133,ZATERDAG,700,2300,J,GAR08,0,29991231235959,0
353,REG01,20130501000000,WOENSDAG,900,1800,J,TAR01,0,20140331000000,30
546,546_HAARDK,20131008142440,ZONDAG,1000,2400,J,GAR02,0,20180424152117,0
34,BEZVGBZAB,20170102000000,MAANDAG,1800,1802,J,360300,2,20170201000000,1
394,BHD,20130625140146,DINSDAG,900,1800,J,BHD,0,20130625140744,0
546,546_HAARDK,20180424152117,WOENSDAG,800,2400,J,GAR05,0,29991231235959,0
546,546_SOES,20180503123248,WOENSDAG,700,2300,J,GAR08,0,29991231235959,0
546,546_LAM,20180503122216,VRIJDAG,700,2400,J,GAR09,0,29991231235959,0
748,REG04,20121116162451,DINSDAG,900,2000,J,TAR03,60,20130103145110,0
377,REG03,20120829141454,ZATERDAG,1000,1800,J,TAR02,0,20120830000000,0
203,REG01,20170324000000,FEESTDAG,0,2400,J,NULL,0,29991231235959,0
2459,505_MAAS,20131111161557,DONDERDAG,0,2400,J,TER03,0,29991231235959,0
2459,599_WESTDK,20141013000000,DONDERDAG,0,2400,J,GAR29,0,29991231235959,0
193,193_DIJK,20131009090052,ZATERDAG,900,2000,J,GAR03,0,20140227141335,0
148,148_PRDAL,20150612162051,MAANDAG,0,2400,J,PR01,0,29991231235959,
687,687_GROE,20131010143851,DINSDAG,800,2000,J,GAR01,0,20140417153854,0
546,WERKNEM,20171215143744,DINSDAG,900,2100,J,,0,29991231235959,0
384,CENTRUM3,20160715000000,DINSDAG,900,2100,J,DMNVERGGEB,0,29991231235959,5
119,119_TAR08G,20151117145530,ZATERDAG,900,1800,J,TAR08,60,20151117150426,15
1783,1783_LIER,20131024104610,DINSDAG,900,1800,J,TAR01,120,29991231235959,
546,WERNEM_B,20171215143832,DONDERDAG,900,1930,J,,0,29991231235959,0
1960,1960_NUL,20200606220328,ZONDAG,0,2400,J,NULL,0,29991231235959,0
164,164_CPHEN,20150710145240,WOENSDAG,0,2400,J,CPL01,0,29991231235959,0
855,855_FAX,20131224154332,WOENSDAG,0,200,J,TAR06,120,20140320000000,30
796,REG14,20131001000000,KOOPZONDAG,1400,1800,J,TAR05,0,20131003000000,0
2460,363_MUSQDK,20160418110249,VRIJDAG,0,2400,J,GAR39,0,29991231235959,0
796,REG03,20140416000000,ZONDAG,1400,2400,J,TAR01,0,20140417000000,0
546,546_RING,20180503123133,WOENSDAG,700,2300,J,GAR08,0,29991231235959,0
2460,363_KALV,20160418100305,MAANDAG,700,2300,J,GAR11,0,29991231235959,0
2463,772_KLP4DK,20160504134548,DONDERDAG,0,2400,J,TER02,0,29991231235959,0
394,BHD,20130723113256,KOOPAVOND,900,2100,J,BHD,0,20130730115916,0
363,BP14A_U01,20130131000000,DONDERDAG,900,1000,J,TC4,0,29991231235959,0
748,REG03,20121116161339,MAANDAG,900,1830,J,TAR02,0,20121116162618,0
546,546_HAARDK,20180424152117,DINSDAG,800,2400,J,GAR05,0,29991231235959,0
150,150_CPDOO,20150616113056,VRIJDAG,0,2400,J,CPL01,0,29991231235959,0
200,200_REG12,20140101000000,KOOPZONDAG,1200,1800,J,TAR02,30,20141017102258,0
352,REG02,20121005154411,DINSDAG,900,1800,J,TAR01,60,29991231235959,0
2461,518_ZPADDK,20140301000000,MAANDAG,0,2400,J,TER02,0,20141101000000,0
2463,794_DOORDK,20140901000000,DINSDAG,730,2100,J,GAR18,0,29991231235959,0
2487,518_ZEEH,20150223113014,VRIJDAG,0,2400,J,GAR01,0,29991231235959,0
2461,518_NOHADK,20141016130248,ZONDAG,0,2400,J,TER02,0,29991231235959,0
796,KEUZE09,20140501101625,ZATERDAG,900,1800,J,TAR01,30,20140624000000,60
193,193_PAN,20140227142039,MAANDAG,900,2000,J,TAR02,0,29991231235959,0
2463,590_OVERT,20131115103932,WOENSDAG,730,2030,J,GAR14,0,29991231235959,0
394,HFD_ZONEC,20130627000000,ZATERDAG,900,1800,J,HFD_ZONEC,0,20130628000000,0
546,546_LAM,20180503122216,WOENSDAG,0,200,J,GAR09,0,29991231235959,0
148,TER01,20211227161008,DONDERDAG,0,2400,J,TER00,0,29991231235959,
2490,575_VOMA,20150224093353,WOENSDAG,0,2400,J,TER01,0,29991231235959,0
546,546_LAM,20180503122216,WOENSDAG,700,2400,J,GAR09,0,29991231235959,0
2533,484_HOOGVL,20130919144552,ZATERDAG,800,2030,J,TER01,0,20131113135328,0
307,REG08,20120928144942,DONDERDAG,800,2200,J,TAR01,0,20140101000000,0
160,REG01,20120423000000,WOENSDAG,900,1800,J,TAR01,120,20141201000000,0
148,BLAUWEZ2,20220221173034,VRIJDAG,800,2100,J,TERBZ,0,29991231235959,
2463,861_GEER,20131115121713,KOOPZONDAG,1100,2200,J,GAR09,0,20160503000000,0
855,855_STAP,20131224162113,DINSDAG,0,100,J,TAR07,60,20140325135006,30
200,200_REG09,20141017111928,WOENSDAG,1000,1500,J,TAR07,120,20141017151615,0
546,546_MORS,20131008151819,DONDERDAG,700,2100,J,GAR03,0,20180503144252,0
2502,2502_CEN,20160101000000,DINSDAG,1900,2400,J,GAR02,0,29991231235959,0
200,200_BRINBN,20140101000000,DINSDAG,1900,2400,J,GAR10,0,20150630000000,0
150,150_LEEUWD,20140101000000,MAANDAG,700,2200,J,150_GAR03,0,20150114163734,0
363,BP12B_U08,20130131000000,ZATERDAG,1000,1800,J,TC2,60,20131016081819,0
642,REG02,20120921162256,DONDERDAG,900,2100,J,TAR02,0,20140414161530,0
981,DAG02,20120830155910,DINSDAG,800,1800,J,DAG01,0,29991231235959,0
58,REG02,20120704000000,MAANDAG,800,1800,J,TAR02,150,20120831141248,0
297,REG03,20121026131953,WOENSDAG,900,1800,J,TAR03,240,29991231235959,0
2505,2505_JEUDK,20160317093620,VRIJDAG,1200,1800,J,GAR02,0,20160318000000,0
546,546_LAM,20180503122216,DONDERDAG,700,2400,J,GAR09,0,29991231235959,0
344,REG05,20140501000000,FEESTDAG,900,1800,J,TAR03,0,20140602151802,0
546,546_LAM,20180503122216,ZATERDAG,0,200,J,GAR09,0,29991231235959,0
748,REG05,20121116162644,WOENSDAG,800,1900,J,TAR04,0,20130103145301,0
546,546_LAM,20180503122216,DINSDAG,700,2400,J,GAR09,0,29991231235959,0
796,REG14,20140417000000,VRIJDAG,900,1800,J,TAR05,0,20140715094244,0
796,REG13,20130511000000,ZONDAG,1400,1800,J,TAR04,120,20131001000000,0
546,546_LAMMDK,20180503131518,DINSDAG,700,2400,J,GAR10,0,29991231235959,0
1960,1960_NUL,20200606220328,DONDERDAG,0,2400,J,NULL,0,29991231235959,0
2487,518_ZEEH,20150223112546,DINSDAG,800,1800,J,GAR01,0,20150223113014,0
344,REG05,20131122113524,VRIJDAG,900,1800,J,TAR03,0,20140501000000,0
546,546_LAM,20180503122216,ZONDAG,0,200,J,GAR09,0,29991231235959,0
546,WERKNEM,20171121111622,DONDERDAG,900,2100,J,,0,20171215143744,0
855,855_B02,20131224154043,MAANDAG,900,2400,J,TAR02,240,20140501000000,30
1783,1783_STOK2,20131024112848,DONDERDAG,0,2400,J,TAR01,60,29991231235959,
222,222_CATH,20131003113052,VRIJDAG,800,2100,J,GAR02,0,20141203134331,0
546,546_MORS,20180503144252,MAANDAG,0,700,J,GAR07,0,29991231235959,0
203,REG03,20120905105838,ZATERDAG,900,1800,J,TAR03,0,20120905110623,0
384,CENTRUM3,20160715000000,MAANDAG,900,2100,J,DMNVERGGEB,0,29991231235959,5
384,CETRUM3A,20160715000000,ZATERDAG,900,2100,J,DMNVERGGE5,0,29991231235959,0
546,WERNEM_B,20171215143832,MAANDAG,900,1930,J,,0,29991231235959,0
150,REG07,20140101000000,KOOPZONDAG,1200,1730,J,DAG01,0,29991231235959,0
717,REGELING9,20130425171210,WOENSDAG,900,1900,J,TAR02,180,29991231235959,15
2459,363_PRINSN,20160411093501,DONDERDAG,1800,2400,J,GAR40,0,29991231235959,0
796,REG08,20131003000000,DINSDAG,900,1800,J,TAR05,0,20140721061526,0
119,119_KRAT,20131023090833,MAANDAG,0,2400,J,TAR04,0,20151102000000,0
546,WERNEM_B,20171215143832,ZONDAG,0,2400,N,,0,29991231235959,0
2486,518_MARKDK,20150219132909,VRIJDAG,600,2400,J,GAR_02,0,20160518160334,0
546,546_HAARDK,20131008142440,VRIJDAG,800,2400,J,GAR02,0,20180424152117,0
353,REG01,20130501000000,FEESTDAG,900,1800,J,,0,20140331000000,0
796,REG14,20130511000000,KOOPZONDAG,1400,1800,J,TAR05,0,20131001000000,0
34,BEZVGAB,20170102000000,DONDERDAG,2200,2202,J,360300,2,20170201000000,1
150,150_STPDEK,20170623110239,VRIJDAG,0,700,J,150_GAR01,0,29991231235959,0
394,HFD_ZONEB,20130723112913,KOOPAVOND,900,2100,J,HFD_ZONEB,0,20130730120309,0
394,HFD_ZONEB,20130627000000,WOENSDAG,900,1800,J,HFD_ZONEB,0,20130628000000,0
642,MV_7892,20140414180122,VRIJDAG,900,1800,J,TAR7892,0,20140415112634,0
957,957_VSTD,20131009110121,WOENSDAG,800,1800,J,TER01,0,20131009110428,0
200,200_REG111,20151008135526,WOENSDAG,1000,1500,J,,0,29991231235959,0
796,REG14,20131003000000,WOENSDAG,900,1800,J,TAR05,0,20140416000000,0
748,REG04,20121116161432,DINSDAG,900,2000,J,TAR03,60,20121116162451,0
1960,REG03,20200601000000,FEESTDAG,1,2359,J,NULL,0,20201028141833,0
200,200_REG06,20141017151011,DINSDAG,800,1800,J,TAR06,0,20151111000000,0
546,546_MORS,20131008151819,ZATERDAG,700,2100,J,GAR03,0,20180503144252,0
546,546_LAM,20180503122216,DONDERDAG,0,200,J,GAR09,0,29991231235959,0
200,200_REG02,20141224000000,FEESTDAG,0,2400,J,TAR99,0,20151111000000,0
546,546_MORS,20131008151819,MAANDAG,2100,2400,J,GAR04,0,20180503144252,0
2460,518_MAURDK,20141015121123,VRIJDAG,0,2400,J,GAR33,0,29991231235959,0
377,REG03,20120829141454,DINSDAG,1000,1800,J,TAR02,0,20120830000000,0
654,654_PRBOR,20150526145256,VRIJDAG,0,2400,J,PR01,0,29991231235959,
2463,394_P1TPDK,20160509163053,ZATERDAG,0,2400,J,GAR22,0,29991231235959,0
148,TER02,20220104111714,VRIJDAG,0,2400,J,TER00,0,29991231235959,0
2533,484_CASTEL,20130919144328,VRIJDAG,2100,2400,J,GAR02,0,29991231235959,0
748,REG01,20121115115826,VRIJDAG,900,2100,J,TAR01,0,20121116153942,0
160,REG01,20141201000000,ZATERDAG,900,1800,J,TAR01,120,20160101000000,30
307,REG08,20120928144942,ZONDAG,800,2200,J,TAR01,0,20140101000000,0
546,546_MORS,20131008151819,VRIJDAG,0,700,J,GAR04,0,20180503144252,0
546,546_SOES,20180503123248,VRIJDAG,700,2300,J,GAR08,0,29991231235959,0
796,REG01,20140416000000,KONINGINNEDAG,1800,2400,J,TAR01,0,20140417000000,0
687,687_GROE,20131010143851,WOENSDAG,800,2000,J,GAR01,0,20140417153854,0
222,22_NIEW,20131024095141,DINSDAG,900,1800,J,TAR03,0,20131025000000,0
344,REG03,20140120150506,MAANDAG,900,2100,J,TAR03,0,20140529000000,0
546,WERNEM_B,20171121111808,VRIJDAG,900,1930,J,,0,20171215143832,0
855,855_B01CIT,20131224153436,ZATERDAG,0,200,J,TAR04,120,20140501000000,30
687,687_HOUT,20131010143923,DINSDAG,800,2000,J,GAR01,0,29991231235959,0
