ID;GEO_SLEUTEL;BOOMHOOGTE;STAMDIAMETER;CATEGORIE;BOOMSOORT;BOOMSOORT_NL;ADM_BOOMEIGENAAR;CONDITIE;INSPECTIEDATUM;STANDPLAATS;STRAAT;WIJK;ADM_PLANTJAAR;BIJZONDERE_BOOM;LAT;LON
2E013379-85E3-4C6A-85CF-63D2941ABBAA;G0995.d08c4a9dfb7c486a865cc5888542a0d4;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20200428000000.000000;Heesterbeplanting;;Schepenwijk Midden;;;52.514547967294845;5.457016785303726
870A8EB1-FF95-4F25-9465-6514EE9CF6A5;G0995.588d6fe4d61049a1bf3a8103db9e3b01;;;bomen in gras > 0,20 m;;;Gemeente Lelystad;;20170810000000.000000;;;Eendenweg;;;52.43828750640602;5.453157899303405
2712EDE0-96A9-41A7-8EEE-8C2127706999;G0995.191bfce0502c4728b731bdbccecadcd3;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Ginkgo biloba;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.50242075994134;5.489151893451114
984D0949-B858-4C7A-8817-86B92CBB910B;G0995.2ce508f8cf2345cca3d61b9006444ba9;18 - 24;50 - 100;bomen in gras > 0,20 m;Populus x canescens;;Gemeente Lelystad;Goed;20190719000000.000000;Ruw gras;;Industrieterrein Noordersluis;;;52.50599083032417;5.4460648214638265
DCA6045D-6B03-4D68-A5EB-13BDF1E7044A;G0995.36b52428ee5647fcb98cd1f79099c087;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Laburnum anagyroides;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Zuiderzeewijk;;;52.52325660705258;5.479556872024199
941D1AA9-B92F-447C-AFD3-FEAEEE015950;G0995.9578af6cbc1c44a2b0ce987f566d0bb2;6 - 12;50 - 100;bomen in beplanting > 0,20 m;Prunus avium;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.52087559190758;5.450647618531394
28465AD7-5FF7-4D47-96EC-960ACFCE4332;G0995.2012cb601cad4f648bab3563480728a5;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.495571806639056;5.446310503744358
619A7A49-CBF3-4E74-8E01-3A280F609F1A;G0995.e400672d7c1e4ec5b9556e63d3252828;6 - 12;20 - 30;bomen in gras tot 0,20m;Malus 'Profusion';Sierappel;Gemeente Lelystad;Voldoende;20190604000000.000000;Gazon;;Schepenwijk Zuid;;;52.50552602967309;5.455566815479739
4A307111-FC66-41CA-80C7-887C951FC687;G0995.22ba03e7a82e48f2a838865e8f42ef03;< 6;< 20;;Liriodendron tulipifera 'Fastigiatum';;Gemeente Lelystad;Onvoldoende;20191010000000.000000;Heesterbeplanting;;Warande West;;;52.48790555925367;5.449281243546056
7B867F41-CCC1-480A-ABCD-C3DE8390EC4F;G0995.646d944658504d75b535b64d2d0688d7;12 - 18;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior 'Diversifolia';Gewone es cv.;Gemeente Lelystad;Voldoende;20200506000000.000000;Gazon;;Schepenwijk Midden;;;52.51263153209298;5.454854283328749
EC3FD7A1-B66E-44BE-A293-85B5990A0F50;G0995.70bb157dc70f4b1ba54ceedcf6f81146;;;;;;Gemeente Lelystad;;;Heesterbeplanting;;Landerijen;;;52.499066236366616;5.499415005629917
5AB1402A-038B-42F3-BE70-88DF18F5B102;G0995.41013ee3b9ab4eab8a4b3190c09faa6c;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Prunus x schmittii;;Gemeente Lelystad;Goed;20200421000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.517043179061986;5.445660391378318
1599B4EA-678A-4DA8-8ACE-554A0647F393;G0995.75b165db37c04eeeafead91dd3ee9057;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.494621647259954;5.444726248437139
0A80CD0B-E377-4820-AD5D-EDB1ADA5CC3E;G0995.0dcbeaa1dca4436baa66fc4799daf87d;;;bomen in gras > 0,20 m;;;Gemeente Lelystad;;20170810000000.000000;Ruw gras;;Eendenweg;;;52.438285659618465;5.452664570066939
5A31BEAB-17A5-42BC-BEBC-88F8CEA5AC79;G0995.647be710c6e149e09458aaf3fb125a2e;< 6;< 20;bomen in beplanting tot 0,20 m;Sorbus intermedia 'Brouwers';;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.490924801093676;5.490840966729924
06817AB0-E4EF-4618-BDDF-61D5EF76D6A2;G0995.9f941e41687e4b278d48532ffbd4719a;< 6;< 20;bomen in beplanting tot 0,20 m;Sorbus intermedia 'Brouwers';;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49093421603466;5.4905162179914235
D32E2733-48D5-495F-AAAD-4DAE29203068;G0995.12782fc0f4b74bc38965fe089ec8461b;< 6;< 20;bomen in gras > 0,20 m;Crataegus monogyna;;Gemeente Lelystad;Voldoende;20180614000000.000000;Gazon;;Schepenwijk West;;;52.51021746176329;5.445043220864467
F00119D4-BBF7-4232-8E82-AEFED27239C8;G0995.4fc4866ae188438aa24abdba3b997085;6 - 12;< 20;bomen in beplanting tot 0,20 m;Pyrus calleryana 'Chanticleer';Callerypeer cv.;Gemeente Lelystad;Voldoende;20200604000000.000000;Heesterbeplanting;;Schepenwijk Oost;;;52.51878472246985;5.4638401938566385
A1538429-FF72-4973-A2F1-E2E664EE0933;G0995.699be005407046508e2dbe5bdf1fed50;6 - 12;50 - 100;bomen in gras > 0,20 m;Prunus avium 'Plena';;Gemeente Lelystad;Goed;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.51140128771225;5.507027397124842
D37BB496-ACCC-4375-B2C8-6F2B29D7CF74;G0995.06619657102a4879a3cc19621c699176;< 6;20 - 30;bomen in gras tot 0,20m;Onbekend;;Gemeente Lelystad;Goed;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.511232667169786;5.506876955407201
B721A1F7-FDBC-4B0A-8FA2-6EBDC3A73C0E;G0995.c9747fc5c9bf44a79140932d97bffb0b;12 - 18;30 - 50;bomen in gras > 0,20 m;Platanus x hispanica;;Gemeente Lelystad;Goed;20180614000000.000000;Ruw gras;;Stadscentrum Noord;;;52.51990051201024;5.4772716518656495
0E25FE4B-BE8A-4328-9740-09F4740FF5BE;G0995.2e06eb6b5a854646b5948945c72bcec2;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Ailanthus altissima;Hemelboom;Gemeente Lelystad;Onvoldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50617456275039;5.455660508581589
4288C042-82D9-45A7-A0E3-D8A52C24F360;G0995.9d6ad84b01454e8989b66d215b584446;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Prunus avium;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.50210473621132;5.487002535483744
234947F4-366D-447E-BE5B-4C8E915AA828;G0995.85cd6a3e6e1b4fd39bafd11f27d66c2e;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Alnus x spaethii 'Spaeth';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Zuiderzeewijk;;;52.522061516814325;5.494724011156071
F674204B-BA44-4A6D-B2AF-6B4807658F57;G0995.cd32269a4de44f1b83f99977f4cec584;6 - 12;20 - 30;bomen in gras tot 0,20m;Platanus orientalis;;Gemeente Lelystad;Goed;20180614000000.000000;Elementenverharding;;Waterwijk;;;52.49590694124688;5.487543900744397
00F1A23E-5755-4DF5-8F51-B6A35D63AB50;G0995.99696578f675469b9aa6a8125e1222ab;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Alnus cordata;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49633779242964;5.4870886764980265
B1787229-8304-4C81-ADC6-B30B43B2F672;G0995.57f5c51752a546d3bdc512b9228388b0;6 - 12;< 20;bomen in beplanting tot 0,20 m;Prunus avium 'Landscape Bloom';Zoete kers cv.;Gemeente Lelystad;Onvoldoende;20200603000000.000000;Heesterbeplanting;;Schepenwijk Oost;;;52.517549504159376;5.468902413666413
7A868D42-6B12-4DD8-9802-FACA6AEC8211;G0995.55f8c43959754cafa4a0acb9a3b0395e;< 6;20 - 30;bomen in beplanting tot 0,20 m;Robinia pseudoacacia 'Umbraculifera';;Gemeente Lelystad;Afgestorven;20190731000000.000000;Gazon;;Schepenwijk Zuid;;;52.500808740815955;5.469915266975926
4879C458-BF2E-4576-AEEA-071CBC784E81;G0995.7f25ad29e8f1402bb0f5135214837476;6 - 12;30 - 50;bomen in gras > 0,20 m;Prunus avium;;Gemeente Lelystad;Voldoende;20190731000000.000000;Gazon;;Schepenwijk Zuid;;;52.500825328508924;5.469700478441188
F34DC560-8575-4677-BAAF-03D10A1D3FA4;G0995.8a20e9ab6eaa433a885cbe36c9fa23ab;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20170810000000.000000;Niet aanwezig;;Overijsselse Hout, Gelderse Hout;;;52.51418053131014;5.5123891691248526
5E9FE884-9315-47FD-8463-C1E6EE67B55C;G0995.9e6df3d280f94c39ae1467fb4f3365b3;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20170810000000.000000;Niet aanwezig;;Overijsselse Hout, Gelderse Hout;;;52.514239511953384;5.51246854659402
06A964B5-D939-4873-9600-AACF476821AC;G0995.ee01fd7cec964e859d8f23f43f9be8e1;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20170810000000.000000;Niet aanwezig;;Overijsselse Hout, Gelderse Hout;;;52.51429643209845;5.512558642797342
122A51B6-F91A-4982-A123-937EDF551818;G0995.7e71c9fd3ed9408c980614266df5bbb6;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20170810000000.000000;Niet aanwezig;;Overijsselse Hout, Gelderse Hout;;;52.51435157579401;5.512637317416448
A70BF6D0-2529-4307-BD39-3B13CD21139E;G0995.b873eb22327c40d09d6d8c41c7e2431d;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.495634764932944;5.446414223138307
2FA1FD30-5CAB-4B5A-BFEA-EF622B1B9A66;G0995.9c5d838237eb48eabe569b67df3ca56f;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Goed;20180810000000.000000;Gazon;;Schepenwijk Oost;;;52.517263796611914;5.455358317316887
57A55C91-B628-446F-8723-5617400D9B01;G0995.41c99ff013dd4a8b99253efe562be136;6 - 12;20 - 30;bomen in gras tot 0,20m;Aesculus x carnea;;Gemeente Lelystad;Goed;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.51540177280418;5.503625414513676
235D65D0-D9BB-4B02-8E87-47E242C4828D;G0995.6c1df51f5c6a4955a4989fd5660d34b8;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Aesculus hippocastanum;;Gemeente Lelystad;Slecht;20190813000000.000000;Heesterbeplanting;;Stadshart;;Ja;52.510541270446;5.476654651192358
F4AC02B3-29A1-44EA-9C9D-0351DEA0E126;G0995.932bf0bf0c01454faf61ba2f0ba91ff3;< 6;< 20;bomen in verharding tot 0,20 m;Pyrus calleryana 'Chanticleer';Callerypeer cv.;Gemeente Lelystad;Onvoldoende;20200506000000.000000;Heesterbeplanting;;Schepenwijk Midden;;;52.51196980904642;5.4556933918710335
18D7FED0-E632-4457-AE3A-1ABB41A59B1F;G0995.cf1b19b2a4c646e0983bfa096349a821;12 - 18;50 - 100;bomen in beplanting > 0,20 m;Ulmus minor;Veldiep;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.503845962463615;5.4594936872683295
8781F737-8494-4948-8411-D883D869B2D2;G0995.41776c2d62fa485ab7b74b5021f109c5;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Alnus x spaethii 'Spaeth';Kaukasische els x Japanse els;Gemeente Lelystad;Goed;20200506000000.000000;Heesterbeplanting;;Schepenwijk Midden;;;52.51022876909938;5.455463888667696
28D0C8E4-BC38-4440-B632-39E7FB76BCEB;G0995.42dd9655113f4764a11e2beff3624e4a;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Fraxinus excelsior 'Altena';;Gemeente Lelystad;Voldoende;20180716000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.502008379997065;5.498099591204782
2883CED2-6EAC-4993-8E26-57C09CD4AD32;G0995.067d12b7b19842aa84f5290fcfdab8c8;< 6;20 - 30;;Prunus x gondouinii 'Schnee';Sierkers cv.;Gemeente Lelystad;Onvoldoende;20200421000000.000000;Elementenverharding;;Schepenwijk West;;;52.51905690365392;5.449675251626585
3B3F72A0-B8EC-411C-B37F-8F6B3770F443;G0995.793b767f8259498c9d9522703915e482;6 - 12;< 20;bomen in beplanting tot 0,20 m;Fraxinus excelsior 'Diversifolia';;Gemeente Lelystad;Goed;20180716000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.5035149855578;5.495183820967651
AF7B47C3-09D2-4698-9DFB-B84ED9D39CD1;G0995.1bbfa7df4865467d9c9af1e232315771;< 6;< 20;bomen in verharding tot 0,20 m;Sorbus aria 'Magnifica';;Gemeente Lelystad;Goed;20180614000000.000000;Elementenverharding;;Boswijk Noord en Oost;;;52.50974100973677;5.4846766825833395
96BCF683-F9EC-4B2D-80BF-4502C6953797;G0995.77b5b9711ff749d580e93159eabc99e7;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49570151771713;5.446100447837637
58624522-A6CF-4091-ACD1-F9CC6F6A1AA0;G0995.0c278ea185f94ff7809f3c125c8bcd70;6 - 12;30 - 50;bomen in gras > 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Voldoende;20190821000000.000000;Gazon;;Stadscentrum Zuid;;;52.49779896701375;5.474739013808656
73E12A39-410E-4A5D-AFDF-AE13D05560F7;G0995.671423debc3e4b2690423525d2f684b3;< 6;< 20;;Amelanchier arborea 'Robin Hill';;Gemeente Lelystad;Goed;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.51123027957311;5.50704288536346
65C9C971-CBD1-4655-A5FD-127AFD587E90;G0995.e7381be63e2141c7a04549d58a77664d;< 6;< 20;bomen in verharding tot 0,20 m;Acer platanoides 'Globosum';Bolesdoorn;Gemeente Lelystad;Goed;20200604000000.000000;Elementenverharding;;Schepenwijk Oost;;;52.51883785100523;5.464867383061617
876CEA80-3445-41D6-871E-5F1CDCBED549;G0995.c5951c90055545d48a3b76e5f945b73c;12 - 18;30 - 50;bomen in gras tot 0,20m;Alnus x spaethii 'Spaeth';;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Boswijk Noord en Oost;;;52.507317454657134;5.482078086110531
3588ED84-4D45-44FC-8DB6-8AE2779F692C;G0995.ddcadc550df9450998fa2780655310f8;6 - 12;30 - 50;bomen in gras > 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Voldoende;20190814000000.000000;Gazon;;Stadscentrum Zuid;;;52.49901647407495;5.474259840324636
E23BDCA4-3B92-4986-8B15-8D7729B54A38;G0995.927fc203c3fe4b639710ff863ed64c59;Niet aanwezig;Niet aanwezig;bomen in beplanting tot 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20180614000000.000000;Niet aanwezig;;Waterwijk;;;52.495118257282385;5.493036492964032
CF47288C-1D2E-49C2-982A-8AA411355D35;G0995.8aa3bc94c7c3495b8e90fa2de265aefa;6 - 12;50 - 100;bomen in gras > 0,20 m;Prunus serrulata 'Kanzan';;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Zuiderzeewijk;;;52.5233195529575;5.479211705787302
C0087C71-1B12-491B-93DB-F95645AC59B7;G0995.7a4a5376ede247f6966cb6975c2668d7;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.494752997877406;5.444945995561163
9C772268-466C-407E-9F79-D861B863DF3A;G0995.7dcad066e1464636ba9fa335497eb885;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Onvoldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49517358602531;5.444874350610979
32207A03-F31E-4A64-BC55-02E31017AB40;G0995.7f7f86c39f9a462e8cfa9740bf3fa89f;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49538698132864;5.445570267063479
C5E1D505-00C9-485C-AA38-0B9AD42D944E;G0995.81952faaec354be09ca4003adef31716;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Onvoldoende;20190918000000.000000;Ruw gras;;Landstrekenwijk;;;52.49494737745898;5.444832221274156
61F45D61-F1AC-4EFA-999B-EC832756F521;G0995.6b06a9ca60d941229fea481f6249a3aa;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Goed;20180628000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.51279194936001;5.509025694771319
BB51421C-C3F3-486D-BF96-089F4FB3F2F7;G0995.bf1d8fe00e5d4b39909096adebd58de0;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190722000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.51281170039324;5.508625955610931
8FD0AC9A-743F-4313-B023-66BD1E4A34B4;G0995.b99e4de8c5ad41b2bba06d66fe5249be;< 6;< 20;;Prunus x schmittii;;Gemeente Lelystad;Voldoende;20191010000000.000000;Heesterbeplanting;;Warande West;;;52.489932815982634;5.453761395698748
6028CD15-FFEF-4727-8A65-BCDEC58D31D7;G0995.2ce94f18e7d44558a991b798cc46f159;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Betula pubescens;;Gemeente Lelystad;Goed;20170810000000.000000;Heesterbeplanting;;Atolwijk Oost;;;52.512934380372144;5.508543785996293
257859D3-1B07-41E9-8F44-2DBB96C60448;G0995.08ff6403e6404a44b66e36538975bf4e;12 - 18;30 - 50;bomen in gras > 0,20 m;Acer pseudoplatanus;;Gemeente Lelystad;Voldoende;20170810000000.000000;Gazon;;Overijsselse Hout, Gelderse Hout;;;52.513709246892724;5.512601019681241
6329E73D-2F42-4B6B-A962-64995639CC77;G0995.4cd1a56c5bae473095354660da197b53;6 - 12;< 20;bomen in gras tot 0,20m;Betula pubescens;;Gemeente Lelystad;Onvoldoende;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.51199852655096;5.506879711324216
9B15E390-EF12-41B1-B8C9-63D01D2785EA;G0995.7b1dd4b31a814528854ba0c3808e0f98;< 6;< 20;bomen in beplanting tot 0,20 m;Onbekend;;Gemeente Lelystad;Voldoende;20170810000000.000000;Gazon;;Atolwijk Oost;;;52.512079863958725;5.506815132373416
555B4FE3-6D2D-4910-A3DB-C8D1F48DB144;G0995.c8cfd778a9d14222b7b737f5334ba394;6 - 12;30 - 50;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.47517405950275;5.498969532615601
8AF23DC4-D05F-4039-919F-2676CEFA3914;G0995.e1435ee32c51479e9ce065bf4d409f8b;6 - 12;30 - 50;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.47512456863186;5.498881053768688
06FB454E-089F-4CB4-B9E0-BE30E3C3AAB2;G0995.f2bc404ee0e542f6a3831972f32b89c5;6 - 12;30 - 50;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.47507837986625;5.498798073361838
CE00A091-22F8-4F26-9417-13192872F42B;G0995.bfd7e7c52ba1417a8662df76e8b7874f;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.4750288354689;5.498709035471895
1B0E81D4-F649-4812-8E58-0CE9A1A137E4;G0995.6f47d524516b4b69979fb65c75044eb0;6 - 12;30 - 50;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.474981542868676;5.4986242128656215
6F75DEC6-EFB8-49D3-AE4D-5A191E424F4A;G0995.6e4b2ec8f9974efcbadd7d131c18bf75;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20190904000000.000000;Gazon;;Bedrijvenpark Larserpoort;;;52.47493224019542;5.498536029629202
DF78776E-BEE8-4EC1-8F9B-CC221F68E7A7;G0995.1a6e1f2eac724aaa8e39a387221d34b4;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Catalpa bignonioides;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.50424487148592;5.484471479546888
1F132C33-2FF9-4CCC-8FB8-AE604AB64611;G0995.7ca9849ca63849b088c6aec06b8078f2;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus excelsior;;Gemeente Lelystad;Goed;20180621000000.000000;Gazon;;Industrieterrein Oostervaart;;;52.54358976329251;5.520310751171862
AA9BA565-3D72-4A12-B002-2A38B69981FB;G0995.fbc195066eec4e628900fd3a83c52774;18 - 24;50 - 100;bomen in gras > 0,20 m;Populus x canadensis;;Gemeente Lelystad;Voldoende;20180614000000.000000;Gazon;;Industrieterrein Oostervaart;;;52.5443350421668;5.520691810218228
806B0D60-6954-4398-BEB9-AFC6CE8941EE;G0995.e5d090bf71e74835b38ff21409ed876f;6 - 12;< 20;bomen in verharding tot 0,20 m;Corylus colurna;;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Stadscentrum Noord;;;52.51843290936332;5.4755132264284185
994B2EFF-DE48-4599-B182-5599E8AE44D0;G0995.66a20f4594814f3f931bb30a4c316a1a;12 - 18;50 - 100;bomen in beplanting > 0,20 m;Alnus glutinosa;Zwarte els;Gemeente Lelystad;Voldoende;20190527000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50398661118508;5.460186421030922
6949E9C9-F4E5-4590-97F2-C29A4814AE34;G0995.593ba45fde7c437d893a927904a82992;6 - 12;30 - 50;bomen in beplanting tot 0,20 m;Ostrya carpinifolia;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Overijsselse Hout, Gelderse Hout;;;52.52464704976153;5.5130410779835435
FEB7D123-11DB-4237-A823-EC1FC9499FF7;G0995.ea9e5986f0aa4b97bd578870e1e7be16;6 - 12;30 - 50;bomen in beplanting tot 0,20 m;Ostrya carpinifolia;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Overijsselse Hout, Gelderse Hout;;;52.52465295125065;5.513154021916542
0714E3B2-78F1-4DD5-ABC4-89BCE934D8EA;G0995.1fd802c42a3043d894d1fac6c35da35c;;;bomen in gras > 0,20 m;;;Gemeente Lelystad;;20170810000000.000000;;;Pijlstaartweg;;;52.43519258705308;5.468971722025162
C3F684E4-95F2-4482-9260-C98AA6AF07BA;G0995.82e2019072144d5b90373cb0758646ad;;;bomen in gras > 0,20 m;;;Gemeente Lelystad;;20170810000000.000000;;;Pijlstaartweg;;;52.43506658229342;5.469193400465149
D7053C06-8373-4743-A75E-FBFEE77EF1A2;G0995.9397819b87d548b09bcab70efb325c57;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Tilia tomentosa 'Brabant';Zilverlinde cv.;Gemeente Lelystad;Goed;20200420000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.50922482295702;5.443836521542918
F1B09C00-2B5E-4894-97CE-221E0235D2EF;G0995.864664c8e1fc4698b0830933ade34425;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Tilia tomentosa 'Brabant';Zilverlinde cv.;Gemeente Lelystad;Goed;20200420000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.50912060110705;5.443847140079536
A9C3CD57-5535-4281-BDE0-CF39925BDDB7;G0995.eddbc2be72fd42faae1a136cea7a877b;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Tilia tomentosa 'Brabant';Zilverlinde cv.;Gemeente Lelystad;Goed;20200420000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.509051450447785;5.443852044441233
52BF39B8-74CF-4C2C-BD03-FCBD29C10DC0;G0995.21715e5436aa45e1a090f87a35cff1f0;< 6;< 20;bomen in beplanting > 0,20 m;Tilia tomentosa 'Doornik';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49480976402173;5.489605451826335
849EFD41-F716-45B4-9BB0-7B6BAD9D69C2;G0995.b4e3bdb6ba2e427aabd2bcadaf9ae1a8;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.494455971940525;5.489278832522092
E0AD3DCD-4095-4273-B912-E84488C41E29;G0995.70a80c6bbf134879b5de48628b845b9e;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49435914705972;5.489273395948896
41A01CD7-E044-404D-9C24-7FB76E7444BA;G0995.8e772406a5504a359bdccb27edf6ac89;< 6;20 - 30;bomen in beplanting tot 0,20 m;Crataegus persimilis 'Prunifolia Splendens';;Gemeente Lelystad;Goed;20180614000000.000000;Elementenverharding;;Waterwijk;;;52.4945224963101;5.48974678988049
CB33F517-2F5A-40F3-B924-AA300490E063;G0995.acabe4b137014555b8e0a59c901e2b65;6 - 12;20 - 30;bomen in gras tot 0,20m;Acer pseudoplatanus 'Erectum';Gewone esdoorn cv.;Gemeente Lelystad;Voldoende;20200402000000.000000;Ruw gras;;Vlotgrasweg;;;52.43574709114112;5.5656237953282
4C93AC52-2519-49A1-8B7B-538844274D1B;G0995.82d8f19e078f40888356382085f4571e;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.495807454544526;5.445931412641905
5423DED6-E84A-4756-BCCD-942BA7189999;G0995.854fbbd12a794cf89bc93583f4c02c16;< 6;< 20;;Zelkova serrata;;Gemeente Lelystad;Voldoende;20190918000000.000000;Ruw gras;;Warande West;;;52.49557695906729;5.4458900078284636
C918616E-1568-4BE4-BB4D-46BC06EBDEC3;G0995.7d98418802a2415ea49b6a27ba69e812;6 - 12;20 - 30;bomen in verharding tot 0,20 m;Alnus x spaethii 'Spaeth';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Boswijk Zuid;;;52.500797485949604;5.484189442312205
