FID,vrt_code,vrtnaam,haven_vaar,meetpunt_b,meetpunt_e,trajectlen,ref_vlak,diepte_van,diepte_tot,kenmerk_id,id,se_anno_cad_data,gdb_geomattr_data,shape
diepte_vaarweg.1331,141d,Grevelingen,,0,9.622,,MP,-18,-6,,42794,,,"LINESTRING (51.73490000100003 3.9825000019999948, 51.7423 3.9780000000000086, 51.745799999999974 3.975299999000015, 51.749400001000026 3.9734999980000225, 51.762400001 3.962400000999992, 51.76709999899998 3.957499999999982, 51.770399999000006 3.9532000010000274, 51.7722 3.9503999990000125, 51.77320000200001 3.9461999979999973, 51.77360000099998 3.942099999999982, 51.77369999899997 3.9367000010000197, 51.77299999799999 3.9309000000000083, 51.77230000100002 3.926499999999976, 51.770199999 3.920200001000012, 51.76680000099998 3.912500001000012, 51.76429999999999 3.908199998999976, 51.761300000999995 3.9030000010000094, 51.757100001000026 3.899099997999997, 51.75200000000001 3.8958999999999833)"
diepte_vaarweg.1332,090b,Dolderkanaal te Steenwijk,,0,0.994,,KP,-2.3,-2.3,,42805,,,"LINESTRING (52.787199999999984 6.099199999000007, 52.78750000100001 6.100000001000012, 52.787900001000025 6.100900002000003, 52.78889999900002 6.103700000999993, 52.78990000099998 6.106499999999983, 52.79109999899998 6.109700002000011, 52.79140000000001 6.110300000999985, 52.791499998000006 6.1107000000000085, 52.79170000200003 6.110399998999981, 52.792100000999994 6.110399998999981)"
diepte_vaarweg.1333,045,Vaarweg van het Oudhof naar het Tjeukemeer,,7.9,15.6,,KP,-1.7,-1.7,,42813,,,"LINESTRING (52.96240000099999 5.741999998999972, 52.96200000099998 5.742699999000024, 52.96049999799999 5.745299998999997, 52.958000001000016 5.75, 52.95749999999998 5.751300000000015, 52.957299999999975 5.752500000999987, 52.957299999999975 5.754299998000022, 52.957100000000025 5.75569999999999, 52.956799999 5.757199999000022, 52.956799999 5.758600000000001, 52.956999999000004 5.761199999999974, 52.95690000100001 5.762299999999982, 52.956700001 5.763300001999994, 52.956200000000024 5.764400002000002, 52.95410000200002 5.767700002000026, 52.952 5.771299999000007, 52.948199998999996 5.777100001000008, 52.94570000099998 5.780699997999989, 52.940699998000014 5.788699999000016, 52.93939999899999 5.790600002000019, 52.938999998999975 5.791099998999982, 52.93829999899998 5.791299998999989, 52.93760000200001 5.791099998999982, 52.937100000999976 5.79080000099998, 52.93639999999999 5.790199998999981, 52.935899999000014 5.789700001000028, 52.935400001999994 5.78929999799999, 52.93509999999998 5.789099998999973, 52.934799999000006 5.789099998999973, 52.93220000000002 5.789099998999973, 52.926300000000026 5.789199999999994, 52.923700000999986 5.789199999999994, 52.92289999899998 5.78929999799999, 52.9212 5.78929999799999, 52.91899999999998 5.78860000100002, 52.918600000000026 5.788699999000016, 52.917399999 5.789500002000011, 52.915899998999976 5.790600002000019, 52.914799999000024 5.79140000000001, 52.91380000100003 5.791299998999989, 52.91259999900001 5.791099998999982, 52.911499999 5.790600002000019, 52.90949999899999 5.789099998999973)"
diepte_vaarweg.1334,1182,De Lieshaven te Hedel,,0,0.4,,NAP,-4.3,-4.3,,42868,,,"LINESTRING (51.739300001000004 5.266500000000008, 51.73999999799997 5.26619999899998, 51.740699999000014 5.265999998999973, 51.741300002 5.264800001000026, 51.7423 5.266399997999997)"
diepte_vaarweg.1340,102,"Nieuwe Maas, Nieuwe Waterweg en Maasmond",,11.647,15.177,,NAP,-12.2,-12.2,,47445,,,"LINESTRING (51.90859999899999 4.4846, 51.90569999799999 4.481100000000026, 51.904399997999974 4.479499998999984, 51.902199998000015 4.474499999999978, 51.90050000000002 4.468899998999973, 51.90010000000001 4.467700001000026, 51.899599998999975 4.463399998999989, 51.899400000000014 4.461199998999973, 51.89930000200002 4.460900001000027, 51.89930000200002 4.457600001000003, 51.89930000200002 4.454100002000018, 51.899700000999985 4.451200001000018, 51.89999999899999 4.448500000000024, 51.90010000000001 4.447900000999994, 51.90010000000001 4.447600000000023, 51.90159999999997 4.4395000000000095, 51.90210000100001 4.433899999000005, 51.90210000100001 4.433800001000009)"
diepte_vaarweg.1341,150i2,Haven van Sprang-Capelle of Capelse Haven,,0,2.194,,NAP,-2,-2,,47522,,,"LINESTRING (51.70859999999999 4.9754999990000215, 51.70839999999998 4.976399999000023, 51.70829999799997 4.977200001000028, 51.70809999900001 4.97830000099998, 51.70780000100001 4.979899998999997, 51.70749999999998 4.981299999999976, 51.707400001999986 4.9818000010000105, 51.707100000000025 4.982500001999995, 51.706500000999995 4.983199999000021, 51.70600000000002 4.98380000100002, 51.70540000099999 4.983899999000016, 51.70459999899998 4.983899999000016, 51.70340000099998 4.983899999000016, 51.69550000100003 4.983699999999999, 51.69530000200001 4.983699999999999, 51.69399999799998 4.984000001000027, 51.692299999 4.984000001000027)"
diepte_vaarweg.1348,127,Roosendaalsche- en Steenbergsche Vliet,,4.804,10.414,,KP,-3.25,-3.25,,51019,,,"LINESTRING (51.597500000000025 4.378400001999978, 51.597500000000025 4.378300000000024, 51.59730000000002 4.377700000999994, 51.597100001 4.3770000000000095, 51.59699999899999 4.376200002000019, 51.596900000999995 4.375, 51.596900000999995 4.374299999000016, 51.596799998999984 4.373199999000008, 51.596600000000024 4.37220000100001, 51.59650000200003 4.371300001000009, 51.596600000000024 4.370499998000014, 51.596799998999984 4.36930000000001, 51.59699999899999 4.368799998999975, 51.59730000000002 4.368500002000019, 51.597800001999985 4.368400000000008, 51.59849999800002 4.368400000000008, 51.59910000100001 4.368299997999998, 51.599800001999995 4.3680999989999805, 51.600900002 4.367699999000024, 51.6019 4.3670999999999935, 51.602600000999985 4.366599999000016, 51.60300000000001 4.366199999999992, 51.603399998999976 4.3656999990000145, 51.60379999899999 4.365200001999995, 51.60410000000002 4.364700001000017, 51.60430000000002 4.364300001000004, 51.604499998999984 4.363800000000026, 51.60469999899999 4.363200000999996, 51.604800001 4.36239999899999, 51.604899999 4.36160000000001, 51.604899999 4.3607000000000085, 51.604899999 4.3592000009999765, 51.60469999899999 4.357900001000019, 51.604600000999994 4.357299997999974, 51.60410000000002 4.355700001000002, 51.60390000000001 4.355300001999979, 51.60370000099999 4.353799998999989, 51.603500000999986 4.352899997999998, 51.603200000000015 4.352200001000028, 51.602499998999974 4.35110000100002, 51.602299999000024 4.350599999999986, 51.60220000100003 4.350099999000008, 51.60220000100003 4.349699999999984, 51.603200000000015 4.344400000000007, 51.603999998000006 4.341699999000014, 51.60440000099999 4.340100001999986, 51.60469999899999 4.3367000000000075, 51.604600000999994 4.3355999999999995, 51.60440000099999 4.334600002000002, 51.603999998000006 4.333500001999994, 51.603399998999976 4.332299999999975, 51.602499998999974 4.330899998999996, 51.6019 4.329799998999988, 51.60150000099998 4.32869999899998, 51.60139999900002 4.328100000000006, 51.60150000099998 4.327500000999976, 51.60179999799999 4.326699997999981, 51.60269999899998 4.325199999000006, 51.60359999899998 4.324299999000004, 51.60430000000002 4.323500000000024, 51.605200000000025 4.322299998000005, 51.605799999 4.321300000000008, 51.60719999999998 4.31740000100001, 51.60759999999999 4.316199998999991, 51.607999999000015 4.313999998999975, 51.607999999000015 4.3115999999999985)"
diepte_vaarweg.1349,881,Westhaven te Breskens,,0,0.394,,NAP,-7.1,-6.6,,51025,,,"LINESTRING (51.399 3.5667000000000257, 51.39779999899997 3.564900000000023, 51.39640000100002 3.562800001000028)"
diepte_vaarweg.1350,227g,'s-Gravelandsevaart,,0.263,5.394,,NAP,-1,-1,,51036,,,"LINESTRING (52.295000001999995 5.081099998000013, 52.29469999999998 5.081999999000004, 52.293799999999976 5.084600002000002, 52.293600000000026 5.084899999000015, 52.29340000100001 5.085200000999976, 52.293200001 5.085399999999993, 52.293000000999996 5.085399999999993, 52.292899999999975 5.085299998999972, 52.292399999 5.084699999999998, 52.292300001 5.084600002000002, 52.29219999899999 5.084600002000002, 52.292100000999994 5.084600002000002, 52.291999998999984 5.084699999999998, 52.29160000000002 5.085399999999993, 52.289799999000024 5.088799998000013, 52.28909999899997 5.090100001999986, 52.2885 5.091099999999983, 52.287799999000015 5.092199999999991, 52.28660000100001 5.0940000009999835, 52.284699999 5.0969000009999945, 52.28359999899999 5.098700001999987, 52.28190000000001 5.101699999999994, 52.28159999799999 5.102000002000011, 52.28130000099998 5.102200001000028, 52.279800002 5.102100000000007, 52.27910000100002 5.102100000000007, 52.27899999900001 5.102100000000007, 52.27859999999998 5.102299999000024, 52.278200001000016 5.102400000999978, 52.277800001 5.102699998999981, 52.277499999999975 5.103100002000019, 52.277300000000025 5.103599998999982, 52.27710000100001 5.104100000000017, 52.276999999 5.104600000999994, 52.276900001 5.105099998000014, 52.27659999999997 5.106100000000026, 52.27620000000002 5.1068000010000105, 52.27569999899998 5.107999999000015, 52.27560000099999 5.108600002000003, 52.275300000000016 5.1096, 52.27479999899998 5.1121000009999875, 52.27349999900002 5.118999998999982, 52.27349999900002 5.11930000000001, 52.273300000000006 5.119399998000006, 52.27189999799998 5.120200001000001, 52.26999999999998 5.121399999000005, 52.26850000000002 5.12220000100001, 52.26740000000001 5.122699997999973, 52.266700000000014 5.122799999999984, 52.266399998 5.1229999999999905, 52.26599999899997 5.123100001000012, 52.26489999900002 5.123699999999985, 52.2645 5.123899999999992, 52.263900001000025 5.1240999999999985, 52.262699999000006 5.124600000999976, 52.26170000100001 5.124899997999989, 52.26139999899999 5.125100002000011, 52.261000000000024 5.125200000000007, 52.260400000999994 5.125500000999978, 52.26010000000002 5.125700000999984)"
diepte_vaarweg.1335,101,"Boven-Rijn, Waal, Boven-Merwede, Beneden-Merwede en Noord",,26.7,42,,NAP,0.5,2.3,,42879,,,"LINESTRING (51.86989999899998 6.049699998999984, 51.870900000999995 6.046100002000003, 51.87130000100001 6.042599998000014, 51.871699999999976 6.039999998999974, 51.871800001999986 6.0394000000000005, 51.872000001 6.03860000100002, 51.87220000100001 6.0382999999999925, 51.87259999999998 6.036899999000013, 51.87310000100001 6.035399998999992, 51.873699999999985 6.033599998999989, 51.874299999000016 6.032099999000025, 51.87479999999999 6.031100001000027, 51.87520000000001 6.030099999000015, 51.87579999899998 6.028700001999994, 51.87640000099998 6.027800001000003, 51.87689999899999 6.026700000999995, 51.87750000099999 6.025699998999983, 51.87779999899999 6.024999998999988, 51.878499999999974 6.023699998999973, 51.879099999000005 6.022399999000015, 51.87959999999998 6.021299999000007, 51.88019999900001 6.019499999000004, 51.880499999999984 6.018500000000017, 51.88080000100001 6.017499998000005, 51.881099999000014 6.016300000000001, 51.881399999999985 6.014699999000015, 51.88159999999999 6.013599999000007, 51.881700002 6.01260000100001, 51.88190000100002 6.0108999980000135, 51.88190000100002 6.0093000009999855, 51.88190000100002 6.008600000000001, 51.88190000100002 6.008000001000028, 51.881700002 6.006799999999998, 51.88149999799998 6.005499999999984, 51.88129999900002 6.003899998999998, 51.88100000100002 6.002900001, 51.880600001999994 6.001899998999988, 51.879799999 6.000500000999978, 51.879099999000005 5.9990999999999985, 51.878600000999995 5.998100001000012, 51.877999999 5.996899999999982, 51.87740000000002 5.996100001000002, 51.87640000099998 5.994600002000027, 51.87520000000001 5.992899998999974, 51.873699999999985 5.9909999999999854, 51.87220000100001 5.98950000100001, 51.870799999999974 5.988200000999996, 51.86850000200002 5.986499998999989, 51.86740000200001 5.9857000000000085, 51.865099999999984 5.984399999999994, 51.862599999 5.982999999000015, 51.86129999899998 5.982299997999974, 51.86039999899998 5.981600001000004, 51.85949999799999 5.9807999989999985, 51.85920000099998 5.980500000999996, 51.85880000100002 5.980200000000025, 51.858299999999986 5.979800001000001, 51.85790000100002 5.979200002000027, 51.857500001999995 5.978799998999989, 51.857399999999984 5.978500000999986, 51.85719999999998 5.978200000000015, 51.85709999900001 5.978100002000019, 51.85700000100002 5.977899997999998, 51.85689999900001 5.977600000999985, 51.856600001000004 5.977200001000028, 51.85619999800002 5.976300001000027, 51.85590000100001 5.975400001000025, 51.85559999899999 5.974599997999974, 51.855399999999975 5.973999999, 51.855200000000025 5.9734999980000225, 51.85500000000002 5.972600001999979, 51.854800001 5.971600000000024, 51.854600000999994 5.970600002000026, 51.854499998999984 5.969700000999978, 51.85440000099999 5.968699999000023, 51.85430000000002 5.967900000999975, 51.85420000200003 5.9669999999999845, 51.85420000200003 5.966099999999983, 51.85420000200003 5.965100001999986, 51.85420000200003 5.964200000999995, 51.85430000000002 5.963100000999987, 51.85440000099999 5.962400000999992, 51.854499998999984 5.9620000009999785, 51.854499998999984 5.961599997999997, 51.85469999899999 5.960299998999972, 51.85500000000002 5.959299999999985, 51.85530000199998 5.95859999999999, 51.855700001 5.957499999999982, 51.856299999999976 5.956300001999978, 51.85649999999998 5.955800001, 51.856699999 5.955499998999983, 51.85719999999998 5.954900000000009, 51.85759999999999 5.954200000000014, 51.85790000100002 5.95369999899998, 51.85819999900002 5.953200001000027, 51.8587 5.952399999000022, 51.85909999900002 5.951999999999998, 51.85980000000001 5.951099999000007, 51.860199998999974 5.950599997999973, 51.86070000000001 5.95010000100001, 51.86129999899998 5.949299999000004, 51.86180000000002 5.948800000999995, 51.862199998999984 5.9483999980000135, 51.862599999 5.947900000999994, 51.86329999899999 5.947299998000005, 51.863800000000026 5.946699998999975, 51.86450000100001 5.946100000000001, 51.86499999799997 5.945500001000028, 51.865999999999985 5.944600001000026, 51.8664 5.944200002000002, 51.86699999899997 5.943599999000014, 51.86740000200001 5.94319999999999, 51.868000000999984 5.942299998999999, 51.868600000000015 5.941599999000005, 51.86919999899999 5.940699998000014, 51.86970000000002 5.939800002000027, 51.87009999899999 5.939199998999982, 51.87040000000002 5.938600000000008, 51.870799999999974 5.937899999000024, 51.871100001 5.937199998999972, 51.871399999000005 5.936399999999992, 51.871800001999986 5.935600001000012, 51.872099999 5.934799999000006, 51.872299999000006 5.934199999999976, 51.87259999999998 5.9331000000000245, 51.872799999999984 5.932399998999983, 51.87299999999999 5.93180000000001, 51.87330000100002 5.930799997999998, 51.873500001000025 5.9298, 51.87359999900002 5.928899999999999, 51.87379999799998 5.927900001000012, 51.874000002 5.926800001000004, 51.8741 5.925900001000002, 51.87420000100002 5.924500000000023, 51.874299999000016 5.923500000999979, 51.874400001000026 5.922499999000024, 51.874400001000026 5.921599999000023, 51.874400001000026 5.920799999999986, 51.874400001000026 5.919799997999974, 51.874400001000026 5.918699998000022, 51.874299999000016 5.917800001999979, 51.874299999000016 5.916499998000006, 51.87420000100002 5.915399997999998, 51.8741 5.914199999999994, 51.87389999999999 5.912399999999991, 51.87389999999999 5.911899999000013, 51.87359999900002 5.909899998000014, 51.873500001000025 5.908599998999989, 51.87319999900001 5.907099999000025, 51.87299999999999 5.9059999990000165, 51.87269999799997 5.9044999999999845, 51.87240000100002 5.903200001000016, 51.87220000100001 5.901999998999997, 51.87189999999998 5.901000001, 51.87159999800002 5.899900000999992, 51.871399999000005 5.8992000000000075, 51.87099999899999 5.8980999999999995, 51.87070000199998 5.896999999999991, 51.870200001 5.895899999999983, 51.86980000099999 5.894900001999986, 51.869399998000006 5.894099998999991, 51.86899999899998 5.893100000999993, 51.868600000000015 5.892400000000009, 51.8682 5.891700000000014, 51.868000000999984 5.89119999899998, 51.86780000099998 5.890900000999977, 51.867699999000024 5.8907999990000235, 51.86750000000001 5.89050000200001, 51.86719999799999 5.889899999000022, 51.86699999899997 5.889600001000019, 51.86679999900002 5.889400002000002, 51.866599999000016 5.888999999000021, 51.866300002 5.888500001000011, 51.86589999900002 5.888099997999973, 51.86560000100002 5.887699999000006, 51.86549999900001 5.887499998999999, 51.86540000100001 5.887400001000003, 51.865200001999995 5.887099999999975, 51.86499999799997 5.886900000000026, 51.86489999999998 5.886799999000004, 51.86479999900001 5.886700001000008, 51.86479999900001 5.886599998999998, 51.86450000100001 5.886300000999995, 51.863999999999976 5.885699998999996, 51.863200000999996 5.884900000000016, 51.862599999 5.8843000009999855, 51.86210000099999 5.883800000000008, 51.861200000999986 5.883000001000028, 51.86039999899998 5.882399998999972, 51.85970000200001 5.8819000010000195, 51.85900000100003 5.881399999999985, 51.85759999999999 5.880399997999973, 51.85619999800002 5.8793999999999755, 51.85559999899999 5.878899998999998, 51.855200000000025 5.878499999999974, 51.854800001 5.8779999989999965, 51.85420000200003 5.877200000000016, 51.85379999899999 5.876699998999982, 51.853200000000015 5.875599998999974, 51.8528 5.874699998999972, 51.85240000099998 5.873599999000021, 51.85210000000001 5.872699997999973, 51.85179999799999 5.871800001999986, 51.85159999899997 5.870799999999974, 51.85150000099998 5.870000000999994, 51.85139999900002 5.869399998000006, 51.85130000100003 5.868200000000002, 51.851199999000016 5.86719999799999, 51.851199999000016 5.866599999000016, 51.851199999000016 5.865200001999995, 51.85130000100003 5.863299998999992, 51.85139999900002 5.862000000000023, 51.85159999899997 5.860300000999985, 51.85179999799999 5.859000001000027, 51.85200000200001 5.857500001999995, 51.852299999000024 5.856100000000026, 51.8528 5.854200002000027, 51.85300000000001 5.853500000999986, 51.853399998999976 5.852000002000011, 51.85390000000001 5.850599999999986, 51.85440000099999 5.849399999000013, 51.85500000000002 5.847899998999992, 51.855700001 5.846400000000017, 51.85640000199999 5.844700000999978, 51.857399999999984 5.842599999000015, 51.85819999900002 5.841099999999983, 51.85949999799999 5.838500001, 51.86039999899998 5.8367000000000075, 51.86140000099999 5.834899999000015, 51.86190000200003 5.833999999000014, 51.862199998999984 5.833500001999994, 51.863699999000005 5.830899998999996, 51.86470000100002 5.829100002000018, 51.865800001000025 5.826999999999998, 51.86670000100003 5.825199999000006, 51.86750000000001 5.8233999980000135, 51.8682 5.821899998999982, 51.868900000999986 5.8204000000000065, 51.869500000000016 5.818999997999981, 51.870000000999994 5.817699999000013, 51.870499998000014 5.8165000010000085, 51.870900000999995 5.815600000000018, 51.87130000100001 5.814300000999992, 51.872000001 5.8125, 51.87240000100002 5.811399999999992, 51.87299999999999 5.809599999, 51.873500001000025 5.807900000000018, 51.874000002 5.806100000000015, 51.874400001000026 5.804499998999972, 51.87469999899997 5.8034999999999854, 51.875 5.802200001000017, 51.875399999000024 5.799800000999994, 51.8759 5.796799998999973, 51.87610000000001 5.795799999999986, 51.87620000200002 5.794500001000017, 51.87640000099998 5.793499999000005, 51.876600000999986 5.791999998999984, 51.87669999899998 5.791099998999982, 51.87689999899999 5.789600000000007, 51.877099998000006 5.787300001999995, 51.87730000200003 5.785599998999999, 51.87750000099999 5.783300000999986, 51.877700000999994 5.781100001000027, 51.877900001 5.779399997999974, 51.87840000199998 5.775600000999987, 51.87869999899999 5.773300000000006, 51.878899999 5.77169999900002, 51.87929999800002 5.769799999999975, 51.87959999999998 5.7678000000000225, 51.88010000100002 5.765700001000027, 51.88029999999998 5.764800001000026, 51.880600001999994 5.763500001000011, 51.88080000100001 5.762499998999999, 51.881200001000025 5.761000000000024, 51.88149999799998 5.759700000000009, 51.881700002 5.7589000020000185, 51.881999999000016 5.7579000000000065, 51.88219999900002 5.7569000010000195, 51.8827 5.754999999000006, 51.883099999000024 5.753400001999978, 51.883699998 5.750399999000024, 51.88410000099998 5.748199999000008, 51.884199998999975 5.74720000100001, 51.88450000099999 5.745200001000001, 51.88470000000001 5.743700000999979, 51.88500000200003 5.741599999000016, 51.88520000099999 5.7391000019999865, 51.88529999899998 5.737000000000023, 51.88549999899999 5.735100000999978, 51.88589999800001 5.732299997999974, 51.88610000199998 5.731499999999983, 51.886199999999974 5.730399999999975, 51.88639999899999 5.729300000000023, 51.886599999 5.728399998999976, 51.886799999000004 5.727600000999985, 51.887099999999975 5.726399999000023, 51.88729999999998 5.725599999999986, 51.887400001 5.725000001000012, 51.887699999000006 5.723799999999983, 51.88799999999998 5.722800001999985, 51.888300001999994 5.7219000009999945, 51.88850000100001 5.72120000000001, 51.888900001000025 5.720100000999992, 51.889099999999985 5.719500002000018, 51.889400002 5.718800000999977, 51.890000000999976 5.717199999999991, 51.89050000200001 5.715799998000023, 51.89079999900002 5.714999999999975, 51.891100000999984 5.714200000999995, 51.8913 5.713399998999989, 51.89150000000001 5.712800000000016, 51.89180000099998 5.712099998999975, 51.892000000999985 5.711300000999984, 51.89229999899999 5.710499997999989, 51.892499998000005 5.709699999999998, 51.892700002000026 5.708900001000018, 51.89299999899998 5.708000001000016, 51.89319999899999 5.707100000000025, 51.893399998999996 5.706000000000017, 51.89380000199998 5.704500000999985, 51.89409999899999 5.703100000000006, 51.89440000100001 5.7014000010000245, 51.89469999800002 5.699299999000004, 51.894900001999986 5.6983000000000175, 51.89499999999998 5.697099998999988, 51.895199999 5.695500001000028, 51.895500001000016 5.692799999999977, 51.89559999900001 5.691100000999995, 51.89569999999998 5.687800001000028, 51.89569999999998 5.68670000100002, 51.89569999999998 5.685199997999973, 51.89559999900001 5.682300000999987, 51.89559999900001 5.679299999000023, 51.895500001000016 5.677200001000017, 51.895500001000016 5.676100001000009, 51.895500001000016 5.674699998999984, 51.895500001000016 5.673300002000019, 51.895500001000016 5.67199999799999, 51.89559999900001 5.670099999999991, 51.89559999900001 5.668099998999992, 51.89569999999998 5.667300001000001, 51.89579999799997 5.664700001000028, 51.896000001999994 5.6629999990000215, 51.89609999999999 5.661699999000007, 51.89640000100002 5.6583999989999825, 51.896600001000024 5.656199999000023, 51.897100002 5.653000001000009, 51.89730000100002 5.6515000019999775, 51.897399999000015 5.650699998999983, 51.897399999000015 5.650199998000005, 51.897500001000026 5.649799998999981, 51.89759999900002 5.649099997999997, 51.897700000999976 5.648499999000023, 51.89779999899997 5.647700000999976, 51.89789999999999 5.646899997999981, 51.8981 5.646000001999994, 51.89820000200001 5.645100001000003, 51.898300000000006 5.6442000010000015, 51.89840000100003 5.643399998999996, 51.89849999900002 5.642499998000005, 51.89849999900002 5.641899998999975, 51.89860000099998 5.640999998999973, 51.89869999899997 5.640299997999989, 51.898800000999984 5.639499999999998, 51.898800000999984 5.638999999000021, 51.89889999899998 5.6381999999999834, 51.89889999899998 5.637499998999999, 51.899 5.636799999000004, 51.899 5.636199999999974, 51.899 5.6358000000000175, 51.899099998 5.635100000000023, 51.899099998 5.634500000999992, 51.89920000000001 5.633699997999997, 51.89920000000001 5.633099999000024, 51.89920000000001 5.6327, 51.89920000000001 5.632100001000026, 51.89930000200002 5.631599999999992, 51.89930000200002 5.631299999000021, 51.89930000200002 5.631000001000018, 51.89930000200002 5.630199999000013, 51.89930000200002 5.6293999999999755, 51.899400000000014 5.628400001999978, 51.899400000000014 5.627500000999987, 51.899400000000014 5.6270000000000095, 51.899400000000014 5.625200000000007, 51.899400000000014 5.624299999000016, 51.899400000000014 5.623500001000025, 51.899400000000014 5.622400001000017, 51.899400000000014 5.6209999989999915, 51.899400000000014 5.620799999999974, 51.899400000000014 5.620200001000001, 51.899400000000014 5.618400000000008, 51.89930000200002 5.6167000010000265, 51.89930000200002 5.614599999000006, 51.89930000200002 5.613200000999996, 51.89920000000001 5.611699998000006, 51.89920000000001 5.609800000000007, 51.899099998 5.607999999000015, 51.899099998 5.605999999000005, 51.899099998 5.604499998999984, 51.899099998 5.602800000000002, 51.899099998 5.601500000999977, 51.899099998 5.600699997999982, 51.89920000000001 5.599599997999974, 51.89920000000001 5.598700001999987, 51.89920000000001 5.597899998999992, 51.89930000200002 5.596700001999977, 51.89930000200002 5.595800000999986, 51.89950000099998 5.593199997999989, 51.899700000999985 5.590700001000016, 51.90010000000001 5.587600000000009, 51.900400002000026 5.585299998999972, 51.90069999899998 5.58280000100001, 51.901000001 5.580899998999996, 51.901400000000024 5.576900002000002, 51.901700000999995 5.5733999980000135, 51.90179999899999 5.568700001000025, 51.901700000999995 5.565000000999987, 51.901700000999995 5.563999998999975, 51.90159999999997 5.561299997999981, 51.90129999800001 5.558600001000002, 51.901000001 5.555799997999998, 51.90069999899998 5.553399999000021, 51.900300000000016 5.550599999999974, 51.89979999899998 5.548099997999998, 51.89930000200002 5.545699999000021, 51.89849999900002 5.542500000000018, 51.89779999899997 5.540100000999985, 51.8972 5.538499999999999)"
diepte_vaarweg.1336,955,Werkspoorhaven,,0,0.191,,KP,-4.2,-4.2,,42890,,,"LINESTRING (52.10680000100001 5.076699997999981, 52.10680000100001 5.077599998999972, 52.106299999999976 5.078100000000006, 52.105799999 5.078800000000001)"
diepte_vaarweg.1337,1153,De Wacht,,0,0.665,,NAP,-5,-3,,47342,,,"LINESTRING (51.759799998000005 4.6270000000000095, 51.75950000099999 4.625399999000024, 51.75939999899998 4.624499999000022, 51.759300000999986 4.624400001000026, 51.75529999999998 4.626600000999986)"
diepte_vaarweg.1338,994,Hornhaven,,0,0.801,,KP,-12.6,-5.6,,47423,,,"LINESTRING (52.39589999999998 4.821199997999997, 52.396000001999994 4.809399999999982)"
diepte_vaarweg.1339,233d,Westhaven met aanliggende havens,,0,3.108,,KP,-15.1,-14.1,,47424,,,"LINESTRING (52.42179999899997 4.812399997999989, 52.41930000100001 4.812199998999972, 52.405400000999975 4.819299999999998, 52.40179999899999 4.821199997999997, 52.401000001 4.821300000000008, 52.399 4.821300000000008, 52.39589999999998 4.821199997999997, 52.39499999999998 4.821100000000001)"
diepte_vaarweg.1351,403e,Vliesloot,,1.487,2.654,,NAP,-13.39,-1.2,,51062,,,"LINESTRING (53.31080000100002 5.094200000000001, 53.30990000100002 5.098200001000009, 53.30849999899999 5.10110000100002, 53.30600000200002 5.104800001000001, 53.30530000099998 5.105599998999992, 53.304099999000016 5.105900001000009, 53.303300001000025 5.105599998999992, 53.30079999899999 5.104100000000017, 53.29850000099998 5.10179999799999, 53.29679999899997 5.099899999999991, 53.29529999900001 5.097899998999992, 53.29430000100001 5.0955000000000155, 53.29390000199999 5.093699999000023, 53.293600000000026 5.092700001000026)"
