FID,omschr,portaalnr,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_wegvak.529,viaduct (aan de zijkant van een viaduct),0,282354015,2021-11-01T00:00:00,283,028235401520211101,KPK0001150706,I,,POINT (141183.73369999975 476753.8161999993)
portalen_wegvak.530,staal (losstaande stalen constructie),0,600123186,2021-12-01T00:00:00,151,060012318620211201,KPK0001155641,I,,POINT (119276.27580000088 494547.5152999982)
portalen_wegvak.531,staal (losstaande stalen constructie),0,600123186,2021-12-01T00:00:00,460,060012318620211201,KPK0001129843,I,,POINT (119103.52389999852 494803.71400000155)
portalen_wegvak.532,staal (losstaande stalen constructie),0,240386021,2021-12-01T00:00:00,389,024038602120211201,KPK0001157911,I,,POINT (120114.63300000131 492964.0656000003)
portalen_wegvak.533,staal (losstaande stalen constructie),0,600121976,2021-12-01T00:00:00,143,060012197620211201,KPK0001126701,I,,POINT (111167.3385999985 479709.1779999994)
portalen_wegvak.534,staal (losstaande stalen constructie),0,221358005,2021-12-01T00:00:00,182,022135800520211201,KPK0001157276,I,,POINT (111062.77479999885 479358.50620000064)
portalen_wegvak.535,staal (losstaande stalen constructie),0,221358005,2021-12-01T00:00:00,652,022135800520211201,KPK0001157270,I,,POINT (111238.88699999824 479794.2476999983)
portalen_wegvak.536,viaduct (aan de zijkant van een viaduct),0,221358005,2021-12-01T00:00:00,1084,022135800520211201,KPK0001157263,I,,POINT (111398.69460000098 480195.6020000018)
portalen_wegvak.537,staal (losstaande stalen constructie),0,221358004,2021-12-01T00:00:00,185,022135800420211201,KPK0001157601,I,,POINT (111076.71539999917 479352.8473000005)
portalen_wegvak.538,staal (losstaande stalen constructie),0,600122463,2021-12-01T00:00:00,537,060012246320211201,KPK0001157209,I,,POINT (115761.51469999924 483470.7212000005)
portalen_wegvak.539,staal (losstaande stalen constructie),0,600105885,2022-01-01T00:00:00,652,060010588520220101,KPK0001178813,I,,POINT (82291.9787000008 449674.0469000004)
portalen_wegvak.540,staal (losstaande stalen constructie),0,600105885,2022-01-01T00:00:00,186,060010588520220101,KPK0001178812,I,,POINT (82605.22619999945 450018.813000001)
portalen_wegvak.541,staal (losstaande stalen constructie),0,600104810,2022-01-01T00:00:00,760,060010481020220101,KPK0001420365,I,,POINT (84756.3029000014 451982.07609999925)
portalen_wegvak.542,staal (losstaande stalen constructie),0,164299029,2022-01-01T00:00:00,186,016429902920220101,KPK0001178819,I,,POINT (82361.51920000091 449728.77270000055)
portalen_wegvak.543,staal (losstaande stalen constructie),0,164299029,2022-01-01T00:00:00,418,016429902920220101,KPK0001178818,I,,POINT (82516.62900000066 449901.26480000094)
portalen_wegvak.544,staal (losstaande stalen constructie),0,164299029,2022-01-01T00:00:00,741,016429902920220101,KPK0001178817,I,,POINT (82742.29230000079 450132.3557999991)
portalen_wegvak.545,staal (losstaande stalen constructie),0,169304016,2022-01-01T00:00:00,943,016930401620220101,KPK0001420360,I,,POINT (85342.8546999991 452731.05319999903)
portalen_wegvak.546,staal (losstaande stalen constructie),0,169304016,2022-01-01T00:00:00,451,016930401620220101,KPK0001127796,I,,POINT (85045.97720000148 452338.7170000002)
portalen_wegvak.547,staal (losstaande stalen constructie),0,165300042,2022-01-01T00:00:00,312,016530004220220101,KPK0001178816,I,,POINT (83034.25879999995 450425.1490999982)
portalen_wegvak.548,staal (losstaande stalen constructie),0,165300042,2022-01-01T00:00:00,770,016530004220220101,KPK0001420380,I,,POINT (83366.72769999877 450740.1237999983)
portalen_wegvak.549,staal (losstaande stalen constructie),0,600105882,2022-01-01T00:00:00,399,060010588220220101,KPK0001178840,I,,POINT (82006.46499999985 449285.82400000095)
portalen_wegvak.550,staal (losstaande stalen constructie),0,162295015,2022-01-01T00:00:00,172,016229501520220101,KPK0001178851,I,,POINT (81520.96799999848 448309.4895000011)
portalen_wegvak.551,staal (losstaande stalen constructie),0,163296012,2022-01-01T00:00:00,377,016329601220220101,KPK0001178846,I,,POINT (81711.94700000063 448723.87750000134)
portalen_wegvak.552,staal (losstaande stalen constructie),0,600135214,2022-01-01T00:00:00,349,060013521420220101,KPK0001124635,I,,POINT (150598.04820000008 409279.18670000136)
portalen_wegvak.553,staal (losstaande stalen constructie),0,600135214,2022-01-01T00:00:00,87,060013521420220101,KPK0001124634,I,,POINT (150821.23580000177 409416.41380000114)
portalen_wegvak.554,staal (losstaande stalen constructie),0,600122646,2022-01-01T00:00:00,370,060012264620220101,KPK0001179421,I,,POINT (118715.49639999866 479444.1440999992)
portalen_wegvak.555,staal (losstaande stalen constructie),0,600123850,2022-01-01T00:00:00,661,060012385020220101,KPK0001179459,I,,POINT (115291.1688000001 481847.9257999994)
portalen_wegvak.556,staal (losstaande stalen constructie),0,600123850,2022-01-01T00:00:00,419,060012385020220101,KPK0001179458,I,,POINT (115428.71049999818 481649.1572000012)
portalen_wegvak.557,staal (losstaande stalen constructie),0,600123850,2022-01-01T00:00:00,227,060012385020220101,KPK0001179449,I,,POINT (115520.9541000016 481480.8145000003)
portalen_wegvak.558,staal (losstaande stalen constructie),0,600123594,2022-01-01T00:00:00,1413,060012359420220101,KPK0001179415,I,,POINT (119132.70120000094 479281.2195999995)
portalen_wegvak.559,staal (losstaande stalen constructie),0,600123594,2022-01-01T00:00:00,1016,060012359420220101,KPK0001179408,I,,POINT (119502.61600000039 479137.0945000015)
portalen_wegvak.560,staal (losstaande stalen constructie),0,600123594,2022-01-01T00:00:00,438,060012359420220101,KPK0001179404,I,,POINT (120046.87200000137 478943.4957000017)
portalen_wegvak.561,staal (losstaande stalen constructie),0,600241934,2022-01-01T00:00:00,122,060024193420220101,KPK0001179438,I,,POINT (116818.10209999979 480097.10339999944)
portalen_wegvak.562,staal (losstaande stalen constructie),0,600241934,2022-01-01T00:00:00,591,060024193420220101,KPK0001179437,I,,POINT (117254.0934999995 479924.88230000064)
portalen_wegvak.563,staal (losstaande stalen constructie),0,600241934,2022-01-01T00:00:00,1152,060024193420220101,KPK0001179430,I,,POINT (117795.87750000134 479780.7820000015)
portalen_wegvak.564,staal (losstaande stalen constructie),0,600241934,2022-01-01T00:00:00,1690,060024193420220101,KPK0001179427,I,,POINT (118314.58060000092 479645.3781000003)
portalen_wegvak.565,staal (losstaande stalen constructie),0,237359082,2022-01-01T00:00:00,302,023735908220220101,KPK0001179422,I,,POINT (118696.67680000141 479434.92339999974)
portalen_wegvak.566,staal (losstaande stalen constructie),0,231362010,2022-01-01T00:00:00,267,023136201020220101,KPK0001130151,I,,POINT (115707.49969999865 481090.7344000004)
portalen_wegvak.567,staal (losstaande stalen constructie),0,230363013,2022-01-01T00:00:00,216,023036301320220101,KPK0001179460,I,,POINT (115401.42949999869 481637.8687000014)
portalen_wegvak.568,staal (losstaande stalen constructie),0,230363013,2022-01-01T00:00:00,435,023036301320220101,KPK0001179450,I,,POINT (115509.89460000023 481447.6484000012)
portalen_wegvak.569,staal (losstaande stalen constructie),0,600106430,2022-02-01T00:00:00,862,060010643020220201,KPK0001191672,I,,POINT (85423.9897999987 456855.9888000004)
portalen_wegvak.570,staal (losstaande stalen constructie),0,600106430,2022-02-01T00:00:00,627,060010643020220201,KPK0001191671,I,,POINT (85263.56760000065 457026.681499999)
portalen_wegvak.571,staal (losstaande stalen constructie),0,600106430,2022-02-01T00:00:00,387,060010643020220201,KPK0001191670,I,,POINT (85125.76700000092 457223.1783000007)
portalen_wegvak.572,staal (losstaande stalen constructie),0,600106430,2022-02-01T00:00:00,176,060010643020220201,KPK0001191669,I,,POINT (85004.5962000005 457395.9167999998)
portalen_wegvak.573,viaduct (aan de zijkant van een viaduct),0,171312076,2022-02-01T00:00:00,115,017131207620220201,KPK0001191679,I,,POINT (85712.3553000018 456215.0441999994)
portalen_wegvak.574,staal (losstaande stalen constructie),0,171312076,2022-02-01T00:00:00,614,017131207620220201,KPK0001191678,I,,POINT (85532.99289999902 456678.46759999916)
portalen_wegvak.575,staal (losstaande stalen constructie),0,600106351,2022-02-01T00:00:00,1339,060010635120220201,KPK0001191744,I,,POINT (86756.94680000097 454647.56709999964)
portalen_wegvak.576,viaduct (aan de zijkant van een viaduct),0,600106351,2022-02-01T00:00:00,108,060010635120220201,KPK0001191743,I,,POINT (85954.12150000036 455574.21379999816)
portalen_wegvak.577,staal (losstaande stalen constructie),0,600106351,2022-02-01T00:00:00,48,060010635120220201,KPK0001191740,I,,POINT (85930.41230000183 455629.32400000095)
portalen_wegvak.578,viaduct (aan de zijkant van een viaduct),0,171311091,2022-02-01T00:00:00,73,017131109120220201,KPK0001191725,I,,POINT (85888.88049999997 455761.0896999985)
portalen_wegvak.579,viaduct (aan de zijkant van een viaduct),0,600106342,2022-02-01T00:00:00,64,060010634220220201,KPK0001191724,I,,POINT (85762.79720000178 456023.3856999986)
portalen_wegvak.580,staal (losstaande stalen constructie),0,250258015,2022-02-01T00:00:00,235,025025801520220201,KPK0001192665,I,,POINT (125272.92599999905 429907.3205000013)
portalen_wegvak.581,staal (losstaande stalen constructie),0,160263016,2022-02-01T00:00:00,1105,016026301620220201,KPK0001134514,I,,POINT (80987.59010000154 431715.0480000004)
portalen_wegvak.582,viaduct (aan de zijkant van een viaduct),0,160263016,2022-02-01T00:00:00,717,016026301620220201,KPK0001134505,I,,POINT (80601.78500000015 431674.85379999876)
portalen_wegvak.583,staal (losstaande stalen constructie),0,160263016,2022-02-01T00:00:00,225,016026301620220201,KPK0001134486,I,,POINT (80111.56969999894 431633.0471000001)
portalen_wegvak.584,staal (losstaande stalen constructie),0,158263004,2022-02-01T00:00:00,775,015826300420220201,KPK0001191975,I,,POINT (79822.44909999892 431611.8803999983)
portalen_wegvak.585,staal (losstaande stalen constructie),0,158263004,2022-02-01T00:00:00,493,015826300420220201,KPK0001191974,I,,POINT (79540.84980000183 431596.85240000114)
portalen_wegvak.586,staal (losstaande stalen constructie),0,158263004,2022-02-01T00:00:00,203,015826300420220201,KPK0001191973,I,,POINT (79251.14220000058 431584.4829000011)
portalen_wegvak.587,staal (losstaande stalen constructie),0,156263010,2022-02-01T00:00:00,560,015626301020220201,KPK0001191966,I,,POINT (78694.85000000149 431568.31980000064)
portalen_wegvak.588,staal (losstaande stalen constructie),0,156263010,2022-02-01T00:00:00,217,015626301020220201,KPK0001191964,I,,POINT (78358.11989999935 431630.2642999999)
portalen_wegvak.589,staal (losstaande stalen constructie),0,600100881,2022-02-01T00:00:00,44,060010088120220201,KPK0001134340,I,,POINT (76188.63219999894 435090.25470000133)
portalen_wegvak.590,staal (losstaande stalen constructie),0,600100881,2022-02-01T00:00:00,246,060010088120220201,KPK0001134339,I,,POINT (75996.29639999941 435151.944600001)
portalen_wegvak.591,staal (losstaande stalen constructie),0,600100881,2022-02-01T00:00:00,445,060010088120220201,KPK0001134338,I,,POINT (75806.82220000029 435212.7435999997)
portalen_wegvak.592,staal (losstaande stalen constructie),0,600100881,2022-02-01T00:00:00,1916,060010088120220201,KPK0001134337,I,,POINT (74375.54839999974 435445.96119999886)
portalen_wegvak.593,staal (losstaande stalen constructie),0,145273004,2022-02-01T00:00:00,388,014527300420220201,KPK0001191839,I,,POINT (73312.9598999992 436278.33960000053)
portalen_wegvak.594,staal (losstaande stalen constructie),0,145273004,2022-02-01T00:00:00,54,014527300420220201,KPK0001191835,I,,POINT (73051.70470000058 436486.27639999986)
portalen_wegvak.595,staal (losstaande stalen constructie),0,600122869,2021-12-01T00:00:00,267,060012286920211201,KPK0001157215,I,,POINT (115265.26700000092 483065.5729999989)
portalen_wegvak.596,staal (losstaande stalen constructie),0,600280907,2021-12-01T00:00:00,497,060028090720211201,KPK0001157237,I,,POINT (112097.70369999856 481606.3892999999)
portalen_wegvak.597,staal (losstaande stalen constructie),0,600280907,2021-12-01T00:00:00,275,060028090720211201,KPK0001157236,I,,POINT (112272.17680000141 481743.4017999992)
portalen_wegvak.598,viaduct (aan de zijkant van een viaduct),0,227364016,2021-12-01T00:00:00,713,022736401620211201,KPK0001127255,I,,POINT (114144.05860000104 482217.38709999993)
portalen_wegvak.599,viaduct (aan de zijkant van een viaduct),0,600122486,2021-12-01T00:00:00,1074,060012248620211201,KPK0001157197,I,,POINT (117026.51680000126 483583.6854000017)
portalen_wegvak.600,staal (losstaande stalen constructie),0,600122486,2021-12-01T00:00:00,454,060012248620211201,KPK0001157193,I,,POINT (117646.49010000005 483578.1664999984)
portalen_wegvak.601,staal (losstaande stalen constructie),0,600122486,2021-12-01T00:00:00,219,060012248620211201,KPK0001157190,I,,POINT (117872.14919999987 483521.743999999)
portalen_wegvak.602,staal (losstaande stalen constructie),0,600122354,2021-12-01T00:00:00,351,060012235420211201,KPK0001157552,I,,POINT (114657.95289999992 482536.3269999996)
portalen_wegvak.603,staal (losstaande stalen constructie),0,600474961,2021-12-01T00:00:00,573,060047496120211201,KPK0001159773,I,,POINT (86044.3601000011 412864.0487000011)
portalen_wegvak.604,staal (losstaande stalen constructie),0,600120844,2022-01-01T00:00:00,368,060012084420220101,KPK0001138136,I,,POINT (106847.63450000063 499830.376699999)
portalen_wegvak.605,staal (losstaande stalen constructie),0,600120844,2022-01-01T00:00:00,972,060012084420220101,KPK0001138135,I,,POINT (106279.88390000165 499648.3436000012)
portalen_wegvak.606,staal (losstaande stalen constructie),0,600120844,2022-01-01T00:00:00,1568,060012084420220101,KPK0001138134,I,,POINT (105727.84970000014 499429.4992999993)
portalen_wegvak.607,staal (losstaande stalen constructie),0,600120844,2022-01-01T00:00:00,2029,060012084420220101,KPK0001138116,I,,POINT (105398.66919999942 499116.997299999)
portalen_wegvak.608,viaduct (aan de zijkant van een viaduct),0,210398149,2022-01-01T00:00:00,2180,021039814920220101,KPK0001138131,I,,POINT (107282.44550000131 499821.16220000014)
portalen_wegvak.609,staal (losstaande stalen constructie),0,210398149,2022-01-01T00:00:00,1725,021039814920220101,KPK0001138130,I,,POINT (106827.49909999967 499815.31760000065)
portalen_wegvak.610,staal (losstaande stalen constructie),0,210398149,2022-01-01T00:00:00,1148,021039814920220101,KPK0001138129,I,,POINT (106284.7573999986 499636.0218999982)
portalen_wegvak.611,staal (losstaande stalen constructie),0,210398149,2022-01-01T00:00:00,543,021039814920220101,KPK0001138128,I,,POINT (105724.15850000083 499414.29300000146)
portalen_wegvak.612,staal (losstaande stalen constructie),0,210398149,2022-01-01T00:00:00,95,021039814920220101,KPK0001138114,I,,POINT (105406.8200000003 499107.69370000064)
portalen_wegvak.613,staal (losstaande stalen constructie),0,214399010,2022-01-01T00:00:00,577,021439901020220101,KPK0001138132,I,,POINT (107829.59050000086 499972.6275999993)
portalen_wegvak.614,staal (losstaande stalen constructie),0,600120845,2022-01-01T00:00:00,382,060012084520220101,KPK0001138138,I,,POINT (107607.6950000003 499895.4593000002)
portalen_wegvak.615,viaduct (aan de zijkant van een viaduct),0,600120845,2022-01-01T00:00:00,672,060012084520220101,KPK0001138137,I,,POINT (107326.73680000007 499837.8121000007)
portalen_wegvak.616,staal (losstaande stalen constructie),0,600105974,2022-01-01T00:00:00,181,060010597420220101,KPK0001178845,I,,POINT (81690.87260000035 448721.7430000007)
portalen_wegvak.617,staal (losstaande stalen constructie),0,600106231,2022-01-01T00:00:00,301,060010623120220101,KPK0001178672,I,,POINT (83379.12530000135 450805.2008000016)
portalen_wegvak.618,staal (losstaande stalen constructie),0,166301045,2022-01-01T00:00:00,68,016630104520220101,KPK0001126947,I,,POINT (83242.92579999939 450597.40509999916)
portalen_wegvak.619,staal (losstaande stalen constructie),0,600440959,2022-01-01T00:00:00,150,060044095920220101,KPK0001420638,I,,POINT (83795.5353000015 450900.6218999997)
portalen_wegvak.620,staal (losstaande stalen constructie),0,600440959,2022-01-01T00:00:00,201,060044095920220101,KPK0001420637,I,,POINT (83839.79610000178 450876.3020000011)
portalen_wegvak.621,staal (losstaande stalen constructie),0,600106232,2022-01-01T00:00:00,298,060010623220220101,KPK0001178811,I,,POINT (83394.10669999942 450788.8194999993)
portalen_wegvak.622,staal (losstaande stalen constructie),0,600105963,2022-01-01T00:00:00,224,060010596320220101,KPK0001127807,I,,POINT (84552.69170000032 451740.91039999947)
portalen_wegvak.623,staal (losstaande stalen constructie),0,170305013,2022-01-01T00:00:00,735,017030501320220101,KPK0001127775,I,,POINT (85817.96059999987 453373.3541000001)
portalen_wegvak.624,staal (losstaande stalen constructie),0,170305013,2022-01-01T00:00:00,228,017030501320220101,KPK0001127776,I,,POINT (85518.27290000021 452964.40900000185)
portalen_wegvak.625,staal (losstaande stalen constructie),0,169303023,2022-01-01T00:00:00,339,016930302320220101,KPK0001178793,I,,POINT (84765.87429999933 451964.8792999983)
portalen_wegvak.626,staal (losstaande stalen constructie),0,600105962,2022-01-01T00:00:00,378,060010596220220101,KPK0001178801,I,,POINT (84266.53770000115 451454.0450000018)
portalen_wegvak.627,staal (losstaande stalen constructie),0,600105142,2022-01-01T00:00:00,522,060010514220220101,KPK0001420379,I,,POINT (83833.75829999894 451136.51199999824)
portalen_wegvak.628,staal (losstaande stalen constructie),0,167301026,2022-01-01T00:00:00,233,016730102620220101,KPK0001178814,I,,POINT (83822.77270000055 451100.2019999996)
portalen_wegvak.629,viaduct (aan de zijkant van een viaduct),0,420157013,2022-01-01T00:00:00,405,042015701320220101,KPK0001163351,I,,POINT (210621.3526000008 378526.26790000126)
portalen_wegvak.630,staal (losstaande stalen constructie),0,600148795,2022-01-01T00:00:00,632,060014879520220101,KPK0001182332,I,,POINT (207993.63929999992 378711.09899999946)
portalen_wegvak.631,viaduct (aan de zijkant van een viaduct),0,493357015,2022-01-01T00:00:00,225,049335701520220101,KPK0001181538,I,,POINT (247153.1977000013 478531.6607999988)
portalen_wegvak.632,staal (losstaande stalen constructie),0,269305008,2022-01-01T00:00:00,412,026930500820220101,KPK0001180167,I,,POINT (135345.31850000098 452471.4567000009)
portalen_wegvak.633,staal (losstaande stalen constructie),0,269305008,2022-01-01T00:00:00,102,026930500820220101,KPK0001180162,I,,POINT (135038.98149999976 452518.97040000185)
portalen_wegvak.634,staal (losstaande stalen constructie),0,600126592,2022-01-01T00:00:00,328,060012659220220101,KPK0001132571,I,,POINT (130218.64699999988 453987.67749999836)
portalen_wegvak.635,staal (losstaande stalen constructie),0,600127359,2022-01-01T00:00:00,1621,060012735920220101,KPK0001179950,I,,POINT (130617.70279999822 453890.6341000013)
portalen_wegvak.636,staal (losstaande stalen constructie),0,600127359,2022-01-01T00:00:00,25,060012735920220101,KPK0001132593,I,,POINT (132166.02450000122 453503.6079999991)
portalen_wegvak.637,staal (losstaande stalen constructie),0,600127359,2022-01-01T00:00:00,399,060012735920220101,KPK0001132592,I,,POINT (131803.6085000001 453595.8563000001)
portalen_wegvak.638,staal (losstaande stalen constructie),0,600127359,2022-01-01T00:00:00,999,060012735920220101,KPK0001132591,I,,POINT (131221.75389999896 453742.2930999994)
portalen_wegvak.639,staal (losstaande stalen constructie),0,600126354,2022-01-01T00:00:00,560,060012635420220101,KPK0001132623,I,,POINT (133665.2664999999 452921.94790000096)
portalen_wegvak.640,staal (losstaande stalen constructie),0,600126354,2022-01-01T00:00:00,976,060012635420220101,KPK0001132617,I,,POINT (133279.44319999963 453077.49969999865)
portalen_wegvak.641,staal (losstaande stalen constructie),0,600127441,2022-01-01T00:00:00,45,060012744120220101,KPK0001133706,I,,POINT (133500.93140000105 453010.81529999897)
portalen_wegvak.642,staal (losstaande stalen constructie),0,600126340,2022-01-01T00:00:00,342,060012634020220101,KPK0001132608,I,,POINT (132609.16919999942 453350.4589000009)
portalen_wegvak.643,staal (losstaande stalen constructie),0,600127443,2022-01-01T00:00:00,6,060012744320220101,KPK0001180177,I,,POINT (133300.83040000126 453086.8291000016)
portalen_wegvak.644,staal (losstaande stalen constructie),0,600126372,2022-01-01T00:00:00,96,060012637220220101,KPK0001180203,I,,POINT (135186.04940000176 452545.4811999984)
portalen_wegvak.645,staal (losstaande stalen constructie),0,600126372,2022-01-01T00:00:00,468,060012637220220101,KPK0001180199,I,,POINT (134818.47199999914 452602.6721000001)
portalen_wegvak.646,staal (losstaande stalen constructie),0,600126371,2022-01-01T00:00:00,164,060012637120220101,KPK0001180194,I,,POINT (134257.97610000148 452727.37860000134)
portalen_wegvak.647,staal (losstaande stalen constructie),0,600126359,2022-01-01T00:00:00,159,060012635920220101,KPK0001133713,I,,POINT (134025.35460000113 452838.42819999903)
portalen_wegvak.648,staal (losstaande stalen constructie),0,600186679,2022-02-01T00:00:00,407,060018667920220201,KPK0001130847,I,,POINT (129865.05939999968 482658.9294999987)
portalen_wegvak.649,staal (losstaande stalen constructie),0,600186679,2022-02-01T00:00:00,558,060018667920220201,KPK0001130846,I,,POINT (130011.55570000038 482695.2681999989)
portalen_wegvak.650,staal (losstaande stalen constructie),0,600186703,2022-02-01T00:00:00,11,060018670320220201,KPK0001130843,I,,POINT (130192.45259999856 482722.8123999983)
portalen_wegvak.651,staal (losstaande stalen constructie),0,600186703,2022-02-01T00:00:00,215,060018670320220201,KPK0001130837,I,,POINT (130396.13940000162 482719.4134999998)
portalen_wegvak.652,staal (losstaande stalen constructie),0,600135895,2021-10-01T00:00:00,520,060013589520211001,KPK0001126217,I,,POINT (152356.8214999996 413027.04580000043)
portalen_wegvak.653,staal (losstaande stalen constructie),0,600135895,2021-10-01T00:00:00,1421,060013589520211001,KPK0001126215,I,,POINT (151876.4023000002 413788.6748000011)
portalen_wegvak.654,staal (losstaande stalen constructie),0,600135900,2021-10-01T00:00:00,85,060013590020211001,KPK0001124499,I,,POINT (146940.98690000176 419784.10080000013)
portalen_wegvak.655,staal (losstaande stalen constructie),0,600135900,2021-10-01T00:00:00,665,060013590020211001,KPK0001124493,I,,POINT (146494.21070000157 420150.680399999)
portalen_wegvak.656,staal (losstaande stalen constructie),0,600135952,2021-10-01T00:00:00,1943,060013595220211001,KPK0001124521,I,,POINT (148198.39429999888 418288.2758000009)
portalen_wegvak.657,staal (losstaande stalen constructie),0,600135952,2021-10-01T00:00:00,194,060013595220211001,KPK0001124534,I,,POINT (149176.7666000016 416838.5784999989)
portalen_wegvak.658,staal (losstaande stalen constructie),0,600135952,2021-10-01T00:00:00,1042,060013595220211001,KPK0001124527,I,,POINT (148705.44209999964 417543.50659999996)
portalen_wegvak.659,staal (losstaande stalen constructie),0,600139877,2021-10-01T00:00:00,111,060013987720211001,KPK0001143834,I,,POINT (173826.71079999954 381661.500500001)
portalen_wegvak.660,staal (losstaande stalen constructie),0,600139877,2021-10-01T00:00:00,902,060013987720211001,KPK0001143817,I,,POINT (173037.50299999863 381632.95980000123)
portalen_wegvak.661,staal (losstaande stalen constructie),0,600139889,2021-10-01T00:00:00,360,060013988920211001,KPK0001128909,I,,POINT (172563.94220000133 513980.71279999986)
portalen_wegvak.662,staal (losstaande stalen constructie),0,600139942,2021-10-01T00:00:00,1324,060013994220211001,KPK0001139782,I,,POINT (165692.22830000147 476860.3456000015)
portalen_wegvak.663,staal (losstaande stalen constructie),0,600140168,2021-10-01T00:00:00,225,060014016820211001,KPK0001133050,I,,POINT (173267.24399999902 447387.33879999816)
portalen_wegvak.664,staal (losstaande stalen constructie),0,600140168,2021-10-01T00:00:00,876,060014016820211001,KPK0001133049,I,,POINT (172627.1281999983 447503.6163999997)
portalen_wegvak.665,staal (losstaande stalen constructie),0,600140252,2021-10-01T00:00:00,13,060014025220211001,KPK0001140568,I,,POINT (170669.86690000072 448491.7639000006)
portalen_wegvak.666,staal (losstaande stalen constructie),0,600140253,2021-10-01T00:00:00,5,060014025320211001,KPK0001133018,I,,POINT (170674.41050000116 448484.8306000009)
portalen_wegvak.667,staal (losstaande stalen constructie),0,600140253,2021-10-01T00:00:00,556,060014025320211001,KPK0001133017,I,,POINT (170210.79410000145 448782.56610000134)
portalen_wegvak.668,staal (losstaande stalen constructie),0,600140471,2021-10-01T00:00:00,247,060014047120211001,KPK0001133786,I,,POINT (172628.20179999992 447510.61100000143)
portalen_wegvak.669,staal (losstaande stalen constructie),0,600140869,2021-10-01T00:00:00,66,060014086920211001,KPK0001132934,I,,POINT (166814.62299999967 450458.4023000002)
portalen_wegvak.670,viaduct (aan de zijkant van een viaduct),0,600141547,2021-10-01T00:00:00,355,060014154720211001,KPK0001144294,I,,POINT (181633.79250000045 330487.5423000008)
portalen_wegvak.671,staal (losstaande stalen constructie),0,600142425,2021-10-01T00:00:00,16,060014242520211001,KPK0001133191,I,,POINT (184264.28669999912 448540.76040000096)
portalen_wegvak.672,staal (losstaande stalen constructie),0,600142425,2021-10-01T00:00:00,384,060014242520211001,KPK0001133190,I,,POINT (183906.94350000098 448452.8409000002)
portalen_wegvak.673,staal (losstaande stalen constructie),0,600142431,2021-10-01T00:00:00,535,060014243120211001,KPK0001133157,I,,POINT (182834.57189999893 448280.4578000009)
portalen_wegvak.674,staal (losstaande stalen constructie),0,600142431,2021-10-01T00:00:00,1063,060014243120211001,KPK0001133156,I,,POINT (182306.64939999953 448284.9723000005)
portalen_wegvak.675,staal (losstaande stalen constructie),0,600142431,2021-10-01T00:00:00,1694,060014243120211001,KPK0001133148,I,,POINT (181675.92709999904 448270.24269999936)
portalen_wegvak.676,staal (losstaande stalen constructie),0,600142431,2021-10-01T00:00:00,2279,060014243120211001,KPK0001133140,I,,POINT (181092.9129000008 448222.77639999986)
portalen_wegvak.677,staal (losstaande stalen constructie),8005,600142853,2021-10-01T00:00:00,5,060014285320211001,KPK0001144265,I,,POINT (183150.95589999855 331432.5122000016)
portalen_wegvak.678,staal (losstaande stalen constructie),0,600144504,2021-10-01T00:00:00,369,060014450420211001,KPK0001141750,I,,POINT (193267.55330000073 454166.688099999)
portalen_wegvak.679,staal (losstaande stalen constructie),0,600144504,2021-10-01T00:00:00,1074,060014450420211001,KPK0001141744,I,,POINT (193167.47430000082 453468.82770000026)
portalen_wegvak.680,staal (losstaande stalen constructie),0,600144504,2021-10-01T00:00:00,1761,060014450420211001,KPK0001141738,I,,POINT (193036.93210000172 452795.4710999988)
portalen_wegvak.681,staal (losstaande stalen constructie),0,600144536,2021-10-01T00:00:00,700,060014453620211001,KPK0001150479,I,,POINT (186050.85550000146 328874.8029999994)
portalen_wegvak.682,staal (losstaande stalen constructie),0,600144536,2021-10-01T00:00:00,44,060014453620211001,KPK0001144379,I,,POINT (186660.85929999873 328648.01359999925)
portalen_wegvak.683,staal (losstaande stalen constructie),0,600144536,2021-10-01T00:00:00,1312,060014453620211001,KPK0001144364,I,,POINT (185529.44970000163 329195.2402999997)
portalen_wegvak.684,viaduct (aan de zijkant van een viaduct),0,600144537,2021-10-01T00:00:00,332,060014453720211001,KPK0001144380,I,,POINT (187375.12959999964 328299.8881999999)
portalen_wegvak.685,staal (losstaande stalen constructie),0,600144538,2021-10-01T00:00:00,59,060014453820211001,KPK0001144393,I,,POINT (187902.61930000037 328129.8586000018)
portalen_wegvak.686,staal (losstaande stalen constructie),0,600144539,2021-10-01T00:00:00,248,060014453920211001,KPK0001144399,I,,POINT (188806.28170000017 327911.0036999993)
portalen_wegvak.687,viaduct (aan de zijkant van een viaduct),0,600144547,2021-10-01T00:00:00,39,060014454720211001,KPK0001125261,I,,POINT (190662.78819999844 349655.8172999993)
portalen_wegvak.688,staal (losstaande stalen constructie),0,600146513,2021-10-01T00:00:00,184,060014651320211001,KPK0001123397,I,,POINT (200428.6420999989 468117.1125999987)
portalen_wegvak.689,staal (losstaande stalen constructie),0,600146533,2021-10-01T00:00:00,247,060014653320211001,KPK0001123348,I,,POINT (195387.03029999882 465335.753800001)
portalen_wegvak.690,staal (losstaande stalen constructie),0,600146541,2021-10-01T00:00:00,1652,060014654120211001,KPK0001463604,I,,POINT (197806.18719999865 466513.74969999865)
