Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Ghana;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Guinea;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Guinea-Bissau;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Mali;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Myanmar;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Sudan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;9;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Albania;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Cameroon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Ethiopia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Iraq;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Liberia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Mali;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Pakistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Russian Federation;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Senegal;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Sri Lanka;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Stateless;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Sudan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Uganda;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;10;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Afghanistan;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Burkina Faso;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Cameroon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Eritrea;20
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Gambia;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Honduras;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Iraq;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Liberia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Mali;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Nigeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;11;Alleenstaande minderjarige vreemdelingen;Unknown;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Afghanistan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Albania;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Algeria;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Armenia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Cameroon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;China (including Hong Kong);0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Eritrea;40
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Gambia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Guinea;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Lebanon;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Mali;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Morocco;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Nigeria;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Somalia;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Sudan;0
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;10
12;Jaar, Maand, Land bij nationaliteit, Aantal AMV;2017;12;Alleenstaande minderjarige vreemdelingen;Unknown;0
