FID,ID,NUMMER,DD_BIJGEWERKT,DD_BRONBESTAND,GEOMETRIE
MOB_AUTOMATEN.413,413,6217,2023-02-02,2022-05-02,POINT (187143.456225946 427865.846563878)
MOB_AUTOMATEN.414,414,6218,2023-02-02,2022-05-02,POINT (187377.665126618 426359.744232086)
MOB_AUTOMATEN.415,415,6219,2023-02-02,2022-05-02,POINT (187337.413345791 426148.461810419)
MOB_AUTOMATEN.416,416,6221,2023-02-02,2022-05-02,POINT (187304.438532566 425856.550381877)
MOB_AUTOMATEN.417,417,6222,2023-02-02,2022-05-02,POINT (187268.758851598 425605.744608751)
MOB_AUTOMATEN.418,418,6223,2023-02-02,2022-05-02,POINT (188664.419705018 428232.638250961)
MOB_AUTOMATEN.419,419,6225,2023-02-02,2022-05-02,POINT (189000.018431605 428442.157741219)
MOB_AUTOMATEN.420,420,6226,2023-02-02,2022-05-02,POINT (188905.451400061 428449.879656639)
MOB_AUTOMATEN.421,421,6227,2023-02-02,2022-05-02,POINT (188879.601774507 428284.845616298)
MOB_AUTOMATEN.422,422,6228,2023-02-02,2022-05-02,POINT (188775.590081841 428150.73426228)
MOB_AUTOMATEN.423,423,6229,2023-02-02,2022-05-02,POINT (188754.372197584 428234.240679247)
MOB_AUTOMATEN.424,424,6230,2023-02-02,2022-05-02,POINT (187815.761016037 428480.55713129)
MOB_AUTOMATEN.425,425,6231,2023-02-02,2022-05-02,POINT (187815.301547758 428481.479550266)
MOB_AUTOMATEN.426,426,6232,2023-02-02,2022-05-02,POINT (187772.265875463 428528.758485382)
MOB_AUTOMATEN.427,427,6233,2023-02-02,2022-05-02,POINT (188682.281255341 428587.699021126)
MOB_AUTOMATEN.428,428,6235,2023-02-02,2022-05-02,POINT (186981.879287928 428957.358752896)
MOB_AUTOMATEN.429,429,6237,2023-02-02,2022-05-02,POINT (186940.231352413 429061.634986133)
MOB_AUTOMATEN.430,430,6238,2023-02-02,2022-05-02,POINT (187554.796770162 426505.609754192)
MOB_AUTOMATEN.431,431,6240,2023-02-02,2022-05-02,POINT (187708.408079017 427437.981484438)
MOB_AUTOMATEN.432,432,6241,2023-02-02,2022-05-02,POINT (187682.656699615 427249.570256558)
MOB_AUTOMATEN.433,433,6242,2023-02-02,2022-05-02,POINT (187690.73166021 427364.464787671)
MOB_AUTOMATEN.434,434,6244,2023-02-02,2022-05-02,POINT (187761.069136008 427437.880775611)
MOB_AUTOMATEN.435,435,6245,2023-02-02,2022-05-02,POINT (188244.031744349 427532.963829355)
MOB_AUTOMATEN.436,436,6246,2023-02-02,2022-05-02,POINT (188228.723555126 427490.732632347)
MOB_AUTOMATEN.437,437,6247,2023-02-02,2022-05-02,POINT (188398.197312916 427648.505311109)
MOB_AUTOMATEN.438,438,6248,2023-02-02,2022-05-02,POINT (188175.795257108 428272.98774773)
MOB_AUTOMATEN.439,439,6249,2023-02-02,2022-05-02,POINT (188100.572840428 428259.203909286)
MOB_AUTOMATEN.440,440,6250,2023-02-02,2022-05-02,POINT (188381.297435536 427731.893775175)
MOB_AUTOMATEN.441,441,6251,2023-02-02,2022-05-02,POINT (188349.76274054 427820.99678879)
MOB_AUTOMATEN.442,442,6253,2023-02-02,2022-05-02,POINT (188569.09548584 427938.84511548)
MOB_AUTOMATEN.443,443,6254,2023-02-02,2022-05-02,POINT (188652.968758298 427966.978088671)
MOB_AUTOMATEN.444,444,6255,2023-02-02,2022-05-02,POINT (188546.245109771 428041.783639055)
MOB_AUTOMATEN.445,445,6256,2023-02-02,2022-05-02,POINT (188664.225658191 428139.927874865)
MOB_AUTOMATEN.446,446,6257,2023-02-02,2022-05-02,POINT (187629.903419203 428420.597638407)
MOB_AUTOMATEN.447,447,6258,2023-02-02,2022-05-02,POINT (187758.198595205 428394.997942312)
MOB_AUTOMATEN.448,448,6259,2023-02-02,2022-05-02,POINT (187886.768532302 428451.785059657)
MOB_AUTOMATEN.449,449,6260,2023-02-02,2022-05-02,POINT (187682.241721352 428280.377467874)
MOB_AUTOMATEN.450,450,6261,2023-02-02,2022-05-02,POINT (187840.097072016 428298.406836299)
MOB_AUTOMATEN.451,451,6262,2023-02-02,2022-05-02,POINT (187935.321921017 428335.673656213)
MOB_AUTOMATEN.452,452,6263,2023-02-02,2022-05-02,POINT (187213.599552462 428887.804475397)
MOB_AUTOMATEN.453,453,6264,2023-02-02,2022-05-02,POINT (187649.708852681 426499.045868265)
MOB_AUTOMATEN.454,454,6265,2023-02-02,2022-05-02,POINT (188231.679047439 427420.955929901)
MOB_AUTOMATEN.455,455,6266,2023-02-02,2022-05-02,POINT (187652.668542879 428749.950420507)
MOB_AUTOMATEN.456,456,6267,2023-02-02,2022-05-02,POINT (188676.443211834 427840.618545174)
MOB_AUTOMATEN.457,457,6268,2023-02-02,2022-05-02,POINT (183167.304813956 426218.538581346)
MOB_AUTOMATEN.458,458,6269,2023-02-02,2022-05-02,POINT (183404.691246103 426251.33831891)
MOB_AUTOMATEN.459,459,6270,2023-02-02,2022-05-02,POINT (187874.453456295 428518.756488943)
MOB_AUTOMATEN.460,460,6271,2023-02-02,2022-05-02,POINT (187873.47181724 428518.263660527)
MOB_AUTOMATEN.461,461,6272,2023-02-02,2022-05-02,POINT (187617.269430174 428466.633043024)
MOB_AUTOMATEN.462,462,6273,2023-02-02,2022-05-02,POINT (187872.542235922 428517.879434836)
MOB_AUTOMATEN.463,463,6274,2023-02-02,2022-05-02,POINT (187572.038991677 428538.60504412)
