FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1935.569,24,-240,dieptepunt, ,,,POINT (131301.49190000072 485514.2888999991)
dieptepunten_1935.570,23,-230,dieptepunt, ,,,POINT (132422.12159999833 485240.32030000165)
dieptepunten_1935.571,24,-240,dieptepunt, ,,,POINT (133650.0276999995 484989.4576999992)
dieptepunten_1935.572,23,-230,dieptepunt, ,,,POINT (134641.10049999878 484927.56720000133)
dieptepunten_1935.573,24,-240,dieptepunt, ,,,POINT (135708.09160000086 485115.71440000087)
dieptepunten_1935.574,25,-250,dieptepunt, ,,,POINT (136807.2659999989 485580.30519999936)
dieptepunten_1935.575,24,-240,dieptepunt, ,,,POINT (136912.8920999989 486557.3491999991)
dieptepunten_1935.576,26,-260,dieptepunt, ,,,POINT (134735.17379999906 486529.2921000011)
dieptepunten_1935.577,26,-260,dieptepunt, ,,,POINT (132961.80600000173 486494.63329999894)
dieptepunten_1935.578,27,-270,dieptepunt, ,,,POINT (131527.59820000082 487269.501699999)
dieptepunten_1935.579,32,-320,dieptepunt, ,,,POINT (130139.60209999979 487230.71719999984)
dieptepunten_1935.580,51,-510,dieptepunt, ,,,POINT (131763.60720000044 488152.30700000003)
dieptepunten_1935.581,22,-220,dieptepunt, ,,,POINT (130113.19519999996 488416.3729999997)
dieptepunten_1935.582,24,-240,dieptepunt, ,,,POINT (130905.39279999956 488614.42229999974)
dieptepunten_1935.583,26,-260,dieptepunt, ,,,POINT (132014.46979999915 488825.6750999987)
dieptepunten_1935.584,23,-230,dieptepunt, ,,,POINT (132859.48070000112 491360.7078999989)
dieptepunten_1935.585,27,-270,dieptepunt, ,,,POINT (132846.2773000002 487967.46119999886)
dieptepunten_1935.586,30,-300,dieptepunt, ,,,POINT (133295.18919999897 488984.1145000011)
dieptepunten_1935.587,25,-250,dieptepunt, ,,,POINT (131169.4587999992 489370.3110000007)
dieptepunten_1935.588,25,-250,dieptepunt, ,,,POINT (132200.9662999995 490994.3165999986)
dieptepunten_1935.589,27,-270,dieptepunt, ,,,POINT (133809.78759999946 487471.24819999933)
dieptepunten_1935.590,30,-300,dieptepunt, ,,,POINT (135551.3847000003 489232.94029999897)
dieptepunten_1935.591,27,-270,dieptepunt, ,,,POINT (133620.40289999917 488817.03660000116)
dieptepunten_1935.592,29,-290,dieptepunt, ,,,POINT (135477.11659999937 487903.53339999914)
dieptepunten_1935.593,33,-330,dieptepunt, ,,,POINT (137385.8178000003 489099.257100001)
dieptepunten_1935.594,32,-320,dieptepunt, ,,,POINT (137200.14609999955 490554.92020000145)
dieptepunten_1935.595,26,-260,dieptepunt, ,,,POINT (134125.4288999997 491587.25250000134)
dieptepunten_1935.596,26,-260,dieptepunt, ,,,POINT (133449.58529999852 490369.24859999865)
dieptepunten_1935.597,28,-280,dieptepunt, ,,,POINT (133501.57330000028 489388.9041999988)
dieptepunten_1935.598,30,-300,dieptepunt, ,,,POINT (133991.74570000172 489329.4891999997)
dieptepunten_1935.599,29,-290,dieptepunt, ,,,POINT (134637.88199999928 489024.98849999905)
dieptepunten_1935.600,28,-280,dieptepunt, ,,,POINT (134897.82189999893 489834.5152999982)
dieptepunten_1935.601,28,-280,dieptepunt, ,,,POINT (134459.6374000013 489834.5152999982)
dieptepunten_1935.602,28,-280,dieptepunt, ,,,POINT (134073.44090000167 490294.98039999977)
dieptepunten_1935.603,27,-270,dieptepunt, ,,,POINT (134585.89409999922 490851.99439999834)
dieptepunten_1935.604,30,-300,dieptepunt, ,,,POINT (135410.27450000122 490621.7617999986)
dieptepunten_1935.605,28,-280,dieptepunt, ,,,POINT (139334.6239 486581.5386000015)
dieptepunten_1935.606,30,-300,dieptepunt, ,,,POINT (141235.8984999992 486871.18569999933)
dieptepunten_1935.607,32,-320,dieptepunt, ,,,POINT (139082.1110999994 489091.8147)
dieptepunten_1935.608,34,-340,dieptepunt, ,,,POINT (140805.14119999856 489010.11950000003)
dieptepunten_1935.609,27,-270,dieptepunt, ,,,POINT (136341.73970000073 543545.4318999983)
dieptepunten_1935.610,28,-280,dieptepunt, ,,,POINT (135479.09750000015 543903.6649999991)
dieptepunten_1935.611,24,-240,dieptepunt, ,,,POINT (135624.07950000092 545250.7886999995)
dieptepunten_1935.612,28,-280,dieptepunt, ,,,POINT (134681.69640000165 546108.5986000001)
dieptepunten_1935.613,37,-370,dieptepunt, ,,,POINT (136753.7302000001 545238.7071000002)
dieptepunten_1935.614,35,-350,dieptepunt, ,,,POINT (135611.997299999 546452.9309)
dieptepunten_1935.615,25,-250,dieptepunt, ,,,POINT (134899.16939999908 546652.2806999981)
dieptepunten_1935.616,39,-390,dieptepunt, ,,,POINT (135388.48369999975 547057.0223000012)
dieptepunten_1935.617,31,-310,dieptepunt, ,,,POINT (135503.26080000028 547673.1953999996)
dieptepunten_1935.618,34,-340,dieptepunt, ,,,POINT (134899.16939999908 547945.0366999991)
dieptepunten_1935.619,37,-370,dieptepunt, ,,,POINT (134101.76889999956 546767.0582999997)
dieptepunten_1935.620,142,-1420,dieptepunt, ,,,POINT (136439.60289999843 546990.5718999989)
dieptepunten_1935.621,23,-230,dieptepunt, ,,,POINT (137889.4219999984 546936.2036000006)
dieptepunten_1935.622,28,-280,dieptepunt, ,,,POINT (138112.93609999865 546410.6442999989)
dieptepunten_1935.623,45,-450,dieptepunt, ,,,POINT (139399.65049999952 546984.5313000008)
dieptepunten_1935.624,47,-470,dieptepunt, ,,,POINT (139121.7685999982 544441.3060000017)
dieptepunten_1935.625,32,-320,dieptepunt, ,,,POINT (134067.33579999954 545490.0089000016)
dieptepunten_1935.626,52,-520,dieptepunt, ,,,POINT (133022.25730000064 548232.5839999989)
dieptepunten_1935.627,25,-250,dieptepunt, ,,,POINT (133710.92190000042 547719.1064000018)
dieptepunten_1935.628,43,-430,dieptepunt, ,,,POINT (133137.03489999846 547211.6693999991)
dieptepunten_1935.629,15,-150,dieptepunt, ,,,POINT (134333.13599999994 548480.261500001)
dieptepunten_1935.630,12,-120,dieptepunt, ,,,POINT (134441.87249999866 549283.7032000013)
dieptepunten_1935.631,81,-810,dieptepunt, ,,,POINT (133426.9989 549017.9030000009)
dieptepunten_1935.632,6,-60,dieptepunt, ,,,POINT (132992.0529000014 548993.7391000018)
dieptepunten_1935.633,18,-180,dieptepunt, ,,,POINT (132623.55730000138 548401.7294000015)
dieptepunten_1935.634,66,-660,dieptepunt, ,,,POINT (136169.57409999892 548444.0159999989)
dieptepunten_1935.635,22,-220,dieptepunt, ,,,POINT (136773.66539999843 548214.4613000005)
dieptepunten_1935.636,61,-610,dieptepunt, ,,,POINT (137051.54729999974 549277.6620999984)
dieptepunten_1935.637,57,-570,dieptepunt, ,,,POINT (132865.19359999895 549998.4265000001)
dieptepunten_1935.638,71,-710,dieptepunt, ,,,POINT (133396.79399999976 550795.8275999986)
dieptepunten_1935.639,37,-370,dieptepunt, ,,,POINT (133656.55359999835 550366.9226000011)
dieptepunten_1935.640,24,-240,dieptepunt, ,,,POINT (133928.39440000057 550844.1546999998)
dieptepunten_1935.641,74,-740,dieptepunt, ,,,POINT (134176.07180000097 551345.5507000014)
dieptepunten_1935.642,32,-320,dieptepunt, ,,,POINT (134484.1585999988 551901.3148999996)
dieptepunten_1935.643,17,-170,dieptepunt, ,,,POINT (134804.32710000128 551611.3509000018)
dieptepunten_1935.644,15,-150,dieptepunt, ,,,POINT (134435.83150000125 550421.2908999994)
dieptepunten_1935.645,92,-920,dieptepunt, ,,,POINT (134846.6136999987 550596.4772999994)
dieptepunten_1935.646,17,-170,dieptepunt, ,,,POINT (135233.23200000077 550904.564100001)
dieptepunten_1935.647,107,-1070,dieptepunt, ,,,POINT (135631.932599999 550886.441300001)
dieptepunten_1935.648,114,-1140,dieptepunt, ,,,POINT (135625.8914999999 552783.2881999984)
dieptepunten_1935.649,27,-270,dieptepunt, ,,,POINT (135662.13699999824 551508.6554999985)
dieptepunten_1935.650,87,-870,dieptepunt, ,,,POINT (136042.7148000002 551647.5964000002)
dieptepunten_1935.651,72,-720,dieptepunt, ,,,POINT (136211.8601000011 551967.7648000009)
dieptepunten_1935.652,62,-620,dieptepunt, ,,,POINT (136217.9012000002 552644.3471999988)
dieptepunten_1935.653,102,-1020,dieptepunt, ,,,POINT (136423.29210000113 552843.6975000016)
dieptepunten_1935.654,74,-740,dieptepunt, ,,,POINT (136368.92379999906 553151.7837999985)
dieptepunten_1935.655,112,-1120,dieptepunt, ,,,POINT (136423.29210000113 553429.6662000008)
dieptepunten_1935.656,112,-1120,dieptepunt, ,,,POINT (136973.01520000026 554070.0031000003)
dieptepunten_1935.657,79,-790,dieptepunt, ,,,POINT (137444.20679999888 553767.9574000016)
dieptepunten_1935.658,57,-570,dieptepunt, ,,,POINT (136942.81080000103 553538.4026999995)
dieptepunten_1935.659,64,-640,dieptepunt, ,,,POINT (136815.95149999857 552559.7740999982)
dieptepunten_1935.660,33,-330,dieptepunt, ,,,POINT (139186.0870999992 490339.52650000155)
dieptepunten_1935.661,32,-320,dieptepunt, ,,,POINT (139215.79430000111 491609.51790000126)
dieptepunten_1935.662,35,-350,dieptepunt, ,,,POINT (140314.96869999915 490621.74650000036)
dieptepunten_1935.663,36,-360,dieptepunt, ,,,POINT (141325.0207999982 491579.81060000136)
dieptepunten_1935.664,29,-290,dieptepunt, ,,,POINT (143220.3537000008 486500.58579999954)
dieptepunten_1935.665,34,-340,dieptepunt, ,,,POINT (143502.57429999858 488929.1666000001)
dieptepunten_1935.666,32,-320,dieptepunt, ,,,POINT (144831.98070000112 487532.9180999994)
dieptepunten_1935.667,32,-320,dieptepunt, ,,,POINT (146592.14510000125 486886.78170000017)
dieptepunten_1935.668,32,-320,dieptepunt, ,,,POINT (147936.40569999814 486663.97619999945)
dieptepunten_1935.669,34,-340,dieptepunt, ,,,POINT (146725.82829999924 488216.1887000017)
dieptepunten_1935.670,34,-340,dieptepunt, ,,,POINT (144906.24940000102 489003.4353)
dieptepunten_1935.671,33,-330,dieptepunt, ,,,POINT (146324.77820000052 488958.8739)
dieptepunten_1935.672,35,-350,dieptepunt, ,,,POINT (146814.95059999824 489515.8878999986)
dieptepunten_1935.673,32,-320,dieptepunt, ,,,POINT (149429.9459999986 486775.3792999983)
dieptepunten_1935.674,34,-340,dieptepunt, ,,,POINT (149392.81170000136 488973.7281000018)
dieptepunten_1935.675,33,-330,dieptepunt, ,,,POINT (151011.8652999997 488877.17870000005)
dieptepunten_1935.676,33,-330,dieptepunt, ,,,POINT (151264.37849999964 490615.06230000034)
dieptepunten_1935.677,31,-310,dieptepunt, ,,,POINT (152163.02760000154 491090.38109999895)
dieptepunten_1935.678,32,-320,dieptepunt, ,,,POINT (151680.28229999915 486857.07449999824)
dieptepunten_1935.679,32,-320,dieptepunt, ,,,POINT (153150.79949999973 487042.746199999)
dieptepunten_1935.680,29,-290,dieptepunt, ,,,POINT (157126.39400000125 486151.5236000009)
dieptepunten_1935.681,30,-300,dieptepunt, ,,,POINT (155358.80260000005 487272.9781999998)
dieptepunten_1935.682,28,-280,dieptepunt, ,,,POINT (157096.6862999983 487971.1024999991)
dieptepunten_1935.683,28,-280,dieptepunt, ,,,POINT (158945.97289999947 486819.9400999993)
dieptepunten_1935.684,29,-290,dieptepunt, ,,,POINT (154920.61820000038 489337.6438000016)
dieptepunten_1935.685,22,-220,dieptepunt, ,,,POINT (158136.4461000003 489411.9120000005)
dieptepunten_1935.686,23,-230,dieptepunt, ,,,POINT (159450.9990000017 489954.07239999995)
dieptepunten_1935.687,21,-210,dieptepunt, ,,,POINT (158455.80050000176 490295.7074000016)
dieptepunten_1935.688,22,-220,dieptepunt, ,,,POINT (157690.83460000157 490162.02419999987)
dieptepunten_1935.689,24,-240,dieptepunt, ,,,POINT (156844.17350000143 490978.9781000018)
dieptepunten_1935.690,28,-280,dieptepunt, ,,,POINT (154367.04740000144 491178.78759999946)
dieptepunten_1935.691,34,-340,dieptepunt, ,,,POINT (151259.65689999983 492041.95149999857)
dieptepunten_1935.692,34,-340,dieptepunt, ,,,POINT (151205.14119999856 493477.5298999995)
dieptepunten_1935.693,31,-310,dieptepunt, ,,,POINT (153067.75829999894 493859.1394000016)
dieptepunten_1935.694,29,-290,dieptepunt, ,,,POINT (154739.57090000063 493077.7485000007)
dieptepunten_1935.695,27,-270,dieptepunt, ,,,POINT (156256.92280000076 493114.09230000153)
dieptepunten_1935.696,27,-270,dieptepunt, ,,,POINT (157410.83720000088 492777.91259999946)
dieptepunten_1935.697,36,-360,dieptepunt, ,,,POINT (143292.19750000164 491687.5998999998)
dieptepunten_1935.698,39,-390,dieptepunt, ,,,POINT (145000.35350000113 491814.8033000007)
dieptepunten_1935.699,37,-370,dieptepunt, ,,,POINT (147008.34629999846 491978.3498999998)
dieptepunten_1935.700,37,-370,dieptepunt, ,,,POINT (141329.63450000063 493195.8658999987)
dieptepunten_1935.701,38,-380,dieptepunt, ,,,POINT (142928.76000000164 493105.0064000003)
dieptepunten_1935.702,39,-390,dieptepunt, ,,,POINT (144546.05689999834 493123.1783000007)
dieptepunten_1935.703,39,-390,dieptepunt, ,,,POINT (146472.27560000122 493114.09230000153)
dieptepunten_1935.704,37,-370,dieptepunt, ,,,POINT (148434.8387000002 493086.8344999999)
dieptepunten_1935.705,40,-400,dieptepunt, ,,,POINT (142828.81450000033 494794.9908999987)
dieptepunten_1935.706,37,-370,dieptepunt, ,,,POINT (141328.72619999945 495012.14499999955)
dieptepunten_1935.707,34,-340,dieptepunt, ,,,POINT (140065.7804000005 493267.6446999982)
dieptepunten_1935.708,32,-320,dieptepunt, ,,,POINT (138602.94469999894 493167.6992999986)
dieptepunten_1935.709,32,-320,dieptepunt, ,,,POINT (137539.88980000094 491822.98039999977)
dieptepunten_1935.710,29,-290,dieptepunt, ,,,POINT (135477.38179999962 491822.98039999977)
dieptepunten_1935.711,54,-540,dieptepunt, ,,,POINT (136695.13340000063 551937.5604000017)
dieptepunten_1935.712,72,-720,dieptepunt, ,,,POINT (136229.9829000011 551019.3412000015)
dieptepunten_1935.713,31,-310,dieptepunt, ,,,POINT (137969.7661000006 551218.691399999)
dieptepunten_1935.714,64,-640,dieptepunt, ,,,POINT (136743.46049999818 549980.3042000011)
dieptepunten_1935.715,19,-190,dieptepunt, ,,,POINT (138075.4822999984 548062.3137999997)
dieptepunten_1935.716,23,-230,dieptepunt, ,,,POINT (138552.71440000087 549282.5782999992)
dieptepunten_1935.717,22,-220,dieptepunt, ,,,POINT (138643.32820000127 548382.4822999984)
dieptepunten_1935.718,48,-480,dieptepunt, ,,,POINT (140292.49760000035 548551.6275999993)
dieptepunten_1935.719,48,-480,dieptepunt, ,,,POINT (140842.2212000005 549475.8874999993)
dieptepunten_1935.720,58,-580,dieptepunt, ,,,POINT (140552.25719999894 549427.5603)
dieptepunten_1935.721,41,-410,dieptepunt, ,,,POINT (140220.00659999996 550019.5700000003)
dieptepunten_1935.722,48,-480,dieptepunt, ,,,POINT (139730.6928000003 550043.7333999984)
dieptepunten_1935.723,31,-310,dieptepunt, ,,,POINT (138250.6686999984 550007.4879000001)
dieptepunten_1935.724,33,-330,dieptepunt, ,,,POINT (138039.23680000007 550780.7250999995)
dieptepunten_1935.725,31,-310,dieptepunt, ,,,POINT (138220.46429999918 551843.9259000011)
dieptepunten_1935.726,101,-1010,dieptepunt, ,,,POINT (138504.38720000163 551257.9571999982)
dieptepunten_1935.727,82,-820,dieptepunt, ,,,POINT (138570.83720000088 550925.7071000002)
dieptepunten_1935.728,56,-560,dieptepunt, ,,,POINT (139785.0610000007 551372.7347999997)
dieptepunten_1935.729,41,-410,dieptepunt, ,,,POINT (140389.15239999816 551324.4072000012)
dieptepunten_1935.730,58,-580,dieptepunt, ,,,POINT (141320.66120000184 544527.1708999984)
dieptepunten_1935.731,53,-530,dieptepunt, ,,,POINT (140698.44700000063 545209.7939000018)
dieptepunten_1935.732,56,-560,dieptepunt, ,,,POINT (141060.90210000053 546272.9946999997)
dieptepunten_1935.733,57,-570,dieptepunt, ,,,POINT (141091.10649999976 546943.5364999995)
dieptepunten_1935.734,51,-510,dieptepunt, ,,,POINT (141942.87530000135 546291.117899999)
dieptepunten_1935.735,62,-620,dieptepunt, ,,,POINT (143036.2809999995 546913.3315999992)
dieptepunten_1935.736,36,-360,dieptepunt, ,,,POINT (143863.88650000095 546840.8410999998)
dieptepunten_1935.737,39,-390,dieptepunt, ,,,POINT (143875.96819999814 546333.4039999992)
dieptepunten_1935.738,46,-460,dieptepunt, ,,,POINT (143730.9862000011 545270.2032000013)
dieptepunten_1935.739,48,-480,dieptepunt, ,,,POINT (142510.7217000015 545246.0394000001)
dieptepunten_1935.740,31,-310,dieptepunt, ,,,POINT (144322.99590000138 547943.2800000012)
dieptepunten_1935.741,53,-530,dieptepunt, ,,,POINT (145404.31940000132 547937.2388999984)
dieptepunten_1935.742,51,-510,dieptepunt, ,,,POINT (145557.7586000003 546837.7925999984)
dieptepunten_1935.743,56,-560,dieptepunt, ,,,POINT (146179.9728000015 546849.8742999993)
dieptepunten_1935.744,53,-530,dieptepunt, ,,,POINT (146385.36410000175 545454.4233999997)
dieptepunten_1935.745,50,-500,dieptepunt, ,,,POINT (146500.14119999856 544536.2041000016)
dieptepunten_1935.746,44,-440,dieptepunt, ,,,POINT (147750.61059999838 544596.613499999)
dieptepunten_1935.747,43,-430,dieptepunt, ,,,POINT (147587.50580000132 545514.8321999982)
dieptepunten_1935.748,41,-410,dieptepunt, ,,,POINT (147249.21460000053 546735.0971999988)
dieptepunten_1935.749,51,-510,dieptepunt, ,,,POINT (148348.66090000048 546843.8337000012)
dieptepunten_1935.750,53,-530,dieptepunt, ,,,POINT (148886.3024000004 546801.5471000001)
dieptepunten_1935.751,53,-530,dieptepunt, ,,,POINT (149273.52490000054 544584.5318000019)
dieptepunten_1935.752,53,-530,dieptepunt, ,,,POINT (149261.44330000132 545587.3231999986)
dieptepunten_1935.753,58,-580,dieptepunt, ,,,POINT (149672.22549999878 545623.5687000006)
dieptepunten_1935.754,47,-470,dieptepunt, ,,,POINT (150989.1447999999 545641.6915000007)
dieptepunten_1935.755,61,-610,dieptepunt, ,,,POINT (151732.17709999904 545690.0186999999)
dieptepunten_1935.756,43,-430,dieptepunt, ,,,POINT (153236.36450000107 546650.5245000012)
dieptepunten_1935.757,39,-390,dieptepunt, ,,,POINT (153701.5148999989 547399.5973999985)
dieptepunten_1935.758,44,-440,dieptepunt, ,,,POINT (152879.95050000027 547176.0837999992)
dieptepunten_1935.759,41,-410,dieptepunt, ,,,POINT (152741.0095999986 547653.3159000017)
dieptepunten_1935.760,45,-450,dieptepunt, ,,,POINT (152330.22740000114 547725.807)
dieptepunten_1935.761,46,-460,dieptepunt, ,,,POINT (151955.6906999983 547103.5927999988)
dieptepunten_1935.762,11,-110,dieptepunt, ,,,POINT (168631.7221999988 483953.71240000054)
dieptepunten_1935.763,25,-250,dieptepunt, ,,,POINT (168075.18019999936 490284.3819999993)
dieptepunten_1935.764,24,-240,dieptepunt, ,,,POINT (173471.65359999985 489717.9010999985)
dieptepunten_1935.765,24,-240,dieptepunt, ,,,POINT (172537.4574000016 489340.2474000007)
dieptepunten_1935.766,24,-240,dieptepunt, ,,,POINT (171652.95230000094 488922.8409000002)
dieptepunten_1935.767,24,-240,dieptepunt, ,,,POINT (170480.2382999994 488932.7787999995)
dieptepunten_1935.768,23,-230,dieptepunt, ,,,POINT (168850.36410000175 488873.14979999885)
dieptepunten_1935.769,24,-240,dieptepunt, ,,,POINT (169774.62189999968 487650.7441000007)
dieptepunten_1935.770,14,-140,dieptepunt, ,,,POINT (171454.18719999865 487432.1022000015)
dieptepunten_1935.771,12,-120,dieptepunt, ,,,POINT (173183.44420000166 487948.8913999982)
dieptepunten_1935.772,14,-140,dieptepunt, ,,,POINT (172000.79179999977 486756.3005999997)
dieptepunten_1935.773,16,-160,dieptepunt, ,,,POINT (171633.0758999996 487223.39869999886)
dieptepunten_1935.774,14,-140,dieptepunt, ,,,POINT (170033.0164999999 486179.8817999996)
dieptepunten_1935.775,14,-140,dieptepunt, ,,,POINT (170062.8313000016 485484.20380000025)
dieptepunten_1935.776,7,-70,dieptepunt, ,,,POINT (172418.1981999986 486080.499499999)
dieptepunten_1935.777,27,-270,dieptepunt, ,,,POINT (172795.85200000182 492987.58790000156)
dieptepunten_1935.778,26,-260,dieptepunt, ,,,POINT (174425.72619999945 492977.6495000012)
dieptepunten_1935.779,25,-250,dieptepunt, ,,,POINT (176065.53880000114 492788.82279999927)
dieptepunten_1935.780,25,-250,dieptepunt, ,,,POINT (177069.30249999836 493504.3770999983)
dieptepunten_1935.781,26,-260,dieptepunt, ,,,POINT (178092.94310000166 493613.69790000096)
dieptepunten_1935.782,24,-240,dieptepunt, ,,,POINT (179762.5698999986 494140.42550000176)
dieptepunten_1935.783,24,-240,dieptepunt, ,,,POINT (179206.02749999985 493265.8588999994)
dieptepunten_1935.784,23,-230,dieptepunt, ,,,POINT (178222.14009999856 492431.0454000011)
dieptepunten_1935.785,24,-240,dieptepunt, ,,,POINT (177138.87049999833 492152.7745000012)
dieptepunten_1935.786,23,-230,dieptepunt, ,,,POINT (176542.5747999996 491496.8491999991)
dieptepunten_1935.787,24,-240,dieptepunt, ,,,POINT (174684.12079999968 490512.96180000156)
dieptepunten_1935.788,7,-70,dieptepunt, ,,,POINT (174127.57829999924 487630.86730000004)
dieptepunten_1935.789,7,-70,dieptepunt, ,,,POINT (175817.08210000023 488644.5694000013)
dieptepunten_1935.790,7,-70,dieptepunt, ,,,POINT (177317.75869999826 489916.6667000018)
dieptepunten_1935.791,14,-140,dieptepunt, ,,,POINT (176602.20439999923 490671.9741999991)
dieptepunten_1935.792,7,-70,dieptepunt, ,,,POINT (179414.73099999875 491337.83740000054)
dieptepunten_1935.793,29,-290,dieptepunt, ,,,POINT (176323.93340000138 498453.6292000003)
dieptepunten_1935.794,26,-260,dieptepunt, ,,,POINT (176105.29149999842 496952.9521000013)
dieptepunten_1935.795,28,-280,dieptepunt, ,,,POINT (175956.2175000012 494915.60990000144)
dieptepunten_1935.796,27,-270,dieptepunt, ,,,POINT (177148.80840000138 496058.5091000013)
dieptepunten_1935.797,27,-270,dieptepunt, ,,,POINT (177238.252700001 497817.58089999855)
dieptepunten_1935.798,27,-270,dieptepunt, ,,,POINT (179066.89200000092 498403.9376000017)
dieptepunten_1935.799,26,-260,dieptepunt, ,,,POINT (181253.30860000104 498145.54300000146)
dieptepunten_1935.800,24,-240,dieptepunt, ,,,POINT (182823.55319999903 497827.5188000016)
dieptepunten_1935.801,19,-190,dieptepunt, ,,,POINT (184811.20479999855 498095.85179999843)
dieptepunten_1935.802,24,-240,dieptepunt, ,,,POINT (180319.11239999905 497161.6556000002)
dieptepunten_1935.803,26,-260,dieptepunt, ,,,POINT (179076.83040000126 496525.60720000044)
dieptepunten_1935.804,27,-270,dieptepunt, ,,,POINT (178092.94310000166 494915.60990000144)
dieptepunten_1935.805,27,-270,dieptepunt, ,,,POINT (179911.64389999956 496138.0155000016)
dieptepunten_1935.806,26,-260,dieptepunt, ,,,POINT (180537.75429999828 496615.05160000175)
dieptepunten_1935.807,13,-130,dieptepunt, ,,,POINT (181233.43230000138 496336.7806000002)
dieptepunten_1935.808,19,-190,dieptepunt, ,,,POINT (181621.0240000002 496167.82979999855)
dieptepunten_1935.809,12,-120,dieptepunt, ,,,POINT (182316.70190000162 495929.3121000007)
dieptepunten_1935.810,18,-180,dieptepunt, ,,,POINT (183111.76260000095 496147.9534999989)
dieptepunten_1935.811,7,-70,dieptepunt, ,,,POINT (184244.7239000015 495541.71990000084)
dieptepunten_1935.812,23,-230,dieptepunt, ,,,POINT (180309.17449999973 494587.64730000123)
dieptepunten_1935.813,24,-240,dieptepunt, ,,,POINT (134459.75670000166 492640.71510000154)
dieptepunten_1935.814,29,-290,dieptepunt, ,,,POINT (136540.43659999967 492985.9807000011)
dieptepunten_1935.815,27,-270,dieptepunt, ,,,POINT (136096.13430000097 494176.2384000011)
dieptepunten_1935.816,22,-220,dieptepunt, ,,,POINT (134914.9620999992 493830.9726999998)
dieptepunten_1935.817,33,-330,dieptepunt, ,,,POINT (139521.5331000015 494812.25400000066)
dieptepunten_1935.818,27,-270,dieptepunt, ,,,POINT (137304.56390000135 495121.1759000011)
dieptepunten_1935.819,22,-220,dieptepunt, ,,,POINT (135187.5401000008 494903.11349999905)
dieptepunten_1935.820,21,-210,dieptepunt, ,,,POINT (136032.5326000005 495575.47300000116)
dieptepunten_1935.821,18,-180,dieptepunt, ,,,POINT (134024.54030000046 495230.2072999999)
dieptepunten_1935.822,18,-180,dieptepunt, ,,,POINT (133134.11809999868 497615.11609999835)
dieptepunten_1935.823,17,-170,dieptepunt, ,,,POINT (133261.32140000165 496933.67069999874)
dieptepunten_1935.824,17,-170,dieptepunt, ,,,POINT (133143.2039999999 495770.6704000011)
dieptepunten_1935.825,18,-180,dieptepunt, ,,,POINT (133897.33700000122 496388.51410000026)
dieptepunten_1935.826,19,-190,dieptepunt, ,,,POINT (134188.08689999953 497060.8735000007)
dieptepunten_1935.827,17,-170,dieptepunt, ,,,POINT (134996.73570000008 496315.8269999996)
dieptepunten_1935.828,18,-180,dieptepunt, ,,,POINT (136050.7045999989 497842.2644000016)
dieptepunten_1935.829,22,-220,dieptepunt, ,,,POINT (137422.68129999936 498023.9833999984)
dieptepunten_1935.830,26,-260,dieptepunt, ,,,POINT (138231.32939999923 497524.25659999996)
dieptepunten_1935.831,24,-240,dieptepunt, ,,,POINT (136986.5560999997 496088.67819999903)
dieptepunten_1935.832,26,-260,dieptepunt, ,,,POINT (137668.00140000135 495897.87370000035)
dieptepunten_1935.833,35,-350,dieptepunt, ,,,POINT (139512.4470999986 496615.6629000008)
dieptepunten_1935.834,21,-210,dieptepunt, ,,,POINT (134669.64189999923 499384.14829999954)
dieptepunten_1935.835,22,-220,dieptepunt, ,,,POINT (135123.9384999983 498557.32770000026)
dieptepunten_1935.836,23,-230,dieptepunt, ,,,POINT (135505.54789999872 499902.0465000011)
dieptepunten_1935.837,24,-240,dieptepunt, ,,,POINT (136623.11850000173 498575.4996000007)
dieptepunten_1935.838,27,-270,dieptepunt, ,,,POINT (137031.98580000177 499747.5859000012)
dieptepunten_1935.839,29,-290,dieptepunt, ,,,POINT (137876.97780000046 499674.89820000157)
dieptepunten_1935.840,27,-270,dieptepunt, ,,,POINT (138031.4389999993 498784.4759999998)
dieptepunten_1935.841,32,-320,dieptepunt, ,,,POINT (138903.68890000135 499738.4998999983)
dieptepunten_1935.842,34,-340,dieptepunt, ,,,POINT (139294.38430000097 498848.07759999856)
dieptepunten_1935.843,36,-360,dieptepunt, ,,,POINT (141367.7954000011 496558.42130000144)
dieptepunten_1935.844,38,-380,dieptepunt, ,,,POINT (141431.39699999988 498393.7811000012)
dieptepunten_1935.845,38,-380,dieptepunt, ,,,POINT (141358.7093999982 500165.5390999988)
dieptepunten_1935.846,39,-390,dieptepunt, ,,,POINT (143094.12370000035 500410.85929999873)
dieptepunten_1935.847,40,-400,dieptepunt, ,,,POINT (142948.7490000017 498929.85119999945)
dieptepunten_1935.848,40,-400,dieptepunt, ,,,POINT (143094.12370000035 497085.4054999985)
dieptepunten_1935.849,42,-420,dieptepunt, ,,,POINT (145083.94460000098 495222.7884000018)
dieptepunten_1935.850,43,-430,dieptepunt, ,,,POINT (144756.8504000008 497730.50759999827)
dieptepunten_1935.851,43,-430,dieptepunt, ,,,POINT (144847.7098999992 500238.22619999945)
dieptepunten_1935.852,44,-440,dieptepunt, ,,,POINT (146128.82710000128 500192.7965000011)
dieptepunten_1935.853,44,-440,dieptepunt, ,,,POINT (145438.29619999975 499156.999499999)
