WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"431210","20100814","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er zit onkruid tussen de verharding ","20100824","Lyra","3328NJ","Dordrecht","105629.188","421389.307","4.671781634036748","51.77898686369616"
"418112","20100720","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100824","Noorder Elsweg","3329KH","Dordrecht","109957.797895025","420765.107482466","4.734583265376526","51.77374239302172"
"422645","20100728","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er zit onkruid tussen de verharding ","20100824","Kotterstraat","3317ZL","Dordrecht","104223.048","423108.258","4.651155324494204","51.794310389862176"
"436236","20100823","Water","Anders, mijn keuze staat er niet bij ","","20100824","Suze Groeneweg-erf","3315XD","Dordrecht","108808.05","423800.89","4.717520899620289","51.800933808016616"
"437184","20100825","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100825","Ruys de Beerenbrouckweg","3317LK","Dordrecht","104771.393","422598.676","4.659177214227276","51.78977997362138"
"439125","20100827","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20100831","Branco","3315WT","Dordrecht","108171.389","424479.906","4.70819952929802","51.806983660259"
"437904","20100825","Groenvoorziening ","Plantsoenen","Ik wil graag zwerfvuil uit een plantsoen laten verwijderen","20100831","Boris Pasternak-erf","3315BP","Dordrecht","109708.551","423554.867","4.730607469145775","51.79879635691357"
"437981","20100826","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100830","Sterrenburgplein","3318JT","Dordrecht","105988.295","422205.874","4.676869470112093","51.78635767090082"
"428369","20100809","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100830","Grote Markt","3311BG","Dordrecht","105343.186","425519.134","4.667045391651957","51.81607955355396"
"438196","20100826","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100830","Polder Oudendijk","3329LL","Dordrecht","103510.693","417408.798","4.641676460215583","51.74301940084427"
"438748","20100827","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20100902","Nassauweg","3314ND","Dordrecht","105462.943","424088.709","4.668986776952487","51.8032338722089"
"438017","20100826","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100830","Aletta Jacobs-erf","3315EJ","Dordrecht","109714.779","423169.944","4.7307480880987525","51.79533721447528"
"438953","20100827","Putten en Huisaansluiting Riool","Putten op straat","Anders, mijn keuze staat er niet bij ","20100831","Pijl","3328KN","Dordrecht","105653.801","421522.29","4.672119332719526","51.78018426946657"
"439822","20100830","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100831","Prinsenstraat","3311JS","Dordrecht","104791.766","425250.373","4.659087963387431","51.81361465759628"
"440316","20100831","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100831","Wielingenstraat","3313EW","Dordrecht","108723.286","425412.606","4.7160766063038055","51.815412646096675"
"439191","20100829","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100831","Thorbeckeweg","3317ED","Dordrecht","105010.772","422860.791","4.662608726557603","51.79215729336528"
"438641","20100827","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100831","Sterrenburgplein","3318JT","Dordrecht","105984.626","422223.48","4.6768138080423425","51.786515588881876"
"428939","20100810","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100831","Abraham Kuyperweg","3317KH","Dordrecht","105362.896","422445.333","4.667771887381958","51.78845464789261"
"440076","20100830","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100831","Billitonstraat","3312SE","Dordrecht","106741.709","424673.428","4.687444106451951","51.80860122769975"
"439812","20100830","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het water","20100831","Pijnenburg","3328DB","Dordrecht","106075.223","420827.043","4.678323884991449","51.77397256296132"
"435554","20100822","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100901","Wielingenstraat","3313EW","Dordrecht","108904.219","425374.353","4.7187054903254255","51.81508380860678"
"439303","20100830","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100901","Palingstraat","3311BM","Dordrecht","105564.779","425906.284","4.670203513649169","51.8195788357056"
"433096","20100817","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100901","Frans Lebretlaan","3314EB","Dordrecht","104689.691","424000.986","4.657789392269063","51.80237628152275"
"430829","20100813","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er zit onkruid tussen de verharding ","20100916","Brittenburg","3328JB","Dordrecht","105207.983","421344.124","4.665685025568662","51.77854337637684"
"440982","20100831","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100903","Dubbeldamseweg Noord","3311LW","Dordrecht","105720.815","424574.568","4.672656092908257","51.80762349283958"
"424759","20100802","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100902","Van den Broek-erf","3315SH","Dordrecht","109452.643","424002.318","4.726838936344964","51.80279717426267"
"441166","20100901","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100903","Romboutslaan","3312KP","Dordrecht","106511.556","423762.523","4.68423466236765","51.800394245332036"
"441848","20100902","Vuil en Containers","Grofvuil","Anders, mijn keuze staat er niet bij","20100902","Baanhoekweg","3313LA","Dordrecht","110035.719","425229.259","4.7351326373436144","51.81387203150498"
"439372","20100830","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100902","Colijnstraat","3317GB","Dordrecht","105243.713","423178.015","4.665939366672212","51.795029247271614"
"442582","20100903","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Onze huisaansluiting zit ergens verstopt ","20100906","Van Almondestraat","3317AN","Dordrecht","104242.202","423046.527","4.651441998714022","51.793757306569034"
"441657","20100901","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","20100906","Borneostraat","3312XA","Dordrecht","106266.999","424815.225","4.680541246037873","51.80983442434955"
"442260","20100902","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een straatnaambord, nummerverwijzing of onderbord beschadigd/scheef","20100903","Jacob van Ruisdaelstraat","3314HL","Dordrecht","104992.408","423399.989","4.662264709087467","51.79700185332967"
"442982","20100904","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100906","Bourbonhof","3329BK","Dordrecht","109377.258","423089.109","4.725866368846898","51.794583204888184"
"443000","20100905","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Onze huisaansluiting zit ergens verstopt ","20100906","Mina Krüseman-erf","3315GJ","Dordrecht","109937.931","423518.212","4.733937361818461","51.79848546434475"
"442230","20100902","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100906","Hermann Hesse-erf","3315BK","Dordrecht","109529.443","423510.251","4.728016957212097","51.79838079628812"
"443648","20100906","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100906","Jacob Marisstraat","3314TD","Dordrecht","105024.434","423669.784","4.662690002145362","51.79942958297506"
"442577","20100903","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100906","Van Almondestraat","3317AN","Dordrecht","104242.202","423046.527","4.651441998714022","51.793757306569034"
"440824","20100831","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100906","Admiraalsplein","3317BA","Dordrecht","104420.847","422825.06","4.6540636775912345","51.791783020701"
"442877","20100903","Groenvoorziening ","Gras","Anders, mijn keuze staat er niet bij ","20100906","Nieuwstraat","3311XR","Dordrecht","105595.404","425297.002","4.670734654858939","51.814105474910484"
"442280","20100902","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100906","Colorado","3315WC","Dordrecht","108239.725","424590.324","4.709175395876631","51.807981808238175"
"442103","20100902","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100906","Prattenburg","3328WG","Dordrecht","105963.941","421245.556","4.676652423445479","51.777724339869266"
"442903","20100903","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100906","Schuttevaerkade","3311RB","Dordrecht","105945.946","425732.58","4.675756083205569","51.81805126965929"
"432465","20100817","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er zit onkruid tussen de verharding ","20100910","Dubbelsteynlaan West","3319EM","Dordrecht","107694.968","423051.317","4.70148722716376","51.79410355811021"
"433546","20100818","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100907","Groenezoom","3315LA","Dordrecht","107892.015","424257.346","4.7041792592381295","51.80495982097797"
"438545","20100826","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20100906","Atmosfeerstraat","3328GD","Dordrecht","106061.806","421536.592","4.678029317997564","51.78034871183412"
"438618","20100827","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100907","Noordendijk","3311RM","Dordrecht","105880.847","425557.276","4.674836892828925","51.81646995302043"
"441900","20100902","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20100907","Colorado","3315WC","Dordrecht","108188.457","424641.098","4.708425192975133","51.80843385966817"
"442931","20100903","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20100907","Javastraat","3312XG","Dordrecht","106332.7","424753.15","4.6815026098364285","51.809282239778895"
"440231","20100831","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100907","Atmosfeerstraat","3328GC","Dordrecht","105976.125","421452.303","4.676799716517855","51.7795836209426"
"430941","20100813","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100914","Schuilenburg","3328CJ","Dordrecht","105639.35","421082.98","4.671972502105409","51.776234541370215"
"445048","20100908","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er is een gevaarlijk gat in het asfalt ","20100908","Laan der Verenigde Naties","3318LA","Dordrecht","106054.24","423229.279","4.677680543147864","51.79556164106461"
"444382","20100907","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100908","Prattenburg","3328WB","Dordrecht","105903.959","421102.133","4.6758036450379965","51.77643000600466"
"444901","20100908","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100908","Goudestein","3328MC","Dordrecht","105528.009","420690.301","4.670415352079448","51.77269535001115"
"443016","20100905","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20100909","Lyra","3328NJ","Dordrecht","105615.379","421389.921","4.671581459225197","51.778991161464496"
"436915","20100824","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20100908","Luchtenburg","3328AR","Dordrecht","106361.305","420897.493","4.682458769083091","51.77463073894064"
"707027","20111213","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20111215","Deimospad","3318JB","Dordrecht","105859.594","422097.485","4.675019707786149","51.7853721775933"
"707136","20111213","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Het bord dat ik bedoel staat er niet bij","20120131","Van Bosseplantsoen","3317PJ","Dordrecht","105124.312","423169.245","4.664209940438472","51.79493977098322"
"707234","20111214","Putten en Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","","20120103","Aldebaranhof","3318BC","Dordrecht","106306.15","422355.396","4.681454816613899","51.787729354787956"
"707359","20111214","Vuil en Containers","","","","Rietveld-erf","3315DB","Dordrecht","109873.585","424204.505","4.732915151049543","51.8046485892125"
"707477","20111214","Dieren","Hondenuitlaatplaats","Anders, mijn keuze staat er niet bij ","20111216","Loevestein","3328JH","Dordrecht","105250.912","421026.611","4.666352616318672","51.775693445119366"
"707482","20111214","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20111215","Romanovhof","3329BE","Dordrecht","109668.382","422699.517","4.730137132564393","51.7911052999007"
"426924","20100805","Groenvoorziening ","Gras"," Er is schade aan het gras  ","20100908","Blaauwweg","3328XN","Dordrecht","106040.828","421724.375","4.677698815202637","51.78203463901816"
"444236","20100907","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100909","Henriëtte Roland Holst-erf","3315TJ","Dordrecht","109932.245","423471.449","4.7338610236779575","51.79806470435774"
"444501","20100907","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100909","Stadspolderring","3315CH","Dordrecht","109737.866","423662.34","4.73101837474725","51.79976468896848"
"445834","20100909","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100910","Chico Mendesring","3315MB","Dordrecht","108435.994","424292.579","4.71206115908237","51.80532212903321"
"445738","20100909","Groenvoorziening ","Bomen","Er is een loshangende gevaarlijke tak ","20100909","Van Hogendorpplantsoen","3317TP","Dordrecht","104967.172","423067.557","4.661946928461635","51.79401176019751"
"445358","20100908","Water","Ik wil graag waterplanten laten verwijderen ","","20100910","Azobé","3315NS","Dordrecht","108542.107","424676.84","4.713548029783804","51.80878464957046"
"445067","20100908","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20100910","Merbau","3315RP","Dordrecht","108550.972","424060.925","4.713759212588169","51.803249636059725"
"437160","20100824","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100909","Zuidendijk","3317NN","Dordrecht","104767.764","423117.227","4.659049420615062","51.79444027930391"
"446117","20100909","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20100910","Van der Duyn van Maasdamplantsoen","3317EV","Dordrecht","105154.443","423036.808","4.664665741185986","51.79375214387925"
"436595","20100824","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100825","Baanhoekweg","3313LA","Dordrecht","110026.681","425347.517","4.734986206648185","51.81493418964383"
"436549","20100824","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20100825","Boterdiepstraat","3313BA","Dordrecht","108971.531","425371.883","4.719681932445579","51.81506716439519"
"436528","20100824","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100825","Eigenhaard","3312EH","Dordrecht","105956.319","424554.5","4.676073469988192","51.80746386930082"
"435613","20100823","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100825","Ceramstraat","3312SJ","Dordrecht","106710.038","424564.336","4.6870001230546","51.80761799089531"
"432718","20100817","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100825","Ockenburg","3328TG","Dordrecht","105530.5","421042.373","4.670401197315934","51.77585994238674"
"436289","20100823","Straten, Stoepen, Wegen en Meubilair","Minder valide oprit","Ik wil graag een minder valide oprit voor algemeen gebruik laten plaatsen ","20100825","Vorensaterstraat","3312NV","Dordrecht","106635.487","424239.839","4.685964556230654","51.804695020300144"
"437152","20100824","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100826","Museumstraat","3311XP","Dordrecht","105641.344","425330.993","4.671395978156028","51.81441504297867"
"437334","20100825","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100826","Weeshuisplein","3311SX","Dordrecht","105647.652","425615.921","4.671446811989031","51.81697646290555"
"436870","20100824","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100826","Reeweg Oost","3312CT","Dordrecht","106641.428","424434.34","4.686023517700087","51.806443672279464"
"436615","20100824","Vuil en Containers","Glas op straat of bij een speelplaats","Er ligt glas op straat","20100825","Brouwersdijk","3314GR","Dordrecht","104722.273","424094.094","4.658248216697506","51.80321605005598"
"438347","20100826","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20100826","Van der Kloosterstraat","3317WR","Dordrecht","104642.83701","422708.471552","4.6572980838707245","51.790755214056354"
"444522","20100907","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100914","Oudendijk","3318AG","Dordrecht","106771.244","422597.984","4.6881614073595825","51.78995005533232"
"447909","20100914","Straatverlichting en Verkeerslichten","Straatverlichting","De lichtmast staat scheef ","20100914","Veerplaat","3313LJ","Dordrecht","108556.427","425758.383","4.713610496243402","51.8185065675852"
"446224","20100909","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100915","Venuslaan","3318JX","Dordrecht","105710.219","422153.628","4.672847025151681","51.78586361825923"
"446036","20100909","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100916","Valkstraat","3312TN","Dordrecht","106733.686","424862.236","4.687301449268058","51.81029750328546"
"448714","20100915","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20100917","Witte de Withstraat","3317CM","Dordrecht","104660.339","422345.837","4.657604439070905","51.787497505475805"
"447221","20100913","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100921","Amazone","3315WV","Dordrecht","107985.311","424667.433","4.705476169177573","51.80865348074577"
"446988","20100911","Water","Ik wil graag waterplanten laten verwijderen ","","20100917","Beekenstein","3328ZC","Dordrecht","105771.178","420673.245","4.673940713652583","51.77256353524003"
"446890","20100910","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20100917","Fuutstraat","3312RJ","Dordrecht","107039.371","424559.296","4.69177577673532","51.807601087208525"
"450665","20100919","Vuil en Containers","Grofvuil","Anders, mijn keuze staat er niet bij","20100920","Tafelberg","3328SR","Dordrecht","105668.28","421809.107","4.67228830357596","51.78276341504942"
"451485","20100920","Vuil en Containers","Afvalbakken","Ik wil graag een afvalbak laten legen","20100921","H.W. Mesdagstraat","3314XM","Dordrecht","104520.4","423846.921","4.655357623675623","51.80097629748629"
"450647","20100918","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Overkampweg","3318AR","Dordrecht","106593.936","422737.289","4.685572184619918","51.79118676533432"
"442136","20100902","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100924","Schuilenburg","3328CH","Dordrecht","105637.655","421139.713","4.671939864441505","51.7767442992201"
"441688","20100901","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100924","Zeedijk","3329LC","Dordrecht","109079.45","421699.437","4.721733919251315","51.78206856838412"
"447702","20100913","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100921","Mildenburg","3328JG","Dordrecht","105123.616","421188.934","4.664484924287025","51.77714102646251"
"451428","20100920","Vuil en Containers","Glas op straat of bij een speelplaats","Er ligt glas op straat","20100922","Dokweg","3316AD","Dordrecht","104295.893","424859.709","4.651954688635065","51.81005863554578"
"448325","20100914","Groenvoorziening ","Hagen","","20100921","Selma Lagerlöf-erf","3315AT","Dordrecht","109269.324","423721.567","4.724218370187367","51.80025883521739"
"450206","20100917","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20100922","Saturnuslaan","3318ER","Dordrecht","105577.78","422260.256","4.670912530351413","51.786810268215184"
"440288","20100831","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100922","Stadhouderstraat","3319RM","Dordrecht","107265.029","423302.253","4.695220873132766","51.79632234446345"
"442289","20100902","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100924","Vriesestraat","3311NN","Dordrecht","105372.157","425252.749","4.667503719432855","51.813687930548355"
"441347","20100901","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100922","Van Slingelandtlaan","3311DR","Dordrecht","106356.474","425082.039","4.681801092023652","51.81224029733408"
"452972","20100922","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20100924","Johan Wagenaarstraat","3314CH","Dordrecht","104307.414","423871.821","4.6522663956381765","51.80118079059843"
"448076","20100914","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100927","Theophile de Bockstraat","3314VM","Dordrecht","104829.563","423793.051","4.6598472608354005","51.80051999980754"
"453450","20100923","Dieren","We hebben overlast van ratten","","20100923","Achterweg","3319AA","Dordrecht","106760.713476462","422876.518570613","4.687969998232235","51.79245257013638"
"448922","20100915","Groenvoorziening ","Hagen","","20101001","Colorado","3315WC","Dordrecht","108218.19","424584.64","4.708863927655968","51.80792891694094"
"452584","20100922","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20101001","Rudyard Kipling-erf","3315AK","Dordrecht","108940.958","423804.324","4.719447181428002","51.800975652624665"
"449026","20100915","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20101006","Halmaheiraplein","3312GH","Dordrecht","106788.946","424353.033","4.688173628505796","51.805725661120896"
"458650","20101003","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","De container is vol","20101004","Grote Markt","3311BH","Dordrecht","105332.304","425577.414","4.666879220391856","51.816602390658275"
"458648","20101003","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20101005","Aardappelmarkt","3311BA","Dordrecht","105304.247","425595.026","4.666469816804329","51.81675818461229"
"442363","20100902","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101004","Douwe Aukesstraat","3317AM","Dordrecht","104260.667","422764.934","4.651750884918337","51.791228086583985"
"457653","20100930","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20101004","Botgensstraat","3311VD","Dordrecht","105038.852","425190.886","4.662679477673021","51.813102180738376"
"457769","20101001","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20101005","Reeweg Oost","3312CK","Dordrecht","106129.994","424722.219","4.678567867339671","51.808986526317916"
"458882","20101004","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101004","Van Elzelingenweg","3329KS","Dordrecht","108408.524","420199.125","4.712213383534026","51.7685283480286"
"456756","20100929","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101006","Westerdiep","3313VC","Dordrecht","108812.43","425253.968","4.7173904977402685","51.81399421923955"
"460038","20101005","Groenvoorziening ","Bomen","Er is een loshangende gevaarlijke tak ","20101005","Witte de Withstraat","3317CM","Dordrecht","104660.339","422345.837","4.657604439070905","51.787497505475805"
"445009","20100908","Straatverlichting en Verkeerslichten","Anders, mijn keuze staat er niet bij ","","20101005","Van Baerlestraat","3314BJ","Dordrecht","104985.519","424423.117","4.662017062711298","51.806196881702874"
"455529","20100928","Straatverlichting en Verkeerslichten","Straatverlichting","De lichtmast staat scheef ","20101005","Selma Lagerlöf-erf","3315AR","Dordrecht","109259.787","423649.743","4.7240896040714055","51.79961250914213"
"481442","20101110","vuil","","","20101110","Henri Polakstraat","3317KN","Dordrecht","105350.981","422551.355","4.667584013340486","51.78940649471517"
"480292","20101108","Groenvoorziening ","Afvalbakken","Ik wil graag een afvalbak laten legen","20101111","Palissander","3315MP","Dordrecht","108259.201","424143.333","4.709518134809162","51.80396595449808"
"481568","20101110","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101111","Erasmuslaan","3314AB","Dordrecht","104628.4","424572.134","4.656817748432376","51.807504094420544"
"481850","20101110","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20101125","Johan de Wittstraat","3311KJ","Dordrecht","105426.521","424808.657","4.668355650842147","51.809701370530334"
"479879","20101108","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101111","Burgemeester Struijkstraat","3319CE","Dordrecht","107523.969","423535.271","4.698942328730145","51.79843875239476"
"478320","20101104","Vuil en Containers","Afvalbakken","Ik wil graag een afvalbak laten legen","20101111","Damplein","3319HC","Dordrecht","107920.512","423113.89","4.704747881264779","51.79468501653531"
"481215","20101109","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20101111","Nassauweg","3314ND","Dordrecht","105462.943","424088.709","4.668986776952487","51.8032338722089"
"481144","20101109","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20101111","Boris Pasternak-erf","3315BT","Dordrecht","109477.047","423574.982","4.727248915580311","51.79895832203268"
"478504","20101104","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101116","Sint Jorisweg","3311PK","Dordrecht","105971.233","425203.872","4.676197714356725","51.81330159174797"
"479551","20101107","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20101112","Hermann Hesse-erf","3315BL","Dordrecht","109460.021","423405.756","4.7270243596049735","51.79743594916288"
"482273","20101111","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101116","Augustijnenkamp","3311XC","Dordrecht","105611.638","425348.292","4.670962742369167","51.81456789372975"
"483218","20101112","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101117","Elzenlaan","3319XA","Dordrecht","107896.73","422962.791","4.7044237167163985","51.79332495410067"
"477512","20101103","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101115","Schorpioenstraat","3318TN","Dordrecht","106407.872","422158.676","4.68295660872902","51.78597012621759"
"482812","20101112","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101115","Dubbeldamseweg Zuid","3312KR","Dordrecht","106342.762","423870.935","4.6817725016458285","51.801353945661326"
"481090","20101109","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101115","Suze Groeneweg-erf","3315XH","Dordrecht","108719.476","423751.868","4.716243414432617","51.80048587002241"
"484031","20101115","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20101117","Nijenstein","3328ZH","Dordrecht","105670.008","420733.174","4.672466477785929","51.77309324418519"
"482654","20101111","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20101115","Boris Pasternak-erf","3315BV","Dordrecht","109563.509","423575.183","4.728502257104325","51.79896717108903"
"483264","20101112","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101115","Wiardi Beckmanplantsoen","3317TS","Dordrecht","104969.158","422864.595","4.6620050306842975","51.792187755865086"
"483422","20101114","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101115","Pegasusring","3328HP","Dordrecht","106509.569","421716.319","4.68449229772829","51.78200312344276"
"483409","20101113","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20101115","Kapteynweg","3318EH","Dordrecht","105929.466","422549.462","4.6759682558707265","51.789440614633676"
"484373","20101116","Groenvoorziening ","Afvalbakken","Ik wil graag een afvalbak laten legen","20101118","Dubbelsteynlaan West","3319EK","Dordrecht","107237.75","423047.978","4.694860524263852","51.794034627045946"
"473144","20101027","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101116","Karel Lotsyweg","3318AL","Dordrecht","106116.079","422790.474","4.678638828759524","51.79162315635547"
"479701","20101108","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een verstopte put en nu staat er water op straat ","20101122","Van Deysselstraat","3319BV","Dordrecht","107884.008","423231.146","4.7042028131714595","51.79573581816051"
