OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
198,2d4444c9-a014-4a96-92bc-7a31c1b81493,ES_9L,60,Bestaand,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,"201,629123",-21.508672,"-21,508672",67434.97699999,441342.26,5.57599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.95361272,4.11335522,201.629123
199,9df1be84-7af7-418a-b06a-439764b277de,ES_X0911,283,Bestaand,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,"98,820403",-0.088335,"-0,088335",205986.677,351972.793,48.548,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.15492006,6.11597592,98.820403
200,9af68a20-a36e-4c0b-85e3-2246a69b9639,ES_2L,60,Bestaand,850,,850,850__,Roosendaal Borchwerf,Rsd-Rsdbw1,Roosendaal - Roosendaal Borchwerf 1 ,"100,532881",1.794349,"1,794349",90596.34399999,395613.239,3.28299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54579187,4.45873079,100.532881
201,cccf6281-628e-48fa-8824-1a2e4fa7ec9d,ES_667R,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,829112",12.672615,"12,672615",89105.13899999,431905.18199999,3.777,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87179201,4.43035919,7.829112
202,e0763289-62a1-4dd3-b641-583daa2b011c,ES_X0228V,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","400,123686",-184.161479,"-184,161479",88855.781,432761.39899999,3.373,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87945756,4.42657449,400.123686
203,18a201da-cf68-4ee9-a89e-ae6b2a4733c3,ES_1633BR,60,Bestaand,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,"11,661521",-36.394064,"-36,394064",105328.442,499244.358,2.375,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.47867087,4.65606001,11.661521
204,620418e6-9d2d-4396-a1f6-df8e0df591f7,ES_923R,60,Bestaand,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,"6,155571",-65.62244,"-65,622440",249639.83799999,608041.349,4.751,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.45016985,6.81172943,6.155571
205,3237e623-066d-4dda-b2d2-10bdb33613a4,ES_23HR,60,Bestaand,852,a,852,852_a,Axel Axelse Vlakte,Axa-Axi,Axel Aansl. - Axel Industrie ,"156,518313",-39.406581,"-39,406581",47334.08299999,365795.462,4.81799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.27123065,3.84431083,156.518313
206,6b3a0527-c266-4a9f-8741-eb00cb55f2d5,ES_71AL,60,Bestaand,803,f,803,803_f,Delfzijl Stamlijn Havenschap,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,"80,619859",-0.063852,"-0,063852",259882.067,593559.54799999,2.164,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.31817092,6.96107363,80.619859
207,8611c011-8dfa-4850-8f3c-d443e5fcdd81,ES_235AL,283,Bestaand,785,,785,785__,Lanaken (B) - Maastricht grens,Has-Glk,Hasselt (B) - Lanaken (B) ,"12,405741",-14.418385,"-14,418385",174423.556,321414.16399999,60.576,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.88219328,5.66318765,12.405741
208,08e47ac3-58fa-4ef4-a353-49f6b7148fb4,ES_31L,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"17,876497",-5.331574,"-5,331574",187115.70199999,427614.695,23.63299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83619781,5.85317042,17.876497
209,47b46c9d-8312-428d-ac91-9d23506ac6b4,ES_501L,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,374918",40.093863,"40,093863",136126.336,455471.146,3.69,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08718165,5.11182893,35.374918
210,fd379c89-5deb-42d0-905f-af71da81e98d,ES_931L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,193431",35.077376,"35,077376",103345.356,499658.66399999,5.546,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48221053,4.62680816,202.193431
211,75ffe5ed-6d46-4b30-9208-a6e373114573,ES_20L,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,081476",-31.248395,"-31,248395",148776.72,412102.89,6.855,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.69766266,5.29718445,47.081476
212,09031ddc-1f0b-46b9-9632-ddc454e76ad0,ES_32R,60,Bestaand,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,"200,197536",63.354589,"63,354589",43965.254,373097.79499999,1.981,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.33619895,3.7937672,200.197536
213,07394238-dd43-4044-8cd1-2a23fc76748d,ES_X0225L,283,Bestaand,486,c,486,486_c,Amsterdam Westhaven (gebied),Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,"205,725000",160.622096,"160,622096",115733.151,492053.302,1.13599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41488988,4.81004769,205.725
214,421f66de-4f51-4d67-9498-0c23e2560ea4,ES_101BV,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,256967",-15.06548,"-15,065480",182092.744,578909.02899999,1.04299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19614896,5.79259496,26.256967
215,a5c04e5b-6882-42e7-87fd-9660223c7bf9,ES_X0457,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","400,337535",12.216407,"12,216407",88748.93899999,433015.065,3.209,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88172463,4.42497423,400.337535
216,e7a02f86-ca07-477f-bc26-4fbf26e520fc,ES_X0676,283,Bestaand,802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,"101,972652",4.804405,"4,804405",133109.29399999,457406.196,1.258,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10446284,5.06768573,101.972652
217,db6ab626-7fae-42fb-b746-0b4d46f5118b,ES_90L,283,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","203,252203",-35.768146,"-35,768146",80503.71099999,433533.141,4.517,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88533859,4.30512805,203.252203
218,180778f7-622e-4bcf-bcc4-ebfe155d1819,ES_X0172L,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,957550",-46.950306,"-46,950306",153498.73,463052.36499999,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15564154,5.36526595,200.95755
219,ba9c5827-1ac6-48ad-99c3-d711627ae624,ES_906V,60,Bestaand,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,931944",25.631716,"25,631716",251762.255,475477.37599999,21.544,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.25881399,6.80450661,45.931944
220,c7b6a983-beba-408b-b489-44aa903c345f,ES_336BT,60,Bestaand,469,g,469,469_g,Pernis,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ","602,121524",-4.722119,"-4,722119",82629.706,433791.238,3.584,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88793859,4.33594924,602.121524
221,12a80f3c-ac94-4b50-b1c0-c5a23437dcec,ES_337L,60,Bestaand,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,"201,094140",-11.637446,"-11,637446",43903.277,373991.84499999,1.461,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.34422064,3.7925977,201.09414
222,55b0d7ee-1191-426f-81b6-21bbbd50963d,ES_5005BR,60,Bestaand,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,"177,404223",-13.45739,"-13,457390",116380.489,489239.776,6.11099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38965024,4.81988576,177.404223
223,5c088fa4-996a-4ced-bba7-e2772a381bb0,ES_149BQ,60,Bestaand,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,"57,186223",6.912296,"6,912296",108051.295,504408.43699999,0.298,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.52531985,4.69540982,57.186223
224,ebe50c56-1535-487b-8b88-1103adc1317a,ES_X0285V,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,354501",-267.65683,"-267,656830",87757.751,433160.67599999,3.177,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88291451,4.41055179,401.354501
225,7f877500-15e4-4ae0-8087-2e38e5e69101,ES_20R,283,Bestaand,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,"202,364288",-86.330422,"-86,330422",75475.19299999,434545.666,5.381,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89374216,4.23186812,202.364288
226,ec6e0a20-ac64-4329-8673-d3e0bb20c715,ES_20R,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"47,081447",-36.141065,"-36,141065",148781.192,412100.905,6.855,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.69764487,5.29724917,47.081447
227,f17472c3-ed31-4bc8-b677-6b8c803a6243,ES_X0528,283,Bestaand,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,"6,329226",-0.925112,"-0,925112",189911.064,421175.05099999,45.47599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.77814949,5.8930767,6.329226
228,369bf44d-3c60-4e03-b40b-6e1d9a840293,ES_X0167R,283,Bestaand,801,m,801,801_m,Moerdijk Industrieterrein,Vlw-Cih,Vlasweg - Centrale Insteekhaven ,"825,435752",-0.102626,"-0,102626",100692.667,411421.45,3.50199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68893963,4.60181273,825.435752
229,107e5e97-2d07-4af3-8e11-a63710cde9fb,ES_904R,60,Bestaand,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,"70,561306",85.981652,"85,981652",115716.084,495243.558,0.301,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.44355983,4.80942293,70.561306
230,79684320-edf0-432d-b071-060c0e0f9176,ES_966R,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"102,007007",12.964004,"12,964004",177673.11499999,321509.477,45.926,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.88293061,5.70936635,102.007007
231,cef07eea-f05c-4f5b-9670-bc9f9a01037c,ES_801R,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,193845",-144.650381,"-144,650381",177271.41699999,318806.058,47.124,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85864614,5.70349242,1.193845
232,c95e2961-40ad-41d4-bd84-af330b12d091,ES_658L,60,Bestaand,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"44,437464",-89.660799,"-89,660799",153907.325,462907.01799999,5,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.15433611,5.37123711,44.437464
233,75f947a1-6215-4a21-8e8e-f103b5f7c799,ES_945L,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","12,826268",37.912446,"37,912446",84214.452,432574.032,3.71499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87720323,4.35921582,12.826268
234,d06b3083-20ed-45a6-b44f-128d9dc4471e,ES_908V,60,Bestaand,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,"2,799299",-33.607223,"-33,607223",136296.687,397955.592,14.07799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.5702227,5.11742554,2.799299
235,d5ba6676-b09b-4cc9-8539-da900e6f2c57,ES_15R,60,Bestaand,618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,"57,946488",-16.626567,"-16,626567",160515.965,383845.074,21.218,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.44367208,5.46654034,57.946488
236,67014709-9214-442c-9784-8bc867c5a4cc,ES_935L,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,208453",-124.709646,"-124,709646",40325.55799999,386291.26799999,2.716,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45402507,3.73727376,200.208453
237,4ac6e30e-38db-41a7-b15d-91b27fea0291,ES_8552L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,684559",-109.124522,"-109,124522",103810.82,499408.087,3.915,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.4800024,4.63369797,201.684559
238,d4cc7ac6-ea23-48f0-8a63-8d3c7dcd91c8,ES_962S,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","12,772830",57.651252,"57,651252",84263.83999999,432605.993,3.74299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87749674,4.35992638,12.77283
239,50fcda4e-e422-4152-9ef0-dc160489e14d,ES_980R,60,Bestaand,814,b,814,814_b,Maastricht Racc. Beatrixhaven,Mt-Klprwg,Maastricht - Klipperweg ,"201,000448",-247.693831,"-247,693831",178138.231,321349.57799999,46.07999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.88147473,5.71596503,201.000448
240,e9ba3813-3b9c-4ca8-913c-74e93b70132b,ES_425V,60,Bestaand,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"22,956481",9.584739,"9,584739",84040.289,453934.17099999,0.369,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.06914436,4.35226864,22.956481
241,ba4a1c3c-ccae-436e-8a5f-029da3ffd3e9,ES_X0196V,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"6,436876",-7.343803,"-7,343803",131045.528,521895.868,0.027,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.6839697,5.03296184,6.436876
242,02eea4e3-51e8-4d68-96c1-3e3b59839cd8,ES_817L,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,608833",-63.635892,"-63,635892",189022.583,444434.77399999,29.555,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9872637,5.88250083,90.608833
243,db570f48-4bd7-4743-b624-4e88d0ade957,ES_10T,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,294268",3.898564,"3,898564",196357.50899999,463352.194,21.69099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15678919,5.99157053,15.294268
244,330ba134-7cc4-4ec1-92d8-d64251c3a8da,ES_961L,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,131548",-19.55807,"-19,558070",40454.375,386273.74099999,2.472,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45389376,3.73913213,200.131548
245,ddd02e40-bf42-415c-b579-e89675eb949f,ES_932R,60,Bestaand,527,b,527,527_b,Haarlem,Hlm-Utg,Haarlem - Uitgeest ,"0,943663",17.091385,"17,091385",103121.54399999,489441.183,4.15899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.39036695,4.62509636,0.943663
246,e39e0fb6-c6f6-413b-847c-ad064626e291,ES_903L,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,030199",85.799158,"85,799158",191795.051,443038.95699999,15.324,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97454142,5.92271074,0.030199
247,62dfe60a-675c-41d4-8555-ad360fc8ba1a,ES_X0492,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,455359",-227.749011,"-227,749011",87676.963,433233.04999999,3.23,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8835552,4.40936441,401.455359
248,ff5486b3-508f-4e64-8167-3d2f441119b1,ES_35BQ,60,Bestaand,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,"41,623527",30.767543,"30,767543",111526.683,516998.227,2.479,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.63874833,4.74496992,41.623527
249,db0afb55-fd2e-44de-95f2-5bf6a55c0a6f,ES_632R,60,Bestaand,818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,"401,587691",18.954163,"18,954163",43302.535,374528.42099999,2.01799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.34892392,3.78380906,401.587691
250,52cadd20-9a31-43f7-8fb8-aefe5406a076,ES_X937,283,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,867218",-333.465234,"-333,465234",61420.987,439073.82199999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93224782,4.02650711,0.867218
251,b9fe7a65-2d9e-486e-be8c-144fa2352455,ES_189AS,60,Bestaand,517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,"0,218022",-8.675634,"-8,675634",209391.94399999,375518.358,22.282,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36623397,6.16824597,0.218022
252,c198657a-b635-427b-91fd-bc64fb1c5b0c,ES_X0290R,120,Bestaand,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,"202,316931",19.12607,"19,126070",75558.24499999,434451.41999999,5.32399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89290705,4.2330962,202.316931
253,526517ba-c2d8-4a96-b4f8-8c32662f92e6,ES_X0314R,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,091943",-180.830068,"-180,830068",153656.102,463157.18599999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15658407,5.36756519,201.091943
254,2534a6fb-38a6-4716-b9b7-23273ea681bf,ES_913P,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,410097",12.362649,"12,362649",104104.215,499448.857,4.599,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48039616,4.6380102,201.410097
255,fe62fbce-f4d7-402d-9c71-1a6dd2956ead,ES_191AR,60,Bestaand,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"20,010991",-0.973549,"-0,973549",86589.966,452454.047,0.615,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.0561632,4.38974613,20.010991
256,5d89fd4f-c859-4652-992f-9ccdff78fcd3,ES_949L,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,956601",-126.670726,"-126,670726",104712.085,488400.39899999,0.132,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.3811616,4.64861564,100.956601
257,4f8bceec-6308-461b-8204-d0b28326def4,ES_8101R,283,Bestaand,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,"12,010538",-21.813496,"-21,813496",197173.567,315883.533,153.59,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.83125777,5.9857899,12.010538
258,9527e3df-a971-4869-9dba-2b6dc771e14e,ES_2V,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"13,205704",7.786875,"7,786875",276211.058,481800.674,53.17199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.31078643,7.16473799,13.205704
259,14759404-b69c-444b-892a-a0efaea4f973,ES_929L,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,541168",-110.556658,"-110,556658",215085.307,427517.95,18.003,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8330158,6.25893294,60.541168
260,651df5d0-a69a-4122-b57f-c4471af82506,ES_X0678,283,Bestaand,858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,"100,875760",-0.092834,"-0,092834",192757.7,442502.31699999,13.446,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.96965353,5.93666126,100.87576
261,0c6c1a48-8d26-4cde-a41e-98605a1337a4,ES_918L,60,Bestaand,801,k,801,801_k,Moerdijk Industrieterrein,Ostlrw-Apw,Oostelijke Randweg - Apolloweg ,"775,706112",-0.07179,"-0,071790",100757.315,411419.13799999,2.947,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68892512,4.60274794,775.706112
262,9619e9b6-80e8-4b1b-8dad-e5e2f45f82a6,ES_1021L,60,Bestaand,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"43,424387",-29.09163,"-29,091630",95472.512,433799.10999999,0.209,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88953,4.52248093,43.424387
263,a84c6d2c-889a-49da-92ee-7654d8e7a122,ES_2345V,60,Bestaand,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,"232,491976",17.386862,"17,386862",105569.988,409821.635,0.755,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.67501251,4.67256978,232.491976
264,c557f230-b302-46f5-a857-232e9ebf7260,ES_X0819,283,Bestaand,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"47,423078",0.17336,"0,173360",154449.445,392393.802,14.54599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.52054051,5.37926738,47.423078
265,33fc0fce-f80c-43a6-9028-51497044a12c,ES_X0758,120,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","201,600000",-15.405305,"-15,405305",78942.668,432987.373,4.79699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88022269,4.28257815,201.6
266,b634b059-650c-4c59-9074-a3acd2ab0918,ES_X0137R,283,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,214195",-148.508023,"-148,508023",94532.57099999,439917.62099999,0.681,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94441831,4.50775269,49.214195
267,5fb87174-4161-47e4-8b6b-70c343842169,ES_X0185L,283,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","38,324611",237.378367,"237,378367",63686.16199999,439229.363,5.253,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9340223,4.05939449,38.324611
268,059a142d-16e2-4b7b-89eb-9cf7b7d63186,ES_210L,283,Bestaand,474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,"200,279099",-326.176109,"-326,176109",67258.034,440078.775,6.003,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94223067,4.11110456,200.279099
269,c1af3a4d-3484-4240-941e-bd09398c3572,ES_3263BQ,283,Bestaand,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"34,104814",3.075712,"3,075712",101338.586,426787.869,-0.64,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.82711168,4.60877627,34.104814
270,f0d2119d-a5f7-4ccb-8093-c91fcd72f937,ES_65L,60,Bestaand,817,h,817,817_h,Vlissingen Sloehaven,Frkw-Qh,Frankrijkweg - Quarleshaven ,"310,150411",-60.725181,"-60,725181",39217.22,387035.483,5.18499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.46048576,3.72108892,310.150411
271,e2f8d4f3-af97-43b2-af28-aed7737ca2c7,ES_181R,120,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","305,590847",4.593463,"4,593463",78774.84799999,434718.33899999,4.31299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8957557,4.27975813,305.590847
