FID,datummutatie,naammuteerder,status,genormeerd,rwsdienst,profielnaam,objectcode,profielurl,kanaalbreedte,vaarwegbreedte,hoofdvaargeulbreedte,hoofdvaargeulnormhoogte,bodemmin,bodemmax,waterlichaam,opmerkingen,profieltype,normtype,bron,stakeholders,afwijking,gdb_geomattr_data,shape
dwarsprofiel_over_genormeerde_bodem_legger.603,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_945,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_945.html,-99,175,0,,-3.3,-3.3,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (135573.92190000042 425974.4875999987, 135741.04190000147 426223.6196999997)"
dwarsprofiel_over_genormeerde_bodem_legger.604,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_940,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_940.html,-99,162.5,0,,-3,-3,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (140375.81610000134 425557.68560000136, 140310.31489999965 425264.999400001)"
dwarsprofiel_over_genormeerde_bodem_legger.605,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_943,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_943.html,-99,170,0,,-3.2,-3.2,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (137389.75510000065 425226.41160000116, 137329.42709999904 424932.57349999994)"
dwarsprofiel_over_genormeerde_bodem_legger.606,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_939,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_939.html,-99,160,0,,-2.9,-2.9,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (141317.08080000058 425102.22879999876, 141182.82180000097 424833.9778999984)"
dwarsprofiel_over_genormeerde_bodem_legger.607,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_946,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_946.html,-99,177.5,0,,-3.3,-3.3,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (134754.22769999877 426344.5502999984, 134835.35960000008 426633.3203999996)"
dwarsprofiel_over_genormeerde_bodem_legger.608,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_947,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_947.html,-99,180,0,,-3.4,-3.4,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (133892.68829999864 426412.61569999903, 133857.31019999832 426710.4717999995)"
dwarsprofiel_over_genormeerde_bodem_legger.609,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_948,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_948.html,-99,182.5,0,,-3.4,-3.4,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (132850.0155000016 426381.6055999994, 132987.85080000013 426115.2201000005)"
dwarsprofiel_over_genormeerde_bodem_legger.610,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_950,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_950.html,-99,187.5,0,,-3.5,-3.5,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (131120.07009999827 425558.6499999985, 131137.63910000026 425259.1922999993)"
dwarsprofiel_over_genormeerde_bodem_legger.611,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_BRWA_952,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_BRWA_952.html,-99,192.5,0,,-3.6,-3.6,Boven-Rijn - Waal,,1,1,ICR: handmatig o.b.v. DON: aangeleverd,,,,"LINESTRING (129209.12660000101 425781.22520000115, 129254.51850000024 426077.7206999995)"
dwarsprofiel_over_genormeerde_bodem_legger.612,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_1004,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_1004.html,-99,60,0,,-2.8,-2.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (183473.80530000106 510680.5282999985, 183477.7745999992 510800.43180000037)"
dwarsprofiel_over_genormeerde_bodem_legger.613,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_1005,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_1005.html,-99,60,0,,-2.8,-2.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (182481.60660000145 510681.12139999866, 182480.4464999996 510795.5669)"
dwarsprofiel_over_genormeerde_bodem_legger.614,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_1003,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_1003.html,-99,60,0,,-2.8,-2.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (184470.77219999954 510653.74760000035, 184474.2575000003 510773.6653999984)"
dwarsprofiel_over_genormeerde_bodem_legger.615,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_1000,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_1000.html,-99,60,0,,-2.8,-2.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (187423.0848999992 510657.67880000174, 187448.73279999942 510774.879900001)"
dwarsprofiel_over_genormeerde_bodem_legger.616,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_1002,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_1002.html,-99,60,0,,-2.8,-2.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (185455.08529999852 510601.942400001, 185490.1561000012 510716.67119999975)"
dwarsprofiel_over_genormeerde_bodem_legger.617,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_998,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_998.html,-99,60,0,,-2.7,-2.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (189043.89290000126 509508.0773999989, 189121.6576000005 509599.44110000134)"
dwarsprofiel_over_genormeerde_bodem_legger.618,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_997,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_997.html,-99,60,0,,-2.7,-2.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (189941.3077000007 509032.7890000008, 189972.13390000165 509148.7615999989)"
dwarsprofiel_over_genormeerde_bodem_legger.619,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_996,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_996.html,-99,60,0,,-2.7,-2.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (190719.56579999998 508511.22839999944, 190810.55689999834 508589.43829999864)"
dwarsprofiel_over_genormeerde_bodem_legger.620,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_995,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_995.html,-99,60,0,,-2.7,-2.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (191344.03220000118 507694.40199999884, 191442.6427000016 507762.74639999866)"
dwarsprofiel_over_genormeerde_bodem_legger.621,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_991,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_991.html,-99,60,0,,-2.6,-2.6,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (193669.376600001 504852.3524999991, 193785.93360000104 504880.76680000126)"
dwarsprofiel_over_genormeerde_bodem_legger.622,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_988,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_988.html,-99,60,0,,-2.5,-2.5,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (195290.64919999987 503889.5672999993, 195252.2173999995 504003.24439999834)"
dwarsprofiel_over_genormeerde_bodem_legger.623,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_989,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_989.html,-99,60,0,,-2.6,-2.6,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (194515.08139999956 503261.4827999994, 194494.2126000002 503379.6436999999)"
dwarsprofiel_over_genormeerde_bodem_legger.624,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_981,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_981.html,-99,60,0,,-2.4,-2.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (199502.71819999814 502097.748399999, 199571.7045999989 502195.90029999986)"
dwarsprofiel_over_genormeerde_bodem_legger.625,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_980,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_980.html,-99,50,0,,-2.4,-2.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (200316.49069999903 501494.8478000015, 200388.07889999822 501564.6469999999)"
dwarsprofiel_over_genormeerde_bodem_legger.626,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_972,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_972.html,-99,50,0,,-2.1,-2.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203910.08579999954 495063.4679999985, 203961.1937999986 495149.41010000184)"
dwarsprofiel_over_genormeerde_bodem_legger.627,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_971,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_971.html,-99,50,0,,-2.1,-2.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (204587.05090000108 494375.27710000053, 204670.30779999867 494430.6645999998)"
dwarsprofiel_over_genormeerde_bodem_legger.628,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_969,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_969.html,-99,50,0,,-2,-2,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (205601.9070999995 492695.2930999994, 205694.34870000184 492733.42610000074)"
dwarsprofiel_over_genormeerde_bodem_legger.629,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_967,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_967.html,-99,50,0,,-1.9,-1.9,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (205579.3702000007 490802.2208000012, 205679.3209999986 490799.92379999906)"
dwarsprofiel_over_genormeerde_bodem_legger.630,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_965,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_965.html,-99,50,0,,-1.9,-1.9,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (205260.74120000005 488879.88329999894, 205360.59939999878 488874.9386)"
dwarsprofiel_over_genormeerde_bodem_legger.631,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_962,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_962.html,-99,50,0,,-1.8,-1.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (202864.61419999972 487520.17119999975, 202879.43189999834 487421.2963999994)"
dwarsprofiel_over_genormeerde_bodem_legger.632,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_961,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_961.html,-99,50,0,,-1.7,-1.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (202009.69590000063 487050.5229999982, 202104.7307999991 487019.40740000084)"
dwarsprofiel_over_genormeerde_bodem_legger.633,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_960,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_960.html,-99,50,0,,-1.7,-1.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (202350.34169999883 486161.91160000116, 202360.85090000182 486261.33309999853)"
dwarsprofiel_over_genormeerde_bodem_legger.634,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_959,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_959.html,-99,50,0,,-1.7,-1.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203126.97940000147 485738.0282999985, 203220.87559999898 485772.3729000017)"
dwarsprofiel_over_genormeerde_bodem_legger.635,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_957,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_957.html,-99,50,0,,-1.6,-1.6,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203753.2650000006 483996.64180000126, 203834.32030000165 483938.1037000008)"
dwarsprofiel_over_genormeerde_bodem_legger.636,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_955,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_955.html,-99,50,0,,-1.5,-1.5,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203132.94359999895 482199.4802000001, 203231.6356999986 482183.52380000055)"
dwarsprofiel_over_genormeerde_bodem_legger.637,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_954,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_954.html,-99,50,0,,-1.4,-1.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203302.31650000066 481291.7912000008, 203222.49540000036 481231.558699999)"
dwarsprofiel_over_genormeerde_bodem_legger.638,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_953,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_953.html,-99,50,0,,-1.4,-1.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203766.06859999895 480474.9589000009, 203865.9226000011 480480.45120000094)"
dwarsprofiel_over_genormeerde_bodem_legger.639,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_951,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_951.html,-99,50,0,,-1.2,-1.2,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (203991.15780000016 478534.3066000007, 204081.06960000098 478578.0581)"
dwarsprofiel_over_genormeerde_bodem_legger.640,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_950,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_950.html,-99,50,0,,-1.2,-1.2,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (204480.95289999992 477711.41629999876, 204381.18400000036 477718.1715000011)"
dwarsprofiel_over_genormeerde_bodem_legger.641,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_949,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_949.html,-99,50,0,,-1.1,-1.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (204561.33579999954 476726.78269999847, 204638.0080000013 476790.96759999916)"
dwarsprofiel_over_genormeerde_bodem_legger.642,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_948,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_948.html,-99,50,0,,-1.1,-1.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (205166.1339999996 475977.2318000011, 205262.55480000004 476003.7148000002)"
dwarsprofiel_over_genormeerde_bodem_legger.643,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_947,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_947.html,-99,50,0,,-1,-1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (205581.49010000005 475133.68459999934, 205526.75769999996 475050.0047999993)"
dwarsprofiel_over_genormeerde_bodem_legger.644,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_946,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_946.html,-99,50,0,,-1,-1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (206436.6387999989 474623.86620000005, 206486.0031999983 474710.82250000164)"
dwarsprofiel_over_genormeerde_bodem_legger.645,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_944,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_944.html,-99,50,0,,-0.8,-0.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (207960.29410000145 473419.3306999989, 208047.14389999956 473468.89559999853)"
dwarsprofiel_over_genormeerde_bodem_legger.646,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_943,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_943.html,-99,50,0,,-0.7,-0.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (207900.32719999924 472493.5546000004, 207802.21950000152 472512.91849999875)"
dwarsprofiel_over_genormeerde_bodem_legger.647,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_942,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_942.html,-99,50,0,,-0.7,-0.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (208257.76419999823 471651.8110000007, 208314.48409999907 471734.1468999982)"
dwarsprofiel_over_genormeerde_bodem_legger.648,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_940,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_940.html,-99,50,0,,-0.5,-0.5,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209688.87310000136 470294.46389999986, 209763.77840000018 470360.7113999985)"
dwarsprofiel_over_genormeerde_bodem_legger.649,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_939,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_939.html,-99,50,0,,-0.4,-0.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209864.31830000132 469389.50829999894, 209960.6570999995 469362.73519999906)"
dwarsprofiel_over_genormeerde_bodem_legger.650,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_938,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_938.html,-99,50,0,,-0.4,-0.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209244.37460000068 468749.3803999983, 209270.40799999982 468652.83029999956)"
dwarsprofiel_over_genormeerde_bodem_legger.651,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_937,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_937.html,-99,50,0,,-0.3,-0.3,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (208357.4926000014 468441.9825000018, 208345.19440000132 468342.75189999864)"
dwarsprofiel_over_genormeerde_bodem_legger.652,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_936,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_936.html,-99,50,0,,-0.2,-0.2,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (207645.0223999992 467946.41789999977, 207547.33289999887 467967.6904999986)"
dwarsprofiel_over_genormeerde_bodem_legger.653,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_935,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_935.html,-99,50,0,,-0.1,-0.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (207912.0218999982 467059.9353, 207931.7259999998 467157.9893999994)"
dwarsprofiel_over_genormeerde_bodem_legger.654,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_934,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_934.html,-99,50,0,,-0.1,-0.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (208729.5533999987 466749.84690000117, 208806.85190000013 466813.2487999983)"
dwarsprofiel_over_genormeerde_bodem_legger.655,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_933,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_933.html,-99,50,0,,0,0,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209460.2938000001 466086.8698000014, 209490.4354000017 466182.19469999894)"
dwarsprofiel_over_genormeerde_bodem_legger.656,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_932,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_932.html,-99,50,0,,0.1,0.1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (210146.3126000017 465516.3489000015, 210244.4776000008 465535.4556999989)"
dwarsprofiel_over_genormeerde_bodem_legger.657,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_931,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_931.html,-99,40,0,,0.2,0.2,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209904.4624999985 464626.25250000134, 209965.36349999905 464574.3964000009)"
dwarsprofiel_over_genormeerde_bodem_legger.658,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_929,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_929.html,-99,40,0,,0.3,0.3,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209497.01740000024 462788.5806999989, 209425.1843000017 462753.3335000016)"
dwarsprofiel_over_genormeerde_bodem_legger.659,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_928,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_928.html,-99,40,0,,0.4,0.4,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209940.7857999988 461883.4838999994, 209865.4963000007 461856.4893000014)"
dwarsprofiel_over_genormeerde_bodem_legger.660,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_927,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_927.html,-99,40,0,,0.5,0.5,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (210009.3770999983 460896.4483000003, 210089.23319999874 460891.7727999985)"
dwarsprofiel_over_genormeerde_bodem_legger.661,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_926,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_926.html,-99,40,0,,0.6,0.6,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209767.68450000137 459927.47150000185, 209692.38369999826 459954.4378999993)"
dwarsprofiel_over_genormeerde_bodem_legger.662,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_925,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_925.html,-99,40,0,,0.7,0.7,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (209841.85880000144 459015.7360999994, 209777.83559999987 458967.7862999998)"
dwarsprofiel_over_genormeerde_bodem_legger.663,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_924,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_924.html,-99,40,0,,0.8,0.8,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (210709.40790000185 458697.5863999985, 210709.50360000134 458777.5844999999)"
dwarsprofiel_over_genormeerde_bodem_legger.664,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_923,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_923.html,-99,40,0,,0.9,0.9,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (211577.14820000157 458360.87860000134, 211639.78440000117 458410.62480000034)"
dwarsprofiel_over_genormeerde_bodem_legger.665,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ON,ON_IJSS_922,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ON_IJSS_922.html,-99,40,0,,1,1,IJssel,,1,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (211901.22509999946 457435.3685999997, 211980.8222000003 457443.1710000001)"
