OBJECTID;ADRESID;ADRESNR;ADRVOLGNR;RUIMTENAAM;RUIMTENAAM_ZD;HUISNR;HUISLT;TOEVOEGING;POSTCODE;BESTEMMING_OMS;GEBRUIKSDOELEN;INDONDERZOEK;SOORTADRES;GEMEENTENAAM;STADSDEEL;SD_STADSDEELCODE;WIJK;WK_WIJKCODE;BUURT;BU_BUURTCODE;XCOORD;YCOORD;LONG;LAT
159117;0518200000780404;159117;1;Bezuidenhoutseweg;Bezuidenhoutseweg;80;;;2594AX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Haagse Bos;24;Haagse Bos;49;82670.05;455866.295;4.3318775971851124;52.08633079819335
205217;0518200000780468;205217;1;Wolvenrade;Wolvenrade;3;A;;2544VP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77694.036;451407.228;4.260298139011916;52.04558607518471
267325;0518200000780484;267325;1;Van Bylandtstraat;Van Bylandtstraat;56;;;2562GL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79522.498;454940.107;4.286166357707226;52.077587221014156
267326;0518200000780486;267326;1;Van Bylandtstraat;Van Bylandtstraat;5;A;;2562GH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79574.2;454900.339;4.286929225315613;52.07723688309112
97886;0518200000780488;97886;1;Neherkade;Neherkade;2446;;;2521RS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81764.522;453255.964;4.319227974396168;52.06275324347966
328736;0518200000780516;328736;1;Van der Neerstraat;Van der Neerstraat;214;;;2525CX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80577.842;453785.819;4.301810368285957;52.06735677345592
307409;0518200000780524;307409;1;Zonneoord;Zonneoord;38;;;2544KG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77268.81;451269.021;4.254132111654356;52.04428456400497
286486;0518200000780528;286486;1;Neherkade;Neherkade;2744;;;2521RW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81700.04;453199.098;4.318300014072562;52.06223367083943
285380;0518200000780542;285380;1;Toon Dupuiserf;Toon Dupuiserf;37;;;2552SH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77183.718;452465.149;4.252619574425526;52.05502184827849
239416;0518200000780552;239416;1;Neherkade;Neherkade;2330;;;2521RP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81822.042;453306.751;4.320055749478143;52.06321725791308
333762;0518200000780601;333762;1;Neherkade;Neherkade;2894;;;2521VV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81689.419;453189.73;4.318147169664525;52.06214807691816
192292;0518200000780603;192292;1;Neherkade;Neherkade;2900;;;2521VV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81683.308;453184.34;4.318059227898007;52.06209882924915
181324;0518200000780611;181324;1;Zilverstraat;Zilverstraat;64;;;2544EL;;industriefunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kerketuinen en Zichtenburg;85;77512.977;451805.181;4.257569060756964;52.04913707278979
278003;0518200000780613;278003;1;Wateringsestraat;Wateringsestraat;96;;;2512PN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80319.755;454192.887;4.297957946149277;52.07098025456275
302882;0518200000780627;302882;1;Denenburg;Denenburg;55;H;;2591AA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84416.91;456180.573;4.357295979369318;52.08938062209131
125805;0518200000780637;125805;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;168;B;;2586TP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79256.761;458622.569;4.281472310440157;52.11064400917176
325239;0518200000780645;325239;1;Singravenstraat;Singravenstraat;15;;;2548SL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Wateringse Veld;40;Parkbuurt Oosteinde;103;80080.521;449348.654;4.2955313318003965;52.0274138335735
209729;0518200000780649;209729;1;Mauritskade;Mauritskade;45;B;;2514HG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Voorhout;12;81157.017;455817.247;4.3098161214256665;52.085690270179725
303935;0518200000780651;303935;1;Mauritskade;Mauritskade;45;C;;2514HG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Voorhout;12;81157.017;455817.247;4.3098161214256665;52.085690270179725
278004;0518200000780659;278004;1;Singravenstraat;Singravenstraat;40;;;2548SL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Wateringse Veld;40;Parkbuurt Oosteinde;103;80152.558;449265.69;4.296598971288075;52.026677978503386
183764;0518200000780673;183764;1;Hoge Zand;Hoge Zand;62;A;;2512EN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;80946.137;454414.381;4.3070443832693535;52.07305488227052
154527;0518200000780679;154527;1;Borgerstraat;Borgerstraat;61;;;2545WG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-West;88;78330.296;452004.328;4.2694373766184945;52.05104045116503
88105;0518200000780683;88105;1;Oosteinde;Oosteinde;41;;;2548AK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Wateringse Veld;40;Parkbuurt Oosteinde;103;79574.066;449306.866;4.288162144107132;52.02696962688269
239417;0518200000780741;239417;1;Neherkade;Neherkade;2432;;;2521RS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81752.333;453245.218;4.319052560151445;52.06265505960245
333763;0518200000780743;333763;1;Neherkade;Neherkade;2558;;;2521RT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81728.359;453224.081;4.318707548202925;52.06246193482111
4565;0518200000780745;4565;1;Neherkade;Neherkade;2784;;;2521RX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81689.419;453189.73;4.318147169664525;52.06214807691816
233231;0518200000780762;233231;1;De Gheijnstraat;De Gheijnstraat;94;G;;2562NS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79353.851;454306.289;4.283847147890439;52.07186826552438
206310;0518200000780772;206310;1;Willem III straat;Willem III straat;248;E;;2552BW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75871.533;452089.316;4.2335782440320395;52.05145850110742
18619;0518200000780774;18619;1;Willem III straat;Willem III straat;376;G;;2552BZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75889.422;452028.531;4.233853074832761;52.050914803411445
286487;0518200000780830;286487;1;Neherkade;Neherkade;2460;;;2521RS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81785.46;453274.472;4.31952928852753;52.06292233915123
105037;0518200000780838;105037;1;Hannemanstraat;Hannemanstraat;314;A;;2526VM;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81160.842;453956.858;4.31027454844585;52.06897189203833
210882;0518200000780852;210882;1;Hooghalenstraat;Hooghalenstraat;2;;;2545WJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-West;88;78479.838;452117.621;4.271591777134025;52.05207925809023
208613;0518200000729849;208613;1;Denijsstraat;Denijsstraat;29;;;2551HD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75925.355;453192.353;4.234107414513341;52.06137876507527
302797;0518200000729871;302797;1;Dibbetsstraat;Dibbetsstraat;67;;;2518PP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79955.961;454901.253;4.292496987939174;52.077296971568096
254532;0518200000729881;254532;1;De Bullstraat;De Bullstraat;74;;;2522WR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82003.362;452947.816;4.322776211112057;52.06001549085416
65709;0518200000729883;65709;1;De Bullstraat;De Bullstraat;88;;;2522WR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82009.629;452936.733;4.322869949215702;52.05991671538621
89297;0518200000729904;89297;1;De Brink;De Brink;730;;;2553HM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75821.876;451790.965;4.2329235637099965;52.04877023652487
173060;0518200000729908;173060;1;Conradkade;Conradkade;80;;;2517CJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duinoord;11;Sweelinckplein e.o.;43;79301.396;455354.736;4.282849572517882;52.08128318262955
348880;0518200000729914;348880;1;De Bruynestraat;De Bruynestraat;30;;;2597RG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81533.278;457394.962;4.314964927541884;52.09991887206056
267246;0518200000729916;267246;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;138;A;;2586TN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79189.997;458535.587;4.280517197238458;52.109853186893396
216698;0518200000729990;216698;1;Bresterstraat;Bresterstraat;4;;;2523XA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-West;24;81766.174;452936.768;4.319320517356337;52.05988490476211
349998;0518200000729992;349998;1;Gloriantstraat;Gloriantstraat;13;;;2531EW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80439.923;452176.686;4.300150597050068;52.05287730473855
183673;0518200000729996;183673;1;Garderenstraat;Garderenstraat;28;;;2573VZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Rustenburg en Oostbroek;31;Oostbroek-Zuid;35;79604.504;453127.155;4.287762887463192;52.06130588414199
89298;0518200000730006;89298;1;Hardenbroekstraat;Hardenbroekstraat;156;;;2532XZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Zuid;39;80011.197;451159.941;4.294124170348739;52.04368217055253
312099;0518200000730008;312099;1;Georges Bizethof;Georges Bizethof;11;;;2551ZA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76361.244;452896.586;4.240530607677435;52.05878287460246
131676;0518200000730018;131676;1;Da Costastraat;Da Costastraat;6;A;;2513RT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80219.238;454954.959;4.296325106458373;52.07781523460914
361548;0518200000730020;361548;1;Duinlaan;Duinlaan;153;;;2554ET;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kijkduin en Ockenburgh;15;Kijkduin;91;75676.606;454033.763;4.230285262612108;52.06890460695743
350000;0518200000730036;350000;1;Denijsstraat;Denijsstraat;37;;;2551HE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75929.668;453184.085;4.23417221068351;52.06130507946757
125730;0518200000730042;125730;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;28;;;2586TJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79060.813;458376.446;4.2786671677802985;52.10840532382089
285282;0518200000730048;285282;1;Eekhoornrade;Eekhoornrade;50;;;2544VB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77696.941;451343.018;4.260355000655094;52.04500944339735
191144;0518200000730050;191144;1;Eekhoornrade;Eekhoornrade;52;;;2544VB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77696.941;451343.018;4.260355000655094;52.04500944339735
247697;0518200000730084;247697;1;Brugsestraat;Brugsestraat;47;;;2587XR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Belgisch Park;2;Belgisch Park;71;80437.2;458498.654;4.298728979442627;52.10969080804899
153337;0518200000730086;153337;1;Brugsestraat;Brugsestraat;2;;;2587XS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Belgisch Park;2;Belgisch Park;71;80141.072;458360.052;4.294437289039926;52.10840524023505
160235;0518200000730118;160235;1;De Bruynestraat;De Bruynestraat;70;;;2597RH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81489.029;457454.579;4.31430636614681;52.100448758049616
113042;0518200000730132;113042;1;Fahrenheitstraat;Fahrenheitstraat;75;;;2561DP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78978.112;454179.857;4.2783958534179085;52.07068060224195
32425;0518200000730146;32425;1;Conradkade;Conradkade;51;;;2517BR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79491.587;455170.461;4.285664534440839;52.07965313061621
79598;0518200000730148;79598;1;Conradkade;Conradkade;60;;;2517BR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79454.334;455215.901;4.285111110028526;52.08005640448796
155645;0518200000730234;155645;1;Frederikstraat;Frederikstraat;799;;;2514LX;;kantoorfunctie,woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81252.635;456095.069;4.31115089200758;52.08819973494016
104932;0518200000730256;104932;1;Hannemanstraat;Hannemanstraat;344;;;2526VM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81165.038;453947.18;4.310337829303735;52.068885477321814
369851;0518200000730262;369851;1;Esdoornstraat;Esdoornstraat;140;;;2565HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78265.213;455107.399;4.267791253958832;52.07891778795341
301612;0518200000730266;301612;1;Fahrenheitstraat;Fahrenheitstraat;124;;;2561EE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78848.478;454299.169;4.276478810471;52.07173501132979
4474;0518200000730268;4474;1;Frankenslag;Frankenslag;164;;;2582HX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78759.81;456859.643;4.274613401410727;52.094732956407874
202829;0518200000730272;202829;1;Frederikstraat;Frederikstraat;841;;;2514LZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81260.459;456063.665;4.311271824412579;52.08791855721735
108453;0518200000730274;108453;1;Frederikstraat;Frederikstraat;947;;;2514LJ;;industriefunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81191.255;456136.069;4.310246569564433;52.088560010926095
301613;0518200000730284;301613;1;De Eerensplein;De Eerensplein;28;;;2593NB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;83548.273;456156.726;4.344628343176604;52.08905488906034
39545;0518200000730292;39545;1;Galileïstraat;Galileistraat;127;;;2561TB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79097.937;454819.838;4.280000884870458;52.07644836025446
144971;0518200000730302;144971;1;Newtonplein;Newtonplein;11;;;2562JT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78963.011;454400.843;4.278126404062896;52.07266446499303
249984;0518200000730314;249984;1;Frederikstraat;Frederikstraat;529;;;2514LP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81204.714;456051.131;4.310461301226291;52.08779848862304
86840;0518200000730362;86840;1;Esdoornstraat;Esdoornstraat;138;;;2565HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78265.213;455107.399;4.267791253958832;52.07891778795341
19726;0518200000730377;19726;1;Fahrenheitstraat;Fahrenheitstraat;505;;;2561EB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78559.553;454776.009;4.272158576623776;52.07598041251355
155647;0518200000730401;155647;1;Frederikstraat;Frederikstraat;319;;;2514LC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81282.884;456035.726;4.3116050115606175;52.08767046305598
275518;0518200000730411;275518;1;Galileïstraat;Galileistraat;135;A;;2561TC;;industriefunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78997.298;454778.905;4.278542218961289;52.07606670194145
277909;0518200000730431;277909;1;De Brink;De Brink;874;;;2553HS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75818.327;451796.906;4.232870458776214;52.048823118975115
19727;0518200000730469;19727;1;Fahrenheitstraat;Fahrenheitstraat;745;;;2561DE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78243.028;455331.908;4.267417159800589;52.08093229905121
19728;0518200000730471;19728;1;Fahrenheitstraat;Fahrenheitstraat;56;;;2561EC;;kantoorfunctie,woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78956.698;454164.993;4.278086889880149;52.070544083531466
236794;0518200000730485;236794;1;Dr. R.J. Fruinplantsoen;Dr. R.J. Fruinplantsoen;7;;;2552LJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;76847.791;451866.023;4.24785963436431;52.04959041343825
51638;0518200000730561;51638;1;Driebergenstraat;Driebergenstraat;12;;;2546BL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78652.545;453106.83;4.273888162579886;52.060992834143065
153339;0518200000730577;153339;1;Camera Obscurastraat;Camera Obscurastraat;236;;;2524TP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81161.411;451872.805;4.3107334517829115;52.05024299476912
52867;0518200000730583;52867;1;Charlotte de Bourbonstraat;Charlotte de Bourbonstraat;39;;;2595VH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-West;64;82669.028;454965.512;4.3320536995686645;52.07823549424037
336000;0518200000730585;336000;1;Charlotte de Bourbonstraat;Charlotte de Bourbonstraat;51;;;2595VH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-West;64;82669.028;454965.512;4.3320536995686645;52.07823549424037
180194;0518200000730587;180194;1;Galileïstraat;Galileistraat;173;;;2561TD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78907.7;454727.624;4.2772469118861745;52.07559354866052
86841;0518200000730589;86841;1;Galileïstraat;Galileistraat;185;;;2561TD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78877.623;454708.332;4.276812562123548;52.07541604299001
239334;0518200000730591;239334;1;Frankenslag;Frankenslag;100;;;2582HT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78953.672;457110.027;4.277386100705712;52.097009747771025
4477;0518200000730605;4477;1;Driebergenstraat;Driebergenstraat;166;;;2546BP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78672.019;452892.819;4.274219918150948;52.0590722609894
297032;0518200000730613;297032;1;Hanenburglaan;Hanenburglaan;20;;;2565GR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78554.212;455441.421;4.271931570729447;52.08195951633338
325149;0518200000730617;325149;1;Hardenbroekstraat;Hardenbroekstraat;109;;;2532XT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Zuid;39;79961.117;451164.582;4.293393284381583;52.043717099553156
144972;0518200000730633;144972;1;Driebergenstraat;Driebergenstraat;155;;;2546BD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78644.664;452911.159;4.2738170102266775;52.0592333073651
192216;0518200000730635;192216;1;Driebergenstraat;Driebergenstraat;163;;;2546BD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78646.139;452897.074;4.273841663277031;52.05910693272015
192217;0518200000730637;192217;1;Driebergenstraat;Driebergenstraat;181;;;2546BD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78648.338;452876.083;4.273878415255034;52.058918595564386
286392;0518200000730649;286392;1;Frankenslag;Frankenslag;178;;;2582HZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78728.664;456809.084;4.27417027588368;52.094274308156315
267250;0518200000730657;267250;1;Van Bylandtstraat;Van Bylandtstraat;187;;;2562GC;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79372.859;455144.971;4.283938453929621;52.07940785401878
277911;0518200000730685;277911;1;De Brink;De Brink;130;;;2553HB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75896.666;451606.692;4.2340563174304195;52.04712492346634
192218;0518200000730687;192218;1;Driebergenstraat;Driebergenstraat;196;;;2546BP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Leyenburg;32;Leyenburg;84;78675.566;452858.358;4.274279331162681;52.05876305829863
277912;0518200000730739;277912;1;Hardenbroekstraat;Hardenbroekstraat;92;;;2532XW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Zuid;39;79876.049;451248.568;4.292135041572005;52.044460339552934
198300;0518200000730753;198300;1;Hannemanstraat;Hannemanstraat;256;;;2526VL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81142.389;454031.324;4.309989347853127;52.06963864142885
104935;0518200000730755;104935;1;Hannemanstraat;Hannemanstraat;264;;;2526VL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81149.553;454017.28;4.310096855724696;52.06951338634517
151050;0518200000730757;151050;1;Hannemanstraat;Hannemanstraat;266;;;2526VL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81149.553;454017.28;4.310096855724696;52.06951338634517
10572;0518200000730761;10572;1;Duke Ellingtonstraat;Duke Ellingtonstraat;45;;;2551WB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76174.354;452751.036;4.237839578534578;52.05744830587456
301615;0518200000730783;301615;1;Fahrenheitstraat;Fahrenheitstraat;485;;;2561EB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78568.324;454761.252;4.272289802710689;52.07584900697139
348885;0518200000730805;348885;1;De Eerensplein;De Eerensplein;6;;;2593NA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;83480.769;456156.42;4.343643592458492;52.08904342303732
65713;0518200000730807;65713;1;De Eerensplein;De Eerensplein;19;;;2593NB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;83524.684;456138.578;4.344288007560749;52.08888875112342
203987;0518200000730811;203987;1;Cornelis Jolstraat;Cornelis Jolstraat;31;;;2584EL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Visserijbuurt;04;79435.141;457845.933;4.284248200366827;52.103689047913846
109589;0518200000730813;109589;1;Cornelis Jolstraat;Cornelis Jolstraat;41;;;2584EM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Visserijbuurt;04;79425.144;457840.313;4.284103555286476;52.10363717737147
113046;0518200000730815;113046;1;Fahrenheitstraat;Fahrenheitstraat;199;;;2561DT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78874.402;454293.251;4.276858182847917;52.07168539264289
344271;0518200000730819;344271;1;Frederikstraat;Frederikstraat;735;;;2514LV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81222.224;456073.923;4.310711813725969;52.08800564869628
155649;0518200000730837;155649;1;Frederikstraat;Frederikstraat;433;;;2514LH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81279.707;456019.116;4.31156225511977;52.08752076995855
61139;0518200000730839;61139;1;Frederikstraat;Frederikstraat;437;;;2514LH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81275.532;456027.588;4.311499516984482;52.087596349731946
