Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal ontvangen in opvang
4;Jaar, Maand, Land van herkomst;2021;09;Nigeria;80
4;Jaar, Maand, Land van herkomst;2021;09;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;09;Onbekend;40
4;Jaar, Maand, Land van herkomst;2021;09;Pakistan;110
4;Jaar, Maand, Land van herkomst;2021;09;Rusland;60
4;Jaar, Maand, Land van herkomst;2021;09;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;09;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;09;Servië;10
4;Jaar, Maand, Land van herkomst;2021;09;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;09;Soedan;30
4;Jaar, Maand, Land van herkomst;2021;09;Somalië;230
4;Jaar, Maand, Land van herkomst;2021;09;Syrië;2140
4;Jaar, Maand, Land van herkomst;2021;09;Tunesië;50
4;Jaar, Maand, Land van herkomst;2021;09;Turkije;420
4;Jaar, Maand, Land van herkomst;2021;09;Turkmenistan;10
4;Jaar, Maand, Land van herkomst;2021;09;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;09;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;09;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;10;Afghanistan;80
4;Jaar, Maand, Land van herkomst;2021;10;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;10;Algerije;200
4;Jaar, Maand, Land van herkomst;2021;10;Azerbeidzjan;20
4;Jaar, Maand, Land van herkomst;2021;10;China;20
4;Jaar, Maand, Land van herkomst;2021;10;Colombia;40
4;Jaar, Maand, Land van herkomst;2021;10;Congo;10
4;Jaar, Maand, Land van herkomst;2021;10;Egypte;20
4;Jaar, Maand, Land van herkomst;2021;10;Eritrea;210
4;Jaar, Maand, Land van herkomst;2021;10;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2021;10;Gambia;30
4;Jaar, Maand, Land van herkomst;2021;10;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;10;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;10;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;10;India;10
4;Jaar, Maand, Land van herkomst;2021;10;Irak;260
4;Jaar, Maand, Land van herkomst;2021;10;Iran;60
4;Jaar, Maand, Land van herkomst;2021;10;Jemen;490
4;Jaar, Maand, Land van herkomst;2021;10;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;10;Kameroen;10
4;Jaar, Maand, Land van herkomst;2021;10;Koeweit;10
4;Jaar, Maand, Land van herkomst;2021;10;Libanon;20
4;Jaar, Maand, Land van herkomst;2021;10;Libië;60
4;Jaar, Maand, Land van herkomst;2021;10;Marokko;130
4;Jaar, Maand, Land van herkomst;2021;10;Nigeria;80
4;Jaar, Maand, Land van herkomst;2021;10;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;10;Onbekend;60
4;Jaar, Maand, Land van herkomst;2021;10;Pakistan;90
4;Jaar, Maand, Land van herkomst;2021;10;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;10;Saoedi-Arabië;30
4;Jaar, Maand, Land van herkomst;2021;10;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;10;Servië;10
4;Jaar, Maand, Land van herkomst;2021;10;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;10;Soedan;50
4;Jaar, Maand, Land van herkomst;2021;10;Somalië;150
4;Jaar, Maand, Land van herkomst;2021;10;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2021;10;Syrië;2530
4;Jaar, Maand, Land van herkomst;2021;10;Tsjaad;10
4;Jaar, Maand, Land van herkomst;2021;10;Tunesië;50
4;Jaar, Maand, Land van herkomst;2021;10;Turkije;240
4;Jaar, Maand, Land van herkomst;2021;10;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;10;Venezuela;10
4;Jaar, Maand, Land van herkomst;2021;10;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;11;Afghanistan;290
4;Jaar, Maand, Land van herkomst;2021;11;Albanië;10
4;Jaar, Maand, Land van herkomst;2021;11;Algerije;180
4;Jaar, Maand, Land van herkomst;2021;11;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;11;Bangladesh;10
4;Jaar, Maand, Land van herkomst;2021;11;Belarus;20
4;Jaar, Maand, Land van herkomst;2021;11;China;20
4;Jaar, Maand, Land van herkomst;2021;11;Colombia;40
4;Jaar, Maand, Land van herkomst;2021;11;Cuba;10
4;Jaar, Maand, Land van herkomst;2021;11;Egypte;40
4;Jaar, Maand, Land van herkomst;2021;11;El Salvador;20
4;Jaar, Maand, Land van herkomst;2021;11;Eritrea;230
4;Jaar, Maand, Land van herkomst;2021;11;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2021;11;Gambia;50
4;Jaar, Maand, Land van herkomst;2021;11;Georgië;20
4;Jaar, Maand, Land van herkomst;2021;11;Ghana;10
4;Jaar, Maand, Land van herkomst;2021;11;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;11;India;20
4;Jaar, Maand, Land van herkomst;2021;11;Irak;260
4;Jaar, Maand, Land van herkomst;2021;11;Iran;80
4;Jaar, Maand, Land van herkomst;2021;11;Jamaica;10
4;Jaar, Maand, Land van herkomst;2021;11;Jemen;250
4;Jaar, Maand, Land van herkomst;2021;11;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;11;Koeweit;10
4;Jaar, Maand, Land van herkomst;2021;11;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;11;Libië;40
4;Jaar, Maand, Land van herkomst;2021;11;Mali;10
4;Jaar, Maand, Land van herkomst;2021;11;Marokko;130
4;Jaar, Maand, Land van herkomst;2021;11;Myanmar;10
4;Jaar, Maand, Land van herkomst;2021;11;Nigeria;130
4;Jaar, Maand, Land van herkomst;2021;11;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;11;Onbekend;240
4;Jaar, Maand, Land van herkomst;2021;11;Pakistan;100
4;Jaar, Maand, Land van herkomst;2021;11;Rusland;30
4;Jaar, Maand, Land van herkomst;2021;11;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;11;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;11;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2021;11;Soedan;30
4;Jaar, Maand, Land van herkomst;2021;11;Somalië;160
4;Jaar, Maand, Land van herkomst;2021;11;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2021;11;Suriname;10
4;Jaar, Maand, Land van herkomst;2021;11;Syrië;2470
4;Jaar, Maand, Land van herkomst;2021;11;Trinidad en Tobago;10
4;Jaar, Maand, Land van herkomst;2021;11;Tunesië;50
4;Jaar, Maand, Land van herkomst;2021;11;Turkije;200
4;Jaar, Maand, Land van herkomst;2021;11;Uganda;10
4;Jaar, Maand, Land van herkomst;2021;11;Venezuela;30
4;Jaar, Maand, Land van herkomst;2021;11;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2021;12;Afghanistan;320
4;Jaar, Maand, Land van herkomst;2021;12;Algerije;160
4;Jaar, Maand, Land van herkomst;2021;12;Armenië;10
4;Jaar, Maand, Land van herkomst;2021;12;Azerbeidzjan;10
4;Jaar, Maand, Land van herkomst;2021;12;Belarus;20
4;Jaar, Maand, Land van herkomst;2021;12;China;30
4;Jaar, Maand, Land van herkomst;2021;12;Colombia;40
4;Jaar, Maand, Land van herkomst;2021;12;Congo;10
4;Jaar, Maand, Land van herkomst;2021;12;Democratische Republiek Congo;10
4;Jaar, Maand, Land van herkomst;2021;12;Egypte;30
4;Jaar, Maand, Land van herkomst;2021;12;El Salvador;10
4;Jaar, Maand, Land van herkomst;2021;12;Eritrea;220
4;Jaar, Maand, Land van herkomst;2021;12;Ethiopië;40
4;Jaar, Maand, Land van herkomst;2021;12;Gambia;20
4;Jaar, Maand, Land van herkomst;2021;12;Georgië;10
4;Jaar, Maand, Land van herkomst;2021;12;Guinee;20
4;Jaar, Maand, Land van herkomst;2021;12;Haïti;10
4;Jaar, Maand, Land van herkomst;2021;12;Honduras;10
4;Jaar, Maand, Land van herkomst;2021;12;India;10
4;Jaar, Maand, Land van herkomst;2021;12;Irak;140
4;Jaar, Maand, Land van herkomst;2021;12;Iran;80
4;Jaar, Maand, Land van herkomst;2021;12;Israël;10
4;Jaar, Maand, Land van herkomst;2021;12;Jemen;120
4;Jaar, Maand, Land van herkomst;2021;12;Jordanië;10
4;Jaar, Maand, Land van herkomst;2021;12;Koeweit;10
4;Jaar, Maand, Land van herkomst;2021;12;Libanon;10
4;Jaar, Maand, Land van herkomst;2021;12;Libië;20
4;Jaar, Maand, Land van herkomst;2021;12;Marokko;130
4;Jaar, Maand, Land van herkomst;2021;12;Moldavië;10
4;Jaar, Maand, Land van herkomst;2021;12;Nigeria;90
4;Jaar, Maand, Land van herkomst;2021;12;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2021;12;Onbekend;80
4;Jaar, Maand, Land van herkomst;2021;12;Pakistan;80
4;Jaar, Maand, Land van herkomst;2021;12;Rusland;40
4;Jaar, Maand, Land van herkomst;2021;12;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2021;12;Senegal;10
4;Jaar, Maand, Land van herkomst;2021;12;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2021;12;Soedan;30
4;Jaar, Maand, Land van herkomst;2021;12;Somalië;150
4;Jaar, Maand, Land van herkomst;2021;12;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2021;12;Syrië;1950
4;Jaar, Maand, Land van herkomst;2021;12;Tunesië;30
4;Jaar, Maand, Land van herkomst;2021;12;Turkije;150
4;Jaar, Maand, Land van herkomst;2021;12;Uganda;20
4;Jaar, Maand, Land van herkomst;2021;12;Venezuela;20
4;Jaar, Maand, Land van herkomst;2021;12;Verenigde Arabische Emiraten;10
