FID,omschr,doorrijhgt,invent_oms,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_wegvak.1607,Viaduct,0,VIAD.'BATADORP IV',312176026,2021-10-01T00:00:00,547,031217602620211001,PKK0000083743,I,,POINT (156108.52589999884 388010.47199999914)
kunstoverweg_wegvak.1608,Viaduct,0,VIAD.'SIERMAN' I/D TILBURGSEWEG,314169014,2021-10-01T00:00:00,450,031416901420211001,PKK0000083745,I,,POINT (157696.04129999876 384443.7142999992)
kunstoverweg_wegvak.1609,Viaduct,0,VIAD.'HIGH TECH CAMPUS EINDHOVEN VIADUCT'I/D HIGH TECH CAMPU,317159017,2021-10-01T00:00:00,291,031715901720211001,PKK0000083746,I,,POINT (159277.56049999967 379553.1710000001)
kunstoverweg_wegvak.1610,Viaduct,0,VIAD.'MOERPUTTEN II' I/D RW2 RECHTS,324159026,2021-10-01T00:00:00,377,032415902620211001,PKK0000083747,I,,POINT (162648.01249999925 379469.6746000014)
kunstoverweg_wegvak.1611,Brug,0,VIAD.'ANTHONY FOKKERWEG' I/D ANTHONY FOKKERWEG,600138317,2022-01-01T00:00:00,375,060013831720220101,PKK0000083749,I,,POINT (156542.24170000106 385658.0401000008)
kunstoverweg_wegvak.1612,Brug,0,VIAD.'SIERMAN' I/D TILBURGESWEG,600138337,2021-10-01T00:00:00,1042,060013833720211001,PKK0000083750,I,,POINT (157750.5634999983 384482.1735999994)
kunstoverweg_wegvak.1613,Viaduct,0,VIAD.'HIGH TECH CAMPUS EINDHOVEN VIADUCT'I/D HIGH TECH CAMPU,600138197,2021-10-01T00:00:00,226,060013819720211001,PKK0000083751,I,,POINT (159278.44469999894 379616.4792999998)
kunstoverweg_wegvak.1614,Viaduct,0,VIAD.'NIEUWE ACHTSE HEIDE II' I/D RW2,600138322,2021-10-01T00:00:00,126,060013832220211001,PKK0000083752,I,,POINT (156214.37669999897 387227.5925000012)
kunstoverweg_wegvak.1615,Viaduct,0,VIAD. HIGH TECH CAMPUS EINDHOVEN VIADUCT,600138199,2021-10-01T00:00:00,14,060013819920211001,PKK0000083754,I,,POINT (159280.2162999995 379622.9376000017)
kunstoverweg_wegvak.1616,Viaduct,0,'VIAD. I/D HOLTUM-NOORDWEG',600145075,2021-10-01T00:00:00,48,060014507520211001,PKK0000083760,I,,POINT (185659.22430000082 342709.8533000015)
kunstoverweg_wegvak.1617,Brug,0,BRUG I/D BUIZEN DSM,367061015,2021-10-01T00:00:00,10,036706101520211001,PKK0000083761,I,,POINT (183574.4985000007 330739.8720000014)
kunstoverweg_wegvak.1618,Viaduct,0,VIAD.,366060011,2021-10-01T00:00:00,625,036606001120211001,PKK0000083762,I,,POINT (183558.3440000005 330734.7393000014)
kunstoverweg_wegvak.1619,Viaduct,0,VIAD.I/D SPOORBAAN,600124714,2021-10-01T00:00:00,296,060012471420211001,PKK0000083671,I,,POINT (122754.7479000017 482100.91899999976)
kunstoverweg_wegvak.1620,Brug,0,VIAD. I/D BRUISTENSINGEL,301229013,2021-10-01T00:00:00,871,030122901320211001,PKK0000083732,I,,POINT (151554.28180000186 414168.9941999987)
kunstoverweg_wegvak.1621,Viaduct,0,VIAD.,249356013,2021-10-01T00:00:00,331,024935601320211001,PKK0000083676,I,,POINT (124879.88870000094 477865.7824999988)
kunstoverweg_wegvak.1622,Viaduct,0,VIAD.IN VBW.v ='KP.HOLENDRECHT',249355026,2021-10-01T00:00:00,122,024935502620211001,PKK0000083677,I,,POINT (124975.06760000065 477732.6647000015)
kunstoverweg_wegvak.1623,Viaduct,0,VIAD.'HAAGSEWEG'I/D RW.004 (R.RIJB.),234367006,2021-10-01T00:00:00,678,023436700620211001,PKK0000083770,I,,POINT (117816.26940000057 483554.1950000003)
kunstoverweg_wegvak.1624,Viaduct,0,VIAD.I/D TRAMBAAN,234367006,2021-10-01T00:00:00,628,023436700620211001,PKK0000083771,I,,POINT (117795.01260000095 483509.0373999998)
kunstoverweg_wegvak.1625,Viaduct,0,VIAD.I/D TRAMBAAN,234367006,2021-10-01T00:00:00,612,023436700620211001,PKK0000083772,I,,POINT (117786.30900000036 483495.61829999834)
kunstoverweg_wegvak.1626,Viaduct,0,VIAD.I/D TRAMBAAN,234367006,2021-10-01T00:00:00,584,023436700620211001,PKK0000083773,I,,POINT (117768.92210000008 483473.6983000003)
kunstoverweg_wegvak.1627,Viaduct,0,VIAD.'NIEUWE MEER'I/D RW.004 (L.RIJB.),234367006,2021-10-01T00:00:00,523,023436700620211001,PKK0000083775,I,,POINT (117723.27149999887 483433.49540000036)
kunstoverweg_wegvak.1628,Viaduct,0,VIAD.I/D RW9='KP.BADHOEVEDORP',227364021,2021-10-01T00:00:00,252,022736402120211001,PKK0000083777,I,,POINT (113383.5401000008 482327.50090000033)
kunstoverweg_wegvak.1629,Viaduct,0,VIAD.I/D KOETSIERSTRAAT,225363011,2021-10-01T00:00:00,666,022536301120211001,PKK0000083778,I,,POINT (112075.62240000069 481610.3878000006)
kunstoverweg_wegvak.1630,Viaduct,0,VIAD. I/D SCHIPHOL BOULEVARD,600121976,2021-12-01T00:00:00,175,060012197620211201,PKK0000083791,I,,POINT (111155.5001000017 479679.4483000003)
kunstoverweg_wegvak.1631,Viaduct,0,VIAD.I/D RANGEERBAAN SCHIPHOL,600121976,2021-12-01T00:00:00,254,060012197620211201,PKK0000083792,I,,POINT (111126.27409999818 479606.0533000007)
kunstoverweg_wegvak.1632,Viaduct,0,VIAD.I/D RW.005 (L.RIJB.),600121988,2022-07-01T00:00:00,230,060012198820220701,PKK0000083796,I,,POINT (110300.71950000152 478548.8233000003)
kunstoverweg_wegvak.1633,Viaduct,0,VIAD.I/D RW.005 (R.RIJB.),600121988,2022-07-01T00:00:00,336,060012198820220701,PKK0000083797,I,,POINT (110217.58460000157 478483.55220000073)
kunstoverweg_wegvak.1634,Viaduct,0,VIAD. I/D BUSBAAN,600120720,2021-10-01T00:00:00,128,060012072020211001,PKK0000083798,I,,POINT (109427.46880000085 477494.04619999975)
kunstoverweg_wegvak.1635,Viaduct,0,VIAD. I/D HOOFDORPDREEF,600120720,2021-10-01T00:00:00,156,060012072020211001,PKK0000083799,I,,POINT (109408.80530000106 477473.17339999974)
kunstoverweg_wegvak.1636,Viaduct,0,VIAD.'HAVELTERBERG',415464044,2021-10-01T00:00:00,83,041546404420211001,PKK0000085076,I,,POINT (207979.29740000144 532266.3357000016)
kunstoverweg_wegvak.1637,Viaduct,0,VIAD.I/D RW31 VBW a='KP.WERPSTERHOEK',600143473,2021-10-01T00:00:00,164,060014347320211001,PKK0000085093,I,,POINT (182177.16310000047 574699.554299999)
kunstoverweg_wegvak.1638,Viaduct,0,VIAD.I/D SPOORWEG MEPPEL - ZWOLLE,419443005,2021-10-01T00:00:00,90,041944300520211001,PKK0000085094,I,,POINT (209722.16039999947 521824.1394000016)
kunstoverweg_wegvak.1639,Viaduct,0,VIAD.I/D SPOORWEG MEPPEL - ZWOLLE,600148202,2021-10-01T00:00:00,1600,060014820220211001,PKK0000085094,I,,POINT (209713.43510000035 521830.2067000009)
kunstoverweg_wegvak.1640,Viaduct,0,FIETS-VOETG.VIAD.,420448008,2021-10-01T00:00:00,58,042044800820211001,PKK0000085096,I,,POINT (210500.4488000013 524041.9241999984)
kunstoverweg_wegvak.1641,Viaduct,0,VIAD.I/D SPOORWEG MEPPEL ASSEN,420448008,2021-10-01T00:00:00,35,042044800820211001,PKK0000085097,I,,POINT (210495.36879999936 524064.3557999991)
kunstoverweg_wegvak.1642,Viaduct,0,VIAD.I/D N375 ZWARTSLUIS PESSE,600148552,2021-10-01T00:00:00,50,060014855220211001,PKK0000085098,I,,POINT (210377.42870000005 524577.7831000015)
kunstoverweg_wegvak.1643,Viaduct,0,VIAD.I/D WOLDWEG,600148552,2021-10-01T00:00:00,123,060014855220211001,PKK0000085099,I,,POINT (210360.9481999986 524648.8966999985)
kunstoverweg_wegvak.1644,Viaduct,0,VIAD.I/D WOLDWEG,420453011,2021-10-01T00:00:00,1994,042045301120211001,PKK0000085099,I,,POINT (210348.38599999994 524647.3172000013)
kunstoverweg_wegvak.1645,Viaduct,0,VIAD.'DE WOLDBERG'I/D WOLVEGASEWEG,600146672,2021-10-01T00:00:00,453,060014667220211001,PKK0000085101,I,,POINT (202693.6612999998 535631.9415000007)
kunstoverweg_wegvak.1646,Viaduct,0,VIAD.'DE WOLDBERG'I/D WOLVEGASEWEG,404471010,2021-10-01T00:00:00,465,040447101020211001,PKK0000085101,I,,POINT (202688.06789999828 535620.3955000006)
kunstoverweg_wegvak.1647,Viaduct,0,VIAD.'DE BAARS'I/D WITTE PAARDEN,600396371,2021-10-01T00:00:00,166,060039637120211001,PKK0000085102,I,,POINT (201997.39719999954 536175.2338999994)
kunstoverweg_wegvak.1648,Viaduct,0,VIAD.'DE BAARS'I/D WITTE PAARDEN,600396372,2021-10-01T00:00:00,431,060039637220211001,PKK0000085102,I,,POINT (202006.49210000038 536184.3946000002)
kunstoverweg_wegvak.1649,Viaduct,0,VIAD.I/D HR RW31='KP.WERPSTERHOEK',600143474,2021-10-01T00:00:00,227,060014347420211001,PKK0000085105,I,,POINT (182049.8898999989 574723.7710999995)
kunstoverweg_wegvak.1650,Viaduct,0,VIAD.I/D RW32 VBW h='KP.WERPSTERHOEK',600143474,2021-10-01T00:00:00,309,060014347420211001,PKK0000085106,I,,POINT (181986.77039999887 574774.8266000003)
kunstoverweg_wegvak.1651,Viaduct,0,FIETS-VOETG.VIAD.,420446053,2021-10-01T00:00:00,850,042044605320211001,PKK0000085096,I,,POINT (210513.49190000072 524035.5571999997)
kunstoverweg_wegvak.1652,Viaduct,0,VIAD.I/D SPOORWEG MEPPEL ASSEN,420446053,2021-10-01T00:00:00,870,042044605320211001,PKK0000085097,I,,POINT (210509.0300000012 524055.0529999994)
kunstoverweg_wegvak.1653,Viaduct,0,VIAD.I/D N375 ZWARTSLUIS PESSE,420453011,2021-10-01T00:00:00,2069,042045301120211001,PKK0000085098,I,,POINT (210364.97800000012 524574.1766000018)
kunstoverweg_wegvak.1654,Viaduct,0,VIAD.I/D RW28 VBW.u = KP.ASSEN,600150206,2021-10-01T00:00:00,57,060015020620211001,PKK0000085107,I,,POINT (233229.22370000184 554397.3610000014)
kunstoverweg_wegvak.1655,Viaduct,0,VIAD. 'DALWEG 12' I/D DALWEG,510532013,2021-10-01T00:00:00,339,051053201320211001,PKK0000085113,I,,POINT (255170.87829999998 566632.9182999991)
kunstoverweg_wegvak.1656,Viaduct,0,VIAD. 'DALWEG 12' I/D DALWEG,600153682,2021-10-01T00:00:00,312,060015368220211001,PKK0000085113,I,,POINT (255154.44040000066 566642.1413000003)
kunstoverweg_wegvak.1657,Viaduct,0,VIAD.I/D SPOORWEG GRONINGEN NIEUWESCHANS,511552016,2021-10-01T00:00:00,250,051155201620211001,PKK0000085114,I,,POINT (255863.68299999833 575984.4835000001)
kunstoverweg_wegvak.1658,Viaduct,0,VIAD.I/D SPOORWEG GRONINGEN NIEUWESCHANS,600153676,2021-10-01T00:00:00,2604,060015367620211001,PKK0000085114,I,,POINT (255876.08639999852 575985.8469000012)
kunstoverweg_wegvak.1659,Viaduct,0,VIAD.I/D RW28 VBW.u = KP.ASSEN,465508018,2021-10-01T00:00:00,323,046550801820211001,PKK0000085107,I,,POINT (233223.45589999855 554374.1774000004)
kunstoverweg_wegvak.1660,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,465509055,2021-10-01T00:00:00,32,046550905520211001,PKK0000085119,I,,POINT (232992.32140000165 554479.5738000013)
kunstoverweg_wegvak.1661,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,466508038,2021-10-01T00:00:00,49,046650803820211001,PKK0000085120,I,,POINT (233009.63830000162 554460.1308999993)
kunstoverweg_wegvak.1662,Viaduct,0,VIAD.'HET WULLEN'I/D KWINKELERWEG,498345033,2021-10-01T00:00:00,1537,049834503320211001,PKK0000085133,I,,POINT (250644.99599999934 471928.10440000147)
kunstoverweg_wegvak.1663,Viaduct,0,VIAD.'HET WULLEN'I/D KWINKELERWEG,600152411,2021-10-01T00:00:00,2788,060015241120211001,PKK0000085133,I,,POINT (250655.76029999927 471943.89189999923)
kunstoverweg_wegvak.1664,Viaduct,0,VIAD.'DE LOERHAZEN'I/D OUDE BECKUMERWEG,498345033,2021-10-01T00:00:00,3384,049834503320211001,PKK0000085135,I,,POINT (251864.72509999946 470545.50349999964)
kunstoverweg_wegvak.1665,Viaduct,0,VIAD.'DE LOERHAZEN'I/D OUDE BECKUMERWEG,600152411,2021-10-01T00:00:00,938,060015241120211001,PKK0000085135,I,,POINT (251877.566300001 470559.1981000006)
kunstoverweg_wegvak.1666,Viaduct,0,VIAD.I/D WESTERVAL,600153102,2022-06-01T00:00:00,478,060015310220220601,PKK0000085136,I,,POINT (253183.34959999844 469745.2397999987)
kunstoverweg_wegvak.1667,Viaduct,0,VIAD.I/D WESTERVAL,600208652,2021-10-01T00:00:00,1076,060020865220211001,PKK0000085136,I,,POINT (253158.03020000085 469738.93299999833)
kunstoverweg_wegvak.1668,Viaduct,0,VIAD.I/D WESTERVAL,600153102,2022-06-01T00:00:00,463,060015310220220601,PKK0000085137,I,,POINT (253197.35689999908 469739.87359999865)
kunstoverweg_wegvak.1669,Viaduct,0,VIAD.I/D WESTERVAL,600208652,2021-10-01T00:00:00,1091,060020865220211001,PKK0000085137,I,,POINT (253172.09650000185 469733.7232999988)
kunstoverweg_wegvak.1670,Viaduct,0,VIAD.I/D TIJPLAATSWEG,600404620,2021-10-01T00:00:00,373,060040462020211001,PKK0000085141,I,,POINT (257792.2375999987 469082.9065000005)
kunstoverweg_wegvak.1671,Viaduct,0,VIAD.'HAZELAAR'I/D FIETSPAD,600404613,2021-10-01T00:00:00,264,060040461320211001,PKK0000085142,I,,POINT (257958.06379999965 469069.08949999884)
kunstoverweg_wegvak.1672,Viaduct,0,VIAD.'HAZELAAR'I/D FIETSPAD,600404620,2021-10-01T00:00:00,205,060040462020211001,PKK0000085142,I,,POINT (257960.10559999943 469078.02380000055)
kunstoverweg_wegvak.1673,Viaduct,0,VIAD.'MEERRIET'I/D KNALHUTTEWEG,600404613,2021-10-01T00:00:00,339,060040461320211001,PKK0000085143,I,,POINT (258033.01689999923 469071.61620000005)
kunstoverweg_wegvak.1674,Viaduct,0,VIAD.'MEERRIET'I/D KNALHUTTEWEG,600404620,2021-10-01T00:00:00,134,060040462020211001,PKK0000085143,I,,POINT (258031.06439999864 469080.29949999973)
kunstoverweg_wegvak.1675,Viaduct,0,VIAD.'HONHOF'I/D BRINKSTRAAT,600404621,2021-10-01T00:00:00,1078,060040462120211001,PKK0000085144,I,,POINT (259195.45789999887 469391.54239999875)
kunstoverweg_wegvak.1676,Viaduct,0,VIAD.'ESMARKE'I/D ZUID ESMARKER RONDWEG,600404621,2021-10-01T00:00:00,1937,060040462120211001,PKK0000085145,I,,POINT (260047.86609999835 469382.43250000104)
kunstoverweg_wegvak.1677,Viaduct,0,VIAD.I/D TIJPLAATSWEG,600404613,2021-10-01T00:00:00,89,060040461320211001,PKK0000085141,I,,POINT (257783.21759999916 469074.52650000155)
kunstoverweg_wegvak.1678,Viaduct,0,VIAD.,600208581,2021-10-01T00:00:00,458,060020858120211001,PKK0000085152,I,,POINT (253166.70069999993 469723.6158000007)
kunstoverweg_wegvak.1679,Viaduct,0,VIAD.I/D ZUIDBROEKSWEG,476371065,2021-10-01T00:00:00,15,047637106520211001,PKK0000085155,I,,POINT (238407.57979999855 485514.2349999994)
kunstoverweg_wegvak.1680,Viaduct,0,VIAD.I/D ZUIDBROEKSWEG,600151784,2021-10-01T00:00:00,300,060015178420211001,PKK0000085158,I,,POINT (238398.56320000067 485522.74120000005)
kunstoverweg_wegvak.1681,Viaduct,0,VIAD.I/D ZUIDBROEKSWEG,476370005,2021-10-01T00:00:00,411,047637000520211001,PKK0000085158,I,,POINT (238404.42350000143 485518.6453000009)
kunstoverweg_wegvak.1682,Viaduct,0,VIAD.I/D RONDWEG WIERDEN,477373004,2021-10-01T00:00:00,917,047737300420211001,PKK0000085159,I,,POINT (238611.8125 486045.19999999925)
kunstoverweg_wegvak.1683,Viaduct,0,VIAD.I/D SPOORWEG ALMELO WIERDEN,477373004,2021-10-01T00:00:00,131,047737300420211001,PKK0000085160,I,,POINT (238684.00420000032 486824.17170000076)
kunstoverweg_wegvak.1684,Viaduct,0,VIAD.I/D ALMELOSEWEG,600151267,2021-10-01T00:00:00,71,060015126720211001,PKK0000085161,I,,POINT (240245.81560000032 491407.02899999917)
kunstoverweg_wegvak.1685,Viaduct,0,VIAD.I/D ALMELOSEWEG,480382011,2021-10-01T00:00:00,183,048038201120211001,PKK0000085161,I,,POINT (240252.65060000122 491410.58839999884)
kunstoverweg_wegvak.1686,Viaduct,0,VIAD.'WESTERHAAR'I/D SIBCULOSEWEG =N341,478397014,2021-10-01T00:00:00,275,047839701420211001,PKK0000085162,I,,POINT (239067.04549999908 498398.50030000135)
kunstoverweg_wegvak.1687,Viaduct,0,VIAD. I/D ZWARTE PAD,600405825,2021-10-01T00:00:00,896,060040582520211001,PKK0000085163,I,,POINT (231024.78510000184 508623.50279999897)
kunstoverweg_wegvak.1688,Viaduct,0,VIAD. I/D SCHAPENDIJK,600405826,2021-10-01T00:00:00,305,060040582620211001,PKK0000085164,I,,POINT (228498.2426000014 508268.63650000095)
kunstoverweg_wegvak.1689,Viaduct,0,VIAD. I/D ARRIERVELDSWEG,600405826,2021-10-01T00:00:00,2595,060040582620211001,PKK0000085165,I,,POINT (226340.77309999987 507511.10489999875)
kunstoverweg_wegvak.1690,Viaduct,0,VIAD. I/D OMMERKANAAL OOST,450414005,2021-10-01T00:00:00,149,045041400520211001,PKK0000085166,I,,POINT (224997.61499999836 507451.5460000001)
kunstoverweg_wegvak.1691,Viaduct,0,VIAD. I/D OMMERKANAAL OOST,600152440,2021-10-01T00:00:00,52,060015244020211001,PKK0000085166,I,,POINT (224995.63439999893 507444.1526999995)
kunstoverweg_wegvak.1692,Viaduct,0,VIAD.'ELDIJK'I/D ELDIJK,600153238,2021-10-01T00:00:00,167,060015323820211001,PKK0000085172,I,,POINT (250124.7996999994 527544.249499999)
kunstoverweg_wegvak.1693,Viaduct,0,VIAD.'ALTEVEER'I/D ALTEVEERSTRAAT,600151049,2021-10-01T00:00:00,2413,060015104920211001,PKK0000085176,I,,POINT (228585.98840000108 525186.0762000009)
kunstoverweg_wegvak.1694,Viaduct,0,VIAD.'ALTEVEER'I/D ALTEVEERSTRAAT,456450004,2021-10-01T00:00:00,362,045645000420211001,PKK0000085176,I,,POINT (228589.34490000084 525171.9794999994)
kunstoverweg_wegvak.1695,Viaduct,0,VIAD.'DINTELMOND'I/D POSTBAAN,600107299,2021-10-01T00:00:00,1009,060010729920211001,PKK0000089772,I,,POINT (87034.57809999958 407186.55260000005)
kunstoverweg_wegvak.1696,Viaduct,0,VIAD.'DINTELMOND'I/D POSTBAAN,172212004,2021-10-01T00:00:00,894,017221200420211001,PKK0000089772,I,,POINT (87045.63280000165 407176.41589999944)
kunstoverweg_wegvak.1697,Viaduct,0,VIAD.'PRINSENLAND'I/D NOORDLANGEWEG,600107519,2021-10-01T00:00:00,117,060010751920211001,PKK0000089773,I,,POINT (85371.56560000032 404403.374400001)
kunstoverweg_wegvak.1698,Viaduct,0,VIAD.'PRINSENLAND'I/D NOORDLANGEWEG,171209020,2021-10-01T00:00:00,541,017120902020211001,PKK0000089773,I,,POINT (85358.27439999953 404409.4470999986)
kunstoverweg_wegvak.1699,Viaduct,0,VIAD.'WESTLAND'I/D WESTLANDSCHE LANGEWEG,600107525,2021-10-01T00:00:00,1591,060010752520211001,PKK0000089774,I,,POINT (78628.63109999895 399026.15190000087)
kunstoverweg_wegvak.1700,Viaduct,0,VIAD.'WESTLAND'I/D WESTLANDSCHE LANGEWEG,158200008,2021-10-01T00:00:00,1353,015820000820211001,PKK0000089774,I,,POINT (78614.04300000146 399027.17390000075)
kunstoverweg_wegvak.1701,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,600107282,2021-10-01T00:00:00,534,060010728220211001,PKK0000089775,I,,POINT (79164.59120000154 395487.0458999984)
kunstoverweg_wegvak.1702,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,158191007,2021-10-01T00:00:00,110,015819100720211001,PKK0000089775,I,,POINT (79150.00200000033 395487.96979999915)
kunstoverweg_wegvak.1703,Viaduct,0,VIAD.'HOLLEWEG'I/D HOLLEWEG,161181022,2021-12-01T00:00:00,648,016118102220211201,PKK0000089776,I,,POINT (80669.29800000042 389889.5678999983)
kunstoverweg_wegvak.1704,Viaduct,0,VIAD.'HOLLEWEG'I/D HOLLEWEG,600105783,2022-05-01T00:00:00,228,060010578320220501,PKK0000089776,I,,POINT (80683.253800001 389889.83619999886)
kunstoverweg_wegvak.1705,Viaduct,0,VIAD.'ROOSEVELTLAAN'I/D ROOSEVELTLAAN,600105781,2022-01-01T00:00:00,149,060010578120220101,PKK0000089777,I,,POINT (80645.72089999914 389446.7734999992)
kunstoverweg_wegvak.1706,Viaduct,0,VIAD.'ROOSEVELTLAAN'I/D ROOSEVELTLAAN,161178006,2022-05-01T00:00:00,173,016117800620220501,PKK0000089777,I,,POINT (80659.23290000111 389442.5421999991)
kunstoverweg_wegvak.1707,Viaduct,0,VIAD.'ROOSEVELTLAAN'I/D ROOSEVELTLAAN,600105781,2022-01-01T00:00:00,162,060010578120220101,PKK0000089778,I,,POINT (80644.94359999895 389433.79670000076)
kunstoverweg_wegvak.1708,Viaduct,0,VIAD.'ROOSEVELTLAAN'I/D ROOSEVELTLAAN,161178006,2022-05-01T00:00:00,160,016117800620220501,PKK0000089778,I,,POINT (80658.46950000152 389429.5645999983)
kunstoverweg_wegvak.1709,Viaduct,0,VIAD.'MOSTERDIJK'I/D MOSTERDIJK,140262022,2021-10-01T00:00:00,1109,014026202220211001,PKK0000091718,I,,POINT (71336.42460000142 431432.07510000095)
kunstoverweg_wegvak.1710,Viaduct,0,VIAD.'MOSTERDIJK'I/D MOSTERDIJK,600101062,2021-10-01T00:00:00,56,060010106220211001,PKK0000091718,I,,POINT (71329.38529999927 431435.6019000001)
kunstoverweg_wegvak.1711,Viaduct,0,VIAD.'OUDENDIJKE'I/D SCHELPWEG,600944018,2022-06-01T00:00:00,2178,060094401820220601,PKK0000091719,I,,POINT (46800.89420000091 416184.4312000014)
kunstoverweg_wegvak.1712,Viaduct,0,VIAD.'TILBURG-WEST 1969'I/D BLAAKWEG,257188010,2021-10-01T00:00:00,2766,025718801020211001,PKK0000091723,I,,POINT (131456.24529999867 394544.0395999998)
kunstoverweg_wegvak.1713,Viaduct,0,VIAD.'TILBURG-WEST 1969'I/D BLAAKWEG,600126772,2021-10-01T00:00:00,3715,060012677220211001,PKK0000091723,I,,POINT (131458.71759999916 394561.89400000125)
kunstoverweg_wegvak.1714,Viaduct,0,VIAD.'AMER'I/D OUDE HEIJNINGSEWEG,176216008,2021-10-01T00:00:00,80,017621600820211001,PKK0000089789,I,,POINT (88467.30889999866 408048.12319999933)
kunstoverweg_wegvak.1715,Viaduct,0,VIAD.'HEIJNINGEN'I/D OUDE HEIJNINGSEDIJK,175215015,2021-10-01T00:00:00,42,017521501520211001,PKK0000089790,I,,POINT (87691.14180000126 407881.2745999992)
kunstoverweg_wegvak.1716,Viaduct,0,VIAD.'PRINSENLAND'I/D NOORDLANGEWEG,170208030,2021-10-01T00:00:00,66,017020803020211001,PKK0000089791,I,,POINT (85352.06390000135 404415.5727000013)
kunstoverweg_wegvak.1717,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,600107281,2021-10-01T00:00:00,39,060010728120211001,PKK0000089792,I,,POINT (79173.6876000017 395476.71189999953)
kunstoverweg_wegvak.1718,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,158191006,2021-10-01T00:00:00,108,015819100620211001,PKK0000089793,I,,POINT (79141.0001000017 395491.867899999)
kunstoverweg_wegvak.1719,Viaduct,0,VIAD.'VOSSENBERG'I/D TILBURGSEBAAN,250191009,2021-10-01T00:00:00,1320,025019100920211001,PKK0000091724,I,,POINT (126526.00400000066 395312.1583000012)
kunstoverweg_wegvak.1720,Viaduct,0,VIAD.'VOSSENBERG'I/D TILBURGSEBAAN,600125367,2021-10-01T00:00:00,2180,060012536720211001,PKK0000091724,I,,POINT (126536.84189999849 395331.36349999905)
kunstoverweg_wegvak.1721,Viaduct,0,VIAD.'WOESTENBERG'I/D WOESTENBERGSEWEG,600123036,2021-10-01T00:00:00,432,060012303620211001,PKK0000091726,I,,POINT (117000.95710000023 396233.5509000011)
kunstoverweg_wegvak.1722,Viaduct,0,VIAD.'WOESTENBERG'I/D WOESTENBERGSEWEG,233192005,2021-10-01T00:00:00,465,023319200520211001,PKK0000091726,I,,POINT (117016.6251000017 396217.6154000014)
kunstoverweg_wegvak.1723,Viaduct,0,VIAD. I/D TRAMLIJN ZOETERMEER,600113413,2021-10-01T00:00:00,0,060011341320211001,PKK0000089798,I,,POINT (95445.16569999978 450699.58509999886)
kunstoverweg_wegvak.1724,Viaduct,0,VIAD. I/D TRAMLIJN ZOETERMEER,190301023,2021-10-01T00:00:00,7,019030102320211001,PKK0000089798,I,,POINT (95437.12240000069 450684.85539999977)
kunstoverweg_wegvak.1725,Brug,0,VIAD. I/D 'NIEUWE HOEFWEG',192300006,2022-01-01T00:00:00,644,019230000620220101,PKK0000089799,I,,POINT (96911.10880000144 450128.61019999906)
kunstoverweg_wegvak.1726,Brug,0,VIAD. I/D 'NIEUWE HOEFWEG',600114773,2021-10-01T00:00:00,548,060011477320211001,PKK0000089799,I,,POINT (96920.81300000101 450145.1009000018)
kunstoverweg_wegvak.1727,Viaduct,0,VIAD.'REEUWIJK'I/D GOUDSESTRAATWEG =N459,600120004,2021-10-01T00:00:00,27,060012000420211001,PKK0000089801,I,,POINT (109685.0439000018 452331.37319999933)
kunstoverweg_wegvak.1728,Viaduct,0,VIAD.'REEUWIJK'I/D GOUDSESTRAATWEG =N459,219304012,2021-10-01T00:00:00,57,021930401220211001,PKK0000089801,I,,POINT (109744.5998999998 452312.23110000044)
kunstoverweg_wegvak.1729,Viaduct,0,FIETS-VOETG.VIAD.'KOPPELBRUG'I/D KOPPELDIJK,600126692,2021-10-01T00:00:00,243,060012669220211001,PKK0000089803,I,,POINT (137496.125 451894.99859999865)
kunstoverweg_wegvak.1730,Viaduct,0,FIETS-VOETG.VIAD.'KOPPELBRUG'I/D KOPPELDIJK,268305026,2021-10-01T00:00:00,3196,026830502620211001,PKK0000089803,I,,POINT (137487.44889999926 451881.51150000095)
kunstoverweg_wegvak.1731,Viaduct,0,VIAD.I/D SINOUTSKERKSEWEG,600093994,2022-05-01T00:00:00,464,060009399420220501,PKK0000091732,I,,POINT (48614.86239999905 389521.3696999997)
kunstoverweg_wegvak.1732,Viaduct,0,VIAD.I/D LAMOENWEG,600093994,2022-05-01T00:00:00,2044,060009399420220501,PKK0000091733,I,,POINT (47045.22349999845 389634.94209999964)
kunstoverweg_wegvak.1733,Viaduct,0,VIAD.I/D LAMOENWEG,93179012,2022-05-01T00:00:00,278,009317901220220501,PKK0000091733,I,,POINT (47047.96829999983 389615.96449999884)
kunstoverweg_wegvak.1734,Viaduct,0,VIAD.'STAAL'I/D SLOEWEG,88179020,2021-10-01T00:00:00,401,008817902020211001,PKK0000091734,I,,POINT (44454.136500000954 390003.444600001)
