PROJECTID;PROJECTCODE;PROJECTNAME;BOORNUMMER;BOORNRALT;NAP;GRONDWATER;BORINGSEGMENTID;TOPLAAG;BOTTOMLAAG;NEN_NAAM;OMSCHRIJVING;KLEUR1;KLEUR2;TINT;VLEKKLEUR;MUNSELNR;SUBLAYER;STRATIGRAFIE;STRAT_CODE;OPMERKING;HK;AW;HL;BT;FE;FF;HU;WT;HT;SC;OPM;X;Y
1;UHL03b;Uithofslaan;39;;-0.15;;342;0.6;1;Klei matig siltig;"klei; echt slappe inconsistente klei";geel;grijs;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76453;449815
1;UHL03b;Uithofslaan;39;;-0.15;;343;0.4;0.6;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;2;0;0;0;0;0;0;0;0;;76453;449815
1;UHL03b;Uithofslaan;39;;-0.15;;344;0;0.4;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76453;449815
1;UHL03b;Uithofslaan;40;;-0.1;;345;3.2;3.5;Zand zwak siltig;zand;grijs;;;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;346;3.15;3.2;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;2;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;347;2.95;3.15;Veen mineraalarm;veen;bruin;;donker;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;348;2.9;2.95;Detritus, schelp;Detritus schelp;bruin;geel;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;349;2.4;2.9;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;350;2.39;2.4;Detritus, schelp;Detritus schelp;grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;351;1.7;2.39;Zand zwak siltig;zand;grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;352;0.5;1.7;Klei sterk siltig;licht zandige klei;grijs;bruin;zeer licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;353;0.4;0.5;Klei sterk siltig;licht zandige klei;bruin;grijs;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;0;0;0;;76459;449817
1;UHL03b;Uithofslaan;40;;-0.1;;354;0;0.4;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76459;449817
1;UHL03b;Uithofslaan;41;;-0.1;;355;3.15;3.4;Zand zwak siltig;zand;grijs;;;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;1;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;356;3;3.15;Klei sterk siltig;licht zandige klei;bruin;grijs;licht;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;1;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;357;2.8;3;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;top erosief;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;358;1.7;2.8;Zand zwak siltig;zand;grijs;;;;;2;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;2;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;359;1.65;1.7;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;blauw;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;360;1.55;1.65;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;blauw;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;361;0.6;1.55;Klei matig siltig;"klei; echt slappe inconsistente klei";geel;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;362;0.4;0.6;Klei sterk siltig;licht zandige klei;bruin;;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;0;0;0;;76470;449822
1;UHL03b;Uithofslaan;41;;-0.1;;363;0;0.4;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;3;0;0;0;bouwvoor;76470;449822
1;UHL03b;Uithofslaan;42;;-0.05;;364;3.15;3.4;Zand zwak siltig;zand;grijs;;licht;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;1;0;1;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;365;3.05;3.15;Zand zwak siltig;zand;bruin;grijs;licht;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;2;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;366;3;3.05;Veen zwak kleiig;licht kleiig veen;bruin;grijs;donker;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;367;2.6;3;Veen mineraalarm;veen;bruin;;donker;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;"top erosief; geen detritus!";76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;368;2.3;2.6;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;bruin;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;369;1.7;2.3;Zand zwak siltig;zand;grijs;bruin;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;370;1.1;1.7;Klei uiterst siltig;zandige klei;grijs;blauw;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;371;0.5;1.1;Klei sterk siltig;licht zandige klei;grijs;bruin;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;372;0.4;0.5;Klei sterk siltig;licht zandige klei;bruin;;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;1;2;0;0;0;0;2;0;0;0;;76476;449828
1;UHL03b;Uithofslaan;42;;-0.05;;373;0;0.4;Klei matig siltig;"klei; echt slappe inconsistente klei";bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;2;0;0;0;bouwvoor;76476;449828
1;UHL03b;Uithofslaan;43;;-0.05;;374;3.25;3.4;Zand zwak siltig;zand;grijs;;;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;375;3.1;3.25;Zand kleiig;"zand; kleiig";grijs;bruin;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;1;2;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;376;3.05;3.1;Veen zwak zandig;licht zandig veen;bruin;grijs;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;377;2.5;3.05;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;378;1.55;2.5;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;bruin;;;;2;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;1;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;379;1.45;1.55;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;groen;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;1;1;1;0;0;0;YZ?;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;380;1;1.45;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;geel;zeer licht;;;1;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;381;0.65;1;Klei sterk siltig;licht zandige klei;grijs;geel;zeer licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;382;0.5;0.65;Klei sterk siltig;licht zandige klei;grijs;bruin;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;0;0;0;;76482;449827
1;UHL03b;Uithofslaan;43;;-0.05;;383;0;0.5;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76482;449827
1;UHL03b;Uithofslaan;44;;-0.15;;384;3;3.25;Zand zwak siltig;zand;grijs;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76571;449873
1;UHL03b;Uithofslaan;44;;-0.15;;385;2.5;3;Zand kleiig;"zand; kleiig";grijs;;donker;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76571;449873
1;UHL03b;Uithofslaan;44;;-0.15;;386;2;2.5;Klei uiterst siltig;zandige klei;grijs;;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76571;449873
1;UHL03b;Uithofslaan;44;;-0.15;;387;0.7;2;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;licht;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76571;449873
1;UHL03b;Uithofslaan;44;;-0.15;;388;0.5;0.7;Klei sterk siltig;licht zandige klei;grijs;;donker;;;;Gantellaag geul;gtl_g;;1;1;0;0;0;0;2;0;0;0;;76571;449873
1;UHL03b;Uithofslaan;44;;-0.15;;389;0;0.5;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76571;449873
1;UHL03b;Uithofslaan;45;;-0.2;;390;4.5;4.6;Zand zwak siltig;zand;grijs;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;compact;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;391;2;4.5;Zand zwak siltig;zand;grijs;blauw;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;392;1.25;2;Klei sterk siltig;licht zandige klei;grijs;bruin;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;2;1;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;393;1.15;1.25;Klei uiterst siltig;zandige klei;grijs;groen;;;;;Gantellaag geul;gtl_g;;0;0;0;0;2;1;0;0;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;394;0.7;1.15;Klei sterk siltig;licht zandige klei;bruin;grijs;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;395;0.6;0.7;Klei matig siltig;"klei; echt slappe inconsistente klei";bruin;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;2;0;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;396;0.55;0.6;Klei matig siltig;"klei; echt slappe inconsistente klei";bruin;;zeer donker;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;3;0;0;0;;76579;449882
1;UHL03b;Uithofslaan;45;;-0.2;;397;0;0.55;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76579;449882
1;UHL03b;Uithofslaan;46;;-0.2;;398;2.95;3.5;Zand zwak siltig;zand;grijs;;licht;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;399;2.75;2.95;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;400;2.25;2.75;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;401;2.2;2.25;Klei matig siltig;"klei; echt slappe inconsistente klei";bruin;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;402;2.1;2.2;Veen mineraalarm;veen;bruin;;zeer donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;403;1.95;2.1;Veen sterk kleiig;sterk kleiig veen;bruin;grijs;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;404;0.65;1.95;Klei uiterst siltig;zandige klei;grijs;geel;zeer licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;405;0.55;0.65;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;406;0.5;0.55;Klei sterk siltig;licht zandige klei;grijs;groen;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;2;1;2;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;407;0.5;0.55;Klei sterk siltig;licht zandige klei;grijs;groen;donker;;;;antropogeen;aaa;;0;0;0;0;2;1;2;0;0;0;;76587;449890
1;UHL03b;Uithofslaan;46;;-0.2;;408;0;0.5;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76587;449890
1;UHL03b;Uithofslaan;47;;-0.2;;409;3.25;3.45;Zand zwak siltig;zand;grijs;;;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;410;3.05;3.25;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;1;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;411;2.82;3.05;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;412;2.8;2.82;Detritus, schelp;Detritus schelp;bruin;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;413;2.6;2.8;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;414;1.8;2.6;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;blauw;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;415;1.7;1.8;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;bruin;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;1;1;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;416;0.6;1.7;Klei sterk siltig;licht zandige klei;grijs;geel;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;417;0.5;0.6;Klei sterk siltig;licht zandige klei;bruin;grijs;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;1;0;0;0;0;0;1;0;0;0;;76577;449899
1;UHL03b;Uithofslaan;47;;-0.2;;418;0;0.5;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76577;449899
1;UHL03b;Uithofslaan;48;;-0.2;;419;3.15;3.35;Zand zwak siltig;zand;grijs;;;;;;Laag van Rijswijk;rwk;;0;0;0;0;0;0;0;0;0;1;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;420;3.05;3.15;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;1;0;1;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;421;2.95;3.05;Veen sterk kleiig;sterk kleiig veen;bruin;geel;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;2;1;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;422;2.81;2.95;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;423;2.8;2.81;Detritus, veen;Detritus veen;bruin;grijs;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;3;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;424;2.5;2.8;Klei sterk siltig;licht zandige klei;grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;425;1.6;2.5;Zand zwak siltig;zand;grijs;blauw;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;426;1.4;1.6;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;427;1.3;1.4;Klei sterk siltig;licht zandige klei;bruin;geel;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;3;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;428;0.65;1.3;Leem sterk zandig;sterk zandige klei;geel;;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;429;0.55;0.65;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;geel;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;schoon;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;430;0.5;0.55;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;1;0;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;431;0.4;0.5;Klei matig siltig;"klei; echt slappe inconsistente klei";bruin;grijs;donker;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;2;0;0;;76564;449918
1;UHL03b;Uithofslaan;48;;-0.2;;432;0;0.4;Leem sterk zandig;sterk zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76564;449918
1;UHL03b;Uithofslaan;49;;-0.15;;433;3.2;3.5;Leem sterk zandig;sterk zandige klei;grijs;;;;;;Laagpakket van Wormer;WRM;;0;0;0;0;0;0;0;1;0;0;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;434;3.1;3.2;Veen mineraalarm;veen;bruin;;;;;;Hollandveenlaag1;hll;;0;0;0;0;0;0;0;0;0;0;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;435;1.5;3.1;Klei sterk siltig;licht zandige klei;grijs;;;;;1;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;1;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;436;1.3;1.5;Zand zwak siltig;zand;blauw;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;437;1.2;1.3;Klei matig siltig;"klei; echt slappe inconsistente klei";blauw;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;438;0.3;1.2;Klei sterk siltig;licht zandige klei;bruin;geel;licht;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;1;0;0;0;0;0;;76554;449931
1;UHL03b;Uithofslaan;49;;-0.15;;439;0;0.3;Leem sterk zandig;sterk zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76554;449931
1;UHL03b;Uithofslaan;50;;-0.15;;440;3.1;3.3;Zand zwak siltig;zand;grijs;;licht;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76545;449921
1;UHL03b;Uithofslaan;50;;-0.15;;441;0.9;3.1;Klei uiterst siltig;zandige klei;blauw;grijs;licht;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;1;;76545;449921
1;UHL03b;Uithofslaan;50;;-0.15;;442;0.8;0.9;Klei matig siltig;"klei; echt slappe inconsistente klei";geel;grijs;;;;;Gantellaag geul;gtl_g;;0;0;0;0;1;0;0;0;0;0;;76545;449921
1;UHL03b;Uithofslaan;50;;-0.15;;443;0;0.8;Leem sterk zandig;sterk zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76545;449921
1;UHL03b;Uithofslaan;51;;-0.15;;444;3.3;3.4;Zand zwak siltig;zand;grijs;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76534;449913
1;UHL03b;Uithofslaan;51;;-0.15;;445;1.4;3.3;Klei sterk siltig;licht zandige klei;grijs;bruin;;;;2;Gantellaag geul;gtl_g;;0;0;0;0;0;0;1;0;0;0;;76534;449913
1;UHL03b;Uithofslaan;51;;-0.15;;446;1;1.4;Klei sterk siltig;licht zandige klei;grijs;blauw;zeer licht;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76534;449913
1;UHL03b;Uithofslaan;51;;-0.15;;447;0;1;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76534;449913
1;UHL03b;Uithofslaan;52;;-0.1;;448;2.05;3.5;Klei uiterst siltig;zandige klei;grijs;;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76581;449847
1;UHL03b;Uithofslaan;52;;-0.1;;449;1.7;2.05;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;blauw;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76581;449847
1;UHL03b;Uithofslaan;52;;-0.1;;450;0.8;1.7;Klei uiterst siltig;zandige klei;grijs;geel;licht;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76581;449847
1;UHL03b;Uithofslaan;52;;-0.1;;451;0.6;0.8;Klei uiterst siltig;zandige klei;grijs;geel;donker;;;;Gantellaag geul;gtl_g;;0;0;0;0;1;1;1;0;0;0;;76581;449847
1;UHL03b;Uithofslaan;52;;-0.1;;452;0.4;0.6;Leem sterk zandig;sterk zandige klei;grijs;bruin;donker;;;;Gantellaag geul;gtl_g;;1;1;1;0;0;0;3;0;0;0;;76581;449847
1;UHL03b;Uithofslaan;52;;-0.1;;453;0;0.4;Klei uiterst siltig;zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;0;0;0;0;bouwvoor;76581;449847
1;UHL03b;Uithofslaan;53;;-0.2;;454;2.1;2.4;Zand zwak siltig;zand;grijs;;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;0;0;0;0;;76594;449863
1;UHL03b;Uithofslaan;53;;-0.2;;455;1.8;2.1;Klei uiterst siltig;zandige klei;geel;bruin;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;0;0;2;0;0;0;oever op geul?;76594;449863
1;UHL03b;Uithofslaan;53;;-0.2;;456;0.7;1.8;Klei sterk siltig;licht zandige klei;geel;grijs;;;;;Gantellaag;gtl;Gantel ongedifferentieert;0;0;0;0;2;0;1;0;0;0;;76594;449863
1;UHL03b;Uithofslaan;53;;-0.2;;457;0;0.7;Leem sterk zandig;sterk zandige klei;bruin;;donker;;;;antropogeen;aaa;;0;0;0;0;0;0;3;0;0;0;bouwvoor;76594;449863
1;UHL03b;Uithofslaan;54;;0;;458;1.45;5.5;Klei uiterst siltig;zandige klei;bruin;grijs;licht;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76519;449938
1;UHL03b;Uithofslaan;54;;0;;459;1.4;1.45;Klei uiterst siltig;zandige klei;grijs;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;3;;76519;449938
1;UHL03b;Uithofslaan;54;;0;;460;0.8;1.4;Klei sterk siltig;licht zandige klei;grijs;bruin;licht;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76519;449938
1;UHL03b;Uithofslaan;54;;0;;461;0.7;0.8;Klei sterk siltig;licht zandige klei;grijs;;;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;1;0;0;0;0;;76519;449938
1;UHL03b;Uithofslaan;54;;0;;462;0.3;0.7;Klei matig siltig;"klei; echt slappe inconsistente klei";grijs;;zeer donker;;;;Gantellaag geul;gtl_g;;2;0;0;0;0;1;2;0;0;0;;76519;449938
1;UHL03b;Uithofslaan;54;;0;;463;0;0.3;Klei uiterst siltig;zandige klei;bruin;;donker;;;;Gantellaag geul;gtl_g;;0;1;0;0;0;0;3;0;0;0;puintjes;76519;449938
1;UHL03b;Uithofslaan;55;;0;;464;4.7;4.8;Zand zwak siltig;zand;grijs;;licht;;;;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76519;449946
1;UHL03b;Uithofslaan;55;;0;;465;1.3;4.7;Klei uiterst siltig;zandige klei;grijs;;;;;1;Gantellaag geul;gtl_g;;0;0;0;0;0;0;0;0;0;0;;76519;449946
