OBJECTID_1,OBJECTID,Gemeentena,Kruispuntn,KPX,KPY,Nomenclatu,Nomencla_1,Omschrijvi,Onderhouds,Onderhou_1,Onderhou_2,Ordernumme,Provincie,Wegbeheerd,Wegbehee_1,Wegbehee_2,Wegnummer,Wegwijzern,WWX,WWY,F21
688,688,MIDDEN-DRENTHE,5560,232442,547222, lichtwegwijzer, TLC, BEILEN-ASSEN/WESTERBORK-ZWIGGE, Gemeente Midden-Drenthe,10237, GEM, S00158, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1,232515,547231, 
689,689,MIDDEN-DRENTHE,5560,232442,547222, straatnaam-/objectbord, VXF, BEILEN-ASSEN/WESTERBORK-ZWIGGE,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,6, , , 
690,690,MIDDEN-DRENTHE,5560,232442,547222, straatnaam-/objectbord, VXF, BEILEN-ASSEN/WESTERBORK-ZWIGGE,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,8, , , 
691,691,MIDDEN-DRENTHE,5560,232442,547222, voorwegwijzer, VVS, BEILEN-ASSEN/WESTERBORK-ZWIGGE, Gemeente Midden-Drenthe,10237, GEM,13546, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,2, , , 
692,692,MIDDEN-DRENTHE,5560,232442,547222, voorwegwijzer, VVS, BEILEN-ASSEN/WESTERBORK-ZWIGGE, Gemeente Midden-Drenthe,10237, GEM,13546, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,4, , , 
693,693,MIDDEN-DRENTHE,10265,234661,548987, fietswegwijzer, NFM, OOSTHALEN - PARKTERR.STAATSBOS, Gemeente Midden-Drenthe,10237, GEM, S04615, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,7, , , 
694,694,MIDDEN-DRENTHE,10265,234661,548987, kleine handwijzer, VHM, OOSTHALEN - PARKTERR.STAATSBOS, Gemeente Midden-Drenthe,10237, GEM, S04615, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
695,695,MIDDEN-DRENTHE,10265,234661,548987, paddestoel, NTG, OOSTHALEN - PARKTERR.STAATSBOS, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,2, , , 
696,696,MIDDEN-DRENTHE,10265,234661,548987, wijk-/objectbord, VWF, OOSTHALEN - PARKTERR.STAATSBOS,15038, , GEM,25469, Drenthe, Gemeente Midden-Drenthe,10237, O, ,3, , , 
697,697,MIDDEN-DRENTHE,10265,234661,548987, wijk-/objectbord, VWF, OOSTHALEN - PARKTERR.STAATSBOS,15038, , GEM,25469, Drenthe, Gemeente Midden-Drenthe,10237, O, ,4, , , 
698,698,MIDDEN-DRENTHE,10265,234661,548987, wijk-/objectbord, VWF, OOSTHALEN - PARKTERR.STAATSBOS,15038, , GEM,25469, Drenthe, Gemeente Midden-Drenthe,10237, O, ,5, , , 
699,699,MIDDEN-DRENTHE,10265,234661,548987, wijk-/objectbord, VWF, OOSTHALEN - PARKTERR.STAATSBOS,15038, , GEM,25469, Drenthe, Gemeente Midden-Drenthe,10237, O, ,6, , , 
700,700,MIDDEN-DRENTHE,10804,232801,549526, richtingbord, VBH, ASSEN-BEILEN/HOOGHALEN, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,4, , , 
701,701,MIDDEN-DRENTHE,10804,232801,549526, straatnaam-/objectbord, VXF, ASSEN-BEILEN/HOOGHALEN,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,5, , , 
702,702,MIDDEN-DRENTHE,10804,232801,549526, straatnaam-/objectbord, VXF, ASSEN-BEILEN/HOOGHALEN,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,6, , , 
703,703,MIDDEN-DRENTHE,10804,232801,549526, voorwegwijzer, VVS, ASSEN-BEILEN/HOOGHALEN, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,2, , , 
704,704,MIDDEN-DRENTHE,10828,232709,548612, fietswegwijzer, NFM, Hoofdstraat - Smilderweg, Gemeente Midden-Drenthe,10237, GEM, S00626, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1,232721,548628, 
705,705,MIDDEN-DRENTHE,10828,232709,548612, wijk-/objectbord, VWF, Hoofdstraat - Smilderweg,15038, , GEM,3407, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
706,706,Midden-Drenthe,11358,233010,554466, via-bord, VMS, A28-AFRIT ASSEN-ZUID,15664, , RWS,0, Drenthe,15664,0, RWS, A028,49,232709,552489, 
707,707,Midden-Drenthe,11358,233010,554466, via-bord, VMS, A28-AFRIT ASSEN-ZUID,15664, , RWS,0, Drenthe,15664,0, RWS, N033,49,232709,552489, 
708,708,MIDDEN-DRENTHE,14710,226891,553163, fietswegwijzer, NFM, JONKERSWIJK-EEKHOUTSWIJK, Gemeente Midden-Drenthe,10237, GEM, S03284, Drenthe, Gemeente Midden-Drenthe,10237, GEM, N371,2, , , 
709,709,MIDDEN-DRENTHE,18024,228108,554953, fietswegwijzer, NFM, Witterweg-Hoofdweg, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N371,1, , , 
710,710,MIDDEN-DRENTHE,21550,240278,547820, paddestoel, NTG, i/h Grolleoerveld a/d voor, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
711,711,MIDDEN-DRENTHE,21668,236806,548449, paddestoel, NTG, begin voormalig kamp, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
712,712,MIDDEN-DRENTHE,22918,230235,549717, paddestoel, NTG, Laaghalerveen - De Streek, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
713,713,MIDDEN-DRENTHE,22918,230235,549717, wijk-/objectbord, VWF, Laaghalerveen - De Streek,15038, , GEM,8811, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
714,714,MIDDEN-DRENTHE,22918,230235,549717, wijk-/objectbord, VWF, Laaghalerveen - De Streek,15038, , GEM,10525, Drenthe, Gemeente Midden-Drenthe,10237, O, ,3, , , 
715,715,MIDDEN-DRENTHE,23028,229631,548068, paddestoel, NTG, Aan het prov.fietspad van, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
716,716,MIDDEN-DRENTHE,23224,227935,547245, paddestoel, NTG, Aan het prov.fietspad van, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
717,717,MIDDEN-DRENTHE,23237,229779,547915, paddestoel, NTG, Aan het prov.fietspad, Gemeente Midden-Drenthe,10237, GEM,13161, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
718,718,MIDDEN-DRENTHE,23238,231283,547669, paddestoel, NTG, Hijkenweg-fietspad naar Smilde, Gemeente Midden-Drenthe,10237, GEM,21082, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
719,719,MIDDEN-DRENTHE,23246,226667,547153, paddestoel, NTG, Aan het Oranjekanaal waar het, Gemeente Midden-Drenthe,10237, GEM,4339, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
720,720,MIDDEN-DRENTHE,23524,227320,551512, paddestoel, NTG, a/d Suermondswijk 1,2km O v/d, Gemeente Midden-Drenthe,10237, GEM,22359, Drenthe,0,10237, GEM,0,1, , 
721,721,MIDDEN-DRENTHE,23525,228130,550972, paddestoel, NTG, a/d Suermondsdijk waar 2,-km, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe,0,10237, GEM,0,1, , 
722,722,MIDDEN-DRENTHE,23526,228670,552014, paddestoel, NTG, a/d Eekhoutsdijk waar ca 2km, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
723,723,MIDDEN-DRENTHE,23527,228813,551930, paddestoel, NTG, a/d Eekhoutsdijk waar ca, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
724,724,MIDDEN-DRENTHE,24158,238708,547130, paddestoel, NTG, a/d fietsroute Westerbork-, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
725,725,MIDDEN-DRENTHE,24159,238825,547950, paddestoel, NTG, a/h fietspad gedeelte tussen, Gemeente Midden-Drenthe,10237, GEM,22359, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
726,726,MIDDEN-DRENTHE,24160,238295,548003, paddestoel, NTG, a/h fietspad tussen het, Gemeente Midden-Drenthe,10237, GEM,20570, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
727,727,MIDDEN-DRENTHE,24161,237708,548458, paddestoel, NTG, even t O v/h Herinneringsteken, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
728,728,MIDDEN-DRENTHE,25019,230139,549774, paddestoel, NTG, Ten WNW van Hooghalen., Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
729,729,MIDDEN-DRENTHE,63443,233282,548543, paddestoel, NTG, hooghalen - amen, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
730,730,MIDDEN-DRENTHE,63443,233282,548543, paddestoel, NTG, hooghalen - amen, Gemeente Midden-Drenthe,10237, GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,2, , , 
731,731,MIDDEN-DRENTHE,64177,232969,551123, wijk-/objectbord, VWF, Asserweg-Geelbroekerweg,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,1, , , 
732,732,MIDDEN-DRENTHE,64177,232969,551123, wijk-/objectbord, VWF, Asserweg-Geelbroekerweg,15038, , GEM,6612, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
733,733,MIDDEN-DRENTHE,64180,233156,548943, wijk-/objectbord, VWF, Bosweg-Hof van Halenweg,15038, , GEM,0, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
734,734,MIDDEN-DRENTHE,64180,233156,548943, wijk-/objectbord, VWF, Bosweg-Hof van Halenweg,15038, , GEM,3407, Drenthe, Gemeente Midden-Drenthe,10237, O, ,1, , , 
735,735,MIDDEN-DRENTHE,65729,233073,547026, wijk-/objectbord, VWF, Zwiggelterweg-inrit Willevuur,15038, , GEM,21832, Drenthe, Gemeente Midden-Drenthe,10237, O, ,1, , , 
736,736,MIDDEN-DRENTHE,65729,233073,547026, wijk-/objectbord, VWF, Zwiggelterweg-inrit Willevuur,15038, , GEM,21832, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
737,737,MIDDEN-DRENTHE,68076,226997,547013, wijk-/objectbord, VWF, Oranjekanaal ZZ,15038, , GEM,3407, Drenthe, Gemeente Midden-Drenthe,10237, O, ,1, , , 
738,738,MIDDEN-DRENTHE,68076,226997,547013, wijk-/objectbord, VWF, Oranjekanaal ZZ,15038, , GEM,3407, Drenthe, Gemeente Midden-Drenthe,10237, O, ,2, , , 
739,739,MIDDEN-DRENTHE,69156,226933,553144, fietswegwijzer, NFM, Hoofdweg-Eekhoutswijk, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, ,1, , , 
740,740,MIDDEN-DRENTHE,71809,234564,548935, wijk-/objectbord, VWF, OOSTHALEN,15038, , GEM,20139, Drenthe, Gemeente Midden-Drenthe,10237, O, ,1, , , 
741,741,MIDDEN-DRENTHE,72301,228747,556084, fietswegwijzer, NFM, Kanaalweg-Van Lierswijk, Gemeente Midden-Drenthe,10237, GEM,21617, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
742,742,MIDDEN-DRENTHE,72302,228128,555108, fietswegwijzer, NFM, Kanaalweg-Meesterwijk, Gemeente Midden-Drenthe,10237, GEM,21617, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
743,743,MIDDEN-DRENTHE,72304,226900,557240, fietswegwijzer, NFM, Van Lierswijk-Nieuw betonpad, Gemeente Midden-Drenthe,10237, GEM,21617, Drenthe, Gemeente Midden-Drenthe,10237, GEM, ,1, , , 
744,744,NOORDENVELD,1943,226676,565067, kleine handwijzer, VHM, N373-EENERSHAAF, Gemeente Noordenveld,12281, GEM,16519, Drenthe, Gemeente Noordenveld,12281, GEM, N373,1, , , 
745,745,NOORDENVELD,2419,228494,559844, fietswegwijzer, NFM, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,5, , , 
746,746,NOORDENVELD,2419,228494,559844, fietswegwijzer, NFM, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N919,5, , , 
747,747,NOORDENVELD,2419,228494,559844, lichtwegwijzer, TLC, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S00499, Drenthe, Provincie Drenthe,11233, PROV, N373,1, , , 
748,748,NOORDENVELD,2419,228494,559844, lichtwegwijzer, TLC, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S00499, Drenthe, Provincie Drenthe,11233, PROV, N919,1, , , 
749,749,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVM, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N373,3, , , 
750,750,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVM, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV, S04600, Drenthe, Provincie Drenthe,11233, PROV, N919,3, , , 
751,751,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVS, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV,11158, Drenthe, Provincie Drenthe,11233, PROV, N373,4, , , 
752,752,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVS, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV,11158, Drenthe, Provincie Drenthe,11233, PROV, N919,4, , , 
753,753,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVS, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV,14301, Drenthe, Provincie Drenthe,11233, PROV, N373,2, , , 
754,754,NOORDENVELD,2419,228494,559844, voorwegwijzer, VVS, KOLONIEVAART-NORGERVAART, Provincie Drenthe,11233, PROV,14301, Drenthe, Provincie Drenthe,11233, PROV, N919,2, , , 
755,755,NOORDENVELD,2423,226892,564892, kleine handwijzer, VHM, N373-N858, Gemeente Noordenveld,12281, GEM,16519, Drenthe, Gemeente Noordenveld,12281, GEM, N373,1, , , 
756,756,NOORDENVELD,2423,226892,564892, kleine handwijzer, VHM, N373-N858, Gemeente Noordenveld,12281, GEM,16519, Drenthe, Gemeente Noordenveld,12281, GEM, N858,1, , , 
757,757,NOORDENVELD,2805,227256,565014, kleine handwijzer, VHM, N858-PEESTERSTRAAT, Gemeente Noordenveld,12281, GEM, S02553, Drenthe, Gemeente Noordenveld,12281, GEM, N858,1, , , 
758,758,NOORDENVELD,2805,227256,565014, paddestoel, NTG, N858-PEESTERSTRAAT, Gemeente Noordenveld,12281, GEM,30656, Drenthe, Gemeente Noordenveld,12281, GEM, N858,2,227289,565038, 
759,759,NOORDENVELD,4110,226567,564021, fietswegwijzer, NFM, Schoolstraat - Asserstraat, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,2, , , 
760,760,NOORDENVELD,4110,226567,564021, fietswegwijzer, NFM, Schoolstraat - Asserstraat, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,3, , , 
761,761,NOORDENVELD,4110,226567,564021, fietswegwijzer, NFM, Schoolstraat - Asserstraat, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,4, , , 
762,762,NOORDENVELD,4110,226567,564021, grote handwijzer, VEC, Schoolstraat - Asserstraat, Provincie Drenthe,11233, PROV, S02554, Drenthe, Provincie Drenthe,11233, PROV, N373,1, , , 
763,763,NOORDENVELD,13503,227035,567276, fietswegwijzer, NFM, NORG-DONDEREN-OOSTERVOORTSEWEG, Gemeente Noordenveld,12281, GEM, S04624, Drenthe, Gemeente Noordenveld,12281, GEM, ,2,229189,566625, 
764,764,NOORDENVELD,13503,227035,567276, fietswegwijzer, NFM, NORG-DONDEREN-OOSTERVOORTSEWEG, Gemeente Noordenveld,12281, GEM, S04624, Drenthe, Gemeente Noordenveld,12281, GEM, ,11, , , 
765,765,NOORDENVELD,13503,227035,567276, fietswegwijzer, NFM, NORG-DONDEREN-OOSTERVOORTSEWEG, Gemeente Noordenveld,12281, GEM, S04624, Drenthe, Gemeente Noordenveld,12281, GEM, ,13, , , 
766,766,NOORDENVELD,14060,226713,562851, fietswegwijzer, NFM, N373-PEESTERWEG, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,1, , , 
767,767,NOORDENVELD,14060,226713,562851, fietswegwijzer, NFM, N373-PEESTERWEG, Provincie Drenthe,11233, PROV, S03358, Drenthe, Provincie Drenthe,11233, PROV, N373,2, , , 
768,768,NOORDENVELD,18045,227414,566707, fietswegwijzer, NFM, VOORSTERWG-ROEGHORNWG-DUINENPA, Gemeente Noordenveld,12281, GEM, S03420, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
769,769,NOORDENVELD,21552,226557,562807, paddestoel, NTG, ca 150m t W v/d Asserstraat, Gemeente Noordenveld,12281, GEM,24358, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
770,770,NOORDENVELD,21605,226680,562635, paddestoel, NTG, Asserstraat - Reeweg, Gemeente Noordenveld,12281, GEM,31448, Drenthe, Gemeente Noordenveld,12281, GEM, N373,1, , , 
771,771,NOORDENVELD,21622,229456,563992, paddestoel, NTG, te Peest a/d weg naar, Gemeente Noordenveld,12281, GEM,7771, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
772,772,NOORDENVELD,21623,229406,564225, paddestoel, NTG, Hoofdweg-Schaapdijk, Gemeente Noordenveld,12281, GEM,4374, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
773,773,NOORDENVELD,21631,230033,565156, paddestoel, NTG, a/h rijwielpad naar Peest en, Gemeente Noordenveld,12281, GEM,24358, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
774,774,NOORDENVELD,21647,229780,564312, paddestoel, NTG, Hoofdweg - Langelaan, Gemeente Noordenveld,12281, GEM,30656, Drenthe, Gemeente Noordenveld,12281, GEM, ,1,229787,564327, 
775,775,NOORDENVELD,22465,229721,566833, paddestoel, NTG, Donderseweg - inrit Theehuis, Provincie Drenthe,11233, PROV,30656, Drenthe, Provincie Drenthe,11233, PROV, N858,1,229708,566833, 
776,776,NOORDENVELD,22465,229721,566833, wijk-/objectbord, VWF, Donderseweg - inrit Theehuis,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N858,2, , , 
777,777,NOORDENVELD,22465,229721,566833, wijk-/objectbord, VWF, Donderseweg - inrit Theehuis,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N858,3, , , 
778,778,NOORDENVELD,22465,229721,566833, wijk-/objectbord, VWF, Donderseweg - inrit Theehuis,15038, , PROV,21832, Drenthe, Provincie Drenthe,11233, O, N858,4, , , 
779,779,NOORDENVELD,22467,230232,565555, paddestoel, NTG, 1500m NW.van de Donderseweg, Gemeente Noordenveld,12281, GEM,30656, Drenthe, Gemeente Noordenveld,12281, GEM, ,1,230260,565536, 
780,780,NOORDENVELD,23360,229704,563136, paddestoel, NTG, 3km pal W v Zeyen en 1,7km t, Gemeente Noordenveld,12281, GEM,22343, Drenthe,0,12281, GEM,0,1, , 
781,781,NOORDENVELD,23361,228930,564233, paddestoel, NTG, Hoofdweg, Gemeente Noordenveld,12281, GEM,24358, Drenthe, Gemeente Noordenveld,12281, GEM, ,1,228922,564237, 
782,782,NOORDENVELD,23384,228218,567765, paddestoel, NTG, Osbroeksweg-fietspad naar Bunn, Gemeente Noordenveld,12281, GEM,30142, Drenthe, Gemeente Noordenveld,12281, GEM, ,1,228235,567826, 
783,783,NOORDENVELD,23515,228283,560591, paddestoel, NTG, Asserstraat-fietspad Westervel, Provincie Drenthe,11233, PROV,26421, Drenthe, Provincie Drenthe,11233, PROV, N373,1, , , 
784,784,NOORDENVELD,24999,230356,565842, paddestoel, NTG, Keienweg - fietspad Donderen, Gemeente Noordenveld,12281, GEM,30656, Drenthe, Gemeente Noordenveld,12281, GEM, ,1,230323,565919, 
785,785,NOORDENVELD,63308,228271,565859, paddestoel, NTG, Donderseweg-Voorsteweg, Provincie Drenthe,11233, PROV,0, Drenthe, Provincie Drenthe,11233, PROV, N858,1, , , 
786,786,NOORDENVELD,63308,228271,565859, paddestoel, NTG, Donderseweg-Voorsteweg, Provincie Drenthe,11233, PROV,26421, Drenthe, Provincie Drenthe,11233, PROV, N858,2, , , 
787,787,NOORDENVELD,63310,227862,567351, paddestoel, NTG, Achtersteweg-Oosbroeksweg-Roeg, Gemeente Noordenveld,12281, GEM,28484, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
788,788,NOORDENVELD,63310,227862,567351, paddestoel, NTG, Achtersteweg-Oosbroeksweg-Roeg, Gemeente Noordenveld,12281, GEM,31448, Drenthe, Gemeente Noordenveld,12281, GEM, ,2, , , 
789,789,NOORDENVELD,69935,227273,567483, fietswegwijzer, NFM, Middenweg - Achterseweg, Gemeente Noordenveld,12281, GEM, S03420, Drenthe, Gemeente Noordenveld,12281, GEM, ,1, , , 
790,790,NOORDENVELD,72300,228867,558151, fietswegwijzer, NFM, Norgervaart - nieuw betonpad, Provincie Drenthe,11233, PROV,30216, Drenthe, Provincie Drenthe,11233, PROV, N373,1, , , 
791,791,TYNAARLO,257,236126,566593, lichtwegwijzer, TLM, N386-MEERWEG-ONLANDWEG, Provincie Drenthe,11233, PROV,21230, Drenthe, Provincie Drenthe,11233, PROV, N386,1, , , 
792,792,TYNAARLO,257,236126,566593, voorwegwijzer, VVS, N386-MEERWEG-ONLANDWEG, Provincie Drenthe,11233, PROV,1409, Drenthe, Provincie Drenthe,11233, PROV, N386,2, , , 
793,793,TYNAARLO,257,236126,566593, voorwegwijzer, VVS, N386-MEERWEG-ONLANDWEG, Provincie Drenthe,11233, PROV,1409, Drenthe, Provincie Drenthe,11233, PROV, N386,3, , , 
794,794,TYNAARLO,1237,234750,566344, kleine handwijzer, VHM, BRINK-SCHULTESTR-OUDE RIJKSWEG, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
795,795,TYNAARLO,1956,240628,567655, fietswegwijzer, NFM, Stationsweg - Schipborgerweg, Gemeente Tynaarlo,11474, GEM,18399, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,9, , , 
796,796,TYNAARLO,1956,240628,567655, fietswegwijzer, NFM, Stationsweg - Schipborgerweg, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,7, , , 
797,797,TYNAARLO,1956,240628,567655, fietswegwijzer, NFM, Stationsweg - Schipborgerweg, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,8, , , 
798,798,TYNAARLO,1956,240628,567655, grote handwijzer, VEM, Stationsweg - Schipborgerweg, Gemeente Tynaarlo,11474, GEM,18399, Drenthe, Gemeente Tynaarlo,11474, GEM, N386,10, , , 
799,799,TYNAARLO,1956,240628,567655, straatnaam-/objectbord, VXC, Stationsweg - Schipborgerweg,15038, , GEM,24719, Drenthe, Gemeente Tynaarlo,11474, O, N386,5, , , 
800,800,TYNAARLO,1956,240628,567655, wijk-/objectbord, VWC, Stationsweg - Schipborgerweg,15038, , GEM,6555, Drenthe, Gemeente Tynaarlo,11474, O, N386,6, , , 
801,801,TYNAARLO,2802,232734,562986, kleine handwijzer, VHM, HOOFDSTR ZUIDERSTR UBBENASEWEG, Gemeente Tynaarlo,11474, GEM, , Drenthe, Gemeente Tynaarlo,11474, GEM, ,3, , , 
802,802,TYNAARLO,2802,232734,562986, kleine handwijzer, VHM, HOOFDSTR ZUIDERSTR UBBENASEWEG, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
803,803,TYNAARLO,2802,232734,562986, straatnaam-/objectbord, VXF, HOOFDSTR ZUIDERSTR UBBENASEWEG,15038, , GEM,21832, Drenthe, Gemeente Tynaarlo,11474, O, ,2, , , 
804,804,TYNAARLO,2803,232545,563938, grote handwijzer, VEM, HOOIDIJK HOOFDSTRAAT, Gemeente Tynaarlo,11474, GEM, S02547, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
805,805,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
806,806,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,2, , , 
807,807,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,3, , , 
808,808,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,4, , , 
809,809,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,7, , , 
810,810,TYNAARLO,2804,234910,566319, fietswegwijzer, NFM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S00937, Drenthe, Gemeente Tynaarlo,11474, GEM, ,8, , , 
811,811,TYNAARLO,2804,234910,566319, grote handwijzer, VEM, GRONINGERSTR - TYNAARLOSESTR, Gemeente Tynaarlo,11474, GEM, S02082, Drenthe, Gemeente Tynaarlo,11474, GEM, ,9, , , 
812,812,TYNAARLO,2928,238914,563184, kleine handwijzer, VHM, M.CRONEWEG-LINTHORST HOMANWEG, Gemeente Tynaarlo,11474, GEM, S00824, Drenthe, Gemeente Tynaarlo,11474, GEM, ,1, , , 
813,813,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,2, , , 
814,814,TYNAARLO,3220,234831,565843, fietswegwijzer, NFM, ASSERSTRAAT - EIKENLAAN, Gemeente Tynaarlo,11474, GEM, S00339, Drenthe, Gemeente Tynaarlo,11474, GEM, ,3, , , 
