FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
grondkering.5980,84715,453543,8704,Barrier station Voorburg,30G-195,30G-195-01,Barrier station Voorburg,Barrier langs rijksweg 12 HRR t.h.v. station Voorburg,Grondkering,Droog,HWN,A12,niet RW,84.715,453.543,1985,30G-195-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (84715 453543)
grondkering.5985,98375,433235,8720,Gronkering / barrier A16,37H-173,37H-173-01,Grondkering / barrier A16,Grondkerende constructie / barrier langs rw 16 HRL nabij Groeninx van Zoelenlaan,Grondkering,Droog,HWN,A16,niet RW,98.375,433.235,1990,37H-173-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (98375 433235)
grondkering.6013,157324,388686,8849,GKVN2,51B-140,51B-140-01,GKVN2,Grondkerende voorziening langs de rijksweg,Grondkering,Droog,HWN,,niet RW,157.324,388.686,2007,51B-140-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (157324 388686)
grondkering.6154,89665,438652,9044,Knooppunt Kleinpolderplein,37E-003,37E-00327,Gemeenschapelijk landhoofd in de rijksweg,Gemeenschapelijk landhoofd in de rijksweg,Grondkering,Droog,HWN,A13,in RW,89.665,438.652,1969,37E-003-27,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (89665 438652)
grondkering.6223,99082,449231,9152,Keerwand in de noordberm A12,37F-617,37F-617-01,"Grondkering A12 noord hm 20,75","Grondkering langs rijksweg 12 HRL hm 20,7+50",Grondkering,Droog,HWN,A12,niet RW,99.082,449.231,2009,37F-617-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99082 449231)
grondkering.6224,102202,448231,9153,Grondkering in de noordberm A12 ,38A-618,38A-618-01,,"Grondkering langs rijksweg 12 hm 23,8+65",Grondkering,Droog,HWN,A12,niet RW,102.202,448.231,,38A-618-00,1217,n.v.t.,1217,,,POINT (102202 448231)
grondkering.6225,96207,450343,9154,Floriade zuidberm,30H-317,30H-317-01,Floriade zuidberm,Grondkering langs rijksweg 12 HRR hm 17.4+20,Grondkering,Droog,HWN,A12,niet RW,96.207,450.343,1991,30H-317-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96207 450343)
grondkering.6232,102509,396259,9161,Grauwepolder,50A-107,50A-107-03,Grauwepolder noord,Keerwand langs rw 58 t.h.v. Grauwepolder,Grondkering,Droog,HWN,A58,niet RW,102.509,396.259,1998,50A-107-03,1682,RWS ZN / ZN District West,1682,,,POINT (102509 396259)
grondkering.6233,103528,396612,9162,De Holle Bergen,50A-106,50A-106-03,De Holle Bergen noord,Keerwand langs rw 58 t.h.v. De Holle Bergen,Grondkering,Droog,HWN,A58,niet RW,103.528,396.612,1998,50A-106-03,1682,RWS ZN / ZN District West,1682,,,POINT (103528 396612)
grondkering.6245,135266,589911,9183,Damwand,04F-375,04F-375-01,Damwand,Damwand t.b.v. werkhaven Vlieland,Grondkering,Droog,HWN,,niet RW,135.266,589.911,,,819,De Gemeente 1/De Gemeente 1,819,,,POINT (135266 589911)
grondkering.6327,96453,436341,9286,Kralingse Plein,37H-005,37H-00510,-,"Grondkering langs par.baan rijksweg 16 hm. 19,9y",Grondkering,Droog,HWN,A16,niet RW,96.453,436.341,1988,37H-005-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96453 436341)
grondkering.6470,13000,305000,9467,Grondkering,85K-100-19,85K-100-1919,Grondkering,v. 2010-11,Grondkering,Droog,HWN,,,13,305,,85K-100-19,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
grondkering.6591,93724,451341,9604,Grondkerende constructie,30H-169,30H-169-01,"Grondkering A12 noord hm 14,7","Grondkerende constructie langs rijksweg 12 hm 14,7",Grondkering,Droog,HWN,A12,niet RW,93.724,451.341,1986,30H-169-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (93724 451341)
grondkering.6628,184256,330194,9707,Grondkerende constructie C,60C-132,60C-132-01,Grondkerende constructie C,"Grondkering langs rijksweg 76 HRL 4,07",Grondkering,Droog,HWN,A76,in RW,184.256,330.194,2012,60C-132-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (184256 330194)
grondkering.6645,184862,329640,9727,Maastrichterlaan,60C-112,60C-112-03,Grondkerende constructie A en B,Grondkering langs rijksweg 76 HRL/HRR,Grondkering,Droog,HWN,A76,niet RW,184.862,329.64,2012,60C-112-03,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (184862 329640)
grondkering.6646,182761,332606,9728,Grondkerende constructie G,60C-134,60C-134-01,Grondkerende constructie G,Grondkerening langs rijksweg 2 HRR hm. 239.7,Grondkering,Droog,HWN,A2,niet RW,182.761,332.606,2012,60C-134-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (182761 332606)
grondkering.6720,110459,482903,9832,Damwand A5,25D-212,25D-212-01,Damwand A5,"Grondkering langs rijksweg 5 HRL hm. 5,5",Grondkering,Droog,HWN,A5,niet RW,110.459,482.903,2000,25D-212-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (110459 482903)
grondkering.6759,93374,460287,9874,Damwand Papemeer,30H-170,30H-170-01,Damwand Papemeer,"Grondkering langs rijksweg 4 HRL hm 35,4",Grondkering,Droog,HWN,A4,niet RW,93.374,460.287,2013,30H-170-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (93374 460287)
grondkering.7215,174357,447195,10369,Grondkering Hoekelumse Brinkweg,39F-118,39F-118-01,Grondkering Hoekelumse Brinkweg,"Grondkering langs rijksweg 12 HRR hm 110,3",Grondkering,Droog,HWN,A12,niet RW,174.357,447.195,2006,39F-118-01,1680,RWS ON / ON District Zuid,1680,,,POINT (174357 447195)
grondkering.7260,109945,478113,10427,Keermuur Hoeksteen,25C-112,25C-112-01,Keermuur Hoeksteen,"Grondkering langs rijksweg 4 HRR hm. 10,8",Grondkering,Droog,HWN,A4,niet RW,109.945,478.113,2013,25C-112-01,1666,RWS WNN / WNN District Zuid,1666,,,POINT (109945 478113)
grondkering.7305,84608,438006,10473,Knooppunt Kethelplein,37E-002,37E-00218,Kethelplein (Grondkering),"Grondkering langs rijksweg 4 HRR hm 63,7",Grondkering,Droog,HWN,A4,niet RW,84.608,438.006,2013,37E-002-18,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (84608 438006)
grondkering.7517,80740,431670,10734,"Grondkering (hm. 45,1)",37G-136,37G-136-01,"Grondkering (hm. 45,1)","Grondkering langs rijksweg 15 HRR hm. 45,1",Grondkering,Droog,HWN,A15,niet RW,80.74,431.67,2014,37G-136-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (80740 431670)
grondkering.7518,81407,431729,10735,"Grondkering (hm. 45,8)",37G-137,37G-137-01,"Grondkering (hm. 45,8)","Grondkering langs rijksweg 15 HRR hm. 45,8",Grondkering,Droog,HWN,A15,niet RW,81.407,431.729,2014,37G-137-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81407 431729)
grondkering.7519,81652,431809,10736,"Grondkering (hm. 46,0)",37G-138,37G-138-01,"Grondkering (hm. 46,0)","Grondkering langs rijksweg 15 HRL hm. 46,0",Grondkering,Droog,HWN,A15,niet RW,81.652,431.809,2014,37G-138-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81652 431809)
grondkering.7520,82828,432109,10737,"Grondkering (hm. 47,3)",37G-139,37G-139-01,"Grondkering (hm. 47,1)","Grondkering langs rijksweg 15 HRL hm. 47,1",Grondkering,Droog,HWN,A15,niet RW,82.828,432.109,2014,37G-139-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (82828 432109)
grondkering.7521,82903,432089,10738,"Grondkering (hm. 47,3)",37G-139,37G-139-02,"Grondkering (hm. 47,2)","Grondkering langs rijksweg 15 HRR hm. 47,2",Grondkering,Droog,HWN,A15,niet RW,82.903,432.089,2014,37G-139-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (82903 432089)
grondkering.7522,83064,432136,10739,"Grondkering (hm. 47,3)",37G-139,37G-139-03,"Grondkering (hm. 47,5)","Grondkering langs rijksweg 15 HRR hm. 47,5",Grondkering,Droog,HWN,A15,niet RW,83.064,432.136,2014,37G-139-03,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (83064 432136)
grondkering.7523,83844,432355,10740,"Grondkering (hm. 48,3)",37G-140,37G-140-01,"Grondkering (hm. 48,3)","Grondkering langs rijksweg 15 HRR hm. 48,3",Grondkering,Droog,HWN,A15,niet RW,83.844,432.355,2014,37G-140-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (83844 432355)
grondkering.7524,87436,432189,10741,"Grondkering (hm. 51,9)",37G-141,37G-141-01,"Grondkering (hm. 51,9)","Grondkering langs rijksweg 15 HRL hm. 51,9",Grondkering,Droog,HWN,A15,niet RW,87.436,432.189,2014,37G-141-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87436 432189)
grondkering.7525,90393,431277,10742,"Grondkering (hm. 55,0)",37H-204,37H-204-01,"Grondkering (hm. 55,0)","Grondkering langs rijksweg 15 HRL hm. 55,0",Grondkering,Droog,HWN,A15,niet RW,90.393,431.277,2014,37H-204-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (90393 431277)
grondkering.7526,92778,430926,10743,"Grondkering (hm. 57,5)",37H-205,37H-205-01,"Grondkering (hm. 57,5)","Grondkering langs rijksweg 15 HRL hm. 57,5",Grondkering,Droog,HWN,A15,niet RW,92.778,430.926,2014,37H-205-01,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (92778 430926)
grondkering.7527,73906,435746,10744,Harmsenviaduct west,37D-125,37D-125-02,"Grondkering ZPB (hm. 35,6)","Grondkering langs rijksweg 15 ZPB hm. 35,6",Grondkering,Droog,HWN,A15,niet RW,73.906,435.746,2003,37D-125-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (73906 435746)
grondkering.7528,73930,435737,10745,Harmsenviaduct west,37D-125,37D-125-03,"Grondkering HRR (hm. 35,6)","Grondkering langs rijksweg 15 HRR hm. 35,6",Grondkering,Droog,HWN,A15,niet RW,73.93,435.737,2003,37D-125-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (73930 435737)
grondkering.7529,74077,435669,10746,Harmsenviaduct west,37D-125,37D-125-04,"Grondkering HRL (hm. 35,8)",Grondkering langs rijksweg 15 HRL hm. 35.8,Grondkering,Droog,HWN,A15,niet RW,74.077,435.669,2003,37D-125-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (74077 435669)
grondkering.7542,227350,487117,10761,Salland Twentetunnel,28C-105,28C-105-05,Salland Twentetunnel,Grondkering langs rijksweg 35 HRL hm 32.9,Grondkering,Droog,HWN,N35,niet RW,227.35,487.117,2014,28C-105-05,1678,RWS ON / ON District Oost,1678,,,POINT (227350 487117)
grondkering.7577,13000,305000,10800,Grondkeringen,86K-100-18,86K-100-1818,Grondkeringen,v.1.3,Grondkering,Droog,HWN,,,13,305,,86K-100-18,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
grondkering.7692,83501,441737,10916,Landtunnel A4 Delft-Schiedam,37E-202,37E-20215,Ketheltunnel (Grondkering),"Grondkering langs rijksweg 4 HRL en HRR hm 59,7",Grondkering,Droog,HWN,A4,niet RW,83.501,441.737,2013,37E-202-15,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (83501 441737)
grondkering.7703,84726,437368,10927,Keerwand Nieuwland,37G-142,37G-142-01,Keerwand Nieuwland,"Grondkering langs rijksweg 4 HRR hm. 70,5",Grondkering,Droog,HWN,A4,niet RW,84.726,437.368,2001,37G-142-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (84726 437368)
grondkering.7708,149382,406840,10932,Grondkering GK5,45C-133,45C-133-01,Grondkering GK5,Grondkering langs rijksweg 2 HRL hm 122.8,Grondkering,Droog,HWN,A2,niet RW,149.382,406.84,2012,45C-133-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (149382 406840)
grondkering.7709,149338,406834,10933,Grondkering GK6,45C-134,45C-134-01,Grondkering GK6,Grondkering langs rijksweg 2 HRR hm 122.8,Grondkering,Droog,HWN,A2,niet RW,149.338,406.834,2012,45C-134-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (149338 406834)
grondkering.7710,151822,409746,10934,Grondkering GK1,45D-116,45D-116-01,Grondkering GK1,Grondkering langs rijksweg 2 HRL hm 118.2,Grondkering,Droog,HWN,A2,niet RW,151.822,409.746,2012,45D-116-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (151822 409746)
grondkering.7711,151323,409677,10935,Grondkering GK2,45D-117,45D-117-01,Grondkering GK2,Grondkering langs rijksweg 2 HRR hm 118.7,Grondkering,Droog,HWN,A2,niet RW,151.323,409.677,2012,45D-117-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (151323 409677)
grondkering.7712,150578,409219,10936,Grondkering GK 3 & WK1,45D-118,45D-118-01,Grondkering GK 3 & WK1,Grondkering langs rijksweg 2 HRL hm 119.5,Grondkering,Droog,HWN,A2,niet RW,150.578,409.219,2012,45D-118-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (150578 409219)
grondkering.7713,150806,409425,10937,Grondkering GK 4 & WK2,45D-119,45D-119-01,Grondkering GK 4 & WK2,Grondkering langs rijksweg 2 HRR hm 119.2,Grondkering,Droog,HWN,A2,niet RW,150.806,409.425,2012,45D-119-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (150806 409425)
grondkering.7714,153104,396362,10938,Grondkering GK9,51B-141,51B-141-01,Grondkering GK9,Grondkering langs rijksweg 2 HRR hm 134.3,Grondkering,Droog,HWN,A2,niet RW,153.104,396.362,2012,51B-141-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (153104 396362)
grondkering.7715,156006,391871,10939,Grondkering GK13,51B-142,51B-142-01,Grondkering GK13,Grondkering langs rijksweg 2 HRL hm 139.6,Grondkering,Droog,HWN,A2,niet RW,156.006,391.871,2012,51B-142-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (156006 391871)
grondkering.7716,157356,390044,10940,Grondkering GK14,51B-143,51B-143-01,Grondkering GK14,Grondkering langs rijksweg 2 HRR hm 141.9,Grondkering,Droog,HWN,A2,niet RW,157.356,390.044,2012,51B-143-01,1683,RWS ZN / ZN District Midden,1683,,,POINT (157356 390044)
grondkering.7820,56865,426054,11045,Naam onbekend,36H-106,36H-106-02,Naam onbekend,"Grondkerende constructie langs rijksweg 57 hm 25,1",Grondkering,Droog,HWN,N57,in RW,56.865,426.054,1983,36H-106-02,1672,RWS ZD / ZD District Noord,1672,,,POINT (56865 426054)
