OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;X;Y;LONG;LAT
43180;0028;0028;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0028;79046.8431999981;455542.225000002;4.279094903188822;52.08293285620592
62241;0029;0029;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0029;79034.0960000008;455554.625999998;4.278906201281486;52.08304255115413
43266;0030;0030;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0030;79016.4329999983;455550.969000001;4.278649369393208;52.08300726329625
25323;0034;0034;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0034;78966.0791000016;455570.844099999;4.277910438307619;52.08317896185208
43311;0035;0035;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2013-06-19;Gemeente Den Haag;2e Schuytstraat 0035;78953.9510999993;455589.390099999;4.277729394734745;52.08334396299384
30833;0036;0036;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0036;78940.5560999997;455607.594099998;4.277529944430775;52.0835057163649
14078;0037;0037;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0037;78927.3990999982;455627.906100001;4.27733349427117;52.08368644597845
34145;0038;0038;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0038;78915.4620999992;455646.344099998;4.277155256723295;52.08385050189514
20025;0039;0039;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0039;78903.2820999995;455664.969099998;4.2769734314822045;52.084016204642765
24985;0040;0040;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;2e Schuytstraat 0040;78891.5560000017;455683.031;4.276798351642103;52.0841769091053
22741;0041;0041;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2013-06-19;Gemeente Den Haag;2e Schuytstraat 0041;78870.5240999982;455702.281100001;4.276487259749435;52.08434701179449
11697;0013;0013;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2017-03-07;Gemeente Den Haag;2e Sweelinckstraat 0013;79014.0639999993;455631.690000001;4.278596832174394;52.08373235102672
65882;0014;0014;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0014;78990.8060999997;455637.656100001;4.278256239455216;52.083782774046696
32617;0015;0015;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0015;78974.2120999992;455652.594099998;4.278010852933548;52.0839147386029
35430;0016;0016;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0016;78964.1261;455683.125100002;4.277856922041281;52.08418772548243
21575;0018;0018;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0018;78940.0011;455702.781100001;4.277500623856868;52.0843610537639
32174;0019;0019;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0019;78932.1420999989;455733.313099999;4.277379174000474;52.08463435489953
4886;0501;0501;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2013-03-27;Gemeente Den Haag;2e Sweelinckstraat 0501;79275.7630000003;455557.697000001;4.282430668536135;52.083103252752444
29431;0502;0502;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-27;Gemeente Den Haag;2e Sweelinckstraat 0502;79262.9349999987;455560.723999999;4.282242876690929;52.083128700896204
17337;0503;0503;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-27;Gemeente Den Haag;2e Sweelinckstraat 0503;79251.3211000003;455574.656100001;4.282070372938771;52.083252315447055
54875;0504;0504;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0504;79242.1600000002;455565.552999999;4.281938762823729;52.08316925545829
54868;0505;0505;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0505;79233.1369999982;455578.945999999;4.281804170976041;52.083288379386794
54874;0506;0506;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0506;79221.2789999992;455570.504000001;4.281633075101796;52.08321089110087
20436;0507;0507;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Sweelinckstraat 0507;79207.2049999982;455584.776999999;4.281424608384321;52.08333723156006
24389;0508;0508;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Sweelinckstraat 0508;79185.6339999996;455578.828000002;4.281111276636967;52.083280816634954
9480;0509;0509;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Sweelinckstraat 0509;79173.0309999995;455593.065000001;4.280924273483324;52.08340703409738
54867;0510;0510;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0510;79159.0940000005;455585.094999999;4.280722747602884;52.083333501484155
123428;0511;0511;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;2e Sweelinckstraat 0511;79143.9470000006;455588.713;4.280500995392376;52.08336394032266
38367;0512;0512;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-27;Gemeente Den Haag;2e Sweelinckstraat 0512;79139.8310000002;455600.967999998;4.280438230333497;52.08347350808325
54871;0513;0513;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0513;79131.5879999995;455591.671999998;4.2803200577610285;52.08338883855389
54870;0514;0514;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0514;79118.8500000015;455605.897;4.2801310853609005;52.08351492840935
123097;0515;0515;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-03-27;Gemeente Den Haag;2e Sweelinckstraat 0515;79101.324000001;455598.842;4.279877004247921;52.083449125285135
54876;0516;0516;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0516;79088.1590000019;455613.120000001;4.279681789917984;52.08357563217543
27649;0517;0517;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;2e Sweelinckstraat 0517;78931.4461000003;455674.625100002;4.277382109270653;52.08410684996392
54869;0517;0517;Lichtmast;;Onbekend;32;Onbekend;2013-03-27;Onbekend;2e Sweelinckstraat 0517;79073.1149999984;455603.416999999;4.279464503332766;52.083486371742474
17335;0016;0016;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0016;79368.4250999987;455683.1391;4.283754501595428;52.08424322568461
5423;0017;0017;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0017;79359.7991000004;455667.6941;4.28363209736015;52.0841032480539
3388;0018;0018;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0018;79340.1231000014;455665.154100001;4.283345643901225;52.084077733524296
7023;0019;0019;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0019;79331.9321000017;455649.998100001;4.28322952267727;52.083940412069026
5777;0020;0020;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0020;79316.0190999992;455639.894099999;4.2829996400029895;52.08384743571614
5649;0021;0021;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0021;79295.6431000009;455636.801100001;4.282703100342656;52.08381685431129
3496;0022;0022;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0022;79284.6490999982;455619.998100001;4.282546459949587;52.08366434786946
7842;0023;0023;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0023;79264.4781000018;455617.206099998;4.282252845325562;52.083636498357926
44569;0024;0024;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0024;79261.0691;455605.085099999;4.28220580953583;52.08352710454261
65757;0025;0025;Lichtmast;;Gemeente Den Haag;32;Onbekend;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0025;79246.0201000013;455605.5121;4.281986195528911;52.08352888309615
154;0026;0026;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0026;79240.0841000006;455591.813099999;4.2819026498073836;52.08340496244248
705;0027;0027;Lichtmast;2023-02-02;Gemeente Den Haag;32;In bedrijf;2012-06-20;Gemeente Den Haag;2e Van Blankenburgstraat 0027;79219.5130999982;455588.7181;4.281603269846593;52.08337433362316
25843;0001;0001;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;2e Zeesluisdwarsweg 0001;78198.4340999983;457251.460099999;4.2663344320669285;52.09817608591582
4716;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;3e Braamstraat 0001;78431.2441000007;454365.404100001;4.270379405576815;52.072272385243444
6100;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-08;Gemeente Den Haag;3e Braamstraat 0002;78413.8249999993;454364.931000002;4.270125484751104;52.07226572529779
58596;0003;0003;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;3e Braamstraat 0003;78402.7921000011;454349.519099999;4.269968048043627;52.07212569806487
7354;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;3e Braamstraat 0004;78386.1191000007;454349.4091;4.269724927133848;52.072122403496536
59166;0005;0005;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;3e Braamstraat 0005;78375.6961000003;454334.364100002;4.2695763040787895;52.07198575731219
60999;0006;0006;Lichtmast;;Gemeente Den Haag;50;Onbekend;2012-06-20;Gemeente Den Haag;3e Braamstraat 0006;78359.8260999993;454334.840100002;4.269344762648539;52.071987839234055
420;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;3e Braamstraat 0007;78349.5091000013;454319.7051;4.269197707222693;52.071850398441626
9316;0007;0007;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2021-03-25;Gemeente Den Haag;3e Eeldepad 0007;78825.9600999989;451034.519099999;4.276878472142966;52.04239314795036
12378;0008;0008;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;3e Eeldepad 0008;78808.4490999989;451013.350099999;4.276627993234701;52.04220050155089
39502;0001;0017;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-05-31;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0001;83304.3931000009;455753.421100002;4.3411552690054185;52.08539849888815
21809;0002;0018;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-06-07;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0002;83326.8200999983;455776.204100002;4.341477642126208;52.08560614921128
39929;0003;0019;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-05-31;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0003;83318.0401000008;455738.1391;4.341357560394884;52.08526292940857
22127;0004;0022;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-06-07;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0004;83353.4781000018;455766.858100001;4.341868488806145;52.085525608772635
62909;0005;0020;Lichtmast;;Gemeente Den Haag;60;Onbekend;2021-05-31;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0005;83339.5960000008;455750.723999999;4.341669368623927;52.08537881798728
31963;0007;0009;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2021-05-31;Gemeente Den Haag;3e Joan Maetsuyckerstraat 0007;83378.2210000008;455759.017000001;4.342231080945883;52.0854583435588
163743;0502;0502;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0502;83239.1031000018;455334.496100001;4.340290961435567;52.081625238685774
163744;0503;0503;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0503;83248.5353000015;455323.3508;4.3404308889677665;52.08152630020533
194776;0504;0504;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0504;83257.2408999987;455332.152399998;4.340556022564145;52.0816065265971
163745;0505;0505;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0505;83265.8313000016;455321.090300001;4.340683653017626;52.08150822644961
163746;0506;0506;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-08-23;Gemeente Den Haag;3e Louise de Colignystraat 0506;83275.0273000002;455329.959600002;4.340815926033056;52.08158912450494
163747;0507;0507;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2017-03-13;Gemeente Den Haag;3e Louise de Colignystraat 0507;83284.8200000003;455318.609000001;4.340961153894463;52.08148838709295
163748;0508;0508;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0508;83298.0953000002;455326.877500001;4.341153056552391;52.08156441380361
163750;0509;0509;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0509;83308.6105999984;455315.508699998;4.341308827619481;52.08146360596987
60421;0510;0510;Lichtmast;;Gemeente Den Haag;32;Onbekend;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0510;83321.8275999986;455323.870099999;4.341499860851943;52.08154045944475
194775;0511;0511;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0511;83321.2956999987;455310.5671;4.3414948973398975;52.08142083890676
164055;0513;0513;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0513;83332.7881999984;455312.400600001;4.3416621475849535;52.08143880381123
164056;0514;0514;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0514;83345.3841000013;455320.775199998;4.341844118852214;52.08151569496764
164057;0515;0515;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0515;83359.1829999983;455308.8574;4.342047899734096;52.08141037729097
194468;0516;0516;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2016-09-19;Gemeente Den Haag;3e Louise de Colignystraat 0516;83371.5066;455317.388999999;4.342225866677575;52.08148864356054
194470;0517;0517;Lichtmast;;Gemeente Den Haag;32;In bedrijf;2013-08-23;Gemeente Den Haag;3e Louise de Colignystraat 0517;83380.9910000004;455305.864;4.342366630642483;52.08138629722203
297443;0501;0501;Lichtmast;;Gemeente Den Haag;40;;;Gemeente Den Haag;A. Kortekaasplantsoen 0501;76556.8636000007;451965.434700001;4.243596309327718;52.05044250095383
31184;0503;0503;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0503;76534.6101000011;451943.774099998;4.243276915842745;52.050244695056826
8544;0504;0504;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0504;76511.302099999;451946.5451;4.242936542937056;52.05026629660798
14981;0505;0505;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0505;76499.6931000017;451929.163100001;4.242771323843194;52.05010844689622
30737;0506;0506;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0506;76467.2800999992;451898.8431;4.242305843252644;52.04983138050346
11556;0507;0507;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0507;76440.3830999993;451887.6041;4.24191638136831;52.049726567941995
13024;0509;0509;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0509;76419.4321000017;451872.292100001;4.241614525356329;52.049585994654606
8890;0510;0510;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0510;76408.3341000006;451927.627099998;4.241440036863549;52.05008169579192
14251;0512;0512;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0512;76398.6151000001;451908.645100001;4.241302740132091;52.049909733445354
22676;0513;0513;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0513;76403.7930999994;451885.918099999;4.241383441311206;52.04970622880834
23919;0514;0514;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0514;76387.7751000002;451891.2161;4.241148747717858;52.049751568158584
9132;0515;0515;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0515;76385.3240999989;451872.5451;4.241117317985009;52.049583431283594
28710;0516;0516;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0516;76366.8671000004;451882.304099999;4.240846047967488;52.04966851338748
27696;0517;0517;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0517;76357.6480999999;451866.739100002;4.240715256230942;52.0495273285796
77519;0518;0518;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0518;76698.0119999982;451967.938999999;4.245653118933529;52.050484966154926
26758;0518;0518;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasplantsoen 0518;76348.7620999999;451875.0491;4.240583823730801;52.049600746453464
4701;0001;0001;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasstraat 0001;76512.0370999984;451885.7861;4.242961212430655;52.04972038228119
6087;0002;0002;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasstraat 0002;76494.9990999997;451903.362100001;4.242708832213918;52.0498759180918
37239;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasstraat 0004;76487.0821000002;451923.611099999;4.242588782719796;52.05005676678334
2904;0005;0005;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasstraat 0005;76482.9250999987;451951.416099999;4.242521801573353;52.050306050976836
401;0007;0007;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. Kortekaasstraat 0007;76473.2740999982;451976.4881;4.242375366911273;52.05052999626034
28855;0501;0501;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Pakvisstraat 0501;76465.4550999999;451624.2051;4.242342358814997;52.047363052789734
13395;0502;0502;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Pakvisstraat 0502;76455.6180999987;451650.516100001;4.242192937267738;52.047598106050565
31156;0503;0503;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. Pakvisstraat 0503;76458.9221000001;451678.1371;4.242234745359023;52.04784679388674
40975; ; ;Lichtmast;;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;A. Petersweg  ;76214.4880000018;451852.348999999;4.238631914466009;52.04937767818895
25957;0001;0001;Lichtmast;;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;A. Petersweg 0001;76183.8321000002;451835.077100001;4.238189068398264;52.04921810362829
19157;0003;0003;Lichtmast;;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;A. Petersweg 0003;76232.8761;451880.906100001;4.238893350465972;52.049636923494816
65155;0004;0004;Lichtmast;;Gemeente Den Haag;80;Onbekend;2012-06-20;Gemeente Den Haag;A. Petersweg 0004;76229.4389999993;451909.129000001;4.238836746202349;52.04989006336766
59146;0005;0005;Lichtmast;;Gemeente Den Haag;80;Onbekend;2012-06-20;Gemeente Den Haag;A. Petersweg 0005;76220.057;451938.960000001;4.238693118230607;52.050156809570595
24472;0006;0006;Lichtmast;;Gemeente Den Haag;80;In bedrijf;2012-12-28;Gemeente Den Haag;A. Petersweg 0006;76206.8724000007;451959.973299999;4.238496095167143;52.05034377371125
106136;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-12-28;Gemeente Den Haag;A. Petersweg 0008;76203.5460000001;451990.215999998;4.238440635522227;52.05061508025782
106137;0009;0009;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-12-28;Gemeente Den Haag;A. Petersweg 0009;76212.4574000016;452003.434;4.238567480784024;52.05073513224503
12908;0010;0010;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2012-12-28;Gemeente Den Haag;A. Petersweg 0010;76210.4923;452022.413699999;4.2385344607767745;52.05090541611285
48442; ; ;Lichtmast;;Gemeente Den Haag;40;Onbekend;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat  ;76260.6521000005;451811.430100001;4.239314215315007;52.0490165160657
26013;0001;0001;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0001;76282.0980999991;451739.667100001;4.239643333345943;52.04837465565072
19130;0003;0003;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0003;76272.6860999987;451762.314100001;4.239500932900567;52.048576838793956
33565;0004;0004;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0004;76271.6950999983;451787.450100001;4.239480697723415;52.04880258568568
20551;0005;0005;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0005;76243.8240999989;451790.5801;4.239073743397243;52.04882675412303
24492;0006;0006;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0006;76223.5791000016;451801.142099999;4.238776228010821;52.048918793652525
9588;0007;0007;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0007;76216.4041000009;451785.741099998;4.2386751994254555;52.048779370910935
31792;0009;0009;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;A. van Spronsenstraat 0009;76277.3951000012;451827.4901;4.239554553834882;52.049163219541526
25943;0001;0001;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0001;76590.2540999986;451704.8101;4.244142812928234;52.04810508912413
29580;0002;0002;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0002;76587.370099999;451729.9351;4.2440950127936565;52.048330470237474
19139;0003;0003;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0003;76571.7320999987;451748.892099999;4.2438627329681715;52.04849861718966
33569;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0004;76570.3790999986;451776.538100001;4.243836667427766;52.048746870114456
24475;0006;0006;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0006;76554.200100001;451801.723099999;4.243595069396188;52.04897090869255
42748;0007;0007;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;A. van der Tangstraat 0007;76549.7771000005;451824.4441;4.243525385574668;52.049174467849745
15179; 0014B;  0014B;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-21;Gemeente Den Haag;AEGONplein  0014B;85205.5621000007;456445.9991;4.368747574833373;52.09186553594107
15161; 0014A; 0014A ;Lichtmast;2023-02-02;Gemeente Den Haag;50;In bedrijf;2017-03-21;Gemeente Den Haag;AEGONplein  0014A;85192.4160000011;456464.315000001;4.368552023184173;52.092028480862204
61753;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0001;85086.067499999;456348.346099999;4.367024170378785;52.09097286237775
15157;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2021-02-24;Gemeente Den Haag;AEGONplein 0002;85100.0753999986;456328.9509;4.36723251755536;52.09080032926176
42091;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0003;85107.5439999998;456363.419;4.367334416907123;52.09111103250249
7409;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0004;85120.2131000012;456343.484099999;4.367523341441443;52.09093347962727
2975;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0005;85130.0901000016;456379.4221;4.3676600800089105;52.09125769639958
61031;0006;0006;Lichtmast;;Gemeente Den Haag;80;Onbekend;2013-07-19;Gemeente Den Haag;AEGONplein 0006;85149.3550000004;456381.447999999;4.36794073627568;52.09127833412733
63161;0011;0011;Lichtmast;;Onbekend;80;Onbekend;2013-07-19;Onbekend;AEGONplein 0011;85142.4250000007;456406.91;4.36783441232439;52.09150628325793
3283;0011;0011;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0011;85149.0368999988;456401.110300001;4.367932067343452;52.09145499647856
8196;0012;0012;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0012;85168.3381000012;456416.656100001;4.368210485719768;52.091597139699346
36542;0013;0013;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0013;85187.5800999999;456431.866099998;4.3684881108949565;52.09173625700724
