FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
steilrand_maas_2017.47,Bergen,4.59826096,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199403.1486000009 400871.0324999988, 199404.00979999825 400869.6908, 199404.30649999902 400869.11730000004, 199404.50989999995 400868.37040000036, 199404.58469999954 400867.61290000007, 199404.9129000008 400866.85819999874)"
steilrand_maas_2017.48,Bergen,3.03900142,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199411.36410000175 400858.1127999984, 199411.61829999834 400858.2287000008, 199412.07569999993 400857.97740000114, 199412.44830000028 400855.7710000016)"
steilrand_maas_2017.49,Bergen,12.37034007,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199421.39319999889 400844.79560000077, 199422.49340000004 400843.5832000002, 199423.44249999896 400842.9809000008, 199423.95809999853 400842.0113000013, 199424.1587000005 400841.57459999993, 199424.16490000114 400841.0460000001, 199424.80000000075 400840.56439999864, 199425.4609999992 400839.6446999982, 199425.8546999991 400839.2366000004, 199426.71590000018 400838.4365000017, 199427.3249000013 400837.91750000045, 199428.3947999999 400837.7474000007, 199430.2522 400837.16699999943)"
steilrand_maas_2017.50,Bergen,9.48969577,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199412.44830000028 400855.7710000016, 199412.43090000004 400854.877700001, 199413.75499999896 400854.4640999995, 199414.65419999883 400853.74340000004, 199415.13269999996 400853.02430000156, 199415.9061000012 400852.4631999992, 199416.30429999903 400851.6623999998, 199416.59209999815 400851.1473999992, 199416.8541000001 400850.7265999988, 199417.92029999942 400850.3414000012, 199418.2313000001 400849.26150000095)"
steilrand_maas_2017.51,Bergen,2.23531333,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199419.40839999914 400848.15249999985, 199420.6981999986 400848.0230999999, 199421.39660000056 400847.3953000009)"
steilrand_maas_2017.52,Batenburgse Oevers,14.61952464,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172402.06219999865 425675.39229999855, 172402.71990000084 425675.02270000055, 172403.2666000016 425674.46240000054, 172404.79179999977 425673.46559999883, 172406.05590000004 425672.63340000063, 172406.89319999889 425672.2960000001, 172407.45230000094 425671.7905000001, 172408.32789999992 425671.3676000014, 172408.59420000017 425670.88489999995, 172409.88170000166 425670.4125000015, 172410.44429999962 425669.90150000155, 172411.47619999945 425669.5106999986, 172412.0223999992 425668.92639999837, 172412.60220000148 425668.36349999905, 172413.21009999886 425668.20270000026, 172413.68169999868 425667.6928999983, 172413.98919999972 425667.4362999983)"
steilrand_maas_2017.53,Batenburgse Oevers,2.44268244,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172391.64440000057 425679.95419999957, 172392.82609999925 425679.0538999997, 172393.73319999874 425678.7487999983)"
steilrand_maas_2017.54,Batenburgse Oevers,5.90309556,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172310.4213999994 425711.0769000016, 172313.30539999902 425711.3953000009, 172314.1860000007 425711.10449999943, 172315.04300000146 425711.0647, 172316.24170000106 425710.8590000011)"
steilrand_maas_2017.55,Batenburgse Oevers,15.07340874,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172257.85709999874 425729.5346000008, 172259.90249999985 425729.7349999994, 172260.55920000002 425729.1394000016, 172261.84549999982 425728.5375000015, 172263.0800999999 425728.3572999984, 172264.29899999872 425728.50349999964, 172265.63560000062 425727.95270000026, 172266.10819999874 425727.20699999854, 172268.02210000157 425726.44519999996, 172268.99020000175 425726.0086000003, 172270.00279999897 425726.0340999998, 172271.66820000112 425725.4263000004)"
steilrand_maas_2017.56,Batenburgse Oevers,26.04434232,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172206.07829999924 425747.4398000017, 172207.67309999838 425747.8361000009, 172208.36230000108 425748.06650000066, 172208.87249999866 425748.0855999999, 172209.5124000013 425748.508200001, 172209.9545999989 425748.6079999991, 172210.51570000127 425748.84650000185, 172210.9924999997 425748.72150000185, 172211.2659999989 425748.40509999916, 172211.43719999865 425747.67880000174, 172211.95540000126 425747.2333999984, 172212.5725999996 425746.6854999997, 172213.01449999958 425745.9109000005, 172213.7606999986 425745.60770000145, 172214.8583999984 425745.4182000011, 172216.47569999844 425745.69370000064, 172217.05840000138 425746.3680999987, 172218.17720000073 425746.1447999999, 172219.07539999858 425745.9365000017, 172219.5304000005 425745.5925000012, 172220.39799999818 425745.37680000067, 172220.67559999973 425745.4208999984, 172221.8112999983 425746.29949999973, 172222.31920000166 425746.1528000012, 172222.41200000048 425745.52419999987, 172222.2098999992 425744.96389999986, 172222.61829999834 425744.54399999976, 172223.61360000074 425744.2553000003, 172224.27320000157 425743.92170000076, 172225.06340000033 425743.2470000014, 172225.1700000018 425742.8029999994, 172226.46310000122 425742.2718999982, 172227.02870000154 425742.24920000136)"
steilrand_maas_2017.57,Batenburgse Oevers,9.94591629,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172166.46719999984 425757.7890999988, 172167.04549999908 425758.1966999993, 172168.53599999845 425758.3348999992, 172169.41459999979 425758.1383999996, 172170.875 425757.6480999999, 172172.54239999875 425757.0230999999, 172173.40410000086 425756.3178000003, 172173.88650000095 425755.84479999915, 172175.01060000062 425755.3674999997, 172175.32119999826 425754.9633000009)"
steilrand_maas_2017.58,Batenburgse Oevers,17.27994654,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172111.15509999916 425770.2254000008, 172112.71139999852 425770.57990000024, 172114.92570000142 425770.5938999988, 172118.56340000033 425769.95270000026, 172120.53819999844 425769.4008000009, 172122.49929999933 425768.9459999986, 172124.61659999937 425768.44779999927, 172126.4637000002 425768.4675000012, 172128.1484999992 425768.5971000008)"
steilrand_maas_2017.59,Batenburgse Oevers,15.68065956,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172135.1640000008 425768.625, 172136.57889999822 425767.96449999884, 172138.4411999993 425767.3953000009, 172140.00389999896 425766.7800000012, 172141.5155000016 425766.3500000015, 172143.0271999985 425765.9200000018, 172144.55110000074 425765.0751999989, 172145.4998999983 425764.8046000004, 172146.11630000174 425764.40879999846, 172146.84230000153 425762.8964000009, 172147.73470000178 425761.63439999893, 172147.88069999963 425760.98640000075)"
steilrand_maas_2017.60,Den Bosch Oude Schans,4.27419399,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147479.8049999997 416734.77699999884, 147480.5214000009 416732.18609999865, 147481.30380000174 416730.80640000105)"
steilrand_maas_2017.61,Den Bosch Oude Schans,4.01967867,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147580.75699999928 416724.9387000017, 147581.51810000092 416723.42390000075, 147583.05359999835 416723.75890000165, 147583.3984999992 416724.42810000107)"
steilrand_maas_2017.62,Den Bosch Oude Schans,63.36032205,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147583.8761 416722.4968999997, 147583.22470000014 416721.1528000012, 147584.98680000007 416717.3951999992, 147584.90469999984 416714.75569999963, 147585.60449999943 416713.5865999982, 147587.52739999816 416710.7373000011, 147588.34650000185 416708.6103999987, 147591.82789999992 416705.05319999903, 147595.56920000166 416701.55849999934, 147601.58480000123 416698.4211000018, 147607.55970000103 416696.71449999884, 147614.80330000073 416695.2512000017, 147622.26249999925 416693.61829999834, 147625.39820000157 416693.70529999956, 147632.07699999958 416694.6000000015)"
steilrand_maas_2017.63,Den Bosch Oude Schans,9.28368364,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147892.71680000052 416691.04850000143, 147895.0465000011 416691.01839999855, 147896.7072999999 416690.66479999945, 147898.1387999989 416690.0229999982, 147898.8643000014 416688.9045000002, 147900.25279999897 416688.1160000004, 147900.55700000003 416687.42280000076)"
steilrand_maas_2017.64,Zandmeren (bij Kerkdriel),44.92760941,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152117.20059999824 418376.10179999843, 152118.50279999897 418378.6757000014, 152121.23259999976 418379.8605000004, 152123.2575000003 418380.3319000006, 152125.4946999997 418380.79239999875, 152126.67689999938 418381.26850000024, 152128.29520000145 418381.53069999814, 152129.84450000152 418381.35770000145, 152131.03550000116 418381.17330000177, 152132.43719999865 418381.36129999906, 152133.69079999998 418381.8167999983, 152135.37539999932 418382.37790000066, 152136.10319999978 418382.70699999854, 152136.74870000035 418383.34259999916, 152137.74210000038 418383.70490000024, 152139.4294999987 418384.2360999994, 152139.7239000015 418384.41690000147, 152141.22520000115 418385.13650000095, 152142.7912000008 418385.54190000147, 152144.38439999893 418385.98000000045, 152146.36410000175 418386.4833999984, 152147.30249999836 418386.85280000046, 152148.95679999888 418387.15139999986, 152150.3900000006 418387.45710000023, 152151.72030000016 418387.99810000136, 152153.314100001 418388.1975999996, 152154.63100000098 418387.72569999844, 152156.4039000012 418387.51570000127, 152157.4904000014 418387.78379999846, 152158.6356999986 418387.7078999989)"
steilrand_maas_2017.65,Zandmeren (bij Kerkdriel),31.15441497,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152644.10449999943 418681.9813000001, 152646.6251000017 418684.27870000154, 152648.24399999902 418685.00569999963, 152649.7100000009 418685.8594000004, 152650.7468000017 418686.6059000008, 152652.69260000065 418688.06010000035, 152654.38789999858 418688.8020000011, 152654.8071999997 418690.3343999982, 152656.0945999995 418691.30270000175, 152656.48860000074 418692.1761999987, 152657.2124999985 418692.74489999935, 152658.54729999974 418693.5892999992, 152658.9699999988 418694.7580000013, 152659.4701000005 418695.1592000015, 152660.47340000048 418695.7544, 152661.4397 418695.89389999956, 152662.1079000011 418695.9354999997, 152662.52199999988 418696.2756000012, 152663.26350000128 418697.36400000006, 152662.84959999844 418698.18250000104, 152662.4552000016 418698.4466000013, 152662.32669999823 418699.0335999988, 152662.66750000045 418699.6420000009, 152662.87260000035 418699.7380999997, 152663.94399999827 418700.18769999966, 152664.69179999828 418700.37099999934, 152665.25730000064 418700.0304999985)"
steilrand_maas_2017.66,Zandmeren (bij Kerkdriel),31.11084402,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152933.36080000177 418933.90359999985, 152934.14779999852 418935.2307999991, 152934.24929999933 418937.3044999987, 152934.60680000111 418938.9673999995, 152934.93310000002 418940.22480000183, 152936.06010000035 418941.03510000184, 152936.7674999982 418941.5219999999, 152937.4200000018 418943.0144999996, 152937.98039999977 418944.71440000087, 152938.05829999968 418946.1757000014, 152938.30099999905 418947.66589999944, 152938.62669999897 418948.77540000156, 152939.3440000005 418950.62680000067, 152940.8418999985 418951.24109999835, 152942.12739999965 418951.5817999989, 152943.19429999962 418954.19619999826, 152943.11809999868 418955.1596999988, 152943.3313000016 418956.6667999998, 152943.40100000054 418957.18609999865, 152942.9563000016 418958.936999999, 152942.52980000153 418961.01309999824)"
steilrand_maas_2017.67,Zandmeren (bij Kerkdriel),60.48094665,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152947.1074000001 418974.4734000005, 152947.69480000064 418978.6207000017, 152949.92440000176 418983.1215999983, 152953.28060000017 418988.89079999924, 152958.09750000015 418994.0069999993, 152962.60929999873 418998.8775999993, 152966.34809999913 419003.7137000002, 152970.15549999848 419008.28339999914, 152972.05200000107 419011.89240000024, 152974.44179999828 419015.3027999997, 152976.91789999977 419019.65680000186, 152980.9946999997 419023.5219999999)"
steilrand_maas_2017.68,Zandmeren (bij Kerkdriel),66.07460779,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153008.34470000118 419075.0784999989, 153009.14649999887 419077.5447999984, 153008.16530000046 419079.1457000002, 153006.65069999918 419080.38809999824, 153006.03390000015 419084.34980000183, 153007.36149999872 419091.46880000085, 153009.7410000004 419098.76000000164, 153012.71200000122 419105.1743000001, 153014.01689999923 419106.8148000017, 153014.49230000004 419110.00470000133, 153019.33460000157 419117.20160000026, 153022.39559999853 419123.94480000064, 153024.91160000116 419129.0439000018, 153025.96550000086 419134.2895000018, 153026.75450000167 419135.2166999988)"
steilrand_maas_2017.69,Zandmeren (bij Kerkdriel),27.99637973,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153036.72399999946 419173.42229999974, 153037.0421999991 419174.9673999995, 153037.11879999936 419177.19220000133, 153038.4197999984 419180.04300000146, 153039.61030000076 419182.6499999985, 153042.54890000075 419187.2245000005, 153044.2906000018 419190.6715000011, 153046.65740000084 419193.51260000095, 153048.0113000013 419195.8953000009, 153049.25450000167 419198.01309999824)"
steilrand_maas_2017.70,Zandmeren (bij Kerkdriel),35.7735337,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153056.94319999963 419233.6097000018, 153056.55139999837 419237.8280000016, 153056.8728 419240.05040000007, 153057.22700000182 419242.0364000015, 153058.45019999892 419244.0091999993, 153058.90370000154 419246.5601999983, 153059.83900000155 419249.30689999834, 153061.56859999895 419249.29769999906, 153062.47470000014 419250.08210000023, 153063.71599999815 419252.35869999975, 153061.95039999858 419252.86609999835, 153061.07710000128 419254.88809999824, 153060.77490000054 419257.2868999988, 153061.72670000046 419257.91490000114, 153062.42870000005 419259.3460999988, 153063.69139999896 419259.66429999843, 153064.80559999868 419259.77230000123, 153064.7303000018 419260.9459999986, 153064.40579999983 419262.0493000001)"
steilrand_maas_2017.71,Zandmeren (bij Kerkdriel),12.4927837,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153065.14889999852 419264.49749999866, 153063.19559999928 419265.1556000002, 153062.25919999927 419266.6810000017, 153062.27589999884 419268.00989999995, 153062.66360000148 419269.86609999835, 153063.28950000182 419270.81430000067, 153063.38659999892 419271.8387000002, 153064.14550000057 419272.9721000008, 153064.3924999982 419274.8431000002)"
steilrand_maas_2017.72,Keentse oevers,6.1593663,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176449.87460000068 421481.5938999988, 176448.73589999974 421480.25140000135, 176449.1158999987 421478.34800000116, 176450.69889999926 421476.46759999916)"
steilrand_maas_2017.73,Keentse oevers,5.44913132,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176473.24320000038 421418.6339999996, 176474.4448999986 421417.26960000023, 176475.40790000185 421415.68079999834, 176475.0212999992 421413.9503000006)"
steilrand_maas_2017.74,Keentse oevers,8.105355,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176522.32559999824 421305.2380999997, 176521.15060000122 421302.52059999853, 176522.1656000018 421300.002700001, 176523.54830000177 421298.00459999964)"
steilrand_maas_2017.75,Keentse oevers,43.36906209,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176544.32039999962 421256.3211000003, 176544.80689999834 421253.3665000014, 176544.53400000185 421251.9979999997, 176545.57829999924 421250.62950000167, 176546.89699999988 421248.96559999883, 176547.85970000178 421247.2553000003, 176548.9796999991 421245.9455000013, 176550.87790000066 421243.96979999915, 176551.6785000004 421242.6660999991, 176552.41679999977 421241.09099999815, 176553.22349999845 421239.3905999996, 176553.88789999858 421238.3726999983, 176554.6075000018 421237.27230000123, 176555.9926000014 421236.6019000001, 176556.5326000005 421235.22879999876, 176557.0956000015 421233.9331, 176557.9536000006 421233.1805999987, 176558.76449999958 421232.0324999988, 176558.93919999897 421230.68030000106, 176559.4803000018 421229.53020000085, 176559.24390000105 421228.3841000013, 176560.72349999845 421226.430399999, 176560.94889999926 421225.2932000011, 176561.57239999995 421224.0106000006, 176561.51449999958 421223.08410000056, 176562.80169999972 421222.3128999993, 176563.7175000012 421221.9593999982, 176564.24329999834 421220.23600000143)"
steilrand_maas_2017.76,Keentse oevers,10.72121925,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176564.24329999834 421220.23600000143, 176565.13709999993 421218.80310000107, 176566.8156999983 421217.5500999987, 176567.4985000007 421216.03979999945, 176568.7333999984 421214.79520000145, 176569.59099999815 421212.80000000075, 176570.04780000076 421211.5240999982)"
steilrand_maas_2017.77,Keentse oevers,8.88182033,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176615.38430000097 421142.8418999985, 176614.58900000155 421141.20589999855, 176614.53240000084 421140.0014999993, 176615.6235000007 421138.3709000014, 176616.21090000123 421137.64770000055, 176618.83100000024 421136.2633000016)"
steilrand_maas_2017.78,Keentse oevers,16.66088599,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176699.31720000133 421035.3346000016, 176701.05950000137 421031.81969999894, 176705.10460000113 421028.6449000016, 176712.3590000011 421026.3938000016)"
steilrand_maas_2017.79,Keentse oevers,43.03732212,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176830.48189999908 420912.36569999903, 176832.10020000115 420909.8819000013, 176834.59580000117 420907.3968000002, 176837.66059999913 420905.76619999856, 176839.97430000082 420905.44750000164, 176841.87519999966 420904.51399999857, 176843.7547999993 420903.24060000107, 176845.18039999902 420901.9017999992, 176846.61300000176 420901.1270000003, 176847.8616000004 420900.58689999953, 176849.8984999992 420899.57979999855, 176851.11239999905 420898.2745000012, 176851.72839999944 420897.73860000074, 176853.01399999857 420896.5161000006, 176853.8145999983 420896.27230000123, 176855.34329999983 420894.999499999, 176856.61620000005 420893.87849999964, 176858.1270999983 420892.54769999906, 176859.42029999942 420891.56439999864, 176863.08949999884 420889.8773000017, 176865.45069999993 420888.87049999833)"
steilrand_maas_2017.80,Keentse oevers,18.67216374,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176870.10539999977 420880.7976000011, 176873.9481999986 420878.8814999983, 176877.85500000045 420878.8365000002, 176879.86070000008 420878.0221000016, 176881.93299999833 420875.6035999991, 176883.17819999903 420873.42980000004, 176885.45059999824 420872.133200001)"
steilrand_maas_2017.81,Keentse oevers,16.13463097,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176917.49020000175 420848.43129999936, 176919.34329999983 420847.4021999985, 176920.37220000103 420846.14400000125, 176922.12629999965 420846.1312999986, 176923.3735000007 420845.2949000001, 176925.65780000016 420844.36560000107, 176927.18389999866 420842.9464999996, 176928.90159999952 420842.44959999993, 176930.18710000068 420841.3674999997, 176930.8198999986 420841.35819999874, 176931.24430000037 420841.1286999993)"
steilrand_maas_2017.82,Keentse oevers,27.33147742,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176949.57779999822 420827.1207999997, 176954.43409999833 420825.5295000002, 176957.03339999914 420824.7177999988, 176960.08900000155 420823.11950000003, 176963.09980000183 420821.5544000007, 176966.01440000162 420820.31120000035, 176974.72949999943 420816.5612999983)"
steilrand_maas_2017.83,Keentse oevers,28.00351971,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (177088.7890000008 420757.4578000009, 177092.56789999828 420755.22630000114, 177095.3905000016 420754.33850000054, 177097.77329999954 420752.83960000053, 177101.72899999842 420750.66050000116, 177104.92929999903 420748.8786999993, 177108.23669999838 420748.2129999995, 177111.9081000015 420747.02540000156, 177114.32200000063 420746.75129999965)"
steilrand_maas_2017.84,Balgoij,21.94996141,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176666.6363000013 421415.86890000105, 176667.73530000076 421416.2045000009, 176668.36989999935 421416.2285999991, 176668.45930000022 421415.89880000055, 176668.20749999955 421415.37319999933, 176668.64429999888 421414.58949999884, 176669.0903000012 421413.7298000008, 176669.76199999824 421413.2487999983, 176670.27290000021 421412.9673999995, 176670.58159999922 421412.08210000023, 176670.8575000018 421411.3438999988, 176670.15769999847 421410.5044, 176669.65019999817 421409.97729999945, 176669.88859999925 421409.5309000015, 176671.01810000092 421409.6552999988, 176672.09930000082 421409.13980000094, 176672.82539999858 421408.7083999999, 176673.7628000006 421408.6272, 176674.5971999988 421407.74969999865, 176674.42330000177 421407.1196000017, 176673.79769999906 421406.7351000011, 176673.91010000184 421405.95479999855, 176673.69619999826 421405.4813000001, 176673.57730000094 421405.1497000009, 176674.04769999906 421404.64559999853, 176674.83100000024 421404.4818999991, 176674.55579999834 421404.1105999984, 176673.81670000032 421403.86630000174, 176673.19559999928 421403.36089999974)"
steilrand_maas_2017.85,Coehoorn,16.36103395,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180093.94000000134 418802.2734000012, 180097.3867000006 418799.7335000001, 180100.4833999984 418797.42080000043, 180102.9200000018 418795.9017999992, 180106.04989999905 418793.868999999, 180107.19449999928 418792.7349999994)"
steilrand_maas_2017.86,Coehoorn,24.0068633,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180137.05669999868 418775.1708999984, 180141.31379999965 418772.440200001, 180146.51429999992 418769.319600001, 180152.17190000042 418765.8836000003, 180157.18389999866 418762.1246000007)"
steilrand_maas_2017.87,Coehoorn,28.76225155,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180177.4048999995 418750.57119999826, 180184.3376000002 418747.3020000011, 180185.92660000175 418746.38060000166, 180188.25290000066 418744.4952000007, 180192.23999999836 418742.8819000013, 180198.0276999995 418739.9820000008, 180202.11670000106 418736.316300001)"
steilrand_maas_2017.88,Coehoorn,17.0548079,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180227.8374999985 418721.0507000014, 180231.8552000001 418719.23000000045, 180233.94940000027 418717.81639999896, 180235.92819999903 418716.22459999844, 180238.96719999984 418714.0676999986, 180241.01179999858 418712.7096000016, 180241.92880000174 418711.6565999985)"
steilrand_maas_2017.89,Coehoorn,28.36425493,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180258.53290000185 418703.34809999913, 180261.30189999938 418701.7065999992, 180263.57820000127 418700.5357999988, 180265.7463000007 418698.42720000073, 180269.48999999836 418697.117899999, 180272.48490000144 418695.4952000007, 180273.99340000004 418694.1383000016, 180277.1746999994 418692.75400000066, 180280.34650000185 418690.9974000007, 180282.63369999826 418688.95760000125)"
steilrand_maas_2017.90,Coehoorn,34.68990649,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180306.41000000015 418677.2318000011, 180310.74320000038 418675.15509999916, 180314.71279999986 418672.7140999995, 180319.69509999827 418670.18360000104, 180322.60669999942 418668.7190999985, 180326.8601000011 418666.74060000107, 180331.16490000114 418664.8548000008, 180334.90949999914 418662.80779999867, 180337.03119999915 418661.1072999984)"
steilrand_maas_2017.91,Coehoorn,30.85201279,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180356.95270000026 418652.9521000013, 180359.97190000117 418651.8724000007, 180362.1864 418651.2474000007, 180364.89009999856 418649.7767999992, 180367.8467000015 418648.6330000013, 180369.98070000112 418646.97509999946, 180372.0128000006 418646.82829999924, 180374.2237999998 418645.24450000003, 180376.82059999928 418643.50079999864, 180379.38760000095 418641.5581, 180383.9087000005 418638.8114)"
steilrand_maas_2017.92,Coehoorn,35.47352846,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180409.8770999983 418628.0507999994, 180415.02919999883 418625.2509999983, 180418.83659999818 418623.65359999985, 180423.86569999903 418621.04300000146, 180427.28880000114 418619.5507000014, 180430.7291000001 418617.96819999814, 180433.96730000153 418616.0938999988, 180436.77270000055 418614.8898999989, 180441.8498999998 418612.77739999816)"
steilrand_maas_2017.93,Coehoorn,29.40671916,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180451.2408999987 418609.1099999994, 180455.8187999986 418607.1127000004, 180459.28280000016 418605.2344000004, 180462.56309999898 418603.12150000036, 180465.19970000163 418601.9034000002, 180469.41000000015 418599.194600001, 180472.95949999988 418597.34970000014, 180477.3462000005 418595.78130000085)"
steilrand_maas_2017.94,Coehoorn,19.05036498,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180504.0634999983 418583.63589999825, 180509.69179999828 418583.16800000146, 180516.10119999945 418580.9979000017, 180521.9684999995 418577.89820000157)"
steilrand_maas_2017.95,Coehoorn,22.24088253,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180542.0384999998 418570.35379999876, 180546.30000000075 418568.0588000007, 180551.84120000154 418566.83689999953, 180557.0753000006 418563.8979999982, 180561.7622999996 418560.61290000007)"
steilrand_maas_2017.96,Coehoorn,22.80102137,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180583.32510000095 418554.0571000017, 180585.84530000016 418552.9261999987, 180589.12209999934 418551.8148000017, 180591.61439999938 418550.1383999996, 180594.4802000001 418548.9814000018, 180597.85990000144 418548.13489999995, 180601.28610000014 418546.60929999873, 180603.84099999815 418544.6009999998)"
steilrand_maas_2017.97,Coehoorn,24.38341338,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180769.82090000063 418481.9624999985, 180774.26350000128 418480.6752999984, 180776.68939999864 418478.9037999995, 180780.00409999862 418477.9871999994, 180781.64339999855 418478.4589000009, 180784.1475000009 418477.5863999985, 180786.84980000183 418476.91380000114, 180790.1607999988 418476.2906000018, 180792.01350000128 418474.18620000035)"
steilrand_maas_2017.98,Coehoorn,20.33175553,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181101.2927000001 418386.2749999985, 181103.1688000001 418386.92159999907, 181104.97100000083 418386.6937999986, 181106.49980000034 418386.0720000006, 181107.65340000018 418386.0822999999, 181108.6154000014 418385.8229999989, 181110.40819999948 418385.4070999995, 181111.61670000106 418384.53810000047, 181112.91299999878 418383.99219999835, 181113.78959999979 418384.68930000067, 181114.86549999937 418384.3449999988, 181115.7437000014 418383.53229999915, 181117.37189999968 418383.5960999988, 181119.12539999932 418383.37590000033, 181120.02569999918 418382.6570999995)"
steilrand_maas_2017.99,Coehoorn,7.40696117,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181582.09760000184 418319.4378999993, 181583.46389999986 418320.47199999914, 181584.69000000134 418320.67550000176, 181586.30539999902 418320.7324000001, 181587.68409999833 418320.41000000015, 181589.09800000116 418320.2980999984)"
steilrand_maas_2017.100,Coehoorn,5.22926784,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181668.44420000166 418316.48970000073, 181673.67350000143 418316.4734000005)"
steilrand_maas_2017.101,Coehoorn,21.95235938,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182131.43360000104 418332.5091999993, 182135.89499999955 418333.66690000147, 182139.4411999993 418333.1876000017, 182146.89840000123 418332.95059999824, 182150.58630000055 418333.51669999957, 182153.11899999902 418333.0645000003)"
steilrand_maas_2017.102,Coehoorn,9.07630343,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182179.13679999858 418336.84650000185, 182182.4362999983 418337.7523000017, 182185.61019999906 418337.6446999982, 182187.87440000102 418336.63540000096)"
steilrand_maas_2017.103,Coehoorn,19.33991761,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182219.17379999906 418341.2309000008, 182223.38060000166 418341.82730000094, 182226.95289999992 418342.20320000127, 182230.56320000067 418342.2391999997, 182232.65040000156 418341.4979000017, 182238.31379999965 418341.8379999995)"
steilrand_maas_2017.104,Coehoorn,14.69971845,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182266.53159999847 418347.6937999986, 182270.2564000003 418349.29769999906, 182272.62429999933 418349.79940000176, 182277.48380000144 418350.11199999973, 182280.83790000156 418350.1457999982)"
steilrand_maas_2017.105,Coehoorn,17.30952263,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182298.0562000014 418351.28510000184, 182301.15579999983 418353.7712999992, 182303.87950000167 418354.70340000093, 182306.95659999922 418355.4668999985, 182309.55909999833 418355.64759999886, 182312.4101999998 418355.7670000009, 182314.2223000005 418355.554299999)"
