FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_25.315,401580,4,1580,-89,110.24,199.24,6.45,-,- - - - - -,1,722.499973,722.499973,,,"POLYGON ((152624.87849999964 604791.1611000001, 152575.04980000108 604944.5188999996, 152765.26089999825 605006.3222999983, 152815.08989999816 604852.9644999988, 152624.87849999964 604791.1611000001))"
trend_2016_25.316,401600,4,1600,-96,93.76,189.76,6.79,-,- - - - - -,1,739.50013656,739.50013656,,,"POLYGON ((152821.878800001 604856.1611000001, 152769.42309999838 605017.6028999984, 152959.63450000063 605079.4063000008, 153012.09010000154 604917.9644999988, 152821.878800001 604856.1611000001))"
trend_2016_25.317,401620,4,1620,-104,81.14,185.14,6.44,-,- - - - - -,1,721.99979053,721.99979053,,,"POLYGON ((153011.87889999896 604918.1607999988, 152962.1270999983 605071.2807999998, 153152.33850000054 605133.0841000006, 153202.09010000154 604979.9640999995, 153011.87889999896 604918.1607999988))"
trend_2016_25.318,401640,4,1640,-108,69.87,177.87,6.99,-,- - - - - -,1,749.49996753,749.49996753,,,"POLYGON ((153201.87909999862 604980.1607999988, 153147.87829999998 605146.3579000011, 153338.08949999884 605208.1612999998, 153392.0903000012 605041.9640999995, 153201.87909999862 604980.1607999988))"
trend_2016_25.319,401660,4,1660,-111,53.12,164.12,6.79,-,- - - - - -,1,739.50013656,739.50013656,,,"POLYGON ((153392.87849999964 605042.1609000005, 153340.42289999872 605203.6028000005, 153530.63430000097 605265.4061000012, 153583.08989999816 605103.9642999992, 153392.87849999964 605042.1609000005))"
trend_2016_25.320,1600620,16,620,160,209.92,49.92,-3.5,>2026,- - - - - -,3,574.9999306,574.9999306,,,"POLYGON ((32692.754099998623 402535.6528000012, 32647.68829999864 402460.6504999995, 32476.25490000099 402563.6581000015, 32521.32079999894 402638.6603000015, 32692.754099998623 402535.6528000012))"
trend_2016_25.321,1602337,16,2337,69,89.36,20.36,-3,2022,- - - - - -,3,549.99984331,549.99984331,,,"POLYGON ((19647.422299999744 393143.14510000125, 19706.522900000215 393189.31980000064, 19829.65529999882 393031.7175000012, 19770.55449999869 392985.54289999977, 19647.422299999744 393143.14510000125))"
trend_2016_25.322,1602349,16,2349,64,89.54,25.54,-2.89,2024,- - - - - -,3,544.49992376,544.49992376,,,"POLYGON ((19731.921900000423 393034.40190000087, 19788.07079999894 393079.87029999867, 19913.934799999 392924.44110000134, 19857.785900000483 392878.9728000015, 19731.921900000423 393034.40190000087))"
trend_2016_25.323,1602362,16,2362,80,91.24,11.24,-3.13,2019,- - - - - -,3,556.49992919,556.49992919,,,"POLYGON ((19808.921500001103 392936.40210000053, 19869.73330000043 392985.6462999992, 19995.59730000049 392830.21709999815, 19934.785500001162 392780.97289999947, 19808.921500001103 392936.40210000053))"
trend_2016_25.324,1602374,16,2374,61,89.59,28.59,-2.69,2026,- - - - - -,3,534.49988082,534.49988082,,,"POLYGON ((19886.92179999873 392838.4023000002, 19939.184799999 392880.72410000116, 20065.04879999906 392725.2949000001, 20012.78579999879 392682.97309999913, 19886.92179999873 392838.4023000002))"
trend_2016_25.325,1602386,16,2386,65,84.99,19.99,-1.81,>2026,- - - - - -,3,490.49990137,490.49990137,,,"POLYGON ((19960.921500001103 392744.40210000053, 19996.08729999885 392772.878800001, 20121.95149999857 392617.44949999824, 20086.785500001162 392588.97289999947, 19960.921500001103 392744.40210000053))"
trend_2016_25.326,1602397,16,2397,36,67.93,31.93,-0.94,>2026,- - - - - -,3,446.99995816,446.99995816,,,"POLYGON ((20070.446800000966 392600.1354999989, 20087.6334999986 392616.1625000015, 20224.033100001514 392469.89180000126, 20206.846299998462 392453.8647999987, 20070.446800000966 392600.1354999989))"
trend_2016_25.327,1602408,16,2408,60,69.1,9.1,-1.64,2021,- - - - - -,3,482.00009428,482.00009428,,,"POLYGON ((20268.322099998593 392403.55629999936, 20292.996300000697 392436.30050000176, 20452.72349999845 392315.9375, 20428.04910000041 392283.1933000013, 20268.322099998593 392403.55629999936))"
trend_2016_25.328,1602419,16,2419,55,75.63,20.63,-1.99,2026,- - - - - -,3,499.50002487,499.50002487,,,"POLYGON ((20369.31309999898 392326.74749999866, 20398.555500000715 392366.99610000104, 20560.35889999941 392249.439100001, 20531.1165000014 392209.1904999986, 20369.31309999898 392326.74749999866))"
trend_2016_25.329,1602430,16,2430,74,84.9,10.9,-2.23,2020,- - - - - -,3,511.50000419,511.50000419,,,"POLYGON ((20458.31309999898 392261.74749999866, 20491.082299999893 392306.8502999991, 20652.885499998927 392189.2932999991, 20620.1165000014 392144.1904999986, 20458.31309999898 392261.74749999866))"
trend_2016_25.330,1602443,16,2443,57,81.11,24.11,-3.17,2023,- - - - - -,3,558.49999094,558.49999094,,,"POLYGON ((20563.31309999898 392183.74749999866, 20609.895100001246 392247.8621000014, 20771.69849999994 392130.3051000014, 20725.1165000014 392066.1904999986, 20563.31309999898 392183.74749999866))"
trend_2016_25.331,1602456,16,2456,87,94.66,7.66,-2.4,2019,- - - - - -,3,519.99989659,519.99989659,,,"POLYGON ((20676.31289999932 392100.74709999934, 20711.580099999905 392149.28810000047, 20873.3834999986 392031.73110000044, 20838.11630000174 391983.1900999993, 20676.31289999932 392100.74709999934))"
trend_2016_25.332,1602470,16,2470,75,102.42,27.42,-3.08,2024,- - - - - -,3,554.00006164,554.00006164,,,"POLYGON ((20771.322099998593 392032.556499999, 20817.661899998784 392094.05150000006, 20977.388900000602 391973.6884999983, 20931.04910000041 391912.193500001, 20771.322099998593 392032.556499999))"
trend_2016_25.333,1602484,16,2484,89,101.97,12.97,-1.85,2023,- - - - - -,3,492.50006204,492.50006204,,,"POLYGON ((20896.31329999864 391937.747299999, 20923.498300001025 391975.1645000018, 21085.301800001413 391857.6072999984, 21058.11679999903 391820.19029999897, 20896.31329999864 391937.747299999))"
trend_2016_25.334,1602499,16,2499,71,96.44,25.44,-2.68,2025,- - - - - -,3,534.00005869,534.00005869,,,"POLYGON ((21000.322299998254 391863.55680000037, 21040.64389999956 391917.06529999897, 21200.371100001037 391796.7021000013, 21160.04949999973 391743.1937999986, 21000.322299998254 391863.55680000037))"
trend_2016_25.335,1602513,16,2513,81,101.62,20.62,-3.84,2021,- - - - - -,3,592.00003702,592.00003702,,,"POLYGON ((21113.322099998593 391780.55689999834, 21171.096500001848 391857.2259000018, 21330.82349999994 391736.86290000007, 21273.04930000007 391660.1939000003, 21113.322099998593 391780.55689999834))"
trend_2016_25.336,1602527,16,2527,77,102.87,25.87,-3.19,2024,- - - - - -,3,559.50030703,559.50030703,,,"POLYGON ((21226.322099998593 391697.556499999, 21274.316899999976 391761.2478, 21434.044100001454 391640.88479999825, 21386.04930000007 391577.193500001, 21226.322099998593 391697.556499999))"
trend_2016_25.337,1602541,16,2541,97,110.76,13.76,-3.42,2020,- - - - - -,3,570.99986127,570.99986127,,,"POLYGON ((21351.31329999864 391602.747299999, 21401.569099999964 391671.9182999991, 21563.372299999 391554.3610999994, 21513.11679999903 391485.19029999897, 21351.31329999864 391602.747299999))"
trend_2016_25.338,1602555,16,2555,89,111.01,22.01,-3.28,2022,- - - - - -,3,564.00019664,564.00019664,,,"POLYGON ((21451.322099998593 391531.55629999936, 21500.670899998397 391597.0445000008, 21660.398099999875 391476.681499999, 21611.04910000041 391411.1933000013, 21451.322099998593 391531.55629999936))"
trend_2016_25.339,1602569,16,2569,94,110.8,16.8,-2.97,2021,- - - - - -,3,548.50024072,548.50024072,,,"POLYGON ((21577.31309999898 391436.74709999934, 21620.95630000159 391496.8167999983, 21782.759799998254 391379.25979999825, 21739.1165000014 391319.1900999993, 21577.31309999898 391436.74709999934))"
trend_2016_25.340,1602583,16,2583,95,116.92,21.92,-3.53,2022,- - - - - -,3,576.49997554,576.49997554,,,"POLYGON ((21690.31309999898 391352.74749999866, 21742.18510000035 391424.1433000006, 21903.988499999046 391306.5861000009, 21852.1165000014 391235.1904999986, 21690.31309999898 391352.74749999866))"
trend_2016_25.341,1602597,16,2597,112,120.66,8.66,-2.52,2019,- - - - - -,3,526.0002969,526.0002969,,,"POLYGON ((21802.31309999898 391270.74749999866, 21839.343800000846 391321.7157999985, 22001.147100001574 391204.15879999846, 21964.1165000014 391153.1904999986, 21802.31309999898 391270.74749999866))"
trend_2016_25.342,1602610,16,2610,108,118.11,10.11,-3.53,2018,- - - - - -,3,576.50001605,576.50001605,,,"POLYGON ((21907.31309999898 391193.747299999, 21959.18510000035 391265.1431000009, 22120.988499999046 391147.5861000009, 22069.1165000014 391076.19029999897, 21907.31309999898 391193.747299999))"
trend_2016_25.343,1602622,16,2622,114,119.3,5.3,-3.3,2017,- - - - - -,3,564.9999505,564.9999505,,,"POLYGON ((22004.31309999898 391121.747299999, 22052.805300001055 391188.49130000174, 22214.608800001442 391070.9343000017, 22166.1165000014 391004.19029999897, 22004.31309999898 391121.747299999))"
trend_2016_25.344,1602635,16,2635,100,112.37,12.37,-3.21,2019,- - - - - -,3,560.50017536,560.50017536,,,"POLYGON ((22095.322299998254 391056.556499999, 22143.618099998683 391120.6471000016, 22303.3451000005 391000.2840999998, 22255.04949999973 390936.193500001, 22095.322299998254 391056.556499999))"
trend_2016_25.345,1602647,16,2647,89,106.92,17.92,-3.66,2020,- - - - - -,3,582.99977035,582.99977035,,,"POLYGON ((22196.322099998593 390982.55680000037, 22251.388099998236 391055.6319000013, 22411.115100000054 390935.2688000016, 22356.04910000041 390862.1937999986, 22196.322099998593 390982.55680000037))"
trend_2016_25.346,1602660,16,2660,52,96.86,44.86,-3.32,>2026,- - - - - -,3,565.99993929,565.99993929,,,"POLYGON ((22314.31309999898 390893.74749999866, 22363.099300000817 390960.8958999999, 22524.902800001204 390843.33889999986, 22476.1165000014 390776.1904999986, 22314.31309999898 390893.74749999866))"
trend_2016_25.347,1602677,16,2677,38,94.99,56.99,1.06,-,- - - - - -,1,452.9999924,452.9999924,,,"POLYGON ((22612.1165000014 390675.19029999897, 22596.54030000046 390653.75129999965, 22434.736900001764 390771.3082999997, 22450.31309999898 390792.747299999, 22612.1165000014 390675.19029999897))"
trend_2016_25.348,1602694,16,2694,37,86.01,49.01,0.86,-,- - - - - -,1,443.00017043,443.00017043,,,"POLYGON ((22749.1165000014 390574.19029999897, 22736.479100000113 390556.79630000144, 22574.675799999386 390674.3533000015, 22587.31309999898 390691.747299999, 22749.1165000014 390574.19029999897))"
trend_2016_25.349,1602713,16,2713,55,99.03,44.03,0.48,-,- - - - - -,1,423.99991851,423.99991851,,,"POLYGON ((22902.1165000014 390462.19029999897, 22895.06309999898 390452.48209999874, 22733.259799998254 390570.0390999988, 22740.31309999898 390579.747299999, 22902.1165000014 390462.19029999897))"
trend_2016_25.350,1602730,16,2730,36,115.84,79.84,2.21,-,- - - - - -,1,510.49984489,510.49984489,,,"POLYGON ((23035.1165000014 390364.19029999897, 23002.64149999991 390319.4921000004, 22840.838100001216 390437.0491000004, 22873.31309999898 390481.747299999, 23035.1165000014 390364.19029999897))"
trend_2016_25.351,1602750,16,2750,32,97.9,65.9,1.88,-,- - - - - -,1,493.99982648,493.99982648,,,"POLYGON ((22868.335799999535 390485.2523000017, 22828.04890000075 390461.0454999991, 22725.04129999876 390632.47890000045, 22765.328099999577 390656.685800001, 22868.335799999535 390485.2523000017))"
trend_2016_25.352,401740,4,1740,-109,-19.98,89.02,-0.1,>2026,- - - - - -,3,405.00011434,405.00011434,,,"POLYGON ((154347.09010000154 605354.9640999995, 154347.86279999837 605352.5865000002, 154157.65129999816 605290.7831000015, 154156.878800001 605293.1607999988, 154347.09010000154 605354.9640999995))"
trend_2016_25.353,401760,4,1760,-118,-27.29,90.71,-0.75,>2026,- - - - - -,3,437.49990139,437.49990139,,,"POLYGON ((154537.0903000012 605416.9642999992, 154542.88430000097 605399.1319000013, 154352.67309999838 605337.3284999989, 154346.87909999862 605355.1609000005, 154537.0903000012 605416.9642999992))"
trend_2016_25.354,401780,4,1780,-122,-34.67,87.33,0.07,-,- - - - - -,1,403.50011411,403.50011411,,,"POLYGON ((154536.87849999964 605417.1609000005, 154536.33790000156 605418.8253000006, 154726.5491000004 605480.628800001, 154727.08989999816 605478.9642999992, 154536.87849999964 605417.1609000005))"
trend_2016_25.355,401800,4,1800,-127,-39.59,87.41,0.57,-,- - - - - -,1,428.50023795,428.50023795,,,"POLYGON ((154732.878800001 605481.1609000005, 154728.47529999912 605494.7135000005, 154918.68679999933 605556.5168999992, 154923.09010000154 605542.9642999992, 154732.878800001 605481.1609000005))"
trend_2016_25.356,401820,4,1820,-109,-24.56,84.44,0.17,-,- - - - - -,1,408.49970391,408.49970391,,,"POLYGON ((155010.60990000144 605556.8803000003, 155009.6539000012 605561.0212999992, 155204.52789999917 605606.011500001, 155205.4838999994 605601.8704999983, 155010.60990000144 605556.8803000003))"
trend_2016_25.357,401840,4,1840,-91,0.92,91.92,2.26,-,- - - - - -,1,512.99971986,512.99971986,,,"POLYGON ((155205.60979999974 605599.8801000006, 155192.9001000002 605654.9318999983, 155387.77409999818 605699.9221000001, 155400.48380000144 605644.8702999987, 155205.60979999974 605599.8801000006))"
trend_2016_25.358,401860,4,1860,-79,23.82,102.82,2.55,-,- - - - - -,1,527.50045901,527.50045901,,,"POLYGON ((155400.6101000011 605643.8797999993, 155386.26929999888 605705.9959000014, 155581.14350000024 605750.9860999994, 155595.48409999907 605688.8698999994, 155400.6101000011 605643.8797999993))"
trend_2016_25.359,401880,4,1880,-52,47.04,99.04,3.06,-,- - - - - -,1,552.99966078,552.99966078,,,"POLYGON ((155595.60990000144 605687.8801000006, 155578.4010999985 605762.4193000011, 155773.2751000002 605807.4094999991, 155790.4838999994 605732.8702999987, 155595.60990000144 605687.8801000006))"
trend_2016_25.360,401900,4,1900,-31,57.57,88.57,1.66,-,- - - - - -,1,482.9998237,482.9998237,,,"POLYGON ((155790.61030000076 605730.879900001, 155781.27479999885 605771.316300001, 155976.14880000055 605816.3062999994, 155985.48429999873 605775.870099999, 155790.61030000076 605730.879900001))"
trend_2016_25.361,401920,4,1920,-13,74.47,87.47,1.76,-,- - - - - -,1,487.99981858,487.99981858,,,"POLYGON ((155985.6101000011 605774.8801000006, 155975.71229999885 605817.7523000017, 156170.58630000055 605862.7424999997, 156180.48409999907 605819.8702999987, 155985.6101000011 605774.8801000006))"
trend_2016_25.362,401940,4,1940,11,96.16,85.16,2.01,-,- - - - - -,1,500.49978754,500.49978754,,,"POLYGON ((156180.60990000144 605817.879900001, 156169.3060999997 605866.8418999985, 156364.1801000014 605911.8321000002, 156375.4838999994 605862.870099999, 156180.60990000144 605817.879900001))"
trend_2016_25.363,401960,4,1960,31,122.86,91.86,3.63,-,- - - - - -,1,581.50027399,581.50027399,,,"POLYGON ((156376.6101000011 605861.8801000006, 156356.19579999894 605950.304299999, 156551.06980000064 605995.2945000008, 156571.48409999907 605906.8702999987, 156376.6101000011 605861.8801000006))"
trend_2016_25.364,401980,4,1980,55,137.72,82.72,4.33,-,- - - - - -,1,616.49985402,616.49985402,,,"POLYGON ((156571.60990000144 605905.879900001, 156547.25890000165 606011.3553000018, 156742.13289999962 606056.3458000012, 156766.4838999994 605950.870099999, 156571.60990000144 605905.879900001))"
trend_2016_25.365,704425,7,4425,130,192.46,62.46,1.9,-,- - - - - -,1,495.00012335,495.00012335,,,"POLYGON ((101157.8172999993 508619.1609000005, 101110.77950000018 508625.77149999887, 101138.61410000175 508823.82510000095, 101185.65190000087 508817.21449999884, 101157.8172999993 508619.1609000005))"
trend_2016_25.366,704450,7,4450,142,190.06,48.06,2.63,-,- - - - - -,1,531.49982266,531.49982266,,,"POLYGON ((101118.66910000145 508389.66849999875, 101053.72850000113 508399.9541000016, 101085.01550000161 508597.491799999, 101149.95589999855 508587.2060999982, 101118.66910000145 508389.66849999875))"
trend_2016_25.367,704475,7,4475,144,194.36,50.36,2.6,-,- - - - - -,1,529.99998371,529.99998371,,,"POLYGON ((101079.6689000018 508142.6689000018, 101015.46930000186 508152.83729999885, 101046.75609999895 508350.3748999983, 101110.95589999855 508340.2067999989, 101079.6689000018 508142.6689000018))"
trend_2016_25.368,704500,7,4500,147,210.04,63.04,3.5,-,- - - - - -,1,574.99979063,574.99979063,,,"POLYGON ((101040.83080000058 507913.17550000176, 100954.66010000184 507928.36989999935, 100989.38980000094 508125.3313000016, 101075.56030000001 508110.13709999993, 101040.83080000058 507913.17550000176))"
trend_2016_25.369,704525,7,4525,136,214.54,78.54,5,-,- - - - - -,1,649.9996941,649.9996941,,,"POLYGON ((100993.06049999967 507702.0918000005, 100870.79210000113 507728.0808000006, 100912.37449999899 507923.71009999886, 101034.64290000126 507897.7210999988, 100993.06049999967 507702.0918000005))"
trend_2016_25.370,704550,7,4550,123,199.33,76.33,1.88,-,- - - - - -,1,494.00016758,494.00016758,,,"POLYGON ((100940.29410000145 507439.64990000054, 100894.15749999881 507448.617899999, 100932.31929999962 507644.9433000013, 100978.45589999855 507635.9752999991, 100940.29410000145 507439.64990000054))"
trend_2016_25.371,704575,7,4575,114,195.32,81.32,4.73,-,- - - - - -,1,636.50033625,636.50033625,,,"POLYGON ((100891.06030000001 507212.0918000005, 100775.39429999888 507236.6772999987, 100816.97679999843 507432.30689999834, 100932.64279999956 507407.72129999846, 100891.06030000001 507212.0918000005))"
trend_2016_25.372,704600,7,4600,102,173.44,71.44,2.77,-,- - - - - -,1,538.4998686,538.4998686,,,"POLYGON ((100840.06049999967 506967.0918000005, 100772.32389999926 506981.4895000011, 100813.90610000119 507177.1191000007, 100881.64290000126 507162.7210999988, 100840.06049999967 506967.0918000005))"
trend_2016_25.373,704625,7,4625,101,144.93,43.93,0.62,-,- - - - - -,1,430.99993834,430.99993834,,,"POLYGON ((100789.06030000001 506722.09149999917, 100773.89889999852 506725.314100001, 100815.4813000001 506920.943500001, 100830.64279999956 506917.72089999914, 100789.06030000001 506722.09149999917))"
trend_2016_25.374,704650,7,4650,113,129.37,16.37,-0.17,>2026,- - - - - -,3,408.49965411,408.49965411,,,"POLYGON ((100779.64290000126 506672.7210999988, 100783.79989999905 506671.8374999985, 100742.21750000119 506476.20809999853, 100738.06049999967 506477.0918000005, 100779.64290000126 506672.7210999988))"
trend_2016_25.375,704675,7,4675,111,108.69,-2.31,-2.83,-,- - - - - -,4,541.50021414,541.50021414,,,"POLYGON ((100735.12790000066 506445.3742999993, 100804.06480000168 506429.45910000056, 100759.07449999824 506234.58509999886, 100690.13780000061 506250.50030000135, 100735.12790000066 506445.3742999993))"
trend_2016_25.376,704700,7,4700,94,93.08,-0.92,-5.28,-,- - - - - -,4,664.00003073,664.00003073,,,"POLYGON ((100678.64279999956 506182.72089999914, 100807.75809999928 506155.27650000155, 100766.17579999939 505959.6468999982, 100637.06030000001 505987.0912999995, 100678.64279999956 506182.72089999914))"
trend_2016_25.377,601506,6,1506,141,174.94,33.94,-12.19,2018,- - - - - -,3,1009.50017694,1009.50017694,,,"POLYGON ((109597.56529999897 564697.8005000018, 109878.08929999918 564578.7250999995, 109799.94289999828 564394.6240999997, 109519.41910000145 564513.6994999982, 109597.56529999897 564697.8005000018))"
trend_2016_25.378,601526,6,1526,162,181.84,19.84,-12.16,2017,- - - - - -,3,1008.00016374,1008.00016374,,,"POLYGON ((109676.56529999897 564879.8005000018, 109956.39889999852 564761.0183000006, 109878.25279999897 564576.9173000008, 109598.41910000145 564695.6994999982, 109676.56529999897 564879.8005000018))"
trend_2016_25.379,601546,6,1546,174,171.31,-2.69,-20.46,-,- - - - - -,4,1423.00016289,1423.00016289,,,"POLYGON ((109757.56529999897 565064.8005000018, 110228.4037999995 564864.9415000007, 110150.25730000064 564680.8405000009, 109679.41910000145 564880.6994999982, 109757.56529999897 565064.8005000018))"
trend_2016_25.380,601566,6,1566,195,186.46,-8.54,-16.09,-,- - - - - -,4,1204.49982396,1204.49982396,,,"POLYGON ((109845.1270999983 565260.1048000008, 110212.60080000013 565096.4948999994, 110131.25349999964 564913.7859000005, 109763.77980000153 565077.3957999982, 109845.1270999983 565260.1048000008))"
trend_2016_25.381,601586,6,1586,198,191.41,-6.59,-14.56,-,- - - - - -,4,1128.00012086,1128.00012086,,,"POLYGON ((109916.56529999897 565429.8007999994, 110251.62909999862 565287.5744999982, 110173.48290000111 565103.4734999985, 109838.41910000145 565245.6997999996, 109916.56529999897 565429.8007999994))"
trend_2016_25.382,601604,6,1604,210,220.17,10.17,-8.87,2017,- - - - - -,3,843.50046493,843.50046493,,,"POLYGON ((110045.8638000004 565678.2749000005, 110239.81080000103 565570.7683000006, 110142.8487999998 565395.8443000019, 109948.90179999918 565503.3509000018, 110045.8638000004 565678.2749000005))"
trend_2016_25.383,601624,6,1624,219,249.58,30.58,0.03,-,- - - - - -,1,401.50002197,401.50002197,,,"POLYGON ((110045.90230000019 565682.3508000001, 110045.2463000007 565682.7142999992, 110142.20809999853 565857.6383000016, 110142.86410000175 565857.2747999988, 110045.90230000019 565682.3508000001))"
trend_2016_25.384,601644,6,1644,225,251.04,26.04,-6.2,2020,- - - - - -,3,709.99977121,709.99977121,,,"POLYGON ((110238.86410000175 566032.2747999988, 110374.4301000014 565957.1290999986, 110277.46829999983 565782.2052999996, 110141.90230000019 565857.3508000001, 110238.86410000175 566032.2747999988))"
trend_2016_25.385,601664,6,1664,231,255.06,24.06,-10.39,2018,- - - - - -,3,919.49983649,919.49983649,,,"POLYGON ((110334.86410000175 566208.2747999988, 110562.0465000011 566082.3454999998, 110465.08480000123 565907.4215000011, 110237.90230000019 566033.3508000001, 110334.86410000175 566208.2747999988))"
trend_2016_25.386,601684,6,1684,244,275.08,31.08,-3.18,2025,- - - - - -,3,558.99997678,558.99997678,,,"POLYGON ((110430.86410000175 566384.2747999988, 110500.3962999992 566345.7322999984, 110403.43450000137 566170.8082999997, 110333.90230000019 566209.3508000001, 110430.86410000175 566384.2747999988))"
trend_2016_25.387,601703,6,1703,245,281.02,36.02,-2.95,>2026,- - - - - -,3,547.49992533,547.49992533,,,"POLYGON ((110550.94530000165 566586.742800001, 110613.48889999837 566547.6611000001, 110507.50490000099 566378.0515000001, 110444.96150000021 566417.1330999993, 110550.94530000165 566586.742800001))"
trend_2016_25.388,601723,6,1723,270,297.77,27.77,-2.73,2026,- - - - - -,3,536.50016352,536.50016352,,,"POLYGON ((110653.94530000165 566758.7423, 110711.8247999996 566722.5753000006, 110605.84090000018 566552.9657999985, 110547.96150000021 566589.1328000017, 110653.94530000165 566758.7423))"
trend_2016_25.389,601743,6,1743,269,297.03,28.03,-5.03,2021,- - - - - -,3,651.50013236,651.50013236,,,"POLYGON ((110756.94530000165 566930.742800001, 110863.58749999851 566864.1053000018, 110757.60350000113 566694.4957999997, 110650.96150000021 566761.1330999993, 110756.94530000165 566930.742800001))"
trend_2016_25.390,601763,6,1763,272,313.16,41.16,-0.14,>2026,- - - - - -,3,407.00004596,407.00004596,,,"POLYGON ((110858.9448999986 567101.7424999997, 110861.91310000047 567099.8878000006, 110755.92929999903 566930.2780999988, 110752.96110000089 566932.1328999996, 110858.9448999986 567101.7424999997))"
trend_2016_25.391,601778,6,1778,287,313.94,26.94,-1.3,>2026,- - - - - -,3,465.00010369,465.00010369,,,"POLYGON ((110936.94509999827 567230.7423, 110964.50679999962 567213.5201000012, 110858.52290000021 567043.9103000015, 110830.96130000055 567061.1328000017, 110936.94509999827 567230.7423))"
trend_2016_25.392,601793,6,1793,304,338.3,34.3,0.12,-,- - - - - -,1,406.00007408,406.00007408,,,"POLYGON ((110909.96130000055 567188.1328999996, 110907.41710000113 567189.7225000001, 111013.4010999985 567359.3322999999, 111015.94509999827 567357.7424999997, 110909.96130000055 567188.1328999996))"
trend_2016_25.393,601813,6,1813,319,362.54,43.54,0.58,-,- - - - - -,1,429.00005491,429.00005491,,,"POLYGON ((111013.96130000055 567360.1325000003, 111001.66479999945 567367.816300001, 111107.6484999992 567537.4261000007, 111119.94509999827 567529.7421000004, 111013.96130000055 567360.1325000003))"
trend_2016_25.394,601833,6,1833,320,362.75,42.75,0.46,-,- - - - - -,1,423.00018479,423.00018479,,,"POLYGON ((111116.96150000021 567531.1328999996, 111107.2089000009 567537.2270999998, 111213.19280000031 567706.8368000016, 111222.94530000165 567700.7424999997, 111116.96150000021 567531.1328999996))"
trend_2016_25.395,601853,6,1853,331,361.95,30.95,0.09,-,- - - - - -,1,404.50014211,404.50014211,,,"POLYGON ((111219.96150000021 567702.1328000017, 111218.05330000073 567703.325100001, 111324.03730000183 567872.934799999, 111325.94530000165 567871.7423, 111219.96150000021 567702.1328000017))"
trend_2016_25.396,601873,6,1873,334,352.12,18.12,-1.98,2025,- - - - - -,3,498.99992401,498.99992401,,,"POLYGON ((111429.94530000165 568043.7424999997, 111471.92379999906 568017.511500001, 111365.93989999965 567847.9019000009, 111323.96150000021 567874.1328999996, 111429.94530000165 568043.7424999997))"
trend_2016_25.397,601893,6,1893,332,358.22,26.22,-0.34,>2026,- - - - - -,3,416.99982302,416.99982302,,,"POLYGON ((111532.94530000165 568214.7423, 111540.1537999995 568210.2380999997, 111434.1699000001 568040.6284999996, 111426.96150000021 568045.1328000017, 111532.94530000165 568214.7423))"
trend_2016_25.398,601912,6,1912,330,360.44,30.44,-0.32,>2026,- - - - - -,3,415.99978645,415.99978645,,,"POLYGON ((111635.9448999986 568379.7424999997, 111642.72929999977 568375.5033, 111536.74549999833 568205.8938000016, 111529.96110000089 568210.1328999996, 111635.9448999986 568379.7424999997))"
trend_2016_25.399,601932,6,1932,339,355.18,16.18,-1.21,>2026,- - - - - -,3,460.50000377,460.50000377,,,"POLYGON ((111743.94509999827 568547.7424999997, 111769.5987999998 568531.7124999985, 111663.6147999987 568362.1028999984, 111637.96130000055 568378.1328999996, 111743.94509999827 568547.7424999997))"
trend_2016_25.400,601952,6,1952,344,353.87,9.87,-1.05,2025,- - - - - -,3,452.50022229,452.50022229,,,"POLYGON ((111851.9448999986 568716.7424999997, 111874.20630000159 568702.8322999999, 111768.22250000015 568533.2225000001, 111745.96110000089 568547.1328999996, 111851.9448999986 568716.7424999997))"
trend_2016_25.401,601972,6,1972,343,357.56,14.56,-0.61,>2026,- - - - - -,3,430.49998688,430.49998688,,,"POLYGON ((111959.94509999827 568884.7424999997, 111972.87790000066 568876.6612999998, 111866.89409999922 568707.0518000014, 111853.96130000055 568715.1328999996, 111959.94509999827 568884.7424999997))"
trend_2016_25.402,601992,6,1992,351,367.03,16.03,-0.02,>2026,- - - - - -,3,401.00009173,401.00009173,,,"POLYGON ((112067.9448999986 569052.7424999997, 112068.36910000071 569052.4774999991, 111962.3850999996 568882.867899999, 111961.96110000089 568883.1328999996, 112067.9448999986 569052.7424999997))"
trend_2016_25.403,602011,6,2011,347,376.31,29.31,-0.16,>2026,- - - - - -,3,407.99997901,407.99997901,,,"POLYGON ((112175.94509999827 569221.7424999997, 112179.33729999885 569219.6228, 112073.35350000113 569050.0130999982, 112069.96130000055 569052.1328999996, 112175.94509999827 569221.7424999997))"
trend_2016_25.404,602031,6,2031,350,385.93,35.93,0.33,-,- - - - - -,1,416.49981766,416.49981766,,,"POLYGON ((112177.96110000089 569221.1328000017, 112170.96480000019 569225.5045000017, 112276.94849999994 569395.1141000018, 112283.9448999986 569390.7423, 112177.96110000089 569221.1328000017))"
trend_2016_25.405,602051,6,2051,350,394.86,44.86,0.45,-,- - - - - -,1,422.50006947,422.50006947,,,"POLYGON ((112284.96150000021 569389.1328000017, 112275.4208999984 569395.0943000019, 112381.40480000153 569564.7038999982, 112390.94530000165 569558.7423, 112284.96150000021 569389.1328000017))"
