NAAM;ADRES;POSTCODE;HERKOMST;VOORZIENING;OPMERKINGEN;X;Y;LONG;LAT;COUNTER
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77865;453450;4.262328579213241;52.06396740057947;1424
3203;Nieuwendamlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77876;453433;4.26249280451348;52.0638161588798;1425
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77878;453422;4.262524449879638;52.0637175840832;1426
3204;Nieuwendamlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77890;453445;4.262694221018046;52.06392594755039;1427
807;Nieboerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77908;456395;4.262290183962439;52.09043903249728;1428
1917;Laan van Eik en Duinen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77913;453997;4.2629049377158275;52.06888978110888;1429
3322;Hertenrade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77915;451346;4.2635323585224825;52.04506640407484;1430
3313;De Stede;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77922;451012;4.2637096946187425;52.04206582394395;1431
3314;De Stede;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77930;450996;4.263829888921509;52.041923149180796;1432
3323;Hertenrade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77936;451377;4.263831430308274;52.04534791131533;1433
3209;Escamplaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77941;452954;4.263548620992991;52.05952059299803;1434
3210;Escamplaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77950;452923;4.263686826075218;52.05924325800135;1435
1918;Laan van Eik en Duinen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77955;454021;4.263511969844164;52.069111304110976;1436
1211;Goudenregenplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;77992;454856;4.263863108868378;52.07662029929929;1437
1212;Goudenregenplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78003;454842;4.2640266988541065;52.07649601580468;1438
808;Nieboerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78005;456445;4.263694040713415;52.09090186342466;1439
1208;Haga Ziekenhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78039;455460;4.264412343477568;52.0820547627122;1440
3372;Revalidatiecentrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78053;450854;4.265654371938399;52.040664125062584;1441
3217;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78060;452719;4.265336467346186;52.05742526287347;1442
3373;Revalidatiecentrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78075;450824;4.265981726831128;52.04039757729917;1443
3340;Ambachtsweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78077;450042;4.266186795137523;52.03337025340993;1444
3218;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78083;452719;4.265671770264285;52.05742845604554;1445
3333;Vrederustlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78098;450725;4.266339171271947;52.03951108508329;1446
3404;Zuidwoldepad;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78098;452200;4.266007280512171;52.052766452736215;1447
3216;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78098;452683;4.265898551135791;52.05710701778182;1448
1207;Haga Ziekenhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78098;455492;4.265265728142321;52.08235053243509;1449
3403;Zuidwoldepad;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78110;452212;4.266179502347752;52.052875957978095;1450
3211;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78112;452965;4.26603916571145;52.0596432022544;1451
3212;Castricumplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78119;452950;4.266144596069898;52.059509373529856;1452
3227;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78133;452617;4.266423643283916;52.05651875354086;1453
3215;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78139;452620;4.2665104368267315;52.056546545850665;1454
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78143;453627;4.266342121979879;52.06559667709264;1455
3205;Laan van Eik en Duinen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78149;453606;4.266434335097566;52.06540878955248;1456
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78153;453600;4.26649400950147;52.06535542445869;1457
3228;Leyenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78157;452613;4.266774417442159;52.05648613556751;1458
3206;Laan van Eik en Duinen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78160;453617;4.266592250432696;52.06550916872951;1459
3341;Ambachtsweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78163;450087;4.267429753257796;52.03378657922805;1460
3334;Vrederustlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78169;450779;4.267361687793209;52.04000621110736;1461
12003;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78183;454677;4.26668907018845;52.07503821553077;1462
2003;Goudenregenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78185;454671;4.266719588994143;52.07498457302969;1463
2003;Goudenregenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78185;454671;4.266719588994143;52.07498457302969;1464
730;Douzastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78222;456654;4.26681285775981;52.09281020806066;1465
2004;Goudenregenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78244;454700;4.267573529267853;52.07525336606943;1466
2004;Goudenregenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78244;454700;4.267573529267853;52.07525336606943;1467
3302;Drapeniersgaarde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78245;450627;4.268503339369903;52.03865075938041;1468
12004;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78247;454695;4.267618406440385;52.07520884858004;1469
3303;Drapeniersgaarde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78250;450613;4.2685793435077946;52.03852563769405;1470
3412;Zweeloostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78264;451618;4.268557743344257;52.04755920956778;1471
1701;Gemaal;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78273;452360;4.268522301294502;52.05422857902577;1472
3411;Zweeloostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78277;451636;4.26874317970445;52.04772276971712;1473
731;Douzastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78323;456769;4.26826057779868;52.093857670189195;1474
3335;Revalidatiecentrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78326;450910;4.2696202260118685;52.04120520565453;1475
3224;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78332;453166;4.2692014498035;52.06148000999455;1476
3336;Revalidatiecentrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78337;450923;4.269777615052959;52.0413235541206;1477
2019;Kamperfoeliestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78372;454188;4.269555262016788;52.070669921146674;1478
2020;Kamperfoeliestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78384;454186;4.269730703567844;52.07065360781963;1479
3213;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78402;453218;4.270210367018554;52.06195699941445;1480
3213;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78402;453218;4.270210367018554;52.06195699941445;1481
3406;Meppelweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78432;452253;4.270864083554262;52.05328899496411;1482
3223;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78432;453226;4.270645969809443;52.06203303968966;1483
3405;Meppelweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78436;452235;4.2709264256587804;52.053127787160996;1484
3343;Vrederustlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78441;450329;4.271426233487211;52.035999818884555;1485
3214;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78442;453249;4.270786612566719;52.06224111523033;1486
3214;Monnickendamplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78442;453249;4.270786612566719;52.06224111523033;1487
3101;Kamperfoeliestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78446;453763;4.270729691236185;52.06686081920766;1488
2006;Fahrenheitstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78451;454826;4.270564197598926;52.07641433534623;1489
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78455;453802;4.2708521805060915;52.067212543110955;1490
3342;Vrederustlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78457;450323;4.27166071953839;52.035948107643065;1491
732;Statenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78466;457056;4.270282556924674;52.096456623861236;1492
3102;Kamperfoeliestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78469;453770;4.271063496208526;52.06692690393581;1493
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78471;453759;4.271095124961441;52.06682832683685;1494
733;Statenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78480;457102;4.270476506891558;52.09687194449499;1495
2005;Fahrenheitstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78488;454834;4.271102033963431;52.07649134169849;1496
701;Strandweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78492;458165;4.270412960146138;52.106426382112694;1497
913;Willem de Zwijgerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78512;456500;4.271078488310126;52.091466414249425;1498
901;Statenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78517;456997;4.271039942197734;52.095933462469624;1499
710;Vuurbaakstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78524;457918;4.270935419054283;52.10421111143415;1500
711;Vuurbaakstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78524;457943;4.270929808164788;52.10443577689959;1501
914;Willem de Zwijgerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78538;456385;4.271483603134827;52.09043654264456;1502
2007;Fahrenheitstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78547;454836;4.27196207881457;52.0765174632104;1503
736;Strandweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78549;458125;4.27125381581417;52.10607479595419;1504
902;Statenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78551;457050;4.271524149173932;52.09641445116616;1505
1210;Houtrustweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78565;455792;4.2720104164296595;52.085111190698335;1506
901;Statenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78574;457073;4.271854588483146;52.09662432008689;1507
2008;Fahrenheitstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78575;454824;4.272373136209446;52.07641348799988;1508
940;Van Boetzelaerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78577;456940;4.2719281785601275;52.095429512115174;1509
923;Boreelstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78583;456156;4.272191432685376;52.08838481503826;1510
924;Boreelstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78589;456149;4.272280532148897;52.088322736694124;1511
903;Van Boetzelaerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78592;456914;4.272152868064455;52.095197930505;1512
1209;Houtrustweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78648;455796;4.273220278727383;52.085158589535204;1513
3407;Almeloplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78664;452490;4.274193007177516;52.055450848530775;1514
3409;Gramsbergenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78665;452292;4.274251827735492;52.05367162004475;1515
941;Frankenslag;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78666;456789;4.2732605707226865;52.094084811089935;1516
3413;Leyweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78677;451888;4.274517000537601;52.050042645045295;1517
1102;Houtrust;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78680;455866;4.2736714142164525;52.0857920672343;1518
1101;Houtrust;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78688;455838;4.273794380247557;52.085541543685025;1519
3408;Almeloplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78693;452487;4.274616432945791;52.055427882611404;1520
3414;Leyweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78699;451899;4.274835216714411;52.05014452802198;1521
932;Van Boetzelaerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78706;455894;4.274044430284899;52.08604727697483;1522
717;Duinstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78706;457632;4.273655499407213;52.10166605925851;1523
934;Doornstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78708;457243;4.273771760703257;52.09817053513673;1524
3410;Gramsbergenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78721;452259;4.275075519089538;52.053382769914066;1525
716;Duinstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78725;457619;4.273935673101816;52.10155185217793;1526
718;Duinstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78728;457571;4.2739901940495475;52.10112090739367;1527
935;Doornstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78729;457261;4.2740741588054;52.098335188970466;1528
934;Doornstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78733;457272;4.2741300645601195;52.09843459318438;1529
918;Willem de Zwijgerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78737;456391;4.274385508718146;52.090517913380744;1530
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78746;453943;4.275063935396447;52.06851979933623;1531
2015;Copernicusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78753;454776;4.274979922268172;52.076006663401714;1532
2017;Copernicusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78762;454738;4.275119672140019;52.075666408957744;1533
3417;Leggelostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78767;451266;4.275967589712558;52.04446529657526;1534
2021;Weimarstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78769;454405;4.2752961447144955;52.072674810426385;1535
3418;Leggelostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78773;451276;4.27605280480235;52.04455598886981;1536
917;Willem de Zwijgerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78780;456420;4.275006362622236;52.090784448395596;1537
3103;Valkenboslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78782;453929;4.275592014639566;52.0683989403953;1538
2022;Weimarstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78786;454433;4.27553780995175;52.07292877688689;1539
2016;Copernicusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78790;454776;4.275519548124221;52.07601175623982;1540
2018;Copernicusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78792;454809;4.275541347375564;52.07630859159635;1541
719;Duinstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78797;457623;4.27498546132554;52.10159771780446;1542
3443;Steenwijklaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78813;450978;4.276702194192022;52.04188344550925;1543
3105;Loosduinseweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78817;453953;4.276097028889366;52.06861943550871;1544
915;Frederik Hendriklaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78822;456649;4.275567950854962;52.09284817218066;1545
2010;Valkenbosplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78837;455039;4.276146316133864;52.07838171641165;1546
13105;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78849;453901;4.2765752549704406;52.068156528037335;1547
2013;Valkenbosplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78853;454994;4.2763897229191565;52.077979516595924;1548
3106;Loosduinseweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78863;453914;4.276776502643867;52.06827527939087;1549
3110;Tienhovenselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78864;453505;4.2768822924740135;52.06459986149009;1550
3110;Tienhovenselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78864;453505;4.2768822924740135;52.06459986149009;1551
2011;Valkenbosplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78866;455050;4.276566834235809;52.07848455755189;1552
916;Frederik Hendriklaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78866;456619;4.276216608863886;52.092584626263346;1553
3442;Steenwijklaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78880;450919;4.2776917479186105;52.04136243273846;1554
1110;Conradkade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78884;455465;4.276736781687061;52.08221649914462;1555
909;Prins Mauritslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78884;456951;4.276405104261972;52.095570668564754;1556
3104;Valkenboslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78885;453976;4.277083482132655;52.068835477316995;1557
3109;Tienhovenselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78894;453518;4.277316818011455;52.06472081062239;1558
3109;Tienhovenselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78894;453518;4.277316818011455;52.06472081062239;1559
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78898;453970;4.277274387689093;52.068783343390514;1560
1108;Groot Hertoginnelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78899;455506;4.27694643298974;52.08258701420964;1561
2012;Valkenbosplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78900;455111;4.277049128996724;52.079037417869564;1562
714;Keizerstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78925;457877;4.2767966412682945;52.1038979340631;1563
714;Keizerstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78925;457877;4.2767966412682945;52.1038979340631;1564
1109;Groot Hertoginnelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;78936;455484;4.277491043992315;52.08239439159763;1565
9525;Leidsenhage / Banninglaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86241;456397;4.383864559658721;52.09155476901127;1566
9807;Weidevogellaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86246;451925;4.384838306714466;52.05136582459221;1567
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86247;455902;4.384051897897903;52.08710699536779;1568
9809;Weidevogellaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86251;451854;4.384925476571669;52.0507283704667;1569
9527;Leidsenhage / Banninglaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86281;456463;4.384434856830928;52.09215287170144;1570
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86300;456301;4.384744709628165;52.09069935138539;1571
9583;Oosteinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86412;455036;4.386633127608056;52.07934478742152;1572
9582;Oosteinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86458;454978;4.387315734974634;52.07882924113484;1573
9841;Station Ypenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86520;452363;4.388744579682373;52.055336041004004;1574
9840;Station Ypenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86537;452382;4.388988600884061;52.055508893921974;1575
9503;Burgemeester Kolfschotenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86568;456723;4.388570052543993;52.09452502281358;1576
9504;Burgemeester Kolfschotenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86635;456781;4.389536015835821;52.09505454291352;1577
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86730;456209;4.391036704681116;52.08992575147241;1578
9814;Nootdorp Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86736;451303;4.3921052351244505;52.04583649330432;1579
9815;Nootdorp Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86761;451276;4.39247500329985;52.04559692292836;1580
9595;Forepark;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86793;454026;4.392392259565841;52.07031503105334;1581
9594;Forepark;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86818;453991;4.39276382731832;52.070003565568;1582
9535;Prinsensingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86861;456956;4.392798634698768;52.09665512100501;1583
9530;Prinsensingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86927;456993;4.393754295999033;52.09699575825463;1584
9590;Lanen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86954;452929;4.39495876060668;52.06047613221554;1585
9591;Lanen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86971;452944;4.395203630571691;52.060613024362134;1586
9505;Kastelenring;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;86977;457057;4.394471113612341;52.097577068358724;1587
9506;Kastelenring;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87057;457108;4.395628306054118;52.098045227774634;1588
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87092;456519;4.396256357705154;52.09275622442752;1589
9597;Leidschenveen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87291;453455;4.399767887722542;52.06524456890195;1590
9531;Dillenburgsingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87305;457285;4.399212003114663;52.099666302813276;1591
9596;Leidschenveen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87317;453401;4.400157709560032;52.06476244926864;1592
9588;Leidschenveen Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87320;453402;4.40020125521378;52.06477180275625;1593
9589;Leidschenveen Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87334;453411;4.400403609748454;52.06485439572457;1594
9507;Dillenburgsingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87367;457344;4.400105041075193;52.100204111751715;1595
9508;Dillenburgsingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87374;457329;4.400210167293467;52.100070163257975;1596
9585;Oude Middenweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87375;454212;4.400842772417271;52.0720579683292;1597
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87383;456722;4.400461909049437;52.09461619553872;1598
9584;Oude Middenweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87394;454185;4.4011252100931095;52.07181763960431;1599
9599;Graaf Willem de Rijkelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87416;457312;4.400826436199719;52.099922516058434;1600
9587;Klaverveld;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87671;453869;4.405227198019944;52.069011494679145;1601
9586;Klaverveld;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;87689;453844;4.405494615906088;52.06878900767269;1602
9579;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;88013;453506;4.410285709156268;52.065790679181305;1603
8119;Meerzicht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92083;452294;4.469857086719507;52.05537547118258;1604
8120;Meerzicht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92097;452325;4.470055477118112;52.05565566183211;1605
8102;Voorweg Laag;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92147;453117;4.470638658214826;52.06277914597538;1606
8117;Voorweg Hoog;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92172;453098;4.471006676064807;52.0626112260979;1607
8118;Voorweg Hoog;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92186;453133;4.471204369691657;52.06292736311109;1608
8101;Voorweg Laag;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92189;453101;4.471253998415503;52.06264011504616;1609
8122;Driemanspolder;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92570;451521;4.477098052425292;52.04848347716864;1610
8121;Driemanspolder;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92606;451513;4.4776242581170775;52.04841563359775;1611
8115;Buytenwegh;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92682;453547;4.4783609647651845;52.06670405290983;1612
8116;Buytenwegh;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92717;453557;4.478869517194811;52.066797860488116;1613
8104;Centrum-West;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;92970;452886;4.482680713966324;52.06079586844427;1614
8127, 8127;Centrum-West;-;HTM, via Rob Giep, 2014,HTM, via Rob Giep, 2014;OVHALTE_RG;;92998;452860;4.483093681991598;52.060565336361584;1615
8103;Centrum-West;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93040;452863;4.483705506400292;52.06059699618235;1616
8124;Delftsewallen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93248;451768;4.486936133690625;52.05077926365163;1617
8123;Delftsewallen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93275;451792;4.4873253780782925;52.0509979636625;1618
8126;Dorp;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93580;452137;4.491709378688432;52.054132427613446;1619
8125;Dorp;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93610;452165;4.492141691403419;52.05438739293756;1620
8106;Stadhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93671;452906;4.492897918235085;52.06105364867056;1621
8105;Stadhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93704;452915;4.493377455996795;52.06113818505625;1622
8113;De Leyens;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93803;454128;4.494603496591173;52.07205056900394;1623
8114;De Leyens;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;93836;454110;4.495087993670159;52.07189244510559;1624
8045;0;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;94077;453310;4.498745489445621;52.064729263140265;1625
8108;Palenstein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;94595;452745;4.506398714672989;52.05970821587865;1626
8107;Palenstein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;94633;452741;4.506953461747499;52.05967640842622;1627
8111;Leidsewallen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;94829;453780;4.509628051961898;52.06903543406235;1628
8112;Leidsewallen;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;94866;453769;4.510169562532999;52.06894059274765;1629
8110;Seghwaert;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;95199;453101;4.515142711926172;52.06297318379285;1630
8109;Seghwaert;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;95228;453125;4.515561362736749;52.063192006471766;1631
8129;Willem Dreeslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;96504;453369;4.534125194104214;52.06552108932027;1632
8128;Willem Dreeslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;96560;453320;4.534950171793374;52.065086624146964;1633
8133;Javalaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;96719;452026;4.5374894897366325;52.05347385224545;1634
8132;Javalaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;96744;452053;4.537849337562059;52.05371913721219;1635
8131;Oosterheem;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;97078;452819;4.542588554756268;52.06063840206064;1636
